LGA_CODE_2016,SOLSE_NWNA_Mnf_06_10,SOLSE_NWNA_Mnf_11_15,SOLSE_NWNA_Mnf_2016,SOLSE_NWNA_Mnf_NS,SOLSE_NWNA_Mnf_Tot,SOLSE_NWNA_EGWWS_Bf_91,SOLSE_NWNA_EGWWS_91_95,SOLSE_NWNA_EGWWS_96_00,SOLSE_NWNA_EGWWS_01_05,SOLSE_NWNA_EGWWS_06_10,SOLSE_NWNA_EGWWS_11_15,SOLSE_NWNA_EGWWS_2016,SOLSE_NWNA_EGWWS_NS,SOLSE_NWNA_EGWWS_Tot,SOLSE_NWNA_Const_Bf_91,SOLSE_NWNA_Const_91_95,SOLSE_NWNA_Const_96_00,SOLSE_NWNA_Const_01_05,SOLSE_NWNA_Const_06_10,SOLSE_NWNA_Const_11_15,SOLSE_NWNA_Const_2016,SOLSE_NWNA_Const_NS,SOLSE_NWNA_Const_Tot,SOLSE_NWNA_WST_Bf_91,SOLSE_NWNA_WST_91_95,SOLSE_NWNA_WST_96_00,SOLSE_NWNA_WST_01_05,SOLSE_NWNA_WST_06_10,SOLSE_NWNA_WST_11_15,SOLSE_NWNA_WST_2016,SOLSE_NWNA_WST_NS,SOLSE_NWNA_WST_Tot,SOLSE_NWNA_RetT_Bf_91,SOLSE_NWNA_RetT_91_95,SOLSE_NWNA_RetT_96_00,SOLSE_NWNA_RetT_01_05,SOLSE_NWNA_RetT_06_10,SOLSE_NWNA_RetT_11_15,SOLSE_NWNA_RetT_2016,SOLSE_NWNA_RetT_NS,SOLSE_NWNA_RetT_Tot,SOLSE_NWNA_AcFd_Bf_91,SOLSE_NWNA_AcFd_91_95,SOLSE_NWNA_AcFd_96_00,SOLSE_NWNA_AcFd_01_05,SOLSE_NWNA_AcFd_06_10,SOLSE_NWNA_AcFd_11_15,SOLSE_NWNA_AcFd_2016,SOLSE_NWNA_AcFd_NS,SOLSE_NWNA_AcFd_Tot,SOLSE_NWNA_TPW_Bf_91,SOLSE_NWNA_TPW_91_95,SOLSE_NWNA_TPW_96_00,SOLSE_NWNA_TPW_01_05,SOLSE_NWNA_TPW_06_10,SOLSE_NWNA_TPW_11_15,SOLSE_NWNA_TPW_2016,SOLSE_NWNA_TPW_NS,SOLSE_NWNA_TPW_Tot,SOLSE_NWNA_IMT_Bf_91,SOLSE_NWNA_IMT_91_95,SOLSE_NWNA_IMT_96_00,SOLSE_NWNA_IMT_01_05,SOLSE_NWNA_IMT_06_10,SOLSE_NWNA_IMT_11_15,SOLSE_NWNA_IMT_2016,SOLSE_NWNA_IMT_NS,SOLSE_NWNA_IMT_Tot,SOLSE_NWNA_FinIns_Bf_91,SOLSE_NWNA_FinIns_91_95,SOLSE_NWNA_FinIns_96_00,SOLSE_NWNA_FinIns_01_05,SOLSE_NWNA_FinIns_06_10,SOLSE_NWNA_FinIns_11_15,SOLSE_NWNA_FinIns_2016,SOLSE_NWNA_FinIns_NS,SOLSE_NWNA_FinIns_Tot,SOLSE_NWNA_RHRE_Bf_91,SOLSE_NWNA_RHRE_91_95,SOLSE_NWNA_RHRE_96_00,SOLSE_NWNA_RHRE_01_05,SOLSE_NWNA_RHRE_06_10,SOLSE_NWNA_RHRE_11_15,SOLSE_NWNA_RHRE_2016,SOLSE_NWNA_RHRE_NS,SOLSE_NWNA_RHRE_Tot,SOLSE_NWNA_ProSTS_Bf_91,SOLSE_NWNA_ProSTS_91_95,SOLSE_NWNA_ProSTS_96_00,SOLSE_NWNA_ProSTS_01_05,SOLSE_NWNA_ProSTS_06_10,SOLSE_NWNA_ProSTS_11_15,SOLSE_NWNA_ProSTS_2016,SOLSE_NWNA_ProSTS_NS,SOLSE_NWNA_ProSTS_Tot,SOLSE_NWNA_AdSup_Bf_91,SOLSE_NWNA_AdSup_91_95,SOLSE_NWNA_AdSup_96_00,SOLSE_NWNA_AdSup_01_05,SOLSE_NWNA_AdSup_06_10,SOLSE_NWNA_AdSup_11_15,SOLSE_NWNA_AdSup_2016,SOLSE_NWNA_AdSup_NS,SOLSE_NWNA_AdSup_Tot,SOLSE_NWNA_PubAS_Bf_91,SOLSE_NWNA_PubAS_91_95,SOLSE_NWNA_PubAS_96_00,SOLSE_NWNA_PubAS_01_05,SOLSE_NWNA_PubAS_06_10,SOLSE_NWNA_PubAS_11_15,SOLSE_NWNA_PubAS_2016,SOLSE_NWNA_PubAS_NS,SOLSE_NWNA_PubAS_Tot,SOLSE_NWNA_EdTrn_Bf_91,SOLSE_NWNA_EdTrn_91_95,SOLSE_NWNA_EdTrn_96_00,SOLSE_NWNA_EdTrn_01_05,SOLSE_NWNA_EdTrn_06_10,SOLSE_NWNA_EdTrn_11_15,SOLSE_NWNA_EdTrn_2016,SOLSE_NWNA_EdTrn_NS,SOLSE_NWNA_EdTrn_Tot,SOLSE_NWNA_HC_SA_Bf_91,SOLSE_NWNA_HC_SA_91_95,SOLSE_NWNA_HC_SA_96_00,SOLSE_NWNA_HC_SA_01_05,SOLSE_NWNA_HC_SA_06_10,SOLSE_NWNA_HC_SA_11_15,SOLSE_NWNA_HC_SA_2016,SOLSE_NWNA_HC_SA_NS,SOLSE_NWNA_HC_SA_Tot,SOLSE_NWNA_ArtsR_Bf_91,SOLSE_NWNA_ArtsR_91_95,SOLSE_NWNA_ArtsR_96_00,SOLSE_NWNA_ArtsR_01_05,SOLSE_NWNA_ArtsR_06_10,SOLSE_NWNA_ArtsR_11_15,SOLSE_NWNA_ArtsR_2016,SOLSE_NWNA_ArtsR_NS,SOLSE_NWNA_ArtsR_Tot,SOLSE_NWNA_OthSvs_Bf_91,SOLSE_NWNA_OthSvs_91_95,SOLSE_NWNA_OthSvs_96_00,SOLSE_NWNA_OthSvs_01_05,SOLSE_NWNA_OthSvs_06_10,SOLSE_NWNA_OthSvs_11_15,SOLSE_NWNA_OthSvs_2016,SOLSE_NWNA_OthSvs_NS,SOLSE_NWNA_OthSvs_Tot,SOLSE_NWNA_IDNS_Bf_91,SOLSE_NWNA_IDNS_91_95,SOLSE_NWNA_IDNS_96_00,SOLSE_NWNA_IDNS_01_05,SOLSE_NWNA_IDNS_06_10,SOLSE_NWNA_IDNS_11_15,SOLSE_NWNA_IDNS_2016,SOLSE_NWNA_IDNS_NS,SOLSE_NWNA_IDNS_Tot,SOLSE_NWNA_Tot_Bf_91,SOLSE_NWNA_Tot_91_95,SOLSE_NWNA_Tot_96_00,SOLSE_NWNA_Tot_01_05,SOLSE_NWNA_Tot_06_10,SOLSE_NWNA_Tot_11_15,SOLSE_NWNA_Tot_2016,SOLSE_NWNA_Tot_NS,SOLSE_NWNA_Tot_Tot,NS_AGFF_Bf_91,NS_AGFF_91_95,NS_AGFF_96_00,NS_AGFF_01_05,NS_AGFF_06_10,NS_AGFF_11_15,NS_AGFF_2016,NS_AGFF_NS,NS_AGFF_Tot,NS_Min_Bf_91,NS_Min_91_95,NS_Min_96_00,NS_Min_01_05,NS_Min_06_10,NS_Min_11_15,NS_Min_2016,NS_Min_NS,NS_Min_Tot,NS_Mnf_Bf_91,NS_Mnf_91_95,NS_Mnf_96_00,NS_Mnf_01_05,NS_Mnf_06_10,NS_Mnf_11_15,NS_Mnf_2016,NS_Mnf_NS,NS_Mnf_Tot,NS_EGWWS_Bf_91,NS_EGWWS_91_95,NS_EGWWS_96_00,NS_EGWWS_01_05,NS_EGWWS_06_10,NS_EGWWS_11_15
LGA17150,19,20,0,7,144,0,0,0,0,0,0,0,0,0,24,7,20,17,22,42,0,7,133,6,3,4,0,0,3,0,0,18,17,11,13,10,23,21,4,0,100,62,18,25,20,36,67,10,10,254,8,3,3,9,0,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,4,0,0,3,0,8,0,0,15,27,3,6,7,15,29,3,4,98,4,0,0,0,0,0,0,0,11,0,0,3,0,6,5,0,0,14,16,6,9,17,20,25,0,0,92,3,0,0,0,0,0,0,0,7,19,7,5,12,19,26,0,3,100,27,14,22,11,30,27,4,5,142,273,96,135,124,199,284,23,35,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,11,0,0,0,0,0,0
LGA17200,39,63,6,12,329,3,0,0,3,3,4,0,0,11,77,38,63,59,108,193,33,26,596,62,11,13,25,26,42,3,5,195,149,64,75,56,116,193,21,28,709,377,152,219,235,454,1054,172,183,2846,114,28,32,18,23,43,11,6,274,12,19,7,9,15,33,0,3,99,49,12,17,20,44,39,6,13,198,15,4,17,28,37,60,7,9,167,40,22,32,32,55,115,7,9,305,111,45,83,84,197,351,79,59,1008,25,6,9,3,5,15,8,11,78,25,17,18,21,26,44,3,12,166,83,31,44,35,58,127,10,15,409,36,9,23,12,14,17,0,7,123,84,27,52,46,74,143,11,9,444,146,51,86,109,195,447,70,122,1228,1514,567,823,821,1504,2999,468,520,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,16,0,0,0,0,0,0
LGA17310,8,49,5,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,8,8,44,0,0,0,0,0,0,4,0,13,5,0,4,5,3,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,11,6,0,3,5,21,104,34,49,232,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,18,12,0,5,104,0,0,0,0,0,0,0,0,0,29,12,28,16,33,62,4,3,183,7,5,3,0,0,3,0,0,25,23,10,18,13,24,20,0,3,105,50,10,16,22,28,54,15,4,195,10,0,9,3,8,7,0,0,38,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,12,4,3,0,0,0,3,0,0,14,6,3,3,0,9,11,0,0,38,13,4,12,14,17,20,3,0,85,0,0,0,0,0,0,0,0,0,9,3,5,8,0,7,0,0,32,16,8,12,14,32,31,0,4,123,0,0,0,0,0,3,0,0,3,3,3,11,10,14,16,0,7,68,34,7,14,26,35,40,0,14,180,256,96,139,128,233,299,28,50,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,12,0,0,0,0,0,0
LGA17550,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,9,0,6,0,6,13,0,3,38,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,0,0,0,3,5,9,0,0,15,30,7,7,15,26,46,4,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17620,6,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,29,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17750,27,83,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,3,0,7,8,50,112,4,12,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,0,4,0,0,12,0,0,0,0,0,0,0,0,0,14,3,8,9,19,27,0,0,88,0,0,0,0,0,0,0,0,0,10,0,0,8,14,8,3,0,41,4,15,11,12,27,53,11,11,151,4,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,4,5,0,0,12,7,0,4,4,5,18,4,0,48,0,4,0,0,0,3,0,0,9,3,0,0,0,3,3,0,0,7,3,0,3,3,10,25,0,0,55,0,0,0,0,0,0,0,0,3,10,3,7,7,11,17,0,3,57,4,0,0,0,10,21,0,0,44,64,31,52,47,113,198,21,21,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18230,6,11,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,3,11,3,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,10,4,19,36,3,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18250,14,24,0,3,80,0,0,0,0,0,0,0,0,0,17,3,13,11,22,24,3,3,94,6,7,10,13,11,13,3,0,61,23,9,17,20,12,42,3,6,133,70,22,38,32,84,148,18,34,446,7,3,6,4,5,8,0,5,43,6,0,3,0,9,4,0,0,22,4,0,0,0,10,3,0,0,22,8,3,3,3,4,12,0,0,32,9,3,3,9,12,13,0,0,44,15,4,6,11,34,41,14,0,120,3,4,0,0,3,0,0,0,13,3,3,0,6,6,3,3,4,29,27,8,23,14,34,44,0,7,154,0,0,0,0,0,0,0,0,0,15,12,12,11,35,49,4,3,140,24,5,20,25,44,62,10,9,187,255,96,161,163,333,502,56,65,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
LGA18350,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,9,0,0,3,3,3,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,5,19,3,0,9,7,22,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18400,3,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,33,12,13,11,20,16,0,0,103,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18450,14,8,0,5,76,0,0,0,0,0,3,0,0,0,24,4,10,7,12,22,0,0,82,4,0,3,0,3,4,0,0,19,9,0,6,4,5,18,0,0,47,44,12,12,11,28,56,0,10,175,10,0,3,3,0,3,0,0,22,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,12,0,0,3,0,0,3,0,0,7,19,3,8,8,17,8,0,0,69,7,0,0,0,0,0,0,0,9,6,0,0,3,0,7,0,0,23,6,7,7,8,10,17,0,0,47,0,0,0,0,0,3,0,0,7,8,3,4,13,12,13,0,4,57,15,8,10,12,19,31,0,11,101,181,51,73,79,131,214,8,35,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
LGA18500,0,0,0,0,7,0,0,0,0,0,0,0,0,3,5,3,7,0,8,18,3,0,50,0,0,0,0,0,0,0,0,0,5,0,4,5,6,9,3,0,29,12,5,12,7,10,29,4,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,0,0,0,9,14,6,0,3,0,12,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,3,3,0,3,3,10,0,0,23,0,0,0,0,0,0,0,0,0,7,3,14,0,8,6,3,4,40,3,3,0,4,5,16,3,3,39,60,24,47,32,44,102,24,20,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,4,8,0,3,0,5,22,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
