LGA_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,4,4,0,0,0,0,5,0,7,0,4,6,0,0,0,0,17,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,15,22,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,4,0,4,3,6,3,0,0,5,0,23
LGA20570,0,0,0,0,4,0,0,0,0,4,0,6,3,3,5,0,0,0,0,23,0,18,0,8,8,0,0,0,0,42,0,12,3,11,3,3,0,0,0,36,0,20,0,7,15,5,0,7,0,57,3,42,0,7,33,3,0,11,0,102,5,44,3,7,56,3,3,9,3,133,3,59,12,11,93,3,0,8,0,191,13,71,12,21,161,3,3,3,4,298,17,75,9,12,100,0,3,0,7,228,30,146,3,6,52,0,0,0,5,256,29,84,3,0,9,0,0,0,0,127,53,96,0,0,9,0,0,0,5,159,25,18,0,3,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,10,178,695,50,111,560,25,15,44,21,1698,0,3,0,0,4,0,0,0,0,12,0,12,0,14,8,0,0,0,0,35,0,29,4,18,19,0,0,6,0,80,0,46,10,57,24,0,3,22,0,158
LGA20660,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,6,7,0,0,0,3,20,0,9,0,5,7,0,0,0,0,22,0,3,3,4,7,3,0,3,0,26,3,5,5,3,12,5,0,0,0,39,8,19,38,24,20,3,10,0,0,123,6,19,42,35,47,3,6,0,6,162,13,28,54,22,81,0,9,0,6,211,17,51,44,40,74,3,0,0,3,225,40,82,35,38,16,0,0,0,8,226,31,46,19,18,12,0,0,0,3,132,59,56,7,10,8,0,0,0,3,146,15,20,0,0,0,0,0,0,0,34,0,0,0,4,0,0,0,0,0,9,199,342,242,215,288,18,32,7,38,1372,0,16,4,3,0,0,0,0,0,24,0,15,6,25,9,0,0,0,0,56,3,54,5,40,31,0,0,6,0,141,0,72,14,39,55,0,0,6,0,195
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,12,0,0,0,0,11,3,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,15,5,3,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,3,52,4,0,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,9,0,11,0,0,0,0,0,27,0,5,3,12,3,0,0,3,0,32
LGA20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,11,0,3,0,0,6,0,0,0,0,11,0,8,0,0,7,0,0,0,0,18,0,3,0,0,5,3,0,0,0,17,0,3,0,0,7,4,0,0,0,19,0,7,5,5,7,0,0,3,0,28,0,12,0,3,19,0,0,0,0,41,0,15,3,6,14,0,0,0,0,37,9,27,0,5,10,0,0,0,0,47,10,10,0,0,4,0,0,0,0,29,8,14,0,7,3,0,0,0,0,30,6,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,31,111,13,25,90,14,3,7,4,297,0,0,0,0,0,0,0,0,0,3,0,5,0,6,3,0,0,0,0,21,0,6,0,3,6,0,0,0,0,22,0,11,0,19,5,0,0,6,0,37
LGA20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,10,0,4,0,3,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,3,0,0,3,0,0,0,0,5,0,3,0,0,7,6,0,0,0,19,0,4,0,0,14,3,0,0,0,23,0,3,0,0,13,0,0,0,0,23,3,6,0,0,4,0,0,0,0,21,0,7,0,0,4,0,0,0,0,15,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,58,0,15,57,10,0,0,8,159,3,0,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,3,0,18,0,7,0,21,4,0,0,0,0,38,0,22,8,22,3,0,0,0,0,49
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,8,0,6,3,0,6,0,0,0,0,16,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,3,29,3,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,12
LGA21110,0,4,0,0,3,0,0,0,0,8,0,11,0,6,9,0,0,0,0,33,0,32,0,3,12,0,0,0,3,59,0,40,8,0,19,0,0,3,0,67,3,55,3,0,9,7,0,3,0,76,0,113,7,3,23,4,0,0,4,158,3,97,3,4,50,0,3,0,0,164,13,114,15,8,76,0,0,0,3,220,17,166,14,20,113,3,0,3,0,336,29,189,35,16,121,3,0,3,0,393,64,279,22,9,53,0,0,0,8,431,54,172,3,7,10,0,0,0,4,250,77,352,3,5,19,0,0,0,0,457,66,123,0,0,4,0,0,0,0,195,3,10,0,3,5,0,0,0,3,20,339,1744,99,80,528,25,9,12,26,2865,0,5,0,0,0,0,0,0,0,12,7,15,9,15,4,0,0,3,0,42,0,21,0,20,13,0,0,0,0,59,0,22,9,30,11,0,0,4,0,72
LGA21180,0,0,0,0,4,0,0,0,0,6,0,3,0,4,6,0,0,0,0,13,0,3,0,0,11,0,0,3,0,24,0,4,0,4,20,0,0,0,0,31,0,10,3,8,26,8,0,0,0,56,0,12,0,6,53,8,6,0,0,85,0,18,7,15,95,5,21,6,0,168,3,21,4,10,145,7,28,3,3,232,7,34,14,9,187,4,31,0,0,294,16,48,10,10,171,0,23,5,13,289,18,45,11,4,63,0,10,0,4,161,16,38,6,4,18,0,6,0,0,93,20,21,10,3,16,0,0,0,4,70,5,9,0,0,0,0,0,0,0,18,0,3,4,0,10,0,3,0,0,18,91,273,66,74,832,36,135,20,22,1557,0,3,0,0,0,0,0,0,0,9,0,6,0,14,4,0,0,0,0,22,0,24,3,14,7,0,0,5,0,53,0,30,16,46,15,0,0,9,0,111
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,12,0,13,0,6,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5
LGA21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,3,0,0,9,0,0,0,0,8,0,0,0,0,7,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,0,0,0,3,4,0,0,0,15,0,5,0,0,9,0,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,7,55,7,0,0,7,92,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,0,7,0,10,0,6,0,0,0,4,0,20,0,16,0,19,8,0,0,7,3,41
LGA21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,0,4,0,3,10,0,0,0,0,13,0,3,0,0,4,0,0,0,0,7,0,0,0,0,8,5,0,0,0,15,0,0,0,0,5,0,0,0,0,15,0,8,0,3,16,3,0,0,0,27,0,11,0,3,9,0,0,0,0,23,7,15,0,0,6,0,0,0,0,29,0,3,3,4,4,0,0,0,0,20,8,12,0,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,61,9,12,83,13,0,0,3,199,0,5,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,11,0,11,0,11,0,0,0,3,0,28,0,11,3,17,0,0,0,0,0,34
LGA21610,3,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,10,0,3,0,3,9,3,0,0,0,15,0,3,0,3,8,0,0,0,0,16,0,3,0,0,9,3,0,0,0,15,0,6,0,8,19,0,3,0,0,42,0,16,6,7,37,3,0,3,3,77,0,13,13,5,37,3,0,0,0,73,3,18,7,14,81,3,0,0,0,121,5,23,5,7,73,0,0,0,4,120,13,41,4,0,28,0,0,0,8,91,13,48,0,0,6,0,0,0,0,66,12,40,7,3,11,0,0,0,0,77,11,16,0,0,0,0,0,0,0,22,0,0,0,4,7,0,0,0,0,13,63,229,42,50,326,19,13,7,22,772,0,8,0,4,0,0,0,0,0,7,0,15,0,4,0,0,0,3,0,26,0,28,4,39,12,0,0,8,0,90,0,45,6,49,12,0,3,7,0,121
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,17,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7
LGA21750,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,3,0,7,3,0,0,0,0,22,0,0,3,5,9,0,0,0,0,29,0,9,3,6,13,0,0,0,3,28,0,5,3,0,6,0,0,0,0,20,4,5,0,0,8,0,0,0,0,17,3,6,0,0,4,0,0,0,0,11,6,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,35,12,24,72,5,0,3,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,9,0,3,0,9,0,0,0,3,0,18
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,3,0,3,4,0,0,0,0,11,0,0,0,0,10,0,3,0,0,14,3,4,0,0,5,0,0,0,0,15,3,7,0,0,6,0,0,0,0,12,3,3,0,0,0,0,0,0,0,10,4,11,4,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,18,22,9,7,45,3,4,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,3,0,0,0,3,0,12,0,10,0,4,0,0,0,0,0,15
LGA21890,0,10,0,0,6,0,0,0,3,15,0,27,0,6,22,0,0,3,0,68,4,68,3,12,38,0,3,0,0,128,0,63,0,11,22,0,3,3,0,105,0,66,4,14,35,3,0,5,0,137,0,124,6,13,57,3,0,6,0,208,4,98,8,9,58,3,3,3,3,187,5,125,20,28,71,9,0,6,3,260,21,159,31,32,174,0,3,7,3,429,27,214,40,25,144,3,0,0,4,461,46,284,23,4,74,3,0,0,4,435,65,240,7,4,23,0,0,0,0,341,101,311,9,0,37,0,0,0,0,452,68,90,0,0,4,0,0,0,0,164,3,12,0,7,13,3,0,0,0,38,343,1876,147,169,774,34,16,26,17,3415,0,3,0,0,0,0,0,0,0,4,0,14,0,11,3,0,0,0,0,30,0,20,0,22,3,0,0,0,0,49,0,25,3,25,22,0,0,4,0,76
LGA22110,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,11,0,0,0,0,4,0,0,0,0,8,0,0,0,4,7,0,0,0,0,14,0,0,0,4,0,3,0,0,0,7,0,0,0,3,9,0,0,0,0,22,0,4,0,6,18,3,0,0,0,33,5,5,0,0,11,3,0,0,0,30,3,11,0,3,11,0,0,0,0,27,0,5,0,0,3,0,0,0,0,12,3,4,0,0,0,0,0,0,0,10,3,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,34,3,23,94,15,0,4,0,192,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,5,0,17,0,16,3,21,6,0,0,7,0,56,0,12,3,35,4,0,0,4,0,58
LGA22170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,3,0,0,0,5,0,0,0,0,13,0,8,3,0,13,4,4,0,0,32,0,11,0,0,16,3,0,0,0,38,0,19,0,3,21,3,4,0,4,57,3,19,3,8,43,4,0,0,3,84,0,18,3,5,28,0,0,0,0,53,5,26,0,0,8,0,0,0,0,45,13,6,0,0,3,0,0,0,3,29,22,32,4,0,8,0,0,0,0,68,11,16,0,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,58,166,21,32,159,15,18,3,9,488,0,7,0,0,0,0,0,0,0,8,0,9,0,11,0,0,0,3,0,24,4,15,0,14,4,0,0,3,0,44,0,26,6,30,4,0,0,4,0,70
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,20,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,12,0,3,0,7,0,0,0,3,0,11
LGA22310,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,14,0,35,3,5,15,5,0,4,0,57,0,24,3,3,13,0,0,0,0,43,0,36,3,3,13,3,0,3,0,56,3,49,3,9,28,12,0,0,0,106,0,57,3,8,43,5,0,0,3,116,0,66,9,3,71,5,0,0,5,158,9,93,12,9,115,0,3,0,3,253,18,111,23,16,135,0,0,0,3,300,32,119,10,5,62,3,0,0,6,237,26,104,4,3,17,0,0,0,3,159,58,227,6,3,10,0,0,0,7,309,24,70,0,0,0,0,0,0,0,93,3,13,0,0,4,0,0,0,0,28,171,1016,80,64,532,35,3,15,31,1947,0,0,0,0,0,0,0,0,0,4,0,15,0,14,0,0,0,0,0,29,0,16,4,14,10,0,0,0,0,48,0,21,0,21,6,0,0,0,0,55
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,0,3,3,0,0,0,0,12,3,0,3,0,5,0,0,0,0,14,0,6,4,0,8,0,0,0,0,14,0,0,0,0,11,0,0,0,0,12,4,6,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,8,13,34,6,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,11,0,12,0,0,0,0,0,24,0,3,0,11,4,0,0,0,0,29
LGA22490,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,11,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6
LGA22620,0,0,0,0,3,0,0,0,0,7,0,10,0,0,4,0,0,0,0,22,0,12,0,3,17,0,0,0,0,29,0,3,6,3,8,0,0,0,0,27,0,14,0,3,6,3,0,0,0,29,0,25,0,14,16,3,6,4,0,71,3,19,3,9,33,0,21,3,0,93,0,22,11,6,52,0,11,0,3,111,7,32,11,16,122,0,3,0,9,198,11,69,12,6,86,0,3,0,11,200,15,70,4,8,45,3,0,0,8,155,19,57,0,4,16,0,0,0,0,92,32,49,0,0,9,0,0,0,0,92,3,11,0,0,0,0,0,0,0,12,0,5,3,0,5,0,0,0,0,13,97,401,54,73,421,21,42,14,28,1151,0,7,0,3,0,0,0,0,0,10,0,9,5,13,3,0,0,0,0,35,3,38,6,34,8,0,0,0,0,89,0,46,3,45,19,0,0,4,0,120
LGA22670,0,3,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,3,0,4,9,0,0,0,0,20,0,6,0,7,18,0,0,0,3,34,0,7,0,4,21,3,8,3,0,48,3,6,0,8,50,12,7,0,5,88,0,19,3,15,120,9,17,0,7,189,4,28,3,11,229,15,47,4,3,340,8,33,10,12,379,12,37,0,16,505,14,72,15,11,319,0,21,0,20,465,38,67,8,10,145,3,11,0,11,288,22,31,13,0,46,0,0,0,5,121,69,59,20,3,49,0,0,0,5,210,13,9,5,0,4,0,0,0,0,29,0,3,3,0,19,0,0,0,0,32,167,345,79,88,1417,58,151,11,74,2396,0,3,0,4,0,0,0,0,0,9,0,15,3,10,4,0,0,3,0,29,0,29,3,17,10,0,3,3,0,63,4,35,4,31,17,0,0,5,0,96
LGA22750,0,3,4,0,10,0,0,0,0,18,0,25,3,5,17,6,0,3,0,56,0,43,13,6,33,0,0,0,3,98,3,32,6,4,34,4,3,3,0,84,0,58,6,5,38,6,0,8,3,131,6,85,9,7,112,3,3,3,3,227,5,79,18,5,111,11,3,4,3,226,5,107,15,13,188,9,5,7,4,363,28,141,39,21,330,13,5,3,14,593,29,211,55,26,293,0,3,3,23,636,58,357,47,20,154,0,0,3,18,668,82,251,11,4,76,0,0,0,8,442,176,345,11,9,49,0,0,0,11,597,59,73,3,0,10,0,0,0,0,138,4,9,3,3,16,0,0,3,0,35,460,1820,236,134,1454,51,25,39,93,4320,0,10,0,9,3,0,0,0,0,17,0,28,5,27,10,0,0,3,0,79,3,75,5,64,31,0,3,17,0,197,8,89,10,61,53,3,0,32,0,260
LGA22830,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,5,0,10,0,4,0,0,8,0,0,0,0,18,0,3,0,0,8,0,0,0,0,14,0,6,0,8,9,3,0,4,0,25,3,3,3,5,14,3,3,0,0,36,5,19,3,4,24,0,0,0,0,59,4,19,3,4,45,0,0,3,3,78,3,15,4,11,36,3,0,0,0,70,11,23,3,6,13,0,0,0,0,52,12,18,0,0,3,0,0,0,0,36,12,17,0,0,4,0,0,0,3,38,8,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,55,142,21,39,152,17,8,19,5,457,0,7,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,7,0,20,0,17,0,15,11,0,0,3,0,44,0,24,4,25,12,0,0,0,0,71
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,3,0,0,3,0,0,0,0,8,3,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,3,5,3,0,3,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,3,0,23,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,7,0,5,0,0,0,0,0,17
