LGA_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
LGA20660,3,91,31,69,75,0,0,15,0,287,4,202,34,126,159,4,6,38,3,577,0,318,89,150,194,0,21,52,3,827,22,607,75,188,186,4,21,32,5,1149,26,1131,53,219,154,0,23,25,4,1643,38,994,29,122,72,0,5,3,9,1273,47,846,11,95,24,0,0,0,4,1035,37,569,9,65,15,0,3,3,4,708,107,408,8,51,10,0,0,0,5,598,49,313,4,0,0,0,0,0,0,365,3,57,8,17,25,0,0,0,0,109,349,5686,393,1222,1008,17,92,188,38,8986,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,0,8,0,0,0,14,3,0,0,14,0,41,0,0,0,11,0,0,0,13,0,25,3,0,3,10,5,0,0,8,0,33,0,3,0,25,13,0,4,12,0,56,3,8,3,29,14,0,0,3,0,63,0,18,10,21,27,0,11,11,0,99
LGA20740,0,8,0,15,6,0,0,5,0,47,0,37,7,32,18,8,0,9,0,110,0,34,7,41,17,3,0,20,0,126,3,62,8,24,25,5,3,14,0,149,9,94,11,33,27,3,3,10,0,188,10,93,7,21,10,0,0,0,0,136,5,88,4,32,0,0,0,0,0,137,3,57,3,36,0,0,0,0,0,107,26,27,4,23,5,0,4,0,0,86,8,4,0,0,0,0,0,0,0,18,0,5,0,6,3,0,0,0,0,11,62,527,48,296,126,23,21,64,3,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,7,0,0,0,5,6,0,0,3,0,16,0,0,0,13,10,0,0,0,0,22,0,0,0,5,7,0,0,3,0,28,0,6,4,11,13,0,3,3,0,39
LGA20830,0,11,0,23,19,3,0,0,0,61,0,48,6,62,32,0,0,13,0,163,3,53,3,36,29,0,0,9,0,133,3,96,9,30,28,0,8,6,0,171,3,154,13,38,33,0,0,4,0,247,10,155,5,28,10,0,4,0,0,216,15,124,0,35,8,0,7,0,3,188,15,108,0,33,8,3,3,0,0,168,40,31,0,15,6,0,3,0,0,96,8,14,0,3,3,0,0,0,0,26,0,3,0,5,0,0,0,0,0,15,99,830,34,337,174,6,27,46,3,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,3,0,0,0,0,0,4,0,6,0,4,0,3,0,0,0,4,0,11,0,0,3,8,3,0,0,0,0,15,0,4,0,7,11,0,0,3,0,28,0,3,3,8,6,0,0,3,0,31,0,4,3,10,3,0,0,0,0,21
LGA20910,3,21,3,23,3,0,0,4,0,60,0,46,5,32,17,0,0,0,0,99,5,58,7,25,26,0,0,5,0,129,8,126,4,41,20,0,3,6,0,211,13,211,10,35,28,0,0,4,0,309,9,202,3,42,17,0,0,0,0,268,3,182,0,29,10,0,0,0,0,228,12,160,0,23,0,0,0,0,0,194,30,89,0,30,4,0,3,0,0,145,10,17,0,3,0,0,0,0,0,30,0,3,0,3,3,0,0,3,0,18,91,1152,52,320,138,5,8,37,4,1800,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,16,0,18,0,0,0,0,0,0,0,4,0,10,0,3,0,10,4,0,0,9,0,28,0,5,0,16,3,0,0,8,0,31,0,6,3,19,9,0,0,7,0,41,0,13,3,13,12,0,0,12,0,51
LGA21010,0,4,3,0,3,0,0,10,0,22,0,11,3,9,8,0,0,3,0,42,0,18,3,17,3,0,0,4,0,49,0,27,0,15,16,0,0,4,0,63,9,62,7,10,21,0,3,4,0,113,12,53,3,16,16,0,3,5,0,96,3,48,3,24,3,0,0,0,0,88,13,19,0,23,4,0,4,0,0,61,18,15,0,7,0,0,0,0,0,50,4,4,0,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,60,277,24,140,80,0,8,30,5,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,9,0,0,0,7,0,0,0,8,0,12,0,3,0,3,3,0,0,0,0,8,0,3,0,0,4,0,0,3,0,19
LGA21110,0,36,4,34,9,0,0,12,0,99,7,90,7,66,41,8,0,22,0,244,3,106,9,63,49,8,3,12,3,261,10,192,16,90,56,4,8,14,0,393,21,427,26,111,100,17,19,6,3,724,21,428,16,100,73,5,38,4,3,691,34,409,12,75,46,3,58,0,3,644,45,332,21,43,47,4,26,0,3,525,135,223,13,30,46,0,18,5,3,474,74,52,6,0,4,0,0,0,0,135,6,22,0,7,3,0,0,0,0,40,353,2374,154,682,517,55,170,83,26,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,18,0,0,0,3,4,0,0,16,0,23,0,3,0,0,3,0,0,6,0,17,0,0,0,5,5,0,0,6,0,22,3,0,15,12,13,0,3,8,0,56,0,14,3,18,22,0,0,5,0,62,3,23,15,19,28,0,0,10,3,96
LGA21180,3,37,11,55,26,0,3,16,0,148,5,93,13,139,45,10,3,14,0,324,4,145,17,109,76,3,3,21,3,385,8,290,21,105,97,8,4,15,3,563,19,606,29,187,104,0,3,21,5,979,16,622,16,157,44,0,6,6,0,864,29,544,6,151,23,3,3,3,0,760,30,377,6,103,20,0,4,0,0,553,110,208,6,62,17,0,7,0,0,413,17,65,0,4,5,0,3,0,0,95,3,24,0,12,8,0,0,0,0,55,252,3067,144,1170,490,32,40,112,25,5328,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,0,15,0,0,0,15,0,0,0,20,0,33,0,3,0,11,7,0,0,18,0,41,0,3,3,16,7,0,0,5,0,41,0,3,3,35,17,0,3,20,0,87,3,11,5,28,18,0,8,7,8,80,5,25,10,16,20,0,3,7,0,82
LGA21270,0,0,0,4,4,0,0,3,0,10,0,7,0,9,0,0,0,3,0,27,0,11,5,8,7,0,0,4,0,31,0,13,0,8,5,0,0,6,0,31,0,23,0,4,4,0,3,0,0,39,0,21,0,0,0,0,0,0,0,26,0,11,0,0,4,0,0,0,0,21,0,22,0,3,0,0,0,0,0,23,4,6,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,120,7,71,25,0,3,31,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,5,3,0,11
LGA21370,0,12,0,24,12,0,0,10,0,58,0,38,7,36,16,0,0,13,0,110,0,57,5,48,27,3,0,14,0,164,3,72,8,48,24,0,7,6,0,167,14,159,9,35,29,3,5,13,0,257,5,139,3,26,15,0,13,0,0,203,11,96,0,25,8,0,5,0,0,156,12,80,0,34,3,0,0,0,0,128,27,32,0,15,4,0,0,0,0,77,10,3,0,0,0,0,0,0,0,19,0,3,0,3,0,0,0,0,0,14,78,728,37,329,150,10,30,68,8,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,6,0,0,0,3,0,9,0,0,0,9,0,0,0,3,0,18,0,0,0,3,3,0,0,6,0,14,0,5,4,18,4,0,0,0,0,27,3,0,0,15,13,0,0,4,0,33,0,3,4,9,3,0,7,12,3,36
LGA21450,0,15,3,44,4,4,0,3,0,69,0,42,5,58,22,0,0,8,0,141,3,45,4,37,27,0,0,7,0,124,4,65,7,43,24,3,0,8,0,146,12,157,13,44,32,0,0,0,0,257,5,180,3,40,19,0,3,0,0,249,7,149,5,59,6,0,3,3,0,224,9,124,0,45,0,0,3,0,0,183,38,50,3,36,6,0,0,0,0,142,15,7,0,0,0,0,0,0,0,25,0,5,0,8,0,0,0,0,0,14,88,874,48,434,149,4,18,34,6,1654,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,3,0,0,0,11,0,10,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,13,0,3,3,3,10,0,0,6,0,24,3,5,3,6,7,0,3,0,0,30,0,12,3,6,13,0,4,4,0,41
LGA21610,3,67,8,88,41,3,3,21,0,239,3,129,13,189,73,3,5,18,0,431,9,200,20,143,74,0,3,18,3,465,13,321,24,110,100,0,3,16,3,603,25,707,49,157,77,0,8,9,0,1029,24,711,16,136,52,3,0,6,4,950,17,565,0,86,23,4,3,0,4,702,28,468,3,102,16,0,0,0,0,625,94,203,5,77,10,0,8,0,0,402,28,57,0,7,8,0,0,0,0,90,7,34,0,18,11,0,0,0,0,59,250,3552,151,1205,513,16,43,110,11,5848,0,0,0,0,0,0,0,0,0,4,0,5,3,0,5,0,0,11,0,31,0,3,0,3,0,0,0,28,0,37,0,3,0,9,3,0,0,6,0,26,0,0,3,18,0,0,0,20,0,48,4,14,6,32,10,0,0,20,0,84,0,24,8,51,19,0,3,7,3,108,3,32,7,34,31,0,7,10,0,123
LGA21670,0,4,0,9,3,0,0,3,0,23,0,13,3,11,9,0,0,0,0,39,0,15,3,15,9,0,0,0,0,39,0,16,3,19,9,0,0,5,0,55,3,40,4,16,9,0,0,0,0,77,0,38,0,8,4,0,0,0,0,52,3,29,0,19,0,0,0,0,0,58,0,14,0,12,0,0,0,0,0,34,8,9,0,3,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,20,190,13,118,47,7,3,15,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,4,4,3,0,0,0,0,17,0,3,0,3,4,0,0,9,0,21,0,3,0,3,3,0,3,3,0,25
LGA21750,0,7,0,15,3,0,0,0,0,19,0,9,0,12,3,0,0,3,0,36,0,19,7,20,10,0,0,3,0,60,3,28,5,18,19,4,0,4,0,80,4,45,9,28,15,0,0,0,0,104,5,52,0,30,10,3,0,0,3,108,9,47,4,17,8,0,0,0,0,88,7,46,3,21,3,0,0,0,0,80,27,22,5,30,0,0,3,0,0,85,3,5,0,0,3,0,0,0,0,15,0,3,0,4,0,0,0,0,0,5,60,286,33,211,84,10,4,18,4,712,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,3,0,13,0,0,0,3,7,0,0,0,0,20,5,0,0,3,5,0,3,0,0,16,0,0,9,5,4,0,3,0,0,27
LGA21830,0,5,0,9,3,0,0,0,3,27,0,16,0,21,9,0,3,12,0,55,0,18,0,18,13,0,0,3,0,48,0,41,0,16,15,0,0,0,0,70,3,74,5,7,10,0,0,3,0,107,4,50,0,16,3,0,0,4,0,72,3,43,0,6,3,0,0,3,0,54,4,32,0,13,0,0,0,0,0,47,12,10,0,8,0,0,0,0,0,35,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,26,312,14,116,52,0,3,28,10,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,7,4,0,0,0,0,11,0,8,0,0,0,0,0,0,0,11,0,4,0,3,3,0,4,0,0,16
LGA21890,0,36,3,27,10,0,0,11,0,87,3,71,9,71,50,0,0,4,0,211,6,98,11,79,67,3,0,13,3,285,7,208,29,108,106,0,9,3,0,471,25,446,31,152,72,0,19,4,8,756,19,422,36,126,52,3,23,0,7,689,30,379,41,123,38,7,33,6,6,653,38,271,16,116,19,0,20,3,3,488,90,169,19,89,17,0,9,0,4,398,34,26,0,0,3,3,0,0,0,69,4,14,0,13,3,0,0,0,0,39,257,2198,203,961,455,15,119,54,30,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,14,0,0,0,7,3,0,0,4,0,16,0,3,3,3,3,0,0,9,0,26,0,3,3,8,14,0,3,3,0,30,4,0,0,15,13,0,0,10,0,43,0,17,3,18,15,0,3,11,0,67,3,20,8,19,18,0,6,6,0,77
LGA22110,0,28,0,53,21,0,0,10,0,111,3,55,8,82,46,4,0,20,0,202,6,57,8,73,44,0,0,26,3,220,8,86,6,74,56,3,6,16,0,247,18,196,12,65,54,0,12,19,0,377,14,162,3,46,18,0,3,5,0,265,28,132,11,46,16,0,3,0,0,241,22,93,0,31,3,0,0,0,4,151,47,39,0,40,7,0,0,0,0,134,14,13,0,0,0,0,0,0,0,28,0,5,0,3,8,0,0,0,0,19,159,891,59,566,288,6,32,115,13,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,3,0,6,0,0,0,5,0,20,4,0,0,5,3,0,0,5,0,13,0,3,0,3,0,0,0,3,0,13,0,0,0,3,6,0,0,7,0,25,0,0,0,3,16,0,0,6,3,30,0,3,3,3,20,0,0,7,0,48
LGA22170,0,39,7,38,16,0,3,6,0,118,0,105,15,95,41,3,0,12,0,272,5,163,11,88,79,3,3,10,0,367,4,272,23,96,119,11,5,11,0,539,15,500,17,125,106,3,4,7,3,787,24,492,14,136,70,0,0,5,6,751,30,487,12,102,42,0,8,0,3,696,38,343,8,80,16,0,0,0,0,487,110,206,3,74,17,0,6,3,0,416,46,86,4,4,0,0,0,0,3,145,0,29,0,12,8,0,0,0,0,44,280,2782,126,884,519,31,45,74,19,4764,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,19,0,30,0,0,0,9,0,0,0,9,0,12,0,3,0,11,8,0,0,11,0,31,4,6,3,16,12,0,0,11,0,57,0,4,5,34,21,0,3,6,0,70,0,18,16,24,27,0,8,14,0,109
LGA22250,0,8,0,10,4,0,0,3,0,26,3,17,0,10,7,0,0,9,0,48,3,19,4,9,6,0,0,9,0,48,0,23,5,11,11,0,0,0,0,53,0,47,3,3,12,0,8,3,0,80,0,31,3,7,3,0,6,0,0,55,3,24,3,5,0,0,3,0,0,48,7,19,3,3,0,0,0,0,0,38,9,8,3,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,219,25,77,51,0,12,38,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,7,6,0,0,0,0,14,0,0,0,9,9,0,0,3,0,21,0,0,0,3,0,0,4,8,0,15
LGA22310,0,36,4,45,13,0,0,8,0,104,3,65,11,54,33,0,3,11,0,191,0,108,5,80,36,3,3,15,0,256,3,192,6,94,56,3,13,11,0,383,8,357,9,90,49,4,23,7,0,555,18,350,0,53,23,0,27,8,0,483,7,308,3,34,23,0,46,3,0,425,18,193,3,32,15,0,20,0,0,288,40,109,0,19,3,0,0,0,0,177,14,39,0,0,0,0,0,0,0,55,3,26,0,11,8,0,0,0,0,46,126,1836,58,559,280,16,147,69,4,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,10,0,3,0,15,0,0,0,11,0,37,0,3,0,17,0,0,0,8,0,26,3,3,3,10,3,0,0,17,0,37,0,3,4,41,3,0,0,11,0,64,5,13,8,38,17,0,3,13,0,86,3,11,12,25,24,0,0,9,0,88
LGA22410,0,8,4,11,3,0,0,3,0,31,0,13,0,30,7,0,0,14,0,66,0,18,5,18,10,0,0,14,0,61,7,55,7,19,9,0,0,5,0,99,0,61,3,26,14,0,0,5,0,121,10,57,5,23,13,0,3,0,0,110,3,61,0,15,3,0,0,0,0,86,3,54,0,17,0,0,0,0,0,78,12,15,0,12,4,0,0,0,0,46,0,8,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,5,41,367,25,200,75,0,11,40,4,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,10,0,0,3,3,3,0,0,0,0,7,0,3,3,8,9,0,0,0,0,17,0,3,3,3,9,0,3,3,0,21
LGA22490,0,4,0,3,3,0,0,0,0,11,0,9,3,6,0,0,0,0,0,17,0,8,0,4,3,0,0,0,0,16,0,12,0,3,0,0,0,0,0,19,4,25,0,3,6,0,0,0,0,36,0,30,0,3,0,0,0,0,0,33,0,26,0,3,0,0,0,0,0,29,0,11,0,0,3,0,0,0,0,21,12,9,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,137,4,37,19,0,0,5,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,4,3,0,7,3,0,0,0,0,15,0,0,0,6,8,0,0,0,0,15,0,0,0,5,12,0,5,3,0,21
LGA22620,3,35,7,45,45,3,5,19,0,170,10,134,12,142,88,3,4,42,4,437,11,218,10,132,127,5,8,42,0,555,24,333,33,140,173,5,13,30,3,752,34,640,28,115,170,8,11,11,3,1022,44,653,39,123,88,0,10,4,8,961,54,546,19,113,61,4,5,7,4,822,65,385,5,95,25,4,10,3,3,596,141,205,8,97,24,3,12,3,4,486,39,86,3,3,5,0,3,0,0,137,0,28,3,14,10,0,3,0,4,59,416,3355,183,1125,855,33,83,165,30,6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,8,0,18,0,0,0,3,3,0,0,8,0,20,0,0,4,10,4,0,0,5,0,29,0,8,3,25,14,4,0,7,0,66,0,5,0,27,10,0,0,6,0,54,3,5,6,14,16,0,8,8,3,67
LGA22670,3,62,11,60,42,4,3,10,0,189,5,148,11,108,74,3,0,22,3,376,8,226,22,126,119,4,5,24,14,551,9,412,37,142,155,3,14,34,10,810,43,777,38,208,160,4,14,25,5,1290,31,751,22,181,99,7,4,3,7,1108,57,640,14,172,53,3,7,0,11,962,53,421,10,113,28,0,10,0,10,645,144,195,14,115,23,0,14,0,8,515,42,105,0,10,4,0,0,0,0,164,0,31,0,6,8,0,3,0,0,49,411,3848,201,1313,789,28,75,125,67,6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,3,0,0,0,15,0,20,0,0,0,4,5,0,0,7,0,25,0,4,0,6,3,0,0,10,0,21,7,10,3,24,9,3,0,7,0,56,4,11,9,30,17,0,8,9,3,87,3,23,9,26,18,0,10,8,0,101
LGA22750,9,109,11,122,81,3,6,37,0,379,15,254,28,219,178,7,7,69,3,788,19,397,40,233,216,19,24,79,3,1034,24,606,70,263,246,13,17,72,6,1319,40,1008,65,375,351,25,15,32,12,1931,58,1031,38,373,164,16,12,11,16,1717,89,1003,35,299,110,7,6,3,6,1556,122,647,14,198,71,7,9,3,10,1081,253,455,12,187,66,4,17,0,8,1004,83,184,0,7,6,0,0,3,3,284,6,54,5,24,15,4,3,4,0,118,725,5946,349,2461,1602,112,128,365,77,11765,0,0,0,0,0,0,0,0,0,3,0,0,0,11,14,0,0,18,0,39,0,3,0,32,3,0,0,30,0,66,0,6,0,34,9,0,3,17,0,63,3,10,7,54,8,3,0,24,0,115,0,5,10,69,26,0,0,30,0,150,3,18,14,61,31,0,4,16,0,154,3,30,16,48,34,0,12,16,4,165
LGA22830,3,21,8,35,33,0,3,5,0,105,7,83,14,68,53,3,0,21,3,253,5,120,17,78,77,0,4,20,3,329,6,208,22,87,114,3,23,24,3,482,13,395,32,102,89,0,15,13,7,662,28,415,31,86,49,3,10,7,0,633,42,321,12,82,54,3,9,3,0,525,44,221,13,57,10,0,4,3,0,358,116,128,6,53,18,0,6,3,3,337,30,65,0,6,5,0,0,0,0,115,0,24,0,4,7,0,3,0,0,40,299,2044,171,706,530,21,81,108,21,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,7,0,12,0,3,0,7,3,0,0,4,0,20,0,0,0,3,6,0,0,3,0,19,0,7,0,15,5,0,0,6,0,34,0,3,3,15,6,0,3,3,0,40,0,10,3,10,11,0,7,5,0,51
LGA22910,0,4,0,9,0,0,0,0,0,15,0,18,4,16,5,0,0,0,0,48,0,15,0,13,5,0,0,9,0,58,3,33,0,13,15,0,0,5,0,68,0,44,0,13,4,0,0,0,0,63,0,32,0,4,5,0,3,0,0,46,5,32,0,6,0,0,0,0,0,43,3,32,0,7,0,0,0,0,0,42,13,5,0,6,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,26,230,12,94,36,0,6,27,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,12,0,0,4,4,4,0,0,0,0,17,0,6,0,3,3,0,4,3,0,19
LGA22980,0,4,0,9,4,0,0,0,0,18,0,3,6,16,4,0,0,11,0,44,5,3,0,15,6,0,0,8,3,35,3,24,5,16,8,0,0,7,0,63,3,36,3,19,6,0,0,3,0,72,0,34,0,8,3,0,3,0,0,50,3,21,0,0,0,0,0,0,0,27,4,22,0,6,0,0,0,0,0,33,7,10,0,3,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,19,159,17,106,44,0,7,40,3,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,5,7,0,17
LGA23110,3,16,4,26,3,3,0,0,0,61,0,45,0,43,15,7,0,9,0,117,3,61,13,58,17,7,3,4,3,179,0,82,14,44,23,7,6,12,0,181,9,206,14,59,28,5,8,7,3,334,13,169,10,87,14,0,3,4,0,303,9,151,5,64,8,0,4,0,0,243,10,126,0,75,7,0,3,0,0,226,29,57,4,46,4,0,5,0,0,145,13,10,0,3,0,0,0,0,0,29,0,7,0,10,0,0,0,0,3,19,88,947,74,550,138,33,34,45,11,1925,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,12,0,5,0,3,3,0,0,5,0,15,0,0,0,3,8,0,0,4,0,26,4,7,3,20,3,0,0,6,0,43,0,3,0,15,6,0,0,3,0,33,5,10,9,15,16,0,0,4,0,55
