LGA_CODE_2016,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_Inc_LR_15_24,F_M2_TrnTrm_Inc_LR_25_34,F_M2_TrnTrm_Inc_LR_35_44,F_M2_TrnTrm_Inc_LR_45_54,F_M2_TrnTrm_Inc_LR_55_64,F_M2_TrnTrm_Inc_LR_65_74,F_M2_TrnTrm_Inc_LR_75ov,F_M2_TrnTrm_Inc_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_Inc_LR_15_24,F_M2_BusTrm_Inc_LR_25_34,F_M2_BusTrm_Inc_LR_35_44,F_M2_BusTrm_Inc_LR_45_54,F_M2_BusTrm_Inc_LR_55_64,F_M2_BusTrm_Inc_LR_65_74,F_M2_BusTrm_Inc_LR_75ov,F_M2_BusTrm_Inc_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,4,0,0,0,9,3,10,10,4,3,0,0,27,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,12,33,80,98,117,68,11,416,109,94,66,80,81,43,5,470,9,3,9,6,0,3,0,35,432,500,582,804,624,190,29,3159,12,21,6,9,5,0,0,58,11,3,6,0,8,3,0,32,0,0,0,0,0,0,0,0
LGA21890,0,0,0,0,0,0,0,0,12,28,14,12,3,0,0,60,17,10,9,11,7,0,0,64,12,7,4,3,0,0,0,26,0,9,8,3,0,0,0,22,93,149,65,47,29,8,0,390,0,0,0,0,0,0,0,0,32,33,16,12,10,3,0,101,3,6,4,3,3,0,0,18,18,6,8,0,0,0,0,38,4,0,0,0,0,0,0,8,56,46,19,19,14,3,0,162,21,29,31,22,10,0,3,121,169,221,120,89,49,12,4,670,14,53,22,13,10,0,0,111,4,3,0,0,0,0,0,7,3,6,0,0,0,0,0,3,21,55,21,12,10,0,0,130,33,240,418,366,196,53,6,1316,768,726,651,403,362,90,13,3014,44,51,33,43,37,11,0,226,3973,5832,5368,5452,3529,632,55,24847,244,426,217,153,106,20,5,1167,267,258,121,105,77,12,0,844,0,8,3,7,0,0,0,14
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,12,11,14,4,0,46,13,4,12,11,14,4,0,56,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,62,103,128,149,106,32,590,184,223,216,250,294,73,14,1246,20,10,9,28,34,20,5,128,1002,1225,1465,2039,1768,436,82,8022,0,0,6,0,0,3,0,10,27,3,4,8,0,3,0,44,0,0,0,0,3,0,0,5
LGA22170,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,13,7,13,8,5,6,0,0,40,7,4,4,4,0,0,0,18,0,3,0,0,0,0,0,3,30,30,23,17,12,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,8,15,9,0,0,3,0,0,26,0,0,0,0,0,0,0,3,18,10,6,3,7,0,0,36,19,17,10,13,12,0,0,70,72,61,42,32,25,3,0,225,6,4,3,3,7,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,7,5,3,7,0,0,24,25,222,366,342,237,93,13,1299,642,605,534,433,398,118,5,2735,42,42,26,35,41,16,0,195,3204,4336,4454,5027,3295,633,53,21004,94,168,112,97,51,7,0,530,182,93,63,41,42,7,0,433,3,0,4,3,0,0,0,9
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,3,4,4,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,38,56,44,36,11,207,48,48,45,60,57,25,0,283,7,4,0,3,4,5,4,30,269,317,357,507,427,128,21,2032,7,6,6,0,3,0,0,25,7,0,0,3,3,3,0,15,0,0,0,0,0,0,0,3
LGA22310,0,0,0,0,0,0,0,0,36,68,22,14,11,5,0,151,3,22,16,18,11,0,0,81,15,13,5,4,5,0,0,40,3,8,4,4,0,0,0,18,111,179,81,59,39,13,0,484,0,0,0,0,0,0,0,0,6,9,3,0,0,3,0,24,3,0,0,3,0,0,0,7,8,3,0,3,0,0,0,17,0,3,0,0,0,0,0,3,15,13,9,7,0,3,0,51,21,20,13,15,15,3,0,85,147,218,102,85,50,20,0,619,34,61,20,16,14,3,0,158,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,5,41,65,20,16,20,8,0,163,45,246,505,521,326,157,29,1832,555,520,469,353,325,140,12,2378,30,25,21,24,24,19,10,157,2866,4554,4393,4688,3281,889,99,20777,311,486,298,187,132,35,3,1446,115,94,46,49,31,7,0,346,0,4,0,0,0,0,0,3
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,3,3,3,8,3,3,0,23,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,28,50,63,81,60,18,307,105,98,88,98,102,23,7,512,6,7,3,8,4,7,5,48,500,535,675,873,672,176,29,3452,13,17,9,10,3,0,0,50,17,4,3,3,11,0,0,38,0,0,0,0,0,0,0,0
LGA22490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,63,78,48,38,6,269,40,54,32,52,30,8,4,231,3,3,3,3,0,0,0,15,193,278,337,388,257,85,11,1552,4,5,3,3,0,0,0,22,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LGA22620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,3,4,0,0,19,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,8,4,12,10,3,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,10,0,0,3,0,0,0,17,0,0,0,0,0,0,0,6,18,4,3,3,0,0,0,29,20,25,16,21,12,0,0,94,45,46,24,27,21,3,0,170,3,5,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,21,22,132,249,256,229,101,22,1017,839,808,639,559,508,115,4,3482,46,23,25,34,39,29,12,200,3945,4609,4654,5207,3870,681,82,23059,14,36,36,20,20,3,0,132,146,69,56,52,46,12,0,385,0,3,0,0,3,0,0,10
LGA22670,0,0,0,0,0,0,0,0,3,17,8,0,0,0,0,28,12,23,21,25,17,0,0,103,13,5,3,3,6,0,0,31,0,0,0,4,0,0,0,4,66,109,85,74,49,10,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,0,0,18,19,11,4,15,8,0,0,63,3,0,0,0,0,0,0,5,30,18,13,17,17,0,0,87,37,36,31,37,25,3,0,160,133,162,125,130,90,15,0,647,29,33,21,14,10,3,0,104,5,0,0,3,0,0,0,7,0,0,3,0,0,0,0,4,27,33,23,19,5,5,0,112,24,212,270,263,152,55,14,988,723,888,825,586,509,168,10,3722,57,61,61,72,44,30,15,337,4457,8257,8753,9405,5938,1105,87,37995,256,431,285,223,136,21,4,1352,318,221,165,167,110,15,0,998,3,3,0,0,0,0,0,7
LGA22750,0,0,0,0,0,0,0,0,3,8,5,0,4,0,0,19,5,24,23,21,9,0,0,78,4,5,4,0,6,0,0,20,0,3,3,0,0,0,0,7,24,51,41,30,15,3,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,15,10,10,0,0,62,44,14,3,4,3,0,0,64,4,3,0,6,3,0,0,16,48,30,18,19,18,0,0,146,39,56,42,42,32,5,0,216,113,138,100,100,63,14,0,528,16,13,3,11,0,0,0,44,0,0,3,0,0,0,0,9,3,0,0,0,3,0,0,5,17,14,3,10,6,0,0,55,55,334,640,549,421,184,35,2211,1695,1576,1518,1107,1088,265,27,7283,97,76,80,98,73,30,12,464,8043,10335,10662,11409,7901,1366,135,49849,89,241,141,107,66,8,0,652,423,250,163,210,148,23,0,1225,4,8,3,4,0,0,0,22
LGA22830,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,8,6,3,4,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,20,14,5,11,5,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,15,4,10,13,6,3,0,0,39,33,21,20,20,9,0,0,108,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,25,99,133,158,150,78,22,662,401,400,339,328,285,62,6,1821,22,33,31,32,15,17,11,154,2067,2792,2865,3320,2394,468,61,13975,37,57,57,29,15,3,0,199,32,18,15,18,7,7,0,94,3,0,0,0,0,0,0,4
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,54,88,93,50,6,318,88,70,91,80,100,24,0,456,0,3,4,7,7,3,0,30,338,343,500,651,565,138,15,2558,6,9,3,0,0,0,0,18,5,4,0,0,0,0,0,12,0,0,0,0,0,0,0,3
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,33,30,22,5,113,24,25,24,25,40,11,0,148,3,0,0,0,3,0,3,13,118,148,165,267,246,51,20,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,13,7,12,6,0,5,0,0,27,4,6,0,0,0,0,0,11,3,4,3,3,0,0,0,10,43,50,17,16,11,0,0,141,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,5,0,0,0,0,9,0,0,0,0,0,0,0,6,6,3,5,3,0,0,0,20,12,28,9,17,9,0,0,72,69,77,35,31,26,0,0,228,16,9,6,6,3,0,0,41,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,8,16,12,11,5,3,0,0,56,34,136,268,254,142,38,3,872,321,343,314,232,194,51,0,1463,22,36,29,24,16,8,7,146,1842,2978,3061,3287,1960,331,26,13489,126,198,95,81,69,11,0,585,81,59,25,31,19,4,0,223,0,0,0,3,0,0,0,4
LGA23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,11,5,6,7,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,55,67,66,28,11,264,139,160,105,117,118,30,3,662,12,8,7,7,8,5,3,46,719,877,876,1051,870,172,33,4599,0,5,0,3,0,0,0,11,12,6,5,3,0,0,0,30,0,0,0,0,0,0,0,3
LGA23270,0,0,0,0,0,0,0,0,3,9,0,5,3,0,0,21,8,15,15,13,3,3,0,57,14,9,3,5,0,0,0,30,0,3,0,6,0,0,0,9,68,101,48,51,21,6,0,286,0,0,0,0,0,0,0,0,5,13,4,6,0,0,0,31,29,26,14,27,13,0,0,110,35,8,6,5,4,0,0,63,3,3,3,0,0,0,0,12,63,57,30,39,18,0,0,212,29,48,24,42,12,0,0,153,158,206,100,129,47,8,0,648,30,32,22,13,11,0,0,97,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,33,28,26,13,10,0,0,110,61,331,422,368,202,60,6,1437,832,1007,888,734,503,100,12,4068,80,97,77,96,59,17,9,432,5271,8084,8028,8216,4640,628,61,34929,204,362,197,157,105,11,0,1039,261,216,132,110,75,16,0,810,7,4,5,0,0,0,0,19
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,48,59,69,45,9,251,89,51,69,62,91,23,0,385,3,7,9,9,5,0,3,36,282,292,445,597,540,139,22,2312,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
LGA23430,0,0,0,0,0,0,0,0,5,14,3,0,3,0,0,25,9,10,5,11,4,3,0,40,8,3,0,4,4,0,0,30,0,8,7,0,3,0,0,14,112,134,53,61,40,13,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,10,28,9,3,8,3,0,0,52,0,0,0,0,0,0,0,0,36,18,6,9,6,0,0,69,21,22,33,32,17,3,0,124,166,166,89,99,61,16,0,599,44,51,19,12,9,3,0,127,4,3,0,0,0,0,0,8,0,7,0,0,3,0,0,11,44,61,19,13,11,3,0,144,31,243,517,416,275,116,14,1614,1125,697,665,515,474,145,15,3640,47,50,56,38,36,23,9,258,5214,6542,6638,7415,4870,1075,91,31849,293,369,208,152,86,25,3,1140,366,171,100,123,59,12,0,831,7,3,3,0,4,0,0,18
LGA23670,0,0,0,0,0,0,0,0,4,10,7,4,0,0,0,27,11,13,14,19,11,4,0,70,6,10,5,3,0,0,0,23,0,0,0,0,0,0,0,5,59,76,48,48,22,10,0,259,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,4,3,0,3,3,0,0,17,36,13,5,8,0,0,0,58,0,0,0,0,0,0,0,4,44,17,9,11,4,0,0,84,24,32,32,21,14,3,0,124,123,122,84,79,41,10,0,469,21,18,3,6,3,0,0,56,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,6,23,20,8,7,3,0,0,64,32,224,449,442,312,110,21,1582,963,806,714,601,591,147,9,3830,54,43,42,54,43,13,6,256,5107,6147,6373,7463,5120,966,83,31265,149,231,172,135,68,9,3,771,323,179,107,89,78,10,0,787,0,0,0,0,0,0,0,3
LGA23810,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,3,4,3,0,0,0,11,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,15,5,7,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,9,3,3,0,3,0,0,18,9,5,15,15,5,0,0,48,34,16,19,17,11,0,0,103,3,0,0,3,4,0,0,13,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,11,16,67,113,96,106,42,19,456,455,486,333,357,335,72,12,2046,34,15,23,24,37,16,6,158,2265,2854,2828,3140,2284,428,55,13852,32,49,37,25,22,4,0,175,55,24,17,14,14,3,0,132,3,5,0,3,0,0,0,7
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,3,4,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,29,45,65,43,7,207,28,15,23,33,34,11,0,142,3,3,0,8,4,5,4,24,116,116,189,279,256,98,15,1067,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA24130,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,0,3,8,9,0,0,15,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,3,9,8,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,8,3,6,6,0,0,27,21,10,12,16,13,0,0,65,3,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,14,19,76,207,237,159,83,13,794,288,174,201,210,165,54,3,1105,18,9,13,25,12,7,0,87,1136,1075,1417,1902,1231,331,30,7119,28,32,18,27,14,0,0,123,19,0,0,0,8,0,0,28,0,0,0,0,0,0,0,0
LGA24210,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,4,4,3,3,3,0,0,26,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36,54,25,19,12,0,0,149,0,0,0,0,0,0,0,0,9,12,3,0,0,0,0,23,14,3,3,0,0,0,0,23,26,7,0,3,0,0,0,41,0,3,0,0,0,0,0,4,48,24,7,4,0,0,0,87,24,11,9,8,7,0,0,62,106,96,45,30,22,0,0,298,19,17,0,0,0,0,0,43,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,25,21,4,3,0,0,0,52,27,176,369,428,278,147,44,1458,672,436,333,322,275,106,12,2151,27,19,16,18,10,12,4,107,3210,3046,2768,3533,2350,644,100,15649,60,80,31,25,20,0,0,219,338,249,90,79,57,17,0,826,0,0,0,3,0,0,0,4
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,40,33,55,24,6,179,39,40,47,44,58,27,0,253,6,0,6,9,5,0,0,28,195,221,321,401,408,117,17,1674,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
