LGA_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
LGA16490,5,0,0,25,15,0,0,0,0,12,278,38,38,5,4,361,64,12,13,4,5,101,6459,997,775,183,88,8503,4044,264,402,142,33,4886,11,0,0,0,0,14,42,3,6,0,0,54,7,0,0,0,0,7,0,0,0,0,0,0,19,0,0,0,3,28,24,3,0,0,0,29,21,4,3,0,0,33,0,0,0,0,0,6,5,0,0,0,0,8,136,4,0,3,3,150,14,0,0,0,0,14,8,0,0,0,0,9,0,0,0,0,0,4,9,3,0,0,0,9,13,0,5,0,0,15,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,23,3,0,0,0,23,3,0,0,0,0,3,8,0,0,0,0,9,73,4,8,0,0,89,9,0,0,0,0,11,75,3,0,5,0,88,3,0,0,0,0,4,5,0,0,0,0,6,25,3,3,4,0,35,12,0,0,0
LGA16550,27,3,0,304,52,0,0,0,0,50,2010,200,223,27,25,2492,211,23,23,4,18,273,19276,2255,1964,245,228,23960,11071,529,787,133,86,12606,81,7,6,0,0,90,882,67,55,30,6,1039,38,0,5,0,0,40,48,4,4,0,0,52,135,0,0,0,0,138,45,0,0,0,0,44,120,4,19,3,0,148,67,3,7,0,4,91,216,8,17,9,0,241,451,15,6,0,3,471,386,17,20,5,0,432,105,3,0,0,3,109,45,6,7,0,3,60,287,11,18,0,3,319,70,3,13,3,3,93,79,3,10,0,0,93,155,9,13,0,0,180,64,8,3,0,3,80,214,10,12,3,0,242,17,3,0,0,0,18,35,0,4,0,0,42,445,20,39,10,4,523,30,0,6,0,0,41,526,3,12,3,3,551,71,9,18,0,0,94,71,3,4,0,0,78,270,39,46,3,0,354,95,0,7,0
LGA16610,0,0,0,3,3,0,0,0,0,3,27,0,3,0,0,33,59,8,14,6,3,87,2936,190,440,134,75,3769,2361,74,228,80,43,2782,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,37,7,5,0,0,41,0,0,0,0,0,0,45,0,0,0,3,43,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,6,0,0,0,0
LGA16650,26,0,0,158,8,0,3,0,0,17,1519,172,222,21,24,1951,101,16,26,3,10,157,11236,1525,1377,166,169,14474,5834,246,356,82,65,6578,9,0,0,0,0,11,624,77,65,28,3,788,22,3,0,0,0,26,89,9,14,0,3,117,126,3,3,3,0,134,178,7,14,0,8,214,35,0,0,0,0,36,72,14,18,3,0,105,111,4,9,3,0,121,169,8,5,0,3,189,99,6,12,0,0,115,17,0,5,0,0,18,15,3,0,0,0,21,47,3,3,0,0,52,64,0,6,3,3,81,44,3,3,0,0,55,78,3,9,0,0,92,169,16,20,7,0,214,61,3,8,0,0,73,10,0,0,0,0,14,6,0,0,0,0,10,262,8,14,4,0,298,19,0,0,0,0,19,287,8,9,6,0,307,27,5,0,0,0,30,28,0,0,0,0,27,58,3,5,0,0,66,34,0,3,0
LGA16700,22,3,3,579,79,0,3,0,0,77,3625,165,144,12,28,3980,275,18,13,0,25,328,40325,2720,1825,272,276,45423,18619,459,544,98,111,19837,135,4,8,3,0,145,2596,170,176,65,14,3020,44,3,0,0,0,49,84,4,3,3,0,95,395,3,0,5,0,400,45,0,0,0,0,44,156,6,5,0,0,169,42,3,3,0,0,41,687,32,43,0,0,757,1841,33,18,3,3,1905,391,4,16,0,0,411,348,8,16,5,0,370,67,0,4,0,0,69,190,8,4,0,0,198,155,3,5,3,5,178,148,7,12,0,0,174,843,95,106,37,9,1092,170,10,11,7,4,196,503,14,20,4,0,531,22,0,0,0,0,22,76,3,0,0,0,81,820,16,13,3,3,864,101,0,0,0,0,103,1284,9,10,3,7,1318,139,4,3,4,0,147,185,5,4,0,0,197,516,14,12,4,0,541,410,8,11,0
LGA16900,8,0,0,21,5,0,0,0,0,5,141,35,33,3,9,225,84,11,13,8,13,122,5933,779,734,115,96,7650,7017,231,494,107,68,7907,22,0,0,0,0,26,27,7,10,0,0,40,15,0,0,0,0,18,3,6,0,0,0,8,13,0,0,0,0,13,68,8,3,0,0,78,25,0,0,3,0,29,9,0,0,0,0,4,8,3,0,0,0,8,34,4,0,3,0,46,13,0,0,0,0,10,11,0,0,0,0,13,3,0,0,0,0,3,14,0,0,0,0,14,29,0,0,0,0,28,0,0,0,0,0,6,9,0,0,0,0,10,3,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,20,0,6,0,0,25,94,0,11,0,0,98,3,3,0,0,0,6,56,0,4,0,0,58,5,0,0,0,0,5,7,0,3,0,0,9,34,4,4,0,0,41,7,0,0,0
LGA16950,6,0,0,29,15,0,0,0,0,13,202,24,36,6,4,280,251,29,51,9,22,360,12698,1428,2094,308,253,16773,12440,627,1145,308,180,14710,23,3,8,3,0,39,59,7,11,0,3,85,10,0,3,0,0,10,5,3,0,0,0,8,16,0,0,0,0,14,5,0,0,0,0,10,47,4,11,0,0,63,3,3,0,0,0,8,16,3,3,0,0,16,64,7,9,3,0,83,15,0,0,0,3,16,3,0,0,0,0,3,3,0,0,0,0,5,38,3,3,0,0,46,16,4,0,0,0,18,10,0,3,0,0,11,11,0,0,3,0,17,5,0,0,0,0,9,12,0,4,0,0,16,4,0,0,0,0,4,18,0,3,0,0,21,233,11,32,4,6,286,4,0,0,0,0,4,111,0,0,0,4,122,7,4,0,0,0,15,13,0,0,0,0,18,48,6,12,0,0,66,11,3,0,0
LGA17000,0,0,0,16,11,0,0,0,0,11,73,3,3,3,0,85,135,3,10,3,3,158,9711,403,330,115,95,10663,3827,147,197,100,35,4307,3,0,0,0,0,3,5,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,13,3,3,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,4,0,0,6,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,103,3,4,3,3,117,0,0,0,0,0,3,28,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,25,0,3,0,0,28,0,5,0,0
LGA17040,0,0,0,5,6,0,3,0,0,9,80,10,15,3,0,115,86,13,20,11,4,132,3707,396,674,208,67,5054,3182,223,310,146,44,3901,17,0,3,0,0,25,9,0,0,4,0,14,4,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,13,0,7,0,0,26,0,0,0,0,0,0,14,0,0,0,0,16,10,0,0,0,0,10,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,3,0,9,6,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,17,0,0,0,0,15,77,4,4,6,0,88,0,0,0,0,0,0,13,0,0,0,0,16,6,0,5,3,0,14,5,0,0,0,0,6,14,3,5,0,0,13,3,0,0,0
LGA17080,0,0,0,3,3,0,0,0,0,3,33,3,0,0,0,37,58,3,16,7,0,88,2431,221,398,144,64,3255,1843,96,200,94,45,2268,3,0,0,0,0,7,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,42,0,6,0,3,49,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,25,0,0,0,0
LGA17100,17,7,9,509,10,0,0,0,0,18,1076,90,81,9,17,1274,140,12,14,0,9,172,10944,1328,786,112,145,13322,3750,134,122,33,33,4071,11,0,0,0,0,12,622,64,42,19,7,752,15,0,3,0,0,22,19,8,0,0,0,25,94,4,0,0,3,100,28,0,0,0,0,27,17,0,0,0,0,20,19,3,4,0,0,27,76,6,3,0,0,89,347,15,7,4,3,380,76,0,6,0,0,82,28,0,0,0,0,30,17,0,0,0,0,18,24,3,0,0,0,31,47,8,0,3,0,55,16,0,7,0,0,19,285,47,55,9,10,408,78,9,8,6,0,104,51,5,0,0,3,61,17,0,0,0,0,19,3,0,0,0,0,5,155,3,3,0,0,164,20,0,4,0,0,28,336,3,0,0,0,343,15,0,0,0,0,16,20,0,0,0,0,18,45,3,0,0,0,43,109,11,8,7
LGA17150,51,8,6,278,31,0,0,0,0,32,1568,221,145,26,18,1981,232,34,31,7,27,330,23671,4534,3137,399,356,32098,22362,1467,1721,344,166,26060,79,4,14,0,0,99,599,77,82,30,6,791,41,3,7,0,0,51,110,13,9,5,3,143,160,4,3,0,0,168,118,9,5,4,0,132,104,15,12,0,3,137,59,7,13,3,0,84,130,17,13,0,0,158,379,16,12,0,0,411,158,7,5,0,5,180,42,0,3,0,0,49,29,3,3,0,3,41,104,15,8,0,0,130,88,10,9,4,3,117,52,0,15,0,0,68,90,12,7,3,0,114,110,11,11,3,3,139,129,9,11,0,0,149,17,3,0,0,0,27,32,3,10,0,0,46,589,40,41,8,5,684,24,0,0,0,0,29,495,9,8,3,6,524,73,8,3,0,0,89,54,3,14,0,0,69,203,10,17,0,4,239,54,0,4,3
LGA17200,122,25,20,3126,417,31,16,3,3,469,22133,1243,953,106,198,24633,1583,147,111,18,138,1995,234559,17149,10907,1092,1786,265489,113971,2792,3006,323,659,120748,1073,28,26,3,0,1133,14623,796,464,166,69,16120,305,7,5,0,0,325,400,11,10,0,0,423,1588,14,6,5,19,1627,485,8,9,0,4,512,1144,36,45,6,0,1227,397,13,27,4,4,440,3589,81,77,17,21,3783,7494,120,59,20,33,7732,3403,58,37,9,24,3545,775,25,16,6,8,831,267,6,0,3,3,279,2107,41,29,0,16,2192,981,30,28,3,10,1050,1667,41,52,10,13,1778,2603,163,106,38,28,2936,560,26,24,3,0,621,2615,75,75,9,14,2795,105,0,0,0,0,103,384,17,12,0,0,421,6094,183,151,17,49,6490,390,6,9,3,6,413,6155,39,42,9,30,6275,745,21,31,3,0,806,996,15,32,7,10,1050,2502,92,54,3,12,2666,1426,15,15,3
LGA17310,4,0,0,29,10,0,0,0,0,10,186,6,12,0,9,208,178,21,32,4,9,245,9795,862,1311,333,190,12495,9870,352,725,292,115,11347,17,0,0,0,0,22,32,3,9,0,0,41,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,21,3,0,3,0,0,3,9,0,6,0,0,13,57,6,0,0,0,61,4,0,3,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,30,0,4,0,0,39,0,0,0,0,0,5,16,0,0,0,0,19,0,0,0,0,0,0,11,3,3,0,0,17,101,6,9,3,0,113,3,0,0,0,0,3,128,0,3,0,3,131,3,0,0,0,0,3,7,0,0,0,0,7,38,3,4,0,0,48,8,0,0,0
LGA17350,3,0,0,3,0,0,0,0,0,0,5,3,0,0,0,8,12,0,5,0,3,27,726,83,242,91,18,1165,839,36,142,59,9,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,3,0,0,0,0,0,0,15,4,3,3,0,27,20,3,5,3,3,35,626,69,253,122,30,1098,625,35,130,110,25,924,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,0,3,0,0,19,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,20,4,0,335,51,10,3,3,0,64,1744,250,163,28,18,2202,189,39,25,4,23,287,26061,4329,2469,422,303,33578,19432,1178,1045,287,117,22056,71,6,6,0,0,80,893,142,114,49,9,1209,69,3,0,0,0,71,76,14,8,0,3,104,276,15,7,4,3,308,35,3,3,0,3,36,89,16,12,3,0,115,27,3,3,0,0,40,249,14,34,4,0,297,1206,84,41,12,12,1355,168,8,12,9,0,198,222,21,22,11,0,277,77,3,4,0,0,86,119,7,13,0,0,142,111,8,14,7,0,139,54,0,0,0,0,55,249,48,60,14,3,371,135,23,17,5,3,179,241,19,18,6,0,288,51,10,3,5,0,67,37,5,0,5,3,51,603,32,24,11,3,674,91,13,10,0,0,116,905,26,26,10,4,967,83,10,11,0,0,112,78,4,7,0,0,91,439,37,30,9,0,514,300,26,25,5
LGA17550,4,0,0,24,7,0,0,0,0,6,238,24,49,9,3,313,165,11,34,9,19,229,9112,1303,1828,292,195,12735,9344,563,1046,271,126,11350,45,3,6,3,0,53,64,9,5,6,0,88,8,0,0,0,0,6,8,0,0,0,0,8,19,3,0,0,0,29,8,0,0,0,0,4,40,8,12,3,0,55,5,0,0,0,0,5,12,3,3,0,0,25,97,5,12,0,3,115,14,0,0,0,0,17,7,0,3,0,0,8,6,0,0,0,0,7,31,0,4,0,0,37,25,0,0,0,0,24,20,0,4,0,0,30,15,0,3,0,0,17,9,0,0,0,0,4,29,0,9,0,0,42,6,0,0,0,0,8,17,3,3,0,0,25,446,23,53,13,0,529,0,0,0,0,0,3,154,3,6,4,0,161,12,0,3,0,0,16,10,0,0,0,0,7,69,7,8,0,0,87,5,0,0,0
LGA17620,0,0,0,14,3,0,0,0,0,3,39,0,0,0,0,37,44,3,12,3,0,69,1632,201,354,131,42,2359,1820,85,213,125,27,2272,3,0,0,0,0,3,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,3,3,3,52,0,0,0,0,0,0,43,0,0,3,0,46,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0
LGA17640,0,0,0,9,0,0,0,0,0,0,18,0,3,0,0,23,8,0,3,3,0,25,448,100,263,132,15,956,487,29,105,68,11,699,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
LGA17650,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,12,5,4,0,0,0,15,343,56,182,62,15,666,306,31,82,40,9,475,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
LGA17750,0,0,0,13,21,0,3,0,0,24,343,9,12,3,0,367,167,7,28,6,17,228,12768,1050,1291,254,164,15523,11982,390,675,225,124,13400,25,0,0,0,0,27,60,0,6,0,0,65,0,0,0,0,0,4,17,3,3,0,0,22,18,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,14,4,0,0,0,23,159,5,0,0,6,173,9,0,0,0,0,9,9,0,0,0,0,6,0,0,0,0,0,4,14,0,0,0,0,20,3,0,0,0,0,3,6,0,0,0,0,6,22,0,0,0,0,24,0,0,0,0,0,3,35,3,0,0,0,38,0,0,0,0,0,0,18,0,0,0,0,18,116,0,7,5,0,124,8,0,0,0,0,11,122,0,3,0,0,128,5,0,0,0,0,5,10,0,0,0,0,13,58,0,0,0,0,58,23,0,0,0
LGA17850,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,3,0,0,14,401,64,203,95,13,776,332,26,94,74,11,537,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
LGA17900,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,15,29,0,8,3,3,44,676,77,178,129,42,1102,654,26,63,73,24,837,0,0,0,0,0,3,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,3,0,0,0,0,6,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,19,0,10,3,3,31,377,60,130,38,10,622,298,23,53,35,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,11,23,3,15,3,0,44,823,109,376,173,42,1521,1004,42,166,107,17,1344,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0
LGA18050,6,3,0,82,15,7,3,0,0,23,1338,210,226,14,25,1809,74,16,19,0,4,109,7934,1781,1387,133,117,11358,5315,451,671,92,43,6579,65,7,11,0,0,79,363,44,32,12,0,455,8,0,0,0,0,14,25,3,5,0,0,29,44,0,0,0,0,51,15,0,0,0,0,24,58,10,5,3,0,79,17,5,8,3,0,32,68,0,7,0,0,79,159,3,18,3,3,192,181,6,7,0,3,195,34,3,4,0,0,40,10,0,0,0,0,10,141,3,8,3,3,154,101,0,8,0,0,114,95,4,8,0,0,115,76,10,10,0,3,106,24,0,3,3,0,27,64,5,0,0,0,73,6,0,3,0,0,12,24,3,5,0,0,33,279,33,42,3,0,361,9,0,0,0,0,11,234,6,16,3,3,262,62,7,12,0,3,76,19,3,5,0,0,28,366,66,130,13,3,579,23,0,0,0
LGA18100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,6,0,0,22,323,63,228,65,21,693,313,17,113,61,6,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
