LGA_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
LGA21890,11902,1615,1327,124,181,15149,51,9,0,0,0,64,522,160,104,52,0,832,42,7,3,0,0,45,67,16,8,0,0,85,45,0,3,0,0,50,148,18,20,3,6,196,59,12,12,0,0,77,195,56,52,7,3,312,77,9,12,0,0,103,1089,101,93,14,10,1305,68,5,3,0,0,76,83,14,17,0,0,122,77,15,20,0,3,122,74,9,7,0,0,93,307,81,70,15,7,488,25,4,4,0,0,32,35,3,10,0,0,48,116,40,38,11,3,207,167,12,14,4,0,195,52,8,9,0,3,64,28,0,0,0,0,32,378,40,45,5,7,477,159,8,10,0,5,188,246,4,8,3,4,268,47,6,3,3,0,64,58,3,0,0,0,62,70,13,6,0,3,94,265,20,15,3,3,309,34,3,3,0,0,48,62,8,10,0,0,85,632,70,64,3,7,785,52,6,8,0,0,68,454,47
LGA22110,4711,631,948,247,131,6676,5,0,0,0,0,7,9,6,3,6,0,24,0,0,0,0,0,4,4,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,15,3,10,0,0,27,0,0,0,0,0,8,0,0,0,0,0,3,41,6,3,0,0,51,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,9,3,5,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,0,3,22,4,4,6,3,40,66,7,13,5,3,93,4,0,0,0,0,4,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,18,20,3,0,0,0,19,3,0,0,0,0,4,0,0,0,0,0,0,169,23,45,8,6,255,12,0,3,0,0,14,14,0
LGA22170,10521,1760,1368,178,149,13966,23,0,0,0,0,28,152,51,40,22,0,266,19,9,6,0,0,29,28,10,7,3,0,47,53,4,3,0,0,56,17,0,0,0,0,15,46,18,19,3,0,80,36,13,6,0,0,64,44,5,0,3,0,63,595,57,32,11,7,702,31,0,0,0,0,31,16,5,3,0,0,29,12,5,3,0,0,18,50,18,11,0,0,76,43,19,8,0,0,74,3,4,0,0,0,8,14,0,0,0,0,14,21,19,10,0,0,47,68,11,10,0,0,95,10,0,3,0,0,12,35,22,14,0,0,76,343,49,39,5,7,437,46,3,10,0,0,58,135,5,11,4,3,157,27,15,9,4,0,56,24,3,0,0,0,27,111,24,12,3,0,151,221,23,11,3,0,252,15,0,0,0,0,19,14,3,4,0,0,24,862,226,160,21,10,1277,46,5,4,0,0,60,136,13
LGA22250,1139,242,279,111,30,1805,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,17,0,0,0,0,22,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,17,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,5,0,38,0,0,0,0,0,0,3,0
LGA22310,7007,1486,1182,126,92,9893,32,10,5,0,0,47,342,120,77,41,0,581,17,0,6,0,0,25,20,7,10,0,0,36,27,0,0,0,0,31,16,4,0,0,0,23,55,20,15,3,0,92,80,28,27,8,3,139,55,12,8,0,0,83,866,78,63,10,8,1024,57,8,10,0,0,75,37,8,9,0,0,51,10,0,0,0,0,13,58,9,6,0,0,76,68,18,17,3,0,107,28,8,12,0,0,37,84,17,14,8,0,120,19,11,9,0,0,39,120,31,13,0,0,165,11,0,4,0,0,16,28,4,4,0,0,43,263,41,43,4,14,365,61,3,3,0,0,72,148,3,0,0,0,156,48,30,35,3,0,124,31,12,9,0,0,55,174,119,73,8,4,378,260,21,17,3,0,309,36,3,3,6,0,46,23,7,4,0,0,35,514,90,115,12,7,731,104,15,11,0,0,125,125,19
LGA22410,2463,235,453,157,48,3352,3,3,0,0,0,4,9,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,41,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,6,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,12,4,0,0,0,0,4,4,0,0,0,0,8,46,9,11,3,0,74,7,0,0,0,0,7,17,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,7,3,3,0,0,13,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,81,5,10,3,3,100,3,0,0,0,0,7,7,0
LGA22490,904,223,290,113,33,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,11,5,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,0,0,8,22,5,6,0,0,34,0,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,11,21,3,0,71,0,0,0,0,0,0,3,0
LGA22620,15743,1605,1527,263,225,19365,15,0,3,0,0,20,49,23,11,3,0,82,0,0,0,0,0,0,14,5,3,0,0,23,11,3,0,0,0,17,5,0,0,0,0,3,30,0,3,0,0,43,3,0,7,0,0,12,13,3,0,0,0,15,212,19,12,3,3,248,4,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,9,36,3,4,0,0,39,13,0,5,3,0,24,3,0,0,0,0,3,8,3,0,0,0,14,3,3,0,0,0,7,45,9,5,0,0,59,9,3,0,0,0,15,32,4,4,0,0,36,187,21,14,9,0,224,20,6,3,0,0,28,66,3,0,0,0,73,4,0,0,0,0,4,7,0,0,0,0,11,72,6,4,4,0,84,47,5,0,0,0,61,31,0,0,3,0,32,6,0,0,0,0,8,427,52,51,15,3,553,40,3,0,7,0,43,64,4
LGA22670,28330,2145,1047,145,262,31933,77,8,0,0,0,90,1218,237,106,52,13,1629,204,37,16,5,0,259,106,15,13,0,0,134,297,20,23,10,3,352,156,22,12,3,0,204,199,25,3,9,0,234,183,40,34,4,3,262,207,23,18,3,0,248,3465,360,158,33,42,4061,142,3,7,0,0,162,173,17,25,3,0,214,59,8,8,0,0,78,162,15,4,0,0,186,250,46,27,11,3,339,20,0,0,0,0,21,105,12,15,0,0,133,84,22,21,4,4,131,464,43,23,6,5,543,69,5,7,0,4,84,110,18,3,3,3,127,1585,71,43,4,15,1718,386,29,25,6,3,445,819,10,9,3,6,849,156,36,18,0,3,213,111,13,9,0,0,128,354,43,19,0,0,423,1836,190,119,20,21,2185,108,10,6,0,0,118,172,37,20,6,0,237,2212,176,67,16,30,2500,122,5,3,0,0,133,1615,189
LGA22750,30098,3258,2751,390,333,36832,60,6,9,0,0,75,236,54,43,21,0,357,102,21,19,0,0,149,41,6,5,0,0,50,28,0,3,0,0,35,78,15,18,0,0,109,120,21,17,3,5,157,30,11,10,0,0,54,35,6,4,0,0,53,900,102,72,21,8,1109,41,4,3,0,0,51,83,9,3,0,0,99,30,3,4,0,0,39,91,20,5,0,0,117,141,36,19,5,12,217,13,3,3,0,0,20,42,6,0,0,0,52,16,6,10,0,0,29,117,16,9,3,3,147,30,0,3,3,3,48,103,22,24,3,4,154,532,45,44,4,3,626,115,7,20,0,3,140,223,6,0,0,4,237,45,9,4,0,0,55,41,0,9,0,0,49,146,15,17,3,0,185,156,9,4,0,3,173,46,3,0,4,0,49,17,6,0,0,0,30,1614,189,191,18,15,2023,110,4,13,3,0,125,116,21
LGA22830,8682,1129,964,249,145,11167,14,0,0,0,0,14,52,13,10,4,0,79,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,16,9,4,3,0,0,14,22,3,3,0,0,31,18,6,5,0,3,34,11,0,0,0,0,15,379,38,18,5,8,450,10,0,0,0,0,10,22,0,4,0,0,27,29,10,5,0,0,48,25,3,0,0,0,25,61,26,16,13,3,111,8,0,0,0,0,8,15,0,0,0,0,18,3,0,0,0,0,15,40,6,3,3,0,51,10,8,0,0,0,22,18,5,8,3,0,38,191,18,19,8,3,236,42,5,0,0,0,43,78,0,0,0,0,79,10,4,0,0,0,15,12,0,0,0,0,12,52,3,0,0,0,57,68,12,0,3,0,80,12,0,0,0,0,13,21,3,4,3,0,35,242,18,16,0,3,281,18,0,0,0,0,24,20,7
LGA22910,979,203,350,92,28,1660,4,0,0,0,0,6,12,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,37,3,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,5,3,3,3,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,3,3,0,0,11,21,6,8,3,0,37,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,58,15,25,7,5,106,8,0,7,0,0,14,6,0
LGA22980,563,103,214,121,14,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0
LGA23110,10959,1111,775,93,122,13058,23,6,0,0,0,33,172,42,24,13,3,258,84,17,7,0,0,112,37,3,3,0,0,45,80,0,0,0,0,80,124,11,13,4,0,151,67,5,9,0,0,81,88,19,12,3,5,126,29,3,3,0,0,36,1033,99,47,13,7,1198,60,4,13,0,0,76,58,3,3,0,0,62,29,3,3,0,0,36,75,5,10,0,0,92,132,19,29,4,7,186,25,0,0,0,0,24,28,0,3,0,0,26,70,30,52,4,3,160,87,12,8,0,0,105,123,12,11,0,3,147,39,6,3,0,0,49,566,44,24,3,10,646,114,4,12,0,0,132,506,4,3,0,5,513,54,11,5,0,0,72,47,3,4,0,0,55,77,7,3,0,0,92,255,3,6,0,0,266,39,0,3,0,0,46,58,3,3,0,0,69,686,74,52,6,7,822,46,8,8,0,0,60,791,35
LGA23190,3018,383,388,158,55,4003,3,0,0,0,0,4,4,0,4,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,43,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,5,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,23,0,3,0,0,27,3,0,0,0,0,5,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,12,4,0,0,0,15,5,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,43,7,7,3,0,57,5,0,3,0,0,10,0,0
LGA23270,28666,2484,1335,208,326,33014,68,7,3,0,0,78,555,79,35,21,3,692,150,19,8,5,3,188,163,36,18,0,7,226,238,8,7,3,0,258,446,46,10,0,4,508,154,14,10,0,0,174,276,48,28,5,10,356,117,7,4,3,0,136,2862,306,179,23,47,3413,87,0,4,3,0,91,223,11,11,3,3,257,697,141,175,28,21,1059,178,13,4,0,0,200,612,120,59,22,12,833,32,0,0,0,0,33,86,3,3,0,0,93,321,102,121,16,21,580,231,27,8,3,0,267,207,20,19,5,4,248,52,5,0,0,0,62,1098,49,20,4,13,1192,504,40,56,0,11,612,744,12,14,3,9,779,98,12,3,0,0,118,95,6,6,0,0,108,174,8,4,0,0,194,888,51,32,11,12,1008,89,3,3,0,0,94,499,188,159,30,21,890,1404,96,68,6,5,1580,104,9,0,0,0,112,1055,48
LGA23350,1458,207,357,120,33,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,21,0,6,0,0,28,4,0,0,0,0,6,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,13,16,3,0,85,3,0,3,0,0,7,0,0
LGA23430,19789,2885,1654,229,220,24771,58,13,3,0,0,69,833,217,105,55,8,1223,85,7,10,0,3,107,62,11,12,0,0,88,131,13,6,4,0,161,52,5,0,0,0,60,122,33,16,9,0,178,230,44,45,6,4,334,154,20,7,0,0,190,2165,159,106,13,22,2469,117,6,3,0,0,126,84,17,5,0,0,100,32,3,3,0,0,35,145,19,21,3,0,186,189,49,28,4,4,272,31,3,0,0,0,36,99,25,14,0,3,146,53,21,16,0,3,91,260,37,15,3,0,309,19,7,6,0,0,31,73,19,12,4,3,106,858,73,61,0,10,1012,198,4,19,0,0,223,408,4,13,0,3,429,105,32,28,3,3,175,71,9,3,0,0,81,298,84,32,3,9,414,789,39,47,9,3,894,103,0,4,0,3,112,64,19,14,0,0,98,1468,219,144,25,16,1864,97,21,8,3,0,133,909,43
LGA23670,18943,2384,1566,189,218,23298,63,8,0,0,0,67,624,173,101,62,11,969,52,6,0,0,0,62,43,21,11,0,0,79,92,5,0,0,0,102,37,8,0,4,0,54,124,29,19,3,5,174,117,18,17,6,3,157,164,26,16,5,3,214,1368,101,66,13,12,1559,117,7,3,0,0,127,97,12,8,3,3,122,22,6,3,0,0,37,101,9,8,0,0,115,142,42,32,3,7,232,22,3,0,0,0,27,80,15,12,3,0,115,44,8,8,0,0,66,346,68,41,8,3,466,32,3,0,0,0,34,64,23,10,3,0,96,626,44,37,3,7,726,157,7,14,0,3,182,299,12,6,0,0,315,66,12,7,0,0,84,98,16,13,0,0,123,247,33,21,3,0,302,639,76,33,5,6,761,84,4,3,3,0,92,31,5,6,0,4,41,1406,178,139,16,11,1753,86,11,7,3,0,99,419,32
LGA23810,10326,771,766,118,129,12116,19,5,0,0,0,17,49,18,9,5,0,86,4,0,0,0,0,6,3,5,0,0,0,13,14,3,3,0,0,20,4,0,0,0,0,5,31,4,3,3,0,44,9,3,0,3,0,17,8,3,0,0,0,7,128,24,7,0,3,159,4,0,0,0,0,8,6,0,0,0,0,5,4,0,0,0,0,4,18,0,3,0,0,24,44,19,15,4,3,80,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,3,19,0,7,0,0,30,30,0,3,0,0,42,57,10,9,0,0,75,178,20,5,3,3,203,24,3,0,0,0,22,43,3,3,3,0,51,14,3,0,0,0,16,8,0,0,0,0,8,42,7,0,0,0,48,39,9,3,0,0,56,0,0,0,0,0,6,3,0,0,0,0,3,347,35,30,10,3,427,28,4,0,0,0,31,16,5
LGA23940,736,152,319,149,32,1387,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,15,3,0,0,0,0,3,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,20,0,0,0,0,0,0,0,0
LGA24130,3290,707,657,151,75,4884,7,0,4,0,0,12,26,8,3,6,0,40,0,0,0,0,0,4,0,3,0,0,0,7,3,0,0,6,0,9,0,0,0,0,0,3,12,7,4,0,0,22,3,3,0,0,0,8,3,0,0,0,0,7,85,12,9,3,0,106,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,16,4,0,0,0,17,22,3,18,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,14,0,0,0,0,17,8,6,3,0,0,21,13,4,7,0,0,20,62,15,20,0,0,89,11,3,0,0,0,17,24,0,0,0,0,24,0,0,0,0,0,3,0,3,0,0,0,8,9,4,3,0,0,15,21,8,0,0,0,23,9,0,0,0,0,10,3,0,0,0,0,3,152,44,68,8,0,274,10,4,3,0,0,21,13,3
LGA24210,6233,1248,836,106,77,8495,9,0,8,0,0,20,416,203,112,65,5,802,19,7,5,0,3,36,51,22,12,0,0,85,17,9,3,0,0,28,28,6,8,5,0,39,19,9,11,0,3,41,67,24,31,4,3,131,132,35,32,6,0,207,443,51,18,7,3,520,31,6,8,3,0,47,65,48,31,5,3,154,7,5,3,0,0,21,35,3,4,0,0,45,87,49,35,16,0,186,11,0,8,0,0,20,40,10,16,6,0,71,30,17,16,3,0,65,208,66,38,12,3,322,9,0,3,0,0,11,17,3,8,3,0,26,136,24,30,4,0,192,68,9,9,0,0,87,84,0,5,0,0,90,9,3,4,0,0,16,46,15,9,3,0,66,91,19,20,3,0,130,149,13,10,0,0,174,17,0,0,0,0,19,17,4,3,0,0,28,291,79,72,9,3,450,36,3,3,0,0,41,109,11
LGA24250,810,178,235,90,16,1331,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,7,12,0,0,62,0,0,0,0,0,0,0,0
LGA24330,8488,848,653,80,108,10177,30,3,3,0,0,37,289,70,43,18,3,421,54,11,8,0,0,67,29,9,3,0,0,39,59,3,0,0,0,62,95,12,6,0,3,123,55,6,6,0,0,69,77,19,4,4,3,109,63,11,5,0,0,81,971,77,57,11,18,1129,42,0,3,0,0,46,43,3,5,0,0,57,35,6,5,0,0,46,46,12,3,0,0,68,157,32,16,0,3,212,33,0,3,0,0,43,45,4,4,0,0,54,43,20,12,0,8,86,150,16,16,0,0,184,66,8,7,0,0,86,12,4,4,0,0,23,372,24,21,3,0,417,185,14,20,0,0,218,306,3,10,7,0,327,40,9,5,3,0,54,37,7,4,0,0,46,66,6,3,0,0,74,191,13,3,0,4,208,33,0,3,3,0,39,45,12,5,0,0,68,481,50,36,5,0,579,50,0,8,0,0,67,842,209
LGA24410,11954,1776,1230,142,140,15250,30,3,3,0,0,35,363,94,66,44,7,578,19,0,4,0,0,27,29,10,4,0,0,46,30,6,0,0,3,36,20,3,0,0,0,20,61,13,6,0,4,89,25,11,7,3,0,45,86,16,6,3,0,109,783,53,36,7,4,892,40,4,3,3,0,47,51,8,10,0,0,72,24,4,0,0,0,25,56,11,12,0,0,76,106,22,20,5,0,155,9,0,0,0,0,14,45,9,0,5,0,56,28,6,5,0,0,40,158,21,6,3,0,193,16,3,3,0,0,22,53,20,6,3,0,80,372,35,23,3,4,437,85,0,4,0,0,92,165,3,0,0,0,175,42,7,7,0,0,54,44,9,6,0,0,51,133,23,4,0,0,163,230,11,12,0,0,257,36,3,0,3,0,45,18,3,4,0,0,26,781,138,87,12,6,1028,64,3,13,0,0,83,147,7
LGA24600,120682,6663,4651,408,887,133294,692,22,19,0,3,731,5751,635,293,146,47,6871,327,21,20,0,5,373,402,44,15,0,3,469,528,21,13,3,3,568,455,22,17,9,5,505,844,64,41,4,3,959,655,69,33,6,10,775,1668,79,45,16,4,1814,16304,512,185,40,99,17138,1417,59,18,3,8,1513,762,48,28,8,5,846,246,20,11,0,6,288,1207,38,21,3,3,1277,1342,136,101,16,23,1623,391,24,8,0,5,430,1063,94,36,17,13,1224,326,54,44,12,10,434,3928,175,91,18,13,4224,280,16,16,4,3,319,480,36,18,7,5,539,5532,229,175,14,36,5981,1620,54,33,0,17,1720,2668,27,31,10,19,2757,427,30,39,4,3,501,1062,46,28,4,5,1147,2080,112,63,3,4,2260,3730,104,63,4,30,3931,524,13,13,0,4,558,440,49,31,9,8,544,11013,534,405,18,40,12004,1393,57,60,3,10,1528,2845,135
LGA24650,6228,872,706,101,111,8020,11,0,4,0,0,15,94,33,15,3,0,148,23,15,14,0,3,49,22,13,10,0,0,49,33,4,3,0,0,41,39,14,10,3,0,72,25,5,0,0,0,34,25,6,11,0,0,40,14,0,3,0,0,19,555,127,80,17,7,786,19,0,3,0,0,20,17,3,3,0,0,26,19,3,3,3,3,28,35,0,4,0,0,43,62,13,7,4,0,91,7,0,0,0,0,11,10,0,0,0,0,9,22,19,18,3,0,62,46,9,6,3,0,58,42,27,24,3,3,99,22,3,0,0,0,30,216,24,18,3,6,267,76,15,21,0,3,108,174,12,10,5,0,209,16,13,14,0,0,38,25,7,0,0,0,34,38,10,9,0,0,54,115,16,5,3,0,146,17,7,3,0,0,24,23,9,8,4,3,40,289,34,39,3,3,377,24,0,0,0,0,25,140,26
