LGA_CODE_2016,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000mo_Mng,Tot_3000mo_Pro,Tot_3000mo_TecTW,Tot_3000mo_CoPSW,Tot_3000mo_ClAW,Tot_3000mo_SWks,Tot_3000mo_MaOpDv,Tot_3000mo_Lab,Tot_3000mo_IDNS,Tot_3000mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,19,43,11,123,0,54,7,261
LGA21750,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,3,21,16,19,87,107,15,231,8,124,17,623
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,9,16,9,47,93,19,193,12,117,6,512
LGA21890,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,3,7,3,33,0,8,12,71,65,225,343,821,289,1793,104,643,51,4334
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,3,10,17,19,107,141,25,318,9,166,18,811
LGA22170,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,6,8,7,3,23,0,11,5,67,69,112,351,610,162,1190,65,579,54,3194
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,26,52,13,85,0,47,8,233
LGA22310,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,3,26,8,27,0,5,3,74,80,225,223,940,285,1037,55,488,46,3381
LGA22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,11,16,14,43,82,16,185,0,112,9,483
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,7,23,30,5,62,0,58,0,191
LGA22620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,9,11,4,29,0,14,10,74,63,145,367,722,158,1409,60,667,38,3618
LGA22670,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,7,3,10,12,13,6,20,3,8,31,99,91,243,569,638,395,1676,265,891,111,4865
LGA22750,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,3,0,0,0,6,0,9,21,21,0,63,3,20,14,150,161,333,812,1771,427,3062,165,1440,102,8260
LGA22830,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,7,0,0,3,10,3,16,0,5,10,49,39,82,219,320,106,660,26,321,36,1809
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,32,92,5,67,0,58,3,263
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,12,3,27,0,27,0,82
LGA23110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,14,0,0,9,45,36,72,226,431,124,765,72,364,31,2120
LGA23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,9,23,68,84,20,206,9,135,8,558
LGA23270,0,0,0,3,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,12,4,3,6,11,4,59,7,14,20,124,125,184,579,849,298,2106,243,996,118,5504
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,5,3,36,63,9,91,3,55,6,273
LGA23430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,4,3,12,16,4,46,0,23,20,122,121,237,520,1086,283,2597,184,956,75,6067
LGA23670,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,4,16,14,6,38,0,11,6,88,131,220,536,1037,259,2296,141,957,74,5650
LGA23810,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,8,7,0,13,0,10,4,39,31,61,272,358,104,753,33,307,37,1960
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,12,0,36,0,36,3,100
LGA24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,11,0,9,0,6,0,29,17,24,139,279,51,434,21,278,21,1257
LGA24210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,6,3,16,0,43,0,8,11,84,79,159,260,789,188,1714,44,513,46,3793
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,40,40,8,44,4,35,0,186
LGA24330,0,0,0,4,3,3,0,0,0,12,0,0,0,8,0,0,0,0,0,8,0,0,0,7,3,23,0,6,12,63,62,151,195,651,214,1659,89,427,50,3510
LGA24410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,9,3,29,4,11,5,75,92,158,411,803,223,1540,62,606,41,3926
LGA24600,3,9,4,10,5,3,0,4,5,46,0,5,3,21,6,4,0,3,0,47,5,34,32,74,43,112,3,45,87,433,572,2790,1425,4702,3199,6144,198,2976,543,22537
LGA24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,4,29,0,13,3,57,39,60,228,404,114,948,51,383,32,2256
LGA24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,3,15,0,5,3,31,16,49,140,180,58,510,19,207,21,1203
LGA24850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,12,0,0,0,23,19,27,88,160,35,388,14,200,14,944
LGA24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,9,0,27,16,10,110,103,33,249,3,155,16,692
LGA24970,3,0,0,3,3,0,0,0,0,10,0,3,0,7,0,3,0,0,0,17,3,15,21,19,9,37,7,15,18,141,127,761,629,1548,670,1964,192,856,126,6875
LGA25060,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,17,3,25,0,6,4,70,59,179,248,858,264,1553,58,466,50,3730
LGA25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,8,26,21,62,107,24,159,11,111,12,529
LGA25250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,8,5,19,0,5,12,52,67,173,273,681,202,994,75,421,47,2926
LGA25340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,11,27,8,45,0,18,10,117,108,89,584,1076,166,1739,56,752,55,4639
LGA25430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,4,14,33,51,10,135,8,103,6,361
LGA25490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,25,10,28,55,4,96,4,93,9,315
LGA25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,3,43,80,4,53,0,56,3,253
LGA25710,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,9,0,6,3,34,29,68,178,492,90,502,23,306,14,1715
LGA25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,4,4,27,54,5,113,0,85,5,301
LGA25900,4,0,3,0,3,3,0,0,0,15,0,0,0,4,3,0,0,0,4,14,3,9,3,22,10,14,0,6,15,81,112,389,371,1036,575,823,103,471,71,3952
LGA25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,16,0,28,0,25,0,92
LGA26080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,42,3,31,0,25,3,119
LGA26170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,8,31,15,78,126,29,236,4,127,12,649
LGA26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,14,12,11,47,60,13,139,3,85,8,381
LGA26350,0,0,3,0,3,3,0,0,0,13,0,0,0,0,3,6,0,0,0,11,3,7,4,20,13,36,0,10,18,103,141,305,384,1399,521,2523,77,682,71,6096
LGA26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,8,25,36,5,62,0,47,3,197
LGA26490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,5,3,24,10,14,81,244,24,328,4,209,11,933
LGA26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,13,16,75,99,24,204,8,95,11,534
LGA26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,15,4,38,0,26,0,102
LGA26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,11,0,3,3,28,20,18,85,140,33,297,3,156,19,771
LGA26730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,3,4,21,15,35,92,186,43,464,16,186,18,1045
LGA26810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,6,8,29,26,35,130,169,34,376,11,178,19,975
LGA26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,14,0,5,0,29,0,57
LGA26980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,7,24,7,36,5,15,16,107,127,456,425,1270,467,2018,101,845,78,5780
LGA27070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,4,10,11,0,44,0,13,7,94,78,176,402,783,208,2294,116,843,55,4952
LGA27170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,0,13,7,37,19,42,311,247,69,382,23,226,17,1331
LGA27260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,13,14,3,37,5,14,11,99,96,178,399,747,274,1992,185,791,93,4756
LGA27350,0,0,0,4,0,0,0,0,0,5,0,3,0,5,0,0,0,0,3,13,5,11,8,15,7,17,0,7,12,78,138,539,433,1141,566,1319,151,570,90,4945
LGA27450,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,5,0,0,12,21,3,39,0,24,16,112,88,86,464,945,107,1355,46,842,51,3984
LGA27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,8,16,9,14,3,33,3,100
LGA29090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA29399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,83,11,31,16,14,4,174
LGA29499,0,0,3,0,0,0,0,0,0,8,0,0,7,4,0,0,0,0,0,17,5,7,66,22,6,13,0,21,23,151,105,673,2550,1282,164,500,174,817,136,6405
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
LGA29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,16,13,6,23,4,11,0,76
LGA30370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,40,51,21,108,4,51,5,285
LGA30410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,5,0,8,0,35
LGA30450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
LGA30760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,18
LGA30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA31000,4,19,10,10,12,3,0,3,0,60,3,10,0,12,10,14,4,5,3,56,9,51,55,129,53,192,14,85,105,679,1134,4602,3773,11886,6048,15050,1217,6893,696,51301
LGA31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LGA31820,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,4,6,31,16,39,162,316,111,745,33,337,19,1777
LGA31900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,12,6,20,61,58,20,138,9,70,12,388
LGA31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
LGA32080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,6,19,0,17,16,93,64,170,333,757,220,1473,66,545,69,3692
LGA32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,11
LGA32260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,4,19,15,14,69,62,30,174,7,102,12,485
LGA32270,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,4,21,11,23,112,81,39,207,19,110,14,615
LGA32310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,7,26,33,9,72,4,45,4,214
LGA32330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,13
LGA32450,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,7,10,0,7,0,48
LGA32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,14,17,3,9,0,10,0,55
LGA32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,14
LGA32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,22,47,4,56,0,48,3,183
LGA33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,14
LGA33220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,5,3,32,22,54,141,275,67,643,25,267,25,1522
LGA33360,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,14,0,7,3,25,24,48,157,204,81,505,24,227,15,1286
LGA33430,0,4,0,3,0,0,0,3,0,16,0,0,6,14,4,9,0,3,6,36,6,15,21,52,22,127,0,49,53,346,362,832,1451,3763,1139,6541,407,2832,234,17556
LGA33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,13,33,22,10,58,7,33,7,183
LGA33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,25,14,25,83,123,44,306,17,140,14,773
LGA33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,24,41,14,82,0,46,3,215
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA33960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,12,11,6,26,0,7,9,71,114,152,338,909,256,1791,100,771,61,4494
LGA33980,0,3,10,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,15,8,15,84,70,22,158,13,81,12,464
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,13,5,14,76,142,28,219,5,129,5,627
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
LGA34580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,10,22,34,68,123,39,258,10,175,10,743
LGA34590,0,0,0,3,0,3,0,0,0,8,0,0,0,4,0,3,0,0,0,7,3,0,14,15,6,44,0,20,14,121,105,228,635,1041,373,2631,191,1079,99,6379
LGA34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,24,6,32,3,13,0,114
LGA34770,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,8,5,0,21,0,4,9,60,34,123,344,384,150,913,43,383,31,2403
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,11
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,6,16,49,38,24,65,3,52,7,253
LGA34880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,7,39,44,20,116,3,61,6,306
LGA35010,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,3,0,6,25,10,61,4,26,21,160,177,325,750,1877,507,3878,206,1781,123,9622
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,3,20,49,49,26,131,4,52,7,341
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,11,4,19,0,13,4,71
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA35740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,5,3,28,25,34,133,317,55,526,19,241,18,1362
LGA35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,21,11,48,0,42,7,153
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,8,0,23
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,14
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4
LGA36250,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,6,3,14,3,28,0,7,9,79,79,117,322,935,214,1564,122,665,47,4058
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,15,3,13,0,10,0,44
LGA36370,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,16,0,11,3,35,31,148,274,454,167,989,36,390,19,2517
LGA36510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,3,10,10,22,82,201,36,234,11,193,12,801
LGA36580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,8,39,44,13,94,3,59,8,277
LGA36630,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,7,0,7,0,16,12,19,78,77,22,199,9,101,8,533
LGA36660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,17,20,13,101,131,32,243,8,162,17,726
LGA36720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,29,6,58,6,18,10,145,147,287,703,1844,483,2880,172,1377,104,8001
LGA36820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,13,4,6,43,71,25,170,3,101,3,432
LGA36910,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,10,9,7,29,0,24,5,84,83,254,533,971,390,1526,72,822,54,4701
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,9,0,8,4,29
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,15
LGA37010,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,8,12,20,7,33,0,14,13,106,98,338,543,1481,410,2231,141,938,60,6237
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,10,0,24,0,3,0,39
LGA37310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,15,12,28,126,103,46,246,13,123,8,697
LGA37340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,4,21,11,17,89,99,29,237,16,118,14,620
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,5,25,11,0,5,0,9,20,77,73,429,1189,782,139,316,87,547,98,3658
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,3,3,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,6,10,10,24,9,26,0,8,11,103,149,663,320,1995,874,1626,41,805,90,6575
LGA40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,15,26,68,261,23,238,16,228,6,883
