SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
106021114,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,15,0,4,6,0,0,0,3,35,9,0,0,3,3,3,0,0,20,7,0,0,0,0,0,0,0,10,4,0,0,3,0,0,0,0,10,9,4,0,0,0,0,0,0,23,0,0,0,0,0,4,0,0,9,16,0,0,0,0,0,0,0,25,7,0,0,0,4,3,0,0,23,53,3,4,12,8,3,0,3,82,12,0,0,0,0,0,0,0,16,71,11,14,23,17,15,0,0,143,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,17,6,0,0,0,0,0,0,0,12,233,21,34,55,49,29,0,8,438,0,0,0,0,0,0,0,0,0,0,0
106021115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,18,0,5,3,6,4,0,0,34,0,0,0,0,0,0,0,0,0,37,5,4,7,8,4,0,0,65,18,0,7,5,3,3,0,0,32,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,12,4,3,0,0,0,0,0,0,12,15,0,3,3,4,0,0,0,25,5,0,0,3,0,0,0,0,7,14,0,3,0,0,0,0,0,14,46,5,0,7,7,0,0,0,65,66,5,4,3,18,8,0,5,115,3,0,0,0,0,0,0,0,0,12,7,0,4,3,0,0,0,24,9,0,0,0,0,0,0,3,8,256,31,29,42,54,30,0,11,454,0,0,0,0,0,0,0,0,0,0,0
106021116,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,35,5,3,6,4,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0
106021117,3,0,3,0,0,0,0,0,3,15,3,0,0,3,0,0,0,20,22,3,3,10,8,8,0,0,53,7,0,0,0,0,0,0,0,10,21,0,11,10,13,12,0,3,63,6,0,3,3,3,0,0,0,14,20,3,8,9,7,0,0,0,44,3,3,0,3,6,3,0,0,20,12,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,12,7,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,6,24,4,0,0,3,4,0,0,31,22,4,0,9,3,9,0,0,55,5,0,0,0,0,0,0,0,5,19,0,0,4,3,3,0,0,30,14,0,0,0,3,3,0,0,21,210,22,41,43,58,43,0,9,430,0,0,0,0,0,0,0,0,0,3,0
106021118,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,3,0,4,3,4,0,0,38,7,0,0,3,0,0,0,0,11,27,4,4,5,4,3,0,0,43,3,0,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,6,19,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,0,3,0,0,0,0,0,13,11,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,11,0,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,11,3,4,3,0,0,0,0,18,147,14,18,18,23,12,0,0,237,0,0,0,0,0,0,0,0,0,0,0
106031119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,3,4,3,0,0,12,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,37,6,3,5,8,6,0,3,70,0,0,0,0,0,0,0,0,0,0,0
106031120,3,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,43,3,15,3,5,5,0,4,80,0,0,0,0,0,0,0,0,0,0,0
106031121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,3,7,0,0,0,22,0,0,0,0,0,0,0,0,0,29,0,5,4,3,0,0,0,41,0,0,0,0,0,0,0,0,4,39,4,11,7,14,8,0,6,85,45,9,18,10,19,16,0,7,121,12,3,0,3,5,0,0,0,21,4,0,0,3,0,0,0,0,9,11,0,0,0,0,3,0,0,15,17,0,0,0,0,0,0,0,18,23,0,3,0,3,10,3,4,46,20,4,7,5,3,0,0,0,42,17,0,0,3,0,0,0,3,24,30,0,3,7,5,7,0,0,54,90,5,8,13,18,16,0,0,155,8,0,0,3,0,0,0,0,12,15,3,3,0,3,0,0,0,21,16,3,3,0,3,4,0,0,29,385,28,57,62,92,65,6,28,724,0,0,0,0,0,0,0,0,0,0,0
106031122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,84,10,18,14,18,11,0,3,150,7,0,0,4,0,0,0,0,10,34,3,3,5,8,9,0,7,69,18,0,0,3,3,3,0,0,31,26,4,4,0,7,0,0,0,43,14,3,3,3,3,3,0,0,24,25,3,0,3,0,4,0,0,32,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,15,3,0,0,7,0,0,0,30,14,0,0,0,0,0,0,0,13,34,7,0,4,0,0,0,0,44,18,4,0,0,0,0,0,0,25,14,0,3,3,5,0,0,0,32,0,0,0,0,0,0,0,0,0,30,3,0,3,13,3,0,0,55,15,0,3,3,0,3,0,3,25,365,33,42,52,67,36,0,20,601,0,0,0,0,0,0,0,0,0,0,0
106031123,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,27,3,5,3,7,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0
106031124,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,3,3,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,4,72,5,9,6,12,10,0,3,119,0,0,0,0,0,0,0,3,3,0,0
106031125,12,6,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,3,40,3,8,12,19,14,3,3,95,0,0,0,0,0,0,0,0,3,32,0,8,3,3,7,0,7,56,0,0,0,0,0,0,0,0,0,7,0,3,0,4,3,0,0,16,11,0,3,4,7,4,0,0,27,18,0,6,3,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,35,0,4,5,5,3,0,0,57,4,0,0,0,0,0,0,0,6,137,22,32,32,40,12,3,3,287,10,0,5,0,3,3,0,0,30,8,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,13,10,0,3,3,0,0,0,0,16,334,35,82,72,86,48,8,19,688,0,0,0,0,5,0,0,0,7,0,0
106041126,0,0,0,0,0,0,0,0,7,14,3,3,4,6,7,0,0,42,11,6,0,0,3,7,0,0,25,13,0,3,3,7,3,0,0,32,11,4,0,0,3,0,0,0,23,9,0,0,0,0,3,0,0,14,7,0,5,0,0,4,0,0,23,7,0,3,0,4,3,0,0,20,10,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,0,0,3,3,0,0,10,6,0,0,0,3,0,0,0,9,16,3,5,0,0,3,0,0,30,16,6,0,0,5,0,0,0,25,36,8,10,6,4,9,0,0,70,3,0,0,0,0,0,0,0,3,5,0,3,4,3,4,0,3,24,3,0,3,0,3,0,0,0,10,188,26,37,22,46,51,3,9,387,0,0,0,0,0,0,0,0,0,3,0
106041127,18,3,5,0,11,21,7,0,65,32,5,3,14,7,3,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,77,8,20,14,21,33,7,3,184,0,0,0,0,0,5,0,0,14,0,0
106041128,8,0,3,3,3,5,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,0,12,3,0,0,0,3,0,0,0,12,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,6,3,3,0,25,7,0,0,0,0,0,0,0,7,4,0,0,0,4,0,0,0,8,9,0,0,0,0,3,0,0,12,8,4,6,0,4,0,0,0,24,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,71,7,20,10,24,37,3,6,174,0,0,0,0,0,0,0,0,3,0,0
106041129,30,3,8,7,20,31,0,8,99,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,11,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,5,8,0,0,0,0,0,0,0,16,5,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,72,4,17,9,21,43,3,5,183,0,0,3,0,3,3,0,0,18,0,0
107011131,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,5,21,0,3,0,3,0,0,3,32,0,0,0,0,0,0,0,0,0,47,3,0,3,0,0,0,0,55,14,0,0,3,7,3,3,0,30,14,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,16,20,3,0,0,0,0,0,3,30,40,0,4,3,7,0,0,0,52,78,6,7,4,6,4,0,5,104,4,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,14,331,13,18,15,37,10,4,12,438,0,0,0,0,0,0,0,0,0,0,0
107011132,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,12,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,4,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,5,6,5,4,0,0,81,0,0,0,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,119,3,3,8,0,0,0,8,144,9,0,0,0,0,0,0,0,9,15,0,0,4,0,0,0,0,18,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,64,4,6,9,6,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,4,3,0,0,0,3,19,262,13,21,21,7,3,0,12,335,0,0,0,0,0,0,0,0,0,6,0
107011134,0,0,0,0,0,0,0,0,3,26,3,4,8,3,0,0,0,47,95,10,6,5,7,3,0,4,129,31,0,0,0,0,3,0,0,33,91,3,5,5,6,7,0,5,126,36,0,3,5,0,3,0,0,47,32,0,3,3,0,3,0,0,42,6,0,3,3,0,4,0,0,21,81,3,4,3,0,6,0,4,106,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,3,0,3,0,0,3,0,0,7,26,3,3,3,3,3,0,0,41,19,0,0,0,4,0,0,0,26,17,0,0,0,0,0,0,3,20,22,0,0,3,4,3,0,3,43,60,3,3,9,10,4,0,0,93,0,0,0,0,0,3,0,0,5,37,8,3,4,0,5,0,0,60,40,0,0,5,0,3,0,0,54,627,51,44,64,51,53,0,29,918,0,0,0,0,0,0,0,0,0,3,0
107011545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,8,4,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,15,25,4,3,0,0,3,0,0,36,3,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,9,3,0,0,0,0,3,0,0,9,83,6,5,4,12,14,0,0,128,0,0,0,0,0,0,0,0,0,0,0
107011546,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46,0,0,0,3,0,0,0,54,3,0,0,0,0,0,0,0,0,28,6,0,0,0,3,0,0,40,4,0,0,0,0,5,0,0,12,53,5,6,10,3,5,0,0,84,13,0,6,8,3,3,0,0,30,14,0,0,3,3,0,0,0,20,3,0,3,3,0,3,0,0,13,4,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,15,16,0,3,0,0,5,0,0,24,20,0,3,3,0,3,0,0,26,24,0,3,0,0,0,0,0,35,114,7,7,11,7,11,0,3,176,0,0,0,0,0,0,0,0,5,17,3,0,0,5,0,0,3,28,12,0,0,0,0,3,0,0,16,398,32,41,36,37,43,3,16,611,0,0,0,0,0,0,0,0,3,0,0
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
107031136,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,4,12,0,3,3,0,4,0,0,21,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,31,5,3,0,3,5,0,0,46,39,3,4,6,3,3,0,0,61,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,17,7,0,0,0,0,0,0,0,9,158,10,12,12,11,13,0,0,218,0,0,0,0,0,0,0,0,0,0,0
107031137,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,4,25,11,0,0,0,0,3,0,0,15,33,0,3,3,3,0,0,3,43,4,0,0,0,0,0,0,0,7,13,0,0,0,5,0,0,0,22,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,39,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,13,8,0,0,0,0,0,0,0,11,156,9,8,12,20,16,0,10,224,0,0,0,0,0,0,0,0,0,0,0
107031138,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,22,0,0,6,5,0,0,0,35,25,0,6,9,10,7,0,3,61,10,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,16,0,0,3,4,0,0,0,27,20,0,0,5,0,0,0,0,33,24,3,0,3,3,3,0,0,44,5,0,0,0,4,0,0,0,13,6,0,0,0,3,3,0,0,14,5,0,0,0,0,0,0,0,14,177,12,20,38,33,21,0,9,311,0,0,0,0,0,0,0,0,0,0,0
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,4,4,4,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
