SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
106041128,0,0,0,0,0,0,0,0,0,7,7,0,3,0,0,6,0,0,0,17,0,0,0,3,0,0,0,3,0,11,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,12,6,15,0,12,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,6,4,3,0,0,4,0,22,4,0,3,11,0,3,0,9,0,38,3,9,15,10,11,0,0,3,0,44,9,7,22,15,3,3,0,13,0,69,14,12,30,15,21,12,3,16,0,119,13,10,43,8,25,5,0,19,0,129
106041129,0,0,0,0,0,0,0,0,0,4,5,0,0,3,3,0,0,3,0,15,0,0,0,3,4,0,0,4,0,11,0,0,7,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,16,0,5,6,10,3,0,18,0,63,5,0,0,0,0,0,0,3,0,16,7,0,3,0,0,0,0,0,0,12,10,0,5,3,0,4,0,8,0,31,6,0,6,5,4,0,0,3,0,23,15,0,4,3,3,0,3,6,0,34,11,0,17,15,4,0,0,8,3,54,13,4,24,11,10,0,6,18,0,79,8,4,31,3,7,3,3,12,3,75
107011131,0,0,0,3,0,0,0,3,0,15,0,3,0,6,3,0,0,0,0,22,0,0,0,9,0,3,0,7,0,26,0,0,0,3,5,0,0,4,0,16,3,0,0,3,4,0,0,0,3,15,0,0,0,0,5,0,0,0,0,14,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,5,36,25,16,7,18,4,130,3,0,3,0,0,0,0,0,0,10,0,0,3,0,3,7,0,0,0,19,0,0,12,15,4,7,5,6,0,55,3,6,13,27,4,13,4,3,0,72,5,5,20,31,13,15,3,17,0,107,12,14,43,48,24,18,4,12,0,171,11,6,55,63,23,18,8,10,4,197,20,11,60,39,22,7,11,16,3,180
107011132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,3,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,4,3,0,0,0,0,0,11,0,0,3,6,3,0,3,0,0,18,0,0,3,20,0,0,5,3,0,35,3,4,9,23,3,3,0,4,0,52,0,6,9,8,0,3,3,8,0,29
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,3,3,0,11,0,0,0,0,5,0,0,0,0,9,0,0,0,0,5,0,3,0,0,9,0,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,7,3,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,6,3,15,3,23,14,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,3,0,0,0,3,0,0,7,0,0,4,0,0,0,0,5,0,13,0,0,4,4,4,0,11,3,3,29,0,0,6,0,7,0,0,13,3,33,3,3,33,0,11,0,27,27,0,103
107011134,0,0,0,7,3,5,0,5,0,15,0,3,3,8,6,0,0,4,0,22,8,3,3,16,7,3,3,7,0,48,0,3,8,3,5,4,3,3,0,30,3,3,3,4,8,4,8,3,0,36,8,0,4,0,4,3,6,0,0,24,0,0,0,0,0,0,4,3,0,13,0,0,0,0,3,0,7,3,0,13,3,0,0,0,0,0,3,0,0,8,3,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,27,12,21,42,48,21,33,24,3,235,0,0,3,0,0,0,3,0,3,9,0,0,6,0,3,0,0,0,0,17,0,4,12,9,3,4,3,5,0,42,4,6,18,8,9,3,4,13,0,69,6,5,19,16,19,6,9,25,0,104,3,10,51,34,20,4,25,28,3,172,9,12,124,39,39,9,37,22,3,307,19,31,224,30,63,14,85,42,3,508
107011545,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,3,5,3,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,0,3,0,0,0,4,6,0,19,0,0,4,6,3,3,0,3,0,16,0,3,9,8,0,3,0,0,0,28,0,3,13,11,3,3,0,0,0,42,3,3,15,5,4,0,3,4,0,49
107011546,0,3,0,5,0,4,3,3,0,17,0,0,3,3,11,5,0,3,0,28,5,0,0,4,12,3,0,11,0,35,0,0,0,3,9,9,0,0,0,25,3,3,3,0,9,0,0,0,0,27,4,0,0,0,3,0,0,0,0,15,3,3,3,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,9,32,43,25,10,24,3,185,0,0,0,3,0,0,0,0,0,13,0,0,3,0,0,5,0,3,0,12,3,0,8,4,7,5,0,7,0,34,0,0,6,14,7,15,0,6,0,54,4,0,11,16,12,14,3,7,0,65,4,14,19,36,17,17,3,12,0,133,7,4,40,37,29,20,12,13,0,164,17,9,82,33,26,32,8,19,7,231
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,3,0,0,0,11,0,0,4,5,0,0,0,6,0,15,0,0,4,5,0,4,0,0,0,13,0,0,3,3,0,0,0,3,0,8
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,11,4,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,9,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,31,11,8,3,4,3,72,0,0,3,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,12,0,0,3,11,3,0,0,5,0,27,0,0,3,12,3,7,0,4,0,28,5,0,13,13,5,3,0,3,0,48,5,5,24,32,9,5,0,6,0,88,5,3,24,34,4,3,3,7,0,89,5,6,38,26,9,9,5,7,3,111
107031137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,0,5,3,0,0,0,0,17,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,3,0,0,4,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,11,15,6,3,10,0,68,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,7,0,0,3,4,0,3,0,5,0,17,3,3,6,6,0,3,0,0,0,32,0,3,7,8,5,7,3,5,0,47,3,3,12,24,3,14,7,0,0,60,10,3,30,32,10,17,5,12,0,116,16,7,54,21,14,18,18,12,0,151
107031138,0,0,0,3,3,0,0,0,0,5,0,3,0,7,3,3,0,4,0,14,0,0,0,0,3,4,0,0,0,10,3,0,0,4,8,0,0,0,0,15,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,13,20,14,4,3,0,77,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,4,0,8,3,3,6,0,0,5,0,5,0,26,0,3,18,21,0,3,4,6,0,53,0,0,3,12,5,3,0,5,0,36,3,3,32,12,13,9,3,3,0,78,3,7,34,24,16,8,3,13,0,103,5,9,53,23,15,8,6,7,0,127
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,11,3,0,10,3,0,0,3,0,0,20,4,0,9,0,3,0,0,0,0,21
107031140,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,0,9,0,0,3,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,6,12,10,0,12,0,67,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,3,0,0,5,3,4,0,5,0,22,8,0,3,7,4,3,0,3,0,31,4,4,11,15,3,3,0,3,0,42,8,6,14,13,7,5,0,5,0,59,5,0,30,15,6,0,3,0,0,60,11,4,30,19,10,3,0,6,0,79
107031141,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,5,3,0,0,3,0,0,3,0,0,11,0,3,0,3,5,3,0,0,0,14,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,14,10,11,10,6,0,64,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,3,0,7,0,5,0,0,8,4,0,0,3,3,0,23,0,0,10,5,7,0,0,7,0,30,3,0,7,6,0,3,0,3,3,33,0,0,16,20,8,7,0,6,0,56,6,4,32,17,6,5,0,10,0,78,12,0,35,4,8,3,12,5,0,81
107031142,0,0,0,0,4,7,0,0,0,11,0,0,0,6,7,4,0,0,0,20,4,4,3,3,9,9,0,3,0,32,4,0,3,9,6,6,0,0,0,30,3,0,3,3,10,0,0,3,0,20,0,0,0,3,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,11,27,52,44,5,16,3,171,3,0,0,3,0,0,0,0,0,8,3,0,5,3,0,9,0,8,0,29,0,0,11,6,3,29,5,6,3,65,5,0,24,10,0,24,3,0,0,66,4,3,23,6,15,28,5,6,0,89,12,5,51,26,25,34,4,4,0,170,14,13,74,33,23,38,5,22,4,227,33,8,75,32,34,30,6,25,0,250
107031143,0,0,0,3,3,4,0,0,0,8,0,0,0,4,3,3,0,0,0,17,3,0,0,9,8,8,3,0,0,26,4,0,3,3,9,0,0,0,0,24,4,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,7,3,40,36,16,3,7,5,119,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,3,0,16,0,0,8,9,0,0,0,3,0,26,0,0,10,23,6,4,0,6,0,56,0,3,21,23,3,6,3,4,0,59,4,8,38,38,10,7,4,10,0,112,10,9,43,34,23,17,0,10,3,140,14,7,49,42,21,13,3,9,0,158
107041144,0,0,0,3,5,4,0,3,0,15,0,0,0,5,3,0,0,4,0,16,0,0,0,0,5,0,0,0,0,15,0,0,3,0,6,3,0,0,0,14,7,0,3,5,8,3,0,0,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,10,22,41,9,4,20,0,129,3,0,6,0,3,0,0,0,0,11,0,3,4,9,0,0,0,0,0,23,0,3,20,17,7,4,4,9,0,56,0,0,9,14,3,6,3,5,0,46,4,3,22,24,13,6,0,12,0,84,9,4,39,42,13,17,0,7,0,139,3,7,77,42,20,15,12,20,0,201,15,6,87,32,25,16,20,17,3,221
107041145,0,0,0,0,0,3,0,0,0,14,0,0,0,4,3,3,0,0,0,10,7,0,0,15,6,0,3,0,0,31,0,3,0,5,8,0,0,0,0,14,0,0,0,5,3,0,0,0,0,9,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,9,6,30,30,12,3,7,3,104,0,0,4,0,0,0,0,3,0,11,0,0,4,0,0,4,0,3,0,12,3,0,6,7,4,3,0,0,0,29,0,3,3,5,0,0,3,3,3,27,0,0,11,10,3,5,0,6,0,48,3,7,24,23,14,15,0,15,0,94,9,5,40,36,18,5,3,15,0,139,17,8,37,24,15,14,10,14,3,145
107041146,3,0,0,0,0,7,0,0,0,10,0,0,0,8,3,4,0,3,0,20,0,3,0,4,7,0,0,5,0,23,0,0,0,8,10,3,0,0,0,16,3,4,0,0,9,0,0,0,0,19,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,6,21,39,18,3,14,3,124,0,0,3,0,0,0,0,0,0,7,0,0,0,4,5,3,0,3,0,11,0,4,9,14,4,8,0,11,0,43,0,8,13,14,6,12,3,7,0,53,0,4,15,8,5,10,0,11,0,54,9,4,36,29,19,16,3,7,0,120,9,3,44,34,16,7,0,9,0,126,12,4,44,28,29,8,3,9,0,145
107041147,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,19,3,0,3,0,42,4,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0,9,0,0,3,3,0,5,0,3,0,17,0,0,9,6,0,0,0,3,0,17,0,0,7,4,7,3,0,4,0,29,7,7,17,11,4,3,0,4,0,49,5,7,19,17,8,0,3,7,0,63,3,3,28,8,3,0,3,4,0,65
107041148,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,0,0,0,0,13,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,18,10,7,0,3,0,58,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,3,3,0,3,0,3,0,18,0,0,5,10,3,0,0,10,0,23,4,3,9,7,3,0,0,0,0,36,0,0,20,15,3,7,0,4,0,47,3,0,17,15,9,3,0,3,0,57,5,6,27,7,12,3,4,3,0,71
107041150,0,0,0,3,0,0,0,0,0,3,0,3,0,6,3,3,0,0,0,14,0,0,0,8,3,0,0,4,0,10,0,3,0,4,7,3,0,0,0,24,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,25,31,14,0,8,0,102,0,0,0,0,0,0,0,0,3,7,0,3,0,5,0,4,0,0,0,22,0,0,8,8,4,3,0,3,0,33,0,3,9,10,7,0,0,3,0,35,5,3,13,31,7,3,0,8,0,69,3,6,26,41,16,10,3,4,0,107,4,6,39,33,13,4,4,9,0,102,8,5,58,30,14,3,6,11,0,133
107041548,3,3,0,10,11,12,0,3,0,39,3,3,6,12,28,11,4,4,0,69,6,4,3,9,34,15,3,9,0,80,4,5,3,15,47,11,7,0,0,89,11,10,6,11,52,4,3,11,3,116,9,4,0,8,24,0,3,0,0,50,7,3,3,0,7,0,0,0,0,27,3,3,3,0,5,0,0,0,0,20,8,4,0,0,3,0,3,0,0,14,3,0,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,5,9,63,46,37,67,239,68,23,30,11,583,3,0,5,0,0,4,0,0,3,14,0,0,8,10,3,13,0,7,0,42,3,3,10,26,18,19,3,12,0,91,7,5,26,38,27,28,3,22,0,157,10,13,34,45,42,29,12,22,4,204,17,29,95,78,85,34,15,27,9,385,23,30,138,74,180,61,13,32,8,559,55,42,211,71,205,49,26,52,8,719
107041549,0,3,0,3,5,0,0,0,0,11,3,0,0,5,4,0,0,0,0,19,0,5,0,6,3,0,3,5,0,19,0,0,0,3,5,3,5,4,0,26,3,3,0,5,11,3,0,3,0,21,0,0,3,6,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,17,15,10,32,44,12,16,20,4,166,0,0,3,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,9,0,0,12,10,5,3,0,3,0,41,8,0,15,6,5,3,0,5,0,37,0,7,13,16,13,6,0,3,0,59,0,5,19,39,34,5,8,7,0,127,12,10,35,35,30,4,5,6,0,143,12,3,53,30,37,12,9,12,0,179
