SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
114011273,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,0,23,6,0,4,3,0,0,0,21,0,3,0,0,0,0,0,6,45,32,36,53,40,13,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,24,34,14,0,0,107,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,3,3,3,0,13,29,17,22,36,17,3,0,129,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,11,4,0,43,11,3,0,5,9,6,0,38,3,3,0,0,0,0,0,4,67,72,74,77,80,29,7,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,46,77,47,4,0,235,7,3,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,7,0,8,4,4,7,0,0,24,40,39,48,90,55,4,0,274,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,5,4,0,33,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,8,5,0,0,34,0,0,0,0,0,0,0,3
114011276,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,13,11,0,35,37,6,9,12,18,7,0,88,4,0,0,0,6,0,3,9,163,124,149,140,154,44,11,787,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,123,138,154,123,19,0,668,30,15,7,12,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,3,0,0,3,6,4,0,8,7,0,0,26,146,142,151,176,137,20,0,770,0,0,0,0,0,0,0,0
114011277,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,6,5,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,9,12,16,31,20,12,97,58,36,24,40,33,16,3,216,6,4,0,7,4,3,0,26,390,415,413,490,440,110,23,2271,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,168,197,255,321,254,37,0,1225,47,12,3,14,12,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,10,15,10,8,14,11,4,0,61,238,220,273,350,279,45,0,1407,0,0,0,0,0,0,0,0
114011278,3,0,0,0,0,0,0,9,17,22,10,9,6,0,0,60,19,23,12,16,7,0,0,81,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,14,25,19,30,17,5,107,115,79,84,99,90,37,3,516,21,22,19,20,15,8,3,101,1159,1616,1590,1724,1271,255,31,7646,3,3,3,0,0,0,0,9,22,8,8,3,4,0,0,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,718,1086,1254,1496,1109,140,8,5805,165,62,44,83,58,4,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,7,3,0,0,18,3,4,8,3,0,0,0,19,29,35,24,21,23,8,0,146,943,1200,1344,1619,1201,160,9,6465,3,3,0,0,0,0,0,9
114011279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,19,7,3,59,12,0,6,4,11,4,0,42,7,4,0,0,4,0,0,15,83,98,110,122,146,41,7,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,78,92,99,148,119,16,0,556,23,5,6,10,14,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,6,0,0,33,109,96,115,165,146,20,0,652,0,0,0,0,0,0,0,0
114011280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,21,5,0,35,9,3,7,5,18,4,0,42,0,0,0,0,0,0,0,8,32,40,53,71,90,20,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,34,67,42,9,0,211,7,0,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,3,4,3,0,21,32,39,45,74,46,10,0,253,0,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,14,6,3,47,0,0,7,4,3,0,0,18,0,0,0,3,0,0,0,10,31,49,59,68,57,22,4,293,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,18,21,15,3,0,81,4,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,15,9,26,22,30,19,5,0,118,0,0,0,0,0,0,0,0
114011282,0,0,0,0,0,0,0,0,0,4,7,0,4,0,0,11,0,4,7,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,22,30,26,23,6,123,57,29,30,38,49,12,5,225,11,4,4,10,7,3,0,40,355,363,458,525,500,148,19,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,193,276,373,489,411,64,4,1808,81,17,16,19,14,4,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,21,15,16,23,25,9,0,102,302,304,410,534,454,77,4,2086,0,0,0,0,0,0,0,0
114011283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,24,17,26,6,85,3,0,5,10,15,0,0,39,0,0,0,0,0,0,0,3,35,58,64,99,106,42,9,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,20,42,23,3,0,117,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,4,3,0,0,16,18,14,31,46,34,3,0,145,0,0,0,0,0,0,0,0
114021284,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,5,3,4,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33,34,57,58,25,209,66,24,16,28,20,24,6,181,5,3,5,3,4,3,0,25,372,345,401,490,420,206,54,2289,11,3,5,3,0,0,0,17,10,0,0,0,3,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,375,416,536,752,548,121,7,2755,56,32,18,38,27,8,0,181,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,6,10,17,18,18,19,6,0,93,466,468,586,818,606,138,13,3094,4,0,0,0,0,0,0,4
114021285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,3,4,35,7,0,0,3,3,4,0,22,0,0,0,0,0,0,0,3,36,39,40,45,38,20,6,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,25,29,31,0,0,119,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,3,0,0,0,0,17,15,27,33,30,34,0,0,144,0,0,0,0,0,0,0,0
114021286,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,14,4,3,0,0,3,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,23,15,39,32,3,121,48,25,18,19,30,19,3,159,3,5,5,7,9,3,0,25,364,413,373,435,400,183,24,2198,7,3,3,0,0,0,0,7,12,0,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,212,233,278,360,218,54,4,1371,51,18,14,18,22,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,7,12,16,6,0,53,292,257,306,396,258,67,12,1585,0,0,0,0,0,0,0,0
114021287,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,18,9,4,0,0,3,0,0,20,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,15,20,29,21,12,104,40,17,23,23,29,21,3,153,6,3,4,3,3,4,0,26,336,449,437,576,480,163,28,2457,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,161,219,256,351,238,53,3,1276,32,14,9,19,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,8,22,13,10,16,13,4,0,68,222,259,281,393,258,57,3,1478,0,0,0,0,0,0,0,0
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,24,24,18,95,8,7,0,9,11,7,3,37,3,0,0,0,0,3,0,3,67,66,70,99,113,58,27,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,46,56,22,6,0,208,7,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,8,4,0,0,23,37,42,56,69,31,11,0,249,0,0,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,3,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,24,49,38,15,152,34,4,6,11,8,7,4,79,3,0,3,0,0,0,3,13,168,115,130,149,157,104,35,851,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,73,99,65,18,0,355,33,3,0,4,3,0,0,52,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,8,6,3,13,4,4,0,39,98,60,83,116,76,21,3,455,0,0,0,0,0,0,0,0
115011290,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,14,16,8,10,3,7,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,31,45,30,16,3,143,46,19,14,15,14,13,3,114,4,6,0,5,0,0,0,14,295,361,306,314,242,93,18,1625,0,6,0,0,0,0,0,14,31,29,17,11,7,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,294,364,386,242,53,0,1568,62,18,15,16,28,3,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,17,11,3,7,7,8,5,0,46,332,351,413,420,288,73,3,1884,7,6,5,3,0,0,0,26
115011291,4,20,3,0,0,0,0,34,11,20,18,9,11,0,0,78,44,111,65,40,23,7,0,283,8,18,12,5,3,0,0,41,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,7,7,17,22,8,3,0,0,50,18,33,72,75,66,35,12,304,134,119,114,77,78,36,3,558,37,30,15,21,14,5,3,123,1378,3299,3414,2606,1549,412,40,12703,21,38,11,12,5,0,0,88,61,142,58,40,23,4,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,980,2183,2633,2238,1187,173,8,9394,149,133,80,94,66,22,0,546,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,4,3,8,4,3,0,0,0,16,0,6,4,10,5,0,0,26,42,40,28,26,16,4,0,159,1249,2553,2820,2424,1304,208,8,10566,25,52,23,18,6,0,0,127
115011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,20,24,17,3,86,9,0,3,3,0,0,0,14,0,0,0,0,0,3,0,3,67,52,78,86,75,41,4,399,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,59,77,36,6,0,272,12,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,15,64,39,64,89,44,14,0,306,0,0,0,0,0,0,0,0
115011296,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,8,11,3,0,0,41,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,9,15,57,81,72,37,3,276,5,8,12,10,18,6,0,55,3,8,5,3,0,0,0,10,123,267,409,396,300,86,6,1592,3,3,4,4,0,0,0,16,4,4,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,90,141,176,89,24,0,553,9,7,5,8,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,0,0,0,6,58,99,152,186,99,24,0,630,3,7,0,0,0,0,0,14
115011553,3,4,0,3,0,0,0,12,13,3,5,8,7,0,0,38,30,26,21,15,18,7,0,109,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,6,0,14,29,27,24,18,5,116,112,47,43,31,30,24,3,294,10,10,5,10,10,4,4,52,916,1081,1106,1055,785,244,39,5223,19,21,6,7,0,0,0,51,35,29,12,20,12,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,400,554,625,748,455,85,8,2873,127,46,34,31,30,8,0,280,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,10,18,6,10,8,3,0,66,586,676,692,820,518,98,8,3406,9,6,12,5,6,0,0,39
115011554,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,6,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,12,0,3,32,25,0,8,3,10,3,0,44,3,3,0,0,0,0,0,8,120,136,141,131,95,24,3,648,3,3,0,4,0,0,0,7,0,12,7,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,123,149,192,122,26,0,674,10,4,5,8,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,6,0,0,16,90,141,168,210,138,29,0,775,3,3,0,0,0,0,0,10
115011555,11,0,0,0,0,0,0,8,11,4,6,6,0,0,0,25,25,17,7,7,0,4,0,64,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,11,5,7,29,25,47,27,6,152,137,30,21,23,25,10,0,247,6,6,3,3,7,3,0,37,776,541,481,450,370,125,28,2776,9,12,9,0,0,0,0,26,115,47,18,16,15,9,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,372,406,484,303,68,3,2260,137,30,19,19,20,8,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,8,30,19,25,15,21,3,0,110,920,485,480,537,368,82,5,2871,9,10,5,0,0,0,0,30
115011556,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,10,7,3,4,0,0,0,27,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,18,18,29,19,4,99,28,11,11,4,11,9,0,67,0,3,3,0,0,0,0,12,194,195,217,214,189,84,11,1101,5,7,0,5,3,0,0,16,10,14,3,5,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,162,211,230,155,40,0,886,37,7,15,13,9,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,12,15,5,3,0,45,149,198,239,270,173,47,3,1085,3,6,0,0,3,0,0,9
115011557,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,20,15,4,0,56,3,0,3,3,3,0,0,11,0,0,0,0,0,0,0,5,34,32,56,60,51,15,0,251,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,61,59,34,9,0,203,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,22,34,66,66,37,10,0,227,0,0,0,0,0,0,0,0
