SA2_MAINCODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
111031231,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,659,1154,1176,1232,949,133,16,5320,124,57,54,57,49,7,0,341,0,9,9,9,14,3,0,43,8,13,15,16,7,0,0,63,9,36,27,32,22,0,0,124,8,6,12,0,0,0,0,30,109,51,28,30,14,3,0,236,974,1382,1351,1426,1078,147,20,6380,8,4,4,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,12,11,7,7,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,5,5,9,6,0,0,0,0,25,4,9,10,7,14,0,0,53,19,29,30,18,23,0,0,114
111031232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,158,200,288,290,51,0,1096,25,16,9,14,15,0,0,76,3,0,0,7,5,0,0,14,0,0,0,0,0,0,0,8,0,0,3,3,3,3,0,16,0,0,3,0,0,0,0,8,18,7,10,23,23,9,0,82,156,180,223,340,338,62,3,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,3,12,3,4,3,3,9,0,3,21
111031233,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,494,869,1050,1000,640,111,10,4178,93,41,29,29,40,8,3,242,0,5,9,14,12,3,0,47,5,7,13,11,3,0,0,44,4,11,13,10,8,0,0,45,0,3,3,3,4,0,0,9,20,26,15,28,13,5,0,111,644,983,1147,1116,734,132,11,4756,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,3,0,0,0,3,0,13,4,6,8,8,4,0,0,31,15,9,9,14,6,6,0,56
111031234,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,389,734,899,979,722,96,5,3830,79,30,28,44,30,11,0,217,0,0,6,11,16,0,3,41,0,8,8,5,4,0,0,24,3,3,10,14,7,0,0,43,0,3,8,3,0,0,0,13,16,38,29,22,29,10,0,143,508,833,1005,1103,815,117,12,4393,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,12,0,7,4,9,8,3,0,16,0,10,10,8,12,3,0,44
111031235,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,422,1015,1022,1141,748,146,6,4507,66,44,34,36,27,10,0,214,0,4,6,8,5,3,0,27,0,9,14,10,11,0,0,39,9,24,22,15,23,0,0,102,0,0,3,0,6,0,0,20,25,45,30,22,25,4,0,145,537,1163,1152,1245,865,166,10,5144,3,3,11,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,3,12,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,4,6,8,10,9,9,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,12,7,11,5,9,3,0,41,18,18,22,17,11,3,7,99
112011236,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,782,1004,1405,1613,1351,250,17,6422,205,65,51,63,58,7,0,450,4,7,8,10,26,12,0,65,17,5,5,11,13,3,0,61,22,20,30,45,39,10,0,164,3,6,0,7,11,0,0,24,41,40,33,55,53,13,3,237,1086,1160,1535,1819,1553,295,20,7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,10,11,15,9,15,12,0,0,65,16,15,12,20,12,0,0,75
112011237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,285,442,573,724,616,131,16,2794,64,29,22,22,23,5,0,181,3,6,14,19,11,18,0,67,3,3,0,3,4,0,0,16,0,0,3,11,5,0,0,23,3,3,11,12,10,3,7,40,18,8,30,51,38,22,13,184,390,500,660,850,721,184,29,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,3,3,4,9,3,0,0,25,6,10,4,11,7,0,0,34
112011238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,222,272,325,222,38,4,1174,30,6,6,7,10,0,0,60,0,0,4,4,11,0,0,29,3,0,0,0,3,0,0,10,3,4,0,0,0,0,0,12,0,0,8,10,0,0,0,22,25,11,13,23,19,9,6,106,156,247,312,374,273,57,15,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,0,10,6,3,3,4,0,0,0,10
112011239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,160,209,212,185,30,0,923,28,9,6,4,8,3,0,57,0,0,0,4,3,0,0,12,5,0,0,3,0,0,0,11,3,7,3,3,7,0,0,27,0,0,4,7,3,0,0,10,11,5,15,13,17,4,0,71,166,180,236,247,230,43,5,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,12,3,0,3,3,0,0,0,12
112011240,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,390,959,976,910,690,112,13,4053,88,65,45,25,24,11,0,255,0,3,4,10,5,3,0,28,11,13,15,18,3,0,0,62,39,84,46,29,29,4,0,237,3,5,13,10,7,0,0,43,32,60,37,38,44,7,0,226,574,1214,1149,1043,810,135,15,4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,7,3,0,0,3,0,0,17,3,13,9,5,0,0,0,34,9,11,12,6,5,3,0,50
112011241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,122,145,176,188,49,3,764,28,6,0,10,0,0,0,48,0,0,0,7,4,4,0,16,3,0,3,3,3,0,0,8,4,3,3,9,6,0,0,26,0,3,3,3,0,0,0,8,14,8,19,17,12,3,0,81,134,145,172,221,220,56,7,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,3,3,0,3,0,0,8
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,151,219,213,141,28,0,846,34,8,15,3,0,0,0,56,0,0,7,7,5,0,0,17,0,5,0,0,0,0,0,5,10,3,9,3,3,0,0,33,3,0,0,4,5,0,0,14,18,11,20,32,11,3,0,94,167,176,272,261,167,28,3,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,5,3,0,0,0,0,0,14
112011243,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,158,257,405,477,368,64,12,1732,34,19,16,15,17,3,0,103,3,0,6,8,11,6,0,35,3,0,4,3,7,0,0,20,7,4,14,18,5,0,0,54,0,3,3,9,5,9,0,28,18,3,15,37,24,11,3,112,230,290,470,563,437,91,12,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,0,0,11,5,0,4,7,0,0,0,16
112021244,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,9,424,520,729,848,700,108,6,3342,128,51,35,47,41,15,0,308,3,5,4,4,14,5,5,45,10,8,5,12,10,0,0,38,0,3,3,11,4,0,0,30,3,3,3,4,3,0,0,16,31,33,22,31,37,8,6,166,602,628,805,963,807,140,16,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,0,0,0,24,4,9,3,5,0,0,0,26
112021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,95,152,176,188,52,9,745,23,16,7,10,9,0,0,64,0,4,3,17,12,14,4,54,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,16,6,10,14,23,29,5,3,90,101,122,178,234,239,75,19,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,8,0,0,3,3,3,3,0,12
112021246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,306,385,523,415,79,7,1923,50,11,10,20,21,0,0,126,0,3,0,6,19,4,3,30,3,0,0,8,4,0,0,14,0,0,0,0,3,0,0,5,0,4,6,4,3,0,0,17,11,10,14,20,10,3,0,69,273,336,419,576,480,93,12,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,14,4,3,0,0,8,0,0,15
112021247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,191,225,373,342,58,3,1336,29,13,11,13,7,0,0,73,0,4,3,7,7,7,4,25,4,0,0,5,0,0,0,14,0,3,3,3,5,0,0,10,6,6,0,6,9,0,7,33,20,15,23,36,50,8,0,144,198,249,275,452,409,86,11,1684,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,9,4,5,9,8,4,0,0,29
112021248,0,0,0,0,0,0,0,0,7,6,3,0,3,0,0,27,1184,1766,2340,2888,2243,443,31,10903,318,116,86,143,119,33,3,825,0,10,24,24,30,8,0,98,23,17,17,23,23,3,0,103,10,14,26,20,14,0,0,86,0,4,17,13,9,3,0,45,78,71,89,78,76,16,0,408,1648,2032,2620,3206,2526,520,37,12586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,14,19,14,14,20,23,0,0,87,28,20,14,21,21,0,0,101
112021249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,199,295,407,380,69,10,1502,45,26,15,14,11,5,0,116,0,0,10,13,5,12,3,49,3,3,3,3,5,0,0,17,0,0,4,4,0,0,0,10,0,3,3,5,3,11,3,27,20,13,26,40,47,13,12,171,219,240,354,487,465,114,19,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,10,4,3,0,0,4,3,0,15
112031250,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,431,486,613,596,495,60,10,2685,98,27,19,29,13,6,0,191,0,9,0,8,3,3,0,20,8,0,0,7,3,3,0,20,20,6,12,6,0,3,0,46,0,3,7,11,3,3,0,23,23,21,21,27,38,6,8,145,592,565,681,676,561,86,15,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,5,7,3,3,0,0,21,3,8,6,3,7,0,0,30
112031251,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,316,553,669,1005,820,135,12,3518,80,24,25,43,23,9,0,197,0,6,4,9,19,10,0,53,3,4,4,12,3,0,0,28,0,4,8,11,3,0,0,28,0,5,3,0,3,3,0,15,25,22,24,31,32,8,0,141,439,619,744,1114,908,164,15,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,9,6,0,0,30,3,3,4,9,6,0,0,29
112031252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,114,179,233,186,57,0,851,27,6,10,3,8,3,0,53,0,5,7,14,13,15,3,53,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,3,0,3,0,10,4,5,3,30,15,6,16,18,38,11,3,112,120,139,217,286,248,98,12,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,8,3,0,0,3,4,0,0,8
112031253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,225,322,313,249,31,3,1309,46,13,17,7,9,3,0,93,0,0,7,6,13,3,0,28,3,0,0,3,0,0,0,3,13,4,4,4,5,0,0,29,0,3,3,4,3,3,0,18,28,22,20,33,31,16,4,147,257,273,379,373,305,52,13,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,8,0,3,0,0,0,10
112031254,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,478,826,976,1296,1130,206,12,4925,85,38,37,42,36,10,3,246,0,0,10,12,8,3,0,41,3,9,8,18,12,0,0,49,9,14,14,21,12,0,0,71,3,0,11,11,3,0,3,36,31,28,31,50,56,22,0,217,626,934,1092,1466,1272,238,20,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,15,13,9,5,9,9,0,3,44,13,10,9,13,11,0,3,63
112031550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,176,179,215,173,23,0,859,17,9,10,14,11,3,0,67,0,3,3,5,3,3,0,15,3,0,0,0,0,0,0,4,0,0,3,4,3,0,0,11,0,0,0,4,5,0,0,5,9,5,8,14,11,9,0,52,123,197,210,265,212,38,0,1048,3,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,0,0,3,0,12
112031551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,58,69,53,11,5,260,4,3,3,3,0,0,0,14,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,0,8,3,0,0,0,14,42,46,71,79,66,9,4,316,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,7
