SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
117031338,0,13,61,4,5,0,0,72,16,0,0,0,0,18,251,25,16,3,0,290,51,0,3,0,0,54,104,0,14,0,0,119,8,0,0,0,0,8,606,33,28,8,6,678,44,5,3,0,6,55,5581,335,313,47,47,6325,6207,597,371,45,49,7279,34,9,3,0,0,41,746,95,67,15,3,929,21,0,0,0,0,27,42,9,3,0,0,51,94,0,0,0,0,93,37,0,0,0,0,39,73,10,4,0,0,84,42,3,10,0,0,55,144,6,9,3,3,165,382,21,17,3,0,419,274,14,8,0,0,297,62,6,0,0,0,72,31,11,0,0,0,46,141,12,11,0,0,164,110,15,5,3,4,134,35,3,0,0,0,36,136,32,17,3,0,188,63,13,9,0,3,92,102,14,10,4,0,129,17,3,0,0,0,17,23,0,0,0,0,30,390,49,23,0,3,462,66,7,0,0,0,73
118011339,0,3,31,4,8,0,0,40,3,0,0,0,0,3,56,15,23,3,0,96,19,3,3,0,0,28,10,0,6,0,0,18,3,0,0,0,0,7,142,23,49,9,5,223,16,5,6,0,0,24,1008,190,310,42,14,1557,999,292,359,30,9,1690,11,4,0,0,0,17,44,17,21,0,0,84,5,0,0,0,0,5,4,3,0,0,0,6,3,0,3,0,0,8,6,0,0,3,0,6,7,3,7,0,0,17,4,0,4,0,0,16,3,0,0,0,0,6,21,3,4,0,0,30,32,0,5,0,0,32,6,0,0,0,0,9,0,0,0,0,0,0,41,5,7,0,0,51,28,4,7,0,0,37,15,3,4,0,0,21,8,3,3,0,3,16,4,3,3,0,0,15,4,0,0,0,0,8,3,0,0,0,0,3,3,0,4,0,0,9,44,20,15,3,3,81,7,0,0,0,0,6
118011340,0,0,45,0,0,0,0,46,0,0,0,0,0,0,76,20,34,3,0,133,25,0,4,0,0,35,19,3,0,0,0,21,0,0,0,0,0,3,248,29,38,11,0,330,15,0,7,0,0,19,1426,231,346,47,21,2075,1333,346,382,40,27,2117,27,5,3,0,0,35,44,13,10,4,0,74,0,3,4,0,0,3,4,0,4,0,0,8,7,0,0,0,0,5,3,0,0,0,0,3,21,9,8,0,0,33,3,3,0,0,0,7,12,3,0,0,0,12,50,3,3,0,0,59,64,0,0,0,0,68,4,3,3,0,0,16,3,0,3,0,0,8,24,11,0,0,0,30,83,3,5,0,0,98,16,3,0,0,0,23,14,3,4,0,0,30,11,3,3,0,0,19,18,0,0,0,0,14,4,0,0,0,0,4,7,0,3,0,0,8,78,25,25,3,0,140,11,0,0,0,0,15
118011341,0,16,112,0,11,3,0,128,15,3,0,0,0,16,366,28,36,0,3,428,68,3,14,0,0,79,77,0,13,3,0,99,11,0,0,0,0,12,977,52,71,12,4,1118,80,3,3,3,11,95,7510,386,570,78,54,8598,6389,577,512,62,55,7593,60,11,4,0,0,69,510,55,42,9,0,616,15,0,3,0,0,20,35,3,0,0,0,46,56,3,0,0,0,60,27,3,0,0,0,27,68,5,3,0,0,80,29,3,9,0,0,42,105,5,12,0,0,122,369,11,14,5,3,401,235,3,8,3,3,245,48,3,3,0,0,51,20,0,4,0,0,23,164,13,9,0,0,197,99,12,13,0,0,129,91,6,11,0,0,109,112,15,7,0,0,139,34,8,9,0,0,53,94,4,3,0,3,106,9,0,0,0,0,8,29,3,0,0,0,34,344,39,39,3,0,431,29,0,0,0,0,30
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,39,0,14,0,0,52,56,0,3,0,0,59,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0
118011343,0,10,56,3,0,0,0,57,4,0,0,0,0,4,197,22,27,3,0,255,33,3,5,3,0,53,31,4,7,0,0,43,3,3,0,0,0,9,437,43,67,15,5,580,29,5,5,3,5,48,3835,512,498,126,46,5015,3648,843,578,116,38,5232,23,9,3,0,0,36,202,39,40,6,3,291,11,3,3,0,0,18,15,9,0,3,0,28,36,3,3,0,0,38,9,0,0,0,0,9,38,8,10,5,0,63,22,5,0,0,0,30,57,7,3,0,0,66,137,9,10,0,0,156,124,0,4,0,0,132,20,8,0,0,0,36,10,0,0,3,0,16,67,7,9,0,0,90,66,15,4,0,3,87,24,3,0,3,0,39,73,12,11,0,0,99,23,5,3,0,0,36,56,3,3,0,0,64,6,0,0,0,0,6,15,4,6,0,0,27,169,42,33,0,4,244,9,3,0,0,0,16
118011344,0,0,12,0,0,0,0,12,0,0,0,0,0,0,23,8,3,0,0,32,12,3,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,66,15,21,9,0,112,0,0,0,0,0,7,473,112,140,39,3,773,345,122,126,23,3,621,0,0,4,0,0,4,14,10,4,6,0,31,0,0,0,0,0,0,0,4,5,0,0,6,13,0,3,0,0,12,0,0,0,0,0,3,3,7,0,0,0,12,0,0,3,0,0,10,6,0,0,0,0,8,10,4,3,0,0,18,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,6,3,3,3,0,13,5,3,0,0,0,8,6,0,0,0,0,6,8,0,3,0,0,13,0,3,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,4,5,0,3,0,0,8,15,3,4,0,0,26,0,0,0,0,0,0
118011345,0,11,35,0,5,0,0,40,3,0,0,0,0,5,220,37,33,3,0,292,47,3,4,0,0,61,38,4,5,3,0,45,9,0,0,0,0,9,279,16,27,6,3,340,27,0,9,0,4,38,3718,318,375,64,33,4507,4816,519,422,72,51,5877,44,6,9,0,0,55,160,15,12,7,3,201,7,0,0,0,0,11,11,3,0,0,0,13,35,3,0,0,0,39,3,3,0,0,0,11,43,5,11,0,0,60,9,3,3,0,0,16,48,0,5,0,0,53,145,4,3,0,0,154,64,0,0,0,0,62,22,0,0,0,0,22,7,0,3,0,0,14,72,12,9,0,0,90,70,12,6,0,0,87,22,0,0,0,0,19,68,5,9,4,0,85,19,3,5,0,0,23,30,6,3,0,0,43,6,0,0,0,0,6,13,4,0,0,0,16,240,52,47,7,3,345,22,3,0,0,0,31
118011346,0,4,39,0,0,0,0,42,0,0,0,0,0,0,87,22,22,3,3,131,11,0,3,0,0,12,14,0,0,0,0,18,5,0,3,0,0,8,213,13,27,11,3,260,14,0,4,0,0,23,1682,169,234,67,24,2167,1803,241,219,68,18,2351,15,0,3,0,0,16,65,4,10,5,0,88,3,0,0,0,0,4,3,0,3,0,0,8,15,0,0,3,0,15,3,0,0,0,0,3,11,4,6,0,0,19,10,7,7,0,0,17,18,6,3,0,0,23,67,0,0,0,0,73,36,5,0,3,0,45,6,3,0,0,0,9,3,0,0,0,0,3,37,0,3,0,0,43,24,3,9,0,0,30,13,3,0,0,0,14,12,3,9,3,0,22,6,10,3,0,0,16,11,3,0,0,0,15,0,0,0,0,0,0,3,0,3,0,0,3,78,25,15,3,0,121,7,0,0,0,0,5
118011347,0,5,22,3,0,0,0,27,3,0,0,0,0,5,77,9,19,3,0,104,8,7,3,3,0,12,4,0,0,0,0,3,0,0,0,0,0,0,192,15,19,5,0,231,17,3,0,0,0,23,1266,163,189,40,12,1663,966,243,214,44,10,1481,12,4,0,0,0,16,43,4,6,4,0,50,0,0,0,0,0,3,5,0,0,0,0,3,13,0,0,0,0,9,0,0,0,0,0,0,20,4,0,0,0,24,6,3,3,0,0,11,21,3,0,0,0,29,19,0,0,0,0,28,19,0,0,0,0,19,6,0,0,0,0,10,0,0,0,0,0,0,39,0,0,0,0,37,21,3,0,0,0,27,6,3,0,0,0,9,18,0,0,0,0,24,3,4,0,0,0,7,13,0,3,0,0,14,3,0,0,0,0,3,3,3,0,0,0,8,59,13,18,0,0,90,10,0,0,0,0,10
118021348,0,3,27,3,3,0,0,33,0,0,0,0,0,0,79,21,22,3,3,133,19,4,5,0,0,27,21,0,7,0,0,32,3,0,0,0,0,3,152,15,25,3,0,191,10,0,0,0,0,13,1389,217,302,47,19,1973,1352,370,408,50,21,2193,13,7,0,0,0,13,60,14,20,0,0,94,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,24,10,0,3,3,0,10,12,0,3,0,0,18,41,7,0,0,0,48,41,3,5,0,0,49,9,0,0,0,0,6,3,0,3,0,0,8,50,19,5,0,0,73,28,3,6,0,0,42,17,0,0,0,0,13,25,0,0,0,0,28,14,6,10,0,0,29,9,3,11,0,0,26,0,0,0,0,0,0,6,0,0,0,0,3,57,15,14,3,3,96,16,0,0,0,0,19
118021350,0,3,12,4,0,0,0,16,0,0,0,0,0,3,106,9,11,0,0,131,4,0,0,0,0,8,8,0,3,0,0,18,13,0,0,0,0,11,217,13,23,4,3,256,39,0,0,0,4,42,1980,142,159,36,26,2347,2211,268,222,26,25,2750,8,3,3,0,0,16,151,19,8,5,3,189,3,0,3,0,0,8,15,8,6,0,0,28,42,0,3,0,0,40,8,0,0,0,0,16,24,0,3,0,0,26,18,7,0,0,0,36,20,3,9,3,0,33,145,6,5,0,0,156,64,4,6,0,0,75,8,0,0,0,0,11,12,3,0,0,0,20,81,12,6,0,0,100,24,0,7,0,0,36,9,3,0,0,0,11,17,0,3,0,0,15,14,3,6,0,0,27,30,12,3,0,0,46,6,3,3,0,0,11,9,0,3,0,0,11,122,3,8,0,3,134,24,0,0,0,0,24
118021564,0,43,26,0,0,0,0,31,11,0,0,0,0,11,255,3,3,0,0,262,71,0,3,0,0,73,61,0,0,3,0,65,6,0,0,0,0,6,448,9,15,4,9,490,36,0,0,0,4,41,4959,78,142,35,33,5248,5217,167,193,24,36,5636,67,0,0,0,0,68,590,25,20,12,8,649,17,0,0,0,0,21,19,3,0,0,0,26,58,0,0,0,0,59,18,0,0,0,0,21,88,0,0,0,0,91,31,4,0,3,0,31,155,0,5,0,0,156,313,7,8,0,0,327,185,11,10,7,0,213,110,5,3,0,0,111,15,0,3,0,3,16,64,4,3,0,0,72,41,0,5,0,3,46,30,0,4,0,0,36,100,7,8,3,3,115,34,4,3,0,3,47,112,0,7,5,0,125,8,0,0,0,0,9,33,0,0,0,0,34,224,11,16,3,3,252,55,0,0,0,0,56
118021565,0,4,22,0,0,3,0,26,0,0,0,0,0,0,25,3,5,0,0,32,4,0,0,0,0,4,9,0,3,3,0,15,0,0,0,0,0,0,85,7,14,0,0,106,11,0,0,0,0,12,919,81,100,23,10,1133,895,102,113,21,8,1143,4,0,3,0,0,4,168,33,23,11,0,237,3,0,0,0,0,3,6,3,0,0,0,9,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,5,13,0,5,0,0,19,30,6,7,3,0,41,43,5,8,0,0,54,69,15,12,3,0,96,8,0,0,0,0,8,3,0,0,0,0,4,9,5,0,0,0,11,4,3,0,3,0,15,8,0,3,0,0,12,19,4,3,0,0,23,4,0,3,0,0,9,30,5,12,3,0,50,5,0,0,0,0,5,0,0,0,0,0,0,36,9,0,0,0,51,3,3,0,0,0,7
118021566,0,3,10,0,0,0,0,10,0,0,0,0,0,0,31,3,7,0,0,40,3,0,0,0,0,3,13,0,0,0,0,13,4,0,0,0,0,4,158,5,19,0,0,187,7,0,0,0,3,4,914,80,124,19,12,1148,841,145,125,22,10,1149,3,0,0,0,0,3,59,13,15,3,0,89,9,0,0,0,0,11,14,4,0,0,0,17,18,4,0,0,0,20,3,0,0,0,0,3,4,0,3,0,0,7,9,0,0,0,0,18,13,0,3,0,0,12,36,3,4,0,3,44,34,0,0,0,0,41,13,0,0,0,0,13,6,0,0,0,0,3,5,3,0,0,0,8,5,0,0,0,0,12,3,0,0,0,0,3,11,0,0,0,0,12,10,3,3,3,0,22,15,7,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,3,34,3,7,0,0,44,4,0,3,0,0,6
118021567,0,0,4,0,0,0,0,4,0,0,0,0,0,0,23,3,3,0,0,28,5,0,0,0,0,11,12,0,0,0,0,16,0,0,0,0,0,0,50,9,11,0,0,68,8,0,0,0,0,7,571,60,91,17,7,736,637,111,108,21,13,882,0,3,0,0,0,3,37,8,6,0,0,62,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,9,0,3,0,0,15,4,0,0,0,0,8,25,4,0,0,0,28,18,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,0,0,18,3,0,0,0,0,8,8,3,0,0,0,11,11,0,0,0,0,11,5,0,3,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,24,3,7,0,0,37,0,0,0,0,0,0
118021568,0,3,15,4,3,0,0,25,0,0,0,0,0,3,37,3,4,0,0,39,3,0,0,0,0,7,14,5,0,0,0,19,0,0,0,0,0,0,98,12,11,3,3,123,13,0,0,0,3,15,1016,56,94,20,12,1192,1117,91,97,9,8,1328,3,0,0,0,0,6,88,7,17,5,4,122,3,0,0,0,0,3,3,3,0,0,0,7,9,0,0,0,0,9,6,0,0,0,0,9,9,0,3,0,0,9,7,0,0,0,0,10,26,3,3,0,0,38,40,5,0,0,0,43,58,10,5,0,0,75,12,0,0,0,0,15,8,3,0,0,0,12,8,4,3,0,0,17,5,0,0,0,0,5,0,3,3,0,0,6,7,0,8,0,0,16,5,3,4,0,0,17,21,0,3,0,0,29,0,0,0,0,0,0,3,0,0,0,0,5,43,5,4,0,0,51,11,3,3,0,0,14
118021569,0,13,20,0,0,0,0,24,0,0,0,0,0,0,78,9,16,0,0,112,15,3,3,0,0,19,14,0,3,0,0,21,8,0,3,0,0,8,268,7,23,6,0,301,20,4,0,0,0,27,1772,133,205,27,14,2144,1744,174,209,30,17,2181,3,0,3,0,0,7,91,10,17,5,0,123,3,0,0,0,0,3,9,4,0,0,0,13,24,0,0,0,0,21,9,0,0,0,0,6,21,3,7,0,0,25,12,0,0,0,0,10,24,0,3,0,0,29,92,13,5,0,0,111,55,0,6,0,0,63,24,0,0,0,0,27,16,0,0,0,0,17,35,14,3,0,0,51,20,0,0,0,0,26,20,0,0,0,0,20,17,7,0,0,0,23,16,3,6,0,0,29,23,0,5,0,0,25,3,0,0,0,0,3,6,0,0,0,0,4,76,9,19,0,3,103,6,3,0,0,0,13
118021570,0,29,52,3,3,0,0,59,18,0,0,0,0,18,417,15,15,4,0,450,30,0,0,0,0,32,64,3,4,0,0,70,24,0,0,0,0,28,495,14,26,3,4,547,42,4,6,0,4,62,5768,152,234,53,49,6249,5117,250,310,41,46,5765,33,0,0,0,0,34,325,21,24,13,0,390,26,0,0,0,0,24,29,0,7,0,0,36,58,0,0,0,0,58,21,0,0,0,0,18,36,0,6,0,0,44,24,0,3,0,0,27,91,3,4,4,0,105,324,9,3,0,0,342,145,11,7,0,5,161,46,5,3,0,0,51,42,9,3,0,0,46,156,11,8,0,0,178,32,4,5,0,4,39,18,0,0,0,0,25,81,0,11,0,0,92,26,9,6,0,0,39,108,7,4,0,0,124,10,0,0,0,0,8,21,0,0,0,0,23,185,14,14,4,3,213,16,4,4,0,0,26
119011354,0,3,9,0,0,0,0,9,5,0,0,0,0,5,15,0,0,0,0,17,3,0,0,0,0,3,67,7,19,5,3,106,3,0,0,0,0,3,147,5,22,4,3,183,19,0,3,0,3,24,1526,62,140,35,17,1781,1389,99,134,23,15,1659,0,0,0,0,0,0,40,0,5,0,0,53,3,0,0,0,0,4,15,8,3,0,0,25,61,3,0,3,0,65,13,6,6,0,0,22,3,3,0,0,0,9,0,3,7,0,0,9,9,3,3,0,0,17,63,4,3,0,0,72,4,3,3,0,0,12,3,0,3,0,0,12,23,3,10,0,0,38,6,0,0,0,0,11,15,3,0,3,0,16,3,0,0,0,0,3,10,0,5,0,0,16,93,36,58,3,7,197,13,3,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,3,36,0,3,0,0,40,16,3,3,0,0,20
119011355,0,18,15,0,0,0,0,12,8,0,0,0,0,10,39,0,0,0,0,46,7,0,0,0,0,7,277,4,0,0,0,285,0,0,0,0,0,0,229,7,3,0,0,237,28,3,0,0,0,28,2160,49,25,20,18,2270,3368,124,72,20,24,3614,7,0,0,0,0,9,318,38,9,4,3,377,18,3,3,0,0,25,24,4,0,0,0,29,94,4,8,0,0,111,54,0,0,0,0,57,40,0,0,0,0,39,17,0,0,0,0,15,48,0,4,0,0,51,289,13,8,3,3,315,37,0,3,0,0,44,34,3,0,0,0,32,59,10,7,0,0,70,36,3,0,0,0,39,30,9,3,0,0,44,6,0,0,0,0,7,58,7,3,0,0,65,171,35,17,3,3,227,38,0,0,0,3,40,10,0,0,0,0,9,8,0,0,0,0,8,181,5,0,3,5,195,78,8,3,0,0,94
119011356,0,17,14,0,0,0,0,14,6,3,0,0,0,11,57,3,0,3,0,65,8,0,0,0,0,8,243,8,16,0,4,267,0,0,0,0,0,0,261,10,17,4,3,296,48,3,0,3,4,61,3270,208,113,44,33,3676,6121,564,230,50,67,7036,15,0,0,0,0,14,555,122,22,13,10,719,32,6,6,0,0,41,51,0,3,0,0,58,163,11,7,0,0,179,102,11,0,0,0,109,38,5,0,0,0,48,60,10,5,0,3,70,67,6,0,0,0,77,271,12,11,0,4,298,59,5,0,0,0,67,40,4,3,3,0,47,54,3,6,0,3,64,34,5,3,0,0,40,60,13,4,0,0,86,11,0,0,0,0,14,51,7,0,0,0,65,254,86,70,4,7,417,58,3,0,0,0,61,4,0,3,0,0,7,7,0,0,0,0,12,303,11,10,4,3,330,50,4,3,0,0,58
119011357,0,11,12,0,0,0,0,13,5,0,3,0,0,7,35,0,0,0,0,36,3,0,0,0,0,3,85,5,4,3,0,98,0,0,0,0,0,0,287,10,23,0,5,325,40,3,0,0,10,49,2257,120,168,32,39,2623,2436,236,159,35,42,2900,0,3,0,0,0,3,182,35,19,7,0,243,5,0,0,0,0,11,29,5,5,0,3,43,98,3,0,0,0,102,24,7,0,0,0,33,10,5,3,0,0,17,20,4,3,0,0,29,28,3,0,0,0,33,222,15,10,0,3,251,45,4,8,0,0,56,25,3,0,0,0,30,48,4,5,0,0,65,22,0,0,0,0,24,30,5,3,0,0,38,0,0,0,0,0,5,78,10,28,3,0,122,335,107,136,13,7,595,19,3,0,0,0,27,11,0,0,0,0,12,0,0,0,0,0,3,135,9,5,0,3,157,73,8,37,3,6,127
119011358,0,5,12,0,3,0,0,18,0,0,0,0,0,0,25,0,5,0,0,35,4,0,0,0,0,3,49,10,3,0,0,60,0,0,0,0,0,0,106,5,12,0,0,124,21,0,0,0,0,20,1294,103,127,27,10,1561,1565,212,195,24,24,2020,6,0,0,0,0,6,186,37,32,14,4,269,12,3,0,0,0,11,14,5,10,0,0,34,35,3,0,0,0,38,33,7,5,0,0,42,5,3,3,0,0,8,7,8,8,3,0,23,20,8,4,0,0,36,66,8,5,0,0,83,11,3,3,3,0,20,0,0,0,0,0,0,6,4,3,0,0,17,4,0,0,0,0,10,15,3,3,0,0,22,0,0,0,0,0,0,8,0,6,0,0,11,61,33,10,3,0,107,16,0,3,0,0,21,11,0,0,0,0,11,7,0,3,0,0,10,60,10,3,0,3,72,16,0,0,0,0,16
119011359,0,0,5,0,0,0,0,4,0,0,0,0,0,0,32,0,3,3,0,45,9,0,0,0,0,8,22,3,9,5,0,46,0,0,0,0,0,0,72,0,13,0,0,86,10,6,4,0,0,16,1500,101,186,39,19,1844,1737,232,283,34,21,2309,4,0,0,0,0,7,65,18,30,3,0,110,3,0,0,0,0,4,11,8,8,0,0,28,14,0,8,0,0,20,19,3,4,0,0,28,13,0,0,0,0,17,14,4,11,0,0,21,9,0,3,0,0,13,57,15,5,0,3,76,11,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,16,6,0,3,0,0,9,8,0,0,0,0,10,3,0,0,0,0,6,13,0,6,0,0,20,36,18,21,0,3,76,11,0,3,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,32,6,7,0,0,50,12,0,4,0,0,15
119011360,0,0,7,0,0,3,0,9,0,0,0,0,0,0,28,3,4,0,0,32,7,0,0,0,0,7,50,5,12,3,3,69,3,0,0,0,0,3,110,10,5,0,3,127,24,0,3,0,0,29,1694,79,94,25,19,1910,1789,138,119,23,9,2083,0,0,0,0,0,0,49,15,15,9,0,83,10,0,0,0,0,10,22,12,9,3,0,43,27,6,0,0,0,35,15,0,4,0,0,18,4,0,0,0,0,6,9,3,0,3,0,15,12,0,0,0,0,18,62,19,5,3,0,94,18,0,3,0,0,25,9,0,0,0,0,11,7,6,0,0,0,8,4,0,0,0,0,6,17,4,0,0,0,20,3,0,0,0,0,9,7,0,0,3,0,13,48,27,17,5,0,91,7,0,0,0,0,11,5,0,0,0,0,5,7,0,0,0,0,7,35,7,0,0,3,45,8,3,3,0,0,21
119011361,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,38,8,25,8,4,88,0,0,0,0,0,0,117,4,4,4,0,130,13,0,0,0,0,17,938,65,121,29,4,1164,835,104,105,22,12,1075,4,0,0,0,0,4,72,14,13,4,0,112,5,0,0,0,0,5,7,4,3,0,0,17,34,0,0,0,0,36,19,5,6,0,0,26,6,0,0,0,0,4,9,0,0,0,0,10,4,0,3,0,0,8,50,3,3,0,0,58,8,0,6,0,0,17,3,0,0,0,0,4,12,3,5,0,0,19,5,0,0,0,0,4,12,0,3,0,0,20,0,0,0,0,0,0,10,0,3,3,0,11,67,36,55,9,3,164,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,24,24,5,3,0,0,35
119011571,0,14,9,0,3,0,0,15,14,0,0,0,0,19,99,0,0,0,0,104,15,0,0,0,0,15,170,12,23,3,0,211,3,0,0,0,0,3,304,10,33,0,3,355,38,0,6,0,3,45,3794,126,199,28,25,4167,3904,205,176,37,38,4354,9,0,0,0,0,9,201,16,31,5,0,254,14,3,0,0,0,17,39,4,8,0,0,51,59,3,4,0,0,70,42,11,4,0,0,62,12,3,4,0,0,14,18,3,3,0,0,26,47,0,8,0,0,53,151,11,5,0,0,177,32,5,4,0,0,34,21,3,0,0,0,23,54,13,10,0,0,74,18,3,0,0,0,22,26,0,3,0,0,29,3,0,0,0,0,4,57,8,7,0,0,81,195,37,39,3,4,281,33,4,0,0,0,38,13,0,0,0,0,13,12,0,0,0,0,16,110,5,3,0,3,122,39,10,19,0,0,71
