SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
206031116,29,28,16,16,0,4,99,0,12,69,33,29,23,3,0,176,0,24,106,73,41,23,4,0,270,0,7,120,66,51,28,5,0,282,0,5,88,100,96,50,5,0,344,0,0,23,73,54,34,7,3,195,0,0,41,73,78,45,3,0,239,0,0,20,52,49,33,7,3,165,0,0,14,3,7,7,0,0,29,5,86,554,578,439,289,47,10,2015,0,0,0,0,0,0,0,0,5,5,3,0,0,3,0,0,0,14,0,6,4,6,0,0,0,0,16,4,3,13,3,0,7,0,0,37,3,11,13,11,3,6,5,0,55,3,22,26,10,9,4,0,0,78,3,16,36,14,20,9,3,0,100,0,22,46,27,24,9,5,0,130,0,16,55,39,26,21,0,0,157,0,3,26,29,14,9,4,0,86,0,0,13,10,13,7,0,0,43,0,0,8,10,3,4,0,0,27,0,0,9,9
206041117,108,81,48,25,13,0,302,0,45,167,110,60,45,22,5,451,0,28,306,170,120,86,23,3,738,0,24,350,216,143,71,26,3,828,0,5,295,271,230,119,22,3,949,0,0,149,217,154,89,30,4,637,0,0,131,309,231,107,24,3,797,0,0,38,105,164,88,49,5,451,0,3,11,19,15,9,0,0,55,11,263,1720,1604,1235,701,230,31,5791,0,0,5,0,0,0,0,0,9,4,16,3,3,0,0,0,0,27,4,11,14,4,7,3,0,0,48,5,10,18,10,5,9,4,0,63,7,36,28,14,13,4,0,0,108,14,36,34,21,15,11,4,3,140,8,24,67,30,14,10,4,0,164,3,23,110,44,31,20,8,3,239,0,28,98,59,41,35,3,0,269,0,9,51,45,29,14,5,0,148,0,4,34,33,26,10,0,0,97,0,0,30,13,9,9,0,0,61,0,3,16,13
206041118,146,112,48,25,11,0,388,0,118,393,196,82,52,10,3,859,0,211,974,388,205,114,21,0,1914,0,127,1344,590,292,152,27,3,2537,0,62,1400,868,464,205,19,0,3016,0,13,983,835,417,183,24,0,2454,0,13,1475,1970,1067,444,45,3,5009,0,0,290,1045,772,308,33,0,2451,0,6,47,47,35,14,0,0,150,28,701,7234,6190,3453,1570,221,17,19417,4,5,3,3,8,0,0,0,24,12,3,9,3,4,0,0,0,29,3,14,14,7,5,3,0,0,49,14,29,24,13,7,8,3,0,101,18,27,35,23,12,9,0,0,117,15,51,47,31,26,21,6,0,202,3,58,98,47,32,19,0,0,263,4,46,163,83,49,31,3,0,375,0,52,226,128,73,53,6,0,546,0,22,178,90,80,35,8,0,411,0,8,124,122,75,51,0,0,381,0,3,88,107,97,31,6,0,331,0,12,110,145
206041119,81,84,41,28,6,4,278,0,72,177,123,73,65,17,3,546,0,86,363,207,104,96,23,3,886,0,45,438,233,148,107,25,0,997,0,12,417,295,199,124,28,0,1077,0,3,269,260,157,111,20,0,824,0,0,336,441,276,206,39,3,1301,0,0,61,258,223,171,57,12,777,0,3,10,12,11,12,3,0,52,10,324,2255,2020,1289,962,258,28,7152,0,0,0,0,0,3,0,0,5,0,4,5,0,0,0,0,0,8,3,3,4,8,0,0,0,0,22,6,6,5,5,3,4,0,0,27,8,9,11,8,9,4,3,0,43,4,15,7,15,8,5,0,0,53,0,21,34,19,8,8,0,0,91,0,16,52,19,32,9,4,0,143,0,15,59,36,32,16,4,0,160,0,5,37,34,34,15,0,0,128,0,0,18,30,24,8,3,0,86,0,0,14,15,9,11,0,0,55,0,0,10,32
206041120,0,0,4,0,0,0,5,0,4,4,0,3,0,0,0,15,0,3,17,0,3,0,4,0,26,0,0,28,6,4,0,0,0,44,0,0,17,16,3,0,0,0,36,0,0,5,6,3,0,0,0,17,0,0,7,11,12,9,0,0,37,0,0,4,6,3,3,0,0,14,0,0,0,0,0,0,0,0,8,0,13,87,58,29,15,4,3,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,6,0,3,0,0,0,3,6,0,12,0,0,16,11,4,5,0,0,31,0,0,24,10,8,0,0,0,46,0,0,4,9,9,8,0,0,27,0,0,6,3,0,7,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0
206041121,24,18,11,8,3,0,67,0,6,38,28,15,3,4,0,100,0,12,72,41,22,11,3,0,161,0,4,56,42,22,19,0,0,147,0,0,51,39,21,17,3,0,138,0,0,23,24,16,7,0,0,73,0,0,21,40,27,13,3,0,105,0,0,3,15,13,9,0,0,42,0,0,4,3,0,3,0,0,15,5,48,352,273,180,106,22,6,995,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,6,8,0,4,0,0,0,0,17,0,9,7,3,3,3,3,0,25,3,6,10,0,3,3,0,0,28,3,10,6,9,9,7,0,0,45,3,9,34,14,16,6,0,0,89,0,9,55,35,23,19,0,0,151,0,14,67,26,39,23,0,0,166,0,6,24,26,11,10,0,0,77,0,0,14,18,4,4,6,0,52,0,0,10,7,4,4,0,0,32,0,3,11,11
206041122,932,506,281,160,68,14,2371,12,834,2067,859,388,225,92,16,4497,5,1367,4588,1640,750,417,135,14,8916,8,652,5338,2200,909,495,129,15,9751,5,200,5387,3235,1511,813,173,16,11341,0,80,3666,3243,1528,783,142,29,9467,0,65,5641,7334,3963,1897,357,24,19283,0,22,1832,5716,4572,2302,599,59,15109,3,60,256,227,141,94,25,3,813,155,4481,30974,25729,14468,7479,1860,237,85387,4,8,15,10,9,4,0,0,46,18,20,18,4,4,9,0,0,68,22,60,80,30,29,15,12,0,237,34,122,176,44,40,23,11,0,449,35,130,203,62,45,30,9,0,512,33,161,254,115,99,49,4,0,716,13,204,446,168,134,63,20,0,1049,10,192,721,300,167,96,16,0,1501,4,142,910,476,270,126,20,0,1948,0,44,477,372,228,116,13,0,1241,3,24,350,375,254,139,12,0,1164,0,11,217,288,203,106,20,0,847,0,9,310,431
206041123,84,64,41,28,10,0,248,0,52,177,76,52,35,12,3,413,0,40,341,147,97,44,22,4,694,0,27,272,161,95,59,20,0,628,0,10,240,175,108,77,13,0,626,0,0,119,128,93,47,14,0,404,0,0,119,182,107,78,18,4,501,0,0,26,100,86,54,14,0,277,0,0,18,8,10,13,3,3,54,18,273,1525,1145,743,472,148,24,4349,0,0,3,7,3,0,0,0,12,3,3,5,0,0,0,0,0,12,3,9,11,6,7,0,0,0,38,3,22,23,8,10,3,3,0,69,11,23,33,23,16,0,0,0,100,3,35,38,15,16,18,0,0,129,3,42,98,51,25,24,6,3,249,4,38,150,61,59,40,9,0,352,0,26,157,103,63,34,5,0,393,0,7,81,64,47,23,4,0,234,0,8,50,44,32,25,0,0,156,0,0,30,27,20,13,0,0,92,0,0,37,40
206041124,303,223,132,82,25,3,832,0,161,508,339,192,112,26,3,1342,0,256,975,554,288,196,35,5,2320,0,81,1169,600,332,228,32,3,2446,0,19,1081,764,389,268,42,4,2578,0,3,514,572,341,212,24,4,1673,0,6,477,739,474,290,49,7,2047,0,3,83,373,446,327,103,4,1346,0,12,56,38,24,20,3,0,153,43,1033,5893,4598,2829,1860,397,51,16702,3,0,0,3,0,0,0,0,8,5,9,11,3,3,0,0,0,33,4,22,10,8,0,3,0,0,50,5,21,10,6,5,3,3,0,52,10,16,16,11,16,9,0,0,75,3,21,19,25,15,15,0,0,112,0,28,46,35,42,23,11,0,176,0,31,94,77,57,31,4,0,294,0,16,147,84,70,34,0,0,359,0,13,89,57,70,38,0,0,262,0,0,39,44,48,24,8,0,162,0,3,16,25,26,19,4,0,88,0,4,14,23
206041125,94,80,38,18,11,0,282,0,122,264,107,77,45,14,6,649,0,136,574,254,118,69,11,3,1169,0,55,602,270,146,59,14,3,1153,0,5,549,320,187,98,17,0,1180,0,0,336,271,168,101,12,0,891,0,3,455,551,274,164,39,10,1489,0,0,113,369,294,156,38,4,970,0,9,26,24,19,8,0,0,86,14,420,3151,2381,1384,768,183,32,8333,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,5,3,0,0,0,0,15,0,3,3,3,0,0,0,0,16,3,3,3,3,3,3,0,0,18,3,17,15,3,9,8,4,0,63,3,9,22,14,15,10,4,0,75,0,15,58,34,29,11,0,0,146,0,17,62,48,44,22,3,0,200,0,3,54,36,24,17,5,0,140,0,0,38,25,34,12,3,0,113,0,3,17,11,11,8,4,0,47,0,0,21,23
206041126,119,70,47,30,15,0,356,5,120,279,146,80,67,14,3,705,0,204,633,254,157,67,15,0,1329,0,106,747,324,178,100,17,0,1472,0,29,676,419,243,135,20,0,1528,0,10,450,422,214,132,17,3,1254,0,6,762,807,491,212,22,3,2308,0,3,231,716,576,282,45,3,1861,5,7,38,32,28,10,5,0,115,46,690,4099,3324,2101,1099,194,21,11571,0,0,5,4,0,3,0,0,17,4,4,7,3,3,0,0,0,29,7,14,14,9,9,0,3,0,53,16,21,28,11,15,9,3,0,97,37,44,41,13,12,13,0,0,162,16,63,59,23,23,17,5,0,209,12,75,127,45,36,27,3,0,317,3,76,239,105,70,44,6,0,546,3,67,270,143,80,52,9,0,630,0,17,160,98,84,57,3,0,423,0,9,98,103,76,46,8,0,340,0,0,67,59,60,35,4,0,228,0,3,64,78
206041127,3,3,3,0,0,0,5,0,0,8,0,3,3,0,0,13,0,3,18,6,0,8,3,0,36,0,6,17,3,7,3,0,0,31,0,0,6,16,9,3,0,0,38,0,0,10,10,9,8,0,0,36,0,0,6,12,17,14,0,0,57,0,0,0,3,9,8,0,0,17,0,0,0,0,0,0,0,0,4,0,10,78,62,57,41,8,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,0,14,0,0,0,0,5,0,0,0,8,0,0,8,4,3,3,0,0,24,0,3,14,14,8,9,0,0,43,0,4,17,18,10,11,3,0,57,0,0,12,14,15,11,0,0,56,0,0,18,16,22,6,0,0,67,0,4,35,28
206051128,89,37,18,16,12,0,212,0,106,232,72,39,24,20,0,501,0,83,433,110,87,51,24,3,790,0,35,411,164,80,52,18,3,767,0,8,335,215,110,64,16,3,753,0,6,179,184,118,60,24,3,567,0,3,329,448,221,104,33,3,1148,0,0,87,271,225,114,35,7,734,3,3,23,17,15,16,4,0,77,17,358,2258,1604,975,554,195,22,5989,0,0,3,0,0,0,0,0,0,5,0,3,3,0,0,0,0,12,7,3,9,5,3,0,0,0,29,0,6,15,6,3,3,3,0,34,8,23,10,3,3,4,0,0,55,3,26,16,9,6,7,0,0,71,0,21,28,10,8,10,3,0,85,0,21,82,28,15,10,4,0,155,0,16,89,53,32,11,3,0,197,0,7,62,53,20,9,5,0,152,0,0,38,39,24,18,0,0,120,0,0,23,18,13,10,0,0,63,0,0,36,38
206051129,6,11,22,9,3,0,51,0,3,23,17,6,4,3,0,59,0,3,26,16,16,16,3,0,87,0,0,25,14,15,11,5,0,73,0,0,10,27,18,16,0,0,73,0,0,19,9,18,14,3,0,54,0,0,10,26,22,10,9,0,79,0,0,10,20,16,17,3,3,73,0,0,0,0,3,5,0,0,6,0,20,171,182,168,118,50,8,724,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,9,0,0,3,4,0,0,0,0,9,0,0,10,0,5,0,0,0,15,3,3,0,0,3,4,0,0,13,3,10,4,9,9,4,0,0,35,0,9,22,0,4,3,0,0,42,0,3,21,13,5,0,0,0,42,0,5,24,11,9,10,0,0,61,0,0,19,4,7,4,0,0,35,0,0,5,8,8,3,5,0,25,0,0,3,4,10,0,0,0,20,0,0,3,4
206051130,17,17,4,12,4,0,68,0,15,42,21,12,18,10,0,112,0,8,69,24,32,23,5,4,158,0,4,78,25,17,14,8,0,146,0,0,40,27,24,11,0,0,108,0,0,27,24,34,10,11,0,104,0,0,33,47,39,34,11,0,175,0,0,17,30,29,27,12,0,117,0,0,3,8,3,3,0,0,16,11,45,345,262,214,172,76,6,1126,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,7,0,3,5,3,0,0,0,0,13,5,7,10,9,0,0,0,0,33,3,9,7,3,0,4,0,0,27,3,11,6,4,3,3,0,0,32,7,7,24,10,10,3,4,0,60,0,16,35,18,5,9,0,0,82,0,5,45,18,6,3,0,0,83,0,3,28,12,10,7,0,0,57,0,0,13,11,5,9,0,0,37,0,0,7,4,8,0,0,0,16,0,0,6,15
206051131,56,35,19,7,6,0,152,0,82,149,55,42,18,3,0,347,0,69,327,120,61,40,14,0,641,0,36,358,193,92,37,10,0,722,0,16,320,252,138,74,10,0,805,0,11,227,264,116,63,7,0,691,0,0,276,554,371,187,30,0,1418,0,0,46,154,132,67,11,0,413,0,3,13,6,8,9,0,0,36,19,327,1828,1673,1013,532,101,10,5489,0,0,4,5,0,4,0,0,16,3,3,0,5,0,0,0,0,11,0,10,5,4,7,3,0,0,28,7,16,12,0,4,3,3,0,39,14,21,15,6,3,3,3,0,65,13,47,27,16,18,14,0,0,138,9,62,68,37,26,18,0,0,221,6,82,152,95,76,49,4,0,463,3,59,212,172,134,76,17,0,675,0,24,163,136,132,73,9,0,533,0,7,142,132,132,62,15,0,496,0,9,120,110,114,59,7,0,419,0,11,133,165
206051132,126,74,28,21,8,4,344,0,170,375,111,59,32,12,4,775,0,115,657,197,98,57,12,0,1149,0,39,615,299,117,62,18,0,1141,0,13,521,354,154,69,14,3,1126,0,3,279,246,147,77,12,0,766,0,0,406,569,302,138,27,5,1454,0,4,116,314,283,132,34,4,881,0,9,28,28,21,19,0,0,104,26,576,3278,2294,1283,658,162,23,8297,0,5,3,3,3,0,0,0,15,0,0,0,3,0,3,0,0,6,5,12,4,9,4,3,0,0,32,9,23,20,12,10,8,0,0,71,14,22,19,8,12,8,3,3,83,3,39,34,21,27,14,0,0,138,7,36,86,28,22,9,4,0,200,5,49,163,63,49,27,10,0,355,0,38,170,110,53,27,3,0,412,4,7,101,82,46,24,6,0,270,0,8,56,61,54,28,0,0,207,0,4,57,43,36,24,0,0,167,0,0,58,84
206051133,82,59,44,31,8,3,248,0,62,197,97,70,55,16,3,509,0,55,316,130,88,61,28,3,683,0,31,299,155,102,60,11,0,660,0,3,259,178,116,60,13,0,632,0,3,157,140,81,48,13,0,445,0,3,165,251,171,75,22,0,679,0,0,46,151,142,80,26,3,448,0,4,11,18,13,3,0,0,53,20,263,1677,1282,908,540,163,22,4871,0,0,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,7,0,0,11,3,3,3,0,0,25,3,21,17,5,7,0,3,0,56,7,17,19,7,6,4,3,0,68,8,23,34,8,16,5,0,0,103,0,23,65,25,15,5,4,0,143,0,20,98,45,12,14,0,0,203,0,22,112,44,32,16,3,0,225,0,4,54,28,25,18,3,0,134,0,3,40,30,15,8,3,0,95,0,0,18,16,11,5,0,0,54,0,3,24,33
206051134,15,17,8,8,3,0,55,0,3,33,17,9,17,4,0,84,0,8,42,18,21,13,3,0,105,0,3,31,19,18,9,0,3,84,0,3,25,22,20,17,0,0,80,0,0,10,21,12,9,0,0,54,0,0,11,30,25,11,4,0,86,0,0,8,12,21,4,7,0,49,0,0,0,3,4,0,0,0,13,4,33,200,198,160,98,36,11,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,13,0,11,8,5,3,4,0,0,28,0,5,7,7,3,5,0,0,28,0,0,18,12,8,9,0,3,47,0,13,15,9,5,4,0,0,54,0,5,31,12,7,7,6,0,64,0,4,23,18,10,8,0,0,63,0,6,12,13,9,6,0,0,46,0,0,8,12,0,5,0,0,21,0,0,7,7,4,0,0,0,17,0,0,4,0
206061135,24,17,14,10,7,0,78,0,18,35,27,20,10,12,3,117,0,8,72,29,33,18,7,0,175,0,0,67,27,34,23,9,3,164,0,0,63,37,27,34,3,0,165,0,0,37,36,43,25,12,3,151,0,0,35,63,46,33,9,0,195,0,0,12,40,43,34,9,7,136,0,0,3,3,9,3,0,0,19,5,60,370,318,301,200,74,17,1348,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,0,3,6,3,0,0,0,11,0,3,7,3,3,0,0,0,20,6,12,9,9,3,3,5,0,46,8,10,27,10,7,10,3,0,73,0,17,31,9,7,12,0,0,76,0,17,41,24,11,11,3,0,108,0,10,29,29,19,16,4,0,108,0,6,19,15,14,5,3,0,61,0,0,12,20,17,5,3,0,48,0,0,16,11,5,6,0,0,35,0,0,16,10
206061136,81,41,22,18,5,0,196,0,46,122,64,40,26,4,3,312,0,45,233,89,48,50,18,3,475,0,18,211,104,74,35,15,4,462,0,4,170,112,69,43,7,3,408,0,0,86,90,50,29,12,0,271,0,0,84,123,68,31,11,0,322,0,0,22,92,79,49,20,4,274,0,3,9,11,3,3,3,0,32,12,196,1128,812,507,326,116,20,3120,0,0,0,3,0,0,0,0,7,0,3,5,0,0,0,0,0,15,3,12,7,7,5,0,0,0,36,7,25,17,7,16,7,0,0,79,10,28,17,12,3,8,0,0,83,3,35,44,23,16,7,3,0,134,3,29,70,28,16,9,3,0,156,0,33,99,39,21,15,4,0,215,0,14,101,55,26,13,3,0,208,0,5,51,30,14,9,0,0,107,0,3,29,15,12,11,0,0,72,0,0,9,8,7,3,0,0,34,0,0,16,13
206061137,67,34,12,20,7,0,186,3,78,190,50,25,16,9,0,367,0,65,302,88,55,19,15,0,549,0,19,273,92,38,17,11,4,458,0,7,190,122,54,42,14,3,425,0,3,113,93,45,34,6,0,298,0,0,164,203,103,60,15,6,549,0,0,38,144,124,72,26,6,417,0,3,12,11,4,3,4,0,38,14,287,1445,910,491,323,123,24,3616,0,3,3,3,4,0,0,0,10,0,0,5,0,0,0,0,0,8,0,4,13,9,0,9,0,0,33,7,11,30,9,6,3,0,0,70,6,14,23,21,8,5,0,0,78,5,32,54,16,10,10,3,0,135,7,32,58,16,16,11,3,0,141,7,31,108,38,20,15,0,0,216,0,19,104,43,27,24,0,0,218,0,3,55,26,22,7,3,0,115,0,8,25,28,24,7,0,0,82,0,3,24,15,14,3,0,0,59,0,0,30,16
206061138,15,13,16,18,4,0,79,0,4,47,10,18,19,9,3,111,0,10,48,28,29,23,16,0,143,0,7,59,25,31,28,9,0,154,0,0,34,39,31,29,12,9,156,0,0,30,33,50,34,9,0,152,0,0,21,56,58,41,20,10,203,0,0,15,18,35,37,30,3,139,0,0,4,6,9,3,0,0,23,17,42,302,280,297,250,128,29,1336,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,0,6,4,3,0,0,0,10,0,8,3,4,4,0,0,0,20,6,3,10,3,6,0,3,0,30,3,15,8,8,5,6,7,0,51,0,10,23,13,5,6,3,0,64,0,15,29,18,10,9,4,0,93,0,14,47,20,16,20,3,0,114,0,6,20,16,15,9,3,0,63,0,3,13,13,23,8,3,0,59,0,3,10,10,7,4,0,0,38,0,3,10,14
206071139,51,28,11,6,4,0,140,0,33,110,42,25,14,5,0,237,0,36,204,100,37,32,7,0,425,0,16,206,112,59,26,3,0,429,0,6,157,126,67,33,10,0,390,0,0,94,121,73,29,10,0,319,0,0,116,178,100,46,8,0,454,0,0,20,69,77,35,13,0,209,0,0,12,11,6,0,0,0,28,5,165,1033,837,466,235,66,5,2808,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,6,3,7,4,4,0,0,0,0,15,6,3,6,4,3,0,0,0,19,6,3,8,3,4,3,0,0,34,4,16,34,17,9,5,0,0,86,0,17,39,14,6,8,0,0,88,0,13,78,30,23,11,3,0,161,0,17,88,50,28,9,0,0,191,0,8,70,35,27,15,0,0,158,0,3,35,36,22,18,0,0,110,0,5,24,23,15,10,0,0,73,0,0,26,45
206071140,21,15,9,3,5,0,50,0,4,34,16,10,13,6,0,80,0,0,35,16,11,17,5,0,85,0,0,31,31,10,10,6,0,91,0,0,27,13,21,16,3,0,75,0,0,5,13,11,12,6,0,54,0,0,9,24,22,21,4,0,77,0,0,5,4,14,12,14,0,47,0,0,4,3,0,0,0,0,5,3,25,187,167,116,114,61,4,686,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,0,4,0,0,0,14,0,3,3,7,0,3,0,0,18,3,9,7,3,4,5,0,0,34,0,11,13,4,5,3,0,0,42,0,13,17,8,4,4,0,0,60,0,7,14,14,7,4,0,0,46,0,3,7,3,3,0,0,0,19,0,0,5,3,8,0,0,0,11,0,0,5,3,3,0,0,0,10,0,0,3,4
206071141,101,39,27,11,8,0,242,0,66,178,67,42,15,6,0,383,0,46,334,117,60,29,10,0,591,0,20,293,121,62,45,8,0,542,0,10,226,141,90,41,0,0,517,0,0,134,120,58,26,9,0,346,0,7,127,210,92,39,4,0,483,0,3,37,87,97,50,16,3,295,0,0,25,6,9,3,3,0,50,7,294,1600,980,576,292,74,15,3840,0,0,6,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,0,9,5,3,3,0,3,0,27,5,17,9,6,4,0,0,0,34,3,19,14,4,4,8,0,0,53,3,22,28,16,12,19,3,0,106,0,39,66,21,13,19,0,0,161,4,31,96,37,26,20,3,0,215,0,20,94,54,35,18,0,0,224,0,3,59,40,35,15,0,0,157,0,0,36,33,14,20,0,0,101,0,3,31,28,14,7,0,0,86,0,0,15,23
