SA2_MAINCODE_2016,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_2016,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_2016,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_2016,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_2016,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_2016,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_2016,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_2016,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_2016,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_2016,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_2016,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_2016,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_2016,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_2016,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_2016,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_2016,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_2016,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_2016,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_2016,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_2016,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_2016,ID_NS_NS,ID_NS_Tot,Tot_Bf_91,Tot_91_95,Tot_96_00,Tot_01_05,Tot_06_10,Tot_11_15,Tot_2016,Tot_NS,Tot_Tot
106031125,12,6,0,3,8,3,0,0,28,3,0,0,0,0,0,0,0,5,39,3,8,8,19,14,3,3,102,0,0,0,0,0,0,0,0,3,33,0,8,3,3,13,0,6,63,5,0,0,0,0,0,0,0,3,8,0,3,0,7,3,0,4,31,17,0,11,5,10,4,0,0,45,20,3,6,9,9,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,37,0,7,12,10,3,0,0,71,4,0,0,3,0,3,0,0,14,149,27,39,51,59,11,3,7,348,14,0,5,0,3,3,0,0,31,5,0,0,0,6,5,0,0,20,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,12,8,0,3,3,6,0,0,3,25,368,50,94,102,141,72,8,29,861
106041126,0,6,0,0,0,0,0,0,6,19,3,3,3,6,8,0,0,48,17,4,0,4,6,3,0,0,45,17,0,3,10,23,10,0,0,63,18,4,3,4,6,3,0,0,36,9,0,3,0,8,4,0,0,30,14,0,9,4,21,19,0,0,64,22,0,4,5,17,14,0,0,65,10,3,4,0,0,4,0,0,22,3,0,3,0,0,4,0,0,11,6,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,7,8,0,0,3,5,3,3,0,25,10,0,3,4,4,6,0,0,21,18,7,5,5,12,3,0,0,49,23,8,3,9,4,3,0,0,51,48,12,13,19,32,17,0,4,140,3,0,0,0,0,3,0,0,8,8,3,7,5,3,10,0,4,37,7,0,9,0,7,8,0,5,40,250,56,77,72,163,139,4,17,772
106041127,14,6,5,3,11,31,4,0,82,37,5,3,14,10,3,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,89,13,20,21,26,43,6,3,217
106041128,8,0,3,3,7,3,4,0,34,0,0,0,0,0,0,0,0,0,10,0,3,5,19,77,4,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,8,6,0,0,21,8,0,0,0,7,7,0,0,27,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,3,10,7,3,0,29,7,0,0,0,0,7,0,0,11,6,0,0,0,4,0,0,0,9,9,0,0,0,4,4,0,0,17,8,4,6,4,17,13,0,0,51,0,0,0,0,0,3,0,0,8,0,0,0,0,4,0,0,0,3,0,0,0,0,8,8,0,0,12,80,10,23,22,79,137,16,9,369
106041129,30,6,12,11,20,35,3,3,113,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,15,3,0,0,0,3,0,0,25,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,3,3,0,0,12,12,0,0,0,3,11,0,0,20,4,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,83,13,15,19,36,68,4,8,247
107011131,6,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,12,5,0,0,0,3,0,0,0,9,28,3,5,0,3,0,0,3,49,0,0,0,0,0,0,0,0,0,68,7,4,9,8,9,0,0,108,33,4,3,12,18,15,0,0,84,17,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,10,18,0,0,3,0,0,0,0,28,23,5,0,0,0,3,0,0,34,31,5,0,3,0,0,0,3,34,51,0,4,3,7,4,0,0,65,106,6,12,16,27,15,0,5,193,4,0,0,0,0,0,0,0,6,15,0,0,0,3,5,0,0,27,16,0,0,4,6,3,0,0,33,458,35,38,45,85,58,4,20,741
107011132,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,9,3,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,4,9,3,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,10,21,0,0,3,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,82,8,8,14,17,15,0,0,139
107011133,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,12,223,13,6,12,6,3,0,11,272,11,0,0,0,0,0,0,0,13,29,3,0,4,3,0,0,0,41,11,0,0,3,3,0,0,0,17,3,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,4,85,4,9,11,13,0,0,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,16,3,0,3,0,0,0,0,0,5,4,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,14,0,4,3,0,0,0,3,26,418,23,35,36,26,13,0,15,568
107011134,0,0,0,0,0,0,0,0,3,29,5,3,13,5,0,0,0,54,118,19,11,14,26,11,3,4,210,31,0,0,0,0,3,0,0,38,155,21,18,19,19,15,0,7,255,47,9,4,8,10,17,0,0,94,65,3,5,9,5,6,0,0,98,19,0,7,3,6,16,0,5,59,118,5,14,4,7,13,0,10,167,3,4,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,11,6,0,3,0,0,3,0,0,13,38,3,16,9,8,8,0,3,89,30,3,0,3,9,3,0,3,55,29,0,3,3,3,0,0,4,44,36,3,3,3,8,3,0,3,64,103,12,16,24,33,31,0,3,223,0,0,0,0,0,5,0,0,9,52,5,3,8,11,9,0,0,95,55,5,9,11,13,16,0,6,118,947,106,114,138,170,162,8,53,1705
107011545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,13,3,3,0,3,3,0,0,25,0,0,0,0,3,0,0,0,0,4,3,0,4,5,6,0,0,25,17,5,8,0,13,6,4,0,51,10,0,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,18,9,3,0,4,0,0,0,0,12,6,0,0,3,0,0,0,0,9,17,3,0,0,0,8,0,0,28,36,3,12,6,12,16,0,0,84,3,0,0,0,0,7,0,0,9,11,0,4,7,11,15,0,0,47,8,3,0,3,8,7,0,0,34,161,25,33,33,57,79,5,8,403
107011546,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,85,10,10,3,10,9,0,3,122,3,0,0,0,0,3,0,0,8,53,8,6,11,3,5,0,4,92,6,0,0,0,0,9,0,3,27,99,20,21,18,25,23,0,0,215,32,0,4,14,10,30,5,9,101,28,0,3,7,14,5,0,0,62,8,0,3,3,0,5,0,0,19,13,4,3,0,0,0,0,0,28,7,0,5,0,3,0,0,0,21,18,4,0,0,9,4,0,0,34,59,4,5,8,13,27,0,3,122,34,3,3,4,3,7,0,0,50,55,6,7,8,9,9,0,0,88,179,22,28,32,50,37,3,12,359,0,3,0,0,0,0,0,0,7,34,8,11,6,10,4,0,3,78,33,7,9,13,9,8,3,7,88,743,111,120,135,171,191,15,46,1532
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,7,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,3,0,0,0,3,4,0,0,7,45,3,11,5,10,9,0,3,84
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
107031136,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,25,0,3,3,4,4,0,0,42,3,0,0,0,3,0,0,0,12,17,0,3,5,0,4,0,0,30,11,0,0,3,3,3,0,0,23,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,5,3,0,0,0,23,3,0,0,0,3,0,0,0,9,8,0,0,0,0,0,0,0,12,37,5,8,3,3,3,0,0,58,55,8,10,8,11,15,0,0,98,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,20,5,3,3,0,4,3,0,0,22,223,23,32,28,37,41,0,0,388
107031137,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,6,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,16,0,3,5,0,0,0,4,32,15,3,0,0,5,3,0,0,24,36,5,4,9,10,9,0,3,73,6,0,5,0,0,0,0,0,13,18,0,0,0,5,0,0,0,22,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,6,13,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,47,5,3,7,11,7,0,0,82,0,0,0,0,0,0,0,0,6,8,0,3,0,4,3,0,3,22,10,0,3,0,0,0,0,0,18,207,25,19,19,43,32,3,17,362
107031138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0,4,29,0,0,7,11,0,0,0,45,29,0,14,13,28,23,0,0,118,8,0,0,0,0,3,0,3,15,3,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,9,7,0,0,0,0,0,0,0,8,15,0,0,0,0,3,0,0,24,6,0,4,3,4,0,0,3,14,16,0,3,3,4,0,0,0,26,29,0,0,4,5,0,0,0,44,36,3,3,3,6,5,0,0,60,3,0,0,6,4,0,0,0,15,5,5,0,0,11,4,0,0,22,6,0,0,0,0,3,0,0,16,224,21,36,58,68,46,3,10,458
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,4,7,5,11,3,0,0,78
107031140,9,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,3,11,0,0,3,0,0,0,0,14,25,0,8,5,10,5,0,5,54,4,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,11,0,3,0,4,0,0,0,19,3,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,9,24,0,3,3,3,4,0,0,37,4,0,3,0,0,3,0,0,10,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,124,6,29,19,29,24,0,5,229
107031141,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,8,29,0,10,3,9,3,0,4,57,3,0,0,0,0,0,0,0,11,16,3,0,0,8,8,0,0,34,15,4,5,8,14,7,0,0,53,8,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,17,0,0,3,3,0,0,0,24,8,3,3,0,3,0,0,0,19,9,0,0,0,0,0,0,0,15,22,3,7,10,3,0,0,0,41,22,7,3,3,8,7,0,0,51,3,0,0,0,0,0,0,0,3,6,0,0,0,3,4,0,0,12,9,5,0,6,4,5,0,0,34,197,32,27,38,52,40,6,7,406
107031142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,4,36,3,5,7,3,3,0,3,54,8,0,0,0,0,0,0,0,13,121,13,15,12,21,22,0,5,207,18,0,0,15,14,18,0,3,78,17,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,16,4,6,0,3,0,0,0,19,10,0,0,0,0,0,0,0,10,17,0,4,0,0,4,0,0,25,32,4,5,0,3,3,0,3,45,56,3,6,9,0,3,0,5,78,44,3,3,0,3,0,0,0,55,75,6,5,3,26,33,0,7,160,5,0,0,0,0,0,0,0,9,12,0,0,0,3,7,0,0,30,18,3,0,0,0,8,0,0,28,496,47,47,56,87,101,0,24,864
107031143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,4,3,0,0,5,0,0,33,9,0,0,0,0,0,0,0,12,38,6,0,9,9,7,0,0,68,24,0,8,3,5,0,0,0,39,11,4,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,10,17,0,0,4,3,0,0,0,24,11,0,0,0,0,4,0,4,23,15,0,0,0,3,0,0,0,18,44,3,7,3,8,0,0,0,65,161,17,13,25,44,46,0,0,310,3,0,0,0,0,0,0,0,3,15,8,0,4,5,0,0,0,26,13,0,0,5,0,0,0,3,20,398,41,38,53,86,70,0,14,702
107041144,0,0,0,0,3,4,0,0,4,7,0,0,0,0,3,0,0,13,40,7,3,8,3,5,0,0,71,0,0,0,0,0,0,0,0,0,37,3,3,3,3,5,0,0,59,16,5,3,0,3,7,0,0,35,52,10,6,3,16,31,9,3,133,36,8,15,7,27,42,9,7,150,14,3,5,0,3,3,0,0,26,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,6,41,10,14,12,17,23,3,0,118,20,3,4,0,4,6,0,4,33,17,0,0,0,3,3,0,0,23,89,12,16,12,19,33,0,7,182,87,11,7,8,27,21,0,0,157,3,0,3,0,0,0,0,0,10,19,0,6,0,8,8,0,0,40,24,3,0,3,3,4,0,4,54,536,73,86,71,143,192,20,24,1142
107041145,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,15,22,3,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,48,6,7,3,3,4,0,0,68,10,0,0,3,0,0,0,0,11,25,4,4,7,3,10,3,0,64,13,3,0,11,8,10,8,3,49,15,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,5,7,0,7,0,0,0,0,0,13,8,0,0,0,0,0,0,0,13,19,0,0,4,3,3,0,0,27,17,0,0,4,3,0,0,0,31,3,0,0,0,0,0,0,0,13,43,4,3,4,6,3,0,4,73,68,8,10,8,9,23,0,3,127,7,0,0,0,0,0,0,0,11,17,4,3,3,3,4,0,0,35,4,3,0,0,3,0,0,3,19,321,40,37,58,61,83,11,22,623
107041146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,28,5,9,7,3,4,0,3,52,0,0,0,0,0,0,0,0,8,45,4,14,18,18,3,0,5,108,18,7,9,13,11,10,5,7,77,20,3,3,0,0,0,0,0,24,4,0,0,0,0,0,0,0,8,13,0,3,3,0,0,0,0,15,5,0,0,0,0,0,0,0,5,25,7,8,6,5,9,0,0,58,29,9,7,6,3,3,0,0,58,11,0,0,0,0,0,0,0,11,378,78,111,126,171,212,11,7,1095,74,3,7,11,16,32,0,3,152,8,0,3,0,0,0,0,0,13,19,0,4,4,7,8,0,0,35,21,0,8,6,9,9,0,3,50,692,126,178,196,246,298,22,25,1782
107041147,0,0,0,0,0,0,0,0,9,18,0,3,0,0,0,0,0,24,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,7,6,11,0,0,31,3,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,0,18,17,3,0,4,6,7,0,0,36,3,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,9,0,3,7,4,0,0,0,28,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,21,0,0,3,0,0,0,0,24,30,6,5,12,15,6,0,0,78,9,0,0,3,0,0,0,0,10,3,3,4,0,3,0,0,0,14,5,0,4,0,0,3,0,0,15,144,15,32,42,46,32,3,11,324
107041148,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,0,0,15,3,0,0,0,0,0,0,0,3,22,3,3,3,4,0,0,0,41,4,0,0,0,0,0,0,0,3,10,0,5,3,9,3,0,0,34,14,5,3,11,17,15,0,0,58,6,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,3,7,0,0,3,3,3,0,0,21,6,0,0,0,0,0,0,0,8,14,4,7,8,16,3,0,0,51,4,0,0,0,3,0,0,0,13,3,0,0,0,0,0,0,0,3,12,3,3,4,0,0,0,0,29,34,6,12,10,5,11,0,0,79,6,4,0,0,0,5,0,0,17,6,0,0,0,0,0,0,0,10,7,3,0,0,3,0,4,0,16,186,35,44,43,53,46,4,5,411
107041150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,0,0,0,3,4,0,0,20,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,3,24,3,3,7,6,0,0,3,41,14,5,7,11,6,13,3,0,68,6,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,7,18,3,5,9,4,3,0,3,45,16,0,0,0,0,3,0,0,22,17,3,0,0,0,0,0,0,24,41,5,3,3,3,3,0,0,58,74,3,11,19,27,39,3,6,180,8,0,0,0,0,0,0,0,11,16,0,4,7,4,0,0,4,30,15,0,3,0,3,3,0,0,25,303,29,55,57,68,77,8,17,611
107041548,8,0,3,0,0,0,0,0,16,10,0,0,3,0,0,0,0,15,92,13,17,23,23,24,0,4,194,4,3,0,0,4,0,0,0,12,105,7,29,30,30,54,3,9,262,58,5,3,8,16,13,0,0,101,187,42,36,47,69,67,9,18,474,136,36,48,51,101,167,19,22,584,96,5,15,12,16,3,0,3,152,27,8,5,8,10,6,0,3,70,188,28,26,40,38,18,0,7,345,55,6,17,3,8,18,0,4,105,142,30,24,35,58,57,4,3,351,81,15,20,28,49,37,3,10,236,334,38,32,30,34,15,0,3,496,156,24,35,38,35,25,0,14,323,332,68,83,71,128,98,4,23,800,24,0,7,5,3,13,0,0,54,83,14,21,20,17,22,4,6,188,103,17,28,37,58,63,9,21,330,2207,372,442,486,707,693,55,159,5121
107041549,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,3,7,12,4,3,0,0,52,0,0,0,0,0,0,0,0,3,30,3,11,7,5,15,0,0,78,5,0,3,5,3,4,0,0,16,37,3,13,14,17,28,0,3,111,29,5,6,4,5,25,10,3,93,31,3,12,8,3,5,0,0,60,12,0,3,3,4,4,0,0,25,7,0,0,0,3,0,0,0,10,4,0,0,0,0,0,0,0,13,47,12,8,6,9,4,0,0,86,18,0,8,4,3,13,0,3,46,17,4,0,3,3,0,0,5,37,70,7,18,16,13,9,0,3,137,353,54,58,84,119,110,7,13,794,8,0,3,0,0,0,0,3,14,22,4,8,0,7,3,0,0,39,13,3,9,9,10,17,0,9,82,716,112,162,185,221,246,13,36,1692
108011151,15,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,8,11,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,67,12,5,7,13,11,0,3,110
108011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,17,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,34,0,6,3,3,4,0,0,60,30,4,14,4,13,14,7,0,81,5,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,7,9,3,0,3,8,0,0,0,20,10,0,0,0,0,0,0,0,15,7,0,3,0,3,0,0,0,23,15,0,0,0,0,0,0,0,16,42,4,7,11,22,14,0,9,107,3,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,3,9,13,0,3,0,0,3,0,0,20,215,20,43,35,50,34,6,22,425
108011153,3,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,10,0,3,3,3,0,0,0,20,14,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,6,0,5,0,0,0,0,0,7,3,0,3,0,3,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,6,80,9,10,8,8,8,0,4,126
