SA2_MAINCODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
124051469,3,4,0,3,26,28,12,7,0,93,0,0,0,0,8,15,9,4,0,38,3,0,0,0,5,10,5,9,0,28,0,0,0,0,4,7,3,3,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,17,52,57,81,244,132,46,40,12,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,5,0,0,3,0,4,3,0,3,3,13,0,0,0,0,6,11,0,0,4,26,0,0,0,0,3,10,4,4,0,22,0,0,0,0,3,3,0,3,0,17,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3
124051470,0,0,0,0,3,7,0,3,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0,5,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,88,32,22,27,31,5,13,3,219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051580,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,8,19,13,6,10,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051581,3,3,0,3,30,35,13,20,0,103,0,3,0,0,3,14,8,11,0,44,0,0,0,0,6,5,4,8,0,27,0,0,0,0,0,7,0,12,0,21,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,3,0,0,0,5,0,4,0,0,5,0,0,0,0,16,28,174,128,93,207,173,62,81,18,957,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,4,13,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,5,13,0,0,3,0,3,3,0,3,14,22,0,0,3,0,4,4,0,0,9,20,0,0,0,0,10,8,3,4,6,27,0,0,0,3,5,8,3,3,8,32,0,0,3,0,6,0,0,0,3,13,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,3,7
125011473,0,7,8,14,72,67,45,30,3,247,0,3,4,3,24,27,22,43,0,123,3,0,0,3,12,23,16,19,0,70,0,0,0,0,5,8,7,14,3,42,0,0,0,0,0,8,11,25,0,44,0,0,0,3,0,3,0,0,0,9,0,7,3,0,3,3,0,0,4,23,46,259,229,178,534,321,178,192,50,1988,0,3,0,0,0,3,0,0,13,21,0,5,0,0,0,0,0,0,4,13,0,5,3,0,0,0,0,0,3,10,0,5,7,0,0,3,0,0,10,29,0,3,8,0,0,0,0,0,19,29,3,3,3,7,5,0,0,0,12,33,0,4,0,0,14,9,0,0,18,58,0,5,0,0,25,21,3,0,12,68,0,0,0,3,29,19,7,9,10,80,0,6,0,3,19,16,3,3,3,47,0,0,0,0,7,11,3,4,7,36,0,0,3,0,10,9,3,8,0,30
125011475,0,0,0,0,6,3,3,0,0,10,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,3,0,3,11,16,3,5,0,47,0,0,0,0,6,10,10,5,0,28,0,0,0,0,9,11,4,3,0,30,3,0,0,0,4,12,3,11,0,30,0,0,0,0,3,3,3,11,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,4,12,12,74,67,48,73,86,37,45,9,440,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,15,0,0,3,0,0,3,0,3,0,14,0,0,0,3,0,0,0,0,3,8,0,0,0,0,4,5,0,0,3,17,0,0,0,0,0,5,0,0,3,13,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,9
125011583,0,0,0,3,13,9,3,7,0,34,0,0,0,0,3,3,5,6,0,19,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,7,68,69,40,66,51,26,38,4,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,3,7,0,0,0,0,5,0,0,0,0,12,0,0,0,0,6,0,0,0,3,10,3,0,0,0,8,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4
125011584,0,0,0,7,7,12,3,3,0,34,0,0,0,0,4,3,4,3,0,11,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,31,46,85,41,22,18,8,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
125011585,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,8,6,8,3,10,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011586,4,6,0,6,64,46,17,16,0,159,0,5,3,0,21,31,16,19,3,94,3,0,0,4,14,17,12,3,0,66,0,3,0,0,7,27,13,14,0,60,0,0,0,0,3,26,10,17,0,58,0,3,0,0,0,3,0,0,0,4,0,3,3,0,7,6,3,0,0,27,42,209,158,143,359,260,107,104,30,1428,0,3,0,0,0,0,0,0,3,10,0,3,3,0,0,0,0,0,5,10,0,4,3,0,0,0,0,0,4,14,0,0,3,0,0,3,0,0,3,11,0,0,6,0,0,0,0,0,0,13,0,0,4,3,9,0,0,3,7,22,4,0,0,0,4,0,0,3,3,15,0,0,0,0,15,8,3,6,4,40,0,0,0,0,20,9,0,0,5,39,0,0,0,0,3,3,0,3,3,15,0,0,0,0,3,3,3,3,0,14,0,0,0,0,3,3,0,4,0,17
125011587,0,0,0,3,4,5,0,6,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,49,44,22,80,47,8,21,3,275,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,10,3,0,0,0,13,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
125021476,0,0,0,4,5,12,7,5,0,30,0,0,0,3,0,7,5,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,112,81,43,43,38,20,20,7,373,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,8,10,0,0,3,4,0,0,0,0,3,10,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,6,0,0,4,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
125021477,5,10,4,12,78,53,19,16,9,207,3,0,0,3,24,26,10,9,0,78,0,0,0,3,14,10,3,11,0,40,0,0,0,0,0,5,3,8,0,19,0,0,0,0,0,3,0,4,0,8,0,0,0,0,3,3,0,3,0,7,0,3,3,0,3,0,0,0,5,22,27,145,148,132,399,283,72,62,29,1294,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,0,0,0,5,5,3,0,5,0,0,0,0,0,6,11,0,3,3,0,0,0,0,0,6,9,0,3,0,3,0,0,0,0,6,14,0,0,3,4,0,0,0,0,14,23,0,0,0,4,7,4,0,0,8,28,3,0,0,0,9,9,0,0,9,35,3,0,0,0,19,10,5,7,9,54,0,0,0,3,12,5,3,3,3,32,0,0,0,0,5,0,3,0,3,16,0,0,0,0,3,4,0,0,0,14
125021478,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,16,20,11,29,3,3,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
125031479,3,4,0,3,38,25,9,16,7,101,0,3,0,0,8,9,8,13,0,43,0,0,0,0,7,4,10,3,0,24,0,0,0,0,3,4,3,3,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,4,0,0,0,10,11,100,80,82,399,140,70,53,27,954,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,0,3,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,4,10,0,3,0,3,3,0,3,0,5,15,0,3,0,0,12,3,0,0,10,27,0,0,0,0,10,9,0,0,3,21,0,0,0,3,3,8,0,3,5,25,0,0,0,0,4,8,0,3,5,18,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
125031480,0,0,4,9,13,10,11,6,0,47,0,0,0,0,4,4,0,4,0,21,0,0,0,0,0,3,3,5,0,13,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,10,95,83,104,206,82,44,29,7,656,0,3,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,3,16,0,0,0,3,5,0,0,0,7,16,0,0,0,0,8,5,0,3,3,21,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3
125031481,0,0,0,10,17,28,17,11,0,90,0,0,0,0,7,6,3,10,0,29,0,0,0,0,7,10,3,10,0,42,0,0,0,0,3,4,6,10,0,25,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,15,20,109,103,72,113,113,47,70,26,680,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,3,0,0,5,12,0,5,0,0,3,0,0,0,0,8,0,0,5,0,0,0,0,0,3,8,0,0,0,0,3,3,0,0,11,14,0,0,0,0,3,6,0,0,3,12,0,0,0,0,6,0,0,0,7,17,0,0,0,0,4,3,0,0,3,11,0,0,0,0,0,3,0,0,4,12,0,0,0,0,0,3,0,3,0,8,0,0,3,0,0,7,0,0,0,8
125031482,3,0,4,6,12,15,4,4,0,52,0,0,0,0,5,3,0,3,0,24,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,14,14,97,78,70,108,56,26,32,15,483,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,15,3,0,4,0,0,0,0,0,3,9,0,0,0,3,0,3,0,0,3,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,5,9,6,0,5,24,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
125031483,0,0,0,3,3,9,8,0,0,31,0,0,0,0,7,3,4,3,0,19,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,78,67,49,115,65,29,24,16,447,0,0,0,0,0,0,0,0,10,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,7,0,0,3,0,0,0,0,0,9,11,0,0,0,0,10,0,0,0,3,12,0,6,0,3,5,0,0,0,3,15,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0
125031484,0,4,0,3,8,5,4,4,3,28,0,0,0,0,3,0,0,5,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,66,31,24,47,33,14,16,9,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
125031485,0,0,0,4,11,11,7,3,4,39,0,0,0,0,0,3,3,5,0,17,0,0,0,0,0,0,0,10,0,14,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,3,8,9,117,77,53,66,77,22,36,15,469,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,7,8,0,0,0,0,5,0,0,0,3,14,0,0,0,0,0,3,0,0,7,18,0,0,0,0,9,7,0,0,5,29,0,0,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8
125031486,3,6,0,8,72,46,15,26,0,181,0,3,0,0,19,31,7,19,0,72,0,0,0,3,8,10,6,16,0,53,0,0,0,0,0,3,3,8,0,16,0,0,0,0,0,0,4,8,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,3,5,19,14,83,105,86,425,253,84,104,24,1172,0,3,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,8,0,4,0,0,0,0,0,0,4,10,0,3,4,0,0,0,0,0,3,11,0,0,0,3,0,0,0,0,5,15,0,4,0,3,0,0,0,0,5,15,4,0,0,3,10,7,3,3,4,31,0,0,0,0,17,4,0,3,5,39,0,3,0,0,15,14,0,5,4,40,0,0,0,0,3,10,0,7,6,25,0,0,0,0,6,3,0,0,4,15,0,0,0,0,0,3,3,6,0,15
125031487,0,0,3,0,3,13,3,7,0,27,0,0,0,0,3,0,0,4,3,14,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,27,26,62,37,9,24,11,221,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,10,3,0,0,0,17,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,3,3,0,9,0,0,0,0,3,4,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4
125041489,4,0,4,4,22,23,5,3,3,70,0,0,0,4,4,7,3,8,0,26,0,0,0,0,3,5,5,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,22,96,98,94,176,131,29,37,21,701,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,7,0,4,3,0,0,0,0,0,0,11,0,0,4,0,0,3,0,0,4,14,0,0,0,0,0,5,0,0,3,10,0,0,0,3,3,3,0,0,4,11,0,0,0,0,4,3,0,0,3,12,0,0,0,0,4,7,0,0,10,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3
125041490,0,0,0,0,12,11,4,4,0,41,0,0,0,3,7,7,3,6,0,24,0,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,39,31,63,50,25,18,5,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,0,0,0,0,11,0,0,0,0,3,0,0,0,5,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
