SA2_MAINCODE_2016,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000mo_A_15_19,SW_3000mo_A_20_24,SW_3000mo_A_25_34,SW_3000mo_A_35_44,SW_3000mo_A_45_54,SW_3000mo_A_55_64,SW_3000mo_A_65_74,SW_3000mo_A_75ov,SW_3000mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ove,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000mo_A_15_19,MaOpD_3000mo_A_20_24,MaOpD_3000mo_A_25_34,MaOpD_3000mo_A_35_44,MaOpD_3000mo_A_45_54,MaOpD_3000mo_A_55_64,MaOpD_3000mo_A_65_74,MaOpD_3000mo_A_75ov,MaOpD_3000mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19
119011357,61,0,0,4,11,7,0,0,0,24,0,0,4,9,3,3,0,0,17,0,0,4,9,5,3,0,0,19,0,0,7,3,9,3,0,0,21,0,0,0,0,3,0,0,0,5,0,3,3,0,4,0,0,0,16,113,157,166,136,130,76,16,0,791,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,7,6,0,0,0,20,0,8,5,4,10,8,0,0,43,0,10,18,3,19,6,0,0,57,0,6,12,13,25,14,0,0,77,3,10,36,30,26,16,0,0,117,0,23,52,33,42,21,3,0,172,0,3,23,39,14,23,5,0,109,0,3,15,16,10,14,6,0,64,0,0,9,16,21,3,3,0,46,0,0,6,8,12,6,0,0,30,0,0,15,12,17,11,0,0,52,0,0,3,3,0,0,0,0,5,0,0,4,4,3,3,0,0,16,7
119011358,40,0,3,4,7,4,3,0,0,25,0,0,0,3,0,8,0,0,11,0,0,0,0,0,0,5,0,3,0,0,3,9,0,0,0,0,9,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,5,66,38,73,85,52,39,11,4,373,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,3,6,3,3,0,0,15,0,3,5,5,7,4,0,0,24,0,3,17,15,15,12,3,0,59,0,0,14,19,22,18,3,0,81,0,0,12,8,14,21,0,0,56,0,0,6,0,13,10,0,0,28,0,0,4,5,4,3,3,0,20,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0
119011359,12,0,0,0,0,4,3,0,0,9,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,36,17,22,22,44,40,5,5,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,4,0,0,3,4,3,0,0,0,15,0,0,0,0,4,0,0,0,14,0,0,3,9,8,5,0,0,28,0,0,3,6,11,7,0,0,24,0,0,5,3,4,4,0,0,19,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
119011360,23,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,134,65,57,66,65,42,8,0,445,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,3,0,3,7,0,0,12,0,0,3,3,3,8,3,0,23,0,0,3,8,8,6,0,0,24,0,0,9,4,3,0,0,0,12,0,0,8,4,7,3,0,0,21,0,0,0,3,8,0,0,0,10,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
119011361,16,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40,25,42,44,36,24,7,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,6,0,0,3,3,3,3,0,0,18,0,0,3,4,3,0,5,0,15,0,0,3,6,3,7,0,0,20,0,4,3,9,0,11,0,0,26,0,0,4,4,3,0,0,0,18,0,0,3,0,3,0,0,0,8,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
119011571,64,0,0,7,11,5,3,3,0,29,0,0,3,8,0,0,0,0,12,0,0,0,3,11,0,0,0,18,0,0,4,6,4,4,3,0,20,0,0,0,0,4,0,0,0,6,0,4,3,3,0,3,0,0,9,211,229,183,128,150,96,23,0,1026,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,11,0,3,3,0,0,0,0,0,11,0,3,8,0,4,3,0,0,19,0,0,8,6,9,0,0,0,25,0,6,9,9,11,10,0,0,44,0,3,5,11,11,6,4,0,48,0,0,3,6,10,3,3,0,26,0,0,3,6,4,3,0,0,13,0,0,3,3,4,3,0,0,14,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
119011572,89,0,0,16,10,15,12,6,0,57,0,0,3,18,10,3,0,0,42,0,0,0,0,3,3,0,4,13,0,0,5,3,8,7,3,0,21,0,0,0,3,3,7,0,0,20,5,4,4,0,3,3,0,0,18,143,130,180,165,183,122,38,5,962,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,3,4,4,3,0,0,26,0,3,15,9,7,11,0,0,46,0,10,3,10,14,17,6,0,56,0,4,18,21,19,23,6,0,89,3,6,32,32,26,36,6,0,148,0,16,30,36,45,34,4,0,169,0,0,27,30,29,31,5,0,127,0,3,16,19,16,14,3,0,67,0,0,3,11,9,15,0,0,33,0,3,0,10,7,7,0,0,24,0,0,7,16,9,11,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,18
119021362,29,0,0,4,6,3,3,0,0,19,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,16,27,59,51,64,36,12,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,7,0,0,0,16,0,0,4,7,7,7,0,0,29,0,0,11,8,6,4,0,0,29,0,0,10,7,15,3,0,0,38,0,3,12,9,17,12,6,0,62,0,3,12,10,16,4,3,0,46,0,3,11,10,5,10,3,0,44,0,0,4,4,3,3,0,0,12,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4
119021363,58,0,0,10,8,10,4,0,0,36,0,0,9,7,3,0,0,0,22,0,0,3,3,3,0,4,0,11,0,0,3,8,5,0,0,0,14,0,0,0,3,4,4,0,0,12,0,0,0,3,0,0,0,0,5,80,126,186,147,135,86,17,3,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,3,0,0,13,0,0,0,8,6,11,0,0,25,0,0,8,10,15,9,7,0,42,0,3,8,14,17,8,0,0,49,0,6,15,12,19,16,5,0,70,0,3,13,17,12,14,0,0,59,0,3,7,10,12,6,0,0,40,0,0,3,6,8,3,0,0,15,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3
119021364,67,0,0,6,11,13,11,0,0,36,0,0,9,12,13,6,0,0,32,0,0,0,11,9,4,0,0,25,0,0,3,19,10,0,4,0,31,0,0,0,0,0,0,0,0,10,0,3,0,3,3,3,0,0,13,59,50,106,127,115,68,19,8,546,0,0,0,0,0,3,0,0,3,3,3,0,0,3,0,0,0,8,0,0,3,0,7,3,0,0,21,0,3,3,0,6,3,0,0,19,3,3,0,4,11,18,3,0,38,0,3,11,7,14,8,7,0,54,0,9,33,25,41,19,10,0,141,0,3,31,38,45,42,6,0,177,0,5,29,42,64,44,8,4,187,0,3,9,37,31,55,10,0,141,0,0,3,10,28,19,3,0,70,0,0,0,5,3,3,3,0,12,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,13,6
119021366,34,0,0,6,9,3,0,0,0,26,0,0,0,3,3,0,0,0,9,0,0,4,0,0,0,0,0,3,0,0,0,4,4,3,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,5,46,70,65,66,66,43,10,0,366,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,11,0,9,6,9,10,10,0,0,36,0,0,8,9,13,8,3,0,37,0,8,7,12,15,19,10,0,66,3,8,19,27,47,33,6,0,140,0,8,12,25,34,17,6,0,95,0,0,16,14,20,18,0,0,65,0,0,6,3,7,0,3,0,22,0,0,0,4,3,3,0,0,10,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
119021367,36,0,0,6,5,7,3,0,0,24,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,15,170,175,112,112,130,98,17,3,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,12,0,0,3,6,3,0,0,0,15,0,0,4,3,3,7,0,0,17,0,0,3,6,7,3,0,0,17,0,4,9,9,4,8,0,0,33,0,0,4,7,7,5,0,0,31,0,0,8,3,3,11,0,0,27,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
119021573,22,0,0,3,6,3,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,3,46,41,56,46,48,24,5,7,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,5,0,0,14,0,0,3,8,5,3,0,0,23,0,3,8,26,14,4,0,0,56,0,0,18,16,9,3,0,0,46,0,0,9,22,11,4,0,0,40,0,0,8,11,10,6,3,0,42,0,0,9,11,13,7,0,0,30,0,0,0,7,5,0,0,0,18,0,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3
119021574,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,20,15,13,7,3,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,3,3,3,0,0,16,0,0,7,6,0,0,0,0,19,0,0,3,4,3,0,0,0,9,0,0,3,8,3,0,0,0,13,0,0,5,3,0,0,0,0,9,0,3,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119031368,126,0,0,18,14,16,12,0,0,59,0,0,10,10,4,7,0,0,25,0,0,4,3,4,3,0,0,15,0,0,9,7,10,0,3,0,24,0,3,0,0,3,3,0,0,11,4,5,3,3,0,0,0,0,22,388,382,384,227,277,149,26,3,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,12,0,0,0,0,4,13,0,0,17,0,0,0,3,8,6,0,0,18,0,4,4,3,5,6,0,0,23,0,3,7,5,9,5,0,0,31,0,3,11,4,3,6,0,0,24,0,0,4,3,11,0,0,0,14,0,0,0,0,5,0,0,0,9,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
119031369,24,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,53,51,49,65,37,34,5,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,3,3,0,0,5,0,0,0,0,0,3,0,0,6,0,0,5,0,4,3,0,0,10,0,0,7,0,5,0,0,0,13,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
119031370,11,0,0,0,0,6,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,20,15,29,20,6,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,14,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
119031371,7,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,33,17,20,20,15,16,7,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,3,0,3,0,0,4,0,0,4,4,0,4,0,0,18,0,0,6,5,12,7,0,0,28,0,0,5,6,3,4,0,0,28,0,0,3,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
119031372,53,0,0,3,0,12,8,0,0,28,0,0,6,4,7,0,3,0,22,0,0,3,3,5,3,0,0,18,0,0,0,3,3,4,0,0,11,0,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,3,42,43,69,67,91,71,27,0,415,0,0,0,0,3,0,0,0,3,6,3,0,0,0,0,0,0,8,0,0,3,0,5,3,0,0,10,0,3,0,0,4,3,3,0,21,0,9,7,3,4,3,0,0,23,0,3,11,7,7,12,8,0,47,0,3,16,13,10,24,0,0,66,0,4,20,13,27,17,7,0,93,0,7,27,27,22,22,5,0,101,0,3,12,11,14,4,0,0,48,0,0,7,7,3,8,0,0,29,0,0,3,0,0,4,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,10
119031373,15,0,0,3,4,0,0,0,0,8,0,0,6,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,32,46,28,36,34,7,0,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,4,0,0,3,0,0,0,7,0,3,3,3,3,3,0,0,12,0,0,0,4,3,0,3,0,17,0,4,5,4,5,7,0,0,27,0,0,3,13,10,5,0,0,32,0,0,0,4,11,3,0,0,28,0,0,0,3,3,0,0,0,12,0,0,3,7,9,8,0,0,23,0,0,0,7,4,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
119031374,24,0,0,3,0,8,0,0,0,11,0,0,0,7,3,0,0,0,20,0,0,3,0,3,0,0,0,8,0,0,3,4,3,0,0,0,12,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0,0,3,75,45,60,51,62,45,13,3,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,0,0,10,0,0,0,3,4,4,0,0,13,0,0,0,3,7,5,0,0,14,0,0,3,0,3,3,0,0,16,0,0,0,3,9,0,0,0,17,0,0,3,0,5,3,0,0,12,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
119041375,42,0,0,8,6,7,5,0,0,27,0,4,4,7,6,0,0,0,27,0,3,6,3,4,3,0,0,15,0,0,3,5,7,5,0,0,23,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,30,57,120,52,66,42,7,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,3,3,3,0,0,10,0,0,3,4,12,11,0,0,31,0,3,5,9,6,4,6,0,37,0,5,8,9,5,15,4,0,52,0,3,13,10,15,16,0,4,66,0,3,23,12,20,15,3,0,80,0,3,9,14,21,18,12,0,73,0,0,3,12,6,8,0,0,28,0,3,3,4,6,7,0,0,25,0,0,3,5,0,3,0,0,14,0,0,5,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,6,5
119041376,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,34,41,32,22,3,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,0,12,0,0,4,0,5,4,3,0,19,0,0,8,6,3,9,3,0,30,0,0,5,10,11,5,0,0,33,0,0,3,10,11,8,0,0,32,0,0,9,8,5,6,0,0,33,0,0,0,7,8,6,0,0,21,0,0,6,3,3,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119041377,12,0,0,0,3,3,0,0,0,11,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,3,0,7,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,18,35,33,42,19,5,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,0,0,3,3,0,0,10,0,0,0,0,3,0,0,0,6,0,0,4,0,0,3,0,0,9,0,0,4,3,3,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
119041378,31,0,0,3,3,6,8,0,0,13,0,0,3,3,6,3,0,0,16,0,0,3,0,4,0,0,0,9,0,0,0,4,0,4,3,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,39,49,83,64,65,42,11,0,358,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,4,3,0,4,0,0,0,15,0,0,4,3,0,0,0,0,14,0,3,3,0,3,8,0,0,18,0,0,5,4,6,3,0,0,22,0,0,11,10,11,12,0,0,37,0,0,4,6,3,12,3,0,26,0,0,0,3,6,4,0,0,16,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
119041379,28,0,0,0,0,3,0,0,0,11,0,0,3,0,3,0,3,0,14,0,0,0,3,0,0,0,0,7,0,0,5,8,0,0,0,0,14,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,3,39,39,54,46,41,29,10,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,3,0,5,7,0,0,3,0,0,15,0,0,3,3,0,0,0,0,9,0,0,6,8,0,7,0,0,17,0,0,3,3,0,5,0,0,20,0,3,3,3,4,4,0,0,19,0,0,0,4,3,6,3,0,16,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
