SA2_MAINCODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
202021027,4,13,4,8,7,3,0,13,0,53,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,398,608,455,517,308,216,197,944,42,3684,20,18,25,14,13,44,14,141,9,290,3,0,0,0,0,0,8,0,0,17,0,3,0,5,0,0,4,6,0,20,12,17,11,15,4,4,4,7,0,71,3,6,3,0,0,0,0,7,0,20,17,45,19,18,17,32,13,34,3,198,464,709,523,580,347,302,236,1148,49,4357,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,11,0,28
202021028,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,128,143,70,54,50,42,100,10,739,6,5,12,6,0,8,4,17,0,55,7,0,3,0,0,0,6,0,0,23,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,0,0,12,39,13,20,10,13,3,0,9,3,99,192,147,181,91,71,69,56,130,15,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5
202021029,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,88,141,56,60,60,104,89,10,710,3,3,6,3,0,4,8,7,0,34,3,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,14,0,3,6,0,6,0,3,0,42,116,102,150,69,69,75,119,106,10,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,3,13,0,4,6,3,0,10,0,42,0,0,0,3,3,3,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,341,523,396,492,296,221,165,375,25,2850,14,19,22,22,14,44,3,65,0,196,3,0,9,0,0,0,10,0,0,31,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,4,4,3,15,8,0,3,3,0,0,0,3,3,25,23,30,27,18,17,22,4,35,4,187,396,596,460,546,338,310,197,493,41,3373,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,10,3,6,5,5,3,0,0,3,0,29
202021031,0,10,3,3,3,3,0,3,0,23,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,130,205,190,189,102,124,46,107,11,1109,3,0,18,10,0,9,4,12,0,64,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,3,3,3,0,3,0,0,0,0,12,10,5,3,10,5,6,4,12,0,57,146,226,217,221,119,149,61,141,13,1291,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,74,174,14,57,22,184,147,3,851,6,0,5,3,0,3,15,17,0,47,3,0,3,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,11,31,7,5,6,3,6,8,5,0,71,227,84,188,22,66,31,225,175,7,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,189,130,111,100,68,151,268,25,1361,14,18,3,6,3,17,3,28,0,89,14,0,0,0,0,0,11,0,0,23,11,0,0,0,0,0,3,0,0,14,0,0,0,0,0,5,0,3,0,5,15,3,0,5,0,0,0,3,0,34,115,9,13,10,10,17,8,19,0,215,499,223,146,131,117,96,180,317,33,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
203011034,0,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,154,141,127,102,76,37,113,18,888,3,3,9,5,3,7,0,8,0,42,5,0,8,0,0,0,3,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,6,16,3,4,9,4,4,0,7,0,52,143,164,156,147,115,95,43,139,16,1027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
203011035,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,96,98,44,51,19,55,142,10,656,3,3,4,0,0,3,3,13,0,28,6,0,3,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13,29,0,11,4,3,3,3,11,0,70,186,101,110,51,61,32,64,173,13,800,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
203011036,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,114,119,73,63,54,50,119,8,751,3,0,9,0,0,0,3,16,0,40,3,0,3,0,0,0,7,5,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,7,7,0,0,0,0,0,0,3,0,22,35,8,4,4,3,0,3,16,0,76,218,122,142,82,71,61,71,160,8,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,5,4,3,0,3,0,0,3,0,18,6,3,5,15,5,18,3,14,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,12,351,784,506,739,359,483,154,305,40,3714,12,13,32,46,16,114,10,74,3,321,0,0,7,0,0,0,0,0,0,9,0,3,3,0,0,4,0,3,0,18,0,5,0,4,0,10,0,3,0,29,3,0,0,3,0,3,4,0,0,15,11,17,13,30,11,23,10,17,0,131,391,836,572,845,391,659,182,420,48,4335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6
203021038,3,12,5,0,4,4,0,3,0,38,3,4,3,7,3,16,4,12,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,17,604,860,1085,583,482,576,570,660,72,5487,20,17,50,37,11,162,18,121,9,443,3,0,7,0,3,0,23,6,0,47,0,0,4,3,0,0,3,8,0,17,7,31,9,9,0,0,3,9,0,72,4,4,12,3,3,0,0,3,0,28,17,52,10,19,6,26,9,25,3,165,659,976,1185,669,523,791,634,853,86,6384,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,10,3,0,0,0,0,0,0,24
203021039,42,130,25,29,52,24,3,7,9,326,46,115,48,85,146,110,20,85,19,672,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,6,4,11,3,5,0,5,3,4,0,41,2564,6060,2504,2154,3919,1733,1091,1593,335,21955,124,242,131,165,309,218,42,213,28,1470,4,0,13,0,0,3,23,13,3,61,15,30,24,16,15,5,8,3,3,115,39,167,37,19,30,13,16,36,0,363,11,9,10,5,12,0,4,8,4,73,112,408,65,91,180,91,19,59,10,1040,2959,7196,2864,2568,4667,2205,1227,2023,410,26127,0,8,3,3,3,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,15,45,13,10,19,3,0,0,4,112,3,8,0,0,0,0,0,3,0,23,0,13,0,0,0,0,0,0,0,18,19,89,19,13,27,12,0,8,3,188
203021040,3,7,0,0,3,0,0,0,0,14,3,4,3,9,3,18,0,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,465,866,545,630,382,484,84,188,25,3673,11,16,23,43,23,71,8,46,5,248,4,0,3,0,0,3,0,0,0,15,0,3,0,0,3,0,0,0,0,5,0,17,3,10,3,3,4,10,0,47,0,8,4,0,0,0,0,0,0,16,15,35,20,33,23,29,3,23,0,186,510,959,615,731,443,611,111,277,32,4277,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,15
203021041,6,3,0,3,3,0,0,0,0,16,3,5,3,10,4,16,0,15,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,435,546,659,696,422,718,176,371,48,4062,15,19,31,53,19,166,4,76,5,392,3,0,5,0,0,0,13,4,0,31,0,0,4,0,0,0,7,0,0,9,0,5,6,3,5,3,0,3,0,29,4,0,3,3,0,0,0,3,0,17,9,11,5,16,13,26,3,23,0,105,472,591,719,790,466,932,207,499,59,4729,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,13
203021042,6,22,3,4,0,0,0,0,0,34,0,42,3,8,8,3,0,6,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,335,1231,430,317,450,200,87,255,34,3338,5,61,17,13,24,41,3,33,4,208,5,0,4,0,0,0,5,0,0,16,3,11,0,0,0,0,0,0,0,15,8,28,6,4,0,5,0,3,0,62,3,5,5,0,0,0,0,0,0,19,13,60,4,17,13,10,0,6,0,129,379,1463,479,366,505,262,95,311,41,3904,0,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,24,0,3,6,5,0,0,3,43
203021043,0,3,5,8,3,3,0,6,0,27,0,0,0,7,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,433,619,533,885,320,259,525,508,42,4125,13,11,21,23,4,74,20,81,0,240,8,0,7,0,3,0,13,3,0,45,9,0,0,4,0,0,0,0,0,19,0,6,0,3,0,0,0,9,0,19,8,0,0,6,0,5,3,0,0,25,28,13,18,13,3,3,4,17,0,103,497,656,593,938,342,350,568,623,46,4616,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,3,0,0,4,0,13
203021044,0,0,0,0,3,3,0,4,0,19,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,97,179,167,179,78,132,50,117,14,1014,6,4,12,10,4,20,0,24,0,80,0,0,6,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,5,5,0,0,0,0,0,3,0,14,6,3,3,3,6,4,0,8,3,35,117,192,186,204,95,158,51,161,18,1190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
203021045,3,3,0,6,0,4,0,4,0,24,3,3,5,10,0,10,0,12,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,5,411,537,744,401,301,302,337,411,44,3481,12,19,25,32,15,62,11,59,3,233,0,0,9,0,0,3,11,4,0,30,0,4,7,3,0,0,3,3,0,21,3,9,3,4,5,0,0,7,0,32,0,5,3,0,0,3,3,0,3,19,18,4,14,4,0,21,3,17,0,88,447,593,808,465,328,407,366,515,45,3975,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,17
203021046,0,8,0,0,0,0,0,0,0,13,0,6,6,9,0,4,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,298,864,518,516,328,218,106,246,32,3134,7,21,22,35,11,11,0,24,0,151,0,0,5,0,0,0,0,3,0,14,4,5,3,0,0,0,0,0,0,8,3,12,4,3,0,0,0,4,0,35,0,3,0,0,4,3,3,0,0,17,15,54,15,25,11,10,3,8,0,143,335,977,569,591,363,257,115,295,35,3540,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,12
203021047,3,25,5,0,0,12,3,10,0,57,4,9,7,9,15,16,7,24,3,105,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,30,0,51,1173,1676,1374,595,995,685,939,813,85,8337,34,58,56,37,48,45,35,93,9,413,6,0,20,0,3,0,16,16,3,57,0,3,3,0,0,0,3,3,0,17,9,19,13,3,14,4,13,12,3,87,3,4,11,0,7,3,8,0,3,43,16,16,18,12,9,12,11,26,0,120,1250,1820,1501,654,1099,780,1051,1035,109,9294,3,7,3,0,0,8,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,6,4,0,0,0,0,0,0,21,0,3,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,5,4,21,10,0,5,5,3,9,0,62
203031048,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,434,264,206,135,193,80,161,18,1647,3,9,18,15,9,23,0,26,3,105,5,0,5,0,0,0,7,0,0,13,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,0,7,0,0,4,3,0,0,0,0,3,7,0,0,10,8,3,7,3,5,0,44,162,454,304,231,152,236,89,201,21,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
203031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,183,154,246,168,92,104,23,144,10,1131,4,0,9,10,7,13,0,38,0,86,3,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,15,9,0,0,3,0,0,0,5,0,19,37,6,16,24,10,8,0,16,0,125,246,171,277,208,115,134,25,211,15,1401,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5
203031050,5,19,4,14,3,5,0,7,3,61,0,0,0,9,4,6,0,3,3,21,0,0,0,0,0,0,0,0,0,3,3,4,5,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,381,485,614,558,277,400,133,291,31,3161,9,9,29,38,3,70,6,45,3,222,4,0,14,0,3,0,3,6,0,35,3,0,0,3,0,0,0,3,0,12,8,12,0,5,3,6,3,13,0,58,10,5,4,4,7,0,3,0,0,32,21,24,24,23,11,40,4,27,0,173,450,557,696,657,317,529,159,393,41,3794,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,3,0,0,0,15
203031051,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,134,88,67,92,18,65,4,632,0,0,9,11,3,12,0,11,0,43,3,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,13,4,6,11,0,4,0,11,0,57,102,90,160,108,72,111,26,95,5,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,181,172,155,138,69,20,109,17,984,3,3,3,13,6,11,0,12,0,45,0,0,5,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,15,0,4,0,0,0,0,0,0,0,6,19,7,5,12,3,9,0,5,3,65,153,207,189,188,152,87,20,138,17,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
203031053,3,10,0,3,3,0,0,3,0,25,0,0,3,9,3,12,0,14,5,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,484,711,561,513,371,489,93,285,31,3534,18,16,30,39,8,86,5,54,3,256,0,0,9,0,0,0,11,8,0,22,0,0,3,0,0,0,3,0,0,10,5,7,7,13,3,6,0,10,0,49,10,7,3,0,3,3,0,0,0,27,38,16,16,36,11,19,4,20,0,164,552,769,637,610,408,619,124,393,40,4152,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,17
