SA2_MAINCODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
127011596,353,44,30,6,3,440,0,0,0,0,0,0,8,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,11,10,4,0,0,22,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13,14,4,0,0,32,5,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,11,0,0,3,0,0,8,8,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,4,16,0,0,0,0,16,3,0,0,0,0,3,8,4
127011597,300,53,50,4,3,410,0,0,0,0,0,0,4,5,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,5,7,5,0,0,3,19,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,7,8,11,9,3,0,29,0,0,0,0,0,3,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,3,0,0,0,14,3,0,3,0,0,7,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,0,5,0,0,0,3,13,0,3,0,0,15,3,0,0,0,0,3,5,3
127021509,363,47,31,9,4,459,0,0,0,0,0,0,18,5,5,0,0,28,4,3,0,0,0,10,3,0,0,0,0,5,5,3,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,15,0,0,0,0,19,0,0,0,0,0,0,3,0,3,0,0,4,24,13,11,0,0,47,0,0,0,0,0,0,4,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,9,7,3,3,0,0,16,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,0,0,0,7,0,0,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,7,48,19
127021510,264,72,66,4,7,409,3,0,0,0,0,5,10,3,0,0,0,15,0,0,3,0,0,5,0,0,0,0,0,3,6,0,0,0,0,9,7,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,0,0,3,4,3,0,0,9,48,40,17,6,0,112,4,0,0,0,0,4,22,3,4,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,8,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,10,3,0,0,0,11,3,0,0,0,0,3,7,5
127021511,824,88,41,19,18,986,8,0,0,0,0,8,156,29,18,0,0,210,9,0,0,0,0,13,3,0,3,0,0,6,25,0,0,0,3,30,11,3,0,0,0,9,5,0,0,0,0,5,10,0,0,0,0,7,22,9,5,0,0,36,57,3,3,0,0,61,9,0,3,0,0,14,5,0,0,0,0,8,24,8,7,0,0,47,3,0,0,0,0,4,11,4,3,0,0,18,0,0,0,0,0,0,3,3,0,0,0,7,23,13,6,0,3,48,21,12,8,0,0,36,8,0,0,0,0,11,3,0,0,0,0,3,35,0,3,3,0,45,14,0,0,0,0,19,25,3,0,0,0,33,5,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,4,10,0,0,0,0,7,20,6,6,0,0,33,3,0,6,0,0,5,35,3,3,0,0,39,4,0,0,0,0,4,677,196
127021512,240,32,40,5,3,319,0,0,0,0,0,0,8,4,3,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,12,3,0,0,0,21,0,0,0,0,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,16,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,8,0,0,0,0,8,8,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,9,0,0,0,0,12,3,0,0,0,0,3,68,26
127021513,323,31,34,7,7,400,0,0,0,0,0,0,38,8,3,4,0,43,7,0,0,0,0,4,3,0,0,0,0,4,6,0,0,0,0,7,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,15,15,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,7,28,6,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,4,4,0,0,16,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,20,4,0,0,0,3,8,11,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,3,6,20,0,0,0,0,21,0,0,0,0,0,0,139,77
127021514,137,33,24,0,3,201,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,0,0,14,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,31,26,15,3,3,78,0,0,0,0,0,0,9,3,3,0,0,15,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,4,3,0,3,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,16
127021515,744,71,84,8,10,924,4,0,0,0,0,3,45,23,10,6,0,87,12,3,3,0,0,16,9,8,4,0,0,17,28,3,0,0,0,37,4,0,0,0,0,4,8,3,3,0,0,13,5,3,0,0,0,8,6,4,4,0,0,14,44,3,5,3,3,60,5,0,0,0,0,8,9,3,3,0,0,21,155,65,65,9,6,297,3,0,0,0,0,3,4,3,5,0,0,19,0,0,0,0,0,0,3,4,3,0,0,6,29,26,14,3,3,67,10,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,29,5,0,3,0,0,10,28,0,0,0,0,31,4,0,0,0,0,4,3,3,0,0,0,9,7,0,0,0,0,5,4,0,0,0,0,4,14,3,0,0,0,20,5,3,0,0,0,11,23,3,0,0,0,29,3,0,3,0,0,8,150,26
127021516,233,31,37,0,9,322,0,0,0,0,0,0,7,7,3,0,0,19,3,0,3,0,0,6,4,0,0,0,0,4,11,0,0,0,0,15,0,0,0,0,0,0,4,0,5,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,9,7,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,58,36,21,0,3,125,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,9,7,5,0,3,21,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,8,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,3,0,0,0,0,3,38,15
127021517,502,47,17,3,7,578,0,0,0,0,0,0,13,0,4,3,0,21,0,3,0,0,0,3,4,0,0,0,0,6,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,35,4,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,55,21,11,0,0,81,0,0,0,0,0,0,3,3,0,0,0,9,3,0,0,0,0,3,5,3,0,0,0,13,9,3,3,0,0,16,10,0,3,0,0,15,4,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,11,0,0,0,0,11,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,3,0,0,0,0,3,0,3,3,0,0,8,22,0,3,0,0,25,3,0,0,0,0,3,46,4
127021518,923,134,75,9,5,1157,0,0,0,0,0,0,15,5,10,0,0,32,3,3,0,0,0,5,0,0,0,0,0,0,22,4,0,0,0,26,3,0,0,0,0,6,3,0,0,0,0,5,6,0,0,0,0,5,7,0,0,0,0,7,61,0,0,0,0,63,9,0,0,0,0,9,3,0,0,0,0,4,24,6,3,0,0,30,4,0,3,0,0,6,15,19,5,0,0,44,0,0,0,0,0,0,7,0,0,0,0,3,6,3,4,0,0,14,4,0,0,0,0,4,16,0,6,0,0,25,0,0,0,0,0,0,44,0,0,0,0,47,6,0,0,0,0,8,37,0,0,0,0,34,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,3,3,0,0,0,6,49,4,0,0,0,53,11,0,0,0,0,11,45,4
127021519,835,112,75,13,15,1050,5,0,0,0,0,5,50,20,6,0,3,77,13,0,0,0,0,12,4,3,0,0,0,10,20,4,0,0,0,24,7,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,3,3,3,0,0,12,42,8,0,0,0,54,5,3,0,0,0,6,6,0,0,0,0,13,71,49,25,0,3,150,6,0,0,0,0,10,9,7,5,3,3,33,0,0,0,0,0,0,3,0,0,0,0,3,31,23,10,0,3,68,3,4,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,33,3,0,0,0,41,11,3,0,0,0,11,27,0,0,0,0,34,3,4,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,6,0,0,0,0,6,3,0,0,0,0,3,11,7,3,0,0,15,37,3,0,0,0,45,3,0,0,0,0,3,84,20
127021520,257,19,22,0,0,305,0,0,0,0,0,0,11,3,0,0,0,20,7,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,10,3,0,0,0,0,3,0,7,0,0,0,6,21,10,9,0,0,44,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,3,0,0,0,0,3,37,13
127021521,6244,510,168,22,70,7021,14,0,0,0,0,13,318,58,9,6,0,395,58,9,3,0,0,74,25,3,0,0,0,30,187,12,10,0,3,208,46,7,0,0,0,52,28,3,0,4,0,37,23,3,0,0,0,26,55,4,0,0,0,64,418,19,7,3,7,448,34,0,0,0,0,34,66,12,5,4,0,85,251,52,18,0,3,329,45,7,0,0,0,58,90,26,8,3,4,131,7,0,0,0,0,11,32,6,3,0,0,42,111,34,12,5,3,165,41,7,0,0,0,46,56,10,3,0,0,69,11,4,0,0,0,15,367,9,8,0,7,389,78,0,4,0,0,77,303,3,0,0,3,305,22,8,0,0,0,32,7,0,0,0,0,9,73,3,3,0,0,81,67,0,0,0,0,72,40,3,0,0,0,44,50,10,3,3,5,62,329,27,10,0,3,372,22,3,0,0,0,24,546,46
127031522,582,52,53,7,16,712,0,0,0,0,0,0,24,4,3,0,0,35,5,0,0,0,0,5,3,3,0,0,0,7,28,8,4,0,0,43,8,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,45,9,3,0,0,56,11,0,0,0,0,11,3,0,3,0,0,7,20,11,0,0,0,34,0,0,0,0,0,0,12,4,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,12,9,6,0,0,28,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,12,3,6,0,0,19,36,0,3,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,5,7,0,0,0,0,9,3,0,0,0,0,3,0,0,3,0,0,0,21,3,3,0,0,31,3,0,0,0,0,3,27,4
127031523,3943,444,193,42,56,4682,7,0,0,0,0,7,231,64,21,5,7,318,24,0,0,0,0,22,34,7,3,0,0,43,157,20,6,0,3,184,51,6,0,0,0,59,22,3,0,3,0,27,16,7,4,0,0,36,30,0,3,0,0,37,252,26,9,3,3,296,44,4,3,3,0,48,31,4,3,0,0,37,76,13,9,0,0,99,30,0,0,0,0,31,45,25,0,0,0,74,9,0,0,0,0,14,17,4,3,0,4,25,105,45,23,4,3,176,25,4,0,0,0,34,14,0,0,0,0,15,14,6,0,0,0,21,232,6,8,4,3,252,41,10,10,0,3,60,158,0,0,0,0,165,19,3,0,0,0,25,6,0,0,0,0,6,35,6,3,0,0,40,30,0,0,0,0,33,27,0,0,0,0,26,21,3,4,0,0,32,168,22,7,0,4,201,10,0,0,0,0,9,421,40
127031524,2668,103,81,3,20,2882,12,0,0,0,0,12,49,6,3,7,0,63,11,0,0,0,0,11,22,3,0,0,0,30,49,7,7,0,0,58,3,0,0,0,0,7,9,0,0,0,0,10,0,0,0,0,3,9,10,0,0,0,0,17,79,12,12,0,0,102,8,3,0,0,0,14,3,0,0,0,0,5,8,0,0,0,0,14,5,0,0,0,0,5,6,0,5,0,0,8,3,0,0,0,0,3,3,0,0,0,0,6,18,3,8,0,0,30,12,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,67,4,0,0,0,70,17,3,0,0,0,27,38,3,0,0,3,43,5,3,0,0,0,10,6,0,0,0,0,6,38,0,0,0,0,36,15,0,0,0,0,23,3,0,0,0,0,3,3,0,0,0,0,3,129,8,9,0,0,153,15,0,0,0,0,13,42,3
127031598,2873,232,161,26,34,3326,13,0,0,0,0,13,98,26,17,6,0,149,23,5,6,0,0,32,52,8,0,0,0,67,106,16,16,5,0,144,22,3,3,0,0,30,8,6,0,0,0,17,15,0,3,0,0,17,39,3,3,0,0,45,263,32,11,8,0,316,23,3,0,0,0,27,26,3,3,0,0,32,122,37,37,4,3,203,13,3,0,0,0,18,31,19,3,3,3,58,3,0,0,0,0,3,18,5,9,3,0,31,77,28,22,0,0,128,35,8,3,0,0,39,14,0,0,0,0,13,10,0,0,0,0,8,105,3,3,0,3,113,58,6,4,0,0,67,131,4,4,0,0,137,16,3,0,0,0,21,6,4,0,0,0,5,21,6,4,0,0,30,47,8,0,0,0,54,22,0,0,0,0,18,16,0,8,0,0,19,141,11,7,0,0,164,19,0,0,0,0,23,139,19
127031599,124,23,25,4,0,177,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,3,3
127031600,2871,260,129,20,26,3303,3,0,0,0,0,3,88,18,4,3,0,117,19,4,0,0,0,27,12,5,0,0,0,16,109,37,17,0,3,165,11,5,0,0,0,15,20,3,0,0,0,22,9,4,0,0,0,17,31,3,3,0,0,40,162,11,11,0,0,183,26,0,3,0,0,30,24,3,0,0,0,27,61,23,7,3,0,97,24,10,0,0,0,30,31,10,4,0,0,44,0,0,0,0,0,0,20,6,3,0,0,31,68,22,14,3,3,108,20,3,0,0,0,20,11,4,0,0,0,17,8,0,0,0,0,4,155,3,0,0,3,169,38,5,9,0,0,57,122,6,4,0,0,132,11,0,0,0,0,17,3,0,0,0,0,3,30,3,0,0,0,42,36,10,0,0,0,42,17,0,0,0,0,21,44,3,10,0,0,60,131,14,4,0,0,157,15,0,0,0,0,15,178,15
127031601,1044,54,40,10,14,1159,0,0,0,0,0,0,32,0,0,0,0,37,3,0,0,0,0,3,3,0,0,0,0,3,40,0,0,0,0,45,17,0,0,0,0,17,7,0,0,0,0,7,3,0,0,0,0,0,7,0,0,0,0,7,93,3,3,0,3,102,14,0,0,0,0,14,3,0,0,0,0,9,38,4,3,0,0,46,3,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,7,22,11,10,0,0,52,9,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,42,5,0,0,3,53,14,3,0,0,0,21,37,0,0,0,0,38,4,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,15,3,0,0,0,0,3,11,0,0,0,0,11,10,0,0,0,0,11,43,6,0,0,0,47,3,0,0,0,0,3,112,12
128011529,507,175,168,15,9,872,0,0,0,0,0,0,20,8,9,0,0,32,0,0,0,0,0,3,6,3,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,5,0,0,0,4,4,0,3,0,0,11,13,0,0,0,0,14,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,7,10,8,5,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,21,13,16,0,0,51,3,0,0,0,0,4,5,0
128011530,2228,406,237,20,27,2924,12,0,0,0,0,12,90,31,11,3,0,135,5,0,6,0,0,8,6,5,3,0,0,14,13,0,3,0,0,11,22,3,0,0,0,26,11,0,3,0,0,11,11,8,0,0,0,20,12,7,3,0,0,24,64,10,10,3,0,86,32,0,0,0,0,31,7,0,0,0,0,11,10,0,0,0,0,5,13,0,0,0,0,20,8,10,6,3,0,22,0,0,0,0,0,3,12,4,3,0,0,20,15,12,0,0,0,26,10,3,3,0,0,13,3,0,0,0,0,5,0,0,0,0,0,0,80,12,7,0,0,107,10,0,0,0,0,8,48,0,0,0,0,54,6,0,3,0,0,8,3,0,0,0,0,8,32,8,3,0,0,36,11,4,0,0,0,13,25,0,0,0,0,21,6,3,3,0,0,15,105,23,5,4,0,138,12,0,0,0,0,18,13,3
128011531,1588,283,156,35,25,2089,3,0,0,0,0,3,96,17,16,0,0,139,3,0,0,0,0,3,10,12,0,0,0,24,10,0,0,0,0,12,20,9,3,0,0,28,3,4,3,0,0,10,12,7,3,0,0,29,9,3,0,0,0,17,49,0,0,3,0,55,8,3,3,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,14,5,0,0,0,15,16,3,3,0,0,20,0,0,0,0,0,4,11,3,0,0,0,9,18,15,4,0,0,31,8,0,0,0,0,11,0,0,3,0,0,3,4,0,0,0,0,3,50,9,4,0,0,62,7,0,3,0,0,12,30,0,0,0,0,28,4,0,0,0,0,5,0,0,0,0,0,0,11,3,0,0,0,19,5,0,0,0,0,9,8,0,0,0,0,8,4,0,0,0,0,4,77,19,12,0,0,102,7,0,0,0,0,3,21,0
128011602,3175,429,250,27,34,3909,14,4,0,0,0,18,128,25,16,5,3,174,12,0,0,0,0,16,23,8,5,0,0,39,31,3,0,0,0,36,18,3,0,0,0,21,9,3,0,0,0,17,20,7,3,0,0,22,24,5,3,0,0,30,118,11,7,0,8,150,37,0,0,0,0,37,11,0,0,0,0,18,14,3,0,0,0,17,22,0,0,0,0,18,23,3,9,0,0,40,13,0,0,0,0,13,16,5,3,0,0,29,37,5,3,0,3,53,16,3,4,0,0,27,7,0,0,0,0,10,3,0,0,0,0,0,108,16,7,0,0,125,31,3,4,0,0,37,85,0,0,0,0,91,7,3,0,0,0,14,9,0,0,0,0,13,30,3,3,0,0,37,22,0,0,0,0,26,14,0,0,0,0,15,13,0,3,0,0,15,183,19,14,3,0,224,15,0,0,0,0,20,39,6
128011603,144,104,63,11,0,326,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,3,0,24,0,0,0,0,0,0,0,0
128011604,1649,401,265,42,29,2384,3,0,0,0,0,6,56,17,13,4,0,86,3,0,3,0,0,4,5,3,0,0,0,15,14,0,0,0,0,18,10,3,0,0,0,11,10,0,0,0,0,11,3,4,0,0,0,6,13,0,0,0,0,13,69,3,3,0,0,83,14,0,0,0,0,14,7,3,0,0,0,8,15,0,0,0,0,24,12,6,0,0,0,18,29,3,7,0,0,41,3,0,0,0,0,3,17,4,3,0,0,25,20,3,3,0,3,29,6,3,3,0,0,13,0,0,0,0,0,0,0,3,3,0,0,8,68,10,14,0,3,91,17,0,4,0,0,22,44,0,3,0,0,47,4,0,0,0,0,9,3,0,0,0,0,3,10,3,3,0,0,18,10,0,0,0,0,10,13,0,0,0,0,18,4,0,3,0,0,7,101,29,12,0,0,139,11,0,3,3,0,12,37,0
