SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
113031268,11,3,52,3,19,0,13,26,0,131,15,8,50,0,15,3,10,13,3,118,16,0,15,0,4,0,3,0,0,44,12,0,19,0,3,0,0,0,0,29,8,0,9,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,70,27,219,38,79,9,45,119,12,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,13,0,0,3,0,4,0,0,3,0,11,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
113031269,13,10,53,20,17,3,4,10,0,120,9,11,25,14,14,3,0,0,0,74,10,4,8,7,3,0,0,0,0,35,0,10,7,3,3,3,0,0,0,22,8,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,10,79,54,228,201,84,45,20,60,4,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,17,0,0,0,4,3,0,0,0,0,7,0,0,0,8,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
113031270,58,32,236,75,124,55,33,27,8,645,49,27,104,33,59,14,18,12,5,331,38,19,61,34,29,10,10,4,0,210,25,21,49,25,12,9,9,4,0,142,21,13,33,12,5,10,12,0,0,105,17,5,7,0,4,8,0,0,3,42,8,3,22,7,4,5,7,3,3,61,333,207,1090,653,565,366,169,208,40,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,3,3,3,0,3,0,5,0,17,0,0,0,5,3,7,0,3,0,26,3,0,3,8,4,8,3,7,0,30,0,3,0,9,7,8,6,3,0,40,3,3,0,18,14,9,5,8,0,62,0,3,4,3,11,11,3,3,0,40,3,3,3,4,13,0,0,0,0,32,3,3,0,7,10,0,0,0,0,26,0,3,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,11
113031271,43,3,76,23,22,4,18,13,0,207,27,13,37,15,13,3,18,5,3,140,29,11,47,7,9,0,6,0,0,115,23,11,25,8,0,0,0,0,0,73,15,22,21,4,0,0,4,3,0,67,8,0,3,0,0,0,0,0,0,16,13,0,4,3,0,0,0,3,0,27,323,93,386,184,111,35,80,109,21,1334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,11,0,0,3,0,0,3,4,0,0,10,5,3,4,3,0,0,3,0,0,19,5,0,3,4,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
114011272,24,7,56,9,3,0,8,7,0,105,15,4,27,0,3,0,4,5,0,66,4,0,24,0,3,3,6,5,0,54,3,0,16,0,3,0,6,3,0,28,4,6,15,0,0,0,5,0,0,29,9,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,112,28,261,91,32,39,50,81,12,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,0,0,0,0,9,0,0,0,4,3,0,0,3,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011273,3,0,7,3,0,0,3,4,0,19,0,0,7,0,0,0,0,0,0,10,3,0,4,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,3,58,14,9,13,4,11,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011274,3,0,11,3,3,0,3,3,0,36,0,0,6,0,0,0,0,0,0,17,0,0,5,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,38,14,101,34,20,14,5,25,4,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,15,3,31,6,3,3,4,6,0,65,3,0,11,0,0,0,0,0,0,17,6,0,15,0,3,3,0,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,38,19,164,54,38,50,12,42,7,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,7,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011277,18,3,101,24,10,5,18,15,3,193,18,3,50,6,9,4,15,9,0,115,19,5,28,0,7,7,5,8,0,90,11,6,12,0,4,0,10,18,0,58,13,3,26,0,0,0,14,12,3,71,3,0,7,0,0,0,0,0,0,11,0,0,3,3,0,3,0,5,3,20,122,58,480,187,108,58,106,171,17,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,3,0,8,0,0,0,4,3,0,4,3,0,9,0,0,0,3,3,3,0,3,0,16,0,0,0,0,4,0,0,0,0,7,0,0,3,0,3,0,3,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
114011278,55,47,271,79,85,29,55,35,12,678,38,18,246,57,38,15,26,11,5,462,40,28,166,63,30,7,22,5,5,359,45,11,94,35,14,6,8,0,0,211,30,14,54,20,6,3,10,0,3,149,17,0,12,3,5,0,3,3,0,35,9,0,20,5,8,3,3,3,7,55,333,244,1405,681,529,332,236,268,55,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,3,0,4,0,10,0,0,0,3,7,8,0,3,0,26,0,0,0,3,10,9,0,5,0,30,0,3,0,11,11,8,8,5,0,45,3,3,3,7,20,19,0,5,0,54,9,0,5,5,15,0,3,9,0,47,4,0,7,8,10,3,0,0,0,36,0,0,0,4,4,0,0,4,0,13,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
114011279,7,0,17,5,0,5,8,4,0,39,6,0,11,0,3,3,0,0,0,21,3,3,10,0,3,0,0,3,0,26,3,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,43,38,141,120,35,35,14,48,3,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,6,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011280,5,0,10,4,0,0,4,0,0,24,3,0,6,0,0,6,0,0,0,17,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,17,71,34,15,26,8,23,12,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011281,0,0,14,0,3,0,3,3,3,26,0,0,12,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,54,14,11,3,12,18,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011282,42,7,83,12,24,13,13,10,3,202,11,0,34,3,7,3,13,4,0,79,16,0,14,0,4,3,3,3,0,41,9,0,13,0,0,0,0,0,0,20,3,0,10,3,0,3,0,0,0,25,4,0,8,0,0,0,0,0,0,11,4,0,10,3,0,0,0,0,3,22,171,52,483,202,137,133,68,118,16,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,4,0,3,0,14,0,0,0,5,8,3,0,0,0,17,6,0,0,3,4,0,0,0,0,16,0,0,0,4,8,6,0,0,0,18,3,0,0,3,3,0,0,0,0,11,5,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
114011283,9,0,20,0,0,0,0,3,0,38,0,3,6,0,0,0,5,0,0,18,3,0,6,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,9,101,13,17,9,16,27,7,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021284,23,11,86,21,34,4,3,12,3,199,18,3,45,7,12,3,11,4,0,110,15,5,24,3,3,3,0,0,0,57,14,3,19,4,0,3,4,0,0,48,11,3,14,3,0,3,0,0,0,40,3,0,5,0,0,3,0,0,0,15,3,0,4,3,0,3,0,0,8,23,131,71,407,233,150,97,33,79,18,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,4,0,3,3,3,0,3,0,16,0,0,3,0,3,0,0,0,0,7,3,0,0,3,3,3,0,3,0,12,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
114021285,3,0,12,3,0,3,3,0,0,22,0,0,6,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,4,56,13,16,4,9,10,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021286,25,3,69,6,22,11,20,30,3,197,19,3,53,3,3,6,12,4,0,105,16,0,36,0,4,3,4,3,0,73,10,0,14,3,0,0,4,0,0,35,19,0,21,0,4,0,0,5,0,46,11,0,7,0,0,0,0,0,0,16,0,0,9,0,3,0,0,3,0,18,123,39,418,98,119,98,79,136,16,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,12,0,0,0,3,0,0,4,3,0,8,0,0,0,3,3,4,0,3,0,11,0,0,0,3,5,0,0,4,0,11,0,0,0,0,0,3,0,0,0,7,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
114021287,14,10,100,13,25,7,33,19,3,234,7,4,56,0,8,3,8,7,0,105,11,7,61,0,3,3,15,4,0,114,12,3,44,3,0,3,10,7,0,87,18,6,42,0,3,0,34,7,0,111,5,0,3,0,0,0,0,0,0,16,3,0,5,0,3,0,0,3,3,23,126,47,488,97,113,71,145,119,13,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,8,3,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021288,9,0,15,0,0,3,0,0,0,34,5,0,9,0,3,3,0,3,0,22,8,0,6,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,3,0,0,16,0,0,4,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,5,65,9,79,15,15,13,7,29,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021289,13,0,17,3,3,0,3,6,0,43,8,0,11,0,0,0,0,0,0,31,10,3,10,0,0,0,0,3,0,23,3,0,4,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,7,76,25,120,27,21,15,28,43,10,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011290,10,4,26,19,13,3,3,4,0,89,13,0,19,6,9,4,0,3,0,53,8,3,20,7,3,0,0,3,0,45,0,3,10,3,0,0,0,0,0,20,7,0,6,0,0,3,0,0,0,18,3,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,3,0,3,18,68,37,174,181,64,49,10,38,13,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
115011291,52,41,173,37,137,33,52,40,13,582,55,48,131,16,77,29,26,31,5,420,61,50,112,13,56,25,17,13,7,344,62,38,74,4,22,18,6,11,3,237,103,49,92,3,26,24,3,12,0,309,71,11,20,0,6,9,3,0,3,125,5,0,21,7,12,3,3,3,3,60,472,322,954,405,626,237,177,233,64,3495,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,14,0,0,0,7,3,0,0,4,0,12,0,0,0,0,4,0,0,0,0,6,3,0,4,5,12,5,4,3,0,35,0,3,3,3,16,3,0,0,0,34,0,3,4,5,21,7,0,4,3,42,3,4,3,3,17,5,0,3,0,38,0,4,0,0,14,0,7,0,3,30,4,6,0,0,3,0,0,0,0,22,3,0,3,0,4,3,0,0,0,12
115011294,3,0,22,0,0,0,0,3,0,27,0,0,9,0,0,0,0,3,0,12,0,0,4,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,7,0,0,6,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,19,9,79,23,11,5,3,14,8,171,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011296,0,5,13,0,3,0,0,3,0,26,10,3,13,0,3,0,0,0,0,25,5,8,4,0,3,0,0,0,0,22,0,8,9,0,0,0,0,3,0,19,10,11,8,0,0,0,4,0,0,42,4,4,5,0,4,0,3,0,0,27,0,0,3,0,0,0,0,0,0,7,36,45,84,33,28,18,14,24,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
