SA2_MAINCODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
203031051,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,9,23,45,38,40,31,9,0,185,0,0,0,0,0,0,0,0,3,11,0,3,0,0,0,0,0,16,5,7,0,0,3,0,0,0,16,3,5,0,3,0,5,0,0,15,0,0,0,0,4,4,0,0,10,0,4,6,3,4,12,3,0,34,0,3,6,3,9,5,0,0,27,0,0,3,0,3,3,0,0,15,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,21,17,31,28,3,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
203031052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,19,36,51,53,30,16,5,220,3,0,0,0,0,0,0,0,3,15,4,3,0,0,0,0,0,22,8,11,0,0,0,3,4,0,30,0,8,0,0,0,0,0,0,16,0,7,0,3,3,6,0,0,18,0,10,13,4,8,9,0,0,41,0,5,11,6,15,6,4,0,44,0,3,8,8,14,5,0,0,34,0,0,4,5,5,0,0,0,19,0,0,3,0,4,3,0,0,9,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,9,27,39,43,36,57,38,10,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
203031053,5,0,0,0,23,0,0,0,0,3,0,0,0,9,0,3,0,0,3,3,0,0,11,32,95,217,182,127,85,14,3,753,5,0,0,3,0,0,0,0,6,43,16,6,7,0,0,0,0,74,24,23,13,7,4,10,0,0,87,8,26,20,5,14,9,5,0,79,7,28,16,18,9,11,4,0,86,6,25,26,22,28,20,3,0,122,3,18,25,22,28,16,0,0,116,0,15,24,17,13,12,3,0,79,0,5,11,11,19,6,3,0,58,0,0,8,9,3,3,0,0,25,0,0,3,8,4,4,0,0,19,0,0,0,5,3,0,0,0,12,0,0,0,3,7,3,0,0,11,0,0,0,3,0,0,0,0,3,7,0,0,0,3,0,0,0,11,97,160,145,129,141,91,22,0,789,0,0,0,4,4,3,0,0,8,4,0,3,0,0,0,0,0,10,3,0,6,17,0,3
204011054,3,3,0,0,10,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,6,22,35,60,59,78,81,16,0,347,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,21,12,4,0,0,4,4,0,0,22,4,5,0,3,5,0,0,0,19,3,7,10,6,8,8,4,0,44,3,11,8,11,5,9,7,0,50,0,11,23,10,10,15,5,0,74,3,0,14,4,9,9,4,0,38,0,0,5,9,8,7,0,0,35,0,0,3,4,4,0,0,0,13,0,0,6,3,3,4,0,0,13,0,0,0,3,5,0,0,0,14,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,9,35,52,78,56,63,52,16,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3
204011055,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,19,57,39,59,52,17,0,265,0,0,0,0,0,0,0,0,4,5,4,0,3,0,3,0,0,16,3,3,4,0,0,3,0,0,14,0,0,3,11,5,4,0,0,27,0,4,4,3,4,0,3,0,27,0,0,6,11,9,8,3,0,41,0,3,8,7,3,6,0,0,28,0,0,4,5,4,3,4,0,21,0,0,3,3,4,0,0,0,10,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,41,38,42,28,11,0,203,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0
204011056,9,3,0,0,21,0,0,0,3,3,0,0,0,11,0,3,0,0,3,3,0,0,14,29,67,123,110,103,69,13,3,518,0,0,0,3,0,0,0,0,3,25,4,3,3,0,0,0,0,39,13,7,8,5,6,9,0,0,53,0,15,4,4,10,8,3,0,40,4,12,8,9,14,16,0,0,63,0,4,7,19,15,13,0,0,65,3,10,12,14,14,11,0,0,65,0,13,5,17,18,14,3,0,64,0,3,10,3,8,12,3,0,40,0,0,6,6,0,3,0,0,17,0,0,6,5,3,3,0,0,19,0,0,0,5,3,3,0,0,13,0,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,75,80,98,100,93,7,4,493,0,0,0,0,0,3,0,0,5,0,3,0,7,0,0,0,0,13,0,0,3,0,3,3
204011057,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,15,46,81,102,111,99,99,24,0,554,0,0,3,0,0,0,0,0,6,35,7,5,0,5,0,0,0,55,8,9,5,0,7,0,0,0,35,3,5,4,4,3,4,5,0,29,9,15,11,8,9,3,3,0,67,4,22,23,12,18,12,4,0,87,0,33,22,16,13,12,3,0,97,0,16,13,9,17,3,5,0,68,0,5,15,13,14,9,0,0,53,0,0,3,11,3,8,0,0,30,0,0,0,3,6,4,3,0,18,0,3,3,4,5,3,0,0,21,0,0,0,4,10,4,0,0,13,0,0,0,0,3,0,0,0,6,0,8,3,0,0,0,0,0,15,70,129,116,90,113,63,24,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,3,0
204011058,3,0,0,0,10,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,7,16,54,31,38,45,4,3,196,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,11,0,4,0,3,5,0,0,0,14,4,3,3,8,11,7,0,0,29,0,3,3,3,4,0,0,0,20,0,0,0,0,7,3,4,0,18,0,0,3,0,3,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,20,20,14,36,19,7,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0
204011059,3,6,0,0,14,0,0,0,0,0,0,0,0,3,3,0,3,7,0,4,0,0,13,19,34,75,78,74,54,9,4,346,0,0,0,0,0,0,0,0,0,11,3,0,0,0,3,0,0,14,12,3,3,4,6,0,0,0,25,0,4,10,3,9,6,0,0,32,6,6,12,4,5,4,0,0,36,0,4,8,11,11,17,3,0,59,0,6,16,10,13,11,3,0,65,0,0,3,8,15,10,0,0,38,0,3,9,9,4,3,0,0,28,0,0,16,8,11,0,0,0,28,0,0,10,8,6,3,0,0,22,0,0,4,15,6,3,0,0,29,0,0,0,0,11,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,27,38,80,86,99,68,5,3,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3
204011060,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,10,10,13,54,36,44,40,13,3,211,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,4,0,3,3,0,6,3,0,0,15,3,9,7,3,6,3,0,0,30,23,23,17,3,0,3,0,0,68,14,31,14,3,4,8,0,0,81,3,26,31,16,12,5,0,0,88,0,12,33,15,12,3,0,0,79,0,10,22,8,9,3,0,0,63,0,0,7,11,18,4,0,0,34,0,0,3,11,9,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,48,113,144,81,77,42,5,0,511,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,7,15,29,26,34,26,3,0,146,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,0,4,0,3,0,0,0,0,13,0,3,0,4,5,3,0,0,16,0,0,0,6,6,6,0,0,17,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,0,11,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,13,21,27,16,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
204021063,8,3,0,0,18,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,33,75,109,102,135,99,21,3,582,0,0,0,0,0,0,0,0,0,25,0,4,0,0,4,0,0,41,6,5,8,0,6,3,3,0,34,3,8,4,11,3,16,0,0,40,3,7,8,7,12,16,0,3,56,0,8,14,16,22,26,10,0,89,0,10,11,18,20,22,0,0,88,0,8,9,14,25,20,0,0,72,0,3,5,9,18,12,3,0,45,0,3,3,3,11,12,0,0,25,0,0,4,10,9,5,0,0,28,0,0,0,7,10,5,3,0,22,0,0,0,3,3,6,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,12,39,58,69,87,147,135,18,8,569,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,0,0,3,0,5
204021064,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,6,17,16,14,16,4,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,3,6,3,0,0,0,11,0,0,4,3,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,13,9,10,7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021065,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,30,42,42,52,29,8,0,213,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,11,0,0,4,3,3,0,0,0,9,3,0,6,5,3,0,0,0,21,3,3,3,3,6,5,0,0,20,0,3,4,3,3,5,0,0,14,0,3,3,0,4,0,0,0,14,0,0,0,3,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,17,21,21,26,26,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0
204021066,11,3,0,0,28,0,3,4,0,0,3,0,0,11,3,5,6,3,4,9,0,0,28,86,147,299,214,218,152,21,3,1147,3,0,3,0,0,0,0,0,8,42,11,0,4,6,3,0,0,69,10,17,13,10,10,6,0,0,62,11,21,15,20,16,13,4,0,102,6,23,14,14,24,16,8,0,98,8,29,17,32,33,14,3,0,133,4,27,36,36,48,20,5,0,176,0,19,30,38,44,23,3,0,161,0,9,28,20,37,26,3,0,117,0,3,17,12,23,17,4,0,71,0,0,10,19,17,15,0,0,67,0,0,3,5,24,9,0,0,40,0,0,3,9,11,11,0,0,38,0,0,3,0,0,4,0,0,8,3,0,3,3,3,3,3,0,27,90,153,195,223,299,176,34,0,1182,0,0,0,0,0,0,0,0,8,3,4,3,5,5,4,0,0,24,5,8,6,9,3,5
204021067,4,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,6,0,0,0,9,9,35,65,44,84,54,14,0,315,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,11,0,3,0,3,3,0,0,0,14,0,0,3,3,8,0,0,0,13,0,3,0,0,4,3,0,0,12,0,3,3,4,4,3,0,0,18,0,0,3,3,3,4,0,0,13,0,3,3,0,3,0,0,0,16,0,0,3,3,4,3,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,18,17,20,24,25,16,0,0,125,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,8,0,0,0,4,0,0
204031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,33,29,35,32,8,0,168,0,0,3,0,0,0,0,0,4,16,0,0,0,0,3,0,0,15,3,5,3,3,3,0,0,0,18,0,3,3,7,3,0,3,0,21,0,0,3,0,3,8,0,0,17,3,7,6,3,11,5,0,0,37,0,0,8,3,11,4,8,0,35,0,0,10,8,0,13,3,0,36,0,0,3,6,10,16,0,0,37,0,0,0,7,12,16,0,0,33,0,0,0,7,9,5,0,0,14,0,0,0,0,7,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,7,24,24,35,46,72,80,20,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
204031069,4,4,0,0,16,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,0,9,30,71,105,112,107,84,19,0,523,4,0,0,3,0,3,0,0,10,31,6,3,0,0,0,0,0,44,6,13,4,0,4,6,0,0,38,9,14,18,6,0,8,4,0,59,15,21,18,5,7,3,0,0,75,8,35,22,13,13,21,6,0,114,6,30,21,13,17,14,6,0,98,6,24,27,11,12,17,4,0,102,0,3,15,14,7,12,0,0,43,0,0,8,4,5,4,0,0,22,0,0,3,4,0,0,0,0,13,0,0,3,5,3,4,0,0,12,0,0,0,3,4,7,0,0,11,0,0,0,0,3,0,0,0,8,0,3,0,0,0,3,0,0,12,89,147,133,81,90,96,20,5,655,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,3,3,0,10
204031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,20,9,10,18,3,0,75,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,3,10,4,3,0,42,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
204031071,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,19,33,49,51,73,47,16,3,280,0,0,0,0,0,0,0,0,5,8,7,0,0,0,0,0,0,20,3,0,0,3,0,0,0,0,8,0,0,7,3,5,5,0,0,16,3,5,3,3,3,4,0,0,28,0,11,3,11,16,6,0,0,42,0,0,3,3,11,5,0,0,26,0,0,3,0,4,0,0,0,7,0,0,0,0,3,3,0,0,16,0,0,3,4,0,0,0,0,11,0,0,0,0,3,6,0,0,5,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,5,22,24,23,32,54,39,4,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
204031072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,19,35,30,38,48,12,0,199,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,3,0,0,3,0,0,0,0,15,0,0,6,0,3,5,0,0,15,3,0,3,3,3,3,0,0,22,0,3,3,6,9,13,0,0,34,0,0,9,4,5,8,0,0,22,0,0,6,7,8,8,0,0,24,0,0,0,0,4,0,0,0,7,0,0,3,0,3,0,0,0,11,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,33,30,44,43,4,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,3,7,5
204031073,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,7,3,3,0,0,18,41,90,148,113,92,64,18,3,571,3,0,0,0,0,0,0,0,3,20,3,4,4,0,0,0,0,32,7,9,3,5,6,3,0,0,36,3,9,8,10,7,5,0,0,41,3,13,12,6,11,9,0,0,52,8,23,30,26,21,16,4,0,130,7,17,26,27,34,28,4,0,144,0,9,20,20,38,25,4,0,111,0,3,11,16,16,13,5,0,66,0,0,5,7,6,5,3,0,24,0,0,6,0,6,5,0,0,25,0,0,0,0,6,0,0,0,7,0,0,3,3,0,7,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,51,75,142,127,157,110,21,0,685,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0
204031074,26,15,0,0,74,0,0,5,7,9,6,0,0,23,3,9,10,6,9,4,0,0,38,201,433,582,446,424,278,38,3,2406,3,0,0,0,0,0,0,0,9,44,11,8,3,3,5,0,0,68,18,13,8,17,3,7,6,0,69,8,23,24,15,12,9,0,0,93,11,28,25,19,25,18,3,0,122,9,32,45,38,30,35,6,0,196,16,61,63,28,44,42,4,0,255,12,47,58,43,37,32,0,0,227,0,22,33,43,42,30,7,0,164,0,0,30,35,20,23,3,0,116,0,4,22,32,17,9,0,0,83,0,0,11,15,26,3,0,0,55,0,0,3,16,18,4,0,0,45,0,3,0,0,0,0,0,0,4,3,3,3,3,0,3,3,0,16,127,245,343,295,282,211,25,0,1530,0,0,0,0,0,0,0,0,6,6,4,0,5,4,3,0,0,29,7,3,9,9,10,9
204031075,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,10,20,30,30,33,22,13,0,157,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,11,0,0,0,0,4,0,0,0,5,0,3,6,3,4,4,0,0,18,0,0,4,3,3,3,0,0,16,0,0,0,3,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,14,13,20,19,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
205011076,0,8,0,0,16,0,0,0,3,0,3,0,0,10,3,3,3,0,3,3,0,0,11,44,61,113,98,127,79,13,0,542,0,0,0,0,3,0,0,0,3,13,5,3,0,3,0,3,0,27,7,5,8,13,11,3,0,0,46,0,8,8,11,9,7,0,0,45,4,12,9,8,8,7,0,0,48,6,12,16,20,27,15,0,0,93,0,12,24,22,17,16,0,0,88,0,16,9,10,18,11,0,0,57,0,3,12,7,9,6,3,0,40,0,0,0,0,6,3,0,0,13,0,0,3,3,8,0,0,0,15,0,0,7,0,4,0,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,73,92,96,119,69,16,3,499,0,0,0,0,3,3,0,0,10,3,0,4,3,3,0,0,0,9,4,3,3,3,3,5
