SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
202021026,4,8,13,9,5,4,3,5,3,50,0,4,6,4,3,3,0,3,0,31,3,3,0,7,5,3,0,0,0,18,39,127,138,144,431,263,141,231,35,1551
202021027,19,52,30,15,13,24,8,13,0,179,7,15,11,5,0,3,3,5,0,56,3,20,6,3,3,3,0,5,0,44,226,689,661,788,827,1106,518,554,90,5461
202021028,3,16,21,9,4,16,5,30,5,98,4,15,9,9,5,3,0,6,0,43,3,17,5,12,0,3,7,10,4,57,50,274,208,202,142,218,99,278,31,1491
202021029,3,8,3,6,4,0,0,7,3,40,0,3,3,3,0,0,0,10,0,23,3,9,3,0,0,6,4,0,3,31,51,163,131,113,135,147,94,246,28,1113
202021030,15,48,29,32,14,9,6,24,4,176,8,28,10,14,8,7,3,7,0,79,0,13,4,8,3,3,3,5,0,40,190,666,575,667,644,650,327,577,93,4396
202021031,4,19,9,16,3,14,3,8,3,73,0,17,3,8,3,0,0,3,0,32,3,0,0,0,0,3,0,0,3,14,66,335,255,267,260,241,132,221,30,1804
202031032,3,5,6,5,5,8,4,18,3,63,0,0,0,6,3,3,0,6,4,33,0,9,3,6,0,3,0,0,0,23,56,131,93,99,163,184,174,464,33,1391
202031033,7,23,13,19,10,25,6,39,3,146,3,16,3,11,5,16,4,16,0,79,6,11,10,11,0,8,0,13,0,70,109,298,208,289,278,391,195,658,73,2496
203011034,3,6,7,9,0,9,5,6,0,50,0,6,5,3,0,0,0,0,0,19,0,0,3,0,3,0,0,3,0,12,58,194,163,193,203,205,107,170,33,1329
203011035,3,19,7,10,4,9,0,19,0,74,0,7,5,0,0,5,3,9,7,43,4,4,3,0,0,0,0,3,7,25,41,186,111,133,143,193,89,277,33,1215
203011036,5,21,13,12,0,19,6,22,3,105,3,11,7,9,4,5,0,5,0,45,3,6,3,3,0,3,3,4,0,32,50,234,168,194,131,227,109,278,33,1420
203021037,6,29,29,14,6,12,8,7,3,122,4,19,6,5,0,0,0,4,3,51,0,6,4,0,0,0,0,0,6,17,222,1079,713,768,859,730,395,495,109,5369
203021038,14,36,23,23,26,21,9,24,3,179,0,15,5,4,3,7,3,6,0,42,0,11,0,3,0,0,0,5,0,23,254,1085,751,810,1381,1281,708,1061,139,7476
203021039,38,142,135,94,107,78,32,55,9,697,5,72,39,34,14,23,8,20,6,222,7,32,12,11,10,11,7,7,7,98,1284,3412,3739,4083,6434,5610,2769,3208,528,31068
203021040,7,37,30,20,10,11,8,19,0,135,0,23,4,4,3,3,0,6,0,45,0,3,3,0,0,7,0,3,3,21,196,921,732,754,872,746,373,557,83,5247
203021041,12,46,19,24,14,10,7,13,0,134,0,12,13,7,3,0,0,8,0,50,3,8,3,0,3,0,0,0,0,29,228,1310,818,883,871,766,396,556,110,5939
203021042,6,46,31,28,20,14,4,20,3,169,3,20,6,3,3,0,4,3,3,47,0,15,4,3,0,0,0,4,3,31,163,821,613,582,940,808,373,633,73,5008
203021043,10,25,19,12,19,21,12,19,4,130,6,8,3,7,0,5,0,3,3,36,0,3,4,6,0,3,0,3,0,22,229,705,529,539,904,1259,502,847,108,5619
203021044,3,10,3,7,4,6,3,3,0,45,0,13,3,3,3,0,0,0,0,21,0,8,0,0,0,0,0,0,0,10,56,283,223,234,222,230,107,189,18,1560
203021045,6,39,27,11,13,22,6,7,3,148,3,12,11,5,4,3,3,7,6,52,0,11,3,4,0,0,0,0,3,23,161,675,558,590,803,858,406,612,84,4746
203021046,7,29,8,19,14,10,5,10,3,118,7,19,12,8,7,3,0,0,0,51,0,12,4,4,4,0,0,5,0,32,147,675,561,544,643,689,383,559,61,4259
203021047,7,40,40,36,41,42,20,26,0,248,5,18,10,11,11,7,3,6,0,66,0,9,0,0,4,3,0,0,8,32,333,804,876,1082,1865,2539,1221,1601,187,10501
203031048,5,21,15,13,13,8,0,10,3,85,0,12,5,3,0,3,0,3,0,36,0,12,4,5,0,0,0,0,0,23,84,437,333,329,370,355,158,262,47,2364
203031049,3,30,14,13,8,11,0,15,0,90,0,14,7,0,3,0,0,0,0,27,0,8,0,0,0,0,0,0,0,12,87,383,284,278,206,295,106,235,35,1913
203031050,8,54,35,26,10,6,3,8,3,158,4,21,9,14,3,3,0,4,4,62,4,8,4,3,3,6,0,3,0,38,194,1060,709,686,680,744,362,590,102,5126
203031051,8,21,16,12,0,3,7,5,0,66,8,3,0,3,0,0,0,0,3,20,0,4,4,3,0,3,0,0,0,14,50,241,155,142,135,148,64,139,18,1093
203031052,10,30,12,11,8,3,9,10,0,92,4,13,7,3,0,3,0,3,0,39,0,6,3,3,0,0,0,3,0,22,91,308,222,227,228,202,96,171,29,1569
203031053,12,55,35,20,3,11,6,10,3,165,4,32,13,4,3,5,0,11,4,75,7,7,6,3,0,0,0,3,0,28,209,1137,727,675,801,855,381,679,107,5575
204011054,11,44,15,21,14,17,6,13,3,155,3,14,9,15,7,7,0,11,3,63,4,8,5,9,0,6,3,16,3,53,124,332,284,349,368,409,208,334,54,2458
204011055,11,45,24,18,11,15,5,44,0,181,4,12,7,13,3,7,4,11,7,69,3,13,12,8,3,5,8,8,4,69,91,312,246,278,289,304,164,372,67,2120
204011056,10,28,21,25,14,13,3,20,0,133,0,11,17,4,3,4,5,7,0,46,0,5,5,0,0,0,0,3,3,25,161,579,504,503,606,629,338,523,77,3909
204011057,9,39,30,38,19,18,8,48,3,203,5,20,8,14,3,7,3,15,3,83,4,6,3,12,3,10,4,5,0,51,138,522,406,560,468,587,401,842,90,4012
204011058,6,3,7,13,5,11,3,12,0,62,0,7,9,0,6,5,3,11,0,37,0,12,8,4,3,3,0,8,3,41,57,186,117,172,270,229,111,222,40,1413
204011059,11,18,21,11,10,11,6,7,4,96,0,4,10,0,0,3,3,0,0,28,5,7,3,3,0,0,0,0,3,21,123,387,385,411,438,430,213,337,70,2801
204011060,3,4,9,6,14,17,6,17,0,77,0,6,0,5,0,8,3,17,3,40,0,7,0,4,0,0,0,5,0,18,82,108,109,118,361,433,293,461,42,2015
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5
204011062,4,6,9,9,0,9,0,10,7,50,0,7,7,3,5,3,0,14,3,47,3,6,3,7,0,4,6,7,3,42,44,157,127,139,105,168,73,178,30,1025
204021063,17,35,21,25,21,24,7,16,7,174,8,19,7,4,4,3,0,4,3,50,4,15,7,8,7,0,3,3,0,49,209,534,494,597,736,661,391,487,76,4185
204021064,0,9,4,15,4,10,4,29,0,91,0,3,7,3,3,7,0,16,0,43,4,3,3,3,0,3,0,3,0,22,33,103,92,94,94,120,58,213,29,833
204021065,3,6,9,3,0,13,0,14,0,54,0,3,5,0,5,3,0,7,0,31,0,0,3,6,0,5,0,0,0,19,76,150,156,148,207,395,173,232,32,1576
204021066,19,58,50,41,23,24,10,32,11,259,7,20,16,11,8,3,4,3,5,74,7,7,9,7,5,3,0,6,10,53,368,1145,996,1204,1628,1517,733,1081,205,8875
204021067,16,31,33,22,12,25,7,44,4,195,0,18,8,8,3,7,7,35,6,96,9,14,16,7,6,9,6,28,4,102,108,318,235,281,302,395,237,585,54,2508
204031068,7,28,15,14,8,19,5,12,0,108,0,12,0,4,0,3,0,5,0,31,0,7,3,0,0,3,0,0,4,17,70,258,207,215,205,264,91,205,35,1551
204031069,11,35,21,19,20,14,9,32,9,163,4,24,5,8,4,3,3,9,0,60,3,3,12,13,7,3,0,3,0,41,127,483,414,570,618,504,387,756,79,3933
204031070,5,8,0,0,0,0,3,7,0,27,3,0,3,0,3,0,0,9,0,20,3,3,3,3,0,0,0,3,3,20,40,99,75,74,48,58,22,111,5,523
204031071,8,13,16,9,8,14,4,10,4,90,0,7,6,4,0,7,0,0,3,28,3,3,0,0,0,3,4,0,6,20,90,222,222,237,359,292,132,293,58,1899
204031072,12,23,23,20,0,23,8,46,3,164,4,15,9,15,8,12,3,26,3,86,0,12,5,0,4,11,0,24,6,66,90,284,199,262,214,290,136,486,52,2008
204031073,7,18,15,17,22,11,6,18,4,123,0,6,10,6,3,4,3,4,0,33,0,4,7,3,0,0,0,0,0,21,174,523,491,579,895,721,460,604,82,4525
204031074,17,64,52,27,43,35,13,44,7,293,7,24,17,14,14,6,9,5,3,102,4,10,6,4,4,0,0,3,3,43,528,1332,1291,1631,2678,2694,1467,1856,254,13717
204031075,12,10,11,10,3,6,3,11,0,67,0,11,7,3,0,0,7,11,0,34,0,3,0,3,0,3,0,8,0,19,47,166,113,135,136,153,131,240,25,1150
205011076,5,35,11,18,12,16,8,28,0,129,10,20,9,7,0,3,3,14,0,65,0,17,7,0,3,7,3,0,3,39,134,666,468,483,568,616,321,628,72,3957
205011077,0,24,16,15,9,6,8,28,5,100,3,9,7,5,3,7,0,22,0,60,0,13,3,8,0,8,3,6,0,38,60,280,178,180,203,187,102,346,43,1576
205011078,9,20,13,12,7,10,3,14,0,84,0,9,3,0,3,10,0,10,0,36,4,14,8,7,4,0,0,7,0,41,57,323,247,258,247,266,162,330,38,1928
205011079,21,42,46,32,37,30,16,34,3,255,9,43,17,10,9,13,6,14,3,126,7,24,10,7,8,4,3,22,3,80,350,1309,1024,1056,1482,1547,840,1174,205,8982
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205021081,24,63,48,43,26,44,10,36,11,305,14,28,9,4,5,8,3,15,0,90,3,17,9,15,8,3,3,3,10,65,427,1020,1022,1288,1560,1356,741,996,160,8566
205021082,11,29,13,21,8,7,3,34,4,130,3,9,7,6,5,15,3,22,3,72,3,12,14,6,0,4,4,18,9,69,90,249,183,206,239,221,135,381,54,1751
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,11,49,33,17,17,8,0,19,5,152,8,15,19,14,4,3,3,3,5,71,4,3,8,3,3,3,3,0,0,28,160,440,366,406,340,293,160,310,75,2536
205021085,9,35,15,9,8,17,0,33,0,130,11,17,0,7,0,3,0,8,3,51,3,5,0,10,6,5,0,11,6,47,97,332,238,271,267,304,121,377,58,2074
205021086,3,17,4,6,0,3,3,5,0,50,3,11,7,3,0,3,0,9,0,31,3,3,0,0,0,4,0,3,0,19,39,131,102,102,105,113,65,125,12,789
205031087,16,41,30,23,9,20,10,46,5,204,8,19,8,19,5,8,3,13,0,89,3,9,13,5,3,14,0,8,9,64,130,456,339,359,279,391,167,679,75,2876
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,11,11,8,16,7,11,0,60
205031089,8,16,22,14,10,12,6,22,5,109,3,10,7,0,3,0,3,11,3,52,8,6,4,7,3,6,0,9,4,49,88,370,286,299,339,373,203,458,62,2485
205031090,9,59,29,25,18,17,21,30,9,217,10,22,16,10,4,12,3,12,7,92,3,12,8,5,7,6,0,10,3,57,237,757,617,652,783,755,540,807,112,5254
205031091,16,48,21,14,16,11,4,14,4,148,7,26,6,8,9,0,0,5,0,57,0,8,3,4,3,0,0,7,4,27,178,548,389,454,441,444,203,341,60,3058
205031092,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,12,7,0,0,0,37
205031093,23,61,39,45,14,31,13,38,11,271,3,30,24,16,3,17,6,21,3,116,10,33,10,13,9,4,3,14,8,102,393,1159,898,1051,1003,1024,497,824,138,6987
205041094,15,33,10,10,22,17,4,25,3,147,4,21,8,3,10,3,3,6,11,68,3,8,4,9,0,0,0,5,3,35,205,417,287,283,911,621,463,687,87,3953
205041095,9,50,14,17,19,18,10,15,5,156,0,20,4,3,5,0,0,3,3,36,3,8,4,6,0,0,0,3,4,21,211,732,586,609,873,649,358,496,97,4613
205041096,19,50,29,26,30,25,14,23,3,220,5,22,14,7,9,0,3,7,3,64,0,17,6,3,4,5,0,5,10,49,371,907,862,967,1797,1499,778,1012,160,8352
205041097,19,57,38,41,26,23,17,36,4,260,0,30,14,8,3,3,7,11,4,78,3,20,7,3,3,3,0,8,3,52,449,1647,1165,1416,2007,1657,890,1206,212,10647
205041098,0,7,10,0,0,4,0,3,0,19,0,6,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,16,66,57,48,47,63,34,75,9,403
205051099,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,14,0,27
205051100,0,11,9,9,9,8,3,25,4,80,0,8,0,0,0,8,0,4,0,20,0,0,0,0,3,3,0,9,7,25,96,145,120,155,449,399,319,989,60,2726
205051101,12,41,17,20,21,21,13,34,4,177,9,26,13,11,4,9,0,17,0,84,0,8,10,9,3,3,3,7,5,49,187,560,415,447,523,660,364,745,82,3985
205051102,3,8,9,3,9,11,10,29,0,81,0,9,0,3,0,10,0,8,3,29,0,3,3,7,3,0,0,9,4,24,42,119,96,110,130,213,171,389,33,1294
205051103,16,45,26,19,26,22,9,24,4,188,0,25,8,10,3,6,3,11,0,64,0,18,7,3,4,4,0,0,0,40,323,1110,831,866,1176,1182,550,867,134,7038
205051104,13,22,14,14,10,15,4,34,0,126,3,7,13,10,3,3,0,6,4,51,0,12,3,9,0,0,0,9,3,38,71,255,199,255,247,255,103,369,48,1814
206011105,16,50,44,29,42,36,19,43,8,290,0,23,24,11,19,6,7,11,3,102,0,19,9,8,3,10,6,6,3,53,309,1525,1477,1466,2208,1977,887,1275,243,11375
206011106,3,13,7,6,13,7,0,10,0,55,0,10,6,5,4,0,0,0,0,24,0,4,5,4,3,0,0,4,0,23,44,382,358,339,424,483,212,402,42,2683
206011107,0,8,13,3,0,5,3,3,0,45,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,36,266,185,234,202,188,104,202,44,1458
206011108,7,38,42,37,45,25,11,20,10,223,3,18,4,11,4,10,5,3,3,61,0,9,4,6,4,3,0,4,4,38,245,1106,1047,1122,1563,1110,556,787,177,7705
206011109,0,6,8,7,6,3,0,3,0,32,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,43,181,147,148,141,156,58,130,25,1017
206021110,3,25,17,14,11,13,10,21,5,107,0,13,12,4,3,3,0,4,0,44,0,0,3,0,0,3,0,3,0,14,91,486,428,394,716,759,338,525,78,3820
206021111,10,32,22,24,22,18,0,11,0,141,0,15,6,4,7,5,4,7,0,51,0,12,4,0,0,4,0,7,3,36,161,956,752,774,967,988,503,751,110,5964
206021112,0,20,14,12,22,24,9,12,0,110,3,9,4,4,0,0,0,5,0,30,0,6,3,3,3,4,0,10,5,28,125,646,590,618,867,743,347,579,86,4603
206031113,3,19,12,3,5,9,0,4,0,59,4,13,3,7,4,0,0,0,0,25,3,4,8,0,4,0,0,7,0,19,76,443,355,327,341,335,191,320,44,2433
206031114,11,62,33,35,23,25,13,26,3,228,0,22,8,6,3,5,3,9,3,57,0,21,3,4,3,5,0,6,3,44,192,1460,1004,971,1223,1180,566,979,154,7736
206031115,6,13,7,12,5,13,3,9,3,67,0,7,0,3,3,9,0,3,0,30,0,5,0,0,0,7,0,0,0,11,71,364,274,299,390,554,213,319,64,2550
206031116,13,43,36,28,35,20,8,17,7,199,6,17,9,5,11,4,0,6,3,61,3,10,10,3,3,4,0,3,3,44,290,1098,1016,1095,1758,1484,630,908,168,8456
206041117,17,71,74,66,51,64,21,66,6,440,6,37,22,12,7,14,3,9,7,120,5,21,10,7,3,10,4,11,10,81,563,1981,2000,1928,3452,3267,1454,1988,301,16937
206041118,40,88,79,80,108,108,47,56,16,627,10,48,24,11,26,25,9,19,8,175,0,21,12,5,13,5,5,3,15,85,2059,2928,3640,3737,10832,17482,6245,8035,968,55928
206041119,30,78,59,72,91,60,34,55,3,488,13,43,42,16,14,17,6,10,3,166,0,23,11,7,7,7,0,5,11,65,715,1076,1577,1828,4108,3667,2004,2300,254,17540
206041120,0,32,7,9,3,0,0,3,0,44,0,17,3,0,0,0,0,0,0,26,0,15,3,0,0,0,0,0,0,19,35,241,148,126,227,273,145,226,29,1458
206041121,7,17,12,15,18,21,5,10,7,106,0,15,3,3,3,9,3,5,0,40,0,7,0,0,3,0,0,0,0,15,135,464,486,497,883,983,424,649,84,4606
206041122,155,371,442,472,634,552,247,439,76,3391,48,206,175,168,139,123,51,133,26,1066,21,113,69,66,62,62,17,55,55,515,6973,12589,17467,16407,49284,56430,24321,34218,3440,221132
206041123,17,59,53,52,53,48,17,36,10,352,5,26,14,21,17,14,6,12,4,125,5,12,8,9,18,7,3,3,8,72,448,1335,1568,1543,3298,3280,1575,2403,309,15752
206041124,34,100,90,84,70,106,36,93,14,624,9,56,22,15,11,26,10,22,7,182,6,36,13,4,6,9,3,6,11,96,1317,3033,3256,3728,4533,6359,2288,3526,559,28606
206041125,18,48,35,43,38,55,20,37,5,304,10,28,14,15,10,11,6,5,11,112,3,23,13,6,3,6,8,4,6,64,611,991,1322,1617,3014,4241,1735,2412,274,16215
206041126,22,76,83,69,80,79,43,76,15,539,7,60,27,27,12,23,8,16,6,188,15,27,4,7,4,6,7,9,8,93,1270,2996,3703,3558,7310,9152,4449,6283,721,39444
206041127,14,3,4,3,14,23,13,23,3,106,4,0,0,3,5,7,0,7,0,26,0,0,3,0,0,0,0,3,0,8,182,115,187,240,837,1059,537,778,79,4004
206051128,11,65,61,64,30,39,26,59,4,358,13,30,31,19,19,20,5,13,3,151,3,14,13,9,10,4,4,11,4,80,422,1237,1366,1364,2806,4158,1831,3092,267,16532
206051129,4,34,14,17,8,3,0,15,0,96,0,8,4,3,5,3,0,4,0,26,3,11,3,0,0,0,0,3,0,22,65,401,277,335,295,340,166,352,31,2251
206051130,0,38,23,14,12,8,5,22,3,139,3,15,11,8,0,5,0,7,0,67,3,8,3,3,0,0,0,3,0,26,157,522,525,491,664,892,389,825,77,4546
206051131,21,47,31,36,74,97,37,74,6,430,6,15,18,5,8,19,12,15,7,104,0,3,4,8,9,8,3,4,11,51,628,1021,1192,1351,4975,6369,3292,4532,421,23784
206051132,9,59,64,55,60,77,33,77,11,458,9,28,15,20,17,24,3,17,5,144,9,24,4,8,6,3,3,4,12,77,656,1532,2075,2032,4676,6824,3123,4649,408,25978
206051133,12,63,54,61,40,47,23,35,5,343,3,37,18,27,12,9,8,11,0,125,7,23,9,9,5,3,0,6,0,61,405,1421,1636,1573,2707,3140,1505,2146,232,14760
206051134,0,10,14,16,10,20,3,8,0,88,0,13,0,3,9,0,0,4,0,30,0,14,3,8,0,0,0,0,0,27,75,533,424,379,413,514,219,456,64,3077
206061135,8,49,29,31,14,18,15,20,3,187,3,29,24,10,3,3,0,3,4,85,4,15,3,8,3,3,0,4,3,45,167,893,763,745,1070,984,537,801,117,6080
206061136,8,44,44,39,23,24,10,33,9,227,0,24,11,18,13,5,0,6,0,74,0,16,11,4,4,5,0,8,3,43,250,1215,1288,1252,1658,1898,974,1564,176,10267
206061137,8,54,42,37,30,36,21,40,8,279,3,35,17,22,7,16,3,16,3,124,0,13,13,12,3,13,3,7,3,69,327,1479,1442,1232,1993,2578,1342,2079,213,12679
206061138,7,68,30,35,31,37,9,22,3,246,10,38,16,30,4,15,10,15,4,133,9,46,23,10,3,0,3,3,3,92,112,825,564,575,601,823,389,664,77,4615
206071139,9,19,24,22,25,31,16,19,0,172,3,8,11,10,5,13,0,4,5,55,0,10,3,4,0,3,0,3,4,21,263,666,799,875,2091,2378,1127,1540,163,9897
206071140,0,20,14,13,0,8,4,5,0,74,0,11,8,6,4,4,0,9,0,43,0,8,0,0,0,0,0,0,0,16,47,298,236,257,263,361,182,371,37,2051
206071141,7,36,35,36,31,27,18,23,5,225,7,13,9,8,7,8,7,13,0,84,3,5,3,3,5,0,0,3,7,36,273,870,1066,1077,2267,2565,1385,1926,206,11623
206071142,11,49,52,61,52,49,20,32,5,332,7,30,20,13,18,21,5,7,3,119,8,22,4,6,4,6,0,3,7,63,515,1340,1814,1989,2489,2858,1211,1691,250,14146
206071143,3,21,12,25,8,20,10,14,4,119,4,16,10,8,4,3,4,7,4,58,0,6,4,0,0,3,0,0,0,12,90,560,424,455,493,677,323,522,69,3619
206071144,24,101,119,91,104,78,36,89,9,654,9,51,40,28,32,21,7,16,14,229,3,29,14,10,15,11,3,8,8,117,1022,3105,3431,3525,7368,7992,4047,5803,622,36911
206071145,8,31,13,17,26,15,4,5,0,123,3,13,10,9,3,4,0,6,0,44,0,6,3,0,4,0,0,0,0,18,96,445,364,424,629,522,289,360,57,3179
207011146,0,23,18,15,10,7,0,7,3,78,0,19,0,3,3,7,0,0,3,40,0,8,0,3,0,0,0,0,0,15,53,545,317,301,269,266,125,233,35,2136
207011147,3,47,35,29,22,25,9,19,4,187,0,35,14,15,3,7,0,7,0,83,3,26,5,3,3,3,3,0,0,51,117,946,644,602,717,814,401,596,93,4931
207011148,0,43,26,14,5,15,3,16,0,128,4,35,10,9,3,11,3,7,0,79,0,21,5,3,0,4,0,0,0,42,86,713,438,427,415,459,232,427,50,3252
207011149,8,85,49,46,42,22,11,31,10,309,3,29,15,16,11,21,3,10,3,114,3,19,6,9,3,5,3,3,0,62,250,1257,1136,1030,1576,1525,654,986,118,8538
207011150,10,59,35,33,20,28,12,23,0,217,4,28,13,6,3,3,5,8,4,74,3,22,3,3,0,0,0,3,0,41,229,788,702,723,942,1700,745,1351,125,7311
207011151,19,94,69,63,43,66,29,64,10,454,12,51,28,25,19,19,3,7,3,164,10,38,12,13,0,8,3,7,3,95,479,2017,1727,1492,2556,3101,1481,2325,242,15422
207011152,9,62,52,59,29,45,26,34,5,319,7,52,19,10,6,11,6,12,3,132,0,21,3,11,3,6,0,3,0,43,263,1106,1028,985,1760,2285,1020,1551,148,10142
207011153,24,103,85,77,48,64,28,39,12,472,9,51,36,30,22,18,13,10,3,198,3,44,12,11,10,9,0,9,4,98,411,1804,1519,1512,1942,2305,1060,1721,203,12472
207011154,3,23,13,13,4,6,3,14,9,81,0,14,8,3,3,0,0,4,3,35,0,4,3,3,3,0,4,0,0,11,55,338,275,264,302,402,162,313,44,2150
207011155,3,77,41,37,32,24,5,22,0,249,5,42,14,12,3,10,4,11,0,98,3,16,3,4,5,0,3,3,0,42,139,984,711,679,844,1028,468,799,96,5742
207021156,3,14,13,15,14,15,6,6,0,89,0,11,15,3,7,7,0,6,0,48,0,7,0,4,4,3,0,3,3,27,68,480,349,333,390,463,210,373,50,2714
207021157,11,69,44,32,17,15,10,19,3,219,8,26,14,9,7,3,0,6,3,78,0,33,11,7,0,3,4,0,3,67,250,2124,1405,1104,1564,1376,723,947,172,9666
207021159,11,32,19,24,14,17,3,7,3,121,0,15,12,12,3,7,3,8,0,65,0,10,3,3,0,0,0,0,0,23,72,507,413,391,346,356,177,295,41,2595
207021160,5,34,21,13,12,14,3,9,3,100,3,13,4,14,5,0,0,7,0,49,4,14,4,3,3,0,0,3,3,32,158,580,443,452,397,358,263,305,57,3008
207021424,7,41,20,8,11,6,3,3,0,93,0,13,12,7,6,3,0,0,0,34,0,6,6,0,3,3,0,4,0,18,80,485,364,370,396,415,188,287,53,2646
207021425,3,35,17,26,12,23,11,21,0,149,3,24,14,5,4,3,3,3,3,57,0,8,9,3,0,4,0,4,0,34,95,690,512,510,618,750,348,502,77,4095
207031161,8,56,35,28,30,25,15,30,0,229,3,35,14,8,3,11,3,12,3,100,0,31,5,4,0,3,0,0,4,53,239,1191,982,1004,1529,1506,720,1074,151,8396
207031162,3,18,14,15,5,3,0,7,3,78,3,12,3,3,4,0,0,0,0,29,0,6,0,0,0,0,0,0,0,12,59,309,242,233,238,216,82,190,24,1596
207031163,22,94,79,70,67,61,20,31,10,455,3,61,25,24,11,16,3,8,3,156,0,30,14,3,0,0,3,3,7,59,713,2287,2410,2701,4150,3584,1609,1837,341,19633
207031164,0,22,17,18,6,10,0,8,0,82,0,22,9,9,0,0,0,6,0,46,0,9,3,3,0,0,0,0,0,20,40,415,263,299,324,376,145,278,28,2171
207031165,6,39,18,12,24,25,5,26,6,161,0,27,9,6,4,3,3,4,3,68,0,12,4,3,0,0,3,0,3,25,212,993,718,673,1562,1475,662,946,114,7366
207031166,7,32,20,13,15,21,9,10,0,122,0,14,9,6,11,7,3,3,0,50,0,10,0,0,0,3,0,0,7,17,209,661,548,555,1281,1030,644,575,95,5601
207031167,3,39,21,7,14,5,3,5,0,106,3,19,8,4,0,4,0,0,0,41,0,17,0,6,0,0,0,4,0,25,64,409,353,313,497,396,176,282,42,2530
208011168,6,31,18,24,12,10,5,5,0,107,0,15,12,3,3,3,0,0,0,40,0,22,5,3,0,0,0,0,0,30,67,468,344,308,239,346,148,286,34,2243
208011169,18,116,78,76,41,32,26,33,4,416,12,62,27,39,3,13,9,14,3,179,0,35,15,11,3,3,3,3,3,79,274,1715,1318,1273,1315,1388,734,1258,184,9467
208011170,3,27,24,21,10,14,9,15,0,117,7,21,7,12,4,0,4,5,3,67,0,10,4,6,3,0,4,0,4,34,79,497,432,430,400,438,209,430,48,2962
208011171,9,24,18,32,27,23,7,20,3,163,0,17,8,12,3,3,3,4,3,47,0,10,3,5,3,4,0,4,0,28,116,591,472,561,1010,1248,592,879,98,5572
208011172,5,33,40,30,13,13,5,6,4,148,4,27,15,8,8,3,0,3,0,74,0,10,0,3,0,4,0,0,3,29,111,841,554,529,576,625,302,491,66,4099
208011173,16,78,38,37,18,24,11,22,3,244,0,28,14,12,4,4,0,7,0,78,3,15,10,8,0,3,0,0,3,41,176,926,773,759,728,786,368,586,92,5190
208021174,10,45,39,37,16,16,11,23,0,190,3,22,13,7,8,0,0,8,0,63,0,15,4,3,3,0,0,3,3,36,160,996,759,792,920,815,453,790,80,5760
208021176,4,26,13,11,17,6,4,11,0,82,3,12,12,4,0,0,0,3,3,38,0,3,4,0,0,0,0,3,0,16,79,663,462,436,529,489,238,397,68,3356
208021177,6,89,43,50,30,44,11,37,6,324,0,37,22,13,7,12,11,8,3,111,5,37,18,12,0,14,3,3,3,92,166,1199,960,880,1147,1143,578,936,113,7116
208021178,13,74,44,39,30,39,12,30,3,271,9,41,29,17,16,9,3,7,0,129,0,18,5,4,0,3,4,0,7,40,218,720,813,892,869,1141,464,608,111,5831
208021179,5,45,28,31,21,17,3,15,0,176,3,13,15,15,3,5,5,4,0,66,0,12,3,7,4,4,3,5,0,33,131,736,740,652,696,690,367,600,87,4701
