SA2_MAINCODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
113021262,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,0,6,17,14,0,0,52,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
113031263,0,0,0,0,0,0,0,3,0,0,0,4,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,5,11,16,21,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031265,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,6,4,22,15,3,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
113031266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,5,0,0,16,4,0,0,3,0,0,0,0,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,4,19,9,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031267,0,0,0,0,0,0,0,0,3,0,0,6,11,0,0,25,0,0,0,3,0,0,0,0,7,0,0,4,3,3,8,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,14,0,0,0,0,10,12,0,0,26,3,0,0,0,5,0,0,0,9,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,12,3,0,3,6,20,13,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,5,0,0,0,0,5,0,0,0,7,19,4,13,23,71,60,0,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031268,0,0,0,0,0,0,0,0,3,0,14,41,155,0,13,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,0,7,9,3,14,11,25,17,0,0,80,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,19,16,10,21,34,73,203,8,13,384,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
113031269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,5,0,3,27,0,0,0,4,0,3,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,4,5,9,4,3,0,0,28,0,4,3,3,19,27,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,11,8,11,24,43,58,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031270,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,3,11,0,4,3,14,17,0,0,55,15,3,13,13,45,40,4,3,126,0,0,7,4,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,21,0,0,0,3,4,11,0,0,18,4,9,13,6,38,10,0,3,88,0,3,0,6,0,0,0,0,8,17,25,18,51,107,170,0,5,394,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,11,0,0,3,3,11,6,0,0,29,58,38,60,98,248,284,6,19,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031271,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,15,5,0,0,0,7,0,0,0,12,0,0,0,5,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,4,5,5,9,10,19,3,0,0,48,4,0,4,0,3,0,0,0,10,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,12,29,8,16,37,51,24,0,3,165,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
114011272,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,14,6,0,4,0,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,0,0,19,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,19,5,5,15,23,10,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,11,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,6,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,5,10,22,13,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011277,0,0,0,0,0,0,0,6,3,4,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,7,0,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,5,5,3,3,14,8,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,38,8,17,10,30,22,0,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011278,0,0,0,0,0,0,0,8,0,5,9,0,4,0,0,28,3,0,0,0,0,0,0,0,3,10,5,3,4,3,10,0,0,39,0,0,0,3,0,0,0,0,5,20,7,3,3,8,16,0,0,55,9,7,7,9,16,19,0,9,68,11,0,0,4,5,7,0,0,23,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,3,8,0,0,19,7,0,0,0,0,0,0,0,10,14,11,4,10,14,4,0,0,53,7,0,3,3,3,3,0,0,22,48,13,24,33,47,62,0,3,233,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,20,9,0,4,5,9,10,0,3,38,160,52,59,88,111,147,5,14,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
114011279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,4,4,4,5,13,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011280,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,3,6,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011282,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,14,14,4,3,7,16,16,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,11,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,36,6,8,10,45,24,0,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
114011283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021284,0,0,0,0,0,0,0,3,0,0,6,0,5,3,3,18,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,4,3,8,11,5,0,0,47,13,0,0,3,36,12,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,5,3,0,0,5,0,4,0,0,20,3,0,0,0,3,0,0,0,9,4,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,11,26,5,3,12,50,32,0,0,136,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,10,88,17,19,46,105,64,3,9,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021285,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,3,0,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021286,0,0,0,0,0,0,0,9,0,0,0,11,3,0,0,28,0,0,0,0,3,0,0,0,3,9,0,0,0,3,3,0,0,19,0,0,0,4,0,0,0,0,3,7,3,0,0,11,7,0,0,29,12,0,4,0,14,5,0,0,38,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,12,3,0,3,0,5,7,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,9,13,3,6,3,17,6,0,0,50,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,9,0,0,3,0,3,0,0,0,9,64,7,22,11,77,42,3,3,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
