SA2_MAINCODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
114021286,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,11,0,0,0,11,0,3,0,3,0,15,0,6,0,5,0,0,0,0,0,18,0,8,0,0,0,0,5,0,0,11,3,20,0,0,3,0,0,0,0,26,8,12,3,3,0,0,0,0,0,20,7,13,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,14,63,7,44,17,4,8,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
114021287,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,4,3,3,4,0,0,5,0,17,0,8,0,7,5,0,0,6,0,19,0,15,0,7,0,0,0,0,0,29,3,21,0,0,0,0,0,0,0,21,0,22,0,0,0,0,3,0,0,36,5,28,0,0,0,0,0,4,0,38,13,17,0,0,0,0,7,3,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,21,121,5,23,17,0,17,16,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,10,0,0,3,0,5,0,0,3,0,15,0,4,3,0,11,0,5,3,0,21,0,3,3,3,8,0,12,10,3,49
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,3,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,7,4,8,0,3,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,0,0,5,0,6,0,3,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,23,0,4,6,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011290,0,4,0,5,0,0,0,0,0,13,0,7,3,12,3,0,0,0,0,27,0,18,0,6,12,0,0,0,0,35,0,16,0,8,9,0,0,3,0,37,0,37,0,7,9,0,0,0,0,55,0,55,0,4,3,0,0,0,0,68,0,36,0,6,0,0,0,0,0,41,0,77,0,3,0,0,0,0,0,86,12,30,0,3,0,0,0,0,0,48,3,8,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,18,307,4,61,39,0,0,10,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
115011291,0,8,0,7,3,0,0,0,0,17,0,7,0,14,7,0,0,3,0,32,0,28,4,15,10,0,0,3,0,64,6,28,3,10,11,0,0,9,0,66,0,71,4,7,19,0,0,3,0,112,3,64,3,14,6,0,0,3,0,92,6,85,11,15,6,0,0,3,0,124,5,113,6,11,3,0,10,0,0,155,24,85,22,8,11,0,3,0,0,157,14,27,4,0,0,0,0,0,0,44,0,10,0,0,4,0,0,0,0,13,71,531,61,126,96,3,21,25,4,936,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,8,0,0,9,0,0,0,0,20,0,6,0,3,11,0,8,4,4,40,3,7,5,3,19,0,10,14,0,55
115011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,4,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,14,0,3,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011553,0,0,3,3,3,0,0,0,0,5,0,8,0,5,0,0,0,0,0,15,0,10,0,4,3,0,0,0,0,12,0,12,0,5,11,0,0,3,0,33,0,24,5,10,16,0,4,0,0,57,3,20,6,6,8,3,3,0,0,53,4,36,3,9,9,0,3,0,0,65,4,25,3,12,3,0,0,0,0,45,16,15,3,3,0,0,0,0,0,35,4,3,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,6,27,157,17,69,61,3,9,8,6,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6
115011554,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,7,0,10,0,0,0,0,0,0,0,6,0,10,0,0,4,0,0,0,0,12,3,11,0,0,6,0,0,0,0,17,0,15,0,3,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,14,0,4,0,3,0,0,0,0,0,9,4,4,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,70,0,10,12,0,0,5,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011555,0,0,0,5,0,0,0,0,0,4,0,7,0,7,4,0,0,0,0,21,3,17,0,3,9,0,3,3,0,32,0,16,0,6,19,0,0,5,0,54,0,54,6,10,10,0,6,3,0,94,0,45,3,22,3,0,3,4,0,79,4,76,0,23,7,0,0,0,0,109,4,66,0,25,0,0,0,0,0,101,14,32,0,30,0,0,0,0,0,81,9,5,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,38,329,8,149,58,0,20,10,3,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,3,0,17,0,0,0,0,3,0,0,0,0,4
115011556,0,0,0,3,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,11,0,9,0,3,0,0,0,3,0,20,0,4,0,7,0,0,0,0,0,18,0,24,3,3,5,0,0,0,0,32,0,23,0,0,0,0,0,0,0,23,3,21,0,6,0,0,0,0,0,28,0,13,3,0,0,0,0,0,0,15,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,109,6,23,11,0,4,3,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
115011557,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,22,3,0,9,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011558,0,3,0,4,3,0,0,0,0,12,0,6,0,8,9,0,0,4,0,21,0,10,0,3,9,0,0,4,0,31,0,18,0,6,8,0,0,0,0,34,0,45,0,4,10,0,0,7,0,63,0,51,0,0,4,0,0,0,0,54,0,37,0,0,4,0,0,0,0,41,0,52,0,0,0,0,0,0,0,59,15,25,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,19,264,3,26,45,0,6,15,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115011559,0,3,0,0,3,0,0,0,0,12,0,4,0,5,0,0,0,0,0,12,0,11,0,8,13,0,0,0,0,29,0,14,0,22,4,0,0,3,5,44,0,38,3,13,9,0,0,0,0,66,0,48,3,6,3,0,0,0,0,62,0,49,0,18,0,3,0,0,0,72,3,63,0,0,0,0,0,0,0,68,7,33,0,6,0,0,0,0,0,56,3,11,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,22,288,10,93,43,4,3,12,3,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
115021297,0,0,0,7,0,0,0,0,0,9,0,13,0,3,3,0,0,0,0,16,0,8,0,3,0,0,0,0,0,15,0,13,0,5,8,0,0,0,0,25,4,11,0,5,6,0,0,0,0,30,0,17,0,0,3,0,0,0,0,25,3,25,0,0,0,0,0,0,0,26,3,27,0,0,0,0,0,0,0,31,17,20,0,0,0,0,0,0,0,37,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,25,141,7,35,21,0,3,7,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
115021298,0,3,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,3,0,9,3,0,0,0,0,17,0,11,3,0,4,0,0,0,0,21,0,7,0,3,3,0,0,0,0,13,0,13,0,0,4,0,0,0,0,15,0,13,0,0,0,0,0,0,0,14,3,23,0,0,0,0,0,0,0,26,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,84,3,20,13,0,0,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031299,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,5,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,0,3,0,3,0,0,0,0,0,6,0,4,0,0,6,0,0,0,0,14,0,7,0,5,12,0,0,0,0,28,0,13,0,5,4,0,0,0,0,22,0,20,0,0,8,0,0,0,0,29,0,24,0,3,3,0,0,0,0,33,3,18,0,3,0,0,0,0,0,24,3,38,0,0,0,0,0,0,0,38,14,11,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,151,4,27,30,0,0,3,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,3,0,12
115041301,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,0,3,0,0,0,0,0,8,0,5,0,6,6,0,0,0,0,25,0,16,0,0,3,0,0,0,0,23,0,11,0,0,0,0,0,0,0,19,0,18,0,5,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,30,12,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,104,0,22,21,0,0,6,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8
115041302,0,0,0,7,0,0,0,0,0,10,0,14,0,8,3,0,0,0,0,18,0,14,0,11,4,0,0,0,0,33,0,10,0,9,4,0,3,3,0,29,0,32,0,4,0,0,3,3,0,45,4,36,0,0,4,0,0,0,0,51,0,36,3,0,0,0,8,0,0,49,5,39,0,3,0,0,0,0,0,51,16,16,0,4,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,36,219,5,45,30,0,11,16,3,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116011303,0,3,3,9,6,0,0,7,0,31,0,22,5,17,25,0,0,12,0,73,0,58,3,34,37,0,9,24,0,170,4,117,10,66,83,4,3,32,3,327,4,234,11,103,123,7,14,24,6,527,9,284,18,54,75,5,18,14,3,479,10,322,13,61,34,4,11,21,3,466,19,268,13,66,28,0,16,10,3,424,69,223,23,48,22,0,17,11,3,426,22,89,3,4,0,0,0,0,0,120,3,16,0,4,6,0,0,0,3,31,150,1647,94,487,447,23,86,154,32,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,3,0,4,7,3,0,0,0,0,19,0,0,0,0,8,0,0,0,0,12,3,4,6,8,3,0,0,3,0,27
116011304,0,0,0,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,8,0,10,4,0,0,0,0,22,0,15,0,7,5,0,0,3,0,25,3,28,0,3,4,0,0,0,0,38,0,27,0,3,3,0,0,0,0,30,0,15,0,4,0,0,0,0,0,17,0,22,0,0,0,0,5,0,0,33,12,10,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,132,0,32,17,0,9,5,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116011306,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,12,0,9,0,0,4,0,0,0,0,14,0,12,0,8,6,0,0,0,0,31,0,18,0,8,0,0,0,0,0,29,0,33,0,4,0,0,0,0,0,36,0,19,0,11,0,0,0,0,0,37,4,33,0,4,0,0,0,0,0,46,3,21,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,141,3,54,18,3,3,4,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5
116011307,0,7,0,11,3,0,0,0,0,27,0,16,0,12,0,0,0,0,0,30,0,27,0,25,13,0,0,0,0,62,3,32,3,14,11,0,0,6,0,76,3,65,4,10,19,0,3,9,0,118,3,60,0,8,6,0,3,3,0,91,4,64,3,4,3,0,0,4,0,82,9,87,3,6,4,0,0,5,0,118,21,40,4,6,3,0,0,4,0,82,3,11,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,3,44,415,31,108,74,4,6,43,3,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,7,0,0,0,3,0,0,0,4,0,5,0,3,0,3,0,0,3,0,0,17
116011308,0,4,0,4,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,7,0,10,0,5,5,0,0,0,0,28,0,23,0,15,6,0,0,0,0,44,0,22,0,6,0,0,0,0,0,32,4,20,0,5,3,0,0,0,0,32,3,41,0,9,0,0,0,0,0,48,9,9,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,130,11,60,25,0,3,3,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,8,0,0,0,7,4,0,0,0,0,15,0,0,3,6,5,0,0,0,0,21,0,11,9,10,14,0,0,3,0,48,0,6,8,10,12,0,3,4,0,56,0,10,13,10,41,0,5,18,3,108
116011560,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,4,0,0,6,0,0,0,0,17,0,22,0,0,3,0,0,0,0,27,0,13,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,16,0,39,0,0,0,0,0,0,0,37,7,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,109,3,11,14,0,0,9,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116011561,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,8,0,8,0,0,3,0,0,0,0,12,0,6,3,8,14,0,0,0,0,29,0,20,0,3,10,0,0,0,0,36,3,29,3,8,3,0,0,0,0,43,0,31,0,0,3,0,0,0,0,41,3,45,0,3,0,0,0,0,0,52,16,9,0,3,0,0,0,0,0,34,3,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,22,162,7,37,37,0,0,3,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
