SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
116011561,0,0,0,0,0,0,0,5,0,4,0,4,0,0,4,7,0,4,0,24,0,3,0,0,3,0,0,7,0,21,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,9,7,27,29,6,43,6,138,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,5,6,3,3,7,0,11,0,27,3,4,6,3,0,5,3,7,3,34,0,4,4,0,0,9,3,4,0,28,0,0,0,4,0,3,0,0,0,12,0,5,0,8,3,0,3,6,0,23,0,3,3,6,3,0,0,5,0,24,0,0,5,7,0,6,0,7,0,21,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5
116021309,0,3,3,4,3,7,0,8,0,31,0,0,0,3,3,11,5,11,0,26,0,0,3,3,0,4,0,3,0,13,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,20,19,16,18,42,13,53,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,3,13,0,6,3,3,3,9,0,7,0,26,3,3,5,3,0,6,0,3,4,35,0,7,3,5,7,3,0,7,0,39,0,7,5,10,3,4,3,13,0,46,0,3,9,14,3,0,0,5,0,37,0,4,3,9,0,8,4,8,0,27,0,6,3,3,3,0,0,4,0,16,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6
116021310,3,6,7,7,6,13,3,10,0,57,0,0,3,7,8,8,9,13,0,47,0,0,0,6,3,6,4,14,0,31,0,0,5,0,0,6,3,0,0,22,0,0,0,0,3,0,0,7,0,14,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,31,43,49,47,94,30,108,5,410,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,3,6,0,3,0,3,0,8,0,28,0,12,9,9,8,4,4,7,0,57,0,12,7,10,5,7,4,9,0,66,0,12,9,16,11,12,0,15,0,77,0,12,7,15,7,12,8,10,0,68,4,4,9,6,3,9,3,12,0,46,0,7,6,7,0,8,0,7,0,34,0,7,11,3,0,7,0,3,0,34,0,3,3,3,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,6
116021312,0,4,6,5,7,26,9,37,7,99,0,8,4,6,7,19,4,41,3,83,0,3,0,4,3,8,7,19,0,51,0,3,4,0,4,11,8,17,0,52,0,0,6,3,0,4,0,8,0,23,0,0,5,0,3,3,0,3,0,22,0,4,0,0,0,0,0,0,0,9,9,36,40,37,58,135,43,265,8,626,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,16,0,10,3,0,4,6,7,6,0,37,0,7,3,5,3,17,4,10,0,57,0,8,0,10,4,15,3,16,0,62,0,5,3,8,8,14,3,20,0,69,3,9,9,6,3,6,3,20,0,63,0,7,7,10,6,10,4,23,0,71,0,6,5,6,4,9,0,12,3,55,0,10,3,5,3,9,0,13,0,39,0,6,3,7,3,6,0,3,0,25,0,6,0,3,0,5,0,0,0,8
116021562,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,8,0,3,3,0,3,3,0,3,0,14,0,3,0,0,0,0,0,3,0,8,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
116021563,0,4,3,9,8,5,3,10,0,43,0,3,0,3,0,12,0,10,6,38,0,0,0,0,3,9,0,8,0,28,0,0,0,3,0,3,3,6,0,16,0,4,0,3,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,10,26,28,58,10,68,8,233,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,4,5,4,0,3,3,7,0,18,0,6,0,7,5,5,4,10,0,42,0,7,4,5,4,10,3,9,0,40,0,4,11,4,7,9,3,5,0,44,0,6,7,3,0,8,3,24,3,49,0,3,0,12,4,10,3,10,0,38,0,0,3,4,3,4,3,5,0,26,0,3,3,3,0,3,3,4,0,19,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,9
116031313,0,0,3,0,0,6,0,3,0,14,0,0,3,4,0,0,0,3,0,13,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,11,6,16,7,21,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,3,0,0,0,0,6,0,3,0,0,0,0,0,3,0,13,0,3,0,8,3,4,3,0,0,17,0,6,3,5,3,3,0,0,0,19,0,6,0,3,4,4,0,4,0,29,0,5,3,0,3,0,0,3,0,17,0,0,0,6,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
116031314,0,0,7,0,0,3,3,13,0,26,0,3,0,3,3,8,0,16,0,34,0,0,0,0,3,8,3,12,0,32,0,0,3,0,3,7,0,10,0,20,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,8,19,19,24,64,13,106,7,254,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,4,0,4,0,23,0,3,0,0,0,3,0,7,0,21,0,0,3,7,7,0,3,6,0,24,0,8,0,5,3,0,0,3,0,21,0,6,5,3,0,4,0,5,0,28,0,0,3,4,0,4,0,4,0,17,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5
116031315,0,0,0,3,0,0,5,11,3,24,0,3,0,0,3,0,0,6,0,15,0,0,0,3,0,0,0,4,0,8,0,0,3,5,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,19,24,30,12,47,5,165,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,12,0,4,3,0,3,0,0,3,0,13,0,3,7,0,3,5,0,3,0,25,0,3,6,4,0,3,0,7,0,27,0,7,8,3,0,3,4,4,0,32,0,4,0,0,6,7,0,9,0,35,0,3,3,6,5,6,4,3,0,36,0,3,10,3,0,4,0,0,0,23,0,3,3,0,3,3,0,7,0,20,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
116031316,0,0,0,0,0,0,0,9,0,5,0,0,0,0,3,4,0,10,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,20,4,32,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,0,16,0,0,3,0,0,7,3,3,0,16,0,3,7,0,3,3,3,7,0,23,0,4,0,7,0,0,0,3,0,17,0,0,0,3,0,0,0,4,0,12,0,0,3,4,0,3,0,3,0,17,0,4,3,3,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,10,0,5,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0
116031317,0,3,0,4,11,18,3,19,4,63,0,0,0,9,7,8,6,13,0,47,0,0,3,0,9,11,4,17,0,45,0,3,5,4,0,9,4,4,0,32,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,22,30,26,46,83,28,107,10,362,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,12,0,3,3,5,9,8,9,14,0,40,0,4,9,3,3,7,0,10,3,40,0,5,5,13,4,7,0,8,0,45,0,3,3,0,4,8,9,21,4,53,0,4,3,3,0,3,7,8,3,34,0,3,0,4,11,10,7,11,3,49,0,6,10,5,4,10,3,11,0,41,0,3,0,4,3,3,3,3,0,21,0,3,4,0,0,3,0,0,0,10,0,4,0,0,0,0,0,0,0,3
116031318,0,3,0,8,3,21,3,38,0,87,0,0,0,9,10,8,5,23,0,59,0,0,8,3,7,20,3,25,0,69,0,0,0,11,10,7,0,7,0,41,0,0,0,3,0,3,0,3,0,17,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,16,20,54,43,120,33,196,19,497,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,4,0,6,0,17,0,4,0,0,3,5,3,4,7,22,0,0,3,0,0,6,0,3,0,18,0,0,0,4,3,4,3,11,0,25,0,4,0,3,0,11,3,9,0,33,0,0,0,0,3,7,5,9,0,27,0,0,3,0,0,3,0,7,0,22,0,0,0,3,3,0,0,4,0,16,3,3,0,0,0,0,3,0,0,9,0,3,0,3,0,0,0,0,0,5
116031319,0,0,3,8,7,14,17,27,0,83,0,6,3,8,4,20,14,17,3,70,0,3,3,3,0,10,8,9,4,40,0,0,4,3,7,8,7,8,0,37,0,3,0,3,0,4,0,9,0,19,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,6,26,17,43,39,112,58,146,10,453,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,14,0,3,5,3,7,6,0,3,3,32,0,4,3,0,6,3,4,7,0,29,0,3,9,6,3,14,5,6,3,49,0,14,11,8,4,10,3,11,3,60,0,5,0,11,4,4,3,16,0,50,3,5,3,3,7,5,3,14,0,50,0,8,0,4,0,0,4,9,0,27,0,3,3,7,3,5,0,9,0,33,0,3,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,11
117011320,0,3,0,0,5,13,3,27,0,53,0,0,3,4,3,11,6,28,3,54,0,0,0,0,3,3,6,16,0,36,0,0,0,0,4,7,5,8,0,33,0,3,0,3,0,3,0,9,0,19,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,6,0,11,4,14,15,20,36,61,41,151,6,339,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,4,0,13,0,0,4,7,0,7,0,4,0,20,0,0,0,0,0,0,3,8,0,13,0,0,3,3,0,3,0,10,0,19,0,4,0,0,0,3,0,4,0,15,0,4,3,3,0,3,0,3,0,23,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3
117011321,0,4,3,12,8,25,7,51,0,116,0,3,3,5,7,21,9,56,0,92,0,0,3,6,13,17,3,38,0,89,0,0,4,7,0,8,4,23,0,47,0,3,8,0,0,12,0,12,0,35,0,3,3,0,0,6,3,4,0,19,0,0,8,0,0,4,0,0,0,11,4,28,39,43,54,146,43,292,10,663,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,8,0,3,0,21,0,5,6,3,3,4,7,9,0,31,3,4,6,5,3,10,0,12,3,46,0,7,7,3,8,19,0,10,0,52,3,3,7,4,0,10,4,11,0,38,0,8,3,5,9,8,5,14,0,53,0,5,3,7,3,4,3,7,0,34,0,5,0,3,4,3,0,10,4,23,0,3,3,0,0,0,0,3,0,16,0,3,0,0,0,0,0,0,0,4
117011322,0,3,7,10,10,33,14,50,7,136,3,7,4,5,16,17,9,33,0,97,0,3,0,7,5,27,14,42,0,97,0,3,6,3,4,10,7,11,0,56,0,0,0,3,3,15,3,9,0,36,0,6,0,3,0,0,3,0,0,14,0,0,3,0,0,0,0,0,0,9,18,37,44,60,76,211,86,284,22,829,0,3,0,0,0,0,0,0,0,8,0,10,9,0,3,3,3,0,0,23,0,5,4,9,8,7,0,4,3,46,0,4,11,6,7,18,6,21,0,74,0,11,7,10,5,17,7,17,3,83,0,12,12,15,5,22,6,20,3,98,0,13,10,13,5,26,6,29,0,99,0,11,8,9,7,21,9,19,0,88,4,7,9,3,0,10,0,20,4,62,0,13,6,4,5,11,5,9,0,51,0,6,7,3,0,7,0,9,0,27,0,0,0,0,4,6,0,3,0,15
117011323,0,0,6,3,8,6,7,11,0,44,0,4,3,3,6,8,4,14,0,41,0,3,3,7,0,3,0,15,0,26,0,3,0,5,0,3,3,8,0,26,0,5,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,28,27,37,48,19,85,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,3,3,0,3,0,21,0,4,0,0,0,3,3,3,0,17,0,3,5,7,3,3,3,3,3,31,0,3,7,3,0,4,4,8,0,32,0,3,0,3,6,3,0,7,0,22,0,6,0,4,3,10,3,0,0,32,0,6,4,8,3,0,4,10,7,37,0,5,4,0,0,0,0,3,0,11,0,0,3,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,3
117011324,0,0,0,0,3,4,4,12,0,21,0,0,0,0,0,7,3,9,0,28,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,7,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,9,38,10,68,9,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,9,0,0,0,0,0,7,0,3,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,5,0,0,0,0,0,3,0,12,0,0,3,0,0,0,0,5,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3
117011325,0,0,0,0,4,7,6,15,3,35,0,0,0,0,0,11,3,8,0,20,3,0,3,0,0,4,0,3,0,14,0,0,0,0,3,0,0,5,0,14,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,6,18,35,27,59,6,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,3,0,11,0,0,0,3,0,3,0,0,0,8,0,3,0,3,0,0,3,7,0,22,0,0,0,0,0,4,0,4,0,11,0,3,0,0,3,0,0,8,0,21,0,4,0,3,0,0,3,4,3,17,0,3,4,0,3,3,0,6,0,21,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
117021326,3,5,4,22,10,45,20,86,0,201,3,6,7,13,27,46,14,80,3,186,4,0,3,22,24,44,11,48,0,151,0,3,6,9,12,22,9,27,0,81,0,8,5,4,9,13,7,21,0,65,0,6,7,4,0,4,0,0,0,23,0,3,4,5,0,3,0,0,0,13,15,42,67,109,134,306,94,427,16,1220,0,3,0,0,0,0,0,0,0,4,0,14,5,4,0,3,0,0,0,27,3,13,19,14,10,15,12,13,0,96,4,18,14,11,9,25,12,27,0,123,0,22,22,29,10,32,14,33,0,158,4,22,11,26,13,26,8,25,0,140,0,15,15,20,15,26,12,37,0,148,6,13,16,24,10,29,15,33,3,153,3,11,8,18,13,27,5,22,0,108,0,17,12,11,10,9,9,19,4,95,0,18,4,0,5,9,3,9,0,47,0,4,3,0,3,5,0,5,0,15
117021327,0,5,3,13,3,16,5,38,0,81,0,3,0,6,7,18,9,35,0,78,0,4,7,3,3,11,4,17,0,45,0,3,0,0,0,3,0,8,0,24,0,3,6,4,3,3,3,3,0,21,0,3,0,0,3,5,3,3,0,11,0,0,0,0,0,0,0,0,0,3,7,38,41,53,32,96,47,178,4,485,0,5,0,0,0,0,0,0,0,7,0,10,0,3,0,4,0,0,0,16,0,3,5,4,6,10,4,9,0,50,0,15,13,12,11,17,9,27,0,96,0,15,11,16,3,13,9,12,0,71,0,10,11,14,13,16,3,19,0,86,0,10,13,9,3,16,3,13,3,76,0,11,8,7,3,21,4,22,0,66,0,16,11,11,4,3,4,19,3,80,0,11,8,14,0,3,3,11,0,46,3,10,3,6,3,9,3,5,0,40,0,6,0,3,0,0,0,0,0,14
117021328,0,0,5,3,4,16,9,46,0,78,4,0,0,3,4,18,4,33,0,73,0,3,3,4,4,17,4,18,0,52,0,0,3,6,0,9,8,21,0,44,0,3,0,0,0,7,0,5,0,18,0,0,0,4,0,0,3,0,0,10,0,0,0,0,3,5,0,0,0,6,4,17,15,35,39,113,40,223,3,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,4,0,6,3,10,0,40,0,7,4,3,5,11,3,11,0,49,4,8,4,14,3,13,6,11,0,61,0,6,5,13,5,18,0,19,0,63,0,6,6,4,4,9,8,18,0,58,0,4,4,12,6,19,9,17,0,61,0,8,3,11,8,11,8,14,0,54,0,6,3,3,0,9,3,8,0,40,0,3,3,4,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7
117031329,0,9,8,7,6,17,4,45,0,93,4,0,9,3,10,19,3,54,0,103,0,0,0,11,5,19,5,31,0,69,0,3,6,6,3,5,3,13,0,48,0,3,5,12,3,3,0,3,0,29,4,3,5,0,0,0,0,10,0,20,0,3,4,0,0,0,0,0,0,14,12,36,54,75,44,156,58,332,4,775,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,0,4,0,20,0,8,15,12,9,15,10,13,0,72,0,7,18,11,6,19,10,28,0,103,3,5,9,13,4,17,4,23,4,90,3,5,13,12,3,19,7,24,0,89,0,8,9,14,7,13,4,29,0,82,3,16,6,11,3,16,4,21,0,78,4,6,4,12,3,3,3,16,0,58,0,5,9,4,0,4,0,9,0,43,0,11,5,7,0,3,3,5,0,35,0,0,10,0,0,3,0,3,0,20
117031330,3,8,14,9,16,49,32,122,0,249,3,3,7,11,18,63,22,106,3,243,0,4,3,13,7,42,20,79,3,175,0,5,9,3,11,22,16,43,7,115,0,4,11,11,7,19,10,10,0,68,0,3,4,3,5,5,3,9,0,33,0,3,3,0,5,4,0,3,0,17,22,58,82,93,126,372,156,692,26,1627,0,3,0,0,0,0,0,0,0,5,0,4,10,0,9,3,3,0,0,29,3,14,20,10,14,15,7,22,3,112,3,13,18,23,13,38,15,35,0,152,0,23,19,27,11,21,9,39,4,156,3,17,15,15,14,27,17,31,4,144,0,15,17,28,13,28,11,40,7,156,0,16,15,20,10,37,17,49,5,162,5,8,14,16,16,18,20,38,5,135,0,11,6,17,4,15,6,21,0,84,3,11,6,7,6,4,3,6,3,47,0,3,3,3,0,0,0,6,0,17
117031331,0,8,6,8,5,10,5,42,0,85,0,3,4,8,0,20,3,38,0,81,0,7,4,8,7,13,3,25,0,67,0,11,10,5,0,6,4,23,0,52,0,4,7,3,3,0,3,7,0,32,0,3,8,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,45,55,54,38,107,45,227,9,586,0,9,0,0,0,0,0,0,0,9,0,7,3,3,0,0,0,0,0,22,0,5,10,4,3,7,3,9,0,49,0,16,12,12,7,16,8,17,0,89,0,10,6,8,8,9,4,12,0,66,3,16,8,4,7,19,7,10,0,78,0,8,7,0,6,9,3,9,0,53,0,9,9,19,6,17,0,22,0,88,0,12,3,9,4,7,3,12,0,54,3,13,13,6,6,4,4,12,0,64,0,19,5,10,0,4,0,3,0,39,0,11,0,0,0,0,0,4,0,17
117031332,0,7,8,14,12,29,17,60,0,140,3,7,6,19,10,24,10,32,0,98,0,4,0,5,11,17,5,38,3,88,3,5,7,5,3,12,3,16,0,52,0,9,5,4,4,3,3,10,0,39,0,0,3,3,0,3,0,5,0,15,0,0,0,3,0,0,3,0,0,3,8,46,48,84,67,198,76,298,13,834,0,11,0,0,0,0,0,0,0,14,0,11,4,3,0,0,0,6,0,37,4,15,7,15,11,17,11,14,6,96,0,22,15,21,5,13,4,22,3,109,4,18,17,17,13,23,12,29,4,142,0,10,21,20,12,32,10,34,0,140,0,20,13,14,12,26,14,33,4,131,3,13,8,20,11,20,10,26,3,111,4,8,8,17,7,18,7,24,0,92,0,9,8,11,5,7,8,16,4,71,0,13,13,9,4,0,0,7,0,44,3,0,4,3,0,4,0,0,0,17
