SA4_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,17,21,5,9,5,15,8,80,0,0,5,26,0,45,0,31,8,112,10,21,47,360,52,869,17,374,20,1775,9,19,24,141,27,253,16,130,11,637,5,11,61,100,28,82,10,41,0,340,10,10,141,65,23,74,3,31,3,369,3,18,180,95,44,52,9,26,3,427,11,16,108,51,28,29,3,22,5,261,11,20,56,39,31,6,5,9,3,172,0,14,15,14,19,4,3,7,3,87,3,9,9,3,0,0,0,3,0,28,3,3,6,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,5
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,5,23,19,3,28,0,13,8,110,0,0,6,25,3,60,0,40,7,144,20,54,49,619,84,1748,85,903,31,3590,28,58,58,361,66,734,69,314,12,1697,15,39,107,236,62,295,11,112,10,880,10,31,251,188,42,184,14,57,7,780,13,33,249,177,51,124,12,34,11,702,12,22,134,96,36,59,8,29,4,401,23,35,71,54,30,15,4,6,3,241,12,20,19,8,14,4,3,4,0,94,3,7,3,10,0,3,0,0,0,26,4,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
103,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,4,26,12,3,19,3,28,11,120,4,3,3,33,6,38,0,45,10,142,21,36,34,348,35,899,26,480,26,1905,4,26,28,197,22,278,12,155,11,735,9,16,86,132,20,118,9,46,0,426,10,23,188,129,25,77,11,35,4,514,17,29,181,103,20,65,4,34,0,450,17,24,107,85,28,50,3,22,0,331,16,24,63,55,35,19,3,20,4,235,9,23,42,17,14,8,7,3,0,117,0,13,5,8,9,0,0,4,0,39,4,10,6,3,0,0,0,0,0,24,0,3,4,0,0,0,0,0,0,6
104,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,3,12,7,0,6,0,6,5,46,3,3,3,9,0,31,3,20,8,74,5,12,21,222,28,703,14,379,19,1400,5,10,15,74,12,206,4,95,4,431,7,6,47,56,14,61,0,30,3,218,12,3,80,59,16,48,8,23,0,246,13,11,86,62,20,24,6,16,0,249,11,13,62,38,21,22,0,15,0,182,3,18,22,19,12,5,0,0,0,82,0,14,3,12,4,3,0,0,0,38,3,3,3,8,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,20,5,5,10,0,10,6,67,5,0,0,6,0,10,0,24,4,57,3,12,17,142,19,436,12,173,13,822,3,10,14,65,7,133,3,48,11,289,3,3,30,18,6,36,3,14,0,122,5,3,76,41,12,22,5,16,0,179,3,10,113,48,13,17,0,6,4,229,4,14,44,33,15,11,0,14,3,141,10,7,29,31,19,6,0,5,0,109,0,20,9,12,19,3,3,3,0,64,0,12,3,12,0,0,0,0,0,23,0,0,3,3,5,0,0,0,0,9,0,0,4,0,0,0,0,0,0,8
106,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,28,18,6,15,3,21,6,106,0,4,6,15,3,46,6,40,10,130,14,46,51,393,72,1312,64,797,33,2785,13,32,44,253,33,441,35,220,3,1073,9,17,94,156,33,204,13,96,5,628,11,15,184,106,44,105,6,48,4,535,16,27,246,125,42,90,8,48,7,600,16,32,136,114,32,43,4,32,3,404,23,30,83,51,30,25,4,5,0,247,11,22,58,23,13,3,9,4,3,141,4,15,21,6,3,0,4,0,0,64,0,8,8,4,4,0,0,0,0,24,0,3,12,0,0,0,0,0,0,18
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,3,7,15,12,9,22,4,16,7,93,3,9,0,34,3,61,6,30,14,164,17,130,51,661,108,1533,94,750,32,3380,16,98,84,512,114,685,59,297,24,1895,16,81,87,335,83,316,40,145,17,1114,21,64,241,239,73,206,12,89,4,952,25,83,268,214,71,142,20,61,4,885,18,61,146,121,62,52,6,23,3,500,21,48,68,57,42,25,6,16,3,280,14,43,41,17,29,3,0,0,0,158,4,35,10,9,7,0,0,4,0,74,3,6,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
108,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,10,21,12,3,17,0,16,9,87,0,4,0,17,0,46,0,39,17,119,17,13,38,332,42,1044,29,503,28,2045,8,7,35,103,14,242,18,101,3,530,8,16,44,80,12,68,0,33,3,273,0,11,127,67,10,44,6,32,4,298,10,9,144,54,28,40,8,13,0,306,5,11,67,42,29,21,0,19,0,196,0,12,26,17,12,4,0,5,0,93,4,9,13,11,4,5,0,6,3,50,0,11,0,3,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
109,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,12,5,0,7,0,7,4,43,7,0,4,19,0,16,3,19,11,80,9,24,23,213,34,658,16,287,16,1292,10,12,17,131,15,209,8,83,10,485,4,6,42,85,13,64,3,39,0,257,3,10,122,53,19,51,5,27,0,282,10,17,122,68,12,38,0,22,3,290,3,17,62,39,18,11,3,9,4,173,7,19,31,24,13,3,3,9,0,113,8,10,19,3,3,0,0,3,0,50,0,4,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,9,3,22,12,10,23,3,18,7,99,10,7,7,9,4,35,3,30,8,110,17,35,57,245,41,852,19,391,33,1692,10,19,29,136,21,275,21,130,10,643,7,17,60,77,26,83,16,62,4,350,3,26,108,77,21,73,0,35,0,340,12,27,133,79,36,66,7,34,0,400,17,35,80,61,39,39,7,20,3,298,14,29,33,31,33,16,4,16,3,178,10,22,17,13,9,3,4,9,0,83,10,4,9,3,4,0,0,0,0,36,0,7,0,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7
