SA4_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
111,26,3,3,153,69,7,5,0,0,81,1196,117,145,26,13,1502,632,42,59,14,51,789,63022,5808,5098,677,644,75256,63900,2084,3172,639,460,70255,181,10,12,0,0,202,397,40,45,19,4,509,39,0,4,0,0,47,19,0,0,0,0,22,85,0,9,0,0,98,107,11,5,4,3,127,204,8,16,3,0,224,32,4,3,0,0,43,83,6,9,0,0,100,389,32,17,6,6,451,81,4,8,0,0,96,45,0,3,0,0,47,18,0,0,0,0,16,129,9,7,5,0,148,83,4,14,4,0,107,44,3,3,0,0,50,151,8,11,3,4,171,21,0,0,0,3,26,181,10,20,0,0,205,17,3,4,0,0,27,68,6,14,3,3,91,988,40,70,13,9,1121,25,7,0,0,0,30,550,8,23,4,6,588,75,4,13,0,0,90,50,0,3,0,0,53,318,18,24,8,0,365,91,3,3,0
112,13,0,0,54,27,6,5,3,0,42,618,88,164,32,27,933,531,65,140,30,43,809,29180,3724,6358,1055,660,40978,29687,1513,3482,880,437,35997,132,8,23,6,0,170,102,11,22,10,0,142,12,0,0,0,0,16,14,0,0,0,0,14,49,5,0,7,0,59,4,0,0,0,0,5,179,19,46,8,5,249,9,0,0,0,0,9,26,5,5,0,0,40,155,11,18,8,3,193,41,0,8,0,0,56,7,0,4,0,0,11,7,0,0,0,0,7,74,0,11,0,0,95,66,3,12,3,0,89,104,6,21,5,3,134,40,3,9,0,0,46,5,0,0,0,0,9,59,8,13,3,0,89,10,0,0,3,0,21,83,7,20,5,0,119,948,58,136,26,7,1177,8,0,0,0,0,10,335,8,17,11,4,370,18,0,6,0,5,29,28,0,7,0,0,37,164,19,43,6,3,232,24,3,0,0
113,6,0,3,37,48,0,3,0,0,49,801,32,29,9,7,878,526,42,117,49,44,787,27182,2720,3912,1268,511,35601,23987,1038,1946,831,323,28125,44,0,4,0,0,45,114,12,15,5,0,152,4,0,0,0,0,8,22,3,3,0,0,32,70,0,0,0,0,70,3,0,0,3,0,6,38,3,0,0,0,39,3,0,0,0,0,3,34,4,4,0,0,45,436,12,7,6,7,464,22,0,0,0,0,21,9,0,0,0,0,13,5,3,0,0,0,6,36,0,3,3,0,40,63,15,13,11,0,104,10,0,0,0,0,20,42,3,0,0,0,43,7,0,3,0,0,8,55,3,0,0,0,61,4,0,0,3,0,3,28,0,0,3,0,32,339,10,16,11,9,373,18,3,0,0,0,19,267,3,7,5,9,284,11,0,0,0,0,11,13,0,3,0,0,19,138,0,5,0,0,147,34,4,0,0
114,12,3,0,49,19,7,0,0,0,24,393,50,83,15,12,544,356,45,71,16,37,523,18504,2506,3339,533,392,25277,18592,1138,1882,511,259,22384,54,4,12,3,0,70,89,10,23,10,3,129,9,0,3,0,0,19,12,7,0,0,0,20,26,0,0,3,3,34,7,0,0,0,0,12,73,7,17,0,0,97,6,5,0,0,0,19,19,7,3,0,0,26,113,8,9,5,0,125,24,0,0,0,3,29,11,0,0,0,0,11,6,0,3,0,0,8,54,6,4,0,3,70,27,4,6,3,0,39,20,0,3,0,0,27,16,4,0,3,0,26,11,0,0,0,0,7,21,3,6,0,0,27,5,0,0,0,0,15,35,10,5,3,0,55,353,34,52,7,7,448,3,0,0,0,0,3,161,0,8,0,4,174,23,4,3,3,0,29,15,0,7,0,0,20,87,12,20,0,0,119,21,3,0,0
115,21,7,4,362,64,10,3,3,0,75,1962,303,195,40,18,2512,245,57,45,9,28,383,32092,5855,3745,637,395,42721,23801,1725,1611,475,176,27794,81,7,8,3,0,102,1002,166,141,59,11,1382,85,9,0,3,0,94,88,20,8,3,3,119,331,15,8,4,3,360,37,3,4,0,3,42,113,23,16,3,0,156,27,5,3,0,0,42,282,18,31,7,0,332,1382,88,51,19,10,1551,191,7,15,11,0,228,234,22,21,13,3,291,76,6,9,0,0,94,134,7,16,0,0,161,129,16,22,9,3,169,62,5,3,0,0,66,299,49,64,24,3,442,156,24,25,7,4,214,274,26,18,7,0,328,72,5,15,5,0,100,52,6,3,6,3,67,730,58,32,15,5,841,109,13,12,0,0,146,1054,25,30,11,4,1123,96,16,12,0,0,122,90,11,7,0,0,110,530,46,40,10,0,627,355,29,29,8
116,49,23,17,896,84,0,0,0,0,86,3906,392,381,57,52,4786,609,69,57,4,46,787,51721,5102,3762,528,649,61766,25612,750,899,218,198,27677,61,0,4,0,0,62,860,111,95,54,11,1127,123,6,7,0,3,138,185,21,14,3,3,230,809,27,23,8,10,882,39,3,3,0,0,47,108,9,8,0,0,128,28,4,8,0,0,43,182,4,11,3,0,205,2145,137,163,45,22,2506,177,14,11,3,3,208,146,13,12,0,0,169,151,7,15,5,0,176,102,3,3,0,0,112,125,8,8,3,4,142,23,0,4,0,3,38,221,22,48,11,0,298,202,23,23,5,6,253,200,17,20,3,0,240,151,9,17,3,3,178,51,0,3,0,0,52,1181,24,43,9,20,1275,164,21,35,11,3,235,2391,60,90,17,17,2571,148,9,7,0,0,163,61,7,0,0,0,75,359,13,19,3,0,389,410,37,53,7
117,205,43,30,4152,460,33,17,3,3,514,27192,1567,1338,140,257,30497,1983,194,136,23,179,2519,276813,20672,13447,1372,2239,314545,128505,3373,3762,433,764,136836,1140,30,34,5,3,1211,16364,923,540,195,83,18112,363,11,8,0,4,387,512,25,10,3,4,552,1866,19,10,5,21,1916,692,11,9,0,9,715,1253,37,52,6,4,1356,592,28,40,0,7,669,3929,87,87,19,26,4145,8117,132,71,25,39,8383,3987,75,52,13,34,4161,846,34,24,9,5,914,323,8,3,3,3,346,2250,48,32,3,16,2350,1146,36,30,9,10,1231,1851,45,71,10,12,1978,2834,175,121,41,28,3203,760,38,33,14,8,856,2833,85,87,6,13,3026,125,0,3,0,0,129,430,21,19,0,0,472,6948,197,181,27,50,7402,425,4,10,4,6,446,7039,45,53,13,40,7193,849,24,32,5,0,923,1073,18,29,7,10,1139,2704,104,67,6,17,2897,1519,21,21,3
118,47,7,3,429,70,9,6,4,0,86,4128,579,590,62,74,5428,309,51,53,5,32,449,32916,5858,4617,612,455,44461,22103,1657,2174,387,178,26504,197,18,20,5,3,244,1449,144,126,53,13,1779,54,3,10,0,0,71,86,11,9,0,0,102,220,5,7,0,0,234,67,0,3,4,0,71,246,28,38,8,0,324,103,16,18,3,0,151,350,24,25,13,0,404,735,26,24,6,9,804,666,25,33,7,4,725,158,9,9,0,0,173,62,6,3,0,3,75,538,14,40,3,3,601,224,12,33,5,3,274,219,11,20,5,0,257,320,23,40,7,3,391,99,18,9,4,0,129,321,15,25,3,3,373,35,3,5,0,0,36,78,4,10,0,0,96,974,113,142,18,13,1257,55,6,3,0,0,68,974,9,42,15,12,1057,175,23,28,3,3,234,136,6,9,0,0,161,889,164,249,25,9,1338,141,0,7,3
119,351,61,46,3077,86,5,3,0,0,99,6313,886,1031,83,112,8436,653,102,118,15,71,955,59189,9870,7884,1107,1014,79061,34570,1528,1877,468,317,38765,88,5,4,0,0,99,4253,620,483,190,37,5574,145,13,8,0,3,165,382,51,55,4,6,506,779,19,21,12,11,834,597,33,34,4,9,680,138,11,7,0,0,160,429,47,67,16,3,569,774,51,64,14,0,903,1230,60,46,18,5,1357,421,28,46,12,3,501,140,4,12,0,3,159,183,7,21,3,3,220,230,14,10,3,0,254,273,25,30,13,8,346,95,7,15,7,3,117,547,79,90,39,3,762,1262,149,200,46,20,1681,431,24,41,4,7,504,68,3,7,0,0,82,53,3,8,0,0,58,1218,38,54,13,17,1337,192,20,48,7,6,277,1466,22,35,13,7,1548,140,4,16,3,0,161,120,7,6,3,3,138,326,13,11,0,4,353,190,3,10,0
120,96,21,18,1066,49,3,0,0,0,58,4232,376,408,49,59,5132,405,48,59,11,42,566,42438,6357,4846,662,568,54871,24474,1414,1911,285,170,28262,113,6,7,0,0,135,3110,387,301,116,24,3942,94,13,4,0,0,109,121,19,12,0,5,159,432,5,6,3,14,467,85,4,3,0,0,89,158,14,22,8,0,197,164,12,13,3,4,195,591,41,21,8,5,658,1652,57,42,6,9,1776,447,7,23,3,3,483,176,6,8,3,0,199,99,10,3,0,0,117,275,23,18,5,5,330,548,67,61,19,3,705,134,9,33,3,3,183,970,130,144,40,19,1309,334,40,50,25,5,453,401,23,25,4,3,457,48,3,0,0,0,53,46,4,4,0,0,59,901,72,81,12,8,1068,100,4,0,0,0,101,1662,24,20,3,7,1711,142,9,12,4,4,168,120,3,13,0,3,140,293,21,28,0,3,346,460,24,31,9
121,51,13,11,864,166,24,16,0,0,211,7811,727,495,99,64,9198,561,83,75,14,58,782,86094,12428,7087,1202,780,107589,48865,2941,3015,583,331,55737,425,31,28,7,0,494,5010,528,367,156,31,6097,127,4,10,6,0,144,139,17,4,0,0,159,462,10,7,3,7,484,80,9,3,0,0,88,444,31,49,8,0,538,82,7,12,5,3,104,1477,89,97,18,13,1701,2984,120,70,22,14,3203,872,25,18,10,3,936,665,43,50,6,6,771,88,3,3,0,0,97,634,24,25,0,4,690,315,23,27,7,3,377,748,56,96,23,7,934,1339,134,184,48,12,1715,226,12,17,11,9,277,1004,74,68,11,4,1158,47,8,0,0,0,50,179,15,20,0,0,214,2493,169,154,32,20,2863,161,7,4,4,0,180,2218,31,27,15,19,2307,309,21,26,3,0,362,405,25,23,8,3,458,1628,163,200,24,7,2020,569,24,18,7
122,22,3,4,192,47,22,9,0,0,77,2814,419,293,32,31,3592,230,65,43,5,29,370,30567,7489,4891,613,367,43921,22218,2206,2508,483,193,27602,204,26,30,8,0,261,874,91,94,29,10,1096,77,4,9,3,0,97,38,6,3,0,0,51,67,4,4,0,4,81,20,3,0,0,0,24,231,41,60,8,0,343,24,0,4,0,0,32,157,13,21,4,0,205,503,22,21,9,3,553,184,3,9,3,3,208,144,13,20,3,3,184,19,0,3,0,0,26,204,26,20,3,0,259,220,21,16,9,3,265,225,20,26,10,3,279,233,24,41,9,4,316,36,4,7,0,0,48,146,13,13,6,3,183,13,0,3,0,0,17,125,16,27,9,3,177,1099,115,135,20,9,1380,21,0,0,0,0,23,673,15,16,6,5,712,86,9,10,4,0,120,74,6,8,0,0,96,549,80,91,18,0,734,59,10,3,0
