SA4_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
111,780,14,31,4,8,846,123,10,19,0,0,153,82,3,13,0,0,98,599,58,57,10,7,722,187,8,6,3,0,210,232,14,30,11,8,289,23,4,6,0,3,36,3902,328,347,59,19,4656,511,24,55,3,3,600,234,29,54,7,10,338,178,9,8,3,3,203,2428,191,265,43,27,2961,1349,77,96,24,95,1634,136059,8357,8985,1469,1228,156101
112,417,6,20,10,7,467,36,3,13,0,4,56,48,4,7,0,0,64,314,52,82,10,6,465,52,7,4,0,0,58,136,8,22,8,4,177,21,4,3,5,0,28,2445,349,603,100,44,3532,293,41,98,10,10,453,74,10,24,10,0,120,68,10,14,3,0,90,1345,148,309,63,45,1908,1215,106,239,66,80,1707,64713,5672,10845,2173,1221,84622
113,536,7,7,5,11,561,21,0,0,0,0,21,23,4,3,0,0,31,303,16,19,0,4,339,114,12,3,3,0,135,71,3,7,0,0,79,24,4,0,0,0,27,896,59,98,26,12,1091,98,4,7,5,3,123,41,3,16,3,0,63,104,0,5,0,0,116,1403,49,62,21,13,1547,1047,65,178,89,86,1469,54750,3919,6105,2241,918,67936
114,228,3,8,0,5,250,27,10,13,5,0,52,28,4,7,0,0,39,149,29,38,7,0,220,39,11,4,0,0,50,92,3,4,0,4,107,6,3,3,0,0,13,1870,241,350,95,22,2584,142,9,30,5,3,197,59,11,27,6,3,95,41,7,4,0,0,46,798,99,144,33,15,1091,733,71,121,31,61,1019,40387,3962,5708,1188,724,51975
115,1819,60,50,16,12,1955,174,32,37,0,0,243,155,23,21,7,0,206,947,136,86,15,4,1188,711,86,69,13,11,878,263,30,14,5,3,314,111,27,22,0,0,165,2730,434,289,68,22,3542,389,44,34,6,3,475,609,69,38,19,15,743,140,10,8,3,0,162,3827,440,361,71,49,4753,575,82,75,20,50,812,68380,8672,6389,1453,720,85609
116,4556,157,203,31,41,4987,259,22,23,0,0,308,116,15,10,0,0,138,719,55,39,4,4,819,975,112,111,19,12,1230,266,9,10,5,3,294,242,36,48,17,6,347,2859,211,168,26,19,3280,268,22,14,3,5,306,1284,87,106,37,27,1543,133,0,8,0,0,145,6701,544,640,106,103,8091,1102,95,87,13,89,1381,93544,6730,5825,1056,1057,108208
117,12366,113,124,23,60,12681,1481,91,102,17,3,1693,2132,87,78,14,6,2311,6444,617,248,17,38,7363,3802,89,57,10,21,3980,5633,146,192,60,86,6105,967,96,87,25,6,1178,31650,2089,1330,99,172,35339,4883,209,188,16,28,5325,7479,398,363,91,79,8410,753,43,24,6,3,824,48851,2095,1906,261,444,53559,3963,271,209,47,305,4795,524989,27671,20352,2528,3947,579482
118,1557,26,60,10,19,1664,270,50,71,8,3,408,245,21,20,0,3,284,1309,538,420,41,17,2324,304,9,11,3,3,329,848,41,48,9,8,954,137,15,7,0,4,168,3981,660,625,84,36,5388,695,74,102,11,0,882,767,56,102,28,10,961,171,17,14,5,0,206,8650,884,1074,173,120,10902,685,76,93,17,70,947,73146,8917,8739,1376,849,93033
119,2647,59,72,18,17,2811,264,29,40,8,0,332,205,27,17,3,3,249,628,71,44,3,9,757,572,39,23,4,5,636,627,35,64,26,15,756,224,37,46,4,5,322,2970,250,231,43,31,3524,295,19,12,8,0,342,4379,448,634,140,78,5680,192,10,6,0,3,209,11926,1148,1473,163,197,14915,1320,149,166,43,114,1792,120308,13308,12116,2218,1690,149640
120,2707,41,48,12,10,2813,220,25,35,4,4,288,210,16,18,3,3,247,595,65,65,4,4,734,924,72,77,8,7,1088,675,29,53,7,9,774,247,49,52,8,3,361,2853,402,413,37,25,3733,375,35,61,9,4,488,1769,173,163,50,27,2184,104,8,9,0,0,124,8174,547,647,101,100,9557,794,71,101,20,83,1066,87976,9225,8354,1352,979,107890
121,3899,63,58,25,30,4067,512,62,70,4,3,654,659,78,43,15,6,801,3073,542,358,46,17,4035,1358,71,41,5,9,1477,1520,72,70,21,18,1701,243,40,24,7,3,316,11143,1492,950,135,67,13792,1463,165,120,17,14,1780,1521,127,116,30,18,1807,367,40,35,4,0,440,15086,1071,943,180,121,17400,1131,128,107,27,109,1511,175980,18024,12810,2407,1440,210668
122,1148,21,29,9,11,1214,157,29,31,4,3,221,135,17,19,0,0,171,1009,259,170,30,5,1469,173,18,8,0,3,202,551,35,45,14,6,650,44,14,17,0,4,84,5103,1182,885,135,54,7361,614,105,126,20,5,867,298,47,50,11,7,408,99,35,19,3,0,157,5657,619,610,93,58,7032,523,90,89,21,52,775,66066,10966,9053,1424,703,88217
123,1317,28,44,7,11,1412,148,21,22,3,3,209,43,7,7,0,0,52,384,49,36,7,8,483,238,13,17,0,3,275,220,15,25,6,0,265,44,11,9,3,3,65,2498,250,233,46,32,3056,173,14,15,5,0,201,885,88,121,21,16,1127,107,8,6,0,0,125,4184,394,503,86,63,5234,894,102,96,26,55,1171,66011,5746,5018,938,856,78570
124,1833,44,54,10,16,1955,130,18,30,9,0,191,105,12,6,3,0,121,423,39,41,10,5,519,447,35,26,3,3,530,295,21,27,4,0,344,100,10,21,0,3,128,3587,429,494,83,27,4620,273,30,44,9,3,355,643,63,97,22,11,836,137,7,3,0,0,147,3610,326,417,66,55,4464,930,65,94,22,56,1173,85258,6953,7862,1234,901,102208
125,7281,83,86,20,44,7518,493,31,45,12,4,588,441,29,31,10,3,511,1351,75,60,7,12,1502,2814,164,151,31,24,3190,813,27,38,22,8,898,775,147,175,21,21,1136,5726,285,208,37,45,6300,584,21,18,8,0,626,5371,364,376,77,58,6251,325,11,3,4,5,343,16812,1024,1000,157,242,19230,1890,153,126,45,135,2345,193537,12888,9890,1869,2036,220226
126,2640,24,23,9,13,2711,289,11,17,4,0,321,372,16,18,3,0,414,1201,70,46,3,3,1333,1139,59,35,3,12,1248,473,20,24,10,5,533,182,18,13,3,0,211,4212,231,160,26,17,4646,667,36,16,0,3,724,1082,60,57,16,7,1226,182,3,4,0,0,196,7375,310,322,50,63,8120,628,31,35,3,49,751,88638,5483,4520,846,617,100093
127,2425,57,59,7,21,2563,252,40,34,3,5,325,120,11,7,0,0,140,496,39,25,7,4,568,484,26,17,3,4,534,507,38,39,11,9,600,308,42,59,19,12,431,2319,182,106,17,24,2655,236,16,10,0,0,265,6117,928,1021,213,101,8375,159,7,3,0,3,173,9856,1014,1061,170,178,12278,1220,135,136,39,125,1656,100227,9299,7664,1553,1488,120230
128,799,19,21,6,9,852,111,13,20,0,0,143,87,5,18,3,0,112,340,43,43,3,5,435,123,12,8,3,0,146,307,18,26,3,0,357,56,15,23,3,0,96,2011,304,254,42,21,2629,193,20,24,8,0,248,407,53,91,15,18,578,69,0,0,3,0,75,3239,295,271,53,36,3897,505,55,60,6,46,675,53843,6565,5522,896,634,67454
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,7,16,0,3,90
199,583,53,195,9,15,851,134,63,146,5,9,357,102,32,46,0,4,183,346,99,209,9,13,686,139,25,35,6,3,215,215,11,94,7,5,340,94,44,86,9,11,249,2890,726,2007,83,73,5787,268,44,149,3,6,469,666,166,342,22,19,1207,62,11,16,0,0,90,4365,930,2430,96,144,7967,1384,305,721,62,183,2656,79641,17188,41955,1991,2587,143362
201,267,4,3,6,4,285,23,0,0,0,0,21,37,3,5,3,0,49,130,17,18,0,3,165,106,5,3,3,0,121,62,8,5,3,0,83,0,3,3,0,0,8,1346,115,174,43,13,1694,125,9,23,0,3,159,92,12,12,10,0,121,27,3,3,0,3,36,672,62,83,21,11,846,815,81,103,44,66,1114,49088,3859,4463,1422,771,59603
202,327,4,7,0,11,346,8,0,4,0,0,17,26,0,0,0,0,30,163,7,14,9,0,192,106,10,10,3,0,124,78,0,10,4,3,91,8,3,0,0,0,9,1170,120,205,36,21,1545,100,15,10,8,3,140,130,9,6,3,0,152,31,0,3,0,0,37,884,45,63,25,16,1028,879,82,126,40,60,1183,49977,3781,4865,1329,755,60709
203,697,10,9,8,14,734,121,13,7,3,0,137,93,8,17,0,3,118,339,33,32,6,0,413,273,14,10,3,0,305,159,9,9,6,3,189,37,12,0,4,0,54,3807,332,412,80,34,4666,276,25,33,8,0,340,268,32,45,19,4,375,105,3,3,0,0,119,2165,145,180,50,44,2586,1291,113,132,33,86,1653,90633,7251,7651,1778,1074,108389
204,364,0,12,3,7,388,17,3,10,0,0,27,44,0,3,0,0,53,141,19,10,3,0,175,114,19,12,3,0,146,69,3,10,7,0,86,17,3,7,0,0,25,1489,147,205,71,25,1947,135,13,23,9,3,190,77,5,8,5,4,96,32,0,3,4,0,36,994,73,108,51,19,1248,1081,85,182,73,83,1509,52460,4668,6599,2337,982,67050
205,475,11,14,7,0,517,57,10,8,3,0,79,45,3,0,3,0,52,256,18,30,6,0,318,270,29,18,3,7,323,92,13,16,0,0,116,33,3,3,0,0,36,2510,213,337,119,45,3231,171,19,30,5,0,216,190,25,44,9,4,275,67,7,3,3,0,81,1335,122,165,46,34,1695,1610,159,250,113,111,2233,77348,6199,9931,2882,1431,97786
206,9358,90,100,27,56,9638,1577,124,143,19,18,1882,3032,133,93,11,16,3280,5208,354,216,21,18,5818,8866,212,160,29,66,9343,2513,121,136,27,21,2830,1205,150,131,32,25,1544,27226,1660,1456,145,142,30624,4043,236,252,23,37,4595,9560,557,515,147,115,10900,915,36,21,3,6,981,40212,1877,1837,292,427,44647,5503,432,355,94,390,6777,612964,35893,28858,4573,5124,687418
207,1307,27,27,5,7,1371,266,31,29,6,0,335,607,57,51,11,0,723,1116,99,91,12,4,1324,1983,123,88,20,14,2232,391,37,46,11,3,486,124,36,21,3,3,190,4756,422,389,71,39,5671,591,39,53,7,7,695,1341,136,143,46,21,1683,193,17,10,0,3,231,6236,533,539,101,71,7483,949,109,87,27,71,1242,118882,12412,9567,2179,1083,144126
208,1794,27,24,9,11,1871,463,124,146,28,8,777,327,39,41,7,0,420,1520,334,262,45,18,2188,2282,109,89,19,13,2515,500,27,39,13,11,600,203,39,33,11,0,286,5439,729,696,94,57,7022,598,89,77,17,3,789,2056,94,162,27,22,2351,246,19,16,3,0,286,8639,1226,1176,208,158,11403,1157,134,117,31,103,1537,122323,14931,12411,2396,1353,153409
209,1724,10,46,15,27,1824,248,26,28,6,3,303,325,17,15,6,0,364,558,61,49,9,4,680,1556,129,110,18,19,1832,325,27,26,3,3,385,308,65,43,8,12,433,3746,400,339,69,34,4584,363,35,39,7,3,451,2314,175,227,48,43,2804,176,17,6,0,0,198,5458,508,568,94,104,6735,1536,206,175,51,142,2117,121288,11803,10319,2059,1623,147092
210,2056,29,39,8,20,2150,257,21,20,4,5,300,256,16,17,0,3,296,424,28,31,3,0,485,1753,113,105,27,28,2030,311,14,12,0,0,340,1128,296,252,57,35,1773,3276,265,196,33,25,3796,298,27,15,4,0,346,2546,144,167,42,37,2929,131,12,3,3,4,151,6713,553,484,93,117,7961,1867,181,139,43,147,2385,118215,10165,7926,1695,1655,139656
211,1542,36,34,9,13,1634,344,44,48,7,3,456,428,46,41,5,0,518,1138,121,96,17,3,1379,2045,160,117,29,23,2375,443,22,42,10,6,525,102,22,15,0,3,142,6534,813,792,143,68,8348,484,48,51,10,0,602,1480,97,146,26,12,1760,186,9,19,3,0,213,6478,569,563,121,108,7850,1563,158,175,51,111,2059,144015,14750,13182,2841,1662,176445
212,3815,76,82,20,34,4029,808,118,139,11,11,1094,913,61,60,10,4,1054,2137,172,114,21,14,2464,7389,628,677,140,89,8928,706,50,74,6,8,845,502,88,74,21,7,688,10751,819,628,110,94,12399,826,58,52,9,0,939,5466,499,608,138,83,6790,435,15,8,7,4,465,19628,1778,1921,355,327,24014,2839,255,244,63,213,3607,254044,20278,16775,3763,2806,297667
213,5161,113,144,47,38,5499,584,65,71,13,7,732,443,54,43,3,0,540,821,70,63,12,3,975,1906,133,157,22,28,2245,549,45,68,19,10,686,393,74,50,16,12,543,5944,409,438,66,42,6900,484,40,50,6,8,591,7630,883,936,255,108,9818,227,9,13,9,7,257,13304,1190,1460,231,284,16468,2383,251,229,59,230,3155,185285,14654,13524,2829,2482,218781
214,653,20,28,12,10,716,104,20,27,3,5,163,87,13,12,4,0,110,445,67,53,11,4,574,525,45,33,3,6,616,156,20,30,9,0,217,47,7,6,3,0,60,4682,763,779,147,64,6438,238,44,39,11,0,325,332,38,51,18,3,440,113,6,4,0,0,122,2319,284,304,87,40,3039,976,131,147,25,81,1355,70365,8637,8447,1736,988,90174
215,368,4,3,4,7,387,15,0,0,0,0,19,12,5,0,0,0,17,142,17,6,4,0,178,120,4,4,4,0,134,74,0,9,0,3,85,38,8,7,10,0,62,830,67,91,41,14,1050,72,8,6,0,0,88,148,14,16,0,7,183,45,3,3,0,0,47,1062,63,68,25,24,1242,1005,126,163,97,61,1453,45481,4624,5735,2973,910,59720
216,386,4,4,3,4,400,24,4,0,0,0,27,31,4,0,0,0,33,114,3,5,0,0,128,131,20,3,7,0,161,60,7,8,0,3,79,40,7,5,3,0,59,873,60,76,24,4,1041,80,7,4,3,0,93,64,8,10,0,3,81,31,0,0,0,0,39,977,77,76,17,28,1172,884,85,143,51,71,1240,42552,4079,4575,1715,790,53711
217,269,0,4,3,3,293,34,3,3,0,0,42,36,3,3,0,0,46,143,16,16,0,0,169,222,5,4,4,0,243,52,3,14,3,0,72,20,0,5,0,0,29,984,66,144,37,16,1244,76,3,10,7,0,96,126,10,12,6,3,150,49,4,8,0,0,65,864,66,81,21,23,1045,706,91,157,66,42,1056,37828,3134,5844,1854,731,49392
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,3,4,3,3,155
299,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3080,663,1661,83,130,5621,1275,330,638,46,144,2431,66028,15169,33979,1616,2241,119037
301,806,13,29,8,8,860,58,14,11,0,0,79,96,7,11,3,0,120,1092,158,125,30,4,1407,223,17,11,4,0,257,204,16,19,7,3,247,11,7,5,0,0,22,4190,499,479,78,36,5288,215,21,32,3,0,272,225,28,60,7,8,332,182,24,15,4,0,224,2776,246,266,54,40,3385,606,67,43,6,44,766,66539,6531,5561,1145,643,80416
302,1856,31,33,3,6,1934,132,7,13,0,0,152,171,11,12,0,0,197,1376,62,59,5,4,1510,350,27,29,3,3,407,241,27,23,0,3,298,26,9,10,0,0,44,5516,305,312,38,51,6222,401,24,22,3,0,451,466,30,68,17,5,585,337,17,14,3,0,366,4441,232,270,43,51,5038,920,36,68,14,62,1098,105620,5810,5549,918,830,118730
303,1895,48,66,13,8,2032,223,19,14,0,3,269,350,32,31,7,3,420,1803,133,109,11,12,2064,618,56,63,9,8,759,377,22,29,8,3,445,54,20,7,3,0,78,6326,473,423,61,42,7327,533,41,33,6,3,614,1280,137,254,57,28,1753,473,35,23,9,4,536,8793,853,844,187,87,10759,1154,74,69,21,85,1416,134055,10049,8706,1757,1131,155691
304,514,12,18,3,5,549,90,12,5,0,0,111,172,16,17,4,0,209,947,144,114,23,4,1229,244,17,27,3,3,298,130,9,15,4,3,160,15,3,3,0,0,23,2684,307,289,55,21,3357,409,39,42,12,3,500,441,29,86,12,6,577,190,19,16,3,0,230,2709,218,217,51,29,3215,347,29,31,18,18,440,51105,4222,4222,771,361,60680
305,3670,40,48,7,13,3774,527,35,26,4,5,593,834,31,27,0,8,894,4549,199,123,17,20,4907,1279,46,38,5,3,1378,876,51,65,18,9,1023,121,18,14,4,0,152,16269,970,642,100,81,18061,1743,83,68,11,4,1908,1558,90,117,27,11,1807,1043,57,31,3,0,1138,16609,751,659,116,116,18256,1726,116,98,22,92,2061,282339,14870,11220,1778,1603,311812
306,1273,23,60,17,26,1395,83,8,7,0,0,107,85,9,8,0,0,101,498,32,46,17,4,589,112,13,6,0,0,133,339,18,48,11,7,424,15,3,7,0,0,27,4282,378,571,82,52,5362,370,25,51,22,3,470,118,22,23,11,3,177,171,18,14,0,0,202,3751,224,396,82,75,4528,1300,99,169,54,83,1701,81498,6198,8296,2176,1176,99348
307,727,4,9,3,8,754,12,0,0,0,0,21,39,0,0,0,0,44,309,14,24,6,4,355,48,3,0,0,0,54,30,8,6,3,0,41,3,0,0,0,0,4,922,65,109,45,10,1161,78,0,6,4,3,100,15,6,8,0,6,39,107,8,8,0,0,120,867,27,42,21,10,964,831,90,144,115,65,1247,41910,3798,6061,3341,821,55924
308,1080,8,16,12,9,1124,28,4,4,0,0,32,46,5,3,0,0,57,833,62,56,10,9,968,240,8,3,0,0,250,114,3,16,4,0,139,13,0,0,0,0,13,2342,152,172,49,22,2740,219,16,22,8,0,261,257,14,16,3,3,289,237,10,6,6,0,260,1725,90,115,34,27,1985,1121,84,100,65,54,1424,79583,4394,5888,2066,908,92845
309,2190,82,99,24,20,2428,277,30,53,4,3,376,344,38,24,10,0,412,2952,536,328,70,30,3909,270,37,26,4,4,337,722,49,67,17,10,862,116,26,12,4,0,163,11713,1584,1441,287,106,15134,960,115,121,22,3,1221,404,52,70,31,8,559,482,68,40,3,5,596,8752,957,991,222,121,11048,1958,211,218,60,148,2598,197500,21696,18937,4108,2221,244461
310,970,21,28,3,13,1042,104,7,9,0,0,116,117,5,7,7,0,140,914,93,60,3,5,1075,286,17,33,0,4,332,143,8,16,0,6,170,26,3,4,3,0,34,4257,317,341,67,50,5028,305,17,21,13,3,361,1483,156,363,82,37,2121,285,24,12,3,4,320,4500,249,393,68,79,5288,1067,60,91,41,73,1329,93723,5267,6679,1643,1026,108330
311,854,34,48,4,16,958,88,13,23,0,3,132,119,16,10,7,0,154,935,135,72,22,3,1175,229,23,19,4,3,275,199,11,19,12,3,246,26,10,5,0,0,43,3868,442,432,103,38,4887,210,29,25,0,3,267,443,58,173,40,13,726,231,31,22,3,0,290,4346,477,573,120,85,5600,838,76,71,30,62,1081,77576,6971,7051,1634,921,94157
312,1104,11,22,4,7,1153,35,3,0,0,0,41,32,3,0,0,0,38,825,41,51,3,5,928,71,13,3,0,3,93,140,4,22,3,0,163,8,0,0,3,0,8,2017,122,185,50,21,2393,144,11,13,5,0,178,76,16,8,0,5,100,280,30,7,0,3,321,1317,85,92,23,15,1530,986,74,105,62,74,1297,63848,4179,4484,1675,858,75048
313,864,20,15,12,14,930,34,7,6,0,0,45,52,0,11,0,0,59,501,46,50,12,0,608,91,18,13,0,0,114,95,10,6,5,0,117,8,3,0,3,0,7,3037,312,418,101,33,3903,148,9,28,7,0,195,95,22,45,4,3,168,103,14,6,7,3,131,1682,124,136,38,21,2002,665,60,78,16,39,860,53633,4329,5273,1224,648,65099
314,370,22,12,6,0,412,47,8,10,3,0,72,43,4,7,0,0,55,692,107,127,19,3,949,65,10,20,0,3,93,92,15,15,7,4,126,5,3,0,0,0,13,2284,315,332,67,25,3021,153,17,29,7,0,195,92,13,22,4,3,135,112,35,15,5,4,160,1178,144,181,28,10,1549,327,28,52,14,20,441,39995,4405,4341,882,361,49984
315,438,4,10,3,3,459,13,0,0,0,0,13,17,0,0,3,0,19,221,5,4,0,0,230,61,0,0,0,0,63,45,0,6,0,4,56,0,0,0,0,0,0,763,40,51,18,5,881,67,3,5,3,0,82,93,0,3,0,0,98,88,0,5,0,0,99,702,30,38,14,16,793,581,34,63,45,39,769,30755,1628,2500,1400,468,36755
316,673,22,37,4,16,753,76,14,13,6,8,116,98,4,14,3,0,117,1208,223,208,55,15,1699,91,10,16,3,0,123,210,28,49,14,3,306,10,4,4,0,0,18,6523,1068,1158,208,78,9040,512,74,101,25,0,710,108,18,14,8,0,141,337,57,62,6,4,467,2520,317,382,84,36,3341,1093,126,167,53,62,1494,99112,12033,13036,2901,1227,128313
