SA4_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
111,0,4,4,4,0,0,0,15,19,36,36,31,23,7,3,159,14916,24196,25140,26158,17502,2745,254,110925,3021,1206,769,982,733,145,22,6883,50,152,191,298,273,78,9,1044,177,251,230,248,185,14,0,1109,165,381,428,404,218,23,7,1627,51,82,104,132,117,34,0,523,872,937,667,751,591,130,18,3968,20080,27972,28105,29574,20026,3237,324,129316,71,74,65,62,53,7,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,46,42,31,8,3,184,13,12,9,16,3,0,0,55,0,9,19,12,10,3,0,48,113,117,135,130,92,16,4,612,6,0,6,12,4,0,0,27,0,0,0,0,0,0,0,0,15,44,35,45,23,4,0,167,86,42,20,18,18,4,0,181,10,5,9,9,3,0,0,43,125,91,69,81,46,7,3,420,177,239,200,222,124,20,4,988,409,455,409,432,263,47,9,2025
112,0,3,0,0,0,4,0,9,14,19,12,23,14,0,0,86,6238,9573,12224,14479,11732,2159,180,56584,1567,596,473,584,471,129,13,3839,19,82,124,210,240,132,35,839,115,88,85,129,112,17,0,534,153,189,203,213,148,21,0,936,24,61,93,131,108,58,23,494,498,427,515,700,698,212,56,3110,8804,11159,13840,16555,13587,2748,308,67003,5,13,14,9,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,3,5,0,24,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,13,16,19,19,6,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7,0,0,18,36,7,11,3,5,0,0,63,3,6,3,0,3,0,0,17,43,19,12,5,16,0,0,98,84,92,78,102,80,22,6,464,139,133,113,131,100,23,6,644
113,0,3,0,0,0,0,0,3,21,27,17,21,23,9,0,114,6267,9671,9999,10809,8097,1618,218,46684,1684,851,455,505,361,69,15,3944,18,61,103,160,155,97,27,630,47,48,66,54,67,15,4,311,36,73,69,83,77,11,0,340,349,149,81,103,96,40,16,835,794,662,482,642,643,205,50,3480,9295,11605,11311,12426,9566,2079,330,56616,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,0,0,17,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,4,7,6,7,7,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,18,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,9,3,5,0,0,0,24,60,87,59,47,32,12,9,308,73,100,72,60,34,9,6,368
114,0,0,0,0,5,0,0,10,17,9,8,7,13,0,0,62,4603,6491,7312,8784,6764,1389,122,35463,1167,395,281,337,273,55,8,2514,21,90,116,155,140,41,8,577,35,48,36,63,52,11,0,243,44,54,69,85,49,10,0,311,20,37,45,53,47,29,8,243,300,283,257,344,327,153,25,1687,6352,7490,8173,9877,7697,1699,175,41463,7,9,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,12,12,0,0,40,8,4,3,0,0,0,0,16,3,0,3,0,0,0,0,6,20,13,12,20,12,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,16,15,0,0,4,0,0,0,27,0,0,0,0,0,0,0,7,21,11,0,6,3,0,0,48,52,62,42,47,44,3,4,255,97,88,61,76,57,3,4,384
115,0,3,0,3,0,0,0,13,4,15,6,14,9,3,0,60,8206,12378,13966,13521,8474,1961,180,58678,1846,666,384,406,366,97,11,3774,56,156,222,233,159,60,12,889,58,85,60,67,53,9,0,337,32,40,50,47,19,5,0,197,24,64,88,88,70,48,13,394,430,284,289,336,281,95,27,1740,11501,14620,15511,15048,9663,2318,248,68908,143,239,116,71,45,15,0,630,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,41,41,25,19,5,0,154,10,13,8,0,7,0,0,39,5,3,3,4,3,0,0,10,181,296,167,100,76,22,3,846,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,18,18,16,3,3,0,79,86,34,15,8,6,0,0,147,3,3,0,0,0,0,0,13,114,61,36,26,9,3,0,245,106,110,107,101,71,13,0,506,391,464,308,230,157,40,3,1594
116,0,0,0,3,0,0,0,5,20,51,63,48,22,6,0,213,8579,17773,19317,18531,11990,2240,128,78547,2677,1074,725,811,623,139,13,6060,89,253,359,373,226,53,3,1357,86,101,107,97,51,11,0,456,40,60,55,65,31,3,0,255,42,91,118,115,81,23,7,467,456,376,298,304,226,49,8,1715,13132,20916,21680,20924,13650,2606,157,93067,310,297,198,150,123,22,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,64,52,59,31,6,0,250,44,43,25,14,17,0,0,141,4,12,13,14,11,0,0,59,396,420,290,239,177,28,0,1556,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,10,16,7,8,0,0,69,82,28,14,21,3,3,0,153,4,3,0,0,0,0,0,15,110,43,34,30,16,3,0,236,120,163,123,104,74,8,0,593,620,623,440,377,264,46,6,2381
117,278,775,641,368,173,22,0,2259,142,737,775,528,260,66,19,2532,9626,33723,38696,34960,19782,4692,476,141957,2146,3879,2873,2308,1492,406,52,13162,55,245,301,337,223,56,8,1224,392,1904,1752,1139,418,27,3,5635,534,2916,2737,1814,577,51,9,8634,439,1009,744,598,293,89,17,3182,4534,14874,7455,4450,2558,588,72,34538,46557,147985,116064,83088,44732,9648,983,449055,3963,9675,6110,3681,2279,585,62,26360,62,434,304,172,116,37,3,1126,193,511,265,128,81,12,4,1200,2209,5460,5876,4546,2378,380,22,20873,940,1813,1072,881,581,87,11,5387,151,598,540,344,174,26,3,1835,7523,18480,14168,9749,5616,1133,101,56777,58,258,355,226,121,45,4,1069,58,141,104,41,28,4,0,378,288,633,913,666,288,46,12,2839,198,243,209,155,88,11,4,907,101,296,247,149,55,9,0,856,695,1566,1837,1239,581,119,24,6057,228,792,970,802,333,60,12,3198,8442,20848,16977,11793,6528,1309,134,66035
118,3,11,0,0,0,0,0,16,23,62,53,39,24,11,0,212,4151,10217,10154,9697,6540,2027,275,43064,861,727,481,505,388,152,29,3149,15,70,110,106,85,28,9,429,118,357,252,188,83,14,3,1013,116,403,342,205,120,8,0,1187,47,113,96,127,100,39,15,537,1546,2352,1409,1114,835,279,55,7585,9864,19191,15122,13489,9254,2864,415,70200,905,1506,736,515,342,113,11,4117,0,7,9,0,8,0,0,23,4,7,4,0,0,0,0,14,99,147,104,77,72,15,0,514,55,56,15,24,12,3,0,173,16,36,22,23,4,4,0,95,1072,1758,894,638,437,134,11,4942,3,20,9,5,4,3,0,47,4,8,3,3,0,0,0,16,27,38,38,25,34,3,0,166,61,44,26,10,10,5,0,157,11,39,27,8,10,3,0,99,108,142,104,56,56,17,3,480,77,124,96,91,47,15,3,447,1258,2023,1095,788,537,162,16,5870
119,0,3,0,3,6,0,0,13,15,72,68,79,53,14,7,309,9916,21191,22873,24237,16092,3552,361,98223,2701,1372,933,1178,1014,209,37,7450,72,263,393,401,275,72,9,1488,69,154,103,108,73,13,0,525,43,79,107,112,68,12,0,421,51,168,184,197,156,41,5,808,1170,1506,1088,1058,793,213,16,5843,16132,27832,27410,28808,19599,4357,462,124605,527,744,421,356,259,78,3,2386,0,4,4,3,3,3,0,15,10,5,7,6,0,0,0,24,87,191,158,151,97,18,0,708,98,77,40,51,38,6,0,304,9,32,29,31,6,4,0,103,731,1047,654,593,399,107,3,3538,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,31,24,17,10,3,0,107,70,29,16,24,24,0,0,162,4,12,8,8,8,3,0,37,94,71,50,55,44,5,0,313,157,194,159,149,109,23,3,797,984,1312,861,790,556,141,6,4651
120,33,32,34,19,4,5,0,127,13,37,33,40,29,8,0,171,5610,13989,14817,14458,9507,2288,230,60899,1258,834,515,654,516,133,30,3938,33,119,158,189,121,42,4,662,89,189,171,120,75,9,0,662,93,179,170,144,84,7,0,677,33,98,126,114,94,32,12,509,1101,1421,916,884,663,164,30,5173,10659,21302,19339,18530,12354,2947,335,85471,670,1122,613,451,344,76,10,3285,5,10,10,10,11,3,0,42,14,23,15,10,10,0,0,65,122,288,268,261,161,21,0,1129,94,110,62,67,76,13,0,420,16,20,31,30,21,0,0,120,917,1577,988,833,625,111,12,5056,3,5,5,5,3,0,0,22,11,7,4,3,0,0,0,19,27,32,23,19,8,6,0,120,60,27,14,12,13,3,0,138,7,13,19,7,7,0,0,52,112,88,59,44,37,7,0,355,72,126,131,94,60,11,0,504,1102,1791,1188,970,720,135,10,5917
121,3,12,9,16,6,0,0,52,12,74,110,111,42,11,3,371,8697,20055,22761,23166,14756,4064,479,93975,1737,1405,988,1025,792,232,36,6219,40,101,127,155,97,56,8,583,154,513,527,351,167,29,0,1732,71,308,435,287,106,16,0,1223,60,180,229,247,172,79,17,972,1901,3124,2222,1730,1217,366,49,10615,18946,42187,38493,33573,20937,5639,670,160445,1417,3226,1950,1145,654,168,17,8582,9,29,27,19,8,10,0,114,19,29,27,9,7,0,0,94,526,1162,1144,960,526,101,13,4419,292,389,246,203,110,23,0,1266,36,135,116,73,35,4,3,394,2294,4970,3521,2411,1340,306,32,14874,4,42,36,33,20,3,0,135,0,3,3,3,0,0,0,8,86,123,178,126,61,17,3,596,82,50,45,33,30,3,0,243,8,45,35,18,13,3,0,121,182,266,296,207,121,33,3,1102,124,220,251,245,101,29,6,985,2597,5460,4069,2864,1556,363,40,16954
122,3,3,3,3,0,0,0,11,11,23,16,36,37,10,0,131,6161,10848,12194,12848,8635,2344,283,53310,1460,695,383,479,416,128,24,3587,33,116,125,165,130,42,5,631,112,178,203,157,107,16,0,766,142,197,188,197,98,12,0,838,40,68,132,119,97,32,6,493,1066,916,642,723,542,174,36,4103,10457,14541,14667,15378,10492,2894,365,68790,196,418,193,92,52,11,0,968,37,83,31,21,10,0,0,180,0,0,0,0,0,0,0,0,19,17,9,14,17,7,0,86,5,7,0,3,3,0,0,19,3,3,0,3,0,0,0,12,256,530,240,140,87,21,0,1273,11,27,14,7,4,3,0,66,0,0,0,0,0,0,0,0,40,30,30,22,25,6,0,154,107,47,13,22,21,0,0,209,5,13,4,8,6,0,0,44,165,115,55,60,55,10,3,468,80,150,149,146,87,19,0,627,497,794,447,342,233,47,3,2359
123,0,0,3,3,0,0,0,3,10,8,25,19,19,0,0,86,7643,12103,13123,12989,8773,1667,108,56403,2257,725,475,510,435,78,10,4487,69,188,254,231,187,56,4,993,70,49,48,65,58,6,0,295,27,24,40,42,21,0,0,152,15,58,58,84,36,11,3,265,351,230,220,226,199,70,5,1300,11097,13851,14545,14437,9935,1918,130,65916,132,98,67,79,44,3,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,37,25,19,4,0,153,33,21,7,11,9,0,0,76,3,8,9,7,5,0,0,27,202,167,111,120,72,5,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,3,0,0,0,32,72,12,10,11,0,0,0,106,3,0,0,0,5,0,0,8,87,19,20,15,4,6,0,152,94,86,66,82,60,9,0,398,381,278,200,216,144,14,0,1234
124,3,0,0,0,0,0,0,3,34,29,23,35,14,10,0,135,9412,14298,15703,16441,11812,2357,195,70221,2708,831,569,694,554,126,11,5490,95,254,321,314,252,68,10,1307,73,106,97,121,85,9,0,486,51,71,90,85,55,9,0,371,48,74,85,101,81,31,12,433,614,515,426,468,421,99,23,2563,13908,16884,17768,18715,13596,2793,266,83933,144,153,89,80,67,13,0,552,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,31,51,66,53,46,10,0,255,58,36,15,20,15,0,0,142,10,14,21,11,7,0,0,67,244,265,190,165,128,27,3,1013,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,7,13,3,0,0,41,56,16,9,14,0,0,0,92,6,3,0,3,0,0,0,14,71,27,16,27,6,3,0,153,143,141,131,92,65,20,4,592,452,432,335,283,200,46,11,1758
125,3,10,6,8,4,0,0,38,31,85,79,93,51,18,0,345,12606,32681,34963,33436,21931,4291,321,140228,2891,2271,1424,1578,1285,275,28,9745,123,330,420,455,294,98,9,1726,116,246,213,221,130,11,0,936,62,169,255,228,119,11,0,847,63,227,229,214,136,46,3,914,930,1701,1168,915,680,165,20,5581,20636,45038,43929,41266,27290,5373,419,183945,1006,1532,939,834,637,116,8,5070,3,11,8,4,11,3,0,39,3,12,6,6,6,0,0,37,295,672,673,644,382,60,3,2735,199,222,161,162,143,13,0,902,30,73,65,58,41,3,0,276,1529,2527,1855,1715,1222,197,9,9048,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,6,71,119,132,117,61,14,3,510,108,58,43,44,46,3,0,304,8,33,18,20,8,0,0,83,194,215,197,180,116,16,3,916,180,291,263,227,133,27,9,1131,1905,3031,2312,2119,1470,243,21,11098
126,0,3,4,4,3,0,0,15,8,41,46,44,25,10,0,175,4761,13184,16266,14574,8753,1778,178,59481,916,827,595,547,400,99,16,3395,20,58,73,88,70,31,4,355,75,185,232,161,85,9,0,745,39,104,163,173,65,6,0,556,29,91,109,98,73,28,0,439,714,868,586,471,340,98,23,3096,8889,19818,21145,18053,10877,2247,235,81271,473,914,597,396,216,55,0,2653,3,15,5,4,5,0,0,33,0,6,0,3,0,0,0,12,143,197,227,190,89,20,0,868,72,95,51,46,39,10,0,315,8,35,34,28,13,3,0,125,700,1264,914,662,374,88,3,4011,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,3,52,99,136,84,33,3,0,402,86,61,21,31,17,3,0,213,4,5,7,3,9,0,0,37,137,175,166,118,64,11,0,677,67,131,139,119,61,15,4,539,907,1576,1229,902,502,112,4,5224
127,0,4,0,0,0,0,0,8,22,21,25,51,24,7,0,153,9804,19606,20520,20095,13365,2534,238,86168,2699,1213,778,1051,835,170,19,6774,102,347,473,509,299,68,7,1797,73,118,87,91,43,5,0,424,40,67,77,77,33,6,0,308,66,134,156,126,79,25,0,585,705,634,537,492,383,103,18,2867,14504,23316,23358,23204,15579,2997,295,103265,252,305,174,185,139,23,4,1082,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,6,51,75,72,63,60,9,0,331,47,35,18,20,16,3,0,143,9,19,5,6,10,5,0,56,364,439,277,274,225,37,4,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,13,20,12,6,0,84,86,17,21,17,12,0,0,155,3,3,9,5,3,5,0,28,104,44,39,39,29,9,0,266,168,178,160,147,79,16,3,747,635,661,478,468,334,62,3,2635
128,0,3,0,5,3,0,0,8,14,12,18,13,6,0,0,62,6240,8854,9557,10202,7295,1673,148,43973,1506,430,339,376,309,85,15,3060,44,103,120,114,120,44,9,554,43,49,36,47,45,14,0,237,60,62,69,77,49,0,0,314,21,40,56,64,51,23,8,264,549,472,381,400,293,75,22,2188,9547,11077,11036,11664,8474,1983,203,53986,193,205,93,70,52,18,0,631,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,4,63,40,41,42,38,3,0,220,56,28,17,10,8,0,0,129,7,7,8,7,3,0,0,38,320,290,158,126,101,19,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,7,6,0,0,31,32,11,3,6,3,0,0,49,0,3,0,3,4,0,0,10,37,20,6,19,8,0,0,93,81,96,53,75,44,4,0,352,445,397,220,222,159,30,0,1474
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,19,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,11,0,3,0,3,0,0,0,10,7,14,14,11,5,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,0,0,8
199,5,13,7,5,3,0,0,36,15,98,96,123,108,44,4,487,11201,20336,22036,23065,16059,3441,306,96442,3032,1648,1083,1153,818,182,24,7932,489,1238,1663,2111,1777,519,42,7846,111,130,88,97,51,6,0,483,60,103,83,79,36,10,0,361,153,346,407,515,435,122,12,1985,340,332,284,325,301,89,16,1676,16535,25735,26646,28164,20050,4528,416,122073,304,368,192,133,115,36,3,1150,0,5,8,0,0,0,0,21,0,0,6,0,0,0,0,15,96,121,113,120,79,29,0,549,79,37,18,23,9,0,0,172,14,22,21,17,4,3,0,85,497,563,353,293,209,70,5,1988,0,3,6,3,3,0,0,20,3,0,0,0,0,0,0,3,21,33,21,30,16,3,0,119,15,11,8,7,8,0,0,51,5,13,8,5,3,3,0,36,45,57,41,48,35,4,0,227,280,341,329,303,183,45,4,1491,824,962,718,649,429,121,10,3708
201,5,5,0,3,4,0,0,19,22,33,22,23,18,3,0,120,5296,8256,9108,10004,7280,1315,163,41424,1466,400,286,325,258,61,6,2799,9,37,50,99,83,30,8,322,27,21,20,29,26,0,0,131,39,61,68,104,87,14,0,367,19,31,46,60,52,31,5,244,361,310,316,420,426,118,25,1979,7443,9280,10023,11140,8286,1588,216,47975,3,6,3,4,0,0,0,22,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,10,19,12,9,4,0,0,55,3,4,0,3,0,0,0,11,0,8,3,3,3,0,0,19,19,39,27,24,12,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,12,33,5,3,0,0,0,0,49,0,0,0,0,0,0,0,3,43,5,8,4,3,3,0,68,48,70,46,65,36,3,0,269,108,112,79,90,46,11,0,452
202,11,10,3,3,4,0,0,27,19,17,9,10,18,0,0,77,5213,8383,8799,10163,7515,1310,158,41548,1494,526,302,332,291,53,9,3007,17,44,76,88,85,30,15,347,28,53,28,64,50,3,0,229,73,94,120,118,68,6,4,494,20,44,42,49,56,32,7,251,405,411,328,451,445,140,30,2213,7491,9729,9836,11370,8626,1600,223,48873,8,6,8,3,4,3,0,33,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,8,11,12,15,14,16,0,0,68,11,0,3,3,4,0,0,25,0,7,6,6,6,0,0,23,39,31,31,27,23,3,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,6,3,0,0,0,27,23,4,0,7,0,0,0,34,3,3,3,3,3,0,0,21,33,17,13,15,4,3,0,81,69,81,53,67,47,14,0,339,141,136,95,109,73,19,0,574
203,10,26,10,7,3,3,0,63,25,57,35,33,25,5,0,172,9168,16264,17144,18048,12548,2326,207,75699,2618,807,496,597,446,94,15,5071,20,70,99,99,135,53,7,484,47,64,61,68,41,10,6,298,139,187,248,218,131,16,3,943,29,90,87,73,99,31,4,414,683,646,472,570,540,148,25,3080,13308,18735,18977,20041,14189,2721,272,88248,32,38,21,23,6,0,0,116,0,0,0,0,0,0,0,0,7,17,6,9,4,0,0,43,13,61,56,55,23,8,0,221,18,14,8,4,6,0,0,45,0,11,7,5,5,0,0,32,66,140,101,94,46,14,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,22,19,23,20,3,0,106,69,21,12,4,5,0,0,108,10,10,6,3,3,0,0,27,89,48,40,31,27,10,0,250,117,138,112,115,70,14,0,565,280,327,244,243,147,30,0,1280
204,12,18,3,17,3,0,0,60,17,9,13,7,9,3,0,65,4693,7842,9258,11033,8585,1707,194,43305,1444,445,304,309,261,73,10,2846,17,60,96,125,129,47,26,492,43,41,41,73,62,19,4,282,81,94,108,131,102,20,0,540,184,123,80,102,115,56,12,669,1335,788,505,635,732,280,60,4335,8059,9573,10503,12511,10057,2213,306,53218,8,15,5,5,3,0,0,37,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,16,11,12,9,8,3,0,0,41,3,3,4,0,0,0,0,8,0,4,3,0,0,0,0,7,21,36,21,17,8,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,3,4,0,0,19,16,5,0,0,3,0,0,24,8,0,0,0,0,0,0,11,33,15,5,6,8,0,0,68,79,65,56,71,62,15,4,356,129,113,88,93,73,23,4,530
205,39,62,19,12,7,0,0,151,19,18,27,16,24,3,5,108,7433,12754,13558,16157,12621,2502,316,65340,2295,648,428,455,425,104,20,4374,21,82,112,169,161,62,22,626,47,74,92,87,68,22,5,389,116,115,107,131,95,14,3,584,53,104,121,133,128,84,17,633,740,676,594,772,797,296,68,3928,11023,14767,15227,18075,14438,3117,446,77095,24,14,14,7,4,3,0,73,0,0,0,0,0,0,0,0,12,11,6,4,0,0,0,42,16,35,29,30,12,3,0,118,21,3,9,9,0,0,0,45,4,6,3,3,0,0,0,17,72,72,69,57,23,5,0,291,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,5,4,3,5,3,3,0,20,25,3,0,0,4,0,0,37,3,4,0,4,0,0,0,12,36,14,7,8,5,5,0,82,86,96,103,121,82,26,8,523,193,190,183,184,108,36,9,895
