SA4_CODE_2016,Mng_Mng_nfd_M,Mng_Mng_nfd_F,Mng_Mng_nfd_P,Mng_ChiefEx_GMng_legs__M,Mng_ChiefEx_GMng_legs__F,Mng_ChiefEx_GMng_legs__P,Mng_Farmers_FMng_M,Mng_Farmers_FMng_F,Mng_Farmers_FMng_P,Mng_Spec_Mng_M,Mng_Spec_Mng_F,Mng_Spec_Mng_P,Mng_Hosp_ret_svce_Mng_M,Mng_Hosp_ret_svce_Mng_F,Mng_Hosp_ret_svce_Mng_P,Mng_Tot_M,Mng_Tot_F,Mng_Tot_P,Pro_Pro_nfd_M,Pro_Pro_nfd_F,Pro_Pro_nfd_P,Pro_Arts_media_Pro_M,Pro_Arts_media_Pro_F,Pro_Arts_media_Pro_P,Pro_Busin_HR_mkting_Pro_M,Pro_Busin_HR_mkting_Pro_F,Pro_Busin_HR_mkting_Pro_P,Pro_DesEng_sci_tspt_Pro_M,Pro_DesEng_sci_tspt_Pro_F,Pro_DesEng_sci_tspt_Pro_P,Pro_Educ_Pro_M,Pro_Educ_Pro_F,Pro_Educ_Pro_P,Pro_Health_Pro_M,Pro_Health_Pro_F,Pro_Health_Pro_P,Pro_Inf_Com_Tec_ICT_Pro_M,Pro_Inf_Com_Tec_ICT_Pro_F,Pro_Inf_Com_Tec_ICT_Pro_P,Pro_Leg_soc_welf_Pro_M,Pro_Leg_soc_welf_Pro_F,Pro_Leg_soc_welf_Pro_P,Pro_Tot_M,Pro_Tot_F,Pro_Tot_P,TecTW_TecTW_nfd_M,TecTW_TecTW_nfd_F,TecTW_TecTW_nfd_P,TecTW_Eng_ICT_STecs_M,TecTW_Eng_ICT_STecs_F,TecTW_Eng_ICT_STecs_P,TecTW_Auto_eng_tds_wks_M,TecTW_Auto_eng_tds_wks_F,TecTW_Auto_eng_tds_wks_P,TecTW_Const_tds_wks_M,TecTW_Const_tds_wks_F,TecTW_Const_tds_wks_P,TecTW_EleTec_telco_tds_wks_M,TecTW_EleTec_telco_tds_wks_F,TecTW_EleTec_telco_tds_wks_P,TecTW_Food_tds_wks_M,TecTW_Food_tds_wks_F,TecTW_Food_tds_wks_P,TecTW_Sk_ani_hort_wks_M,TecTW_Sk_ani_hort_wks_F,TecTW_Sk_ani_hort_wks_P,TecTW_Oth_TecTW_M,TecTW_Oth_TecTW_F,TecTW_Oth_TecTW_P,TecTW_Tot_M,TecTW_Tot_F,TecTW_Tot_P,CoPSW_CoPSW_nfd_M,CoPSW_CoPSW_nfd_F,CoPSW_CoPSW_nfd_P,CoPSW_HlthWlfSptWs_M,CoPSW_HlthWlfSptWs_F,CoPSW_HlthWlfSptWs_P,CoPSW_Carers_aides_M,CoPSW_Carers_aides_F,CoPSW_Carers_aides_P,CoPSW_Hosp_wks_M,CoPSW_Hosp_wks_F,CoPSW_Hosp_wks_P,CoPSW_ProtecSvcWks_M,CoPSW_ProtecSvcWks_F,CoPSW_ProtecSvcWks_P,CoPSW_SptsPsnlSvceWs_M,CoPSW_SptsPsnlSvceWs_F,CoPSW_SptsPsnlSvceWs_P,CoPSW_Tot_M,CoPSW_Tot_F,CoPSW_Tot_P,ClAW_ClAW_nfd_M,ClAW_ClAW_nfd_F,ClAW_ClAW_nfd_P,ClAW_OfMngs_ProgAdm_M,ClAW_OfMngs_ProgAdm_F,ClAW_OfMngs_ProgAdm_P,ClAW_PsnlAs_secretaries_M,ClAW_PsnlAs_secretaries_F,ClAW_PsnlAs_secretaries_P,ClAW_GnrlClerWs_M,ClAW_GnrlClerWs_F,ClAW_GnrlClerWs_P,ClAW_InqClks_recepts_M,ClAW_InqClks_recepts_F,ClAW_InqClks_recepts_P,ClAW_Num_clerks_M,ClAW_Num_clerks_F,ClAW_Num_clerks_P,ClAW_Clerl_OfSuptWs_M,ClAW_Clerl_OfSuptWs_F,ClAW_Clerl_OfSuptWs_P,ClAW_Oth_ClAW_M,ClAW_Oth_ClAW_F,ClAW_Oth_ClAW_P,ClAW_Tot_M,ClAW_Tot_F,ClAW_Tot_P,SWs_SWs_nfd_M,SWs_SWs_nfd_F,SWs_SWs_nfd_P,SWs_Sales_reps_agnts_M,SWs_Sales_reps_agnts_F,SWs_Sales_reps_agnts_P,SWs_SalesAs_SalesPsns_M,SWs_SalesAs_SalesPsns_F,SWs_SalesAs_SalesPsns_P,SWs_SalesSptWks_M,SWs_SalesSptWks_F,SWs_SalesSptWks_P,SWs_Tot_M,SWs_Tot_F,SWs_Tot_P,MaOpD_MaOpD_nfd_M,MaOpD_MaOpD_nfd_F,MaOpD_MaOpD_nfd_P,MaOpD_Ma_StatPlntOps_M,MaOpD_Ma_StatPlntOps_F,MaOpD_Ma_StatPlntOps_P,MaOpD_MobPlntOps_M,MaOpD_MobPlntOps_F,MaOpD_MobPlntOps_P,MaOpD_RoadRail_dvrs_M,MaOpD_RoadRail_dvrs_F,MaOpD_RoadRail_dvrs_P,MaOpD_StorPsns_M,MaOpD_StorPsns_F,MaOpD_StorPsns_P,MaOpD_Tot_M,MaOpD_Tot_F,MaOpD_Tot_P,Lab_Lab_nfd_M,Lab_Lab_nfd_F,Lab_Lab_nfd_P,Lab_Clnrs_lndryWs_M,Lab_Clnrs_lndryWs_F,Lab_Clnrs_lndryWs_P,Lab_Const_and_Min_Lab_M,Lab_Const_and_Min_Lab_F,Lab_Const_and_Min_Lab_P,Lab_Factory_ProcWs_M,Lab_Factory_ProcWs_F,Lab_Factory_ProcWs_P,Lab_FarmFrstyGrdnWs_M,Lab_FarmFrstyGrdnWs_F,Lab_FarmFrstyGrdnWs_P,Lab_Food_prep_asts_M,Lab_Food_prep_asts_F,Lab_Food_prep_asts_P,Lab_Oth_Lab_M,Lab_Oth_Lab_F,Lab_Oth_Lab_P,Lab_Tot_M,Lab_Tot_F,Lab_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,NS_M,NS_F,NS_P,Tot_M,Tot_F,Tot_P
111,263,95,356,976,312,1294,107,36,147,5006,2822,7826,2835,2877,5715,9189,6146,15337,262,329,594,510,400,905,3020,3281,6300,3382,1294,4679,2378,5464,7842,2679,8293,10972,1242,268,1508,1072,2026,3100,14557,21351,35909,219,25,242,2566,1035,3595,4642,52,4696,3385,41,3431,2780,50,2832,1578,824,2404,728,389,1117,967,1275,2246,16869,3691,20561,3,8,9,771,1907,2672,1245,6769,8019,1218,3150,4364,1254,279,1535,791,1411,2201,5280,13531,18806,8,32,41,840,2920,3757,31,1502,1529,540,4133,4682,455,3970,4431,757,4267,5024,682,586,1273,1324,1700,3019,4641,19114,23752,12,29,37,1299,1014,2315,3843,7614,11454,545,1497,2047,5695,10157,15857,243,3,248,2149,262,2409,954,19,975,4191,333,4523,1065,135,1195,8597,756,9351,309,50,359,1454,2222,3680,1894,21,1917,1452,792,2242,543,111,650,1326,1280,2608,2150,688,2842,9126,5166,14298,786,513,1298,519,421,937,75256,80843,156101
112,101,59,165,442,186,629,1854,735,2583,2285,1285,3568,2088,1979,4069,6762,4246,11009,54,74,126,387,372,753,1097,1231,2323,1065,629,1698,1397,3225,4624,1458,3942,5407,373,68,440,552,1016,1566,6382,10556,16941,86,11,95,808,392,1200,2065,39,2107,1995,26,2013,1057,21,1074,1252,570,1827,765,295,1069,654,660,1313,8686,2011,10700,0,5,5,360,1051,1410,876,3988,4867,673,1862,2530,581,160,737,445,904,1352,2935,7964,10899,3,8,11,319,1407,1730,13,698,711,243,2013,2252,176,1690,1869,325,1753,2080,288,263,558,456,705,1162,1825,8550,10374,14,11,27,701,649,1354,2252,4186,6439,302,775,1080,3269,5623,8896,112,11,118,624,154,784,674,26,699,2237,178,2410,389,86,479,4036,452,4486,209,27,241,931,1479,2407,927,20,947,1203,535,1742,1104,421,1522,688,819,1501,1244,322,1561,6303,3622,9923,412,279,691,374,333,707,40978,43642,84622
113,87,30,116,314,79,393,3668,1226,4891,1975,981,2953,1226,1221,2446,7258,3540,10796,35,39,77,119,103,221,1047,931,1982,830,369,1196,864,2455,3314,658,2425,3081,175,34,206,290,527,819,4012,6889,10897,103,5,106,719,356,1074,2855,54,2905,1349,25,1370,1117,24,1141,591,452,1045,494,198,693,394,467,859,7618,1572,9192,0,4,8,273,729,1005,339,2838,3174,268,1153,1426,1235,349,1584,211,455,667,2336,5526,7855,10,6,13,237,1079,1311,9,542,546,169,1693,1859,80,1059,1143,177,1396,1574,207,208,421,423,529,950,1315,6507,7827,4,4,10,428,306,736,1588,3150,4737,191,577,769,2215,4037,6257,109,8,119,813,148,958,1086,47,1128,2030,137,2167,337,51,390,4370,393,4764,194,40,232,604,1284,1887,593,8,603,2036,934,2971,1295,419,1710,327,560,881,768,232,998,5808,3473,9290,370,169,546,292,230,519,35601,32330,67936
114,79,34,109,275,135,410,540,231,770,1643,750,2395,1285,1441,2729,3820,2596,6411,28,29,61,163,175,338,605,695,1303,889,346,1234,709,1843,2550,716,2195,2909,190,42,230,271,589,859,3567,5905,9470,60,6,68,559,244,805,1940,54,1996,1487,24,1505,779,16,795,741,389,1125,649,280,926,338,453,791,6552,1463,8015,0,3,3,205,678,883,399,2447,2847,445,1304,1749,547,128,679,241,525,766,1844,5088,6930,0,3,3,147,884,1032,6,481,486,128,1070,1196,65,1091,1157,130,1148,1274,165,148,308,252,370,621,895,5185,6083,3,8,11,380,459,834,1450,2908,4354,171,535,709,2001,3901,5902,73,3,78,512,81,590,402,12,415,1332,78,1412,217,69,289,2541,242,2781,131,9,148,500,953,1455,701,14,718,564,135,701,380,152,532,533,489,1026,741,235,971,3550,1991,5542,277,151,430,225,173,402,25277,26698,51975
115,178,106,285,841,252,1092,582,289,869,4162,2222,6382,1863,1559,3417,7621,4428,12048,138,109,251,237,247,483,2596,2446,5045,1796,791,2578,1141,3773,4912,921,2387,3305,1765,414,2182,419,602,1023,9011,10769,19774,130,5,135,1436,493,1930,1458,22,1476,2315,36,2353,1358,21,1384,742,361,1100,738,386,1125,541,613,1153,8722,1931,10650,0,0,3,203,602,810,579,3630,4200,564,1346,1909,420,93,516,528,1031,1558,2288,6700,8993,3,7,14,561,1706,2266,28,1037,1060,247,2059,2308,179,1720,1895,401,2338,2735,196,162,365,583,795,1378,2201,9827,12022,17,13,23,1126,758,1879,2330,3972,6303,387,933,1318,3856,5672,9528,83,10,97,544,148,691,593,12,606,1760,108,1870,562,160,722,3537,439,3984,134,15,153,665,731,1400,1006,8,1016,607,532,1138,542,415,954,624,498,1121,1021,283,1303,4592,2487,7081,504,338,840,392,300,689,42721,42879,85609
116,233,78,313,853,187,1038,122,48,169,4918,1960,6879,2304,1525,3829,8430,3798,12233,73,59,133,173,150,323,1769,1588,3355,1453,484,1938,1449,4466,5914,1147,2726,3879,763,162,927,457,747,1201,7288,10381,17667,255,11,265,1321,378,1700,3318,48,3359,2267,35,2305,2189,31,2215,764,346,1111,597,175,770,1009,599,1611,11711,1626,13338,0,3,3,289,765,1054,516,4129,4643,377,1118,1497,1065,298,1358,442,707,1146,2689,7011,9705,10,16,24,616,1481,2096,9,687,697,371,2515,2887,227,2040,2263,461,2332,2793,667,219,885,1652,1339,2993,4024,10620,14643,16,26,36,1260,677,1936,2938,4444,7376,429,1158,1590,4643,6302,10941,201,18,222,1529,269,1796,2747,141,2889,5782,214,5999,3903,1457,5362,14161,2104,16263,254,25,277,940,941,1884,1506,25,1530,1995,1591,3585,308,65,375,875,616,1493,1691,509,2207,7572,3780,11347,736,467,1197,515,361,875,61766,46446,108208
117,1519,856,2380,7419,2834,10254,68,37,106,37260,26091,63355,12501,10357,22856,58773,40171,98950,2639,2433,5075,5623,5516,11135,44359,40871,85231,15195,8991,24186,5780,7847,13619,3799,8245,12044,25554,6409,31965,9546,10766,20311,112500,91078,203579,857,76,935,8115,2420,10533,4633,100,4728,5188,81,5267,5363,219,5584,7378,2180,9560,737,476,1210,3683,2389,6073,35955,7937,43891,3,12,14,687,1549,2239,993,4877,5871,7629,8653,16282,6094,1456,7553,3248,5732,8976,18657,22279,40935,87,120,207,6175,10423,16599,296,9828,10123,3707,10167,13876,2883,8346,11230,8914,14167,23084,2149,1420,3563,7888,9338,17223,32104,63801,95904,66,58,118,7141,5514,12660,8700,12955,21663,2380,5297,7684,18295,23830,42119,271,39,307,1628,543,2166,2701,215,2912,7450,305,7751,2514,680,3192,14563,1773,16336,461,38,504,4473,4842,9312,2936,52,2996,1848,1248,3101,263,52,312,3040,1841,4880,3946,920,4861,16965,8997,25966,4389,3044,7438,2342,2023,4364,314545,264939,579482
118,201,121,327,875,418,1293,99,47,149,3372,2404,5776,2411,2281,4693,6955,5272,12228,430,455,887,919,812,1730,2569,2731,5303,1646,1522,3173,2775,5022,7795,1781,4304,6089,996,234,1228,656,1207,1859,11774,16288,28058,87,3,88,964,384,1346,665,8,678,2217,36,2245,856,23,875,1764,544,2311,508,271,786,689,856,1539,7743,2127,9865,0,12,13,261,645,908,650,3657,4311,1401,2045,3444,1328,334,1666,1233,1657,2896,4881,8354,13236,3,5,14,415,1582,1997,31,997,1033,399,1662,2063,318,1719,2039,427,1459,1887,174,161,341,458,637,1100,2235,8231,10467,13,14,28,1130,874,2009,2272,3713,5988,356,871,1229,3776,5473,9253,47,3,47,305,79,382,201,3,198,1518,77,1598,272,64,339,2336,234,2572,115,7,119,910,1012,1921,715,7,724,214,132,344,198,66,261,748,478,1230,892,204,1098,3791,1902,5697,593,385,977,372,308,683,44461,48572,93033
119,318,141,459,1142,311,1450,91,37,125,6230,2802,9035,3551,2292,5846,11330,5583,16916,100,140,238,339,240,582,3075,2804,5877,2157,913,3067,1959,7012,8968,2534,6696,9236,1455,268,1721,872,1293,2163,12497,19354,31848,243,9,253,1649,552,2201,3778,48,3825,4423,57,4479,2810,40,2852,1922,600,2521,569,328,896,1604,1126,2732,17003,2762,19769,0,8,7,448,1137,1583,1102,6905,8001,1175,2100,3278,1425,341,1771,770,1396,2158,4916,11880,16796,8,20,28,844,2229,3071,34,1422,1458,555,3281,3835,387,3317,3702,936,3705,4643,1188,535,1719,1476,1256,2733,5427,15768,21192,13,18,31,1802,1161,2964,4119,5650,9767,607,1574,2175,6531,8402,14936,186,30,213,1474,439,1917,1050,34,1084,5961,200,6160,1574,460,2042,10246,1158,11412,269,31,297,1682,1485,3170,1795,16,1811,2168,1448,3617,312,51,359,1092,896,1983,2005,553,2563,9313,4479,13798,1010,619,1631,782,569,1351,79061,70580,149640
120,257,125,383,895,338,1238,82,24,110,5097,3001,8101,2739,2082,4821,9072,5581,14651,186,229,414,695,613,1305,3486,3666,7156,2121,1174,3296,1554,4448,6004,1722,4008,5731,2164,520,2690,778,1288,2071,12707,15949,28658,119,12,132,1481,461,1944,1424,32,1452,2365,46,2413,1131,20,1149,1497,505,2004,367,260,626,840,753,1600,9223,2091,11314,3,3,6,385,805,1192,649,4183,4836,1034,1516,2548,649,119,771,748,1177,1921,3462,7805,11268,6,9,14,860,1839,2699,28,1054,1078,492,2270,2762,504,2075,2578,1330,3152,4485,714,601,1313,897,939,1842,4844,11933,16781,7,22,26,1543,941,2488,3073,4231,7303,453,1015,1471,5085,6209,11292,63,5,69,434,100,530,688,19,708,2571,113,2685,704,181,880,4453,425,4876,173,10,181,1094,827,1922,970,24,1000,566,400,963,185,38,219,733,627,1362,1114,222,1339,4834,2157,6984,715,490,1211,476,380,854,54871,53017,107890
121,638,288,923,3048,1045,4096,90,38,129,13432,8264,21699,4665,3949,8612,21872,13581,35455,549,520,1065,2101,1793,3897,11501,11001,22499,6633,3301,9934,2425,7131,9563,2923,8618,11542,8396,1968,10361,1327,2081,3414,35851,36417,72275,286,26,304,3566,1200,4769,2023,32,2047,2925,39,2970,1931,58,1990,2221,685,2908,998,501,1495,1476,1264,2736,15419,3806,19220,3,7,9,455,1239,1695,1172,6295,7471,1650,2632,4279,1066,203,1263,1603,2512,4115,5942,12889,18834,11,45,57,1805,4111,5913,73,2374,2441,838,3763,4601,764,4000,4758,1782,4647,6429,708,466,1174,1535,2026,3557,7506,21428,28935,35,27,60,2967,2222,5195,4467,5859,10321,800,1589,2392,8273,9698,17967,66,0,70,560,202,755,332,3,337,2113,100,2208,791,153,950,3864,455,4318,160,20,185,1716,1444,3160,1074,29,1105,622,498,1119,232,48,276,1139,827,1965,1738,375,2113,6693,3230,9922,1351,931,2287,815,638,1455,107589,103077,210668
122,243,103,344,1129,356,1485,29,16,44,4130,2494,6626,2387,1936,4320,7924,4898,12822,101,104,209,695,643,1330,2781,2713,5495,1681,1074,2753,1024,3722,4747,883,2898,3776,1183,262,1447,399,796,1198,8751,12209,20959,135,5,141,1030,363,1394,1549,30,1577,2683,31,2708,1232,21,1255,1277,425,1706,881,369,1249,980,796,1776,9766,2034,11808,0,5,6,167,521,682,664,3574,4231,992,1726,2712,432,88,519,762,1354,2116,3009,7264,10277,3,15,15,436,1820,2256,35,973,1004,237,1859,2089,197,1690,1893,338,2146,2482,242,186,429,647,806,1455,2134,9499,11628,22,16,36,1097,896,1994,2701,3631,6328,362,866,1228,4181,5409,9590,57,0,59,434,118,550,290,3,288,1652,93,1753,717,282,999,3155,501,3656,92,13,113,775,601,1378,654,16,671,594,429,1023,302,74,376,643,477,1118,1174,240,1414,4243,1856,6100,485,365,848,276,258,538,43921,44292,88217
123,163,48,210,550,123,677,249,115,365,2653,1228,3881,1518,1423,2943,5135,2937,8068,38,67,105,126,106,239,1019,955,1978,921,362,1284,1223,3579,4801,902,2444,3347,310,60,372,361,765,1125,4910,8343,13249,141,5,150,987,340,1331,2960,31,2995,2195,25,2225,1630,17,1641,676,375,1057,489,261,754,702,650,1355,9788,1718,11503,0,0,0,257,714,975,337,3761,4099,367,1346,1712,682,175,858,338,765,1102,1986,6764,8747,6,7,15,296,1278,1575,10,678,685,155,1918,2072,128,1463,1590,217,1693,1905,313,221,538,643,759,1407,1772,8022,9789,7,12,22,735,533,1266,1864,4048,5904,269,935,1203,2874,5524,8396,175,21,196,1991,272,2258,1334,58,1392,3002,202,3210,1239,348,1584,7739,900,8638,162,29,186,607,908,1514,1153,18,1170,1316,1004,2322,400,173,571,769,641,1414,1140,498,1638,5542,3267,8812,463,311,777,345,233,576,40552,38013,78570
124,155,90,248,591,201,785,308,161,468,3339,1710,5047,2066,2024,4089,6456,4187,10640,91,142,232,334,319,651,1495,1530,3020,1338,665,1997,1633,4402,6044,1653,4710,6365,503,112,618,563,1119,1681,7606,12995,20604,153,10,164,1068,481,1551,3386,44,3431,2480,32,2508,1461,30,1490,1061,543,1599,667,375,1041,795,822,1611,11063,2339,13402,3,0,8,403,1182,1587,660,4441,5100,683,2161,2851,1347,373,1721,495,1028,1526,3593,9194,12785,6,7,18,427,1877,2304,13,992,1006,329,2638,2971,228,2370,2598,300,2094,2395,453,302,755,904,1123,2025,2667,11401,14068,6,9,14,769,648,1418,2559,4997,7553,309,1153,1463,3646,6812,10455,184,22,210,1270,223,1497,1508,57,1561,3282,215,3491,1281,490,1770,7521,1004,8523,208,25,236,870,1273,2141,1266,32,1293,1029,695,1725,436,289,729,1033,874,1904,1410,562,1975,6249,3752,10001,620,383,1005,435,293,724,49848,52364,102208
125,496,240,739,1786,417,2211,165,51,218,11455,5389,16840,4354,3068,7421,18260,9167,27428,371,351,722,351,265,616,6725,6552,13283,3936,1709,5642,2317,6577,8894,2972,8285,11258,3927,1041,4966,1509,2430,3944,22106,27210,49323,479,25,506,3366,1222,4590,4995,61,5059,4522,80,4598,3855,93,3941,1718,659,2375,624,237,863,1994,874,2864,21553,3248,24801,0,10,15,602,1426,2028,1187,6715,7905,1023,2012,3035,3325,939,4272,924,1215,2140,7073,12319,19390,37,54,90,1699,3411,5110,42,1889,1934,1297,5824,7124,1244,5199,6439,2866,7914,10776,1683,921,2598,3485,3533,7016,12358,28737,41096,25,24,51,2828,1495,4321,4651,6191,10841,691,1683,2379,8193,9400,17596,294,41,333,2449,639,3089,2732,80,2815,6291,242,6534,3847,1279,5121,15619,2279,17898,362,44,412,2102,1752,3855,2207,53,2264,3335,2322,5658,435,94,535,1030,1029,2060,2268,701,2971,11740,6006,17745,1724,1183,2912,1187,860,2047,119812,100417,220226
126,241,118,363,926,299,1228,60,8,70,7366,4406,11767,2097,1633,3737,10693,6469,17170,392,390,780,470,506,974,4974,5117,10086,2884,1494,4385,1570,3494,5068,1204,3129,4332,5592,1176,6769,629,1018,1647,17719,16332,34053,141,22,157,2330,925,3259,760,20,786,1322,16,1343,1327,40,1367,902,291,1192,288,181,470,416,444,860,7494,1952,9438,0,3,3,181,493,673,610,2923,3533,728,1156,1890,640,155,793,471,783,1257,2633,5518,8147,4,14,17,980,1804,2783,41,1054,1093,485,2009,2499,692,1981,2671,728,2193,2923,429,236,659,735,1128,1865,4102,10413,14509,12,12,21,1006,735,1735,2045,2963,5011,314,702,1014,3382,4407,7787,25,3,30,285,118,401,197,5,205,952,37,990,348,126,471,1800,292,2096,84,15,95,883,724,1610,552,13,565,371,386,754,121,28,147,531,483,1011,692,197,892,3232,1836,5063,622,441,1062,422,344,766,52092,48003,100093
127,298,101,398,905,176,1078,543,304,848,5182,1950,7133,2545,1748,4288,9468,4279,13750,61,81,140,158,120,272,1992,1795,3782,1341,526,1865,1763,5526,7293,1603,3606,5205,625,150,776,574,998,1570,8113,12795,20906,258,10,270,1445,477,1922,3972,31,4009,3248,48,3293,2000,47,2042,1216,525,1737,565,266,827,1440,800,2238,14147,2199,16341,0,6,10,316,825,1141,700,4807,5504,725,1621,2347,1785,317,2109,505,918,1419,4031,8494,12530,8,19,30,553,1666,2215,15,1074,1092,469,2951,3418,342,2840,3186,569,2618,3183,444,259,706,1476,1459,2934,3871,12895,16764,23,14,32,1476,749,2218,3064,4895,7958,387,1284,1670,4949,6936,11885,242,25,266,1973,484,2451,1984,64,2042,4809,183,4995,2431,873,3305,11435,1630,13064,255,37,288,1066,1086,2146,1614,25,1635,2148,1476,3625,441,258,698,842,727,1568,1696,534,2228,8056,4134,12191,993,598,1594,699,503,1203,65759,54468,120230
128,161,57,217,528,175,704,101,37,138,2623,1326,3943,1663,1484,3151,5073,3080,8152,54,51,103,204,158,359,1418,1351,2772,1188,604,1796,968,3105,4077,1061,2770,3828,410,88,496,318,587,900,5616,8724,14335,113,4,117,778,309,1092,1463,30,1501,1877,32,1910,1138,19,1159,844,277,1123,401,259,663,608,669,1274,7237,1592,8830,0,3,3,195,584,781,465,3315,3782,739,1388,2126,470,115,580,497,1050,1545,2361,6456,8817,3,3,5,362,1246,1603,7,796,810,179,1581,1763,121,1503,1625,246,1632,1877,180,129,313,510,572,1079,1615,7470,9084,3,10,12,672,525,1196,2187,4194,6381,292,847,1134,3158,5570,8728,60,7,65,453,112,563,296,10,305,1321,71,1397,544,100,652,2674,307,2978,82,7,91,623,634,1257,657,7,666,523,322,840,183,30,217,684,485,1168,977,273,1255,3733,1771,5505,340,208,551,271,202,470,32077,35383,67454
197,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,15,3,20,0,0,0,0,0,0,0,0,0,0,0,0,16,3,19,0,0,3,0,0,0,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,8,0,5,12,3,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,0,5,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,21,22,5,30,0,0,0,0,0,0,78,9,90
199,203,67,273,467,169,640,502,83,587,5861,780,6640,1223,598,1818,8261,1700,9963,116,86,202,1367,693,2058,1575,1219,2792,1403,372,1774,1195,2134,3326,660,1578,2234,560,91,647,384,736,1116,7258,6905,14162,474,15,493,2117,251,2367,3020,25,3043,27316,311,27630,9143,86,9227,310,124,433,4488,634,5125,1046,702,1745,47907,2156,50067,0,8,12,256,633,887,868,5891,6763,335,450,784,997,148,1144,1580,1495,3073,4038,8626,12664,6,8,15,336,331,665,14,266,278,178,598,776,81,280,363,227,814,1045,1198,478,1681,492,294,783,2538,3075,5609,17,5,20,1314,699,2008,1092,1118,2205,353,1418,1764,2767,3239,6004,226,11,237,1489,80,1572,2596,37,2639,8076,529,8599,235,80,316,12634,738,13366,569,33,597,4147,5268,9416,9390,168,9558,475,202,680,2822,408,3234,122,155,277,4196,489,4689,21728,6718,28443,1335,462,1793,773,521,1289,109237,34124,143362
201,115,61,174,332,116,451,1154,387,1535,1841,878,2719,1375,1168,2539,4814,2600,7420,47,66,111,195,176,372,960,893,1855,754,366,1117,1087,2306,3392,875,2893,3770,462,85,551,319,732,1045,4696,7509,12205,68,3,68,727,378,1104,1908,40,1947,1383,21,1406,729,23,749,637,422,1059,520,213,732,465,453,927,6436,1549,7992,0,3,3,285,920,1206,441,2821,3271,414,1122,1538,512,138,653,323,600,928,1982,5614,7600,0,13,17,194,912,1105,17,434,450,170,1249,1419,202,1368,1567,215,1332,1551,195,218,418,437,604,1040,1427,6132,7558,6,5,9,403,286,682,1612,3144,4759,245,628,872,2273,4064,6332,56,6,64,551,125,679,518,15,534,1495,81,1579,320,45,368,2933,279,3212,106,45,146,568,944,1512,541,26,565,848,444,1291,417,234,653,503,655,1156,744,283,1025,3725,2629,6350,290,199,492,238,210,448,28822,30784,59603
202,108,55,164,346,142,488,1247,488,1731,1836,969,2802,1296,1190,2486,4833,2845,7677,43,62,97,197,204,403,981,985,1966,932,404,1338,945,2180,3121,856,2975,3835,395,97,485,347,734,1075,4688,7637,12321,60,4,62,731,307,1038,1744,24,1774,1417,29,1446,904,17,919,661,392,1046,452,252,708,408,496,900,6365,1526,7889,0,9,9,380,927,1309,433,2737,3168,346,1011,1361,665,179,844,272,502,770,2100,5367,7468,0,9,12,307,929,1240,13,394,408,162,1311,1474,137,1198,1327,316,1363,1673,242,179,416,349,434,776,1518,5817,7336,3,4,9,379,294,679,1574,3093,4664,198,693,897,2155,4086,6241,49,4,58,711,204,916,526,7,537,1487,75,1561,312,42,360,3081,340,3426,108,21,132,522,831,1359,578,11,591,1558,755,2312,555,206,761,517,661,1181,864,235,1096,4708,2725,7436,302,202,496,211,207,417,29962,30746,60709
203,291,153,444,668,254,919,792,320,1113,3522,1918,5440,2386,2200,4588,7663,4843,12505,183,160,339,343,340,688,1876,2024,3895,2078,1090,3172,1879,3951,5828,1562,5198,6751,797,201,999,524,1300,1826,9237,14260,23498,112,23,132,1370,661,2039,2737,40,2783,2992,52,3040,1286,32,1314,1281,679,1952,842,446,1285,1035,976,2005,11648,2902,14548,3,7,8,417,1404,1824,705,5009,5719,763,2244,3009,1224,373,1601,622,1217,1845,3742,10262,14006,17,24,49,429,1731,2153,29,742,769,314,2226,2534,287,2523,2811,452,2346,2795,416,296,716,744,997,1744,2683,10885,13573,9,10,19,798,598,1397,2928,5759,8682,515,1484,1998,4247,7858,12103,98,15,112,1011,242,1254,842,34,874,2589,139,2733,592,243,840,5134,679,5810,181,29,211,968,1557,2524,1295,23,1316,1248,526,1777,519,235,756,1061,1066,2126,1481,471,1954,6755,3908,10666,563,398,961,392,332,718,52063,56326,108389
