SA4_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
111,4,3,10,4,14,17,5,4,18,85,0,15,16,11,20,20,8,12,20,113,8,14,7,6,25,24,3,15,21,121,4,15,12,15,22,22,10,20,26,137,10,12,7,8,25,22,9,19,21,136,9,5,9,15,8,18,3,14,16,95,0,8,7,3,4,0,0,7,15,52,3,7,3,3,3,0,0,0,17,40,3,0,4,0,0,0,0,0,42,48,79,136,103,122,149,169,68,115,290,1228,340,5029,1111,693,851,637,186,111,208,9157,571,3107,2223,2157,3357,2547,1034,738,369,16097,732,1304,1467,1790,4018,3585,1668,1726,294,16591,940,1281,1861,1821,3410,3380,1723,2093,240,16749,592,1286,2017,1924,2953,3135,1541,2317,215,15985,430,1173,2028,2241,3327,3519,1761,2639,232,17345,410,1154,1745,2371,3725,3411,1829,2722,235,17614,507,1047,1651,2313,3742,3306,1693,2484,212,16960,624,1077,1587,2004,3244,2913,1358,2135,163,15113,415,1150,1260,1295,1704,1505,711,1116,128,9286
112,3,10,9,11,19,15,3,11,21,94,3,9,7,16,15,11,3,20,32,116,3,9,7,17,17,15,0,15,22,116,9,10,12,19,18,18,7,16,23,130,10,12,18,18,12,12,10,21,28,140,9,18,10,7,13,12,3,15,31,121,11,22,10,9,8,3,3,5,14,80,6,12,0,5,0,0,4,4,19,56,3,6,4,3,0,4,0,6,37,72,74,178,112,144,133,113,40,135,278,1221,180,2729,573,438,477,247,104,86,174,5005,182,900,850,1033,1381,796,399,340,151,6029,245,645,696,934,1401,1101,549,653,154,6378,310,766,832,1023,1384,1173,577,907,155,7130,223,860,1021,1179,1426,1313,598,1091,161,7889,220,901,1121,1499,1683,1574,712,1366,201,9276,212,836,1082,1679,1921,1702,813,1512,163,9921,277,869,1134,1701,2121,1641,833,1524,165,10271,365,1014,1277,1705,1945,1546,732,1459,170,10218,347,986,1068,1291,1194,961,397,973,116,7337
113,3,4,3,11,8,12,0,13,13,67,9,3,7,9,15,15,3,18,15,90,7,4,9,6,22,16,4,18,13,88,0,11,3,9,18,17,7,19,8,96,7,14,3,4,4,12,5,23,13,90,7,6,6,5,10,9,3,17,24,90,5,14,7,12,5,3,0,0,21,65,3,3,3,0,4,3,3,5,3,30,3,8,4,4,0,3,0,3,21,46,59,106,62,69,127,120,48,148,179,918,163,1860,389,283,616,465,163,298,164,4397,182,780,557,713,1524,1238,652,804,192,6636,291,513,481,595,1680,1412,774,974,150,6856,332,476,620,671,1410,1229,657,1093,144,6629,207,471,626,731,1223,1146,626,1105,108,6246,165,445,647,832,1371,1309,725,1330,102,6926,149,386,590,844,1490,1354,769,1452,117,7156,228,453,593,864,1568,1295,708,1527,118,7340,267,461,592,804,1396,1270,617,1413,127,6938,240,497,505,562,891,735,356,919,103,4816
114,4,0,3,7,3,4,0,0,11,38,0,8,7,3,5,12,0,13,15,65,3,9,3,8,10,11,4,8,6,68,7,5,6,8,9,11,3,9,12,75,3,6,6,3,0,11,6,10,18,69,3,14,6,6,3,3,3,4,17,63,4,11,3,0,6,5,0,5,19,48,0,5,4,3,0,0,0,3,15,38,4,5,0,0,0,0,0,0,23,35,43,120,57,57,73,95,27,70,180,724,156,1928,366,298,338,218,103,80,115,3599,128,599,531,593,994,726,429,304,122,4429,195,378,454,538,936,828,544,547,108,4515,209,471,483,521,798,809,459,590,77,4431,152,445,552,589,782,797,416,690,73,4501,112,530,661,722,966,966,490,850,84,5394,151,526,631,818,1082,979,558,957,97,5810,185,534,672,862,1232,985,561,1015,98,6129,219,625,750,860,1084,882,443,924,107,5900,169,631,585,618,634,509,258,532,70,3997
115,0,8,5,3,11,10,0,12,14,62,3,8,8,5,8,16,3,3,14,53,3,3,4,9,11,19,7,15,18,84,4,3,11,6,14,8,5,18,5,75,5,3,9,10,12,6,3,15,15,73,3,4,7,10,3,9,3,6,13,52,3,11,8,10,3,3,0,4,11,49,0,4,3,0,0,0,0,3,10,19,0,3,0,3,0,3,0,3,6,20,31,76,56,78,84,101,27,94,162,720,223,3367,769,345,445,422,139,100,124,5935,211,1749,1401,909,1423,1544,611,647,205,8693,238,579,767,661,1740,2129,923,1181,183,8407,321,598,817,843,1658,2127,857,1438,194,8856,259,731,949,920,1538,2154,777,1608,145,9070,167,822,1090,1151,1526,2237,880,1808,176,9851,159,748,972,1137,1566,2001,891,1848,152,9469,152,651,923,1034,1531,1783,823,1751,142,8784,191,636,773,915,1321,1373,638,1404,116,7368,164,656,681,654,833,845,336,792,81,5050
116,3,8,8,0,20,15,10,8,27,93,7,0,6,11,11,30,4,17,18,106,3,7,8,17,20,13,6,19,29,128,5,10,3,10,8,26,3,22,17,108,3,3,6,7,18,13,3,9,13,84,8,7,3,5,14,6,3,8,7,61,5,3,3,6,4,5,0,3,16,45,0,5,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,18,22,54,98,80,85,160,151,45,118,267,1057,244,3034,824,457,567,465,138,130,208,6073,233,1583,1556,1143,2083,1766,760,728,321,10172,369,601,1016,1012,2894,2629,1201,1533,350,11618,457,758,1070,1121,2961,2779,1310,1933,299,12696,321,746,1077,1172,2786,2732,1143,2030,306,12324,217,722,974,1248,2835,2893,1250,2227,217,12579,220,698,853,1297,2664,2685,1239,2225,241,12128,234,583,754,1197,2886,2350,1170,2056,206,11441,248,555,720,965,2398,2047,896,1558,157,9545,207,553,623,656,1436,1205,496,886,92,6153
117,18,15,29,35,57,85,21,67,93,420,18,9,26,29,49,84,25,64,80,387,16,17,26,25,58,77,23,70,80,393,14,21,20,29,55,53,26,71,85,373,12,17,14,19,58,56,9,46,52,279,8,10,16,14,32,26,13,37,56,212,5,19,18,7,18,13,3,16,40,148,3,15,6,5,5,8,0,6,44,87,11,11,6,8,7,3,0,3,55,95,177,243,370,265,530,640,196,526,990,3947,361,4106,1949,855,970,882,329,275,457,10184,1165,7605,9560,4802,9716,10430,4365,4518,1442,53609,2130,3810,8293,5053,19969,24589,11018,13830,1709,90405,4071,2781,6634,5338,20434,27604,11328,16425,1515,96133,3236,2509,5482,5783,16349,22043,9393,15238,1137,81172,1643,2140,4369,5378,12372,18218,8540,15230,881,68771,1051,1906,3211,4569,10554,14312,7222,14037,779,57642,1124,1629,2558,3848,9485,11462,5881,11081,723,47790,1031,1598,2260,3055,7800,8278,4291,7716,552,36588,786,1689,2212,2161,4628,4446,2018,3760,375,22076
118,3,7,3,5,12,11,3,11,17,73,3,14,3,9,9,16,3,12,14,77,3,11,8,11,12,15,4,13,20,93,0,14,6,7,4,16,6,21,15,87,0,12,8,8,14,14,0,11,23,81,4,11,4,9,9,5,3,4,10,57,3,14,6,4,4,8,0,4,8,48,3,7,0,6,3,6,5,4,6,35,0,3,3,0,0,0,3,3,17,29,33,111,69,89,97,123,41,101,182,849,149,2039,505,247,204,202,68,51,129,3597,258,2520,2139,1097,1306,1347,663,547,271,10151,284,1122,1808,1152,2474,2653,1259,1537,235,12514,474,851,1412,1029,2376,2693,1172,1871,225,12097,329,851,1207,1049,1822,2129,981,1715,174,10249,212,826,1043,1140,1528,2019,833,1762,180,9560,140,761,908,1114,1453,1923,814,1752,143,9016,150,645,770,1074,1421,1712,807,1654,125,8351,190,694,736,897,1293,1364,591,1245,100,7115,157,702,714,698,826,890,368,765,73,5195
119,10,16,24,15,16,25,11,19,36,163,3,16,8,17,23,43,10,22,41,192,5,13,19,16,24,26,12,21,36,172,7,18,8,15,33,34,7,26,24,175,9,13,21,18,23,28,10,23,26,175,8,18,13,13,20,17,6,10,18,111,4,14,9,7,14,9,0,0,10,67,3,4,6,3,8,0,0,0,17,43,4,6,0,4,4,3,0,0,17,37,89,181,161,146,237,254,69,156,388,1690,322,3625,951,473,501,523,132,130,206,6871,304,2577,2376,1520,2467,2385,869,738,470,13710,485,1122,1932,1534,3730,3742,1505,1696,481,16230,679,1271,1958,1549,3750,3838,1476,2050,454,17016,446,1375,1806,1706,3201,3472,1331,2159,338,15832,341,1378,1816,1897,3385,3617,1481,2467,337,16716,296,1307,1728,1984,3617,3492,1504,2617,357,16905,319,1242,1530,1982,3679,3385,1457,2548,347,16480,405,1120,1427,1667,3165,2836,1226,2046,269,14160,317,1092,1234,1099,1949,1606,681,1120,155,9254
120,5,0,12,8,13,18,5,5,15,93,4,7,6,9,11,19,5,12,16,93,0,13,11,11,5,20,5,16,24,111,3,5,8,9,13,19,7,8,16,96,8,9,4,7,17,15,6,15,12,88,7,4,9,10,6,5,0,7,11,66,3,9,11,4,0,9,0,4,8,54,0,7,3,4,0,3,4,0,14,41,0,3,3,0,0,0,0,0,10,25,47,90,111,86,124,151,47,99,229,979,174,2393,605,285,246,232,88,43,117,4186,240,2112,1942,1089,1650,1583,587,551,333,10076,369,902,1695,1115,2939,3083,1182,1409,313,13009,491,833,1360,1112,3040,3200,1241,1698,280,13255,405,872,1098,1168,2520,2865,1098,1814,225,12048,237,868,1225,1321,2217,2850,1144,1965,181,12016,215,789,1024,1293,2140,2718,1097,2035,201,11503,244,739,1015,1254,2335,2482,1064,1980,196,11302,265,734,856,1107,1876,2028,880,1556,146,9454,209,678,831,780,1179,1138,481,866,109,6269
121,5,11,9,14,13,27,13,20,45,165,3,5,9,5,15,31,7,19,25,123,4,15,10,15,15,21,8,26,26,136,4,13,9,13,13,26,9,21,31,132,7,17,9,15,14,22,11,22,28,144,0,8,4,8,6,13,5,16,22,91,3,15,10,3,3,6,0,8,22,71,0,11,3,5,0,3,0,0,16,43,4,7,3,3,3,3,0,0,24,49,67,156,133,117,150,231,90,170,334,1440,335,4614,990,427,391,436,153,84,192,7621,482,3928,3472,1772,2960,3291,1378,1140,464,18896,623,1258,2431,1608,5573,7157,2992,3301,459,25403,1234,1191,2235,1829,5717,8195,3080,4233,495,28207,875,1385,2111,1915,4583,7129,2686,4394,389,25467,431,1555,2119,2309,3759,6355,2649,4798,317,24292,341,1442,1987,2312,3444,5312,2551,4877,294,22554,362,1291,1796,2143,3163,4596,2163,4515,255,20283,351,1328,1587,1838,2702,3478,1679,3450,195,16613,307,1409,1575,1282,1676,1991,873,1774,145,11038
122,3,3,4,3,6,9,0,9,14,55,5,3,3,10,7,15,4,7,11,77,3,0,0,14,13,11,3,17,12,69,3,7,9,13,3,17,4,13,18,82,4,9,5,3,8,8,0,14,9,62,4,4,7,11,6,7,4,3,11,58,4,14,0,3,5,0,3,3,13,44,0,14,3,3,3,0,0,0,9,33,0,4,0,3,0,0,0,0,23,36,36,81,65,76,68,91,30,88,166,703,216,3435,574,325,313,324,97,63,94,5441,214,1569,1517,978,1245,1435,555,423,164,8101,223,526,1076,771,1782,2091,938,1070,148,8629,381,611,1099,756,1744,2110,948,1301,138,9083,240,814,1141,915,1456,1921,866,1447,147,8952,177,980,1154,1197,1459,2031,935,1750,139,9819,166,888,1123,1345,1506,1974,896,1914,132,9939,178,760,1012,1317,1596,1878,841,1761,141,9481,198,766,914,1084,1298,1422,724,1379,106,7894,163,873,887,782,822,863,400,796,92,5664
123,0,4,3,3,19,10,0,9,12,64,7,4,3,6,22,12,3,20,22,95,5,3,5,6,12,15,3,5,13,83,0,7,3,12,18,15,7,10,13,91,6,5,14,7,11,14,8,10,10,81,6,3,4,4,15,3,4,7,12,63,3,3,4,4,0,3,0,0,12,33,0,5,0,0,0,0,0,0,5,16,0,3,0,0,0,0,0,0,9,19,41,88,67,72,140,119,46,99,171,856,186,2916,744,419,570,486,157,152,130,5763,190,1310,1019,937,1690,1429,625,581,232,8011,288,572,658,735,1796,1745,881,1148,200,8029,336,626,819,847,1777,1619,821,1283,152,8285,233,649,787,869,1722,1564,791,1315,160,8083,172,659,834,1026,1959,1750,871,1531,195,8999,178,578,720,1026,1831,1658,832,1472,159,8457,183,549,719,972,1936,1554,829,1391,148,8282,250,554,650,818,1654,1369,686,1169,90,7237,202,492,562,550,975,777,364,654,100,4676
124,5,7,5,13,10,11,0,5,13,71,4,6,8,3,17,18,3,15,14,86,3,6,6,3,14,13,4,18,20,85,4,8,4,10,14,19,7,13,12,90,3,6,4,4,12,15,4,17,22,97,4,3,3,5,6,11,5,5,11,65,8,7,3,3,3,3,0,5,15,47,0,11,0,4,0,0,0,3,11,23,0,3,3,0,0,0,0,0,18,33,56,92,74,67,130,154,43,86,204,901,249,3831,980,571,679,552,218,157,157,7394,261,1611,1474,1263,1887,1817,790,709,271,10086,367,776,952,997,2211,2147,991,1297,236,9983,456,840,1104,1017,2094,2036,1048,1499,233,10321,309,874,1094,1128,2084,1963,946,1602,181,10173,223,929,1120,1351,2172,2175,1059,1862,178,11071,246,789,1009,1477,2321,2205,1118,1947,192,11311,261,762,1015,1334,2342,2084,1049,1789,163,10793,350,776,1032,1242,2156,1800,916,1547,137,9956,250,802,908,883,1300,1085,452,913,99,6701
125,15,14,16,6,38,35,17,31,55,231,6,9,9,20,33,35,10,28,47,202,6,18,20,18,35,31,9,28,47,204,5,16,11,15,40,29,5,21,44,194,11,18,9,7,45,26,5,21,46,186,13,8,12,11,12,23,7,15,26,125,8,13,6,3,7,6,0,9,24,72,5,6,0,0,3,4,4,3,17,47,4,5,4,0,0,0,0,3,27,37,114,180,147,137,325,284,96,203,550,2036,296,3580,1067,571,719,588,192,137,299,7442,447,2983,2958,1918,4201,3492,1296,1233,655,19191,766,1399,2324,1925,7024,6310,2468,2796,698,25712,1191,1508,2360,2200,7453,6955,2544,3431,661,28294,833,1513,2218,2318,6764,6327,2450,3576,558,26555,530,1426,1948,2404,6176,6058,2511,3796,449,25300,411,1310,1717,2218,6046,5829,2435,3852,471,24290,505,1203,1536,2000,6337,5427,2315,3754,415,23485,517,1136,1408,1802,5284,4344,1938,2916,284,19629,444,990,1233,1198,3345,2671,1055,1653,227,12820
126,4,4,11,7,9,10,0,3,7,55,0,3,3,3,6,15,0,3,16,52,0,4,3,8,5,5,5,10,9,52,0,3,5,3,12,7,0,11,14,61,0,4,5,4,10,10,0,15,5,62,3,7,3,3,3,3,4,3,11,47,0,8,4,3,3,3,0,3,9,37,0,0,3,3,0,0,0,0,3,10,0,3,0,0,0,0,0,0,12,30,23,70,59,46,85,82,23,73,146,617,144,2009,506,192,194,196,60,42,119,3463,219,2018,1562,836,1412,1354,483,430,209,8526,268,659,1055,694,2752,2845,1102,1207,243,10827,573,624,910,848,3384,3674,1328,1689,227,13249,429,657,981,872,3054,3535,1298,1920,179,12920,247,574,911,999,2565,3461,1434,2261,170,12617,157,562,857,924,2168,2873,1324,2334,158,11349,157,504,734,932,2000,2400,1114,2136,140,10121,174,570,723,837,1675,1759,865,1534,118,8254,159,564,672,538,973,970,426,755,86,5149
127,3,7,17,8,17,13,3,12,37,118,8,11,11,12,33,29,15,28,32,167,0,14,14,17,38,27,10,15,30,163,8,20,11,8,27,19,8,21,37,152,8,3,16,5,24,27,18,19,33,142,5,5,6,11,20,17,3,13,27,107,3,11,3,3,6,7,0,3,20,57,3,6,3,0,0,3,0,0,4,21,4,3,3,0,0,0,0,3,22,35,67,138,129,110,235,197,67,154,389,1488,221,2916,905,488,566,476,190,147,205,6112,264,1967,1694,1328,2279,2082,797,905,397,11702,390,778,1182,1044,3140,3089,1391,1850,368,13240,535,949,1224,1199,3047,2976,1299,2100,376,13714,341,1036,1250,1188,2864,2684,1182,2032,322,12895,245,1093,1291,1523,2970,2992,1219,2259,277,13864,191,1030,1110,1419,3076,2891,1256,2177,299,13455,270,946,996,1339,3120,2717,1149,2100,321,12962,264,835,935,1142,2651,2279,1021,1727,224,11075,210,696,778,714,1616,1326,536,973,140,6981
128,0,8,5,9,3,8,0,6,21,60,0,4,5,10,9,8,0,11,13,67,3,6,4,3,4,11,6,12,10,59,3,5,6,3,12,13,3,14,6,76,0,5,4,7,5,7,5,12,8,52,3,3,3,9,3,5,3,3,7,52,4,10,4,0,3,6,0,6,4,32,0,3,3,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,10,18,31,87,61,64,62,85,26,70,148,634,201,3175,659,314,363,292,100,63,95,5260,188,1657,1277,841,1154,1186,434,386,175,7297,205,466,775,672,1440,1591,696,870,180,6877,286,532,799,663,1193,1294,642,998,117,6530,193,611,845,783,1053,1256,625,1005,110,6484,124,703,947,943,1167,1387,593,1188,107,7146,120,581,820,976,1185,1359,645,1271,107,7066,146,546,845,912,1250,1294,616,1182,117,6919,197,593,792,887,1144,1132,561,956,81,6346,177,592,678,619,745,602,272,513,51,4242
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,9,3,0,3,0,0,0,0,3,0,11,3,4,0,3,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,9
199,19,26,13,26,20,48,17,36,25,233,18,32,19,34,37,52,16,34,40,280,22,32,23,28,24,62,23,43,30,287,29,39,30,33,19,59,16,27,41,285,34,34,38,32,24,39,11,33,38,269,21,31,23,23,15,27,7,21,28,211,14,18,19,10,8,7,4,7,18,102,9,14,8,3,3,5,0,4,16,61,9,7,3,3,3,0,0,3,48,75,234,309,232,276,238,426,125,294,448,2587,235,1722,455,476,1020,1369,375,306,258,6207,558,2110,1354,1293,2160,3320,1125,1341,501,13764,585,1288,1471,1436,2099,3828,1391,2273,433,14794,638,1458,1401,1445,2004,3560,1370,2831,412,15125,553,1522,1346,1568,1708,3494,1311,2816,326,14643,518,1899,1621,1772,1814,3668,1417,2953,344,16018,557,1919,1711,1987,1875,3390,1340,2963,396,16145,670,2004,1880,2164,1865,3260,1247,2769,362,16220,690,2049,1886,2033,1559,2589,950,2114,298,14163,567,1799,1552,1394,930,1548,542,1140,201,9671
201,6,5,0,8,5,7,3,11,15,60,0,11,9,3,9,10,4,10,19,64,0,8,3,9,11,7,4,19,6,60,5,4,6,11,8,15,3,20,12,85,15,6,8,12,10,8,4,16,16,85,6,9,15,6,8,8,4,8,15,73,12,5,3,7,3,4,0,3,9,46,0,3,0,3,0,3,0,3,8,30,5,3,0,3,0,0,0,0,13,33,72,111,58,79,66,82,35,102,159,771,133,2179,353,217,297,192,69,47,125,3626,202,1192,794,741,1139,876,413,282,171,5811,232,531,530,658,1304,1126,617,626,102,5734,331,567,602,639,975,995,628,725,98,5555,234,598,735,708,977,984,571,816,80,5691,187,600,754,905,1113,1109,685,964,94,6410,170,518,723,1016,1262,1152,623,1020,104,6590,237,514,699,1031,1342,1114,632,1085,116,6774,274,495,754,924,1185,946,531,943,85,6135,250,580,580,670,726,572,309,533,77,4309
202,3,4,3,9,10,12,4,5,11,63,3,3,0,7,3,6,10,5,11,49,9,6,5,11,19,18,7,14,8,98,10,8,8,7,11,12,9,14,9,87,4,3,3,9,6,12,3,8,9,63,13,10,7,9,6,4,5,5,9,68,4,9,5,3,3,3,0,0,10,38,3,9,3,0,0,0,0,0,6,24,0,0,0,3,0,0,0,3,15,22,66,112,77,77,82,103,45,79,126,755,153,2276,365,227,288,211,88,47,121,3773,190,1150,722,760,1234,896,442,348,146,5885,248,441,501,604,1389,1208,627,701,96,5815,320,560,621,665,1142,984,612,792,89,5786,250,540,667,753,992,922,566,840,83,5619,177,552,711,908,1139,1083,634,979,92,6273,195,555,736,1039,1206,1231,690,1072,99,6814,259,494,707,1007,1341,1098,705,1087,102,6795,261,564,770,1002,1147,1036,556,954,104,6393,269,620,620,691,749,597,314,599,68,4529
203,8,10,8,10,8,12,3,16,17,92,5,9,10,10,12,12,3,17,18,99,11,11,10,13,12,4,6,23,17,118,4,10,8,15,20,18,14,9,25,124,8,14,3,18,14,14,7,14,27,116,6,6,0,14,13,12,5,9,13,73,9,17,5,6,4,0,3,3,8,54,0,8,0,0,0,0,3,0,13,25,0,9,0,0,0,0,0,0,15,34,84,150,93,96,127,127,60,115,230,1074,282,4195,675,338,396,327,97,70,188,6564,330,2407,1527,1380,1965,1579,688,472,275,10617,421,878,956,1168,2535,2415,1191,1200,212,10982,622,1011,1144,1135,2185,2324,1262,1471,194,11352,437,1160,1385,1239,1852,1997,1098,1601,156,10922,328,1151,1480,1704,2004,2332,1134,1800,159,12087,307,1007,1376,1734,2103,2364,1146,1838,189,12064,354,870,1301,1698,2244,2125,985,1874,155,11604,419,985,1318,1574,1853,1780,858,1548,156,10489,363,999,1069,1157,1143,1049,448,786,97,7113
204,4,9,3,8,4,17,7,4,7,67,0,10,9,15,11,15,7,21,13,88,3,17,12,12,7,18,13,14,18,109,4,14,8,17,17,13,8,20,12,102,12,12,11,17,9,9,5,22,16,116,9,11,6,10,8,13,6,13,15,76,5,8,4,3,3,6,0,11,14,56,5,4,4,3,0,4,0,11,16,39,3,3,7,3,3,3,0,10,24,59,68,131,77,99,80,125,53,163,178,982,174,2214,355,292,425,358,177,125,127,4253,206,702,548,733,1223,1102,631,551,159,5860,230,369,491,620,1206,1161,714,784,133,5705,297,488,602,634,989,1072,642,951,114,5787,206,500,672,700,965,1042,596,999,115,5816,199,560,748,942,1102,1244,694,1221,128,6826,195,531,780,1031,1228,1418,734,1327,125,7361,262,539,722,1070,1406,1349,739,1425,140,7660,357,661,821,1085,1272,1219,653,1284,127,7475,342,697,740,833,824,765,415,905,100,5603
