SA4_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
111,0,26,0,33,0,0,0,0,3,0,31,8,77,0,80,0,0,0,0,0,0,83,13,166,4,178,3,7,0,7,5,3,202,27,241,0,266,22,21,0,46,15,7,328,92,640,3,731,208,362,0,576,90,44,1435,41,326,0,369,181,656,0,836,95,33,1337,63,875,4,939,179,1610,7,1797,371,417,3524,237,2338,11,2590,600,2656,12,3259,584,506,6938,21,13,0,36,0,0,0,0,1180,22,1234,31,33,0,66,11,0,0,14,1161,17,1257,47,86,0,127,380,25,0,407,501,13,1046,61,77,0,137,796,88,0,887,24,8,1062,156,248,0,412,3276,531,8,3814,94,44,4364,81,168,0,249,769,294,0,1064,64,27,1404,131,607,4,744,523,897,4,1435,309,286,2768,529,1235,8,1766,5758,1842,13,7618,3337,418,13134,0,0,0,0,0,0,0,0,76,3,78,0,4,0,8,0,0,0,0,106,3,115,3,10
112,3,13,0,17,0,0,0,0,0,0,20,4,38,0,41,0,0,0,0,4,0,44,5,72,0,78,0,3,0,3,3,4,85,11,89,0,99,6,10,0,14,6,10,123,39,264,3,313,56,108,0,165,27,28,532,25,117,3,141,50,157,0,205,29,28,407,30,409,4,451,63,703,11,777,184,363,1774,113,1001,12,1129,173,982,13,1164,259,439,2984,14,8,0,24,0,0,0,0,735,16,771,18,26,0,42,4,0,0,4,765,23,834,13,31,0,46,99,18,0,125,349,15,528,11,49,0,65,178,27,0,211,17,10,295,56,113,0,173,672,194,4,871,42,19,1107,41,98,0,145,183,148,0,333,45,24,548,115,462,3,585,306,577,4,885,232,287,1989,276,796,5,1074,1450,959,6,2416,2177,392,6069,3,0,0,3,0,0,0,0,57,3,62,3,3,0,3,0,0,0,0,66,0,75,0,4
113,0,27,0,26,0,0,0,0,5,3,36,4,56,0,56,0,0,0,0,3,3,67,12,122,0,132,6,5,0,7,22,4,176,21,119,3,145,15,13,0,20,23,12,202,106,307,0,406,68,159,0,221,72,20,725,45,163,0,210,33,244,0,280,44,36,568,47,404,7,458,61,589,0,647,133,333,1570,235,1193,12,1441,174,998,8,1179,309,411,3342,11,9,0,15,0,0,0,0,485,21,519,12,12,0,31,3,0,0,3,513,16,559,12,22,0,40,58,3,0,66,205,9,318,13,33,0,50,133,13,0,144,8,4,209,23,97,0,116,614,110,3,730,29,22,901,20,83,0,98,147,72,0,216,27,12,345,38,281,7,317,100,246,0,349,103,194,958,129,535,5,669,1058,447,3,1507,1369,278,3818,0,0,0,0,0,0,0,0,47,0,47,0,5,0,5,0,0,0,0,45,0,51,3,0
114,0,13,0,15,0,0,0,0,0,0,15,4,34,0,41,0,0,0,0,0,3,44,7,60,0,72,0,3,0,4,7,10,92,4,88,3,90,5,7,0,10,12,3,114,26,224,9,262,37,85,0,120,33,29,444,22,89,0,109,23,92,0,117,36,19,280,16,236,3,252,39,407,3,449,113,228,1041,79,740,16,838,103,594,3,697,195,290,2022,9,11,0,17,0,0,0,3,477,10,504,6,21,0,30,3,0,0,3,470,20,528,16,28,0,41,78,14,0,94,189,5,331,17,17,0,35,152,18,0,167,18,9,223,34,84,0,120,388,85,0,477,39,15,648,16,59,0,78,90,59,5,151,25,14,272,50,258,0,307,111,278,0,393,132,207,1036,150,478,4,628,826,454,8,1289,1344,282,3548,0,0,0,3,0,0,0,0,45,3,46,0,0,0,0,0,0,0,0,49,4,58,0,4
115,0,34,0,34,0,0,0,0,0,0,35,4,75,0,78,0,0,0,0,3,0,83,9,105,0,109,3,3,0,7,9,0,126,14,140,0,153,16,3,0,19,12,5,193,41,344,0,383,148,208,0,354,53,21,813,22,157,0,175,77,264,0,340,56,22,584,54,363,3,419,115,654,8,778,229,219,1658,141,1208,5,1354,360,1131,12,1501,371,270,3492,17,11,0,24,0,0,0,0,744,19,788,19,14,0,32,10,0,0,7,755,13,813,24,34,0,57,473,37,0,520,283,13,866,50,38,0,85,767,70,3,840,30,6,964,137,97,0,234,2156,318,7,2479,128,20,2854,63,77,0,144,340,108,0,452,91,17,703,89,293,7,387,233,342,0,578,235,135,1327,389,569,9,963,3983,876,14,4874,2264,215,8315,0,4,0,0,0,0,0,0,52,0,57,3,0,0,3,0,0,0,0,88,0,90,3,5
116,0,19,0,21,0,0,0,0,7,0,27,4,49,0,49,0,0,0,0,13,0,66,11,101,3,116,14,3,0,14,9,0,137,10,125,3,138,18,17,0,33,7,4,177,49,366,3,417,140,180,0,325,70,28,840,29,178,3,212,70,279,3,350,73,35,669,88,505,18,612,153,759,13,933,379,364,2289,192,1349,28,1564,396,1244,21,1653,557,433,4210,18,5,0,23,0,0,0,0,766,23,808,18,13,0,28,10,0,0,12,665,10,717,41,39,0,87,434,33,0,469,194,5,756,45,36,0,82,574,56,3,630,34,11,753,113,114,0,229,1783,302,3,2090,122,39,2489,68,82,0,154,335,135,0,470,87,22,729,116,315,11,445,257,343,5,598,251,160,1454,422,616,8,1046,3387,865,17,4269,2115,271,7704,3,0,0,3,0,0,0,0,70,5,74,0,3,0,4,0,0,0,0,92,8,97,7,6
117,0,30,0,30,0,0,0,0,5,0,37,4,55,0,64,0,3,0,7,12,4,82,13,148,0,167,36,30,0,70,20,7,265,45,214,3,266,115,98,0,212,33,14,527,190,967,13,1165,1234,2099,14,3352,447,124,5086,155,935,0,1094,926,3659,19,4609,668,247,6616,366,2142,37,2536,1543,8039,70,9648,2118,1351,15660,777,4501,52,5325,3870,13918,110,17893,3298,1747,28268,12,14,0,21,10,0,0,10,530,8,567,17,25,0,42,21,0,0,24,484,15,563,99,61,3,164,1027,73,3,1102,203,14,1479,166,103,0,268,2312,168,4,2483,139,25,2917,1000,531,5,1529,11772,1587,30,13393,1128,180,16230,955,725,4,1685,3890,948,14,4850,1658,164,8358,975,1208,13,2198,2173,2123,33,4331,2094,565,9185,3221,2666,21,5916,21203,4902,82,26191,6239,966,39312,3,0,0,3,0,0,0,0,59,4,73,4,4,0,8,3,0,0,3,78,5,97,3,8
118,0,7,0,7,0,0,0,0,0,0,5,0,18,0,20,0,0,0,0,3,0,26,6,38,0,47,3,0,0,4,6,0,52,8,48,0,54,14,3,0,16,3,7,81,38,227,0,265,181,212,0,393,57,29,740,32,191,0,231,192,438,0,628,99,29,988,68,352,8,425,246,1075,5,1331,263,238,2262,157,889,7,1052,633,1733,7,2376,433,307,4169,4,6,0,5,0,0,0,3,330,4,345,3,4,0,11,10,0,0,10,274,3,297,25,18,0,44,416,19,3,436,100,8,584,43,32,0,72,807,54,4,862,34,4,967,199,159,0,364,3394,371,3,3774,242,40,4419,215,186,0,406,1045,225,10,1277,357,37,2073,219,364,3,581,618,554,7,1183,524,189,2479,710,768,3,1477,6283,1216,30,7530,1860,291,11164,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,3,0,0,3,36,3,47,0,6
119,0,15,0,16,0,0,0,0,4,0,23,0,55,3,58,0,0,0,3,4,0,71,13,131,0,145,8,6,0,19,18,7,185,16,156,0,175,27,7,0,34,12,3,227,82,524,3,606,215,250,0,466,90,38,1200,59,224,3,286,146,427,0,578,115,44,1024,167,632,11,807,369,1088,8,1465,520,457,3255,342,1735,18,2100,769,1789,9,2565,768,555,5984,7,13,0,28,3,0,0,3,787,10,822,15,19,0,36,12,0,0,10,706,11,770,59,76,3,136,695,28,0,718,215,10,1085,78,74,0,146,970,64,3,1038,37,10,1239,200,186,0,392,3164,455,13,3627,223,47,4291,135,148,3,286,775,225,0,1000,248,44,1577,264,448,7,716,568,535,12,1117,607,269,2702,759,973,10,1739,6187,1304,26,7517,2827,402,12488,0,0,0,4,0,0,0,0,61,3,68,0,7,0,6,0,0,0,0,131,0,137,5,9
120,3,9,0,10,0,0,0,0,0,0,12,3,16,0,23,0,0,0,0,3,0,25,4,46,0,49,9,6,0,10,5,3,66,11,73,0,89,13,14,0,34,7,3,131,50,266,3,321,169,252,0,423,62,25,831,29,181,3,218,126,421,3,549,84,33,880,106,441,8,553,279,1111,15,1403,353,261,2573,205,1032,15,1256,601,1800,21,2418,516,326,4519,6,8,0,9,0,0,0,0,455,9,481,12,4,0,15,10,0,0,10,379,5,407,34,23,0,55,487,16,0,504,149,6,715,44,28,0,71,818,52,0,878,32,10,987,185,138,0,320,2757,374,8,3139,198,39,3691,158,130,3,295,798,229,0,1022,271,35,1616,235,369,0,600,478,475,9,957,434,152,2141,664,694,7,1363,5351,1144,17,6509,1910,257,10046,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,0,0,0,70,0,75,0,3
121,3,20,0,23,0,0,0,0,0,0,20,0,27,0,32,0,0,0,0,4,0,37,6,92,3,106,15,11,0,20,4,6,134,17,113,3,136,40,20,0,58,11,3,206,77,490,3,568,382,586,5,974,110,39,1688,70,368,3,438,273,976,5,1251,207,72,1970,143,887,6,1034,480,2627,24,3131,701,421,5280,319,1988,19,2330,1184,4220,30,5434,1035,540,9344,5,6,0,7,0,0,0,3,856,9,877,10,11,0,16,13,0,0,15,748,3,785,43,35,0,83,903,41,0,943,244,10,1281,75,55,0,133,1592,96,3,1690,47,10,1879,249,233,0,483,5412,753,5,6170,338,55,7038,220,215,0,437,1185,360,4,1550,363,46,2390,332,670,4,1006,756,948,5,1709,790,220,3730,936,1221,8,2165,9864,2200,17,12075,3391,350,17976,0,0,0,0,0,0,0,0,73,0,74,0,0,0,4,0,0,0,0,93,0,95,7,8
122,3,13,0,18,0,0,0,0,0,0,19,0,31,0,30,0,0,0,0,0,0,33,4,86,0,86,8,0,0,8,7,0,102,7,105,3,120,14,13,0,23,6,0,148,42,406,0,447,109,155,4,271,57,19,799,27,209,0,244,76,251,4,328,47,31,642,48,417,7,471,129,643,10,779,261,223,1730,137,1268,9,1416,332,1058,15,1405,375,273,3479,11,6,0,16,0,0,0,3,809,13,840,3,10,0,11,0,0,0,3,780,16,809,34,34,0,65,363,43,0,405,282,16,767,33,47,0,77,646,56,0,702,34,5,822,113,146,0,263,2037,332,0,2375,173,24,2830,92,121,0,213,454,137,0,590,168,20,991,141,391,3,540,328,419,3,756,361,159,1810,427,751,3,1189,3833,987,10,4826,2614,249,8878,0,0,0,0,0,0,0,0,54,0,56,0,0,0,3,0,0,0,0,64,3,74,0,0
123,3,30,0,37,0,0,0,0,0,3,35,0,80,0,88,0,0,0,0,0,0,87,12,138,0,148,6,0,0,6,11,7,167,13,140,0,157,9,10,0,26,13,5,200,43,325,3,367,95,126,0,224,61,29,686,11,135,3,144,53,176,0,226,32,30,442,57,327,5,391,103,532,3,637,210,294,1536,139,1173,13,1325,268,846,4,1124,324,376,3152,16,13,0,28,4,0,0,4,740,24,798,28,21,0,49,6,0,0,6,660,15,729,30,42,0,77,348,30,0,383,225,4,684,27,49,0,73,465,46,0,513,28,6,622,66,117,0,183,1383,207,9,1603,64,25,1873,22,64,0,83,216,112,0,328,54,10,477,50,225,3,276,205,272,0,475,192,154,1100,240,530,3,770,2635,661,15,3301,1963,239,6279,4,3,0,6,0,0,0,0,45,0,46,0,4,0,6,0,0,0,0,57,0,63,4,4
124,0,44,0,50,0,0,0,0,4,0,51,5,100,0,101,0,0,0,0,5,3,111,12,165,7,178,9,4,0,9,13,4,205,15,168,0,187,20,9,0,24,5,11,225,51,395,3,452,117,215,0,335,54,24,863,32,159,0,193,65,284,0,344,44,35,619,54,485,5,550,158,953,4,1118,271,285,2227,179,1517,19,1710,363,1464,4,1834,401,361,4305,13,21,0,31,6,0,0,6,990,10,1037,29,18,3,46,6,0,0,6,911,25,996,43,53,0,90,403,25,0,433,313,12,850,47,51,0,95,662,57,3,728,35,13,866,99,153,3,256,1716,336,7,2061,85,34,2436,65,87,0,155,314,159,0,470,73,18,724,98,376,5,477,295,530,5,835,230,182,1723,392,762,11,1163,3408,1112,9,4531,2639,297,8636,0,3,0,3,0,0,0,0,70,3,80,3,4,0,6,0,0,0,0,84,3,98,3,11
125,8,31,0,41,0,0,0,0,3,0,42,6,63,0,66,0,0,0,0,3,0,77,14,108,0,126,15,9,0,24,15,0,167,21,175,0,194,36,17,0,55,16,9,267,108,591,11,709,353,572,5,933,129,71,1843,62,369,5,433,253,771,0,1027,173,94,1727,255,1024,14,1297,556,2184,20,2765,818,657,5529,476,2358,29,2866,1211,3551,34,4795,1156,841,9648,11,11,0,17,0,0,0,0,680,12,708,11,14,0,22,10,3,0,9,682,12,729,90,51,0,138,743,51,0,792,182,13,1124,71,49,0,123,1119,90,3,1211,46,13,1395,244,200,3,449,3833,651,18,4494,264,76,5283,187,144,0,332,987,301,6,1293,244,41,1918,272,517,8,800,651,700,11,1365,647,329,3142,884,986,15,1882,7337,1794,38,9169,2743,500,14298,3,0,0,3,0,0,0,0,52,3,58,0,3,0,3,0,0,0,0,117,4,129,9,7
126,0,3,0,3,0,0,0,0,0,0,7,3,21,0,25,0,0,0,0,0,0,25,4,35,0,41,3,9,0,16,3,0,62,4,52,0,63,15,3,0,20,4,0,86,27,182,3,211,203,250,0,451,54,15,734,27,155,0,180,133,431,0,566,87,30,867,87,410,7,508,304,1312,12,1630,349,221,2705,149,866,14,1032,661,2009,12,2680,497,268,4484,8,4,0,5,3,0,0,3,360,6,377,3,3,0,10,7,4,0,11,302,5,327,30,17,0,50,444,20,0,461,92,0,606,32,12,0,47,771,54,0,830,25,6,906,129,80,0,211,2717,353,4,3074,96,32,3415,93,78,0,168,616,174,4,786,119,9,1090,125,287,0,410,476,440,3,918,250,120,1696,416,487,3,907,5032,1037,15,6084,1252,180,8420,0,0,0,3,0,0,0,0,29,0,35,0,0,0,3,0,0,0,0,52,0,54,0,7
127,9,25,0,30,0,0,0,0,3,0,32,3,65,0,67,0,0,0,0,4,0,72,11,112,5,128,14,3,0,20,13,3,160,23,147,3,172,34,7,0,39,13,3,227,65,394,3,461,195,221,0,417,71,47,995,34,186,0,221,81,358,7,438,76,41,785,133,527,14,675,198,873,3,1079,365,389,2502,277,1457,17,1753,509,1467,9,1988,545,481,4773,10,9,0,17,0,0,0,0,651,16,683,12,12,0,20,9,0,0,7,593,10,637,53,55,0,110,608,31,0,635,167,17,935,61,52,0,105,766,66,0,832,38,12,989,124,135,0,256,2325,350,11,2684,138,54,3129,64,80,0,146,376,157,0,528,107,25,813,160,324,9,499,287,352,5,643,351,223,1715,487,666,6,1157,4364,949,15,5332,2042,352,8896,0,0,0,3,0,0,0,0,52,4,59,3,4,0,6,0,0,0,0,99,0,104,8,6
128,0,18,0,20,0,0,0,0,0,0,20,0,40,0,44,0,0,0,0,3,0,46,5,78,0,84,3,3,0,10,8,3,104,5,111,0,123,15,10,0,22,10,4,157,25,308,0,335,96,123,0,214,32,18,602,24,155,0,181,52,196,0,247,38,13,476,43,249,5,290,97,477,5,578,164,169,1194,102,957,6,1070,254,806,7,1072,252,206,2604,12,3,0,18,0,0,0,0,710,13,745,16,18,0,35,8,0,0,8,748,13,803,37,36,0,67,447,31,0,477,273,3,824,31,56,0,84,695,53,0,748,22,3,859,101,121,0,226,1945,295,8,2250,87,28,2587,51,75,0,127,346,102,3,447,88,24,692,76,195,0,271,243,296,3,534,184,96,1078,317,503,3,824,3677,770,16,4464,2106,189,7578,0,0,0,0,0,0,0,0,37,0,39,3,3,0,5,0,0,0,0,58,0,68,3,6
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,5,108,0,116,0,0,0,0,5,0,124,6,234,0,243,0,0,0,0,5,19,262,22,450,5,478,5,0,0,5,6,10,500,32,487,5,527,17,7,0,24,11,10,570,105,1294,18,1416,104,112,5,221,40,79,1756,63,412,0,477,66,136,0,204,60,77,815,71,675,6,763,105,371,0,479,256,488,1984,318,3672,35,4026,296,624,3,924,382,674,6008,6,22,0,32,0,0,0,0,257,3,297,7,32,0,44,0,0,0,0,241,6,292,24,80,0,102,229,21,0,248,118,7,481,17,82,0,105,418,31,0,458,23,10,591,125,242,0,365,1570,222,4,1799,147,44,2356,108,186,0,296,397,154,0,552,179,38,1054,215,606,11,828,411,458,0,865,486,392,2575,503,1249,16,1767,3025,885,10,3916,1458,504,7648,3,0,0,7,0,0,0,0,51,0,57,0,13,0,15,0,0,0,0,50,0,65,11,15
201,0,0,0,0,0,0,0,0,3,0,3,0,21,0,28,0,0,0,0,6,0,29,3,43,0,46,3,0,0,3,5,8,61,6,43,0,49,3,9,0,9,8,0,65,27,164,3,190,46,97,0,138,33,29,389,8,91,0,106,42,133,0,181,27,17,327,17,198,0,219,63,526,3,585,130,212,1148,65,563,9,638,155,761,8,925,208,259,2025,7,0,0,7,3,0,0,3,502,12,523,7,8,0,16,0,0,0,3,585,13,621,14,18,0,31,130,15,0,139,247,7,430,29,20,0,48,276,20,0,303,13,9,376,62,60,3,126,1086,144,3,1235,34,37,1432,26,48,3,74,207,81,0,291,25,14,402,43,175,0,219,203,328,0,539,160,184,1104,196,329,7,530,1910,594,8,2513,1563,282,4892,0,0,0,0,0,0,0,0,38,0,44,0,0,0,0,0,0,0,0,39,0,42,3,3
202,0,3,0,3,0,0,0,0,0,0,5,6,16,0,16,0,0,0,0,3,3,27,7,42,0,51,0,3,0,4,0,3,57,13,57,0,74,4,3,0,4,4,7,91,40,179,3,225,43,68,0,112,38,16,390,13,74,0,92,28,122,0,154,27,32,303,15,175,3,190,58,381,7,445,154,280,1076,92,545,9,647,131,579,9,721,231,342,1942,6,0,0,5,3,0,0,3,596,21,626,17,4,0,24,0,0,0,0,553,13,591,26,18,0,41,102,8,0,109,314,10,475,44,24,0,64,238,11,0,249,21,6,344,81,74,3,159,989,119,4,1112,47,20,1339,26,37,0,65,133,83,0,212,29,11,321,75,206,0,286,170,288,5,466,158,189,1100,274,370,6,648,1639,504,6,2150,1719,271,4782,0,0,0,0,0,0,0,0,48,3,52,5,0,0,5,0,0,0,0,35,4,45,0,0
203,0,10,0,10,0,0,0,0,3,0,9,3,25,0,30,0,0,0,0,0,4,34,7,68,0,75,6,0,0,3,7,0,89,11,113,0,120,13,8,0,24,7,6,159,62,398,0,457,127,140,0,269,58,29,819,26,171,0,202,82,282,0,365,66,24,658,40,416,3,462,118,765,4,889,276,340,1965,148,1199,4,1358,352,1186,11,1549,426,406,3733,12,5,0,14,3,0,0,3,920,18,958,30,4,0,41,5,0,0,5,1046,29,1128,56,29,0,87,290,17,0,310,528,18,937,65,46,0,116,624,61,7,684,30,15,847,210,153,0,364,2435,297,3,2741,81,52,3233,78,84,0,164,462,148,3,616,53,19,855,104,364,3,473,328,544,3,875,296,272,1921,556,697,5,1256,4151,1066,18,5236,2958,423,9874,3,0,0,3,0,0,0,0,84,3,94,0,0,0,6,0,0,0,0,80,8,88,4,5
204,0,8,0,8,0,0,0,0,4,0,10,5,20,0,26,0,0,0,0,5,3,34,19,80,0,98,3,3,0,6,28,5,137,23,95,0,118,13,4,0,14,18,11,163,110,248,3,360,64,100,0,165,75,27,627,30,100,0,133,31,106,0,132,56,34,351,32,283,4,321,53,477,4,534,152,365,1368,218,834,12,1060,160,688,5,851,342,440,2698,5,0,0,10,0,0,0,0,573,15,596,21,6,0,26,0,0,0,0,649,16,686,29,22,0,49,54,4,0,60,300,11,423,30,28,0,58,134,18,0,151,20,5,228,78,105,0,187,440,72,0,517,31,16,751,31,61,0,92,93,74,0,164,28,15,306,54,257,0,308,103,288,0,393,163,253,1123,239,486,5,733,828,462,3,1291,1762,326,4113,0,3,0,3,0,0,0,0,57,3,65,3,4,0,4,0,0,0,0,50,0,53,3,4
205,0,8,0,11,0,0,0,0,6,0,25,4,40,0,47,0,3,0,3,8,3,60,16,91,0,105,4,0,0,5,13,4,129,15,124,3,145,7,9,0,12,8,4,172,57,316,0,375,63,116,0,180,53,56,666,21,138,0,164,38,174,0,214,48,44,468,37,317,3,360,70,599,9,679,187,491,1714,150,1050,7,1209,185,898,9,1091,331,607,3239,13,8,0,23,0,3,0,3,806,35,867,27,15,0,41,4,0,0,4,927,24,994,35,26,0,69,125,16,0,134,508,25,732,40,49,0,89,245,27,0,274,34,11,413,86,139,3,233,864,144,0,1008,54,26,1318,29,85,4,112,143,94,0,237,46,30,426,90,346,4,439,189,465,5,658,260,328,1688,328,671,15,1006,1564,745,10,2318,2638,476,6438,0,0,0,0,0,0,0,0,65,3,73,3,0,0,3,0,0,0,0,92,11,99,3,5
