SA4_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
111,0,99,158,12,26,8,3,200,3,0,0,0,0,5,2016,95,139,34,14,2290,291,4,31,0,0,327,132,12,28,3,3,185,114,0,3,3,3,122,1227,73,127,21,15,1464,721,33,38,16,42,848,73034,2549,3889,792,586,80843,118703,6868,7341,1166,972,135051,306,25,23,3,0,362,738,105,86,34,6,966,86,5,8,0,0,99,40,5,6,0,0,57,168,3,12,0,3,192,200,23,25,3,5,262,332,30,29,6,3,405,59,7,19,0,0,84,149,16,20,0,3,200,953,121,63,12,11,1160,151,5,17,0,0,175,110,14,3,0,0,129,44,3,0,0,3,53,259,26,22,3,0,308,161,23,43,9,4,241,68,3,4,0,3,78,293,43,23,6,7,366,46,9,11,3,5,73,341,24,44,5,0,420,46,3,8,0,5,55,146,21,25,5,3,194,1888,159,161,28,19,2255,135,24,13,4,3,174
112,0,26,116,4,24,3,4,146,9,0,0,0,0,12,1349,119,236,50,27,1775,165,16,61,7,3,250,49,8,11,7,0,66,38,0,7,0,0,51,728,55,140,36,20,973,686,37,97,35,36,900,35534,1943,4489,1118,559,43642,54414,4461,8562,1738,961,70139,223,25,59,10,3,309,158,29,47,13,7,249,17,0,0,0,0,24,25,0,5,0,0,27,84,15,10,10,3,126,20,0,0,0,0,22,279,44,86,21,9,440,20,0,5,0,0,28,50,10,17,4,0,80,371,50,43,13,8,491,64,3,13,0,0,81,23,4,6,0,0,39,17,4,0,0,0,24,154,13,26,3,5,204,144,15,25,13,4,210,149,18,36,9,5,201,81,17,6,0,3,107,22,4,3,0,0,34,109,11,24,3,0,145,24,0,11,3,0,32,123,19,63,7,0,212,1657,168,347,45,16,2232,26,3,3,0,0,28
113,0,38,52,3,7,0,0,56,4,0,0,0,0,3,411,22,41,15,6,502,60,3,8,7,3,76,22,0,6,3,0,31,56,0,3,0,0,61,599,19,29,12,5,673,517,24,61,38,36,688,27568,1195,2189,969,406,32330,46881,3455,5463,1943,734,58478,72,7,5,3,0,79,236,20,42,13,7,315,8,0,0,0,0,8,46,17,4,0,0,72,165,0,0,0,0,170,3,0,0,3,0,5,90,6,7,3,5,114,7,0,0,4,0,13,64,12,15,0,0,84,1004,46,23,26,15,1118,24,0,0,0,0,29,44,3,3,0,3,53,12,3,4,0,0,19,71,3,10,3,0,86,159,52,59,54,3,326,26,0,3,0,0,31,87,7,0,0,0,93,9,0,4,0,0,17,138,9,7,0,0,151,6,0,0,4,0,16,66,4,8,8,0,88,745,35,40,22,20,858,95,6,0,0,3,102
114,0,26,59,3,3,0,0,70,3,0,0,0,0,6,1024,108,144,49,16,1339,83,3,16,5,3,112,31,4,10,0,3,48,19,0,0,0,0,23,405,47,68,19,3,541,373,26,49,17,28,494,21886,1456,2367,650,332,26698,34279,3160,4561,909,568,43461,86,15,13,4,0,120,151,31,43,13,5,245,22,3,8,0,0,33,25,15,3,0,0,47,40,8,5,3,3,56,23,4,3,0,0,34,122,13,38,4,3,185,24,14,4,4,0,43,31,13,9,4,0,54,266,31,16,7,0,325,44,3,3,0,3,51,26,0,3,0,0,34,15,3,7,0,0,21,98,16,20,0,3,132,66,17,21,13,0,112,27,5,3,0,0,32,43,10,8,9,0,69,22,5,4,0,0,29,47,8,16,0,0,69,23,3,11,0,0,35,63,20,24,6,0,113,632,81,134,27,19,883,21,3,0,0,0,20
115,3,425,169,17,10,4,0,200,54,7,10,0,0,72,1418,137,118,40,4,1713,212,23,19,5,0,253,319,28,17,9,6,378,73,4,3,0,0,81,1868,138,168,36,30,2237,327,22,29,15,20,422,36289,2822,2643,808,316,42879,43924,5292,3896,845,414,54361,156,26,11,0,0,193,1838,396,316,113,21,2681,143,33,11,7,3,192,165,51,24,7,8,257,606,46,25,11,3,694,93,11,3,0,3,106,211,50,36,7,0,310,67,17,17,7,3,110,554,73,63,7,3,707,3063,314,147,40,36,3596,344,21,29,11,0,408,443,88,64,18,7,624,210,24,24,3,3,260,332,73,22,5,0,438,287,72,74,24,3,460,98,9,0,4,0,110,599,148,147,31,5,931,321,122,95,20,10,573,466,71,50,16,4,601,135,28,46,13,6,231,111,28,14,8,3,167,1428,163,106,23,17,1738,340,48,40,11,3,430
116,9,514,135,4,6,4,0,159,81,12,11,8,0,112,1204,56,52,9,8,1335,106,7,4,0,0,117,524,33,55,15,7,644,53,0,3,0,0,50,2793,150,255,49,50,3303,493,23,32,8,42,595,41823,1625,2062,530,406,46446,56542,3252,2538,441,529,63303,113,13,8,0,0,132,1815,326,246,88,14,2483,255,24,18,3,8,309,359,86,54,6,6,510,1658,157,106,22,16,1959,120,15,11,0,0,146,226,15,12,4,0,256,87,13,21,7,3,134,420,32,45,4,0,494,5030,646,568,98,55,6397,347,26,40,4,3,424,356,70,43,15,3,484,525,66,59,7,9,666,281,40,14,3,5,339,310,58,33,12,3,415,54,3,4,0,3,66,519,84,104,14,3,732,533,117,108,16,12,793,425,69,48,4,0,550,343,32,53,3,9,438,126,13,12,0,0,150,3013,109,99,20,41,3287,600,106,142,14,11,878
117,3,1566,3470,85,113,42,47,3748,375,21,19,7,0,423,12904,417,412,38,66,13840,2341,57,81,8,14,2501,3873,137,157,49,46,4256,299,10,9,0,0,311,21657,528,568,122,183,23056,1976,74,76,21,131,2278,248177,6998,6904,1154,1709,264939,268873,14179,10994,971,1822,296832,2255,134,87,13,8,2495,28668,2297,1279,417,166,32828,776,51,38,3,15,879,1395,128,70,17,15,1624,3624,90,49,10,32,3802,1338,64,26,4,19,1457,2615,133,115,18,11,2896,1314,167,137,10,24,1648,7925,336,251,35,40,8592,22657,641,294,55,103,23746,7971,229,179,33,58,8470,1953,145,102,14,15,2227,896,63,50,3,13,1021,4849,283,118,7,32,5293,2926,200,152,33,35,3339,2917,153,125,9,24,3224,5615,491,300,79,54,6540,2080,290,220,26,29,2644,5535,286,202,21,27,6074,319,15,24,0,4,366,1075,78,48,5,9,1205,14667,803,513,47,126,16152,2359,74,106,8,29,2575
118,0,153,541,22,32,8,4,608,63,3,0,0,0,70,2144,230,286,42,18,2715,380,34,62,3,0,484,417,27,59,18,5,529,101,4,8,0,0,113,4520,312,485,107,44,5474,378,28,42,9,44,497,40232,3058,4124,768,392,48572,39487,4867,4602,692,404,50051,327,47,41,5,4,420,2647,317,285,105,21,3381,101,14,14,3,3,137,183,50,29,4,0,271,385,23,10,3,0,423,122,7,3,7,3,139,413,50,69,9,7,548,217,41,46,12,5,326,635,62,50,16,3,769,1879,97,70,14,11,2074,1239,62,75,19,12,1403,334,30,28,5,0,402,142,18,30,4,3,199,864,128,84,5,4,1088,556,74,73,9,16,730,303,33,28,3,5,369,601,61,82,7,14,766,240,72,75,9,7,401,586,56,50,11,3,708,62,4,11,0,0,81,148,19,26,0,4,198,1837,284,289,32,25,2467,236,22,17,3,0,274
119,4,209,398,16,38,16,9,478,82,7,12,3,0,109,1330,45,86,19,7,1481,158,9,5,3,0,173,2050,158,281,81,39,2603,105,3,0,0,0,105,5612,263,435,82,84,6477,671,44,48,25,44,833,61123,3436,4230,1116,676,70580,65657,6049,4937,891,767,78306,163,19,13,4,0,200,7670,1769,1272,393,81,11195,271,47,29,3,5,351,780,207,168,20,24,1197,1380,89,57,15,25,1568,1084,156,120,18,14,1397,287,39,33,6,4,363,808,214,216,42,15,1297,1414,191,168,30,8,1815,3397,247,217,38,33,3931,849,80,121,19,10,1089,352,38,38,3,3,436,519,73,86,6,10,690,475,54,27,7,0,567,620,149,102,14,15,901,136,19,28,8,7,182,1032,235,239,58,13,1578,2818,947,909,114,96,4885,794,100,92,15,8,1011,135,12,14,7,4,167,110,12,12,3,0,140,2507,146,138,25,35,2848,806,113,246,21,25,1212
120,3,524,443,16,37,9,5,508,115,12,16,0,4,148,1307,110,177,19,12,1624,204,15,32,3,3,255,937,66,68,31,11,1112,58,3,7,0,0,69,3938,166,233,53,35,4428,391,23,39,11,40,501,45539,2867,3509,685,419,53017,46278,4646,4172,546,442,56083,196,26,22,3,0,257,5423,1023,747,233,50,7473,175,26,13,0,3,216,290,69,31,3,4,404,819,26,19,4,14,891,164,11,4,0,0,190,268,30,49,4,0,360,292,51,51,3,11,409,1101,117,85,9,9,1327,4070,227,155,19,30,4491,792,25,45,3,10,876,363,46,36,5,8,458,282,26,18,3,5,333,586,102,60,8,3,763,1172,257,202,47,13,1692,193,19,46,6,7,265,1797,388,325,82,36,2626,812,239,202,47,26,1320,717,61,62,4,13,858,90,16,11,0,0,115,89,16,24,3,0,141,1863,225,188,23,20,2318,490,29,47,0,8,579
121,0,616,984,48,45,9,10,1101,107,12,13,0,3,134,5206,386,420,54,30,6090,760,59,60,8,4,892,799,53,61,16,5,947,199,13,15,3,0,231,7271,347,447,83,49,8199,570,44,38,16,57,722,89888,5597,5727,1208,661,103077,93908,9778,6803,1126,722,112340,788,91,51,5,0,939,8952,1248,775,303,57,11330,261,21,30,5,4,320,344,70,27,10,5,451,871,37,21,10,13,943,178,19,14,0,3,208,808,94,89,16,6,1007,202,42,42,8,10,301,2735,270,226,48,18,3300,7877,394,177,42,37,8525,1702,68,52,19,6,1849,1291,172,155,25,14,1654,220,23,24,0,0,268,1323,117,71,8,7,1525,768,123,95,14,13,1017,1106,137,144,37,10,1437,2491,404,402,103,30,3427,576,117,107,16,17,836,1745,177,132,20,10,2082,84,8,7,0,0,108,388,59,29,7,3,480,4626,581,354,59,43,5668,779,35,29,9,10,862
122,0,71,378,26,36,11,4,451,20,8,4,0,0,30,2903,346,432,65,23,3778,348,41,62,16,7,473,157,18,27,5,0,218,56,9,12,0,0,79,2842,203,309,58,26,3445,295,32,49,14,20,403,35505,3477,4166,809,339,44292,40752,7001,5602,849,398,54605,314,75,53,7,3,448,1692,206,209,58,23,2187,158,8,23,4,0,195,82,32,7,4,4,127,147,13,7,0,4,173,42,3,0,0,0,46,404,112,94,16,0,626,51,9,8,3,3,73,372,52,45,6,0,476,1476,102,97,14,9,1694,362,11,22,4,8,408,313,52,54,8,3,431,49,11,11,0,0,67,385,81,51,8,5,535,466,84,62,19,12,644,315,30,49,11,3,403,448,68,101,16,8,650,90,34,35,0,3,162,280,39,27,11,0,362,22,6,7,0,0,30,196,47,46,9,3,302,2040,401,331,31,22,2825,121,10,10,0,0,134
