SA4_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
101,35,43,20,17,16,3,0,136,50,45,26,28,17,8,0,169,0,7,3,3,0,0,0,16,3,0,0,0,0,0,0,5,4,11,8,9,11,3,0,45,3001,4754,4912,5606,4476,1113,139,24005,741,327,193,143,121,23,7,1555,46,105,130,232,206,107,32,860,49,46,46,58,59,12,3,285,34,41,58,56,45,7,3,234,29,53,68,73,81,45,19,369,329,408,286,315,368,161,42,1912,4319,5831,5763,6542,5406,1482,250,29591,17,15,9,7,5,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,11,14,6,0,0,80,20,7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,62,36,21,23,17,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,10,4,0,6,0,0,0,19,0,3,0,0,0,0,0,8
102,84,94,78,77,61,16,3,402,195,65,65,70,51,4,0,462,0,8,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,5,4,4,0,0,28,4793,7184,7412,7941,5893,1301,110,34628,1167,395,218,182,147,34,5,2145,43,122,192,242,232,65,6,891,54,91,81,109,93,20,3,445,50,51,52,78,44,3,0,288,18,22,43,64,68,22,6,237,236,206,142,191,191,66,22,1054,6643,8245,8294,8958,6783,1533,154,40601,32,30,29,21,16,3,0,127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,22,31,28,21,10,0,128,13,3,7,0,9,0,0,27,3,9,6,4,3,0,0,28,62,60,72,57,51,10,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,29,3,4,0,0,0,0,44,0,0,0,0,0,0,0,4
103,3,8,6,5,4,3,0,32,30,38,49,43,35,4,0,212,4,3,3,3,0,0,0,16,3,0,0,0,0,0,0,4,8,13,17,12,18,10,0,70,3640,6242,6308,6639,5131,1266,197,29415,863,464,324,277,186,44,12,2177,42,87,146,244,255,111,40,928,45,46,43,70,62,29,7,305,26,46,55,58,56,13,3,256,43,38,53,69,75,62,13,353,346,352,295,373,422,182,76,2043,5044,7346,7302,7801,6246,1722,350,35814,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,4,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,7,5,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,0,0,25,4,3,0,3,0,0,0,15,0,3,3,0,0,0,0,7
104,0,0,3,0,3,0,0,9,29,9,8,4,14,3,0,67,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,3,0,3,8,5,5,0,0,25,1918,3020,3548,4032,3354,709,78,16667,537,226,133,118,94,17,5,1132,15,62,84,116,158,43,20,490,42,44,45,90,53,8,0,283,48,49,67,73,72,10,0,318,13,16,23,44,38,17,4,166,137,155,135,184,199,90,12,913,2734,3596,4058,4665,3989,907,116,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0
105,6,13,8,0,7,0,0,30,26,24,35,38,20,10,0,145,3,3,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,10,5,9,3,0,26,1855,3424,3102,3404,2755,769,130,15442,412,246,164,153,107,23,6,1116,30,71,93,122,119,54,17,515,51,60,47,39,75,15,15,307,13,31,40,50,30,8,0,168,15,35,46,60,58,45,20,274,170,218,214,285,309,122,27,1333,2578,4128,3761,4160,3482,1049,207,19370,5,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
106,19,22,25,20,7,0,0,100,65,50,17,25,18,5,0,178,4,4,3,3,0,0,0,14,0,0,0,0,0,0,0,4,0,11,10,6,11,3,0,39,4871,9117,8975,8893,6110,1169,132,39271,1098,531,359,262,178,27,7,2471,29,145,174,219,225,73,18,877,82,89,89,95,103,14,3,470,48,48,43,75,48,4,0,272,132,54,36,55,41,30,13,368,411,232,195,235,229,126,45,1469,6771,10306,9934,9881,6972,1453,211,45531,3,8,8,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,9,6,5,0,40,0,0,3,0,0,0,0,4,0,3,10,4,0,0,0,16,9,17,34,23,10,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,4,0,0,12,3,3,0,0,0,0,0,8,4,0,0,0,0,0,0,4
107,171,168,107,86,78,12,0,627,216,216,118,75,59,12,3,694,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,7,3,11,13,3,6,8,0,50,4800,7103,7800,8083,5740,1075,125,34722,1142,408,264,194,139,32,8,2171,48,132,180,212,162,46,0,786,73,110,71,98,87,9,0,442,59,90,113,132,68,10,0,481,24,36,45,69,54,25,4,253,323,355,235,248,181,50,13,1419,6861,8633,8949,9210,6576,1280,153,41660,38,43,27,27,15,4,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,23,30,18,3,0,110,16,3,9,0,4,0,0,28,12,9,6,8,6,0,0,37,72,76,60,65,47,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,3,0,0,28,11,11,10,3,3,0,0,34,3,3,3,0,3,0,0,16
108,4,14,3,4,0,0,0,23,35,19,13,24,15,3,0,103,0,0,4,4,3,0,0,7,0,0,0,0,0,0,0,0,6,5,8,11,3,3,0,32,2529,4030,4818,5667,4777,1088,122,23027,727,245,180,197,123,32,4,1500,21,77,121,217,206,71,10,721,62,64,72,96,89,16,3,408,61,51,65,73,50,9,0,310,14,26,38,58,59,19,9,224,177,188,190,268,299,100,21,1245,3630,4722,5500,6614,5625,1338,173,27605,7,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,7
109,3,9,3,3,0,0,0,23,21,28,25,13,8,3,0,94,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,4,0,4,3,0,18,2159,3407,3507,3897,3371,866,121,17322,516,218,115,125,82,24,3,1079,13,54,64,109,97,37,15,401,33,25,27,44,37,13,3,180,39,44,59,63,54,11,3,273,10,40,46,63,60,21,3,246,165,201,188,247,243,95,23,1153,2963,4023,4038,4573,3963,1071,175,20792,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,0,0,0,0,0,0,10,3,0,0,0,0,0,0,4
110,6,12,11,3,3,0,0,34,41,44,38,41,27,15,0,210,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,3,13,13,14,13,13,3,3,75,3151,5253,5162,5671,4571,1086,182,25077,829,419,238,248,146,41,10,1928,40,117,196,235,286,157,54,1074,65,70,66,112,77,26,8,421,36,45,39,64,45,7,3,239,25,39,53,62,100,67,15,366,290,325,304,390,404,176,58,1946,4491,6331,6129,6843,5679,1588,327,31378,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,8,14,6,0,0,44,3,0,3,0,0,0,0,10,0,3,0,3,0,0,0,7
