SA4_CODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
111,1168,152,113,17345,14823,1295,1206,162,121,17614,14311,1225,1114,178,137,16960,12664,1073,1076,159,136,15113,7443,764,830,144,95,9286,2346,444,473,148,52,3469,614,190,204,94,40,1140,256,98,99,86,48,592,136059,8357,8985,1469,1228,156101
112,1245,206,116,9276,7370,835,1403,195,116,9921,7539,845,1534,216,130,10271,7521,769,1518,270,140,10218,4986,625,1347,262,121,7337,1745,356,791,278,80,3254,444,149,343,154,56,1149,171,60,264,201,72,776,64713,5672,10845,2173,1221,84622
113,599,141,90,6926,5694,538,666,169,88,7156,5605,580,803,259,96,7340,5198,529,832,285,90,6938,3318,432,724,255,90,4816,1187,249,530,284,65,2317,341,105,270,207,30,959,140,59,228,251,46,729,54750,3919,6105,2241,918,67936
114,665,107,65,5394,4381,549,696,120,68,5810,4535,567,832,120,75,6129,4327,601,755,141,69,5900,2698,429,662,154,63,3997,1081,292,431,135,48,1985,313,146,210,113,38,818,110,98,126,86,35,463,40387,3962,5708,1188,724,51975
115,820,184,53,9851,7064,1316,862,146,84,9469,6340,1333,863,168,75,8784,5348,1017,764,170,73,7368,3427,814,616,139,52,5050,1504,562,417,115,49,2652,440,241,180,90,19,974,156,111,120,99,20,505,68380,8672,6389,1453,720,85609
116,798,123,106,12579,10046,1035,801,121,128,12128,9511,942,765,114,108,11441,8050,728,578,106,84,9545,5000,524,479,86,61,6153,1854,287,245,63,45,2499,457,116,116,29,15,733,121,38,47,32,22,261,93544,6730,5825,1056,1057,108208
117,2732,255,387,68771,50100,4333,2570,246,393,57642,40815,3788,2550,265,373,47790,30986,2939,2180,205,279,36588,18103,1894,1653,211,212,22076,7524,1228,1010,179,148,10093,2289,548,426,91,87,3435,809,308,247,120,95,1580,524989,27671,20352,2528,3947,579482
118,1056,152,77,9560,6261,1334,1158,163,93,9016,5814,1235,1072,141,87,8351,5031,947,915,132,81,7115,3520,742,747,128,57,5195,1804,533,541,118,48,3039,674,281,282,84,35,1358,294,195,175,105,29,796,73146,8917,8739,1376,849,93033
119,1563,247,192,16716,12876,1960,1654,247,172,16905,12496,1942,1602,261,175,16480,10848,1524,1380,231,175,14160,6940,977,1065,157,111,9254,2875,609,577,159,67,4293,796,292,240,78,43,1449,311,162,129,89,37,733,120308,13308,12116,2218,1690,149640
120,1085,161,93,12016,8691,1423,1114,161,111,11503,8503,1354,1185,165,96,11302,7231,1064,927,142,88,9454,4615,778,700,108,66,6269,1961,477,486,72,54,3048,590,237,232,49,41,1149,241,116,131,59,25,565,87976,9225,8354,1352,979,107890
121,1570,268,123,24292,17695,2686,1727,303,136,22554,15468,2750,1652,278,132,20283,12214,2427,1581,249,144,16613,7797,1708,1219,222,91,11038,3777,1348,883,234,71,6312,1261,646,447,172,43,2569,548,346,305,165,49,1414,175980,18024,12810,2407,1440,210668
122,1295,186,77,9819,6577,1773,1364,154,69,9939,6255,1789,1175,180,82,9481,5291,1402,1001,134,62,7894,3693,1015,750,144,58,5664,1820,649,473,131,44,3124,648,343,252,91,33,1364,260,185,148,104,36,740,66066,10966,9053,1424,703,88217
123,635,107,95,8999,6790,808,684,97,83,8457,6642,806,622,115,91,8282,5777,692,578,99,81,7237,3598,449,472,92,63,4676,1332,266,225,71,33,1929,315,118,93,34,16,578,98,49,49,37,19,253,66011,5746,5018,938,856,78570
124,966,156,86,11071,8998,1028,1081,122,85,11311,8562,992,1005,143,90,10793,7940,849,944,125,97,9956,5027,698,793,121,65,6701,1997,378,470,117,47,3009,516,176,177,68,23,963,191,79,90,48,33,438,85258,6953,7862,1234,901,102208
125,1271,227,202,25300,20766,1831,1281,205,204,24290,19941,1826,1319,202,194,23485,16795,1368,1113,169,186,19629,10830,942,787,136,125,12820,4028,580,441,100,72,5217,1115,230,203,62,47,1655,321,132,88,64,37,636,193537,12888,9890,1869,2036,220226
126,591,90,52,12617,9744,850,607,95,52,11349,8473,877,618,93,61,10121,6801,704,576,115,62,8254,4130,486,391,85,47,5149,1729,304,258,53,37,2386,496,116,126,39,10,786,210,79,102,36,30,451,88638,5483,4520,846,617,100093
127,1007,170,167,13864,10684,1309,1095,196,163,13455,10258,1294,1070,179,152,12962,8805,1036,926,158,142,11075,5350,775,637,118,107,6981,2037,442,297,87,57,2915,496,184,126,59,21,887,189,97,54,47,35,420,100227,9299,7664,1553,1488,120230
128,720,82,67,7146,5202,975,730,100,59,7066,5162,889,683,108,76,6919,4726,832,645,90,52,6346,2973,598,517,95,52,4242,1262,424,313,90,32,2132,413,163,151,58,11,795,110,74,104,52,18,364,53843,6565,5522,896,634,67454
197,0,0,3,9,9,0,0,0,0,11,6,0,4,0,3,14,3,0,0,0,0,10,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,65,7,16,0,3,90
199,5354,207,280,16018,7582,2499,5540,232,287,16145,7353,2382,5983,217,285,16220,6535,1911,5248,206,269,14163,4221,1239,3818,184,211,9671,1837,610,1713,152,102,4419,643,172,537,95,61,1508,209,84,226,89,75,688,79641,17188,41955,1991,2587,143362
201,529,117,64,6410,5296,575,526,130,60,6590,5384,574,588,144,85,6774,4713,560,618,152,85,6135,3119,381,550,188,73,4309,1087,242,340,181,46,1894,233,116,167,109,30,664,120,58,100,102,33,411,49088,3859,4463,1422,771,59603
202,556,100,49,6273,5420,601,572,121,98,6814,5379,545,663,118,87,6795,4996,495,681,162,63,6393,3306,409,580,168,68,4529,1049,269,361,180,38,1896,256,104,172,121,24,675,141,65,130,101,22,458,49977,3781,4865,1329,755,60709
203,941,189,99,12087,9705,1089,972,184,118,12064,9375,1027,893,186,124,11604,8297,951,928,193,116,10489,5352,714,773,195,73,7113,1822,475,493,166,54,3005,517,175,215,118,25,1049,191,93,113,111,34,540,90633,7251,7651,1778,1074,108389
204,657,172,88,6826,5699,652,739,156,109,7361,5828,739,810,189,102,7660,5464,707,929,266,116,7475,3762,574,867,326,76,5603,1367,353,637,366,56,2773,336,133,346,249,39,1104,151,78,261,270,59,812,52460,4668,6599,2337,982,67050
205,1008,197,147,9796,8504,889,1116,248,126,10883,8606,880,1212,284,140,11126,8144,861,1347,342,156,10852,5414,725,1265,407,151,7963,1908,487,872,398,86,3755,553,189,468,258,62,1524,251,112,390,251,76,1077,77348,6199,9931,2882,1431,97786
206,3788,502,493,79212,59738,5498,3691,538,497,69960,48301,4840,3215,446,439,57250,37519,3936,2763,456,414,45084,23006,2853,2113,372,336,28676,9240,1885,1507,306,192,13135,2615,810,664,222,122,4434,1087,403,418,207,180,2296,612964,35893,28858,4573,5124,687418
207,1084,278,105,15234,12259,1991,1228,307,121,15906,11181,1860,1247,250,108,14653,9681,1603,1122,199,101,12711,6374,1119,910,176,77,8659,2866,781,641,161,54,4509,939,400,331,110,48,1825,340,219,221,90,49,924,118882,12412,9567,2179,1083,144126
208,1590,283,121,16350,12959,2395,1758,309,141,17556,11709,2260,1621,279,135,16000,9924,1922,1445,251,142,13683,6711,1541,1182,222,103,9753,3056,1001,797,191,77,5120,942,473,350,130,47,1947,371,251,194,122,54,992,122323,14931,12411,2396,1353,153409
209,1430,215,158,16003,12964,1826,1377,226,193,16590,11867,1712,1229,248,167,15225,10449,1526,1118,196,116,13406,6760,1063,809,177,136,8942,2545,591,522,164,84,3897,635,303,213,123,37,1314,241,140,129,80,28,619,121288,11803,10319,2059,1623,147092
210,1054,219,171,16248,13565,1617,1092,205,157,16647,12505,1522,925,210,181,15336,10106,1197,773,167,151,12397,6066,843,578,145,83,7711,1997,453,319,127,76,2976,530,181,137,70,35,962,195,106,75,53,34,454,118215,10165,7926,1695,1655,139656
211,1552,282,156,19145,15980,2283,1751,343,159,20509,15025,2342,1756,329,201,19649,12849,2030,1598,338,158,16969,8678,1455,1310,279,132,11851,3453,946,824,243,92,5551,976,415,361,159,54,1968,364,179,195,156,60,955,144015,14750,13182,2841,1662,176445
212,2143,448,309,34595,29278,3155,2237,447,284,35411,26467,3020,2061,414,266,32223,21734,2465,1878,380,256,26712,13989,1745,1465,312,191,17699,5204,1020,807,228,142,7392,1376,438,382,155,69,2423,466,192,237,175,109,1178,254044,20278,16775,3763,2806,297667
213,1927,339,250,25436,20179,2200,1811,346,259,24795,18238,1989,1536,331,277,22366,15215,1609,1342,277,207,18641,9510,1054,932,215,168,11884,3250,574,490,132,103,4543,791,225,156,96,43,1314,291,89,77,61,37,557,185285,14654,13524,2829,2482,218781
214,1072,218,100,9756,7629,1435,1175,204,107,10550,7072,1301,1128,189,99,9788,6203,1151,1002,191,98,8646,4103,872,838,180,88,6091,1731,567,543,167,61,3072,484,244,253,114,51,1134,205,116,117,81,33,556,70365,8637,8447,1736,988,90174
215,588,193,75,5820,4983,665,647,261,92,6652,4946,711,732,330,119,6839,4775,673,822,445,96,6808,3244,560,686,393,110,4996,1174,313,509,355,53,2403,309,164,248,218,30,968,147,95,232,253,39,768,45481,4624,5735,2973,910,59720
216,501,148,77,5728,4658,671,541,161,85,6115,4670,659,618,179,75,6198,4228,627,637,219,81,5800,2935,423,563,204,79,4205,1078,229,361,185,53,1912,259,101,153,126,25,665,146,70,141,139,41,534,42552,4079,4575,1715,790,53711
217,567,141,66,4937,4197,476,669,154,69,5565,4173,482,783,227,75,5734,3662,446,866,221,81,5272,2477,327,774,230,68,3870,907,231,519,228,57,1945,254,85,272,156,27,790,79,55,218,179,21,556,37828,3134,5844,1854,731,49392
297,0,0,0,29,22,0,3,0,0,26,24,0,0,0,0,29,22,0,0,0,0,22,8,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,139,3,4,3,3,155
299,4215,136,244,13092,6247,2413,4531,202,251,13646,5704,2136,4199,184,238,12464,4930,1751,3989,164,219,11052,3281,1107,2869,147,176,7571,1467,522,1268,98,78,3434,490,187,429,78,55,1240,235,56,195,65,51,612,66028,15169,33979,1616,2241,119037
301,701,122,70,9230,7396,941,767,133,75,9314,6891,962,771,140,72,8831,5715,923,681,119,71,7506,3655,638,600,133,65,5091,1280,362,341,93,29,2112,354,133,139,53,21,698,107,60,61,44,26,298,66539,6531,5561,1145,643,80416
302,693,97,74,13692,11821,890,758,109,110,13688,11299,832,676,100,82,12992,9093,719,630,109,68,10619,5696,496,502,93,60,6850,1971,298,310,92,52,2723,465,120,133,54,26,803,169,69,85,43,24,399,105620,5810,5549,918,830,118730
303,1064,193,122,17770,14665,1501,1155,208,105,17644,13121,1259,1055,195,126,15759,10880,1193,906,167,112,13256,6848,853,717,166,78,8664,2521,513,475,126,51,3682,661,186,195,73,39,1155,208,112,111,56,36,512,134055,10049,8706,1757,1131,155691
304,500,92,31,5999,4866,631,581,102,37,6218,4194,626,505,79,38,5437,3549,533,453,69,22,4632,2284,411,422,69,28,3223,1043,303,294,79,14,1732,292,144,142,58,7,645,102,64,74,45,18,299,51105,4222,4222,771,361,60680
305,1473,205,150,38089,30173,2466,1505,196,178,34515,24807,2104,1333,178,134,28561,19100,1660,1103,176,130,22155,11196,1183,877,162,124,13539,4191,694,504,129,72,5592,1036,296,263,100,42,1737,374,141,136,80,64,807,282339,14870,11220,1778,1603,311812
306,990,213,109,11250,9289,982,1068,244,130,11716,8683,977,1118,237,142,11163,7494,910,1173,247,103,9931,5095,640,958,255,100,7048,1926,348,599,254,73,3198,545,188,284,176,57,1249,197,95,184,164,45,679,81498,6198,8296,2176,1176,99348
307,544,203,72,5860,4750,584,673,302,88,6393,4555,531,731,354,83,6257,3849,505,832,388,102,5678,2558,373,814,429,85,4253,970,239,583,444,53,2279,270,113,358,368,44,1156,121,66,306,347,46,886,41910,3798,6061,3341,821,55924
308,633,184,92,10238,8843,681,686,216,104,10534,8534,711,754,253,95,10353,7125,597,748,271,102,8839,4084,376,694,235,71,5467,1332,194,418,215,43,2211,348,112,184,142,28,818,149,43,139,144,31,500,79583,4394,5888,2066,908,92845
309,2411,446,214,27670,20729,3375,2524,473,235,27335,18768,3061,2366,475,244,24917,15654,2535,2262,467,216,21128,10001,2047,1812,395,182,14437,4272,1351,1219,365,115,7319,1221,575,495,216,81,2581,440,251,215,151,82,1141,197500,21696,18937,4108,2221,244461
310,816,163,95,12456,10525,784,879,150,109,12444,9706,788,881,178,102,11643,7864,652,797,182,95,9587,4755,463,652,171,63,6099,1709,294,366,176,48,2594,440,123,176,118,28,880,139,37,99,106,40,423,93723,5267,6679,1643,1026,108330
311,884,201,101,10462,8122,1052,948,170,73,10375,7289,1020,828,187,82,9402,6070,965,815,172,88,8118,3911,644,687,157,55,5452,1434,377,418,141,36,2401,366,130,120,70,20,711,109,57,53,51,26,296,77576,6971,7051,1634,921,94157
312,501,137,85,8493,7264,637,557,166,80,8706,6743,634,589,194,91,8255,5691,527,573,204,84,7082,3395,392,483,227,70,4569,1058,192,300,178,38,1769,279,91,163,122,15,668,97,49,109,102,56,412,63848,4179,4484,1675,858,75048
313,654,136,74,7256,6003,666,694,147,60,7569,5574,697,716,131,62,7186,4550,576,677,142,69,6011,2832,388,593,128,61,4001,1049,254,333,104,33,1783,268,81,155,78,29,616,93,37,68,52,32,276,53633,4329,5273,1224,648,65099
314,566,110,39,5871,4217,747,577,116,35,5696,3543,616,542,89,34,4822,2882,536,490,112,29,4047,1779,385,346,84,34,2628,645,221,230,77,32,1206,189,86,106,22,11,407,43,36,24,18,10,133,39995,4405,4341,882,361,49984
315,235,103,38,3909,3206,224,287,146,54,3915,3331,261,303,161,60,4114,2790,218,377,191,42,3620,1702,150,303,179,45,2379,621,100,180,134,31,1063,184,53,99,114,18,475,75,20,74,112,18,292,30755,1628,2500,1400,468,36755
316,1731,306,127,15101,11358,1987,1780,324,128,15574,10549,1936,1865,370,146,14868,8948,1661,1742,341,145,12842,5871,1225,1421,325,111,8951,2129,661,767,304,52,3905,596,270,344,189,30,1424,171,112,160,123,49,617,99112,12033,13036,2901,1227,128313
317,410,88,57,6777,5843,576,480,117,65,7089,5583,496,465,125,53,6725,4976,490,504,110,68,6148,3133,376,409,129,49,4095,1228,184,259,117,18,1804,338,79,135,67,16,630,110,28,62,61,32,302,55053,3666,3723,1077,575,64098
318,644,170,86,10611,8908,763,750,153,89,10669,8299,704,726,172,92,9997,7001,695,780,223,96,8794,4319,447,611,210,87,5673,1590,250,371,166,51,2422,400,119,155,105,30,815,155,74,116,97,42,482,85159,4782,5823,1594,860,98214
319,925,271,111,9924,8739,796,1066,300,106,11006,8585,801,1209,333,109,11036,7763,747,1233,432,121,10296,4979,562,1088,402,121,7148,1605,321,663,387,82,3063,445,134,342,288,47,1255,156,75,266,253,67,819,73873,5096,8493,3234,1143,91831
397,3,0,0,34,22,0,5,0,0,24,17,0,3,0,0,23,13,0,0,0,0,22,11,0,0,0,0,14,4,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,174,12,15,6,0,202
399,3490,161,185,11589,5792,1637,3758,181,153,11527,5207,1425,3850,168,183,10831,4378,1167,3494,160,168,9364,3084,799,2542,156,159,6745,1210,338,1163,112,67,2887,392,82,335,76,47,924,151,32,114,72,38,410,58103,10357,27359,1522,1571,98920
401,1442,221,132,23710,20174,1751,1632,267,173,23994,18700,1617,1622,246,163,22349,16271,1474,1644,238,162,19789,10551,1152,1340,209,134,13382,3923,813,992,223,81,6041,981,346,474,176,47,2019,382,166,251,141,50,995,186414,11646,12679,2267,1645,214651
402,1012,181,125,13735,11962,892,1165,197,131,14356,11505,848,1165,197,143,13861,9734,710,1115,140,114,11821,6030,536,856,138,109,7665,2053,305,463,119,47,3000,473,113,201,63,30,880,165,69,93,48,37,411,108570,5750,8709,1623,1205,125856
403,1043,134,65,10326,8647,920,1173,168,76,10981,8384,792,1243,169,81,10666,7730,729,1141,172,87,9854,5236,609,927,165,96,7031,1904,380,683,168,53,3186,514,147,255,100,26,1047,195,78,122,90,47,531,82099,5689,9085,1491,902,99265
404,690,95,124,13644,12720,852,884,106,137,14700,12045,933,848,101,105,14036,10312,871,867,110,106,12263,6627,627,661,76,102,8097,2206,394,424,106,51,3173,558,171,205,69,37,1032,200,72,103,52,40,468,107555,6097,6617,980,1145,122391
405,467,173,61,4133,3518,373,617,137,61,4710,3615,380,698,205,78,4970,3393,385,770,235,72,4857,2284,292,735,274,64,3651,770,217,464,236,38,1722,216,93,220,173,27,737,97,48,143,201,47,532,30455,2691,5151,1986,658,40942
406,290,96,59,3952,3579,271,381,101,69,4406,3446,257,403,117,44,4266,2980,252,426,151,58,3868,1784,179,356,144,37,2495,584,99,189,106,19,999,154,61,111,61,19,413,80,34,52,55,22,235,30344,1714,2926,1047,498,36522
407,769,261,86,6969,5994,627,977,291,122,8005,5755,627,1145,349,124,7996,5466,639,1183,374,107,7764,3806,506,1100,432,96,5942,1352,332,793,410,58,2948,366,124,391,288,41,1215,176,97,261,281,66,873,52142,4305,8175,3132,1073,68823
497,0,0,0,10,7,0,0,0,0,13,14,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
499,1414,25,54,3676,1930,447,1572,47,78,4076,1942,442,1632,59,62,4135,1719,327,1561,53,55,3712,1165,209,1097,57,68,2598,485,107,502,47,29,1163,162,34,154,24,8,375,61,11,51,30,25,185,18802,2837,11594,492,577,34306
501,793,194,87,8173,6756,677,896,193,84,8610,6426,608,918,213,79,8250,5615,593,917,244,99,7471,3632,381,811,253,78,5152,1308,251,502,260,63,2385,335,123,224,189,24,896,146,60,149,142,30,528,57099,4071,6854,2081,847,70945
502,280,58,21,2925,2495,241,298,41,27,3110,2372,244,339,66,26,3043,1952,220,272,51,23,2514,1272,168,265,57,24,1781,468,104,145,50,18,785,126,36,56,24,7,249,70,21,39,27,10,167,21649,1581,2355,499,259,26336
503,1026,176,115,25794,21843,1736,1238,175,129,25122,18770,1582,1164,164,110,21796,15565,1288,1062,135,118,18179,10178,1090,863,136,87,12360,4212,646,557,156,72,5642,1150,284,264,70,41,1805,453,165,161,80,41,898,206193,10995,8960,1500,1296,228947
504,843,171,67,9558,7885,1006,928,147,94,10059,7398,973,948,157,83,9565,6021,808,894,161,55,7934,4092,584,719,156,47,5602,1614,339,396,112,36,2496,465,153,165,83,23,881,158,48,82,53,24,365,73819,6230,7140,1443,756,89384
505,1772,256,136,17289,13700,1838,1959,267,139,17898,12305,1709,1831,269,120,16233,10104,1511,1629,249,118,13615,6828,1038,1321,214,102,9508,2714,679,771,172,70,4397,803,234,289,104,42,1474,302,125,143,71,30,665,130916,11877,14344,2256,1288,160681
506,1403,247,129,21945,18304,1713,1566,250,143,21967,16579,1642,1588,274,166,20251,14250,1435,1422,229,147,17483,9763,1082,1244,244,110,12449,3881,658,745,197,74,5552,1009,243,322,133,43,1755,330,124,150,97,38,747,174207,11649,12529,2353,1553,202292
507,1355,204,99,16815,14077,1394,1423,282,137,17317,12883,1344,1382,236,109,15954,10530,1170,1233,218,110,13259,6684,816,985,191,96,8769,2554,485,562,171,55,3831,679,209,228,106,36,1257,271,106,137,66,29,612,131011,9108,10642,2048,1172,153980
509,755,227,65,5669,4583,620,888,336,90,6513,4566,635,1071,359,94,6729,4281,573,1116,452,85,6508,2978,501,980,434,108,5004,1190,322,680,466,55,2711,367,161,369,341,38,1275,145,85,288,330,49,900,39895,4346,7606,3526,833,56206
510,239,53,57,8457,7554,261,208,48,58,8133,6662,243,203,56,68,7236,5248,209,185,44,51,5748,2845,128,138,43,47,3201,902,78,95,38,25,1138,175,30,32,31,17,278,83,14,20,17,17,144,63117,1695,1683,466,590,67549
511,414,91,45,6118,5383,434,446,114,68,6446,4891,426,486,138,80,6012,4031,399,498,138,67,5130,2527,265,392,131,52,3362,830,149,215,116,23,1341,239,79,109,96,15,533,82,52,64,54,17,260,45980,2856,3419,1120,563,53941
597,3,0,0,229,209,8,4,0,0,216,221,4,3,0,0,230,146,4,3,0,3,154,58,3,0,0,0,64,16,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,1533,22,23,5,8,1595
599,2009,80,78,5924,3040,675,2213,95,108,6137,2842,650,2156,67,104,5820,2290,514,1846,68,105,4818,1560,331,1424,80,77,3480,643,153,647,46,49,1547,218,51,174,27,13,474,81,20,77,35,17,229,31866,4658,16258,754,848,54378
601,907,72,88,11263,9886,659,858,107,101,11617,9593,685,977,108,112,11476,8811,608,939,106,108,10568,5267,475,744,136,75,6695,1811,288,533,114,51,2792,446,107,225,84,24,883,185,71,105,61,39,462,87152,4358,7171,1005,974,100657
602,466,84,53,5701,5312,408,564,99,65,6444,5171,437,565,127,67,6360,4697,451,660,188,65,6062,3038,332,590,142,68,4173,1012,205,352,138,34,1739,281,87,159,82,28,637,109,42,119,78,32,373,44812,2847,4450,1138,596,53845
603,163,41,16,950,700,94,212,50,24,1087,762,79,192,59,21,1113,746,78,259,73,24,1184,495,73,235,72,19,897,191,74,126,67,16,467,72,18,59,56,6,210,23,21,43,45,13,141,6397,568,1574,513,196,9257
604,327,72,52,4451,4276,318,409,72,78,5149,4329,311,444,113,65,5273,3793,301,478,133,74,4768,2370,225,401,123,58,3178,727,156,242,103,35,1253,197,62,111,84,14,467,76,42,95,65,33,310,35637,2029,3190,936,613,42413
697,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
699,325,13,11,943,562,104,425,15,21,1130,586,86,390,11,25,1099,524,80,408,16,19,1050,396,48,308,15,22,790,129,18,108,10,7,278,51,6,23,3,4,85,15,0,25,8,7,54,5407,613,2815,126,170,9132
701,369,52,85,8044,6797,508,415,57,68,7840,5861,468,424,72,64,6885,4828,396,347,60,57,5692,3016,270,296,67,48,3695,1202,160,170,46,22,1608,274,66,78,34,14,464,94,24,33,28,16,195,64902,3172,3030,572,706,72381
702,117,21,26,3525,3286,189,136,21,37,3667,3159,201,166,32,48,3603,2799,170,138,31,26,3167,1862,137,125,28,31,2183,761,75,73,28,17,953,194,33,33,21,12,293,74,15,25,15,4,130,30573,1238,1163,266,364,33604
797,0,0,0,13,7,0,0,0,0,9,17,0,0,0,0,15,15,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,3,4,4,0,91
799,104,10,9,413,234,31,110,8,6,389,217,50,94,10,10,372,189,42,89,3,6,324,119,30,53,10,5,221,54,8,29,4,6,98,11,6,5,0,0,29,13,0,4,0,0,20,2491,331,736,60,61,3674
801,876,124,123,25587,22103,1465,945,139,115,24765,19581,1242,973,126,110,22031,15004,1050,878,133,89,17153,8607,763,769,114,85,10335,3439,504,549,122,64,4678,889,210,222,77,37,1437,323,109,120,80,36,665,201277,9191,7720,1301,1151,220639
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
