SA4_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
111,10,5,0,3,19,969,658,49,95,1775,1781,6831,340,208,9157,7674,7489,571,369,16097,10997,4561,732,294,16591,10610,4957,940,240,16749,9949,5231,592,215,15985,11243,5440,430,232,17345,11692,5269,410,235,17614,11225,5014,507,212,16960,9657,4672,624,163,15113,5037,3709,415,128,9286,1378,1842,185,67,3469,305,746,53,35,1140,136,366,28,60,592,91679,56128,5833,2460,156101
112,5,8,0,7,16,631,485,51,85,1249,912,3737,180,174,5005,2916,2777,182,151,6029,3711,2276,245,154,6378,4038,2625,310,155,7130,4435,3060,223,161,7889,5335,3524,220,201,9276,5948,3607,212,163,9921,6119,3706,277,165,10271,5693,3998,365,170,10218,3533,3343,347,116,7337,1246,1773,159,65,3254,395,664,48,44,1149,275,375,34,92,776,44551,35466,2792,1819,84622
113,4,11,0,4,20,627,324,43,54,1054,1543,2528,163,164,4397,4212,2048,182,192,6636,4841,1584,291,150,6856,4386,1768,332,144,6629,4100,1830,207,108,6246,4734,1927,165,102,6926,5064,1821,149,117,7156,5091,1912,228,118,7340,4697,1853,267,127,6938,2906,1564,240,103,4816,1129,968,146,68,2317,410,442,57,40,959,274,342,33,80,729,43395,20589,2449,1501,67936
114,0,3,0,0,8,399,298,21,48,765,736,2589,156,115,3599,2456,1722,128,122,4429,2854,1362,195,108,4515,2663,1479,209,77,4431,2683,1594,152,73,4501,3272,1923,112,84,5394,3580,1977,151,97,5810,3790,2067,185,98,6129,3337,2239,219,107,5900,1927,1827,169,70,3997,684,1155,105,40,1985,220,538,27,24,818,132,269,17,40,463,28338,20741,1827,1057,51975
115,3,8,0,0,11,509,307,18,64,904,1107,4488,223,124,5935,4231,4049,211,205,8693,5980,2010,238,183,8407,6079,2265,321,194,8856,6064,2601,259,145,9070,6452,3060,167,176,9851,6303,2853,159,152,9469,5885,2606,152,142,8784,4738,2326,191,116,7368,2814,1991,164,81,5050,1191,1311,109,43,2652,321,592,40,23,974,138,303,28,32,505,51295,30447,2249,1612,85609
116,0,4,0,0,5,733,337,22,91,1186,1310,4314,244,208,6073,5331,4281,233,321,10172,8262,2639,369,350,11618,8983,2951,457,299,12696,8692,2998,321,306,12324,9202,2947,217,217,12579,8810,2850,220,241,12128,8460,2534,234,206,11441,6902,2243,248,157,9545,4015,1834,207,92,6153,1358,971,101,67,2499,300,379,18,25,733,69,147,14,31,261,71696,31083,2901,2531,108208
117,9,13,7,8,37,4026,1325,166,410,5928,2454,6914,361,457,10184,29031,21968,1165,1442,53609,69398,17161,2130,1709,90405,75792,14754,4071,1515,96133,63032,13773,3236,1137,81172,54364,11886,1643,881,68771,46126,9685,1051,779,57642,37914,8031,1124,723,47790,28091,6914,1031,552,36588,14850,6064,786,375,22076,5605,3891,416,179,10093,1466,1705,152,104,3435,532,860,79,112,1580,428658,123600,17247,9973,579482
118,0,3,0,3,13,563,364,32,73,1034,528,2791,149,129,3597,3872,5755,258,271,10151,7917,4085,284,235,12514,8104,3294,474,225,12097,6641,3104,329,174,10249,6150,3016,212,180,9560,5940,2786,140,143,9016,5589,2485,150,125,8351,4494,2331,190,100,7115,2849,2114,157,73,5195,1293,1599,105,41,3039,464,809,50,30,1358,206,527,27,47,796,54032,34694,2529,1777,93033
119,4,8,4,0,13,900,528,39,120,1589,1289,5053,322,206,6871,6460,6474,304,470,13710,10676,4589,485,481,16230,11109,4772,679,454,17016,10163,4889,446,338,15832,10953,5084,341,337,16716,11238,5014,296,357,16905,11064,4749,319,347,16480,9282,4210,405,269,14160,5358,3429,317,155,9254,2047,1996,168,82,4293,521,825,61,44,1449,227,436,40,34,733,90383,51530,4174,3556,149640
120,0,6,0,6,12,697,356,36,115,1215,615,3285,174,117,4186,4372,5135,240,333,10076,8612,3709,369,313,13009,9180,3305,491,280,13255,8294,3129,405,225,12048,8180,3419,237,181,12016,7986,3101,215,201,11503,7864,3002,244,196,11302,6345,2693,265,146,9454,3659,2286,209,109,6269,1431,1461,111,49,3048,422,664,38,28,1149,166,343,26,32,565,67120,35545,3024,2199,107890
121,7,13,0,3,24,1295,607,55,132,2082,1061,6029,335,192,7621,8773,9177,482,464,18896,19027,5296,623,459,25403,21226,5256,1234,495,28207,18783,5417,875,389,25467,17566,5979,431,317,24292,16185,5739,341,294,22554,14434,5225,362,255,20283,11314,4749,351,195,16613,6312,4269,307,145,11038,2683,3339,198,92,6312,729,1679,116,38,2569,320,977,54,62,1414,138423,63123,5726,3392,210668
122,8,11,0,0,12,552,347,19,54,968,805,4328,216,94,5441,3655,4061,214,164,8101,5883,2381,223,148,8629,6098,2470,381,138,9083,5695,2869,240,147,8952,6173,3328,177,139,9819,6291,3359,166,132,9939,6076,3085,178,141,9481,4828,2763,198,106,7894,2876,2538,163,92,5664,1170,1792,115,48,3124,380,909,58,26,1364,169,504,31,41,740,50092,34375,2349,1408,88217
123,0,3,0,0,3,612,300,36,74,1013,1366,4081,186,130,5763,4325,3261,190,232,8011,5573,1966,288,200,8029,5503,2290,336,152,8285,5389,2302,233,160,8083,6110,2517,172,195,8999,5797,2316,178,159,8457,5709,2235,183,148,8282,4878,2018,250,90,7237,2774,1603,202,100,4676,938,859,91,46,1929,224,325,15,14,578,66,147,18,24,253,48641,25934,2341,1648,78570
124,0,4,0,0,7,684,401,35,68,1188,1605,5382,249,157,7394,5206,4352,261,271,10086,6657,2726,367,236,9983,6669,2963,456,233,10321,6595,3096,309,181,10173,7262,3400,223,178,11071,7597,3274,246,192,11311,7262,3111,261,163,10793,6415,3052,350,137,9956,3756,2592,250,99,6701,1306,1518,142,51,3009,323,585,31,22,963,127,272,15,24,438,60775,36313,3171,1950,102208
125,3,8,0,0,15,1633,588,55,192,2466,1636,5217,296,299,7442,10226,7862,447,655,19191,18601,5651,766,698,25712,20381,6062,1191,661,28294,19117,6047,833,558,26555,18541,5780,530,449,25300,18163,5245,411,471,24290,17827,4739,505,415,23485,14483,4347,517,284,19629,8725,3420,444,227,12820,2946,1951,228,87,5217,706,828,78,42,1655,204,357,33,43,636,151550,57505,6279,4892,220226
126,0,4,0,4,14,634,272,31,56,996,488,2713,144,119,3463,3679,4418,219,209,8526,7904,2406,268,243,10827,10078,2380,573,227,13249,9809,2508,429,179,12920,9713,2490,247,170,12617,8693,2343,157,158,11349,7655,2171,157,140,10121,5831,2131,174,118,8254,3125,1776,159,86,5149,1154,1101,87,43,2386,296,439,33,16,786,101,298,21,38,451,68521,27165,2671,1733,100093
127,0,4,0,9,9,907,429,37,115,1483,1379,4306,221,205,6112,6056,4987,264,397,11702,9475,3003,390,368,13240,9422,3377,535,376,13714,8762,3470,341,322,12895,9436,3908,245,277,13864,9399,3558,191,299,13455,9089,3285,270,321,12962,7677,2910,264,224,11075,4447,2184,210,140,6981,1577,1156,112,70,2915,355,460,34,24,887,138,214,35,35,420,77221,36813,3116,3072,120230
128,3,3,3,3,13,404,272,21,55,759,827,4140,201,95,5260,3165,3771,188,175,7297,4591,1905,205,180,6877,4128,1993,286,117,6530,3940,2243,193,110,6484,4331,2589,124,107,7146,4459,2377,120,107,7066,4352,2304,146,117,6919,3798,2268,197,81,6346,2133,1884,177,51,4242,842,1158,88,37,2132,207,546,30,16,795,88,235,21,21,364,36851,27415,1980,1213,67454
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,9,0,0,0,13,9,0,0,0,9,3,0,0,0,4,10,0,3,0,9,3,3,3,0,11,5,4,3,0,14,3,0,3,0,10,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,52,18,9,0,90
199,6,12,0,7,26,1046,679,91,140,1955,3061,2651,235,258,6207,7947,4758,558,501,13764,9588,4190,585,433,14794,9765,4304,638,412,15125,9330,4434,553,326,14643,9849,5301,518,344,16018,9568,5621,557,396,16145,9145,6046,670,362,16220,7214,5968,690,298,14163,4163,4742,567,201,9671,1500,2495,310,117,4419,359,971,117,58,1508,130,389,76,91,688,81622,51876,6077,3790,143362
201,4,3,0,0,6,425,338,45,49,859,617,2753,133,125,3626,2711,2727,202,171,5811,3682,1718,232,102,5734,3325,1809,331,98,5555,3341,2038,234,80,5691,3867,2255,187,94,6410,4057,2256,170,104,6590,4172,2246,237,116,6774,3607,2174,274,85,6135,2142,1831,250,77,4309,737,990,127,45,1894,238,362,40,24,664,135,207,34,31,411,32629,23374,2452,1155,59603
202,3,7,3,3,15,501,313,36,49,896,630,2871,153,121,3773,2917,2633,190,146,5885,3929,1553,248,96,5815,3527,1847,320,89,5786,3316,1965,250,83,5619,3829,2171,177,92,6273,4195,2327,195,99,6814,4226,2208,259,102,6795,3694,2333,261,104,6393,2259,1927,269,68,4529,729,980,147,44,1896,219,389,42,26,675,158,243,25,32,458,33632,23441,2528,1099,60709
203,4,9,0,9,17,803,537,44,75,1460,886,5208,282,188,6564,4705,5312,330,275,10617,7342,3008,421,212,10982,7237,3299,622,194,11352,6547,3784,437,156,10922,7269,4330,328,159,12087,7454,4119,307,189,12064,7221,3871,354,155,11604,6038,3876,419,156,10489,3427,3222,363,97,7113,1095,1684,178,44,3005,291,655,57,44,1049,151,309,33,47,540,59664,42664,4125,1932,108389
204,7,7,0,7,25,499,367,42,59,969,1087,2866,174,127,4253,3506,1983,206,159,5860,3862,1482,230,133,5705,3649,1725,297,114,5787,3606,1881,206,115,5816,4259,2243,199,128,6826,4704,2342,195,125,7361,4923,2339,262,140,7660,4433,2569,357,127,7475,2898,2269,342,100,5603,1206,1310,195,70,2773,457,546,59,45,1104,317,361,62,68,812,38912,23909,2784,1446,67050
205,9,16,0,7,28,751,541,61,94,1443,1137,4377,226,198,5950,4476,3191,287,227,8181,5737,2459,426,190,8813,5505,2952,497,161,9121,5178,3066,362,160,8763,5965,3363,304,162,9796,6661,3682,354,184,10883,6739,3709,478,200,11126,6258,3868,547,172,10852,3934,3366,509,153,7963,1564,1836,261,93,3755,538,814,108,62,1524,374,543,70,94,1077,54060,37240,4431,2063,97786
206,17,17,4,16,56,4674,1933,199,452,7257,2130,11791,477,625,15017,29078,30915,1516,1653,63163,76112,23690,2574,1950,104322,84266,20374,5121,1691,111452,68895,19387,3892,1249,93423,58532,17695,1958,1027,79212,52399,15179,1426,955,69960,42875,12209,1325,840,57250,32430,10718,1283,652,45084,17954,9176,1080,463,28676,6452,5836,576,272,13135,1657,2424,221,138,4434,737,1226,118,213,2296,473519,180615,21563,11723,687418
207,0,16,0,4,27,833,554,39,80,1506,563,5629,190,136,6521,5186,8324,373,346,14229,11605,4868,487,311,17268,11385,4475,806,274,16937,9402,4519,593,249,14755,9553,5180,284,226,15234,9927,5413,321,243,15906,9183,4957,302,207,14653,7681,4511,375,138,12711,4437,3805,317,103,8659,1694,2552,178,82,4509,496,1205,79,46,1825,179,651,47,51,924,81284,56092,4348,2406,144126
208,8,12,3,5,24,931,618,55,109,1708,746,6688,259,162,7855,5862,9479,407,358,16105,10777,4876,444,356,16451,11206,4401,693,306,16603,9434,4780,487,289,14990,10311,5462,324,255,16350,11085,5914,317,238,17556,10326,5143,300,224,16000,8384,4754,372,179,13683,5111,4156,331,152,9753,2011,2846,198,70,5120,544,1270,88,41,1947,243,655,37,60,992,86036,60434,4244,2695,153409
209,3,4,0,0,13,980,667,66,123,1833,937,7331,271,214,8753,5881,7958,404,371,14609,10557,4639,543,400,16143,10429,4847,833,348,16453,9126,5159,539,305,15132,9560,5772,388,287,16003,10283,5662,357,284,16590,9534,5047,392,252,15225,8050,4711,425,221,13406,4736,3697,378,138,8942,1639,1981,195,90,3897,410,813,55,44,1314,154,380,39,47,619,81293,57990,4812,2994,147092
210,10,8,0,3,21,1093,509,41,112,1757,974,4848,188,193,6198,6341,5756,304,394,12798,10834,3844,476,399,15560,11872,3996,637,351,16858,10641,4084,497,294,15511,11085,4461,391,300,16248,11532,4436,347,328,16647,10782,3906,395,258,15336,8423,3357,395,222,12397,4754,2478,331,147,7711,1453,1329,115,82,2976,362,512,48,45,962,155,235,26,47,454,89205,43240,4146,3062,139656
211,3,13,0,7,18,1073,747,58,135,2011,1452,9087,373,261,11171,7504,8622,433,412,16973,11841,4490,552,396,17282,11497,4738,735,302,17275,10860,5440,562,272,17138,12096,6349,397,299,19145,13242,6554,406,309,20509,12734,6111,496,304,19649,10463,5744,550,219,16969,6185,4973,507,184,11851,2248,2927,286,93,5551,597,1200,116,56,1968,220,596,68,72,955,100941,66840,5483,3184,176445
212,8,14,0,16,42,2031,1039,103,246,3416,1976,10048,384,374,12782,12543,12352,609,757,26264,22775,8049,907,769,32502,24500,8593,1538,676,35313,22598,9008,1007,561,33175,23597,9733,694,568,34595,24786,9436,639,544,35411,22897,8049,715,561,32223,18223,7325,764,401,26712,10608,6165,648,283,17699,3554,3387,314,141,7392,852,1376,116,87,2423,337,673,53,119,1178,189249,94198,8387,5837,297667
213,3,7,4,6,14,1529,826,77,198,2628,1478,9149,335,318,11284,9173,10644,504,631,20951,16824,6786,734,659,25003,18075,7154,1032,610,26875,16665,7187,798,462,25117,16969,7384,580,509,25436,16848,6983,474,500,24795,15381,6025,538,429,22366,12246,5445,599,346,18641,7130,4051,515,188,11884,2166,2082,197,100,4543,494,732,57,37,1314,168,295,42,48,557,133621,73923,6408,4835,218781
214,3,6,0,3,15,566,423,40,85,1109,1093,4974,203,149,6417,4399,4047,203,204,8850,5655,2272,324,175,8415,5206,2747,372,154,8482,4838,3122,291,150,8413,5652,3708,241,161,9756,6310,3818,238,182,10550,5935,3433,274,149,9788,4878,3302,324,141,8646,2882,2803,298,100,6091,1062,1781,166,64,3072,314,718,68,36,1134,140,348,35,36,556,48362,37078,3035,1693,90174
215,3,3,0,11,15,485,326,40,68,917,784,2458,144,105,3493,2988,1677,169,146,4982,3801,1380,250,136,5565,3241,1599,261,114,5210,3261,1656,177,109,5210,3733,1824,146,119,5820,4364,1996,171,125,6652,4493,1977,246,128,6839,4236,2119,329,128,6808,2808,1790,290,105,4996,1127,1061,165,48,2403,385,473,64,44,968,309,327,49,81,768,35521,20350,2463,1390,59720
216,0,3,3,3,9,470,269,32,54,834,792,2345,147,145,3427,2614,1465,186,141,4412,3385,1232,220,84,4924,3142,1443,260,104,4952,2979,1559,210,92,4844,3659,1777,181,107,5728,4111,1699,189,116,6115,4063,1814,228,101,6198,3628,1776,288,106,5800,2251,1603,266,80,4205,861,887,128,37,1912,262,332,38,37,665,193,248,36,60,534,31929,18185,2372,1226,53711
217,0,9,0,0,7,353,280,29,33,691,604,2214,142,103,3063,2219,1700,170,135,4226,3007,1171,196,123,4499,2732,1325,256,101,4418,2764,1498,163,84,4511,3044,1664,136,92,4937,3569,1759,146,86,5565,3716,1724,227,71,5734,3219,1733,234,86,5272,2088,1496,221,67,3870,901,889,122,36,1945,344,375,46,31,790,240,246,28,37,556,28455,17803,2084,1050,49392
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,7,10,0,0,0,16,11,0,3,0,14,24,3,0,0,29,23,0,3,0,26,15,6,6,0,29,16,0,9,3,22,8,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,110,24,22,9,155
299,3,7,0,4,14,904,558,69,111,1646,2087,1951,197,184,4420,7201,4104,455,396,12149,9162,3753,540,390,13844,8791,3633,613,357,13401,7695,3613,490,319,12119,8091,4250,448,299,13092,8067,4782,474,318,13646,6965,4668,556,274,12464,5753,4541,542,221,11052,3074,3861,462,174,7571,1082,2045,222,80,3434,288,791,103,61,1240,139,351,60,61,612,68404,42345,5166,3122,119037
301,0,4,0,0,4,537,319,30,56,936,1016,4713,151,125,6012,3828,3068,190,155,7242,5353,1980,240,153,7732,5754,2030,313,159,8252,5456,2278,242,131,8110,6337,2584,174,132,9230,6417,2582,184,131,9314,6125,2374,218,121,8831,4940,2216,250,103,7506,2934,1868,231,52,5091,974,1016,97,27,2112,239,412,31,16,698,98,162,13,23,298,49475,27275,2341,1330,80416
302,7,6,0,0,10,802,429,40,62,1329,1136,5054,187,145,6517,6061,4990,275,234,11561,8740,3264,460,201,12662,9364,3201,582,227,13378,9079,3101,457,213,12851,9776,3411,298,205,13692,9802,3346,351,193,13688,9450,2997,371,170,12992,7363,2714,406,136,10619,4322,2143,305,80,6850,1383,1159,147,32,2723,308,445,26,25,803,129,205,24,36,399,76915,36033,3888,1893,118730
303,3,8,0,4,16,975,456,45,112,1592,1397,5683,213,176,7470,7765,7283,387,380,15826,12158,5025,593,340,18114,12646,4836,838,306,18622,11690,4709,586,262,17237,12344,4799,359,267,17770,12538,4475,367,265,17644,11276,3829,427,225,15759,9217,3420,457,162,13256,5433,2760,361,107,8664,1789,1689,147,55,3682,446,637,39,27,1155,120,327,21,45,512,98811,49464,4809,2607,155691
304,3,0,0,6,11,322,206,20,29,570,558,3876,134,118,4687,3493,4568,307,156,8522,4368,2092,296,121,6876,4351,1777,342,101,6565,3630,1910,229,75,5842,3699,2061,146,95,5999,3931,2073,129,83,6218,3500,1743,136,51,5437,2820,1615,150,52,4632,1705,1360,127,34,3223,676,958,69,27,1732,180,427,28,11,645,64,203,9,23,299,32969,24676,2104,932,60680
305,0,14,0,7,21,1996,720,99,200,3012,2034,7450,322,323,10130,16642,14108,772,657,32187,30099,9143,1278,650,41165,32342,8629,2487,562,44014,29015,8250,1625,422,39311,28889,7909,886,411,38089,26855,6569,708,388,34515,22285,5233,743,293,28561,16482,4648,775,243,22155,9076,3695,577,186,13539,2903,2341,259,92,5592,638,987,76,38,1737,232,466,30,75,807,217492,79437,10535,4346,311812
306,9,3,0,0,11,798,468,47,82,1392,1341,4260,178,172,5947,4762,2780,233,209,7982,6120,2586,347,222,9271,6430,2761,480,208,9875,6395,3141,325,183,10039,7374,3348,288,229,11250,7916,3299,285,218,11716,7500,3126,345,190,11163,6420,3024,354,128,9931,4032,2597,303,114,7048,1582,1422,130,71,3198,509,638,57,48,1249,255,334,42,51,679,60632,33309,3366,2038,99348
307,3,8,0,0,12,543,274,42,54,907,1042,2011,131,118,3306,2977,1194,159,107,4448,3642,1080,204,92,5028,3588,1303,265,89,5247,3437,1410,203,80,5130,4116,1452,187,106,5860,4538,1536,193,123,6393,4445,1487,219,108,6257,3915,1407,252,100,5678,2664,1299,191,103,4253,1294,796,115,78,2279,598,465,48,50,1156,424,357,32,71,886,36681,15806,2201,1238,55924
308,0,3,0,3,8,731,359,33,73,1194,1393,4207,192,136,5931,5376,2690,272,171,8505,6666,2176,465,192,9499,6934,2642,542,161,10275,6538,2595,371,184,9680,7105,2636,308,189,10238,7472,2602,300,160,10534,7322,2480,380,172,10353,5957,2312,423,139,8839,3376,1706,298,80,5467,1179,878,115,42,2211,365,385,37,29,818,199,228,23,50,500,59869,27534,3729,1714,92845
309,4,15,3,5,25,1644,1068,92,176,2975,2738,11780,430,376,15324,12202,10823,585,554,24163,16774,7750,882,541,25944,17379,7806,1052,466,26711,16667,7957,769,387,25782,18060,8564,585,462,27670,18338,8033,539,422,27335,16610,7373,581,352,24917,13362,6798,649,323,21128,8106,5590,498,235,14437,3213,3725,259,120,7319,853,1552,104,72,2581,300,697,47,96,1141,144611,88449,6983,4418,244461
310,3,6,3,4,14,844,447,42,94,1426,1360,4982,209,174,6729,5752,3971,266,256,10247,8091,2787,413,282,11572,8222,3124,524,190,12061,7891,3122,344,223,11586,8782,3190,268,207,12456,8895,3049,292,213,12444,8367,2828,299,160,11643,6539,2536,375,142,9587,3771,1973,270,94,6099,1286,1135,123,58,2594,353,455,46,26,880,150,197,28,51,423,69453,33349,3453,2077,108330
