SA4_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
111,18,53,7,6,4,5,0,10,0,115,132,1950,115,23,5,6,0,6,34,2279,74,1100,367,94,16,6,5,6,27,1702,55,586,544,172,47,22,4,13,18,1463,62,353,681,320,80,29,17,25,17,1580,66,222,545,768,253,87,27,46,25,2031,63,93,187,544,685,255,93,64,26,1999,37,53,67,227,592,361,161,97,9,1601,38,31,34,85,313,294,166,170,13,1141,18,11,18,21,153,174,95,132,4,619,10,11,14,18,74,112,72,121,4,436,3,11,0,11,35,57,48,64,0,218,3,11,7,6,38,66,52,118,4,295,6,15,3,9,11,29,21,71,0,166,9,76,28,25,24,14,5,10,23,217,601,4568,2617,2330,2327,1514,765,944,196,15857,3,5,9,0,9,0,0,12,0,32,6,102,14,3,3,3,0,0,3,144,4,111,43,14,7,5,3,5,5,199,11,107,80,34,12,14,3,12,0,268
112,8,38,10,3,3,3,0,17,4,86,63,1055,58,18,3,7,3,8,30,1226,42,487,184,45,8,11,3,13,25,813,23,297,218,121,24,11,16,16,14,735,26,204,354,199,36,32,4,19,13,887,43,160,288,490,193,64,19,37,21,1315,40,73,107,334,422,153,91,54,17,1293,33,26,51,120,387,191,110,101,7,1022,11,18,24,38,142,150,92,101,9,584,6,10,12,18,38,72,47,87,0,288,6,4,12,10,34,34,24,82,0,198,0,4,7,4,16,20,9,35,0,99,4,0,5,9,9,20,18,42,4,123,0,11,3,8,14,20,5,40,0,99,8,45,20,22,18,10,3,5,14,138,308,2427,1339,1426,1340,802,452,650,146,8896,0,7,0,3,0,0,0,6,3,24,3,45,7,0,0,0,0,3,0,63,5,65,25,8,3,0,0,7,0,111,3,60,48,29,12,3,3,15,4,168
113,7,33,11,0,0,0,0,3,7,61,73,887,52,7,3,0,0,0,28,1057,19,324,96,34,9,6,3,7,3,500,26,156,184,90,27,15,3,10,14,524,18,124,190,150,34,25,0,3,6,565,25,77,168,305,162,47,29,23,22,858,23,41,65,208,333,118,68,36,12,898,11,24,27,67,238,133,99,51,6,650,12,13,13,29,102,126,85,91,3,473,9,6,5,9,30,56,50,60,3,227,3,4,0,7,13,33,24,47,0,122,0,3,3,0,8,19,19,22,0,73,0,3,6,3,8,18,19,35,0,97,0,3,0,3,0,14,11,33,3,63,4,26,16,12,10,13,8,6,9,105,216,1726,834,927,982,618,411,428,111,6257,3,3,0,0,0,3,0,3,0,14,3,28,6,5,0,3,3,0,4,51,3,30,16,9,5,7,0,3,0,75,8,29,32,17,3,6,3,11,9,118
114,6,34,3,7,4,10,0,0,3,68,66,742,45,11,3,0,0,3,15,885,24,365,101,35,9,4,6,11,10,558,12,203,196,63,20,11,7,7,16,529,27,126,203,143,31,15,7,11,9,566,32,91,198,292,134,41,13,26,20,843,16,49,83,190,285,125,53,33,5,843,7,26,47,72,217,117,74,57,3,623,10,19,12,31,71,86,56,64,3,357,0,5,6,8,37,50,32,55,0,185,4,8,4,11,25,32,16,41,0,130,3,0,3,0,8,10,8,20,0,56,4,7,3,7,3,16,8,41,0,88,0,6,5,3,5,4,3,31,0,50,5,31,12,10,9,3,3,3,20,106,220,1709,921,872,856,527,279,406,115,5902,0,3,0,0,0,3,0,0,0,9,0,32,4,0,3,3,0,0,0,44,8,40,20,9,0,3,0,0,0,75,3,25,28,14,5,3,3,6,0,90
115,18,44,16,4,7,5,0,7,7,108,95,1149,72,18,0,5,0,0,8,1353,42,713,265,53,9,8,0,3,13,1114,19,316,350,75,20,15,0,16,14,820,17,175,377,158,39,25,5,13,6,814,26,101,275,291,126,57,24,21,15,937,24,48,101,212,324,142,58,41,12,963,15,32,53,113,303,243,72,80,9,921,14,14,23,60,205,231,94,99,6,743,7,12,25,27,89,158,49,97,3,469,4,4,13,17,52,122,49,79,6,348,3,3,11,8,30,68,31,75,0,227,6,12,9,19,43,102,51,142,0,367,3,4,13,9,13,48,23,112,0,225,3,36,16,10,22,19,3,10,10,132,301,2660,1604,1074,1279,1250,456,787,113,9528,4,5,3,3,0,0,0,0,3,21,0,50,3,0,3,0,0,0,4,68,3,70,19,10,3,0,0,3,0,110,9,31,43,15,9,11,3,8,0,135
116,21,65,5,13,6,5,3,0,3,121,96,1283,109,13,4,3,3,7,27,1541,46,759,294,66,14,7,0,3,35,1219,23,346,391,116,24,18,8,11,22,946,21,145,346,225,62,34,10,18,15,864,25,102,296,411,175,77,26,35,19,1159,32,53,102,281,426,165,59,47,23,1194,27,37,48,119,408,278,93,93,15,1115,15,15,30,50,232,286,115,131,12,879,10,4,10,19,123,168,74,124,3,532,4,7,10,9,88,159,70,101,3,446,0,3,4,6,48,85,41,80,3,262,3,11,3,5,33,83,63,136,3,341,0,3,0,3,12,39,12,78,0,158,6,31,24,17,17,18,11,9,31,163,332,2862,1672,1340,1666,1411,575,873,215,10941,6,11,7,3,15,5,0,6,6,58,3,62,15,3,5,4,0,4,0,101,7,100,66,13,15,8,3,3,0,214,8,79,114,47,41,22,3,3,13,332
117,35,93,66,19,17,33,6,21,17,307,144,1483,168,25,10,21,3,0,35,1901,119,1685,674,115,37,22,6,32,54,2740,81,1014,1297,283,66,51,16,31,56,2894,75,584,1512,522,139,104,19,36,65,3053,124,420,1265,1242,562,290,90,93,67,4150,105,178,634,1080,1635,681,211,165,60,4750,103,116,320,616,1891,1250,375,304,50,5025,98,83,171,311,1431,1343,551,442,45,4474,78,42,94,154,706,1016,419,436,24,2973,67,28,40,113,504,807,371,458,18,2415,36,13,29,60,282,537,276,374,18,1631,76,39,40,73,387,905,501,778,22,2826,51,38,36,64,166,631,377,1096,14,2479,17,60,65,49,68,71,36,42,101,519,1212,5882,6419,4736,7911,7744,3260,4312,650,42119,6,16,14,6,13,12,0,4,4,71,7,95,30,14,6,10,0,4,3,161,15,187,103,40,19,8,5,12,17,416,18,129,268,85,38,51,12,24,32,660
118,6,63,13,12,3,12,0,8,3,109,69,657,51,7,0,4,0,9,14,803,31,496,205,33,5,3,3,7,17,799,19,286,348,83,16,12,3,6,13,803,22,179,466,134,40,27,14,17,13,901,25,153,366,377,146,70,23,26,19,1205,24,52,159,318,413,163,61,51,17,1259,20,26,77,120,341,204,97,68,10,976,18,35,48,57,185,202,85,111,9,750,13,11,14,31,72,128,61,82,0,408,6,14,14,28,47,94,46,70,3,320,8,11,9,13,29,48,22,41,3,177,12,9,11,19,31,72,45,101,0,293,3,29,11,27,10,56,24,162,3,327,0,29,15,10,14,22,7,16,8,120,271,2054,1811,1271,1356,1108,489,773,127,9253,0,7,0,0,0,3,0,4,3,19,0,29,3,0,0,0,0,0,0,34,3,43,16,0,5,0,3,0,0,71,3,29,36,10,5,3,3,3,3,90
119,31,69,23,5,11,6,4,10,12,163,122,1386,115,12,8,5,0,4,25,1690,58,999,360,72,14,11,9,9,33,1569,38,498,587,148,43,29,14,14,15,1380,37,251,579,266,62,59,20,34,30,1326,43,205,415,529,273,161,48,66,29,1763,33,74,185,380,635,299,88,98,31,1825,27,52,98,198,569,397,155,139,18,1648,21,38,52,77,300,389,156,202,27,1256,14,3,23,29,159,240,90,157,10,716,5,12,7,19,112,156,79,109,3,504,5,3,12,9,46,86,37,76,3,283,3,3,17,15,34,111,65,143,0,395,0,4,12,13,11,35,24,96,3,204,10,55,34,22,20,27,8,10,38,215,446,3668,2494,1789,2301,2015,799,1171,270,14936,0,18,8,0,5,6,0,4,3,48,3,66,20,3,4,3,3,0,0,100,13,139,85,34,11,9,3,4,8,314,13,127,207,77,40,43,12,21,13,562
120,6,48,16,5,3,0,3,10,3,95,73,906,96,7,4,3,0,6,18,1115,46,726,244,53,11,6,7,9,25,1137,28,378,430,108,32,14,11,12,18,1027,21,199,441,199,54,28,6,14,7,966,31,125,349,414,189,100,27,43,20,1303,31,65,151,308,448,183,61,56,13,1315,34,46,71,150,410,279,107,104,19,1207,21,23,28,54,245,296,111,148,10,944,10,24,16,27,124,163,83,126,4,574,18,18,9,19,61,153,66,118,4,467,7,9,3,12,37,87,34,74,3,269,11,14,11,8,53,128,57,150,4,441,8,5,9,11,21,65,43,123,4,292,0,28,23,17,17,14,0,9,18,135,349,2621,1889,1395,1716,1520,618,1002,180,11292,3,0,0,0,3,4,0,0,0,16,5,33,10,0,0,0,0,0,0,46,10,63,25,16,3,4,7,3,3,138,4,54,94,31,13,19,3,11,4,238
121,13,68,24,5,7,17,4,21,8,171,138,1417,93,22,6,9,0,8,26,1723,56,1011,353,69,17,12,3,7,20,1551,34,515,552,120,25,37,8,11,27,1325,35,281,654,215,59,44,15,15,20,1339,44,202,477,480,194,116,42,46,25,1620,53,113,228,410,553,285,90,77,16,1816,41,73,105,237,616,454,181,140,11,1860,33,49,93,125,412,512,224,205,10,1665,23,36,43,73,216,353,156,168,3,1069,16,22,23,54,163,297,118,174,10,888,9,14,24,18,79,181,109,162,0,595,27,35,21,37,115,329,184,351,0,1106,19,36,27,38,55,269,133,453,6,1023,3,47,32,24,25,33,9,24,29,215,556,3916,2749,1929,2543,2945,1263,1860,210,17967,3,4,3,0,0,0,0,0,0,13,6,91,5,3,0,3,0,0,0,113,6,101,42,6,4,5,0,0,9,179,5,65,67,14,9,12,0,4,3,176
122,10,43,15,6,3,3,7,12,3,95,88,1123,42,15,3,11,0,4,18,1303,27,564,206,53,13,6,3,0,4,871,20,249,296,75,14,4,7,6,8,686,24,161,367,136,40,26,10,8,12,781,23,116,311,317,120,54,24,18,17,987,16,65,138,272,308,140,47,51,11,1036,20,32,76,126,336,220,92,61,14,980,25,32,33,62,193,251,121,125,4,847,17,12,39,36,82,147,71,120,0,523,7,15,21,27,61,123,55,98,5,408,5,12,8,7,26,74,33,77,0,244,7,11,12,21,30,91,68,156,3,406,4,23,11,20,10,69,39,110,4,285,6,36,15,18,12,15,6,14,19,142,284,2495,1583,1178,1253,1234,573,867,126,9590,0,6,3,0,3,0,0,0,0,12,6,93,10,3,0,3,0,0,0,113,4,76,24,8,4,0,0,0,0,115,3,42,47,13,4,4,0,3,3,115
123,9,49,10,3,6,0,0,7,3,91,57,1056,97,10,0,0,0,9,17,1246,33,622,243,69,9,7,0,4,15,995,29,297,290,101,21,10,7,16,13,792,32,135,314,176,45,22,8,11,11,760,29,101,235,372,146,57,17,21,14,1001,26,57,96,241,335,139,52,44,13,1013,15,18,36,90,303,195,79,79,8,826,14,14,15,43,154,175,70,98,8,594,3,3,4,12,65,85,40,76,3,303,3,3,4,6,30,70,39,51,0,210,3,3,3,4,13,46,15,56,0,142,3,0,3,3,24,47,28,82,0,190,0,4,7,6,4,13,3,53,0,94,8,34,21,14,16,12,3,13,20,141,283,2397,1379,1153,1187,883,372,620,129,8396,0,3,0,0,3,7,3,4,3,33,5,59,13,4,3,3,0,3,0,90,6,65,36,13,8,10,0,8,9,150,4,50,60,33,17,11,4,8,9,197
124,12,65,13,3,3,4,0,6,4,106,87,1324,109,24,3,9,3,4,18,1578,46,783,282,77,10,5,0,4,13,1218,34,368,321,130,27,23,5,7,20,928,29,224,428,230,67,28,8,13,11,1034,46,143,341,437,191,72,24,34,21,1317,39,56,114,271,397,176,65,68,19,1207,23,42,64,129,346,250,115,106,8,1088,14,24,33,56,175,198,101,120,8,730,9,16,16,18,85,120,46,95,5,408,0,4,6,9,44,74,32,72,3,238,0,3,7,4,12,41,30,50,3,157,4,9,4,7,18,47,12,77,0,182,0,3,7,6,6,24,9,42,0,91,5,43,18,18,20,19,6,12,12,166,344,3101,1755,1413,1422,1087,471,719,136,10455,3,7,0,7,4,0,0,7,3,35,8,65,11,3,0,0,0,0,3,93,3,76,41,15,8,6,3,4,10,166,8,55,66,25,17,6,0,4,6,190
125,26,69,24,17,11,12,3,9,4,172,131,1424,123,25,9,11,0,7,34,1759,58,1040,358,97,16,4,4,11,34,1633,40,506,547,170,35,36,6,19,19,1378,41,307,627,273,73,52,14,29,25,1445,37,171,410,579,264,144,42,49,30,1731,41,85,204,410,713,359,99,81,30,2024,33,50,104,167,748,525,175,147,16,1972,31,29,50,86,570,540,222,258,18,1817,17,15,19,47,276,360,184,207,3,1138,17,11,15,26,168,262,121,187,5,809,5,9,8,13,92,159,70,123,3,474,17,7,4,15,83,218,141,222,4,718,8,12,3,14,24,62,44,131,0,297,5,38,19,19,30,31,17,15,47,227,529,3768,2515,1956,3124,2773,1145,1498,281,17596,9,14,10,3,12,8,4,6,13,71,7,59,18,6,7,8,0,0,3,112,11,169,96,25,19,12,4,13,9,350,13,137,210,62,25,35,12,21,15,525
126,12,30,9,3,5,14,0,3,7,83,68,650,74,11,3,4,0,0,13,824,26,556,209,41,7,9,0,0,10,872,14,270,254,57,16,15,0,7,15,655,17,108,319,116,23,24,3,3,9,627,17,89,198,220,113,44,13,17,12,732,18,43,92,167,263,112,33,37,8,776,11,22,42,68,248,185,44,46,3,669,16,19,21,47,185,186,59,72,10,611,12,6,9,14,86,127,62,63,6,386,5,9,5,7,70,114,41,89,0,337,4,0,5,5,33,94,25,66,4,234,19,3,5,9,69,146,76,175,5,494,3,5,4,4,36,112,61,166,3,407,0,26,17,3,4,14,4,9,12,95,237,1844,1273,786,1172,1186,421,753,121,7787,0,3,0,0,0,0,0,3,3,13,4,35,3,0,0,0,0,0,3,41,0,43,22,6,3,0,0,0,5,79,3,22,36,16,12,8,0,6,6,107
127,14,79,18,10,8,9,3,6,5,154,81,1064,83,21,3,3,0,3,24,1287,45,932,324,65,8,6,4,3,23,1410,15,401,462,130,34,22,5,15,18,1118,21,210,405,202,49,54,13,28,23,1001,24,121,324,431,202,114,39,46,24,1323,27,65,121,298,508,238,78,67,18,1423,29,44,67,130,508,310,135,110,14,1340,15,15,25,41,258,298,115,156,7,945,9,15,4,15,150,207,106,111,6,623,3,5,10,15,80,126,60,98,6,402,3,4,3,9,48,89,36,75,0,269,6,3,7,6,25,82,47,104,4,282,3,3,3,0,13,22,18,57,0,130,8,36,29,17,21,23,13,15,24,184,303,3001,1880,1398,1926,1617,660,894,209,11885,3,14,7,4,11,3,0,5,5,60,4,55,14,8,6,6,0,3,3,97,13,152,67,19,13,4,4,7,9,283,9,119,144,54,28,26,4,12,12,408
128,13,42,7,4,3,0,0,0,4,81,76,1207,80,19,3,0,0,0,6,1394,35,743,230,41,7,0,0,4,23,1086,24,304,333,83,17,11,3,14,5,800,24,186,385,164,32,23,10,11,9,845,19,110,258,353,120,53,18,27,14,979,22,65,104,232,319,133,41,26,16,951,18,30,53,96,274,197,72,74,10,822,14,12,46,42,135,156,72,101,3,570,7,6,10,23,63,99,62,70,0,339,3,0,10,18,36,70,34,72,0,246,6,4,10,10,21,36,21,51,0,159,3,12,7,5,14,56,31,90,0,211,0,6,3,6,8,26,4,55,0,116,3,38,19,9,11,9,4,11,22,132,269,2775,1563,1098,1058,872,370,607,119,8728,0,6,0,0,0,4,0,5,0,15,0,74,10,0,0,0,0,0,0,85,7,65,13,6,0,3,0,0,3,96,0,37,33,14,5,0,3,0,0,89
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,19,21,10,6,0,4,4,6,4,77,29,233,23,6,4,3,4,3,27,333,34,317,85,23,4,3,3,5,15,483,25,232,141,38,13,11,3,13,6,480,21,141,199,65,29,12,8,12,12,494,38,140,223,154,48,25,11,35,19,683,29,54,109,139,115,75,21,37,16,592,27,33,81,94,147,144,61,60,9,651,22,24,27,65,147,224,85,99,5,687,13,8,9,22,123,188,88,110,4,569,17,13,10,14,57,132,53,102,0,396,3,4,3,11,24,63,32,53,3,191,4,4,3,9,20,77,21,63,3,199,3,9,3,3,9,20,10,33,0,87,9,14,4,11,13,16,7,12,8,88,279,1244,932,661,741,1003,392,631,132,6004,17,19,19,7,3,3,3,17,9,94,12,74,15,3,4,6,3,7,0,129,35,203,121,57,27,35,4,31,19,534,26,221,206,135,51,92,42,74,17,862
201,11,44,6,4,0,7,0,4,0,71,47,901,32,10,5,3,0,8,23,1017,32,476,149,42,4,3,3,10,13,737,22,262,225,65,13,8,7,8,16,627,27,153,235,126,37,12,7,18,6,621,30,80,180,282,112,49,13,25,9,787,18,56,81,200,286,111,42,37,4,838,25,22,22,77,210,145,91,54,8,646,12,6,10,30,86,96,66,61,0,381,10,3,3,9,29,53,22,44,0,165,0,5,0,3,21,30,25,42,3,125,3,0,0,3,4,10,14,23,0,64,0,3,3,4,6,16,20,38,0,88,6,3,7,0,5,10,4,19,0,52,6,42,12,13,12,10,7,0,15,116,244,2056,975,870,828,552,321,378,98,6332,3,0,0,0,0,0,0,3,0,15,4,21,4,0,0,0,0,0,0,32,0,33,15,3,3,0,0,3,0,60,7,35,43,17,8,3,0,3,4,118
202,7,28,6,3,3,6,6,0,3,63,60,920,50,3,0,0,0,3,26,1068,37,471,143,33,11,3,0,8,15,719,19,284,201,84,11,12,4,9,6,624,25,165,271,113,24,17,7,17,6,645,31,113,174,303,120,20,27,20,10,805,17,42,76,169,289,82,58,34,5,774,11,19,18,49,200,127,74,41,7,557,12,20,15,18,86,92,53,58,3,360,0,3,4,10,44,36,50,56,3,202,0,3,0,4,23,29,27,31,0,126,4,3,0,3,11,22,11,23,0,82,5,0,0,4,10,7,15,36,0,69,0,3,3,3,10,8,7,22,4,59,4,33,13,9,9,5,5,8,9,95,228,2109,980,806,838,476,345,367,98,6241,0,0,0,0,0,0,0,3,0,6,3,33,4,0,0,0,3,3,0,51,3,39,19,10,3,3,4,5,0,79,7,36,29,11,10,8,0,4,0,109
203,15,63,3,11,4,0,4,10,8,121,113,1741,91,11,0,5,3,10,29,1996,69,880,262,59,11,13,7,12,26,1327,43,536,443,123,23,14,6,13,16,1215,43,283,478,242,44,25,15,21,17,1167,44,190,361,532,176,66,29,37,14,1446,33,76,130,335,446,177,72,48,14,1326,32,54,64,145,393,245,131,108,7,1179,20,20,28,55,202,220,125,125,7,803,9,15,8,26,80,120,79,97,0,429,11,7,8,12,47,71,56,72,4,282,3,4,7,10,26,51,34,62,0,190,3,9,6,10,18,56,50,117,4,277,3,12,7,8,3,15,9,78,0,140,11,63,27,23,20,16,3,11,26,196,456,3953,1929,1594,1494,1106,596,807,171,12103,5,3,0,0,3,6,0,10,0,26,8,49,8,4,0,3,3,3,0,74,13,93,44,16,0,3,3,6,5,185,7,85,75,24,12,15,3,14,9,234
204,10,30,6,0,3,3,0,9,0,72,64,859,36,10,3,0,4,5,13,994,40,337,122,33,7,10,10,3,5,579,28,171,181,73,16,7,7,15,10,513,20,105,225,156,37,13,18,19,6,612,29,79,175,335,122,59,31,29,15,874,14,44,78,242,283,106,81,59,11,920,20,18,33,58,205,125,86,57,8,612,15,9,19,31,78,114,80,82,4,429,0,5,15,7,36,56,38,50,0,213,0,6,5,0,20,33,27,48,0,132,4,3,3,4,9,16,17,32,0,86,0,3,3,5,4,17,8,51,0,94,4,5,4,3,4,8,7,9,0,47,3,39,11,11,7,7,3,6,14,109,251,1708,921,978,840,586,422,472,100,6278,3,3,5,0,0,0,3,10,0,19,0,13,4,0,0,3,0,4,0,32,6,29,19,5,4,0,4,4,3,76,5,21,48,13,5,3,4,9,3,116
205,8,57,10,6,3,10,4,9,6,108,101,1501,75,16,8,6,5,3,34,1749,48,685,198,52,10,8,11,21,30,1050,56,369,324,120,19,20,9,11,11,935,35,227,416,219,55,22,13,30,16,1044,50,171,305,496,210,70,31,43,18,1388,49,86,125,281,427,180,68,56,9,1284,26,37,50,96,386,220,147,88,5,1061,21,17,20,36,135,157,92,97,3,577,3,7,9,10,53,67,56,73,4,277,11,4,0,5,24,57,21,55,0,175,10,5,0,3,17,22,16,34,0,106,3,3,3,4,3,14,16,50,0,99,3,7,8,3,3,8,8,38,0,78,6,63,17,23,27,12,9,14,23,191,442,3237,1552,1383,1376,871,506,606,167,10132,3,5,5,0,0,3,0,8,3,25,3,38,10,0,0,0,0,3,0,56,8,68,21,6,4,3,0,6,3,123,6,54,49,18,3,3,4,9,5,149
206,46,198,70,21,26,40,8,29,20,464,210,3365,265,56,16,21,9,13,90,4044,157,2942,1025,199,56,55,14,41,75,4557,110,1646,1538,394,93,67,24,52,65,3999,101,970,1714,747,177,119,50,58,62,3995,124,671,1439,1724,646,306,120,149,78,5267,144,287,635,1306,1866,787,286,229,74,5606,135,169,335,636,2131,1299,519,386,65,5678,122,99,158,367,1606,1459,593,521,37,4965,81,50,84,159,851,931,499,538,18,3215,59,32,63,89,489,738,404,480,19,2376,50,25,33,64,269,506,296,390,8,1635,54,27,42,76,363,826,481,853,26,2751,39,51,41,69,150,472,319,1051,24,2213,20,183,78,69,106,94,51,77,108,784,1458,10715,7509,5995,8833,7719,3673,4857,771,51536,3,10,18,3,6,6,5,8,9,71,5,132,31,9,8,3,0,5,10,202,16,227,124,31,11,15,5,13,20,458,13,186,278,62,30,23,5,23,37,666
