SA4_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
111,6,11,3,0,0,3,4,4,0,38,6,3,3,0,4,0,0,0,0,15,3,0,3,0,10,3,3,0,0,26,161,116,129,346,646,387,138,302,15,2239,5,0,7,5,6,3,3,3,7,45,4,9,3,23,10,27,0,24,9,108,6,5,12,33,16,17,9,24,12,138,18,15,11,43,37,27,12,36,15,206,6,28,28,60,44,33,15,41,17,275,12,40,40,80,90,45,16,58,23,394,30,64,43,81,98,47,32,76,24,489,36,63,61,76,137,34,34,58,19,512,42,86,58,41,108,40,34,46,21,470,22,77,27,26,58,14,25,14,15,285,27,85,21,14,30,12,27,10,19,240,30,55,15,3,13,5,13,8,7,141,39,53,11,3,15,6,28,11,3,168,16,58,8,3,12,12,6,7,14,128,7,22,24,26,27,23,3,30,90,254,295,663,367,520,696,344,252,451,276,3860
112,3,3,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,4,0,0,0,10,124,62,78,202,264,232,75,267,17,1320,10,5,4,3,4,7,0,7,13,46,0,3,0,12,5,30,0,17,7,79,15,4,17,19,15,19,3,29,12,130,24,9,9,30,25,27,3,37,11,174,18,17,18,44,37,27,14,38,15,232,35,29,27,65,37,48,18,57,16,326,35,29,31,60,60,37,29,63,14,363,37,38,30,49,56,37,27,51,16,341,45,43,25,32,36,16,36,25,15,278,17,38,20,8,22,10,16,15,3,141,16,33,13,5,16,3,4,3,3,98,13,23,5,6,4,3,3,0,3,60,24,31,3,5,10,6,3,0,4,79,18,36,3,0,3,0,0,0,3,59,21,18,18,24,17,21,9,25,55,200,321,363,216,357,333,292,174,372,189,2612
113,9,3,0,0,4,0,3,0,0,21,11,0,3,0,3,5,0,0,0,18,4,3,0,4,3,0,0,3,0,11,153,57,88,183,275,171,101,196,7,1236,11,0,3,0,3,3,0,3,4,26,3,5,4,15,3,32,4,15,6,85,10,6,3,21,12,20,3,21,4,98,25,11,6,20,11,20,4,21,7,130,26,10,12,22,16,20,9,29,7,153,38,12,25,30,28,28,8,60,8,244,43,25,36,33,45,25,30,82,11,332,40,24,40,29,58,25,44,95,16,373,42,30,29,26,34,8,30,43,7,253,18,22,13,8,19,8,34,25,4,152,27,18,4,4,13,0,20,4,0,93,11,16,3,0,5,5,10,4,4,59,24,23,3,0,6,7,11,3,4,77,22,13,0,0,3,4,0,4,3,54,15,7,9,5,9,11,16,38,49,166,363,230,193,214,271,215,220,454,141,2303
114,3,0,0,0,3,5,0,0,0,14,0,0,0,0,0,5,0,0,0,5,0,0,0,3,3,3,0,0,3,10,81,40,65,146,230,174,45,125,5,904,3,0,0,0,0,0,0,4,5,15,0,4,0,11,3,28,3,19,7,67,5,3,6,15,9,23,5,25,3,92,11,4,12,14,22,18,3,31,14,124,6,8,9,22,27,20,8,24,4,139,10,17,23,45,25,30,6,29,10,191,30,21,25,38,49,23,20,31,7,238,31,28,17,32,50,24,29,27,9,241,23,25,23,9,38,15,21,20,7,178,9,23,15,11,10,7,15,5,4,92,21,21,4,4,10,0,12,3,4,82,8,18,0,5,0,4,8,0,0,47,15,12,3,3,3,5,7,3,0,61,11,19,0,3,0,0,4,3,6,46,16,16,12,12,7,8,5,17,43,129,203,223,166,224,252,201,144,228,109,1743
115,11,4,0,0,0,0,3,0,0,21,9,0,0,0,3,4,0,0,0,16,4,0,0,4,3,0,0,0,0,14,102,64,76,133,293,155,47,106,10,990,4,0,3,3,3,3,0,3,3,23,6,4,5,10,0,14,0,12,3,52,3,3,7,11,17,13,0,14,8,86,10,12,9,22,29,15,3,16,6,124,6,17,27,21,30,18,3,26,8,160,15,15,15,33,44,29,10,38,8,214,18,29,25,45,44,37,28,45,21,293,26,31,35,25,64,20,23,34,17,287,34,60,51,24,55,12,24,26,19,319,26,48,15,12,29,15,20,12,14,189,21,54,19,6,19,5,5,7,11,159,24,30,9,0,6,4,8,0,4,95,48,40,9,3,6,3,8,4,6,126,34,33,4,0,4,4,3,0,4,85,6,11,15,14,16,3,6,14,85,174,280,393,258,244,384,206,145,258,219,2378
116,10,3,3,0,3,0,6,3,0,31,0,3,0,0,3,0,0,0,0,8,0,0,0,5,4,0,0,3,0,20,105,67,88,155,333,172,223,165,19,1330,3,3,0,3,0,6,3,4,3,26,5,4,3,18,7,12,0,8,9,62,6,12,8,14,11,29,12,22,3,118,11,7,9,26,9,25,14,26,11,131,6,16,16,21,17,26,16,31,14,160,16,16,23,53,42,35,34,57,18,300,29,28,46,51,68,42,100,82,22,459,28,35,52,34,80,36,145,71,29,515,48,55,58,44,81,28,97,39,31,485,26,40,19,11,49,11,59,15,9,247,26,36,25,15,24,11,28,8,9,187,26,35,16,3,17,3,16,8,5,120,44,40,11,5,17,7,19,4,7,152,22,24,7,0,3,4,7,4,3,72,14,15,15,11,17,16,20,22,79,219,309,357,305,299,456,293,567,407,260,3258
117,88,116,16,19,55,19,12,8,6,326,61,30,6,5,17,15,0,3,0,143,9,0,0,3,9,3,0,3,3,38,475,489,283,567,1305,485,176,259,57,4095,22,25,9,19,15,15,6,14,49,170,10,18,9,19,12,33,4,25,32,155,9,27,28,62,41,55,17,45,44,325,10,41,46,81,39,51,21,108,62,465,23,45,51,77,72,73,26,110,52,537,44,81,94,135,142,134,61,154,80,934,61,128,111,154,246,139,92,184,109,1223,133,254,169,172,395,110,106,153,107,1599,196,361,199,147,515,122,82,90,129,1840,166,423,136,79,350,75,70,56,79,1432,169,421,91,69,282,68,30,41,68,1232,178,404,64,31,162,34,13,23,49,956,378,716,78,40,194,52,35,27,69,1598,449,637,29,18,98,58,9,8,67,1376,69,131,48,64,111,61,31,47,479,1037,1921,3738,1168,1153,2665,1076,597,1083,1465,14877
118,7,9,5,0,7,0,0,0,0,27,7,3,0,4,6,3,0,0,0,22,0,0,0,3,3,3,0,0,0,7,84,52,70,144,168,96,31,47,8,707,0,6,0,6,4,8,0,0,10,25,0,5,3,15,0,12,0,8,8,59,7,19,5,25,11,13,0,24,5,115,8,14,17,21,10,20,4,34,10,130,8,21,18,28,23,24,4,24,10,164,13,36,26,62,41,30,7,35,15,267,15,37,32,56,47,39,8,29,22,284,41,47,39,60,59,31,16,34,22,347,49,74,46,39,72,26,13,15,14,357,24,54,19,22,32,24,13,6,11,209,33,57,17,22,30,16,8,9,3,191,16,58,15,13,9,4,3,4,8,130,44,64,4,5,10,3,3,3,4,152,40,60,3,3,3,7,0,3,9,140,14,25,16,17,10,13,7,11,79,179,312,582,253,406,354,280,91,235,232,2753
119,22,3,3,3,8,3,3,0,0,49,5,0,0,3,0,8,0,0,0,20,0,4,0,0,6,0,0,0,3,22,155,87,132,225,464,235,117,176,33,1625,9,6,8,3,9,3,3,7,16,57,3,7,3,25,11,30,3,19,3,106,7,12,15,35,24,35,10,29,10,182,5,27,23,45,41,49,28,38,15,266,14,25,36,42,43,48,15,45,22,289,25,47,54,73,91,53,42,62,31,471,43,65,79,80,128,63,66,82,29,638,58,84,79,71,136,53,75,104,42,705,52,103,77,49,122,41,54,52,38,595,38,87,41,31,61,23,32,13,13,348,54,92,26,24,47,8,24,12,11,293,26,50,10,9,20,7,11,3,9,157,55,67,11,13,17,10,11,8,10,206,42,64,5,0,6,7,7,5,7,150,24,21,29,14,24,15,26,29,133,314,466,759,498,516,792,446,412,510,379,4780
120,12,7,0,0,3,3,0,3,0,41,4,0,0,0,0,0,0,0,0,10,4,0,0,3,5,0,0,3,0,14,109,90,67,122,272,139,41,88,16,944,3,3,0,5,6,0,0,7,6,35,4,7,4,17,3,15,0,7,6,66,7,12,8,26,13,15,3,16,12,108,6,23,11,25,16,27,7,23,12,157,11,12,19,41,30,25,8,25,14,193,24,22,31,47,53,48,14,32,15,288,30,34,41,40,77,53,28,37,18,351,41,54,45,52,112,30,29,36,26,416,48,75,53,33,107,22,36,24,22,419,30,90,38,10,46,28,15,16,13,280,29,52,19,11,36,22,10,6,14,196,25,52,13,8,10,9,5,3,4,131,62,76,23,8,17,14,4,5,10,217,49,50,3,4,4,11,3,0,3,125,15,25,18,18,19,17,14,8,103,245,384,576,327,332,560,329,175,256,289,3223
121,41,20,6,0,17,6,0,3,0,94,15,19,0,0,7,8,0,0,0,51,3,0,3,3,3,0,0,3,0,20,203,159,131,197,441,200,54,110,12,1511,8,17,4,8,6,7,0,7,17,66,3,17,3,14,8,21,6,15,13,91,5,17,14,45,22,23,3,13,10,148,15,33,16,40,39,26,8,32,10,222,17,30,19,37,49,40,12,50,11,254,26,60,54,60,74,43,17,60,29,410,28,68,66,59,117,63,23,55,38,517,40,111,52,84,148,54,24,50,35,601,74,173,86,61,155,40,12,33,27,664,56,142,55,27,100,30,13,19,27,470,65,164,43,19,68,27,10,19,19,427,69,145,21,17,28,9,3,4,11,318,152,215,29,6,38,24,9,3,23,505,161,182,11,3,26,17,0,0,22,417,17,51,30,27,35,17,8,17,160,373,743,1414,499,499,923,433,144,374,450,5469
122,13,3,0,0,8,7,0,0,0,35,10,0,0,0,4,5,0,0,0,24,0,0,0,0,5,0,0,0,0,10,115,64,86,116,250,152,35,88,9,921,0,3,5,3,0,5,0,0,6,27,3,3,3,5,7,14,0,6,5,48,8,8,8,17,24,29,4,16,7,120,4,8,4,22,29,19,0,19,6,119,3,19,14,27,27,15,4,16,15,139,16,26,24,45,54,38,5,31,9,249,23,29,29,57,63,36,23,39,14,311,30,48,38,51,74,30,26,24,13,336,35,53,49,21,62,28,14,16,12,288,42,46,25,13,46,17,12,3,10,221,42,63,13,14,26,12,4,6,11,191,29,33,12,3,7,3,0,3,0,89,52,51,10,6,14,12,0,0,6,156,33,44,3,3,13,9,3,5,5,121,20,23,12,14,21,7,10,12,58,174,341,470,240,298,471,267,114,202,180,2580
123,3,0,3,0,4,3,7,0,0,23,0,0,3,0,0,0,0,0,0,9,3,0,0,0,4,3,3,0,7,22,83,49,65,143,272,192,114,160,11,1094,0,0,0,3,3,7,0,0,9,20,5,8,4,12,5,23,0,18,5,76,3,9,10,14,14,23,7,16,9,108,4,7,19,28,20,17,10,30,4,132,8,4,26,22,23,16,15,24,9,133,16,19,20,38,31,35,23,33,11,220,16,27,36,48,54,35,51,56,16,328,21,21,36,31,69,18,60,31,16,307,30,34,42,25,60,28,55,31,9,312,24,36,24,17,28,6,30,16,6,184,16,27,11,9,14,7,22,16,4,123,14,22,4,5,4,8,14,7,0,65,34,34,12,3,0,12,8,5,3,113,10,19,10,4,10,5,0,0,7,58,12,13,12,15,8,15,22,17,57,161,213,275,252,262,340,247,304,295,154,2350
124,5,3,0,0,3,3,3,0,0,19,7,0,0,3,3,5,0,0,0,19,3,0,0,3,4,0,3,0,0,13,122,66,98,173,383,208,123,198,13,1377,3,0,3,0,0,4,0,0,6,26,0,8,3,21,3,20,0,15,4,72,6,14,4,26,14,30,9,17,3,131,6,18,16,32,32,18,0,17,4,150,8,17,15,30,13,18,11,40,6,155,19,27,24,50,51,42,19,48,13,283,23,35,29,60,65,34,60,56,17,381,34,48,46,46,81,31,71,53,18,416,41,50,52,34,80,20,46,24,17,364,23,41,25,12,40,12,23,9,8,201,19,37,20,10,8,11,21,10,14,161,11,27,7,9,9,3,6,9,9,87,29,31,8,9,6,8,11,3,0,95,14,27,0,0,4,4,3,0,6,63,16,12,21,17,18,9,14,18,61,190,254,379,274,352,426,262,299,329,200,2775
125,31,14,0,3,18,11,8,7,0,91,5,5,0,3,6,3,0,0,0,23,0,0,0,4,8,3,3,0,0,21,183,149,151,275,770,287,205,234,31,2289,14,5,10,9,5,5,4,12,27,85,7,10,5,22,21,28,10,12,15,111,4,17,15,34,20,22,9,33,19,176,16,14,29,38,36,28,23,47,24,256,15,24,33,45,46,33,25,54,30,308,21,54,64,80,111,44,65,84,37,554,40,68,74,80,173,75,121,142,60,835,72,99,107,91,263,63,121,137,45,997,96,154,112,63,282,46,124,79,54,999,56,153,70,47,138,40,50,33,33,608,52,147,38,24,90,22,33,23,16,438,52,101,23,25,49,9,16,7,12,291,107,149,25,21,31,15,9,14,16,391,83,82,4,0,11,11,6,4,13,216,22,51,24,25,44,25,38,34,175,443,654,1116,628,599,1322,463,656,717,567,6728
126,10,17,7,0,0,0,0,0,0,33,8,10,0,0,0,3,0,0,0,19,0,0,0,0,7,0,0,0,0,7,87,93,67,94,220,104,14,53,12,751,3,3,5,0,3,0,0,3,9,22,0,10,0,5,7,9,0,5,3,40,3,4,7,18,8,16,3,18,7,75,3,7,3,21,16,5,3,11,12,86,5,10,18,16,20,16,3,19,10,120,8,22,15,21,35,19,7,34,15,172,16,27,22,38,59,28,18,26,14,251,19,44,32,32,82,26,15,17,11,290,41,55,45,19,91,24,10,21,18,306,23,73,26,13,57,7,12,8,12,237,23,80,11,6,32,10,4,3,6,181,36,101,18,3,20,8,3,3,5,192,62,114,26,3,27,9,3,0,11,260,85,68,7,4,12,7,0,0,8,187,18,20,8,11,17,11,4,6,89,182,345,642,247,215,481,192,88,173,228,2592
127,10,3,0,5,9,5,0,0,0,30,5,0,0,0,3,0,0,0,0,13,4,0,0,3,0,10,3,0,0,20,146,86,99,184,405,224,159,199,18,1516,8,0,3,9,0,3,0,4,18,50,4,3,3,18,3,21,0,14,8,76,6,6,11,26,23,42,3,35,18,172,5,23,26,32,30,28,14,24,14,192,16,12,27,41,33,25,17,29,15,211,22,30,40,53,55,39,42,77,23,383,28,26,57,72,83,46,77,83,29,502,48,48,74,45,107,42,95,74,30,553,47,81,68,37,92,26,66,45,18,482,33,52,44,21,53,16,26,19,15,277,33,59,32,12,35,6,18,14,13,227,23,39,11,7,10,7,18,9,3,120,40,30,9,4,7,3,8,3,6,122,24,42,5,0,4,0,8,4,5,101,18,17,23,20,18,25,11,30,94,259,363,467,438,400,562,329,413,447,309,3720
128,7,3,3,0,0,10,0,0,0,17,7,3,0,0,0,3,0,0,0,9,0,0,0,0,6,0,0,0,0,11,69,65,60,107,244,142,31,73,9,801,3,4,0,0,3,0,3,0,3,15,0,9,4,15,8,17,3,13,3,63,0,9,4,18,11,16,3,15,7,73,4,11,10,26,19,20,0,13,7,106,7,13,7,29,32,26,3,16,8,146,9,20,25,49,54,38,7,22,8,225,14,22,32,37,59,37,16,43,12,273,19,22,31,34,60,24,19,30,10,239,27,45,35,27,79,24,10,16,12,282,18,32,15,3,27,17,11,10,4,139,30,32,15,4,13,15,3,3,5,112,16,24,7,3,8,3,0,4,3,68,23,28,3,0,7,3,0,4,0,75,17,32,8,3,4,6,0,3,0,69,18,13,14,11,10,8,7,14,44,142,200,304,207,258,390,243,92,200,131,2028
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9
199,4,8,10,3,3,3,7,7,0,45,4,3,0,3,0,0,0,3,0,25,4,3,3,4,0,0,0,6,0,30,86,96,265,257,91,106,134,459,21,1519,3,3,12,7,3,0,0,10,22,62,0,7,8,12,3,3,4,21,4,71,8,16,26,27,11,17,19,48,13,181,16,16,37,36,19,15,42,87,14,284,11,31,61,52,12,12,37,97,20,332,15,24,93,69,32,25,58,132,31,485,23,31,114,40,23,21,53,138,20,471,34,38,146,32,29,17,70,154,31,548,34,39,129,21,25,25,66,118,26,482,24,19,107,11,10,15,29,71,25,320,25,17,67,6,6,11,29,28,15,207,15,12,23,8,4,4,22,24,7,119,30,29,22,5,9,9,13,21,14,152,16,32,19,3,3,3,9,9,12,95,21,17,65,25,18,6,30,59,140,387,280,336,942,362,203,185,491,1011,393,4197
201,6,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,77,38,80,143,189,153,49,146,6,878,10,3,4,0,0,4,0,3,6,34,5,3,3,11,6,33,0,18,3,86,5,9,10,17,4,14,3,23,3,84,17,7,18,15,6,17,7,25,3,113,17,6,18,24,6,21,7,31,4,133,16,16,23,29,31,23,10,31,7,184,22,23,31,24,28,24,24,43,11,234,23,35,32,28,27,13,26,24,12,215,21,35,34,21,28,13,17,15,10,183,10,31,10,10,8,4,11,5,4,107,19,27,3,9,14,0,7,0,6,80,7,15,3,3,0,0,7,4,0,41,13,11,3,0,3,4,9,4,0,40,17,7,0,3,0,3,0,0,3,37,18,9,12,10,5,18,10,20,40,146,224,233,205,212,177,190,130,248,119,1724
202,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,3,0,17,76,46,69,135,169,140,66,144,9,847,9,0,3,0,0,3,0,3,5,26,8,0,4,8,3,23,0,24,3,77,7,3,4,15,5,10,0,15,3,66,18,13,15,18,10,25,7,18,13,129,11,12,14,15,14,16,3,33,8,125,23,21,26,46,16,28,14,35,4,224,24,21,27,38,43,31,18,57,15,266,36,34,30,27,29,13,33,47,11,257,23,35,29,24,27,11,32,14,8,198,11,31,10,16,14,3,5,5,3,97,19,33,7,12,9,4,6,3,3,92,8,15,3,5,3,0,3,0,3,50,14,6,3,0,0,9,6,0,5,52,14,17,5,0,0,4,3,0,3,43,15,15,14,12,7,7,3,10,45,131,238,253,183,233,194,187,133,276,123,1825
203,8,3,5,3,0,4,0,3,0,23,5,0,0,0,4,4,0,0,0,17,3,0,0,7,3,5,0,0,0,13,111,68,108,248,258,230,72,206,9,1309,6,0,0,3,5,6,3,4,8,35,14,7,9,19,0,45,0,30,12,136,14,14,10,25,12,28,7,24,15,147,14,5,26,39,27,24,13,32,13,192,5,11,32,43,25,18,15,36,6,197,17,25,32,73,39,34,22,50,15,306,22,31,41,55,45,38,28,51,15,335,29,55,65,47,44,24,34,52,17,358,36,86,42,31,44,28,30,32,14,332,22,51,16,27,22,8,14,17,10,188,29,53,10,5,16,7,11,13,5,155,14,29,16,15,3,0,4,5,5,87,33,33,14,3,3,9,5,9,6,109,20,36,0,0,11,8,3,5,3,87,20,26,12,24,13,18,9,16,89,232,297,461,325,401,304,304,200,375,223,2898
204,8,0,3,0,0,3,3,3,0,14,3,0,0,0,4,0,0,0,0,11,3,0,0,3,6,3,0,0,3,19,122,37,101,152,186,150,78,186,12,1029,14,3,0,8,0,3,0,9,7,51,14,3,6,20,0,13,3,23,3,84,11,6,8,16,8,24,6,34,15,135,17,7,11,31,10,17,3,24,8,123,17,12,11,27,21,12,9,28,10,157,30,22,30,44,31,26,22,58,11,273,30,26,41,33,36,42,29,56,7,303,44,39,38,24,44,17,44,30,6,275,39,34,41,16,27,14,31,29,12,251,20,37,19,14,14,3,26,12,4,143,19,15,14,8,5,0,14,4,4,89,18,16,9,3,4,0,3,0,3,64,20,9,3,0,4,0,4,5,3,53,20,3,3,0,3,3,3,0,0,37,29,15,17,20,10,20,10,30,56,207,346,251,253,254,224,207,212,343,160,2240
205,3,0,0,5,3,0,7,0,3,18,10,0,0,5,0,0,3,0,0,20,4,0,0,0,3,4,0,5,3,22,177,64,121,275,287,240,69,217,22,1474,20,0,3,7,6,9,5,7,14,73,31,3,8,34,9,55,3,50,11,191,21,13,6,23,15,30,9,42,19,163,31,13,25,28,16,38,3,52,12,229,27,15,22,62,29,30,3,43,10,246,63,27,40,69,54,59,26,66,23,419,49,41,42,69,66,25,28,75,13,414,61,39,65,43,48,43,41,50,12,407,66,60,36,28,44,19,47,39,15,344,34,45,19,20,13,11,27,10,4,192,25,30,12,17,10,5,15,11,10,134,6,19,17,12,7,3,9,15,4,94,32,29,13,4,4,0,19,14,9,125,23,15,21,3,4,0,5,8,8,84,36,16,31,19,17,28,14,23,94,279,525,352,372,439,336,354,253,503,256,3387
206,90,66,4,3,22,24,9,3,0,237,45,19,0,11,8,30,0,4,0,113,0,7,0,7,10,5,0,6,3,46,493,492,309,720,1175,573,150,386,44,4349,24,21,3,22,12,22,9,9,63,181,10,24,6,60,26,71,0,39,37,285,20,49,27,102,50,79,13,83,45,471,29,51,55,114,56,89,23,121,51,594,36,63,70,150,80,81,29,129,77,726,71,120,118,209,177,142,44,158,72,1106,102,185,176,223,257,133,63,173,106,1419,150,334,247,208,428,138,92,143,109,1848,228,456,258,172,506,116,82,104,108,2025,197,457,148,84,355,80,43,45,67,1464,180,484,84,52,189,57,45,21,61,1169,170,394,71,40,88,32,27,23,31,870,326,643,70,35,98,56,44,26,62,1365,355,520,37,14,71,51,18,16,52,1126,98,151,83,85,125,68,52,61,549,1260,1984,3972,1463,1575,2507,1203,578,1141,1503,15919
