SA4_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
101,0,0,7,38,9,63,0,26,0,149,22,44,46,453,75,1006,23,443,16,2120,4,13,16,94,20,147,4,82,3,391,6,7,12,48,5,35,3,12,0,126,3,4,23,13,12,6,5,7,0,81,0,0,9,7,3,3,0,4,0,33,0,0,10,0,0,3,3,0,0,21,3,3,3,10,0,3,0,4,0,26,0,9,4,18,0,32,0,17,17,90,36,74,133,681,129,1304,39,593,45,3038,0,0,7,3,3,3,0,4,0,16,0,3,13,41,9,40,5,20,3,130,4,3,11,40,9,31,0,11,0,115,3,6,27,51,19,27,6,14,0,153,3,30,158,38,41,23,10,11,3,319,5,12,177,15,21,8,0,11,0,250,0,5,86,8,3,9,5,13,0,129,4,8,38,4,4,5,0,8,0,79,0,3,9,4,3,0,0,3,8,38,22,72,522,214,110,146,22,89,17,1216
102,9,8,11,74,13,165,7,55,0,339,27,101,60,877,133,2165,112,1038,27,4537,21,42,26,254,62,400,45,180,4,1037,12,18,17,106,19,99,8,43,3,322,7,16,26,32,8,11,3,14,0,114,3,3,18,13,3,13,4,3,0,52,3,4,11,3,4,0,0,3,0,27,0,3,3,4,0,3,0,0,0,18,0,6,6,23,7,47,0,17,30,130,78,194,171,1379,249,2902,176,1362,68,6576,0,0,15,11,4,12,0,6,0,49,3,20,19,87,19,124,11,57,3,344,5,20,24,86,22,96,9,40,0,298,6,18,55,74,15,62,0,23,3,258,14,27,247,76,38,32,6,14,5,452,12,21,257,39,23,10,9,12,0,382,10,9,100,8,4,3,3,0,0,140,7,9,48,7,4,0,0,0,0,79,0,0,19,4,0,3,0,7,4,31,53,115,783,386,129,353,43,160,18,2043
103,4,14,8,65,8,111,0,43,4,258,30,58,43,523,61,1030,28,555,15,2340,7,12,9,115,12,147,7,59,0,379,10,10,8,50,7,43,3,19,3,155,0,6,30,21,9,12,0,8,0,94,4,6,25,10,3,4,0,0,0,60,0,3,20,3,3,0,0,3,0,32,0,0,9,13,0,3,0,0,0,29,3,6,6,26,3,36,3,23,38,144,57,121,151,832,107,1392,46,713,72,3484,0,0,9,16,3,0,0,4,0,31,3,9,8,46,17,53,6,30,0,171,3,5,6,50,8,39,0,18,0,131,0,13,21,50,9,31,0,19,0,150,4,29,190,70,39,35,4,22,0,393,14,31,192,29,17,12,3,15,0,308,6,5,100,15,16,0,3,3,0,154,6,3,55,8,3,8,3,4,0,103,0,0,9,0,0,3,0,0,0,25,43,106,598,281,103,183,20,118,5,1461
104,0,3,0,28,3,60,0,31,3,126,9,12,26,280,34,817,16,420,14,1630,5,10,4,41,14,84,8,41,0,207,3,5,0,31,7,20,0,6,0,67,4,10,10,16,3,5,0,3,0,46,0,8,10,6,3,0,0,3,0,32,0,0,5,3,0,0,0,0,0,11,0,3,0,0,3,3,0,0,0,9,0,4,0,10,0,15,0,10,21,61,30,45,60,413,59,1004,31,513,40,2192,0,0,3,14,0,5,0,0,0,26,6,5,7,25,5,36,0,28,0,108,3,3,5,27,5,27,0,16,3,94,3,10,23,25,8,22,0,11,0,98,10,18,120,38,30,14,4,5,0,238,3,3,74,12,9,4,0,3,0,110,0,3,29,0,3,6,0,3,0,55,0,4,17,3,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,13,25,43,282,140,64,118,7,69,5,765
105,0,3,0,18,0,35,3,27,0,91,4,20,22,173,19,480,11,191,10,927,3,10,5,24,7,60,0,27,0,136,3,0,3,18,3,9,4,5,0,49,0,4,17,11,3,7,0,3,0,47,0,4,13,9,3,0,0,0,0,32,0,0,8,4,3,0,0,0,0,15,3,0,7,3,0,0,0,0,0,10,0,0,3,7,0,19,0,6,17,52,12,42,75,272,38,615,26,264,25,1360,0,0,6,3,0,3,0,0,0,13,0,0,3,17,3,21,0,14,0,58,0,3,9,28,4,16,3,11,0,81,0,13,7,24,9,17,0,3,0,72,7,20,77,37,31,7,3,3,0,185,3,9,93,11,16,3,0,3,0,138,3,3,44,7,3,0,0,3,0,65,3,3,34,7,0,0,0,7,0,70,0,3,3,4,0,3,0,0,4,19,22,63,268,140,67,76,14,43,9,695
106,6,5,9,71,11,103,7,59,4,263,25,75,57,560,97,1549,85,905,28,3373,10,17,28,180,28,259,17,116,6,663,13,16,10,63,13,80,3,30,0,230,0,3,32,16,15,13,0,4,0,92,5,7,26,17,3,4,0,0,0,65,4,10,13,5,0,0,0,0,0,33,0,4,4,42,3,0,0,7,0,62,0,3,0,12,0,38,3,14,29,97,70,136,170,968,170,2042,118,1133,65,4880,0,4,16,7,3,10,0,3,0,44,0,3,16,62,16,100,3,56,0,257,0,14,10,58,16,57,6,42,0,207,7,15,26,42,13,56,3,24,0,190,16,31,268,44,45,31,8,14,3,460,10,24,227,22,19,9,0,14,0,327,10,13,117,13,10,3,4,3,0,174,5,8,65,10,6,7,0,4,0,113,0,0,8,9,3,3,0,3,9,29,50,104,754,270,138,266,33,165,17,1794
107,0,18,13,85,15,136,3,67,3,331,33,296,89,1150,253,2059,165,957,37,5030,31,58,46,346,99,438,47,214,6,1279,25,30,17,141,29,122,7,49,3,420,11,25,32,30,13,21,3,9,0,140,3,10,23,21,10,4,0,0,0,71,4,4,10,5,3,3,0,0,0,34,0,6,7,6,0,0,0,0,0,22,3,17,5,30,5,40,0,6,42,148,105,466,230,1809,428,2821,223,1306,84,7469,0,0,16,13,3,9,0,3,0,50,4,16,10,94,22,83,7,31,0,279,0,15,22,66,23,74,8,27,3,237,5,44,46,83,28,38,3,26,0,268,15,63,227,80,58,28,4,7,4,482,16,45,287,35,24,9,4,13,0,427,8,12,96,22,4,5,5,4,0,152,7,6,58,8,6,7,3,3,0,98,0,0,13,7,0,3,0,0,13,35,65,202,763,400,169,253,32,117,25,2028
108,6,3,8,48,8,100,0,58,4,234,19,30,35,396,56,1156,40,518,12,2253,10,9,20,56,3,103,7,45,0,252,0,0,6,24,3,30,0,13,0,88,0,6,16,14,8,5,0,0,0,62,0,5,12,9,5,0,0,3,0,32,0,0,4,3,4,3,0,0,0,13,3,0,3,0,0,3,0,4,0,16,0,0,0,12,0,30,0,19,25,91,36,62,109,555,97,1429,46,663,47,3030,0,0,7,9,0,0,0,0,0,26,3,5,5,38,5,42,3,36,3,136,0,3,6,41,3,32,4,10,0,98,0,7,19,31,9,20,0,5,0,102,9,7,143,26,34,10,3,17,0,258,8,10,95,22,9,8,0,5,0,150,0,4,54,14,8,4,3,3,0,85,0,5,25,3,0,4,0,3,0,38,0,3,12,3,0,3,0,4,5,34,21,45,371,184,73,126,15,92,13,929
109,0,0,4,37,7,60,0,31,3,146,23,45,23,353,42,791,24,338,6,1646,3,5,10,64,12,93,0,31,0,215,4,3,9,28,5,22,0,10,0,82,3,9,18,7,3,7,0,5,0,54,3,4,9,3,0,3,0,0,0,22,0,0,4,3,0,0,0,0,0,7,0,3,4,8,0,0,0,0,0,15,4,0,0,15,4,21,0,13,29,91,41,65,82,511,79,994,24,434,43,2277,0,0,3,3,0,0,0,4,0,14,0,4,6,30,5,27,3,19,0,98,0,0,4,31,3,14,4,7,0,65,0,6,10,27,5,22,3,13,0,92,9,28,128,22,25,10,3,4,0,230,4,14,119,10,14,7,3,9,0,177,0,0,47,7,6,0,3,3,0,72,4,3,17,0,0,3,0,3,0,27,0,3,8,0,0,3,0,0,0,20,21,62,351,134,50,88,19,64,5,790
110,8,16,6,46,7,91,9,48,3,229,18,60,66,324,64,979,41,468,16,2016,12,10,17,71,22,132,6,66,4,341,3,4,10,24,11,31,3,15,0,106,0,8,20,14,10,6,0,3,3,66,0,8,18,8,3,0,0,5,0,45,0,3,4,7,0,7,0,5,0,26,4,3,5,7,0,4,0,0,0,27,0,6,4,32,9,38,0,10,34,137,40,113,153,529,126,1286,58,621,61,2990,3,4,4,7,0,5,0,3,0,32,0,6,10,31,9,38,5,22,0,128,3,7,5,45,9,33,0,17,0,125,4,18,10,47,19,41,3,19,0,167,8,39,143,43,37,28,0,17,3,312,7,19,115,14,16,11,3,8,0,193,4,12,52,7,8,15,4,7,0,109,12,8,42,11,3,3,3,4,0,92,0,0,6,11,3,6,0,7,0,33,51,111,396,217,102,180,20,102,4,1183
