SA4_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
111,32,22,29,12,3,166,3,34,55,38,38,29,9,3,214,0,21,64,56,53,35,6,0,241,0,17,74,63,64,42,12,3,270,0,6,53,46,50,31,7,3,187,0,0,32,39,48,29,3,3,155,0,0,7,34,30,23,3,0,101,0,0,19,38,42,12,6,0,113,0,3,14,12,21,11,10,0,72,11,29,63,57,58,39,13,5,282,107,212,468,482,471,322,111,61,2233,158,59,125,164,163,115,39,9,829,4136,697,280,301,264,236,56,11,5990,1613,1587,841,746,659,571,180,33,6227,930,1616,1151,1050,1037,868,293,67,7005,854,1744,1518,1380,1373,1169,389,64,8489,695,2424,2694,2453,2622,1981,566,86,13528,350,2833,4052,3258,3598,2551,557,59,17267,148,2365,5220,4097,4569,3196,532,43,20164,60,1589,5927,4743,4934,3516,518,49,21330,21,562,3992,3586,3534,2446,356,31,14534,5,203,3021,3247,3371,2212,298,22,12374,0,83,1689,2525,2486
112,21,27,30,23,8,147,0,13,26,37,37,32,13,3,164,0,9,24,28,35,26,8,3,135,0,3,23,26,34,27,7,3,124,0,0,15,24,18,13,0,0,69,0,0,7,7,15,15,3,0,51,0,0,3,3,6,15,0,0,29,0,0,0,16,12,7,3,9,42,0,0,0,13,7,6,7,4,35,17,17,36,41,34,32,12,16,199,80,85,194,273,280,265,122,86,1399,117,28,70,138,157,150,54,21,734,2275,174,149,217,203,221,73,30,3352,822,461,459,532,619,642,226,51,3816,466,499,634,751,862,944,366,103,4634,470,736,915,1039,1236,1282,466,95,6241,415,1156,1608,1733,2123,2005,648,105,9799,196,1313,2110,2226,2788,2388,567,77,11662,75,863,2279,2584,3124,2635,529,59,12150,32,443,2040,2464,2823,2335,462,53,10639,4,146,1240,1516,1662,1366,231,32,6192,0,46,790,1293,1443,1091,205,25,4896,0,13,430,905,1072
113,11,6,18,13,5,87,0,21,27,23,8,15,5,3,107,6,10,27,23,31,28,10,0,136,0,6,31,15,24,21,9,4,103,0,5,12,18,24,20,4,0,71,0,0,15,15,17,9,3,0,55,0,0,3,5,16,11,0,0,35,0,0,5,8,13,4,0,0,32,0,4,3,3,3,4,10,3,27,18,12,25,23,19,21,11,11,153,63,103,186,177,200,188,89,58,1057,116,22,61,80,111,121,61,25,593,1606,176,132,126,142,125,69,20,2399,510,397,359,309,341,343,147,50,2460,401,411,454,448,489,479,236,77,2992,478,525,569,554,671,660,283,77,3821,465,993,1207,1055,1236,1119,430,99,6609,425,1550,1988,1571,1741,1402,401,68,9159,187,1239,2377,1952,2238,1717,409,62,10180,64,708,2290,1935,2059,1751,365,53,9228,18,296,1506,1365,1435,1094,221,45,5984,9,108,1054,1181,1219,833,179,24,4596,3,33,600,935,934
114,18,12,15,12,0,78,0,3,8,15,12,14,8,0,64,0,5,18,18,26,19,6,4,97,0,6,11,15,24,21,3,3,78,0,6,13,0,7,8,3,0,34,0,0,5,12,16,7,0,0,43,0,0,0,7,3,4,0,0,20,0,0,0,3,10,3,3,3,34,0,0,0,4,9,9,3,7,32,8,14,15,26,25,16,5,3,120,49,65,115,146,181,156,62,53,836,83,27,46,69,82,93,28,9,432,1626,130,135,130,141,144,49,9,2366,574,308,300,350,335,378,117,32,2394,316,374,385,420,545,559,272,41,2916,400,474,487,552,703,677,242,47,3577,308,751,932,945,1245,1044,412,52,5696,136,879,1256,1238,1470,1213,335,47,6565,45,695,1484,1348,1615,1297,305,44,6839,14,395,1390,1315,1597,1320,295,48,6375,8,199,918,856,998,800,166,13,3953,0,69,675,816,937,693,163,20,3378,0,21,415,617,743
115,20,20,16,13,3,112,3,26,30,32,31,15,9,4,143,0,10,51,37,38,27,6,3,182,0,13,44,39,36,27,3,0,154,0,4,34,27,24,10,4,0,105,0,3,19,37,20,11,6,0,97,0,0,8,22,13,12,0,3,55,0,0,16,29,17,4,0,0,68,0,0,8,12,19,17,10,4,67,18,22,63,38,48,28,8,8,234,73,147,335,345,307,200,81,37,1525,126,56,106,136,120,91,43,13,684,2622,510,172,239,187,143,46,13,3939,1168,1002,448,525,422,380,164,31,4135,551,868,620,659,636,518,232,50,4133,518,885,700,753,877,614,256,49,4658,434,1105,1169,1277,1441,1051,394,64,6936,230,1295,1752,1638,1746,1287,397,47,8386,118,1248,2453,2018,2086,1522,433,49,9914,36,900,2945,2387,2348,1601,432,31,10684,15,403,2186,1834,1713,1154,247,42,7591,0,146,1707,1902,1635,1035,261,31,6718,0,55,1111,1441,1265
116,32,36,18,8,3,157,7,41,50,43,38,20,8,3,213,5,29,80,62,51,33,7,3,259,0,15,92,72,70,31,3,4,290,0,7,40,45,52,21,3,0,172,0,6,37,17,38,15,7,0,115,0,0,8,24,22,15,3,0,65,0,0,24,26,21,5,0,0,77,0,0,9,5,8,10,4,0,31,17,37,69,63,56,22,3,0,273,117,236,499,448,451,226,70,27,2075,157,73,120,146,129,64,22,3,716,2379,443,186,204,147,127,45,10,3542,1188,901,527,512,439,382,101,14,4065,621,857,751,696,656,531,166,31,4300,539,950,1019,917,884,657,186,31,5176,462,1325,1742,1626,1636,1062,349,39,8231,317,1748,2944,2520,2461,1730,358,25,12088,184,1693,4027,3439,3407,2285,409,23,15467,66,1148,4572,3999,3637,2432,455,20,16331,11,488,3065,2911,2566,1641,327,14,11025,8,206,2221,2414,2256,1446,223,15,8788,3,73,1214,1855,1710
117,118,99,66,22,10,674,17,158,299,165,114,74,23,9,859,15,203,426,233,163,89,22,7,1153,6,154,521,289,195,110,30,3,1323,0,56,427,265,152,80,22,5,1010,0,27,320,247,180,84,15,3,877,0,13,203,194,127,56,12,0,598,0,15,293,314,204,97,18,7,946,3,11,173,421,268,110,33,20,1030,51,163,471,305,216,157,47,19,1422,339,1351,3849,2829,1922,1051,322,140,11803,262,362,672,561,392,220,79,28,2573,2723,1885,848,485,385,274,117,23,6734,1962,4142,2404,1193,864,783,267,43,11657,1315,4636,4252,1842,1414,1115,397,58,15033,1039,5014,5822,2427,1905,1488,565,96,18349,1053,5926,8597,4549,3575,2747,931,144,27522,792,7113,12935,6962,5308,3660,1075,131,37975,458,8764,20821,10341,7908,5076,1346,139,54847,196,8173,29280,14495,10289,6546,1595,152,70722,79,3890,24790,13989,9417,5636,1231,97,59131,39,1689,22600,15374,10149,5716,1127,83,56780,16,571,15431,13520,8601
118,15,16,17,3,4,98,0,15,31,31,26,20,7,3,128,3,13,55,38,33,16,0,0,164,0,8,55,31,23,25,15,7,162,0,3,36,29,29,16,3,3,117,0,7,23,24,20,14,4,0,88,0,0,15,22,16,13,6,5,70,0,0,19,28,20,15,11,3,101,0,0,16,37,45,33,27,14,171,8,17,76,38,29,23,17,7,221,46,144,431,353,305,222,112,60,1657,112,101,158,160,117,72,37,3,756,1434,728,221,202,169,117,51,11,2927,721,1264,635,408,344,276,111,37,3796,381,1124,1041,580,470,369,188,36,4193,313,1145,1350,713,614,521,261,53,4960,262,1363,1997,1173,1114,916,392,75,7285,154,1384,2536,1659,1404,1070,421,76,8697,79,1210,3275,2037,1801,1340,485,71,10296,33,963,3986,2477,2131,1556,485,60,11689,19,419,3001,1934,1679,1174,364,46,8633,4,162,2429,2111,1730,1161,321,60,7980,3,64,1478,1724,1379
119,38,53,34,13,3,264,6,30,98,59,74,38,11,4,324,0,31,109,81,73,57,3,3,367,0,16,103,70,73,37,18,5,320,0,14,54,53,39,27,6,0,197,0,3,44,33,48,14,3,0,156,0,0,22,30,28,16,0,0,97,0,3,13,29,28,12,4,0,92,0,0,10,13,20,7,10,0,59,22,62,103,89,82,50,13,9,430,116,316,776,607,609,380,136,39,2983,201,107,245,209,216,127,45,14,1158,2762,747,353,334,270,227,82,7,4793,1359,1477,996,879,879,698,229,39,6570,712,1441,1494,1233,1336,1072,342,60,7689,615,1417,1828,1686,1729,1301,409,61,9054,519,1912,2852,2665,2913,2216,696,87,13866,305,2116,4129,3618,3843,2697,659,90,17449,141,1920,5135,4290,4701,3290,711,59,20248,44,1351,5581,4616,4565,3285,735,72,20254,19,593,3786,3213,3086,2097,452,55,13306,11,205,2789,2977,2761,1893,357,32,11033,6,66,1480,2132,2103
120,30,30,22,7,6,161,5,27,40,23,31,36,3,4,159,0,25,82,39,41,30,8,3,237,0,29,80,55,52,35,10,0,256,0,3,41,39,37,20,8,3,159,0,8,38,35,26,13,3,0,123,0,0,17,25,12,8,0,0,57,0,0,18,41,33,14,6,4,119,3,0,7,23,19,20,9,3,86,15,43,63,61,44,30,4,0,268,85,236,520,428,401,272,94,29,2069,97,69,153,163,130,99,32,5,742,1794,552,248,242,169,118,44,8,3180,861,1170,645,498,474,370,121,20,4172,442,1160,1056,755,721,569,194,41,4943,333,1055,1330,807,867,733,261,47,5426,298,1312,1980,1473,1514,1201,366,63,8207,129,1407,2746,1928,2080,1466,452,44,10257,87,1426,3934,2694,2659,1897,482,56,13236,28,996,4628,3319,2983,2126,517,65,14665,13,440,3192,2491,2309,1535,363,40,10373,7,172,2347,2407,2063,1423,329,32,8776,0,56,1444,1842,1606
121,37,33,19,12,7,185,6,36,97,57,55,28,20,4,311,4,50,120,54,57,33,14,3,331,0,25,157,106,72,41,21,3,421,0,10,108,79,56,27,16,7,304,0,8,68,65,64,42,11,6,261,0,0,56,48,35,18,12,7,161,0,0,71,101,66,40,14,8,312,0,0,20,87,103,64,33,21,330,13,48,139,107,95,52,17,5,486,117,350,1007,837,710,430,190,98,3736,182,119,259,278,268,150,90,25,1372,3404,1134,374,402,362,259,108,30,6071,1576,2253,919,797,728,557,283,69,7172,737,2036,1414,1013,995,772,349,74,7396,553,1914,1853,1325,1283,973,461,127,8482,498,2134,2707,2084,2112,1547,723,141,11954,262,2311,4102,2795,2714,2114,809,115,15228,168,2747,6561,4013,3736,2769,968,123,21086,64,2310,9037,5183,4417,3282,1021,100,25407,24,1018,7300,4751,3785,2518,763,93,20243,14,372,6355,4990,3955,2558,644,85,18975,3,124,4030,4385,3271
122,11,27,16,7,9,91,3,10,22,17,20,24,8,3,113,0,6,40,30,31,25,5,3,141,4,8,47,19,31,27,7,0,141,0,0,19,28,28,22,5,3,106,0,3,13,23,23,11,3,0,73,0,0,9,20,13,4,4,0,41,0,0,11,28,28,18,4,3,96,0,0,7,25,31,19,26,3,102,11,17,31,43,41,25,8,10,191,67,79,241,282,330,226,104,45,1383,134,40,90,143,168,78,32,15,697,2805,420,190,253,225,124,56,16,4088,905,975,431,508,473,360,187,45,3880,404,897,591,622,633,490,237,55,3929,428,906,849,728,840,663,297,62,4769,339,1113,1289,1258,1437,1126,529,99,7185,203,1261,2007,1609,1737,1404,561,71,8853,95,1120,2856,2103,2183,1678,494,60,10584,29,788,3235,2445,2512,1843,505,64,11418,4,277,2226,1987,2019,1318,361,34,8229,9,117,1527,1968,1848,1194,309,36,6997,0,32,827,1335,1297
123,12,29,17,7,0,116,0,9,56,30,21,20,3,0,138,0,13,49,34,44,21,7,0,176,5,12,40,33,34,28,11,0,161,0,5,17,34,18,12,7,0,89,0,3,23,15,23,11,0,0,82,0,0,8,14,16,7,4,0,49,0,0,5,12,9,11,0,0,31,0,0,7,3,6,9,3,0,24,10,19,41,45,32,18,11,3,179,97,115,315,275,289,189,66,24,1354,134,43,96,90,112,76,21,0,566,2338,341,168,190,167,112,31,14,3362,1047,705,409,444,376,359,109,18,3467,579,748,572,634,599,487,147,20,3792,587,689,730,656,772,611,189,32,4271,506,1160,1286,1273,1353,1040,291,45,6958,277,1444,2040,1877,1952,1435,312,21,9356,115,1301,2668,2307,2421,1733,305,30,10879,37,839,2797,2459,2463,1806,337,20,10763,3,350,2002,1856,1611,1062,195,12,7091,3,123,1422,1612,1430,921,162,8,5683,3,57,787,1237,1188
124,29,29,25,13,3,144,7,29,52,26,36,23,8,0,180,3,23,54,44,46,31,11,0,207,3,12,50,61,44,31,7,0,201,0,6,34,37,35,17,3,0,130,0,0,31,37,29,19,3,0,116,0,0,8,29,19,10,6,0,68,0,0,13,19,21,17,0,3,67,0,0,6,7,13,7,3,3,43,21,23,55,49,45,26,7,4,231,92,160,385,387,346,255,75,26,1733,160,61,109,152,125,88,32,6,732,3032,432,218,220,203,169,58,6,4340,1400,842,539,551,531,503,165,24,4557,748,887,739,781,762,680,275,37,4924,724,1023,999,970,996,880,311,52,5949,640,1507,1771,1615,1808,1527,480,55,9392,305,1751,2454,2169,2421,1888,485,45,11517,147,1563,3319,2885,2999,2319,472,44,13756,58,1135,3466,3089,3111,2343,473,40,13709,13,418,2489,2335,2252,1576,300,24,9411,4,155,1766,2048,2083,1395,259,24,7737,4,63,955,1588,1669
125,65,52,42,8,4,357,8,66,153,101,89,56,22,3,488,12,75,187,112,111,63,15,4,582,0,40,211,157,145,60,18,3,644,0,15,137,93,81,55,7,3,399,0,11,83,85,75,49,10,0,304,0,3,48,72,72,28,9,0,225,0,0,41,79,73,47,8,0,250,3,3,19,26,30,18,7,4,109,40,74,161,100,118,60,9,3,579,229,526,1351,1090,982,577,147,49,4956,195,153,293,301,210,165,49,8,1379,2662,848,375,331,268,215,72,13,4782,1423,1631,1112,880,808,672,194,35,6755,827,1713,1637,1306,1175,948,317,45,7966,730,1784,2089,1624,1563,1209,389,60,9453,642,2393,3608,3053,2876,2153,577,73,15376,432,2991,5998,4617,4469,3119,732,73,22426,231,3201,8531,6423,6000,4182,897,58,29519,81,2377,9824,7669,7025,4990,952,52,32977,22,1062,7068,5914,5259,3363,644,44,23376,12,344,5128,5326,4652,3081,570,41,19167,8,158,3224,4291,3696
126,26,26,16,4,0,127,3,24,51,20,26,9,6,0,139,0,26,61,31,37,20,3,3,187,0,17,77,49,38,19,3,3,200,0,11,55,45,32,10,8,0,155,0,3,35,38,29,9,8,5,126,0,0,17,33,19,8,4,0,88,0,0,26,52,40,14,0,0,129,0,0,7,25,28,17,11,3,91,11,25,66,51,40,31,8,7,244,81,184,489,425,367,178,64,42,1830,81,59,120,98,107,71,12,5,553,1486,593,197,204,141,104,43,3,2770,774,1133,468,374,358,282,85,18,3502,338,889,644,442,457,438,149,29,3379,249,922,816,599,601,521,172,47,3920,214,979,1343,986,985,827,296,52,5681,125,1064,1974,1350,1331,958,315,52,7165,64,1124,2867,1822,1724,1287,339,46,9274,29,920,3808,2619,2259,1587,390,36,11652,11,434,3077,2396,1903,1200,299,26,9350,0,154,2767,2599,1935,1227,237,23,8946,4,64,1899,2525,1783
127,41,48,26,11,6,215,4,36,73,76,35,35,6,6,276,3,44,103,86,71,52,10,0,367,0,25,102,80,76,39,13,3,338,0,11,73,50,54,36,7,0,226,0,4,49,30,51,27,4,3,160,0,3,18,31,23,22,4,0,104,0,0,24,33,19,16,0,0,95,0,0,8,11,17,4,0,3,55,15,50,75,75,62,41,10,7,343,127,290,705,617,555,355,94,45,2790,186,114,192,183,165,96,37,10,969,2115,532,226,222,190,132,35,3,3468,1269,1163,650,744,730,586,114,25,5282,684,1073,968,988,1072,760,198,33,5771,558,1072,1178,1189,1243,954,281,45,6517,540,1594,2014,2125,2185,1528,406,54,10449,349,1849,3321,2886,3101,2167,465,50,14185,168,1800,4359,3761,3841,2750,474,35,17187,73,1355,4684,3851,3834,2618,543,43,17004,23,568,3435,2934,2610,1754,314,21,11670,12,226,2491,2436,2240,1388,252,20,9061,4,74,1342,1937,1665
128,21,7,10,13,0,94,3,18,32,13,11,12,6,3,101,0,6,26,33,22,19,3,3,113,0,6,25,23,26,11,7,5,110,0,5,14,12,24,6,3,3,66,0,0,16,17,19,13,3,0,66,0,0,11,5,6,11,0,0,34,0,0,7,12,17,3,3,0,39,0,0,0,6,11,8,3,0,30,4,21,30,31,25,19,6,9,130,57,121,212,209,202,139,60,29,1027,105,39,65,86,84,57,30,3,463,2538,465,154,162,146,119,37,3,3625,1011,906,372,450,375,293,108,21,3535,447,815,565,521,552,460,169,30,3552,428,823,718,641,703,597,217,40,4162,339,1025,1097,1067,1176,974,324,53,6058,191,1113,1500,1431,1462,1226,368,36,7329,75,945,2101,1640,1740,1345,352,35,8241,22,628,2241,1824,1937,1475,328,28,8472,9,246,1616,1329,1286,915,224,21,5653,4,94,1226,1341,1253,874,176,10,4990,0,45,671,963,979
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,12,0,3,0,3,0,0,0,0,10,0,0,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,9,0,0,0,0,0
199,42,76,44,18,7,306,6,33,56,59,51,42,8,7,267,3,42,93,73,68,55,16,0,339,0,22,89,69,64,47,8,7,318,0,10,56,57,55,29,10,0,219,0,9,32,46,32,22,6,0,155,0,0,23,27,27,11,0,0,85,0,3,33,28,39,21,8,3,136,0,0,14,25,17,18,9,3,91,23,45,94,72,82,52,20,18,403,134,297,676,630,657,432,164,93,3083,153,131,249,256,280,174,53,14,1318,1327,715,361,445,504,374,111,16,3849,654,1088,931,1061,1292,1194,328,35,6583,681,981,1250,1370,1851,1746,556,84,8520,1257,1230,1502,1650,2284,2100,674,99,10803,1126,1968,2446,2596,3321,2999,909,103,15476,464,2370,3340,3120,3516,2779,708,84,16387,255,2073,4596,4018,4236,3155,684,63,19077,111,1514,5278,4658,4614,3151,586,42,19961,26,706,3449,3407,3099,1983,371,27,13076,10,405,2590,2750,2549,1464,289,22,10075,6,154,1407,1730,1478
201,10,13,13,8,3,65,0,22,15,14,18,19,6,3,92,0,8,29,15,33,11,3,0,105,0,4,15,27,26,16,3,4,95,0,0,10,19,22,7,0,0,63,0,0,7,12,21,4,3,0,49,0,0,3,13,11,3,0,0,29,0,0,0,8,6,3,0,3,25,0,0,7,3,10,3,4,0,24,8,14,23,21,25,19,11,6,124,67,94,142,185,209,138,70,33,938,97,34,52,106,113,112,45,9,579,1792,243,140,172,137,153,63,12,2711,654,624,384,361,396,441,148,25,3036,278,608,484,515,551,546,219,50,3245,327,661,599,719,764,665,255,47,4034,234,944,1061,1066,1283,1099,351,54,6098,101,1018,1562,1431,1627,1305,371,60,7469,38,842,1946,1745,1907,1484,298,36,8297,18,500,1919,1731,1884,1443,238,30,7757,7,159,1253,1192,1339,857,146,25,4983,0,50,808,1079,1077,732,118,13,3870,3,13,423,701,753
202,9,19,10,7,0,70,0,9,29,23,22,10,3,0,95,0,6,18,15,30,24,3,0,100,0,5,17,21,15,15,11,0,78,0,0,16,14,21,18,0,0,70,0,0,5,13,10,10,3,0,45,0,0,4,5,13,10,0,0,30,0,0,8,10,4,11,0,0,32,0,0,3,3,4,0,3,0,17,8,18,9,23,26,13,14,4,111,65,82,145,175,192,171,69,25,917,95,39,55,94,84,117,35,10,521,1897,243,132,156,157,154,51,13,2804,608,567,309,324,387,398,136,36,2762,317,567,426,470,543,534,221,51,3136,305,605,581,568,739,728,247,60,3834,240,927,1115,1117,1294,1129,369,59,6242,134,1119,1686,1485,1701,1454,307,49,7932,51,856,2044,1711,1932,1614,335,42,8591,14,515,1957,1657,1892,1461,253,32,7793,5,207,1308,1210,1384,967,173,20,5282,0,65,821,1062,1137,816,125,14,4047,0,29,447,672,760
203,14,25,19,15,3,113,3,16,42,33,17,20,11,0,145,0,14,42,43,36,31,12,3,176,0,11,37,43,43,27,17,3,177,0,7,26,29,30,24,5,3,122,0,3,20,30,35,13,0,0,109,0,0,16,21,20,13,0,0,67,0,0,16,25,33,9,0,4,84,0,0,5,5,5,11,6,7,49,13,26,56,41,69,37,12,7,268,101,135,316,346,378,253,107,54,1676,176,61,96,154,156,112,32,12,798,3438,604,285,317,243,233,71,9,5200,1123,1213,694,708,654,657,196,29,5268,556,1187,874,944,977,910,291,55,5788,450,1240,1094,1083,1295,1095,385,55,6702,362,1633,1831,1957,2102,1804,574,66,10321,158,1682,2829,2376,2572,2013,512,58,12209,83,1459,3557,2854,3163,2338,465,47,13960,25,846,3815,3224,3271,2425,439,44,14102,11,299,2794,2486,2257,1549,279,25,9702,10,126,1901,2170,2113,1366,173,19,7874,3,42,991,1564,1508
204,7,9,13,12,6,78,5,12,16,14,20,18,3,4,97,0,10,26,27,25,23,7,3,114,0,3,20,25,28,24,7,8,120,0,0,10,18,15,11,3,3,65,0,3,6,21,24,17,3,0,67,0,0,9,14,12,3,6,3,39,0,0,3,12,15,3,0,0,29,0,3,3,3,9,4,5,12,32,16,14,26,31,26,31,18,6,158,71,80,174,204,230,190,98,72,1117,118,24,69,109,136,183,80,19,742,1896,202,154,171,193,210,82,23,2934,564,401,353,391,480,535,251,48,3024,337,434,433,529,656,730,360,89,3569,377,560,579,666,870,913,404,82,4461,343,930,1067,1126,1395,1431,553,116,6970,263,1234,1611,1477,1837,1581,461,74,8546,135,1048,2058,1818,2211,1768,395,72,9503,47,581,2009,1890,2133,1769,385,73,8885,10,216,1321,1381,1498,1184,240,37,5881,5,82,785,1084,1224,929,159,47,4312,9,19,410,736,852
