SA4_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
111,101,6,16,5032,3583,96,130,12,14,3837,3058,142,153,12,19,3381,3758,218,209,31,20,4235,4183,238,228,33,28,4706,4190,219,196,39,23,4664,3420,174,183,26,27,3831,1645,97,74,19,7,1843,365,42,31,10,4,449,38,12,14,6,4,79,21,3,7,3,0,34,33259,1309,1354,207,185,36312,3952,19,18,8,27,4027,4298,9,78,9,25,4419,2745,46,133,15,13,2949,3437,90,261,56,8,3855,3764,151,343,53,13,4324,3884,158,359,60,33,4489,3740,155,298,65,20,4271,3457,146,275,71,21,3970,3073,136,224,56,22,3511,2048,117,211,36,17,2431,737,78,116,55,15,993,205,32,52,27,3,322,71,18,14,18,3,124,35419,1156,2374,523,217,39688,3484,49,108,27,47,3712,872,30,43,42,142,1134,73034,2549,3889,792,586,80843,1740,8,11,0,19,1781,7473,52,110,5,39,7674,10369,235,332,18,37,10997,9560,492,475,29,47,10610,8624,757,474,41
112,68,10,12,1507,1186,72,113,9,4,1398,1276,120,161,19,19,1595,1712,163,220,40,16,2157,2045,168,294,49,21,2576,2092,181,288,50,19,2630,1854,161,251,42,20,2323,1043,89,178,37,11,1361,249,40,80,39,8,412,39,10,35,18,0,104,14,8,28,24,0,76,14343,1040,1748,350,135,17611,2117,0,8,12,30,2164,1564,3,44,11,11,1647,1255,29,115,23,8,1435,1573,53,198,61,11,1903,1800,109,284,66,21,2282,2066,123,347,69,16,2624,2123,134,337,57,26,2679,2149,101,334,63,28,2678,2204,98,307,83,41,2731,1587,93,282,69,20,2044,568,53,166,66,16,873,150,24,68,34,8,281,39,10,42,38,6,135,19209,824,2538,661,247,23476,1441,53,137,34,44,1710,539,30,65,76,136,843,35534,1943,4489,1118,559,43642,887,3,6,9,11,912,2782,26,78,5,25,2916,3302,119,253,18,21,3711,3332,266,395,24,26,4038,3353,455,538,46
113,50,3,8,1866,1269,50,75,12,12,1421,1147,70,83,17,8,1327,1461,107,102,18,17,1701,1672,95,158,26,19,1977,1613,105,157,67,27,1962,1395,111,153,65,10,1734,706,62,132,42,9,952,162,38,72,50,8,324,26,13,38,25,7,101,12,8,23,23,3,70,13247,677,1086,352,135,15491,1471,0,5,15,19,1507,1337,4,24,9,7,1387,1053,14,52,16,11,1147,1229,37,93,42,11,1414,1273,56,117,38,16,1497,1304,70,129,44,16,1567,1282,55,86,37,12,1480,1267,60,114,38,12,1489,1165,63,101,55,18,1405,837,45,98,54,12,1047,346,29,91,64,12,541,97,17,42,35,0,186,36,7,30,46,6,127,12686,467,987,503,156,14796,1229,42,82,43,35,1432,408,16,37,79,84,621,27568,1195,2189,969,406,32330,1495,8,10,7,19,1543,4044,23,99,17,36,4212,4466,95,218,22,34,4841,3753,252,302,41,36,4386,3313,337,359,55
114,43,10,14,1084,738,50,57,7,10,866,734,70,73,18,3,897,988,120,109,24,6,1249,1150,133,149,37,12,1485,1248,136,173,24,13,1606,1063,129,122,31,13,1358,529,62,93,15,6,712,117,38,34,16,3,213,16,8,12,11,0,53,11,9,3,5,0,29,8834,796,889,202,92,10812,1482,3,13,5,15,1521,999,4,21,10,10,1038,859,11,50,20,9,953,959,28,98,21,8,1115,1013,61,152,28,10,1263,1211,74,187,33,11,1518,1273,76,173,29,16,1574,1269,80,171,42,14,1570,1268,87,167,58,12,1587,884,78,146,47,15,1172,419,50,113,49,11,647,114,21,52,35,5,226,25,16,35,13,3,90,11762,599,1386,392,135,14277,967,45,64,29,27,1130,316,20,30,31,79,474,21886,1456,2367,650,332,26698,716,0,5,7,11,736,2330,40,66,3,23,2456,2534,91,180,8,36,2854,2220,188,215,18,25,2663,2084,267,288,32
115,67,3,11,2544,1972,83,59,7,14,2135,1791,158,119,19,8,2095,2030,266,119,25,15,2445,2166,248,132,27,15,2584,1924,244,168,28,18,2385,1585,195,101,24,15,1916,804,101,65,19,7,992,249,62,37,7,0,364,41,29,10,4,0,88,16,9,6,9,0,37,17196,1440,925,176,107,19849,2583,3,19,19,8,2631,2197,9,44,6,10,2264,1090,28,76,15,5,1222,1424,95,124,49,4,1700,1711,146,193,64,16,2136,1941,214,281,79,10,2531,1862,201,241,60,9,2373,1604,193,191,61,16,2065,1364,130,167,58,11,1728,958,107,141,53,8,1270,480,94,85,45,9,703,143,43,38,36,0,258,39,9,22,20,0,94,17383,1275,1632,558,115,20964,1238,57,57,34,23,1409,479,47,30,35,72,662,36289,2822,2643,808,316,42879,1086,5,7,3,10,1107,4027,77,85,12,22,4231,5502,229,207,17,23,5980,5322,439,257,29,32,6079,4908,733,351,46
116,56,3,18,3030,2596,78,109,9,6,2806,2422,126,118,12,18,2697,2719,142,117,23,10,3013,2769,149,134,23,19,3098,2684,137,117,19,17,2980,2196,110,70,15,16,2403,1149,54,47,12,7,1264,281,17,9,5,3,326,43,6,9,0,0,65,11,0,3,0,0,14,22227,881,821,122,136,24194,2431,8,10,11,17,2478,2046,4,28,14,10,2104,1333,25,76,16,8,1460,1726,80,134,49,14,2007,1840,103,196,58,14,2203,1881,97,171,41,9,2200,1742,106,158,37,26,2067,1502,90,125,30,10,1763,1372,56,99,24,12,1572,926,55,82,14,13,1088,380,37,38,20,5,484,108,12,17,3,4,147,26,4,3,10,0,41,17329,679,1133,339,136,19621,1499,27,59,24,33,1646,758,41,50,41,102,987,41823,1625,2062,530,406,46446,1277,6,3,0,18,1310,5142,63,86,5,44,5331,7722,272,208,13,52,8262,7961,564,381,38,40,8983,7539,660,409,40
117,289,31,107,34359,30824,487,455,35,84,31878,21844,602,417,41,81,22981,18027,795,518,35,67,19446,15913,774,505,41,77,17312,12960,746,456,54,64,14281,9245,476,339,25,70,10159,4834,256,195,19,34,5335,1554,123,76,9,14,1783,309,41,24,9,5,391,98,20,12,10,4,136,164977,4598,3356,333,682,173937,3723,7,38,16,31,3805,11444,57,131,30,84,11746,8920,75,282,53,64,9393,8733,200,396,82,45,9452,9020,297,462,93,43,9910,7867,317,473,67,42,8765,6073,314,361,59,38,6846,4633,236,305,56,41,5267,3731,218,283,49,19,4302,2873,180,250,60,20,3381,1483,140,176,46,28,1867,530,58,59,16,10,672,167,33,32,21,10,266,69195,2130,3236,633,478,75670,10546,152,179,53,94,11017,3457,120,138,135,457,4314,248177,6998,6904,1154,1709,264939,2406,15,15,3,21,2454,28500,137,223,31,139,29031,67219,1027,829,78,248,69398,71652,2364,1412,118,244,75792,58017,3126,1539,118
118,97,17,14,4041,3182,164,192,22,7,3565,2174,192,175,25,15,2578,1940,250,195,23,11,2421,2010,273,256,34,14,2593,1902,271,221,22,25,2447,1619,182,149,17,12,1978,966,105,102,19,10,1207,367,70,36,8,7,491,99,31,12,3,3,150,24,14,13,3,3,52,20276,1643,1486,191,141,23730,1543,9,21,4,12,1587,2990,13,67,18,23,3104,2105,34,147,14,12,2319,1802,94,257,42,8,2207,1719,182,329,54,12,2288,1725,206,355,71,17,2373,1539,182,341,54,14,2125,1320,140,256,55,19,1792,1230,140,243,45,14,1673,961,108,189,48,9,1317,636,102,149,37,12,939,248,59,89,30,7,429,97,44,38,43,0,219,17907,1311,2486,511,160,22377,1428,67,98,33,19,1648,619,41,52,39,76,829,40232,3058,4124,768,392,48572,520,3,3,0,3,528,3704,42,81,12,29,3872,7329,279,252,22,35,7917,6917,620,491,44,32,8104,5229,788,528,60
119,115,22,28,4588,3538,162,178,27,17,3928,2857,235,216,32,17,3356,3330,280,284,37,28,3954,3632,307,269,37,31,4270,3602,355,261,47,33,4297,3043,209,223,34,27,3534,1598,118,128,16,18,1875,468,48,33,11,6,576,85,26,10,6,0,131,32,8,8,9,3,60,29615,1877,1794,287,235,33808,2793,6,22,23,21,2863,3304,18,74,22,28,3454,2224,64,145,41,17,2499,2631,149,263,68,16,3132,2871,179,282,103,25,3460,3131,215,327,100,32,3802,3052,214,338,83,20,3709,2789,186,241,67,18,3296,2417,145,229,67,21,2881,1716,112,198,48,24,2097,825,80,86,43,17,1053,268,37,40,15,6,367,89,16,24,22,3,152,28122,1428,2273,703,249,32774,2297,72,82,56,48,2550,1093,61,88,62,142,1450,61123,3436,4230,1116,676,70580,1248,10,19,0,14,1289,6121,110,152,22,56,6460,9607,534,427,45,73,10676,9311,995,670,70,59,11109,7963,1238,819,81
120,105,13,16,4053,3437,140,122,17,15,3729,2588,185,133,23,8,2937,2657,220,179,26,21,3101,2692,278,230,23,22,3243,2686,288,243,28,24,3267,2213,195,151,27,17,2606,1175,112,76,17,7,1385,391,64,37,3,3,505,80,22,19,4,3,134,26,4,8,7,0,45,24063,1594,1323,188,148,27318,1858,8,29,8,6,1906,2734,9,57,8,10,2827,1891,39,111,22,14,2076,1832,91,203,48,10,2192,1827,140,264,44,9,2285,2049,171,312,65,8,2608,1751,176,279,66,22,2295,1724,168,225,47,13,2179,1492,141,204,29,11,1878,1082,112,174,34,5,1410,549,71,106,27,12,770,200,37,56,11,7,307,68,17,34,12,3,135,19052,1182,2044,436,145,22858,1742,44,90,24,33,1933,687,40,53,40,93,911,45539,2867,3509,685,419,53017,600,0,8,0,9,615,4207,56,67,10,24,4372,7928,335,294,23,42,8612,8063,629,385,50,53,9180,6912,836,440,47
121,117,17,28,9264,8117,187,178,34,32,8536,5981,277,205,25,20,6508,5586,415,230,45,23,6297,5400,529,324,44,24,6326,4842,562,308,51,28,5791,3792,419,291,35,26,4562,2092,247,145,16,16,2509,693,126,67,13,6,902,150,28,23,9,0,203,43,8,13,10,0,70,50463,2909,1918,292,236,55816,3365,9,58,17,16,3455,4728,17,113,11,21,4895,2871,31,130,25,17,3078,3238,147,258,51,17,3705,3427,278,427,69,24,4226,3811,350,525,117,16,4823,3570,376,541,101,27,4616,3204,319,447,77,25,4073,2633,309,362,94,24,3417,2052,251,304,73,9,2684,1247,222,231,88,20,1807,491,122,113,58,12,793,205,61,78,36,5,380,34832,2489,3583,822,224,41949,3427,131,156,36,45,3800,1165,72,71,58,152,1513,89888,5597,5727,1208,661,103077,1027,12,11,3,16,1061,8554,75,95,11,42,8773,18118,425,390,29,73,19027,19666,886,532,59,76,21226,16630,1381,629,69
122,78,3,7,2524,1898,97,123,13,9,2142,1552,178,161,12,5,1908,1671,256,194,28,9,2162,1890,363,274,30,17,2577,1909,316,215,35,17,2495,1499,211,149,17,8,1876,886,106,69,18,6,1089,286,49,37,3,8,381,67,14,19,5,3,110,14,4,7,3,0,30,15836,1642,1351,180,101,19109,2329,4,44,14,17,2402,2064,7,56,5,10,2134,1225,30,96,16,3,1372,1414,107,212,34,14,1774,1604,175,403,71,9,2261,1897,285,447,88,20,2735,1996,272,406,61,12,2745,1719,241,337,62,21,2377,1521,212,245,60,8,2057,1217,182,211,48,13,1665,692,119,111,48,13,985,264,72,62,31,4,434,96,29,36,33,3,191,18033,1728,2657,579,139,23126,1193,72,98,25,24,1414,447,36,55,30,75,649,35505,3477,4166,809,339,44292,785,3,3,0,7,805,3521,46,64,7,22,3655,5323,252,284,9,19,5883,5077,544,415,30,29,6098,4273,863,504,31
123,62,0,13,2188,1584,64,87,15,7,1752,1559,106,115,7,15,1804,1951,158,115,25,21,2263,1978,145,125,11,19,2276,1899,166,124,17,24,2227,1590,98,96,18,19,1822,799,49,59,11,9,935,189,26,14,6,3,243,32,9,6,3,3,47,12,0,3,3,0,13,15894,863,829,127,142,17851,2437,5,4,10,9,2466,1851,3,36,8,17,1921,1151,29,70,27,11,1284,1483,54,150,54,16,1763,1543,102,146,33,13,1835,1713,121,145,35,9,2020,1541,93,165,45,15,1856,1487,93,115,40,15,1752,1276,76,102,35,18,1505,832,66,95,29,5,1026,347,44,34,17,7,448,97,11,17,8,0,135,28,6,10,6,3,50,15789,698,1092,348,139,18066,1277,42,50,29,18,1418,514,23,37,29,77,675,33469,1624,2010,532,380,38013,1329,6,8,0,16,1366,4166,48,67,3,40,4325,5042,242,223,12,58,5573,4703,443,302,30,25,5503,4428,549,348,22
124,80,8,13,2735,2134,63,105,9,12,2325,2106,119,135,21,9,2395,2523,196,217,23,15,2972,2816,200,201,29,12,3256,2624,219,194,29,24,3092,2332,151,163,25,21,2692,1172,106,106,20,7,1412,327,40,48,9,0,418,56,13,8,5,0,91,16,3,6,0,0,29,21353,1167,1308,177,152,24155,3212,3,15,13,15,3261,2497,10,36,8,11,2567,1649,35,102,30,10,1824,1895,75,210,34,16,2236,2082,119,252,58,18,2534,2224,143,226,68,7,2674,2166,128,274,36,16,2618,2058,102,189,57,11,2415,1956,92,205,43,12,2310,1377,100,178,42,10,1713,622,68,102,35,5,826,150,28,48,18,3,246,45,19,27,9,7,105,21940,915,1872,453,146,25327,1852,33,83,15,34,2017,658,27,47,27,102,869,45805,2147,3309,680,427,52364,1567,6,11,0,16,1605,4973,71,117,13,38,5206,6087,231,281,12,38,6657,5787,439,376,32,35,6669,5428,585,512,34
125,117,14,38,8107,7247,197,175,26,39,7681,6192,199,195,15,36,6643,6333,240,198,28,45,6842,6408,304,224,31,36,6995,6279,286,231,38,27,6865,4921,202,155,18,37,5336,2794,97,87,25,12,3022,808,48,37,7,3,910,158,19,6,6,4,195,33,9,3,5,0,45,54059,1733,1491,210,308,57807,2910,8,15,18,32,2981,4011,21,70,21,33,4153,2879,50,121,35,17,3104,3674,131,214,83,21,4113,3824,182,258,80,31,4380,3747,195,271,87,27,4317,3300,166,226,67,31,3789,2849,156,218,48,26,3301,2554,121,165,40,18,2899,1848,106,110,31,13,2118,879,79,70,24,9,1065,269,24,35,14,5,353,95,11,11,9,3,129,32848,1254,1780,569,255,36703,3714,68,82,27,60,3951,1550,54,79,74,208,1958,92170,3105,3427,886,836,100417,1591,11,15,6,19,1636,9840,144,154,30,65,10226,17502,542,415,44,104,18601,18443,1151,619,68,100,20381,17045,1217,663,68
126,46,0,11,3765,3937,77,64,10,12,4102,3271,87,68,6,3,3443,3394,150,99,23,5,3667,3093,179,118,12,9,3419,2655,167,109,15,15,2972,2121,123,102,9,17,2373,1072,52,37,10,12,1179,367,19,11,5,3,416,85,10,3,0,0,101,14,3,3,0,0,19,25659,915,671,102,100,27442,1577,3,18,9,14,1614,2367,6,30,7,18,2426,1302,18,53,9,4,1394,1449,46,114,18,8,1630,1673,71,148,31,14,1939,1621,101,170,31,4,1920,1585,97,164,31,5,1879,1371,101,123,25,4,1634,1265,78,130,36,11,1508,971,76,97,33,4,1182,483,56,51,21,7,617,149,24,32,11,7,212,71,13,22,4,0,117,15864,689,1145,266,104,18074,1635,34,47,17,12,1748,567,34,32,41,59,741,43731,1662,1895,438,276,48003,480,0,4,0,4,488,3590,34,40,3,16,3679,7561,172,127,15,30,7904,9473,337,209,30,30,10078,9121,447,194,27
127,114,9,22,3850,2877,115,131,17,9,3151,2521,143,158,21,18,2862,2907,230,228,25,31,3423,3122,182,208,30,27,3568,2898,205,198,32,24,3365,2327,158,164,19,27,2700,1210,112,80,14,15,1440,337,40,36,7,12,428,49,19,13,0,0,83,19,0,0,0,0,22,24670,1290,1395,187,215,27759,2408,11,16,21,27,2484,2599,13,50,25,26,2716,1532,40,90,32,7,1706,2014,95,172,65,11,2351,2137,122,194,62,20,2537,2525,158,157,64,17,2920,2092,132,199,65,20,2512,1932,116,168,48,19,2283,1677,106,123,39,12,1964,1081,97,99,37,12,1320,443,55,49,28,9,578,129,21,22,16,4,187,34,16,10,8,3,64,20608,986,1345,509,182,23624,1671,40,59,39,42,1848,920,49,68,50,153,1237,47868,2369,2861,784,586,54468,1340,10,12,4,14,1379,5717,130,143,23,43,6056,8689,377,307,29,69,9475,8193,688,433,45,61,9422,7304,853,514,44
128,59,8,4,1991,1257,93,88,10,11,1461,1052,116,86,14,3,1275,1331,133,125,11,13,1604,1507,177,145,29,12,1870,1470,170,135,16,14,1803,1335,125,87,17,10,1580,635,68,62,9,6,772,169,45,23,11,3,247,28,12,7,3,0,57,10,0,4,3,0,20,12375,1004,842,114,84,14413,2441,0,18,8,9,2478,2061,3,28,7,15,2112,1076,22,60,10,7,1173,1248,66,137,35,5,1492,1448,134,232,46,9,1863,1761,158,238,40,10,2214,1613,135,207,32,7,2003,1543,99,158,32,11,1845,1448,120,153,30,13,1758,988,103,123,39,10,1269,479,63,65,27,10,639,158,42,24,18,5,237,31,15,12,17,0,80,16294,958,1456,341,122,19166,1101,49,59,22,20,1251,415,26,34,19,56,547,30188,2036,2388,501,279,35383,816,0,4,0,3,827,3035,43,72,0,16,3165,4143,230,187,13,18,4591,3370,451,272,15,23,4128,2978,582,340,19
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,9,5,0,0,0,0,9,3,0,0,0
199,158,0,10,1185,839,53,172,7,8,1082,667,91,176,13,7,958,777,125,251,19,7,1172,833,113,275,27,10,1258,765,131,325,23,11,1253,638,90,217,18,9,968,306,38,97,8,6,454,97,17,32,0,0,146,23,0,11,5,3,37,6,0,4,3,0,20,6739,705,1792,130,79,9443,761,3,106,11,18,900,1467,11,280,13,19,1793,1124,28,392,25,23,1587,1115,62,543,44,21,1789,1110,92,667,49,16,1945,1446,139,782,56,27,2456,1604,116,868,54,31,2670,1778,110,877,38,37,2838,1693,115,711,44,42,2608,1081,67,469,32,24,1679,507,40,214,24,9,799,170,8,55,14,6,263,47,11,24,9,7,97,13899,812,5996,417,287,21412,1517,77,372,87,96,2149,719,36,137,73,158,1122,22880,1637,8290,698,621,34124,2956,14,46,5,39,3061,6889,229,716,22,85,7947,6765,916,1773,18,115,9588,5790,1515,2316,34,104,9765,4769,1760,2615,73
201,43,0,3,1520,969,44,56,9,4,1082,931,53,52,25,3,1060,1121,96,85,30,16,1348,1362,98,91,33,9,1600,1445,105,99,25,13,1688,1169,93,102,24,11,1400,581,42,66,21,4,708,134,25,38,30,3,227,22,12,12,7,0,58,16,0,4,3,0,27,10535,592,664,216,95,12092,1600,3,8,11,27,1645,1631,7,16,5,16,1673,1075,16,46,12,10,1157,1293,34,90,37,0,1456,1452,59,106,51,8,1685,1543,70,161,34,12,1817,1605,71,112,36,8,1835,1532,74,106,38,14,1771,1380,69,118,45,15,1629,937,54,111,63,20,1192,337,41,66,56,5,505,78,18,27,23,3,152,30,4,25,16,4,72,14498,527,997,423,152,16586,1413,49,53,29,38,1580,364,24,32,31,72,519,26811,1188,1740,697,357,30784,608,0,0,3,3,617,2600,23,58,10,24,2711,3381,104,166,14,23,3682,2871,226,170,29,23,3325,2764,293,215,53
202,28,5,3,1556,1023,32,52,9,7,1124,879,68,78,14,8,1044,1160,78,96,16,8,1362,1352,115,109,26,19,1630,1419,104,131,29,14,1692,1168,77,114,38,11,1412,591,65,72,31,5,762,122,27,44,20,0,215,21,6,16,10,0,58,12,3,8,11,3,44,10580,617,768,218,86,12265,1604,0,3,7,24,1638,1626,0,15,9,14,1659,994,13,43,13,17,1078,1253,44,91,26,8,1424,1332,63,124,41,15,1576,1489,66,142,28,7,1736,1594,80,137,36,19,1870,1517,57,119,35,15,1742,1463,63,112,36,13,1695,1003,50,103,27,12,1202,338,34,82,48,9,509,94,18,45,24,3,181,38,11,20,23,6,98,14344,501,1040,357,165,16404,1384,48,64,26,36,1563,356,13,26,52,65,518,26668,1170,1907,648,353,30746,609,5,9,3,4,630,2818,19,49,7,21,2917,3647,92,137,24,27,3929,3105,194,191,22,23,3527,2684,299,272,34
203,82,7,18,3333,2407,76,102,17,9,2613,1843,104,123,17,12,2097,2145,175,142,33,13,2512,2523,177,181,43,14,2937,2537,181,152,35,21,2937,1952,147,122,36,10,2263,940,67,71,25,13,1115,194,44,55,15,3,314,39,3,16,17,0,72,12,6,6,8,0,33,20001,1037,1065,263,132,22497,3039,8,11,18,29,3092,3038,8,44,14,17,3119,1840,28,94,20,12,2000,2193,72,217,58,14,2555,2579,133,287,81,18,3094,3069,187,282,84,17,3639,2897,165,242,57,37,3400,2708,118,223,60,19,3127,2541,108,187,66,26,2937,1735,109,183,70,5,2101,619,77,106,44,9,856,159,31,41,30,4,262,50,17,17,16,0,101,26466,1042,1936,624,220,30282,2393,75,108,43,54,2675,628,36,46,54,111,876,49487,2191,3154,980,514,56326,869,5,0,0,9,886,4527,29,101,3,36,4705,6746,198,309,16,63,7342,6313,436,412,41,30,7237,5417,610,439,47
