SA4_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
111,554,338,2474,558,1164,282,515,397,92,6369,457,249,1732,207,618,181,344,234,51,4062,429,231,1336,169,308,111,306,138,39,3084,271,152,724,93,147,75,232,85,37,1807,427,184,877,51,147,76,452,66,33,2316,169,44,248,14,34,35,71,20,10,639,37,24,172,46,59,27,40,36,55,495,3330,2161,12467,5093,5289,2519,2925,2814,519,37108,0,0,0,0,0,0,0,0,0,6,3,3,0,9,13,20,3,19,0,78,0,6,3,29,15,44,5,34,0,139,4,5,10,27,28,42,6,30,0,155,5,7,10,41,53,49,11,30,0,212,7,14,21,57,90,66,15,54,0,320,18,12,19,73,101,58,16,40,0,335,28,19,22,52,133,40,28,45,3,373,35,10,23,32,119,30,25,17,7,290,11,15,8,13,60,7,19,7,3,140,13,7,4,8,17,18,12,3,0,83,5,13,3,0,6,0,0,3,3,37
112,426,153,1223,265,388,143,262,258,28,3137,279,83,623,88,205,70,148,89,26,1608,188,42,419,51,80,44,73,52,15,961,117,25,210,23,38,22,36,26,7,494,128,38,191,15,36,37,40,19,8,514,68,11,40,0,8,21,11,12,5,177,35,15,90,42,24,16,18,41,37,315,2357,987,6447,2904,2214,1426,1298,2115,282,20025,3,0,0,0,3,0,0,5,0,9,0,3,0,3,6,11,0,3,3,36,6,3,11,13,4,24,3,18,0,82,7,0,5,15,7,22,4,26,3,91,7,3,4,32,23,34,3,39,0,155,19,11,17,49,37,51,6,50,0,239,23,7,10,36,44,42,12,54,3,232,15,6,17,25,49,29,13,30,0,185,12,5,8,13,51,15,14,23,0,146,10,10,6,5,19,3,6,5,0,70,6,4,0,0,10,3,5,0,0,37,7,3,0,0,6,0,0,0,0,11
113,411,123,1176,235,390,150,293,264,29,3080,303,113,644,153,215,65,183,130,30,1827,245,93,494,86,94,35,121,53,18,1234,179,53,291,45,35,22,55,30,8,712,165,74,221,26,24,17,70,14,6,624,95,11,49,6,11,15,17,6,6,216,65,14,96,32,26,12,32,19,15,308,2508,821,5610,2219,1945,1095,1318,1706,213,17433,6,0,0,3,4,0,0,0,0,19,0,3,0,8,3,17,0,8,0,35,5,0,4,15,7,12,3,11,0,59,4,0,3,15,13,13,3,12,0,73,8,0,5,18,15,24,3,18,0,103,14,5,5,32,46,32,14,35,0,173,26,11,18,28,54,34,17,40,0,226,21,6,27,28,53,12,20,36,0,204,25,7,12,14,40,7,19,19,0,147,14,8,7,12,20,0,13,6,0,83,8,6,3,0,4,0,7,5,0,38,4,3,0,3,8,0,5,0,0,29
114,271,105,925,185,222,82,181,160,28,2151,162,35,610,84,99,53,104,69,12,1219,161,59,409,74,61,45,63,39,10,924,127,23,232,50,23,15,42,31,8,554,124,40,204,27,23,22,62,24,8,531,53,3,49,4,8,7,10,10,3,144,25,11,82,21,22,12,9,22,22,223,1538,690,4901,1933,1379,990,841,1254,184,13712,0,0,0,0,0,3,0,0,0,7,0,0,0,4,3,3,0,6,0,25,0,3,3,12,18,17,0,8,0,61,3,3,3,16,15,19,5,14,0,75,8,9,13,12,25,20,4,22,0,109,7,7,6,33,30,28,5,28,0,147,11,3,10,26,54,36,3,15,0,158,11,3,12,22,28,7,12,21,0,122,14,3,11,14,23,13,3,4,0,92,3,5,3,4,9,4,4,4,0,41,4,0,0,4,8,4,3,3,0,23,3,0,0,0,3,3,0,0,0,7
115,253,131,1080,177,333,163,226,174,28,2571,247,95,707,67,185,93,127,108,19,1650,235,94,535,57,136,74,92,83,18,1323,162,76,322,25,41,32,54,35,9,755,291,98,309,27,62,60,44,40,8,937,156,28,96,9,21,30,16,7,8,364,43,4,104,32,19,17,23,17,33,288,1916,841,5325,1849,1771,1136,980,1218,255,15286,0,0,0,0,4,0,0,0,0,8,3,0,6,3,5,3,0,3,0,22,0,3,5,16,15,17,3,12,0,73,4,4,3,11,11,13,0,6,0,58,3,0,11,14,18,18,3,11,0,76,6,3,10,28,44,21,5,22,0,137,14,8,15,16,39,23,10,22,0,154,15,8,10,21,51,27,9,16,3,146,16,3,12,14,46,15,9,7,3,112,10,7,3,3,32,3,8,0,3,66,11,10,3,0,17,4,0,4,0,51,6,3,4,0,8,4,0,0,0,20
116,298,146,1439,255,532,191,695,301,58,3905,283,111,1087,120,338,143,419,177,43,2722,341,120,799,81,215,123,298,103,20,2100,259,93,519,31,99,70,203,69,20,1370,380,114,549,33,62,88,195,66,19,1504,151,25,103,7,14,28,27,15,0,370,26,13,109,17,29,18,36,29,42,324,2221,960,7164,2025,2472,1414,3124,1705,340,21438,3,0,0,0,4,0,0,0,0,6,0,0,0,9,8,6,0,10,0,36,3,4,8,7,9,21,4,18,0,67,0,3,5,14,15,20,0,11,0,80,10,3,12,10,15,19,4,21,0,88,3,8,13,24,27,34,18,19,0,146,8,4,9,27,44,21,48,28,3,195,12,10,16,20,60,21,60,28,3,241,24,8,3,18,73,13,45,10,6,203,11,5,8,3,37,12,25,5,0,107,10,6,3,5,26,8,7,3,5,66,7,4,3,3,6,3,7,4,0,35
117,744,624,2997,780,1782,464,515,435,151,8490,811,671,2362,502,1349,309,387,277,93,6768,801,714,2142,343,995,248,318,277,79,5920,724,547,1457,213,558,178,214,167,61,4123,1330,886,1916,191,569,212,290,260,78,5728,840,391,581,32,151,117,48,34,22,2218,90,54,264,46,80,38,44,45,115,776,6304,4770,16331,4837,8404,3349,2943,3039,984,50969,0,3,3,0,9,7,0,0,3,15,3,6,7,11,6,11,0,3,0,50,6,4,0,30,16,25,0,13,0,90,4,10,16,40,22,34,3,20,0,153,5,5,14,45,45,43,10,31,4,204,17,20,24,55,93,58,17,41,5,328,19,19,31,65,130,66,23,46,3,407,55,47,47,114,237,78,28,32,3,635,66,54,39,93,258,57,36,39,8,651,62,70,35,52,211,34,12,9,4,484,56,58,27,19,134,24,18,14,3,363,36,45,16,13,64,13,11,4,3,204
118,217,63,815,248,215,84,95,122,33,1883,184,68,591,147,121,47,84,58,22,1326,153,72,496,120,73,46,70,60,17,1107,124,37,288,89,38,26,41,26,10,679,171,70,306,83,42,35,34,18,3,776,86,22,72,16,20,32,3,8,8,272,15,5,90,19,15,11,3,14,24,203,1294,586,4224,1846,1034,743,511,772,186,11205,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,7,0,3,0,18,3,3,3,10,0,7,0,0,0,28,0,0,3,4,4,7,0,3,3,27,0,3,5,16,12,13,3,8,3,60,6,4,8,20,15,23,0,10,0,91,6,5,9,21,18,17,5,10,3,97,9,10,9,16,28,13,11,3,0,98,14,9,0,21,34,6,12,4,0,99,12,4,6,16,20,5,0,0,0,63,11,4,6,10,11,3,4,0,0,43,6,0,0,3,3,0,3,4,0,20
119,383,159,1866,298,577,215,363,283,51,4199,357,140,1233,141,313,149,253,135,61,2783,336,130,929,92,191,106,146,94,30,2047,254,82,501,47,103,53,94,46,26,1202,445,116,557,48,97,80,110,35,19,1498,209,42,111,11,25,40,11,8,4,459,42,27,170,50,41,21,27,25,63,451,2706,1213,9425,2978,2792,1598,1938,1685,440,24777,0,0,0,3,5,3,0,0,0,15,0,0,6,11,7,14,3,6,0,45,3,4,7,12,22,19,3,6,3,80,5,8,0,12,22,19,3,19,3,94,4,9,14,37,31,25,9,21,0,138,12,7,25,30,61,36,12,20,6,196,11,9,24,36,67,34,14,43,7,259,20,4,17,33,86,27,32,22,0,251,36,7,20,19,79,16,20,20,3,228,13,4,13,19,43,18,11,0,0,111,24,17,3,3,10,8,4,4,0,71,12,5,0,3,11,0,3,0,0,43
120,257,103,926,217,382,135,160,156,53,2395,205,115,611,100,234,89,110,95,26,1577,219,117,526,58,158,79,77,55,23,1311,170,81,317,37,69,34,50,37,9,804,284,150,365,31,78,46,60,35,13,1051,131,43,74,3,18,17,8,15,0,315,28,15,91,25,23,18,16,21,18,251,1671,942,4796,1741,1752,984,805,902,236,13836,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,16,3,6,5,8,3,4,0,5,0,40,3,5,8,9,9,16,4,11,0,59,3,5,4,12,18,5,0,5,3,54,4,5,7,25,28,25,0,12,4,117,7,4,9,22,27,12,4,14,0,102,18,16,10,24,53,16,9,19,0,156,16,10,6,14,57,13,11,6,0,149,16,10,11,3,29,12,6,0,3,86,7,9,7,3,20,14,5,3,0,73,9,7,0,0,8,3,0,3,0,26
121,349,245,1496,337,591,190,158,184,55,3605,364,230,1170,149,351,138,117,104,45,2673,386,238,881,112,245,126,84,79,29,2176,315,187,481,58,130,81,39,47,20,1364,540,276,579,47,137,103,58,37,27,1804,350,145,178,12,51,70,9,9,11,841,44,21,147,30,30,18,16,11,56,379,2980,1868,7610,2469,2752,1495,840,1192,368,21565,3,3,0,0,0,0,0,0,0,5,0,3,0,10,11,5,0,6,0,38,3,3,4,7,8,19,0,3,0,47,3,6,9,10,17,15,0,6,0,73,7,3,6,19,14,21,3,13,0,96,4,12,14,35,39,21,6,8,3,145,9,7,16,35,46,28,9,16,0,164,30,13,21,36,87,28,12,26,0,248,29,20,15,23,97,19,9,13,0,226,18,22,8,7,55,11,9,6,0,133,21,15,15,9,23,9,3,0,0,101,12,13,3,0,17,11,0,3,0,64
122,262,116,1183,175,241,122,182,162,28,2477,282,88,925,76,152,90,113,67,21,1821,263,79,674,68,86,89,72,54,8,1397,199,59,344,34,40,49,26,25,6,787,332,86,357,25,56,60,18,27,16,971,176,30,84,8,24,49,7,6,7,387,38,7,104,21,16,12,10,12,24,244,2021,822,5940,1587,1425,1075,786,930,176,14765,0,0,0,0,3,6,0,0,0,11,0,0,3,11,0,3,0,10,0,25,5,0,3,7,9,11,0,5,0,46,5,5,3,9,16,6,0,9,0,53,0,0,4,13,12,12,3,8,0,51,3,4,14,23,37,18,3,18,0,121,6,5,10,23,38,27,6,16,0,134,14,10,14,16,36,20,5,3,3,118,15,10,13,14,38,15,5,10,0,123,21,5,10,6,28,4,5,3,0,84,15,7,3,3,11,5,7,0,0,55,6,3,3,0,3,4,0,0,0,31
123,291,121,1333,209,363,138,428,226,41,3147,250,85,872,104,189,84,285,121,24,2010,249,60,656,79,109,54,231,104,24,1577,160,33,399,33,52,40,194,47,13,986,256,55,507,14,44,37,286,29,14,1251,98,12,151,8,21,15,67,16,4,393,23,7,99,34,28,11,39,27,24,285,1850,750,6656,2175,1827,1118,2267,1509,255,18410,0,0,0,0,3,0,0,0,0,7,0,0,0,6,4,9,3,14,0,37,4,0,4,15,9,22,3,12,0,74,0,0,4,18,21,24,0,15,0,85,4,6,8,14,19,24,6,20,0,93,9,6,5,21,38,23,13,18,0,125,8,4,12,25,45,35,19,27,3,181,12,7,9,22,52,23,17,30,0,173,17,12,7,14,44,11,18,14,0,135,8,5,0,3,18,8,11,9,0,61,7,3,7,3,13,10,5,6,0,49,3,0,3,0,0,0,7,0,0,18
124,372,164,1518,357,514,179,400,227,61,3796,289,122,1031,188,297,111,242,139,36,2458,264,117,780,161,148,63,180,83,33,1827,178,75,420,88,67,44,125,54,13,1066,270,67,378,49,74,49,96,42,10,1035,113,16,77,13,13,9,14,9,3,272,36,13,136,41,28,26,24,27,36,365,2176,1087,7667,3201,2701,1449,1883,1765,353,22283,0,0,0,0,5,0,0,0,0,11,3,0,3,12,9,10,0,8,0,48,3,0,0,24,18,23,3,19,0,89,5,3,4,13,18,20,9,22,0,101,0,0,6,17,29,30,3,20,0,112,11,9,10,30,68,34,7,29,0,201,11,9,13,32,54,26,15,37,0,195,21,10,24,10,69,16,31,36,0,212,24,10,10,16,56,21,26,10,3,172,13,8,7,8,32,14,12,9,0,98,10,3,3,7,12,3,11,4,0,49,7,5,0,4,8,0,0,3,0,31
125,474,314,2167,477,1183,316,623,337,107,5992,529,281,1650,255,707,224,347,211,53,4252,545,296,1261,222,419,156,226,162,64,3357,458,253,809,130,244,84,156,97,31,2253,699,284,883,98,214,111,158,87,43,2571,352,67,133,13,48,32,15,20,11,694,52,32,188,55,49,28,51,46,73,572,3811,2119,10961,3495,5212,1997,2889,2308,649,33432,0,0,0,0,4,0,0,4,0,10,3,3,0,11,11,7,0,9,0,43,0,3,5,22,17,18,4,13,4,87,3,6,3,28,13,23,4,10,4,91,3,4,15,18,28,29,8,25,3,137,6,15,17,37,82,31,12,42,4,244,8,10,25,40,79,44,41,41,0,304,27,13,32,41,152,47,55,46,3,411,31,26,26,41,175,37,41,21,5,393,16,18,14,20,110,21,11,13,3,233,28,21,3,9,44,17,16,3,0,133,19,12,4,3,20,7,3,4,0,64
126,149,120,626,155,310,77,72,100,27,1634,147,127,434,63,194,49,43,54,18,1135,158,161,345,43,122,35,32,33,13,946,133,127,236,26,55,25,24,20,14,666,316,215,268,19,60,53,28,20,16,998,173,84,54,3,24,28,8,3,8,375,23,14,65,14,19,11,4,6,21,172,1339,1073,3220,1183,1448,634,375,591,185,10042,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,7,0,3,0,17,0,0,0,4,7,9,0,3,0,28,3,0,3,11,7,12,0,6,0,44,5,0,3,7,13,13,0,9,0,46,5,8,0,14,17,16,3,3,0,70,3,14,9,8,30,7,7,12,3,87,8,10,12,15,37,8,3,7,3,104,14,7,8,18,40,10,5,6,3,107,10,15,9,4,34,6,0,4,0,78,15,14,7,4,22,6,0,0,0,60,12,6,3,0,8,3,0,0,0,34
127,346,156,1624,331,476,191,541,296,69,4034,321,146,1200,148,332,142,330,160,54,2832,334,129,855,114,209,106,217,94,35,2088,232,71,454,65,73,68,132,61,23,1174,394,91,439,53,87,64,93,35,21,1287,178,29,88,6,10,32,16,13,11,370,34,4,137,25,40,23,20,21,48,352,2405,1030,8198,2602,2617,1485,2449,1741,429,22959,3,0,0,3,4,4,0,0,0,15,0,0,0,4,12,13,0,6,0,39,3,3,5,14,17,22,5,17,4,87,3,4,7,24,18,29,3,21,0,97,11,4,8,14,38,19,5,16,0,125,6,3,16,29,51,24,8,31,0,167,13,6,14,27,51,27,22,30,0,209,25,12,15,29,93,36,44,41,7,296,18,12,20,12,61,10,35,14,3,184,22,14,10,11,32,12,18,8,4,123,17,6,3,3,24,5,8,4,0,69,15,3,7,3,12,6,3,0,0,45
128,286,99,1018,180,226,101,143,159,37,2247,241,79,649,54,140,67,78,66,13,1383,240,79,520,55,84,64,66,53,20,1176,172,47,294,19,50,35,48,33,8,714,254,45,287,22,51,41,59,26,11,793,102,19,72,14,21,19,10,14,4,276,34,10,64,33,24,12,7,20,13,226,1776,716,4961,1653,1443,961,714,939,186,13357,0,0,0,0,0,3,0,0,0,3,0,3,3,8,0,4,0,3,0,24,0,5,0,11,10,13,0,6,0,48,3,0,4,14,9,13,0,3,0,45,3,3,11,8,21,24,0,3,0,66,5,5,9,23,26,21,3,16,0,108,10,8,6,14,40,18,7,12,3,123,9,9,11,11,49,17,8,18,0,115,10,8,6,7,44,10,4,4,0,96,9,7,3,4,15,4,4,0,0,55,5,11,0,7,14,3,3,5,3,49,4,3,3,0,12,0,3,3,0,25
197,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,655,173,6196,257,132,148,568,1176,91,9387,551,121,4390,122,90,131,383,651,69,6507,493,112,3428,70,89,88,271,439,47,5033,321,68,1858,34,40,40,154,229,26,2767,396,110,1776,30,37,43,201,228,34,2859,125,44,391,16,9,16,43,60,4,705,73,14,587,41,22,12,66,103,65,989,3897,1309,31277,3500,1014,1011,3143,7003,664,52816,3,0,3,3,0,0,3,3,0,21,3,11,3,16,5,3,3,26,0,60,0,10,11,26,3,7,7,39,0,93,3,12,14,37,13,7,9,63,0,172,3,3,25,27,6,12,19,51,3,148,7,14,33,37,12,16,13,74,3,214,13,7,34,39,13,11,18,56,0,189,12,7,42,23,8,8,15,54,3,172,12,12,39,19,10,13,17,42,0,161,14,3,24,8,11,12,12,22,4,102,9,5,5,5,0,7,6,21,0,56,3,3,18,0,0,0,5,3,0,32
201,273,99,864,219,241,83,196,135,36,2149,153,73,486,94,118,41,101,67,14,1142,134,46,293,28,70,21,79,49,15,739,75,22,173,25,37,21,47,20,10,431,110,19,205,18,16,22,39,19,3,455,62,7,34,9,3,7,10,10,3,138,27,10,80,16,14,14,10,24,16,201,1603,553,4572,1956,1456,987,920,1241,185,13478,3,0,0,0,0,4,0,0,0,9,0,4,3,6,4,10,0,12,0,46,0,3,7,18,9,22,0,14,3,73,0,0,4,14,20,19,0,20,0,81,3,4,3,16,13,21,3,21,0,83,11,0,14,26,27,20,3,21,0,119,10,8,19,20,29,21,15,20,0,142,8,3,20,14,35,17,9,17,0,118,12,3,10,19,28,9,12,10,0,98,7,5,8,6,11,4,3,4,0,51,0,0,3,0,4,7,3,0,0,21,3,0,0,4,3,0,0,3,0,12
202,258,97,888,217,255,90,206,178,27,2224,196,91,537,116,117,57,129,78,8,1332,171,67,330,54,71,29,79,45,16,863,95,38,179,40,28,17,52,17,11,486,128,30,269,32,31,14,66,16,4,585,66,10,45,3,11,16,17,8,4,175,27,8,92,35,17,14,27,22,15,260,1706,616,4773,2098,1405,959,1051,1492,164,14257,0,0,0,0,3,0,0,0,0,4,0,0,3,7,5,12,0,3,0,29,0,3,5,13,9,19,0,8,0,59,5,3,10,14,9,11,5,16,0,75,0,5,3,17,7,19,3,10,0,78,8,7,10,20,19,23,12,31,0,127,14,5,7,22,30,35,8,26,0,144,23,8,5,14,37,9,15,22,0,134,9,8,6,14,21,8,7,12,0,84,4,5,7,5,21,5,12,0,0,56,4,0,0,3,5,3,4,0,3,23,3,0,3,0,0,0,0,0,0,14
203,391,175,1599,413,441,183,289,319,40,3849,279,145,1028,200,227,106,206,150,18,2350,267,100,731,126,106,56,111,81,21,1597,156,53,417,69,47,33,50,51,19,898,219,55,446,42,35,44,57,37,11,953,104,25,133,20,14,30,14,3,7,352,40,16,133,36,31,20,36,44,58,402,2340,1011,8179,3685,2410,1806,1501,2161,338,23426,0,0,0,0,0,0,0,3,0,8,3,3,0,18,0,26,0,26,0,78,5,0,5,23,6,39,3,24,0,116,6,5,7,26,13,27,4,13,0,102,4,4,7,30,28,16,3,29,0,127,4,4,13,51,29,25,5,37,3,176,10,8,26,40,26,23,10,29,0,176,16,13,27,21,52,31,20,23,3,200,16,11,9,13,45,9,12,18,0,133,10,3,4,9,22,5,10,4,0,67,8,3,6,3,12,3,0,3,0,42,7,3,3,0,3,6,3,3,0,29
204,369,101,1021,222,242,115,303,269,36,2670,231,84,661,128,138,59,209,144,12,1654,235,58,377,73,60,28,134,73,19,1060,132,28,215,49,28,20,60,56,11,590,142,24,204,23,20,16,40,24,3,504,51,11,60,11,7,4,11,10,11,164,40,7,116,25,16,13,24,26,21,287,2337,601,5529,2248,1459,1046,1424,1834,221,16697,4,0,0,0,3,0,0,0,0,14,5,3,6,7,7,16,0,16,0,55,10,4,11,12,7,19,3,18,0,79,7,3,7,15,8,20,3,22,0,81,3,0,13,19,14,18,4,20,3,97,15,7,18,28,31,17,5,31,3,149,11,4,15,34,27,25,9,32,0,165,21,5,18,13,34,19,18,18,0,143,16,3,6,13,32,13,12,16,0,115,10,3,3,3,9,3,11,12,0,45,7,0,0,3,0,0,3,0,0,19,4,0,0,3,3,0,0,0,0,15
205,517,156,1485,274,382,146,383,315,46,3711,365,97,880,147,189,72,229,158,36,2180,311,88,664,73,83,35,166,121,19,1548,170,40,484,34,38,31,137,100,15,1045,221,38,848,35,67,16,248,104,23,1596,165,12,446,9,16,17,74,36,15,797,69,14,187,60,23,24,40,34,37,489,3465,919,9049,3279,2416,1587,2042,2585,353,25697,5,0,0,0,7,0,0,0,0,16,0,0,3,11,0,26,0,14,0,54,8,5,9,24,18,17,0,20,0,101,10,5,10,28,26,31,5,23,0,134,12,4,17,47,24,28,7,26,0,169,19,3,20,57,49,48,4,39,0,236,23,8,21,51,53,40,7,26,3,239,25,16,25,29,57,24,19,33,3,230,24,4,4,14,33,15,14,13,0,127,15,7,7,9,14,4,3,3,0,64,15,3,3,3,6,4,0,5,0,37,3,3,0,0,3,6,3,0,3,23
206,1081,806,3670,1034,2262,554,447,584,166,10603,891,866,2779,569,1484,344,299,379,103,7708,1015,841,2414,313,913,271,238,294,74,6364,769,576,1783,196,382,167,204,249,53,4376,1431,886,2182,161,412,241,420,351,70,6151,787,354,443,46,125,168,47,42,34,2044,119,65,428,106,104,72,62,86,148,1193,7800,5753,21132,8314,10371,4421,2818,4761,1128,66501,0,0,0,5,4,0,0,3,0,18,5,3,3,39,11,31,3,18,5,116,4,14,16,55,13,48,9,29,3,188,4,10,19,52,36,40,6,40,0,197,5,8,23,86,57,59,5,33,8,283,27,19,35,94,102,70,11,73,4,432,27,39,46,103,148,73,22,57,9,518,58,57,50,113,231,69,26,53,3,659,63,72,61,80,246,61,32,35,10,650,58,70,28,43,160,27,15,7,0,410,55,68,16,14,94,25,10,3,5,290,48,46,10,8,41,6,12,5,3,175
