SA4_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
101,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,11,0,0,0,6,0,3,0,0,0,7,0,0,0,3,0,6,0,4,0,13,0,0,7,0,0,0,0,8,0,14,0,0,8,3,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,5,9,0,0,17,21,5,9,5,15,8,80,3,0,14,42,6,67,0,30,0,173,19,45,56,501,80,1051,27,459,21,2264,8,17,32,134,35,183,10,90,5,509,8,15,37,105,26,73,4,31,0,289,4,29,186,59,57,27,14,25,11,416,5,12,192,27,24,8,9,15,0,302,4,5,96,9,6,11,5,13,0,156,9,12,39,12,4,5,0,10,0,100,0,12,17,20,3,30,3,21,32,139,64,154,669,914,243,1465,72,698,71,4343
102,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,14,0,7,0,30,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,3,0,0,0,13,0,0,12,4,5,0,0,0,0,23,0,0,11,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,15,0,5,23,19,3,28,0,13,8,110,9,9,23,83,14,181,3,64,0,395,34,121,86,962,151,2309,122,1105,31,4919,26,58,55,348,77,501,59,224,4,1344,18,31,69,185,32,164,12,66,4,590,14,43,284,106,47,48,9,26,5,587,16,30,278,49,28,21,9,12,0,450,10,11,113,13,9,5,3,3,0,171,10,7,59,6,8,4,0,0,0,92,0,4,19,27,8,53,0,25,41,177,136,312,983,1790,381,3282,215,1527,96,8727
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,20,0,0,0,0,0,5,0,5,0,8,0,0,0,5,0,8,0,0,0,10,0,0,11,5,3,3,0,5,0,25,0,0,9,0,0,0,0,3,0,17,0,0,4,0,0,0,0,0,0,11,0,5,3,0,0,0,0,3,0,8,0,0,7,0,0,0,0,9,11,22,7,4,26,12,3,19,3,28,11,120,7,14,13,78,6,112,0,52,4,285,30,68,47,573,70,1090,31,593,17,2527,8,18,24,171,21,192,11,84,3,524,9,27,28,107,14,82,4,43,3,316,13,39,227,90,45,49,9,27,3,504,17,43,223,39,20,19,4,23,3,383,7,7,123,21,20,3,0,12,0,197,9,11,71,22,9,8,6,10,0,137,0,5,25,27,6,36,3,30,49,188,100,236,777,1125,217,1594,76,862,87,5074
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,7,0,6,0,6,5,46,3,3,4,37,3,62,3,28,0,155,13,16,31,298,42,858,16,455,18,1753,14,9,13,73,18,108,11,63,0,306,7,16,23,55,12,39,0,12,0,171,13,21,136,54,34,24,4,10,0,290,7,8,89,14,11,4,0,11,3,142,3,3,36,4,3,10,0,4,0,65,3,7,15,3,3,5,0,0,0,39,0,3,3,10,3,16,0,13,23,77,59,93,359,558,124,1136,38,590,45,3000
105,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,3,0,3,0,13,0,0,12,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,6,7,0,0,20,5,5,10,0,10,6,67,3,3,8,18,4,36,3,27,0,110,7,16,29,192,20,506,12,209,10,997,4,16,13,51,12,78,6,37,0,221,9,12,6,46,14,30,4,9,0,128,4,24,98,48,33,19,3,7,0,241,8,15,109,24,14,6,0,4,0,185,3,3,47,13,6,4,0,3,0,80,8,9,42,9,0,0,4,10,0,87,0,5,7,8,0,28,0,10,28,77,39,105,364,417,113,705,36,312,36,2120
106,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,5,0,4,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,3,0,10,4,0,0,3,0,0,29,0,0,3,3,0,0,0,4,0,17,0,0,3,4,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,3,9,9,3,28,18,6,15,3,21,6,106,9,6,24,79,7,108,13,67,4,311,29,80,70,631,116,1654,88,962,28,3654,13,31,35,245,42,322,26,162,7,877,20,25,39,108,30,135,3,62,0,423,21,38,314,67,65,45,6,19,8,582,17,30,262,39,25,9,0,18,3,410,10,19,129,25,10,4,4,4,3,209,4,14,76,52,6,6,4,9,0,181,8,3,5,17,8,43,3,16,42,139,128,243,958,1262,310,2327,151,1318,83,6781
107,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,5,0,5,0,25,0,0,0,3,0,6,0,0,0,12,0,0,3,0,0,3,0,0,0,12,0,3,8,4,3,0,0,3,5,17,0,0,7,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,3,7,15,12,9,22,4,16,7,93,0,18,25,98,16,143,8,75,3,382,37,314,94,1245,277,2147,171,1000,35,5330,30,73,73,419,126,512,52,244,7,1530,29,73,66,221,53,165,6,73,6,704,23,84,260,106,79,49,10,16,9,636,17,57,305,60,33,15,4,15,3,504,7,15,107,22,12,13,4,7,0,186,14,14,60,17,11,7,3,7,0,129,3,17,17,38,5,45,3,9,54,186,168,673,1013,2227,607,3095,257,1442,110,9591
108,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,5,0,7,0,13,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,9,0,3,11,4,0,0,0,0,0,11,0,0,9,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,6,0,10,21,12,3,17,0,16,9,87,4,3,14,54,10,105,0,60,4,258,22,30,37,432,62,1203,37,558,16,2406,9,10,26,90,10,136,8,61,0,364,0,14,30,60,15,54,0,25,0,193,9,20,173,47,45,19,3,19,0,330,9,18,112,28,16,7,0,8,0,196,0,6,58,13,12,7,3,3,0,105,8,6,32,4,3,8,0,6,0,59,0,8,16,18,0,36,0,22,37,130,59,114,501,755,166,1562,58,768,58,4050
109,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,3,0,12,5,0,7,0,7,4,43,0,0,9,37,13,61,0,37,3,160,23,44,32,391,50,821,24,356,6,1743,7,11,17,94,10,104,4,39,0,277,4,9,17,54,10,47,7,32,0,183,8,36,147,29,25,20,3,15,6,294,9,14,137,15,14,12,3,7,0,212,3,4,54,11,6,0,3,3,0,84,4,5,20,10,0,3,0,5,0,43,6,4,12,15,4,23,3,13,33,111,62,129,441,655,132,1091,46,507,49,3106
110,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,7,0,15,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,3,0,0,0,8,7,0,8,0,0,11,0,3,0,25,3,0,6,0,0,0,0,3,0,15,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,3,15,9,3,22,12,10,23,3,18,7,99,11,18,14,61,10,92,11,52,7,259,18,65,74,357,71,1026,43,494,14,2161,16,17,19,117,30,164,10,86,5,471,13,26,18,72,29,81,3,29,0,280,10,49,175,57,56,37,4,21,6,410,12,21,136,20,20,16,5,25,0,254,4,12,62,17,11,24,3,10,0,137,15,11,52,16,3,9,8,9,0,125,0,4,16,39,17,44,0,18,44,180,100,223,563,756,237,1484,88,739,72,4271
