SA4_CODE_2016,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_Inad_des_M,Inad_des_Inad_des_F,Inad_des_Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
113,11,232,163,395,146,39,189,157,36,197,2190,619,2811,0,7,10,43,62,108,36,25,70,47,31,75,0,0,3,105,38,145,12,10,15,3,19,27,253,195,445,10,7,12,154,432,588,43,78,120,115,167,283,327,682,1007,4,0,4,99,33,134,169,333,500,275,367,637,6,0,9,858,1264,2123,113,31,146,985,1293,2278,0,8,6,187,453,636,477,589,1064,662,1044,1705,6,3,7,1323,1252,2575,1483,480,1959,795,363,1155,3600,2100,5703,45,57,106,883,3416,4301,543,889,1436,93,216,309,1559,4587,6146,23,157,180,428,1907,2333,524,1854,2374,191,1526,1720,353,1691,2045,1510,7135,8646,0,8,8,71,37,110,22,32,52,178,156,336,13,3,16,279,237,522,3,0,3,1170,205,1380,265,795,1059,0,0,0,1438,1005,2443,1273,539,1818,456,376,835,35601,32330,67936
114,37,176,108,285,100,25,127,49,32,81,1281,379,1657,5,0,3,51,77,125,56,48,103,16,15,31,0,3,6,82,27,108,25,3,26,0,6,12,229,178,401,10,13,25,126,320,445,30,50,77,125,136,259,285,526,803,0,3,7,75,46,121,290,549,838,368,600,967,0,5,9,979,1298,2274,230,116,338,1209,1408,2620,0,4,4,245,525,769,557,424,976,798,954,1752,6,3,6,900,911,1812,1098,239,1333,473,194,672,2479,1343,3819,30,62,93,843,2688,3531,106,211,325,142,304,453,1125,3269,4391,24,139,171,378,1577,1951,550,1658,2211,307,1675,1981,354,1471,1831,1619,6531,8146,8,7,21,88,78,168,86,92,173,203,159,362,8,5,7,392,347,736,0,0,0,780,171,953,258,834,1096,0,17,20,1049,1021,2067,945,547,1489,354,282,638,25277,26698,51975
115,22,228,102,329,85,26,113,154,55,208,1717,429,2142,20,12,24,47,64,113,116,97,214,32,30,60,0,3,4,275,87,355,123,39,164,3,15,17,619,342,963,37,38,68,317,434,750,215,362,578,553,569,1120,1127,1403,2523,4,7,11,102,73,173,695,763,1458,799,841,1645,23,16,37,2352,2474,4828,1845,738,2578,4216,3230,7447,3,8,7,362,653,1014,721,487,1202,1082,1142,2227,7,7,9,669,690,1356,35,19,54,566,192,755,1273,901,2177,42,93,141,1315,4779,6097,158,273,429,399,849,1247,1917,6001,7919,27,125,153,462,1512,1974,888,2548,3437,413,1496,1909,641,2945,3588,2434,8626,11055,14,15,32,47,32,83,82,96,169,392,427,824,37,15,49,566,593,1161,3,4,6,1111,280,1390,689,1399,2089,0,27,27,1801,1706,3514,1972,1323,3298,675,477,1149,42721,42879,85609
116,10,931,315,1240,835,288,1121,2167,681,2849,8934,2117,11051,14,14,26,35,19,56,93,82,175,43,29,71,0,0,0,324,101,427,51,32,78,6,20,26,571,289,860,21,23,48,328,446,782,69,76,144,135,159,296,550,707,1262,3,4,7,383,142,526,359,487,844,748,635,1382,9,0,17,1388,1140,2519,534,222,752,1928,1364,3287,0,5,3,768,780,1546,934,687,1625,1698,1471,3174,8,7,14,1151,1645,2803,27,6,32,1391,626,2019,2581,2286,4867,49,93,141,1654,5966,7620,302,343,646,249,431,680,2245,6838,9087,32,147,179,751,2317,3071,796,1881,2680,267,1549,1809,694,2947,3643,2542,8847,11382,9,8,18,45,60,106,62,38,100,387,350,739,25,33,57,526,495,1026,3,0,3,2006,390,2399,700,1114,1817,0,9,9,2711,1522,4231,3467,1673,5139,1070,652,1723,61766,46446,108208
117,604,2307,795,3108,5337,2375,7709,1237,528,1763,26163,12467,38630,494,505,998,2760,3660,6421,1559,1238,2800,2677,2676,5357,559,614,1169,4818,1986,6808,2740,1055,3790,206,329,531,15808,12060,27874,1461,857,2323,25413,19480,44886,8471,9060,17534,14930,9923,24853,50273,39321,89597,34,48,78,972,581,1554,6558,5555,12108,7565,6176,13739,484,320,800,36925,38748,75678,17440,5865,23309,54857,44930,99791,13,22,42,8047,10466,18516,2971,2662,5635,11032,13157,24187,132,171,303,12382,14687,27064,3463,945,4407,6483,2922,9406,22452,18729,41184,588,878,1468,2296,5154,7447,8538,10354,18885,1445,2196,3640,12858,18587,31448,166,454,621,2983,7238,10221,3300,7436,10729,773,1747,2522,1664,4927,6599,8893,21802,30693,173,187,369,705,1142,1845,2040,2013,4055,1208,863,2069,2644,1515,4158,6774,5722,12500,14,6,19,2844,575,3412,4154,6378,10530,8,82,88,7013,7041,14047,9837,7049,16885,4224,3488,7715,314545,264939,579482
118,39,147,77,221,116,40,154,70,27,96,1222,297,1521,44,36,78,106,166,266,574,451,1020,69,74,141,8,12,20,239,76,312,72,31,98,18,56,68,1122,893,2013,76,52,128,441,442,883,87,139,220,537,333,864,1140,966,2101,7,6,14,76,32,113,1171,1234,2409,1258,1272,2531,33,33,64,2888,3421,6305,808,299,1103,3723,3744,7468,0,5,6,611,1111,1723,711,614,1329,1324,1729,3054,4,12,12,1469,1255,2723,966,295,1258,1262,556,1820,3700,2112,5816,66,126,185,1726,5045,6772,3168,3504,6670,601,971,1573,5562,9636,15199,40,183,224,1138,3235,4375,1338,3765,5099,516,1410,1923,433,2184,2614,3460,10777,14242,20,30,50,94,101,199,341,352,694,1285,793,2080,88,59,154,1831,1343,3171,0,0,0,548,136,686,931,1954,2881,3,186,188,1481,2275,3761,1528,1331,2861,639,548,1185,44461,48572,93033
119,69,1858,548,2405,788,241,1029,517,218,734,7642,1756,9402,29,13,40,293,143,438,104,64,161,35,12,52,7,3,8,278,107,388,66,18,88,24,61,88,834,430,1262,55,41,95,1663,1470,3129,258,421,682,468,347,813,2450,2273,4724,6,11,19,347,196,540,1038,1084,2119,1395,1285,2681,17,11,33,3117,2819,5934,1011,334,1342,4145,3160,7306,11,9,13,750,1131,1878,1498,1062,2553,2253,2196,4446,6,8,17,1961,1940,3897,44,11,59,1730,615,2339,3739,2576,6316,63,160,221,2044,8586,10628,508,885,1394,544,895,1437,3158,10527,13685,62,247,314,1641,5527,7167,1827,4685,6509,804,3522,4333,913,4374,5288,5251,18356,23609,23,9,28,70,33,108,153,96,248,600,598,1201,90,78,164,928,823,1749,3,0,3,2463,459,2922,1216,2331,3552,0,25,25,3684,2816,6502,4269,2300,6571,1525,975,2506,79061,70580,149640
120,44,861,539,1402,331,83,414,329,119,452,3926,1187,5120,37,31,66,204,290,491,269,184,453,78,64,148,10,3,10,259,82,342,152,83,236,17,64,81,1027,795,1822,70,72,146,1724,1945,3669,453,555,1011,807,679,1485,3059,3253,6313,0,9,10,135,65,205,1198,1069,2272,1342,1147,2487,15,14,30,3180,3371,6550,1474,503,1977,4665,3888,8557,3,8,15,663,924,1587,974,726,1698,1643,1655,3297,16,8,28,2154,2384,4542,30,14,43,797,264,1061,2997,2669,5672,90,141,230,1653,5278,6924,479,859,1342,442,767,1204,2655,7048,9703,61,174,236,1172,3145,4312,1521,3610,5134,552,2158,2708,655,3027,3677,3959,12114,16073,24,19,39,50,34,81,272,245,518,431,327,761,61,37,96,838,659,1496,5,10,14,1193,209,1404,1164,1732,2898,0,107,106,2368,2050,4420,2318,1488,3807,922,672,1591,54871,53017,107890
121,339,715,227,941,386,220,598,261,95,351,3334,1301,4634,192,157,352,585,778,1364,758,590,1348,1782,1336,3114,31,15,44,2703,1280,3987,759,324,1080,34,107,137,6841,4589,11428,264,170,435,2545,2104,4651,1527,1575,3102,2624,1923,4542,6960,5770,12731,15,9,30,416,292,709,1962,2101,4064,2402,2404,4803,179,88,270,12515,10922,23444,9114,3484,12598,21810,14500,36312,6,19,27,1866,2924,4789,1308,930,2238,3184,3867,7055,16,18,36,2302,2419,4719,728,171,905,1433,555,1987,4487,3159,7642,186,333,519,2927,8833,11760,817,1395,2205,940,1634,2580,4868,12190,17065,121,359,482,2597,7757,10360,2708,7287,9995,823,2615,3437,803,3929,4729,7058,21946,29005,35,35,76,280,335,620,361,376,739,982,867,1848,218,68,285,1883,1685,3566,9,0,10,1796,341,2139,1837,3268,5106,9,267,274,3652,3877,7523,4280,3204,7479,1381,1113,2498,107589,103077,210668
122,34,311,119,428,114,42,155,188,72,255,1532,421,1953,20,28,47,147,201,350,259,171,435,212,104,316,24,14,38,195,52,246,84,49,139,28,58,83,975,681,1654,45,29,71,314,348,661,89,151,235,524,385,912,975,908,1882,3,3,5,151,84,238,753,901,1654,912,986,1893,33,25,52,2978,3400,6377,1436,611,2050,4445,4035,8485,0,3,3,400,887,1286,902,556,1453,1301,1439,2738,9,0,9,1009,962,1964,28,10,36,545,212,757,1591,1180,2764,68,144,215,1149,4531,5677,221,319,539,491,1023,1511,1931,6017,7944,44,135,180,347,1560,1907,909,2821,3729,528,1724,2253,694,2690,3388,2518,8936,11455,4,6,18,35,35,73,205,256,455,585,473,1054,68,27,99,899,797,1701,0,0,0,1332,269,1596,617,1692,2311,3,80,87,1954,2046,3995,2230,1648,3876,479,435,911,43921,44292,88217
123,13,384,196,584,148,36,177,572,171,746,3416,871,4293,11,3,18,22,37,62,71,73,139,77,17,99,0,3,3,129,35,162,32,11,45,13,27,40,354,212,567,16,19,38,248,409,654,44,99,149,168,154,324,481,684,1158,5,5,10,322,112,439,353,515,870,688,635,1321,9,3,11,1072,1392,2466,263,120,380,1341,1517,2862,3,10,10,313,639,952,631,532,1164,939,1181,2121,7,3,10,824,1326,2150,17,4,20,843,341,1177,1694,1669,3360,32,72,106,1310,4867,6174,415,665,1081,198,430,626,1957,6030,7989,30,149,174,471,1854,2322,700,2010,2706,195,1585,1774,388,2426,2811,1774,8022,9798,0,4,4,47,32,82,43,46,86,296,355,652,26,27,53,414,463,878,3,0,3,1281,249,1533,454,1130,1585,0,6,4,1741,1389,3125,2237,1132,3374,681,402,1084,40552,38013,78570
124,53,560,231,791,200,59,260,647,259,902,4114,1111,5225,6,10,20,198,200,395,113,82,194,18,18,41,0,4,4,195,70,266,50,18,67,15,37,59,599,438,1039,16,40,57,316,484,802,50,101,151,211,224,435,594,850,1440,5,3,3,286,123,404,509,836,1342,799,958,1750,8,7,20,1516,1989,3500,389,160,547,1914,2151,4063,6,5,9,476,836,1310,688,582,1272,1168,1423,2592,9,12,24,1511,2667,4176,1505,446,1953,1365,640,2000,4389,3762,8153,65,124,189,1462,5308,6768,1059,1561,2626,292,613,905,2878,7610,10491,38,216,261,1329,4384,5714,1014,3131,4147,329,1710,2041,691,3266,3957,3399,12714,16116,9,18,27,68,52,120,179,153,330,552,597,1151,25,32,54,841,846,1688,3,3,9,1549,335,1888,568,1495,2062,0,16,14,2125,1846,3972,2437,1208,3643,770,524,1297,49848,52364,102208
125,38,1861,619,2483,840,283,1123,1541,563,2100,9537,2507,12049,43,22,60,113,106,221,107,55,160,117,42,166,13,11,20,893,277,1174,172,55,226,47,90,139,1504,664,2168,77,69,150,4369,4915,9285,1305,2234,3536,923,842,1759,6673,8062,14732,5,9,13,437,201,641,1272,1141,2411,1718,1351,3064,36,14,52,4387,4098,8486,2126,677,2807,6548,4791,11341,3,12,15,1785,1993,3780,1738,1109,2848,3527,3112,6638,28,36,66,4846,6690,11530,209,96,303,5201,2794,7994,10288,9612,19901,141,230,374,2232,7890,10129,1225,1728,2955,529,895,1427,4133,10746,14883,107,364,475,2989,8988,11985,1788,4350,6137,797,2860,3659,1249,5195,6444,6929,21767,28699,40,25,64,60,56,120,180,157,330,1102,875,1974,301,293,602,1690,1402,3089,8,0,8,3232,620,3854,1539,2302,3839,0,20,20,4774,2938,7717,6195,3118,9314,2251,1476,3721,119812,100417,220226
126,14,306,124,430,79,17,100,82,40,122,1154,350,1508,49,27,80,140,224,363,115,76,193,687,589,1274,5,6,9,3896,1701,5595,682,259,933,11,31,41,5583,2905,8488,31,29,62,440,575,1017,55,63,117,351,266,620,882,935,1817,3,7,8,196,126,323,582,602,1186,786,733,1521,47,36,85,3250,2749,6000,4333,1497,5829,7632,4281,11912,0,3,5,489,666,1155,878,612,1492,1367,1279,2651,3,4,10,766,797,1556,29,3,41,910,359,1266,1714,1161,2873,52,128,180,997,3403,4395,1860,2787,4649,330,612,947,3245,6932,10173,64,149,211,816,2090,2902,1707,3707,5414,504,1650,2148,539,2006,2547,3628,9595,13226,6,12,19,17,14,33,74,81,149,292,276,560,84,45,128,475,422,899,0,3,3,806,214,1023,704,1219,1927,0,55,55,1516,1498,3013,1806,1322,3131,759,595,1358,52092,48003,100093
127,13,574,199,772,580,280,857,1189,456,1645,6089,1715,7803,18,5,18,69,63,136,53,58,116,45,8,50,0,4,8,234,93,329,51,26,80,16,37,46,487,292,779,28,33,56,376,530,901,53,115,172,251,247,496,703,925,1625,9,0,10,462,145,603,592,682,1277,1063,830,1892,8,5,19,1735,1822,3550,422,121,547,2161,1950,4112,3,13,16,864,1151,2009,1047,783,1835,1913,1943,3864,14,9,19,1501,2296,3796,2036,357,2394,1201,454,1653,4754,3118,7868,54,123,185,1978,6942,8914,316,509,830,381,593,969,2729,8167,10902,49,170,220,1005,3084,4089,1096,2792,3892,346,1985,2328,654,3201,3850,3156,11224,14382,6,13,19,33,32,61,69,48,120,455,408,863,35,40,79,605,547,1146,0,0,3,2250,427,2674,630,1278,1907,0,9,11,2885,1713,4598,4000,1908,5908,1348,908,2261,65759,54468,120230
128,14,224,112,335,146,79,227,128,63,194,1412,455,1867,9,9,14,40,38,75,101,62,162,17,13,32,3,3,6,101,33,135,29,13,46,11,16,25,315,186,495,20,22,40,266,396,660,85,146,230,308,323,627,680,880,1559,0,3,8,95,69,161,465,637,1098,562,709,1269,17,6,26,2353,2120,4475,450,201,654,2816,2329,5146,0,3,3,295,642,941,547,469,1018,847,1114,1964,6,5,4,699,914,1611,51,21,75,553,216,761,1304,1144,2451,31,68,107,965,3958,4926,190,328,513,252,548,805,1441,4912,6355,24,109,132,617,2073,2689,785,2448,3235,375,1709,2082,381,1959,2339,2186,8294,10482,8,14,24,20,28,53,78,84,164,383,449,830,42,20,65,535,602,1131,0,0,0,1075,278,1357,521,1343,1860,0,21,21,1595,1640,3238,1471,920,2392,466,354,824,32077,35383,67454
197,4,0,0,0,0,0,0,0,0,0,18,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,6,0,0,0,4,0,7,0,0,0,3,0,5,8,0,7,0,0,0,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,78,9,90
199,71,1148,185,1336,948,41,992,190,42,233,8835,934,9766,58,16,69,77,77,157,343,97,435,161,50,209,4,0,4,1007,64,1070,168,16,178,8,21,26,1820,335,2158,32,19,46,330,269,600,139,105,243,164,89,255,664,478,1141,8,0,6,208,40,246,415,230,640,629,273,900,23,12,35,2381,2004,4391,822,169,993,3229,2190,5415,3,8,13,1161,824,1989,7583,5454,13042,8754,6290,15042,19,8,29,697,551,1252,285,71,353,1480,270,1750,2477,903,3382,94,113,211,777,1783,2556,289,263,548,1203,1231,2435,2357,3386,5749,80,226,300,174,390,564,652,1490,2144,319,2042,2363,748,3629,4379,1968,7781,9751,43,30,71,63,24,85,760,416,1180,675,241,916,116,56,174,1652,767,2422,8,5,16,2595,96,2693,1099,1631,2726,0,137,141,3703,1872,5577,4251,1447,5703,1610,961,2573,109237,34124,143362
201,3,239,142,386,136,100,237,70,28,101,1599,501,2100,12,0,15,169,105,269,63,47,113,54,43,96,3,0,3,237,200,435,42,26,73,6,18,27,588,442,1026,10,3,13,162,297,461,49,85,135,121,126,249,345,517,860,0,7,9,114,47,169,238,287,526,356,343,697,17,6,21,964,1246,2207,499,178,672,1477,1428,2901,4,6,11,200,384,585,318,340,658,519,728,1245,4,6,6,985,1457,2435,46,7,52,553,266,819,1582,1734,3318,39,64,108,1123,3221,4350,577,883,1457,154,317,471,1902,4487,6387,31,140,177,838,3578,4421,740,1898,2636,230,1131,1364,350,1454,1801,2192,8212,10396,9,8,20,172,186,359,91,74,165,346,340,684,35,34,69,646,644,1288,0,0,0,844,144,986,316,829,1143,0,6,6,1162,977,2137,938,551,1485,381,298,678,28822,30784,59603
202,14,269,141,412,120,36,155,72,31,98,1486,400,1889,10,5,16,63,89,157,50,41,91,44,33,83,3,0,3,149,56,212,23,18,39,12,55,74,368,305,672,14,9,22,626,926,1559,60,88,145,172,164,338,873,1187,2058,0,11,10,82,39,116,213,302,512,292,348,639,11,8,11,1032,1219,2252,271,81,355,1314,1308,2619,0,0,0,275,461,729,361,348,709,635,805,1445,0,4,7,904,1397,2305,125,70,188,771,328,1100,1805,1796,3603,39,88,126,1008,3006,4020,327,530,858,128,264,393,1503,3890,5398,30,129,166,757,3266,4026,675,1972,2647,182,1266,1453,418,1541,1962,2070,8171,10244,9,10,18,70,70,137,84,81,173,298,291,593,16,13,33,479,473,953,0,0,0,897,163,1068,319,834,1158,0,3,3,1221,1005,2226,1069,560,1635,347,289,634,29962,30746,60709
203,33,461,231,692,383,82,466,227,76,305,2891,755,3643,18,7,23,113,114,225,108,75,185,46,28,66,0,3,3,162,96,265,35,12,48,32,143,179,516,474,991,26,12,35,274,529,804,403,882,1291,340,289,631,1046,1715,2760,3,8,14,171,88,262,490,741,1232,664,842,1505,20,7,25,2388,2478,4867,593,186,776,2998,2670,5672,0,7,8,434,808,1241,822,728,1556,1256,1547,2803,10,11,24,1473,2594,4063,130,86,213,1327,560,1883,2935,3248,6181,96,177,274,1796,5085,6877,1306,1814,3116,286,552,836,3481,7628,11106,31,162,199,1168,5276,6446,1127,3222,4351,309,2454,2767,764,3220,3985,3407,14343,17748,23,17,46,105,97,206,146,189,333,663,551,1209,58,63,124,997,923,1923,3,4,3,1475,230,1703,577,1721,2306,0,29,32,2062,1985,4041,1843,999,2836,697,555,1252,52063,56326,108389
204,430,268,192,460,118,55,172,234,51,282,2394,793,3192,11,5,9,91,105,194,23,12,40,23,21,44,0,0,4,77,26,100,14,8,26,4,28,33,248,206,449,5,9,18,119,359,475,34,50,81,99,118,214,258,529,786,3,4,4,163,106,265,196,330,529,361,434,799,3,3,9,843,1178,2024,175,49,223,1018,1237,2259,3,6,6,340,480,824,511,506,1020,858,989,1846,0,4,3,1011,1470,2488,1568,323,1887,741,264,1003,3315,2066,5386,39,74,111,1051,3431,4482,224,428,655,308,395,698,1614,4329,5942,23,173,189,349,2397,2742,585,1744,2330,200,1414,1615,255,1463,1719,1407,7187,8599,17,10,28,96,63,165,46,65,112,393,415,805,55,41,101,611,594,1203,3,3,3,1066,213,1281,307,756,1063,0,6,6,1375,973,2354,1206,607,1810,506,383,883,34545,32499,67050
205,34,397,287,684,183,56,235,61,25,81,2390,726,3117,9,9,13,72,119,193,33,50,87,44,39,84,4,0,3,164,77,238,58,15,75,14,70,84,390,386,772,6,14,17,335,734,1070,87,159,248,171,224,397,599,1133,1730,0,10,11,166,80,246,350,660,1010,520,749,1271,4,3,9,1492,1852,3339,319,97,418,1813,1956,3768,0,10,10,301,660,957,689,646,1338,986,1320,2303,3,9,11,1476,2616,4093,553,187,743,1076,515,1588,3117,3320,6442,57,124,187,1562,5238,6801,369,598,971,171,422,598,2165,6388,8552,27,200,235,531,2685,3215,936,2979,3914,370,2726,3097,417,2136,2550,2281,10732,13008,16,7,25,209,215,420,85,94,184,394,451,851,42,54,96,746,818,1570,3,0,3,1578,318,1898,418,1399,1812,0,5,5,1996,1722,3720,1782,846,2633,744,564,1303,49179,48610,97786
206,282,3676,2057,5734,3162,1225,4386,724,269,996,17629,6664,24296,432,349,779,2068,2307,4372,2028,1434,3464,1568,1263,2822,178,171,347,10537,4696,15232,2195,828,3019,231,382,618,19224,11423,30648,823,549,1374,17819,15331,33148,7971,8445,16412,9998,7103,17099,36615,31415,68038,32,55,89,1208,717,1926,6122,6100,12219,7363,6874,14237,480,332,812,41178,40249,81421,23144,7527,30669,64804,48106,112910,26,58,82,8109,10270,18380,4306,3762,8067,12441,14088,26527,98,122,219,14229,19772,34001,2051,826,2882,8655,4412,13069,25039,25139,50175,757,1241,2000,4073,11339,15410,9896,12770,22668,2107,3531,5636,16831,28885,45715,329,868,1197,7402,23796,31193,6144,14820,20966,1574,4587,6164,2120,8580,10699,17567,52649,70222,199,201,398,789,1093,1883,2027,2054,4083,3650,2767,6413,4020,2292,6313,10683,8405,19085,20,10,28,3596,668,4268,5455,9216,14665,6,227,235,9081,10127,19201,10516,7536,18050,4666,3694,8358,357026,330390,687418
207,22,387,160,549,643,436,1084,109,47,157,2397,948,3344,33,12,43,198,303,499,229,202,429,46,42,80,6,3,13,707,444,1146,247,107,351,41,118,162,1507,1221,2722,76,64,136,738,871,1608,439,389,834,1232,984,2214,2486,2307,4796,14,17,33,135,92,227,1567,1723,3287,1723,1827,3550,42,31,74,5750,5954,11703,3015,1037,4049,8808,7024,15835,3,6,13,1316,2053,3368,1033,769,1799,2347,2831,5176,4,10,15,1723,2592,4312,69,18,88,1027,567,1596,2821,3188,6009,121,306,429,2898,8092,10985,2647,3709,6361,727,1447,2173,6393,13554,19944,87,308,392,1349,4908,6258,2246,5929,8173,1143,3612,4754,921,3798,4716,5743,18546,24292,18,19,38,83,95,180,205,228,433,723,780,1506,89,41,129,1120,1161,2287,4,4,8,1327,281,1603,1409,2983,4390,7,116,122,2746,3384,6129,2398,1805,4203,923,727,1644,66217,77910,144126
