SA4_CODE_2016,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_Inc_LR_15_24,F_M2_TrnTrm_Inc_LR_25_34,F_M2_TrnTrm_Inc_LR_35_44,F_M2_TrnTrm_Inc_LR_45_54,F_M2_TrnTrm_Inc_LR_55_64,F_M2_TrnTrm_Inc_LR_65_74,F_M2_TrnTrm_Inc_LR_75ov,F_M2_TrnTrm_Inc_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_Inc_LR_15_24,F_M2_BusTrm_Inc_LR_25_34,F_M2_BusTrm_Inc_LR_35_44,F_M2_BusTrm_Inc_LR_45_54,F_M2_BusTrm_Inc_LR_55_64,F_M2_BusTrm_Inc_LR_65_74,F_M2_BusTrm_Inc_LR_75ov,F_M2_BusTrm_Inc_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,11,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,19,11,3,3,3,3,0,0,22,0,4,3,0,0,0,0,11,12,13,13,11,6,0,0,60,31,33,39,28,20,0,0,147,46,49,60,44,28,0,0,217,0,0,0,0,0,0,0,3,8,3,10,3,3,0,0,29,0,0,0,3,0,0,0,3,4,9,11,7,3,0,0,39,67,405,541,523,417,207,61,2221,812,1103,730,772,588,128,7,4143,74,43,79,82,55,30,26,381,5530,7602,7576,7994,5154,962,140,34964,7,11,11,9,4,0,0,49,191,438,398,353,185,20,0,1588,16,35,14,26,10,3,0,100
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,9,0,0,0,29,5,0,0,0,3,0,0,11,0,3,0,0,0,0,0,3,35,20,11,19,5,3,0,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,3,4,0,0,0,14,28,3,5,0,0,0,0,38,3,4,3,0,0,0,0,9,34,10,11,8,4,0,0,64,29,38,29,34,20,5,0,160,96,72,52,55,35,7,0,313,12,0,4,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,3,4,6,5,0,0,26,79,357,615,647,569,213,29,2511,1092,940,754,785,657,177,11,4412,71,48,47,53,42,21,6,297,6145,6499,7429,8401,5235,1022,80,34819,85,50,37,38,17,3,0,232,222,79,61,71,50,14,0,499,0,3,0,0,0,0,0,9
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,5,5,0,0,39,3,3,0,5,0,0,0,12,0,0,0,0,0,0,0,4,37,24,18,14,8,0,0,110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,18,25,3,0,0,3,0,0,35,0,0,0,0,0,0,0,3,33,5,7,4,6,0,0,54,29,22,20,17,5,4,0,92,95,56,40,40,19,4,0,261,12,0,4,6,0,0,0,19,3,3,0,0,0,0,0,6,3,5,3,0,0,0,0,10,22,3,4,6,0,0,0,35,60,418,791,686,404,154,16,2532,966,625,605,497,376,84,5,3153,38,23,33,31,30,18,13,180,5103,4908,5962,5657,3290,652,41,25620,93,105,43,41,35,5,0,324,172,69,44,30,27,9,0,349,3,4,0,0,0,0,0,6
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,12,9,4,3,4,0,0,0,18,19,32,33,21,9,0,0,118,21,37,33,30,15,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,3,7,0,0,0,8,3,0,0,7,3,0,0,16,82,210,238,315,284,146,33,1310,179,398,280,246,242,70,10,1420,43,50,44,52,37,24,7,260,2265,3703,3207,3462,2478,600,94,15816,0,4,3,0,0,0,0,9,70,221,208,159,82,9,0,755,4,14,9,7,8,0,0,39
316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,13,3,0,0,20,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,15,13,7,15,3,0,0,45,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,6,4,3,10,0,0,0,30,62,11,8,11,0,0,0,93,4,3,0,0,0,0,0,12,70,18,19,22,7,4,0,136,55,48,47,75,32,8,0,266,133,78,71,110,43,10,0,453,10,3,0,3,6,0,0,18,9,10,8,0,3,0,0,26,3,6,0,3,0,0,0,9,20,16,10,6,9,0,0,58,118,806,1751,1813,1406,545,77,6517,1911,1533,1356,1407,1334,385,30,7960,122,83,98,111,89,43,31,571,10792,11399,14394,16685,11158,2262,218,66908,33,14,18,22,15,0,0,97,545,390,267,272,176,34,0,1677,6,13,5,14,3,0,0,40
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,3,5,0,5,3,0,0,15,0,3,0,3,0,0,0,12,13,11,0,9,4,0,0,34,32,38,33,27,21,6,0,165,46,50,35,40,27,4,0,209,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6,3,0,4,0,0,12,51,263,410,380,361,154,33,1645,956,985,694,655,687,165,16,4154,42,42,67,38,44,16,23,261,5787,6645,6725,7475,5210,1029,109,32986,6,0,0,0,0,0,0,15,70,46,30,31,27,5,0,211,0,4,3,5,0,0,0,11
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,9,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,5,3,0,21,23,9,7,7,0,0,0,45,0,8,0,3,0,0,0,12,32,20,8,9,11,3,0,79,48,68,64,68,39,11,0,301,89,91,81,84,53,9,0,400,0,0,0,4,4,0,0,4,0,3,3,9,4,0,0,21,0,8,6,8,4,0,0,30,3,10,10,23,12,0,0,55,66,325,550,510,471,207,39,2179,1373,1463,956,866,757,183,23,5623,81,58,65,63,64,27,27,381,8830,10520,10485,10820,7169,1347,177,49348,8,16,3,5,3,0,0,39,243,159,125,107,65,14,0,716,4,19,16,9,19,0,0,67
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,15,8,0,3,3,0,0,0,14,3,4,0,0,0,0,0,7,8,7,3,4,5,0,0,36,41,42,34,44,21,3,0,183,52,54,37,55,32,3,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,3,3,0,3,0,3,0,12,87,362,717,814,850,461,125,3414,1160,1014,979,1166,1088,248,27,5673,91,66,100,115,88,74,42,566,6992,7623,9794,11896,8744,1818,269,47122,0,3,10,3,3,0,0,22,149,113,79,84,55,8,0,490,3,14,3,7,0,0,0,29
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,8,8,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,9,8,0,0,26,5,5,3,0,0,0,0,16,0,0,0,0,0,0,0,4,30,27,12,14,8,3,0,104,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,0,3,7,4,0,0,21,9,4,3,7,3,0,0,23,0,0,3,0,0,0,0,5,13,9,11,13,7,3,0,55,22,32,40,39,36,0,0,164,66,70,60,63,52,7,0,326,14,10,11,5,3,3,0,34,10,0,0,5,0,0,0,20,0,0,0,4,0,0,0,12,21,14,11,6,5,3,0,68,48,188,235,215,159,41,12,897,482,816,784,837,747,246,33,3948,63,63,66,87,70,40,26,416,2775,4487,5250,6135,4334,956,115,24053,95,110,68,59,38,12,0,388,226,287,183,179,90,27,9,994,8,12,19,10,4,0,0,60
401,0,0,0,0,0,0,0,0,19,25,15,21,19,6,0,93,140,247,202,197,133,10,0,930,28,42,15,20,14,7,0,132,0,8,4,9,4,0,0,24,270,438,305,313,221,34,4,1585,0,0,0,0,0,0,0,0,21,45,23,16,21,3,0,131,179,331,400,375,197,19,0,1504,133,158,90,85,69,16,0,544,20,28,27,17,21,0,0,107,352,567,537,487,306,35,0,2290,172,311,274,266,193,19,0,1231,795,1322,1113,1070,722,81,3,5108,62,72,70,65,35,5,0,318,33,44,35,22,12,3,0,150,7,22,5,10,4,0,0,52,103,133,121,99,49,10,0,519,111,529,1061,1072,903,505,79,4261,3189,4042,3346,2421,2212,597,49,15853,140,153,122,147,101,56,46,767,16219,27254,25655,26138,18357,3704,354,117680,1003,2120,1800,1524,1000,139,5,7604,3214,6340,4951,4374,3073,497,40,22493,6,20,11,10,4,0,0,44
402,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,5,3,0,9,8,0,0,24,15,0,0,3,0,0,0,20,0,3,0,0,0,0,0,3,45,30,24,27,23,0,0,156,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,5,14,9,9,0,0,54,60,31,11,3,13,0,0,112,0,0,0,0,4,0,0,5,76,38,22,13,19,0,0,174,46,41,48,43,25,6,0,209,167,115,92,82,69,6,0,534,15,16,7,4,3,0,0,46,10,7,0,0,0,0,0,18,0,4,0,3,0,0,0,7,26,26,8,3,3,0,0,72,51,448,652,701,532,185,32,2603,1916,1938,1392,1216,1085,265,20,7841,110,92,90,104,76,23,21,505,9964,12493,12252,13426,9032,1625,133,58927,103,100,83,84,35,6,3,414,530,418,241,224,163,38,0,1617,4,3,5,4,3,0,0,20
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,5,5,9,0,0,35,4,5,0,0,0,0,0,10,0,3,0,0,0,0,0,10,39,44,14,21,22,0,0,145,0,0,0,0,0,0,0,0,4,9,3,3,0,0,0,26,10,27,51,44,42,4,0,177,35,21,16,12,3,3,0,80,7,5,0,4,0,0,0,17,51,60,63,61,54,10,0,306,47,39,41,52,33,5,0,217,143,138,123,137,108,17,0,665,22,10,7,4,3,0,0,41,12,0,3,5,3,0,0,20,0,3,0,3,0,0,0,4,34,12,4,10,3,0,0,70,80,425,816,836,685,367,58,3265,1936,1778,1491,1311,1352,308,36,8214,92,69,56,76,67,38,33,433,8875,10274,10786,12243,9329,1943,213,53659,128,82,49,54,42,10,0,370,476,465,281,265,208,48,4,1743,0,7,3,3,4,0,0,14
404,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,13,5,6,12,0,0,41,9,3,0,3,0,0,0,18,0,0,3,3,0,0,0,7,37,46,22,35,24,0,0,162,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,18,15,20,4,8,8,7,0,60,30,26,24,6,12,4,0,101,0,0,0,3,0,0,0,11,53,56,36,21,24,7,0,186,46,50,50,39,23,7,0,226,132,150,110,91,76,17,0,574,9,9,14,7,10,3,0,53,9,5,5,3,0,0,0,27,0,0,4,3,8,0,0,14,20,22,24,13,14,3,0,88,44,265,446,439,331,134,19,1689,1448,1477,1171,1027,880,249,17,6263,72,88,70,78,70,34,31,442,7493,10518,10108,11673,8078,1521,133,49523,115,105,102,81,70,7,0,474,495,528,337,294,201,52,7,1917,0,5,8,3,0,0,0,25
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,17,7,9,12,13,6,0,56,18,7,11,11,14,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,27,202,349,431,458,255,67,1801,535,596,482,572,593,171,20,2978,40,30,32,48,34,36,21,240,2576,3155,3785,4923,4014,947,175,19583,5,3,3,0,0,0,0,13,19,46,34,36,18,3,0,159,0,3,3,0,0,0,0,8
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,10,7,14,7,17,6,0,0,57,16,15,13,14,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,3,3,0,0,7,16,141,215,225,223,92,20,928,373,573,382,439,341,79,9,2193,40,32,39,40,26,11,7,203,2246,3306,3295,3956,2803,549,78,16226,0,0,3,0,0,0,0,5,58,252,243,186,105,8,4,846,0,7,3,0,0,0,0,14
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,7,5,3,0,0,0,0,15,11,23,20,24,24,6,0,110,22,34,23,27,26,9,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,7,59,263,472,629,761,464,129,2771,890,908,792,882,853,259,40,4613,61,47,56,68,71,37,28,380,4697,5428,6371,8065,6481,1687,292,33022,3,3,0,3,5,3,0,16,40,18,16,25,17,0,0,112,3,5,3,0,0,0,0,20
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,11,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,11,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,7,0,5,0,0,0,23,9,13,12,18,8,0,0,62,27,21,13,32,13,3,0,110,7,3,0,0,0,0,0,12,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,3,5,7,3,0,6,0,0,22,15,54,55,51,36,17,5,227,210,321,329,356,337,113,14,1672,20,16,21,31,20,13,5,126,951,1532,1785,2452,1945,459,46,9160,22,27,16,9,9,0,0,86,51,95,58,47,34,12,3,300,0,0,0,3,0,0,0,9
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,5,3,0,0,0,19,3,0,0,0,0,0,0,6,19,6,3,7,0,0,0,36,27,27,18,32,14,7,0,128,45,35,28,41,22,7,0,169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,7,3,5,0,0,0,0,0,10,43,352,621,605,554,280,60,2510,847,898,921,845,896,207,24,4635,76,54,65,86,53,23,12,375,4728,6067,7522,8388,5990,1278,171,34145,8,4,3,3,3,0,0,22,120,212,210,209,105,14,0,875,3,3,4,0,0,0,0,13
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,21,15,11,5,3,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,11,0,0,0,0,0,0,18,0,0,0,0,3,0,0,3,14,8,0,0,3,0,0,31,12,15,13,0,6,3,0,54,44,33,22,7,14,3,0,137,8,4,3,3,3,0,0,25,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,12,7,5,3,3,0,0,28,29,145,240,253,188,83,19,957,419,404,358,382,307,84,6,1960,21,19,16,25,19,7,6,115,2512,2616,3184,3762,2398,445,55,14971,28,16,13,14,11,0,0,80,90,30,24,21,7,3,0,187,0,4,0,0,0,0,0,8
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,474,1343,1097,955,494,56,3,4429,128,294,165,152,92,16,0,844,8,43,34,28,9,0,0,122,1392,2948,2156,1885,1143,197,9,9726,0,4,3,0,3,0,0,3,0,0,0,0,0,0,0,0,53,153,139,129,69,14,0,557,73,99,51,39,21,5,0,287,7,34,16,11,4,3,0,69,132,284,205,176,92,23,0,926,56,127,81,83,55,11,0,419,1577,3357,2442,2150,1287,230,10,11068,256,477,334,343,201,29,4,1647,19,22,7,3,3,0,0,53,0,13,0,4,3,0,0,19,277,511,346,351,207,29,4,1722,89,476,910,895,584,259,63,3278,2276,4176,3303,2064,1780,545,43,14197,168,245,181,168,134,56,30,978,15040,34305,26610,23862,15897,3471,322,119499,2613,6755,5223,3921,2229,356,18,21124,2230,6375,4088,2789,1797,371,28,17678,9,18,16,10,6,3,0,59
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,4,10,0,0,40,5,3,0,0,5,0,0,16,3,0,0,0,0,0,0,5,78,78,28,29,24,5,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,11,3,0,0,27,40,11,7,5,0,0,0,65,0,9,0,0,0,0,0,9,42,26,11,13,7,0,0,100,37,29,30,29,22,9,0,155,167,138,62,69,54,12,4,505,22,29,7,6,3,0,0,67,3,3,3,0,0,0,0,7,3,0,0,3,0,0,0,4,24,36,12,5,3,0,0,83,68,462,699,685,468,175,29,2585,1234,1012,830,745,642,213,20,4688,79,66,58,72,59,24,6,366,7070,8426,8326,9182,5974,1297,113,40391,115,140,75,71,29,9,0,436,515,333,165,146,109,20,0,1290,7,0,3,0,0,0,0,14
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,22,29,21,0,0,114,15,5,5,5,6,0,0,49,0,7,3,4,0,0,0,17,340,275,156,124,88,14,0,995,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,10,5,11,8,0,0,38,83,22,13,6,3,0,0,130,0,3,3,0,0,0,0,11,94,35,21,18,11,0,0,177,87,59,38,72,37,6,0,302,527,364,213,212,134,21,0,1472,88,72,43,32,22,3,0,262,11,3,0,0,0,0,0,16,5,0,0,0,0,0,0,10,102,78,47,38,22,3,0,285,152,975,1743,1549,1010,377,54,5861,2565,2178,1885,1549,1378,390,32,9974,140,136,124,136,101,50,18,701,14697,17225,17600,18849,12290,2505,220,83405,346,388,207,215,107,16,3,1268,916,548,243,214,114,37,3,2076,3,4,5,5,0,0,0,18
506,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,18,20,27,18,3,0,105,14,9,5,7,8,0,0,40,5,8,0,4,3,0,0,17,255,232,148,139,94,16,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,13,24,16,0,0,94,71,35,27,16,11,0,0,162,4,3,3,4,0,0,0,16,102,68,48,39,25,0,0,271,90,93,78,63,46,11,0,378,445,389,273,235,160,31,0,1531,73,58,39,30,29,3,0,238,9,0,3,0,5,0,0,13,0,4,4,3,0,0,0,10,80,60,44,35,32,3,0,261,126,805,1204,1141,853,353,41,4518,2259,2430,1819,1566,1461,445,26,10020,159,172,128,132,102,54,14,767,14284,20520,18555,19123,13178,2769,209,88630,274,332,204,170,96,16,4,1099,995,1056,626,472,294,54,3,3502,3,11,12,0,0,3,0,33
