SA4_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
111,48,38,52,99,328,445,183,191,18,1404,17,16,25,34,140,194,110,144,6,681,13,3,6,19,55,93,58,101,3,342,8,7,4,13,28,36,31,57,3,197,14,3,5,4,16,34,34,64,5,178,5,4,11,4,5,11,3,21,0,65,14,44,19,29,39,26,14,6,29,223,563,3253,1945,1957,2444,2129,833,930,241,14298,3,3,3,0,3,10,0,7,22,54,5,28,0,0,0,0,0,3,30,78,9,22,4,3,0,0,0,4,39,86,7,21,9,11,6,3,0,9,44,101,12,17,18,8,3,9,5,0,63,128,13,17,16,32,9,18,0,3,57,166,9,19,14,22,37,33,5,15,55,214,13,4,8,22,68,39,14,20,59,241,14,5,7,21,71,63,24,33,37,270,10,0,10,7,47,53,26,12,25,187,4,4,0,10,32,45,19,25,25,155,6,0,0,6,23,22,6,19,6,101
112,28,20,22,110,203,191,93,92,10,763,15,11,13,23,49,62,44,52,6,281,4,4,6,10,24,32,7,35,3,131,4,3,0,6,4,9,11,16,0,57,0,3,3,7,4,10,9,23,5,64,4,4,3,6,4,0,0,8,3,40,10,44,17,23,19,14,7,7,38,170,345,2303,1442,1628,1753,1217,463,538,233,9923,8,12,0,0,3,4,0,6,30,58,3,21,0,0,0,0,0,3,28,63,8,22,6,3,0,0,0,0,42,82,9,15,7,9,6,3,0,3,54,93,13,14,14,17,4,3,0,3,39,97,20,17,17,9,14,5,0,12,50,147,0,15,14,19,27,19,4,3,53,164,10,12,4,11,35,21,4,7,29,135,4,4,7,11,25,23,8,18,20,124,3,8,0,9,14,17,8,12,6,69,4,0,0,3,11,13,3,7,4,51,0,0,0,3,3,3,5,5,5,29
113,31,27,22,56,247,344,132,129,13,995,9,8,14,14,98,89,57,85,6,387,4,6,3,6,18,47,25,44,3,159,0,3,0,3,15,20,4,28,0,70,5,3,5,0,3,14,6,21,4,63,7,5,3,3,5,11,0,12,0,42,15,26,20,26,25,33,16,13,36,207,302,1470,980,1111,2052,1795,618,721,236,9290,11,3,0,0,0,7,0,0,18,48,3,11,0,0,0,0,0,0,12,33,4,6,3,0,0,4,0,0,36,58,4,12,4,0,3,3,0,4,19,51,7,8,9,9,5,5,0,3,21,65,7,9,13,14,10,11,0,8,24,87,5,6,5,11,23,16,8,13,22,107,10,8,6,11,35,23,11,10,30,136,6,3,3,3,21,24,8,13,22,103,3,3,3,0,8,19,13,11,11,71,0,0,0,0,7,13,13,14,5,55,0,0,0,0,5,8,9,11,4,35
114,16,13,15,46,105,106,81,61,6,443,4,11,3,15,34,41,27,51,4,185,0,3,0,3,12,20,23,40,0,102,0,3,0,0,6,6,15,31,0,67,0,0,0,0,3,4,9,35,0,57,0,0,4,0,0,4,0,5,0,23,3,22,20,9,18,10,3,7,12,102,211,1468,837,698,845,617,361,401,108,5542,5,4,0,0,0,3,0,3,23,33,0,15,4,0,0,0,0,0,16,34,3,12,3,0,0,0,0,0,13,34,8,5,3,4,3,0,0,4,29,67,3,15,3,4,3,7,0,3,22,58,0,4,5,13,10,6,0,9,24,78,7,7,11,9,9,10,0,7,18,64,4,3,3,8,18,27,3,9,24,97,3,5,6,5,15,19,4,11,14,78,0,0,3,3,11,3,3,9,4,34,0,3,0,3,9,15,0,10,8,43,0,0,0,3,4,3,3,10,0,20
115,14,19,24,38,153,221,72,104,13,658,12,12,11,20,53,76,43,90,4,319,5,4,7,9,23,55,32,78,3,222,0,0,7,3,7,20,19,39,0,102,0,0,5,9,3,13,9,40,0,78,0,0,3,4,3,7,0,20,3,41,0,19,9,5,13,12,8,10,32,107,192,1675,1059,843,1219,991,393,554,168,7081,3,5,3,3,3,3,3,3,25,54,6,21,5,0,0,0,0,3,19,54,3,10,3,4,0,3,0,0,26,57,4,8,12,7,3,3,0,0,20,64,7,14,15,14,3,8,0,4,25,88,8,9,6,10,16,17,3,4,30,112,3,7,14,18,23,30,4,5,40,143,3,7,7,8,43,36,5,14,49,182,10,3,9,12,32,36,11,17,28,154,0,3,5,5,14,31,6,21,15,105,4,3,0,6,10,32,7,12,19,97,0,4,4,3,3,16,6,5,11,55
116,20,31,51,94,374,349,178,207,28,1335,10,13,20,29,142,215,91,137,13,674,10,10,9,10,87,119,71,109,6,432,3,5,4,3,38,50,35,72,6,221,5,3,5,4,35,37,28,72,5,199,0,10,3,4,4,3,4,16,3,48,6,38,20,12,38,29,11,11,45,197,316,1907,1422,1311,2638,1836,717,909,298,11347,4,9,0,0,3,6,0,0,28,63,5,29,7,0,3,0,0,0,24,69,0,25,9,3,3,4,0,0,40,86,5,16,22,6,0,5,3,0,40,101,5,6,15,12,6,6,0,0,52,110,9,8,9,18,25,16,3,9,65,157,4,9,14,23,63,28,5,6,55,213,9,4,7,22,61,64,17,21,63,259,7,9,5,11,87,63,21,30,56,290,4,3,5,5,40,52,13,15,31,172,0,0,0,3,23,29,25,26,12,115,0,0,0,0,12,14,11,18,5,65
117,62,66,117,155,639,659,357,325,49,2430,27,39,59,62,277,366,212,260,16,1321,29,17,29,39,137,272,214,259,12,1001,29,13,17,18,73,123,117,180,14,577,28,3,17,25,125,149,125,228,4,702,3,9,9,13,15,28,13,63,3,145,14,46,66,31,42,50,15,21,70,354,639,3362,6221,2863,4954,3663,1688,1860,706,25966,40,25,13,3,15,27,5,30,190,354,15,93,12,3,4,7,0,6,106,261,22,92,53,12,8,10,0,9,156,363,7,72,98,31,13,15,0,8,191,425,9,54,128,34,20,27,11,8,203,494,25,35,104,72,82,74,14,18,249,674,23,40,80,97,181,139,32,36,240,859,33,24,46,82,315,237,69,91,267,1153,36,34,50,61,351,360,94,123,214,1323,19,10,27,43,258,302,84,121,140,1010,38,7,13,30,194,257,85,131,116,877,15,11,9,20,117,176,64,116,76,598
118,3,16,30,52,119,157,59,71,9,512,3,11,16,17,54,73,33,52,3,264,9,3,6,12,33,55,25,45,3,191,4,0,8,0,13,23,15,29,0,87,0,6,0,3,11,16,7,36,0,79,0,3,0,3,0,3,4,10,0,29,3,18,7,18,14,13,3,0,18,102,111,1136,1333,693,867,771,272,388,131,5697,10,8,3,0,4,6,0,8,28,61,4,16,3,0,3,0,0,3,17,48,5,13,13,6,0,3,0,0,31,72,3,20,18,3,0,5,0,3,34,86,0,3,23,6,4,0,0,0,32,72,0,16,13,12,11,5,0,9,26,98,6,12,6,17,26,20,4,12,34,128,10,8,9,13,28,35,10,17,37,164,7,10,5,11,27,45,9,13,33,162,5,4,8,12,21,28,14,15,14,117,3,7,3,7,15,17,11,19,10,88,0,6,5,5,12,18,10,10,6,70
119,27,37,63,79,398,412,194,175,41,1424,16,28,32,32,144,156,91,107,8,612,6,10,9,25,64,96,54,90,4,357,0,0,3,5,22,39,28,52,5,158,7,7,3,3,9,25,28,44,0,124,3,4,0,3,7,14,8,8,0,44,3,38,33,19,39,26,11,11,20,206,386,2503,2170,1563,3093,2137,767,842,345,13798,11,15,11,0,6,13,0,6,52,116,3,38,0,4,3,0,0,0,35,82,4,38,16,9,5,3,3,0,61,142,11,39,29,17,10,3,0,0,58,167,0,29,32,22,3,7,0,3,74,177,12,18,30,38,37,21,3,10,93,264,7,15,26,27,93,54,11,12,74,324,9,15,13,29,83,73,21,22,91,367,15,13,15,14,73,67,27,29,72,320,7,8,4,7,42,55,25,18,28,197,3,3,6,5,25,44,17,22,29,156,3,7,0,3,18,19,6,22,14,97
120,16,32,40,48,175,228,91,88,15,738,12,20,12,21,78,110,66,65,7,387,0,8,4,16,40,48,37,50,8,217,5,4,0,3,16,22,30,45,3,130,4,3,3,6,9,27,17,48,0,114,0,12,7,0,3,3,6,9,4,45,3,20,12,4,16,19,3,12,20,111,171,1320,1356,783,1226,1026,421,487,197,6984,0,14,4,0,0,5,0,7,32,68,7,23,5,0,0,0,0,3,30,66,3,29,16,4,0,0,0,4,30,94,7,18,21,6,3,10,0,5,34,104,3,23,20,3,5,7,0,3,43,115,6,15,24,15,17,20,7,7,53,161,0,5,10,15,34,26,6,13,54,159,11,6,12,16,68,45,6,12,58,237,10,12,10,17,73,51,14,21,58,256,3,3,4,5,35,42,19,19,26,159,0,8,0,6,23,40,8,19,21,123,3,0,0,9,7,11,4,10,13,57
121,13,43,50,67,263,252,133,144,13,971,7,24,21,27,120,112,74,102,3,490,3,8,9,12,64,83,44,73,7,308,5,3,6,7,23,29,23,57,0,157,0,9,12,4,16,35,27,45,4,152,0,8,0,7,6,6,3,18,0,52,0,15,17,9,19,10,5,16,27,124,244,2058,2001,1095,1743,1346,540,659,241,9922,12,17,3,3,7,16,4,11,54,124,6,40,8,0,3,6,0,0,39,103,5,39,25,3,3,0,3,3,48,133,6,32,31,3,0,3,0,4,47,125,10,16,37,20,3,9,0,5,53,145,7,17,24,22,21,17,4,11,72,185,8,8,31,46,55,45,11,13,93,311,9,15,27,22,78,80,9,14,71,331,11,20,13,21,100,78,31,40,101,421,14,11,10,12,65,75,17,45,54,304,3,21,8,15,50,70,18,32,41,261,3,9,6,4,27,41,22,23,28,161
122,14,17,25,32,152,169,64,85,8,567,3,10,9,16,54,84,30,74,3,278,4,8,7,14,25,33,26,58,3,175,0,4,3,5,14,21,7,19,0,78,0,3,9,3,6,19,8,18,0,70,3,6,3,3,0,6,0,11,4,28,3,16,11,9,11,9,3,6,16,85,173,1485,1074,659,1047,858,284,417,98,6100,13,3,5,5,0,3,0,3,21,57,0,21,0,4,0,0,0,4,13,44,3,21,5,4,0,0,0,4,23,55,3,13,7,3,0,3,0,0,26,55,0,13,13,4,4,4,5,3,18,65,3,9,15,15,5,9,3,5,24,91,0,9,14,12,20,20,0,6,30,113,4,6,15,11,22,33,6,7,32,141,3,3,12,16,32,29,8,13,23,141,4,9,3,5,11,22,8,13,25,106,3,3,0,0,8,22,11,15,9,73,0,0,0,4,3,13,3,8,3,41
123,20,31,22,68,248,264,104,138,13,904,5,8,12,13,84,100,59,121,8,424,8,6,9,9,44,75,51,79,0,283,3,0,0,3,18,27,29,39,0,130,4,0,0,5,13,20,14,38,0,89,3,10,0,3,8,6,7,20,0,45,3,24,23,19,25,17,7,8,24,142,244,1781,1107,1015,1907,1356,553,662,192,8812,8,3,0,0,3,4,0,5,29,57,3,27,7,3,0,0,0,3,13,50,0,21,6,0,0,0,0,3,22,62,7,19,14,11,5,0,0,0,24,71,0,10,13,4,4,4,0,3,20,60,3,4,18,11,21,11,0,10,35,116,6,0,13,8,43,13,8,14,31,138,8,8,11,18,40,42,12,11,30,176,3,3,5,3,42,30,10,22,36,161,3,0,5,6,18,22,13,12,10,89,0,4,3,3,23,15,10,15,7,82,3,4,0,3,10,6,3,7,6,49
124,20,20,30,53,225,276,102,143,12,884,6,18,15,20,78,105,68,104,5,416,5,0,3,12,31,67,37,81,3,240,4,3,3,4,20,39,25,54,3,158,0,0,4,3,8,17,26,54,3,114,0,5,3,3,4,3,3,5,0,34,4,36,17,13,32,17,3,8,19,147,268,2275,1454,1283,1840,1425,533,720,203,10001,5,11,3,0,3,9,0,5,18,53,6,17,3,3,0,0,0,0,22,53,9,16,3,3,4,0,0,7,29,66,9,10,11,11,3,3,3,4,26,85,10,7,13,5,9,3,3,3,24,79,3,11,18,21,25,17,5,4,38,144,3,7,16,10,51,25,0,10,52,180,4,6,12,5,53,40,14,12,57,207,4,3,3,10,49,45,15,28,38,201,10,0,3,5,24,33,11,20,19,130,11,0,0,3,20,28,18,23,11,116,0,4,0,4,14,18,6,6,9,68
125,39,55,55,133,601,554,255,241,40,1969,9,22,14,37,196,259,135,210,15,907,12,9,12,22,111,140,93,150,13,568,6,3,3,3,37,95,67,110,8,338,10,5,8,7,23,69,40,106,0,270,0,3,6,7,8,21,5,21,4,72,6,40,24,20,51,40,13,13,50,262,432,2656,2313,1908,4593,2973,1152,1251,461,17745,10,19,11,8,11,8,3,7,104,180,6,43,11,0,0,0,0,4,63,134,13,51,15,8,3,12,0,5,73,186,12,47,60,9,14,10,3,8,86,254,7,25,59,22,17,17,0,10,115,270,7,24,33,54,39,36,7,12,142,357,13,26,32,40,146,63,11,11,138,488,8,30,22,33,184,125,19,26,134,582,14,10,14,24,216,175,39,51,100,644,14,10,9,20,103,103,35,36,73,399,11,8,4,5,85,76,33,47,35,304,7,7,12,4,68,60,24,30,23,225
126,14,16,23,38,180,129,58,69,16,529,4,10,4,14,87,69,28,48,4,265,4,4,11,10,45,40,23,28,0,162,0,0,4,7,9,20,11,23,0,76,0,0,3,3,3,12,7,26,0,60,0,3,0,3,0,3,3,8,0,26,3,15,13,3,9,7,3,7,9,60,124,1062,972,593,921,698,245,321,138,5063,3,12,0,0,0,3,0,4,37,57,3,17,3,0,0,0,0,0,23,51,4,20,9,7,0,0,0,0,34,76,5,6,16,0,0,6,0,0,29,65,3,13,7,18,6,4,0,0,35,83,4,14,17,15,20,15,3,4,38,127,0,8,7,11,33,25,3,11,42,139,7,13,3,10,49,39,10,7,50,187,0,0,9,12,52,48,14,17,42,200,3,3,4,0,51,45,6,13,28,155,3,3,0,3,51,26,3,14,16,126,0,0,3,4,18,26,5,14,17,88
127,19,43,41,58,369,353,161,178,30,1252,14,11,18,26,105,162,92,132,7,556,9,5,8,7,47,77,63,98,6,315,6,8,3,8,27,40,28,71,7,182,3,5,3,3,11,18,13,56,9,116,0,4,5,0,3,4,0,19,0,38,6,40,23,23,38,25,11,11,33,206,303,2186,1624,1434,2821,1903,691,878,336,12191,14,15,12,5,3,7,0,4,53,109,5,35,0,0,0,3,0,0,30,81,9,49,17,6,7,0,0,3,54,143,11,22,26,18,8,5,0,0,59,149,6,19,25,11,9,8,3,3,55,144,3,16,21,22,34,17,3,11,79,215,7,16,23,26,82,28,8,14,71,276,5,7,10,27,104,81,15,18,92,367,13,11,8,11,89,84,21,43,63,338,8,3,3,8,68,45,22,35,34,226,0,0,3,3,37,38,23,23,32,160,0,0,0,3,15,20,15,29,11,104
128,5,30,21,51,112,120,50,89,5,485,0,4,12,17,43,65,18,57,4,219,3,3,6,5,20,40,19,50,0,148,3,4,5,6,9,25,10,35,0,98,4,0,0,3,9,9,8,36,0,76,0,3,3,0,7,7,0,11,0,30,0,10,11,10,15,9,0,4,16,78,176,1409,868,659,918,705,236,426,109,5505,5,7,3,0,3,0,0,0,24,40,0,19,0,0,0,0,0,0,17,32,6,15,5,0,0,0,0,3,16,45,4,11,8,3,10,0,0,0,18,47,3,3,16,8,3,0,0,0,22,65,9,12,15,10,13,8,0,0,30,94,4,7,13,15,20,15,5,3,25,101,3,0,9,10,30,13,8,12,32,113,3,0,3,4,25,21,7,17,25,110,0,3,4,0,10,16,6,12,15,66,3,3,5,0,15,9,0,19,15,66,0,0,0,0,4,4,9,10,4,34
197,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,93,148,230,389,565,1098,395,580,47,3545,43,60,98,174,241,573,256,404,27,1876,38,42,26,93,124,319,160,370,16,1200,19,15,26,40,49,141,80,227,6,614,42,20,19,36,28,91,90,267,12,598,8,16,13,9,12,27,14,76,6,176,21,62,48,62,52,77,24,58,92,498,1114,5441,4365,4121,3253,4838,1736,2978,601,28443,33,8,3,3,3,12,0,14,62,144,9,35,3,0,6,3,0,4,37,102,17,39,13,7,5,0,0,4,58,146,20,36,32,7,5,16,0,14,54,180,24,22,25,19,17,20,0,8,61,197,38,34,25,40,29,35,4,21,82,306,26,14,21,31,50,33,14,21,54,267,22,18,17,30,59,63,14,42,78,339,19,13,12,19,57,71,17,43,59,318,14,9,4,17,28,55,12,42,30,219,11,4,9,6,32,38,16,30,23,155,4,0,4,0,13,14,10,25,17,85
201,11,17,17,36,128,134,82,50,12,493,12,4,3,10,55,49,36,47,0,220,7,0,3,3,30,35,43,37,0,150,9,0,3,0,18,11,32,26,0,93,0,3,0,4,3,8,22,16,0,53,3,3,0,0,0,3,4,4,3,22,8,33,16,17,17,11,4,8,18,135,257,1611,858,879,1119,697,419,382,130,6350,5,3,3,0,0,3,0,4,22,46,3,11,0,3,0,0,0,0,27,45,11,14,3,0,0,0,0,0,29,66,7,7,0,3,0,3,0,3,25,54,9,4,4,8,3,0,0,0,24,51,4,7,8,9,5,9,0,6,19,65,3,3,5,14,17,15,3,4,21,92,9,3,4,15,24,18,6,4,20,105,6,4,3,3,21,17,11,14,20,95,5,3,0,9,19,13,10,8,9,63,3,0,3,3,8,12,3,10,11,49,0,0,4,0,8,4,0,6,3,29
202,18,12,19,44,146,155,114,89,7,614,12,5,5,13,36,49,49,43,5,217,3,3,4,3,23,24,27,44,0,137,0,0,3,0,11,5,7,11,0,49,0,3,0,0,0,6,8,14,0,35,0,4,0,0,3,8,0,6,0,26,3,33,13,17,22,14,3,6,15,124,281,1701,931,960,1399,1083,523,421,135,7436,7,0,0,3,3,0,0,7,23,49,3,14,3,0,0,0,0,3,14,43,4,11,4,0,0,0,0,0,12,38,0,19,15,3,0,0,0,0,22,66,3,10,12,6,3,4,0,3,33,61,3,11,11,7,13,4,0,0,20,70,5,3,5,15,26,11,3,5,30,95,7,3,3,15,27,20,4,14,17,100,4,0,4,3,22,12,4,11,19,78,0,0,4,12,7,14,5,15,7,70,5,3,0,3,7,7,8,6,7,45,0,0,3,3,6,3,5,9,6,30
203,31,27,28,62,237,297,101,140,13,936,11,12,17,20,77,124,53,80,11,403,8,5,7,11,46,63,29,67,3,241,13,0,0,9,20,24,25,55,4,150,3,8,0,5,11,25,18,70,0,142,0,6,3,4,7,3,4,17,0,46,5,54,21,25,31,24,8,8,32,207,385,2889,1457,1396,1694,1438,500,686,221,10666,10,3,0,0,0,3,0,3,37,57,5,25,4,3,4,4,0,3,27,79,3,24,13,3,0,0,0,0,35,89,3,7,12,5,3,7,0,0,30,69,11,18,7,13,8,6,0,8,23,86,9,14,14,25,14,5,0,6,35,113,6,6,11,25,19,27,0,11,38,145,8,10,10,16,43,38,6,16,35,176,8,8,13,9,30,50,12,17,26,177,3,9,3,10,26,36,12,15,17,122,5,5,0,8,15,23,13,22,10,109,7,0,0,7,6,28,5,8,13,67
204,31,16,30,50,194,283,126,103,7,841,19,10,16,15,82,148,64,73,5,425,8,8,6,9,30,58,60,42,0,222,11,0,3,3,19,26,40,32,0,131,8,0,7,3,13,20,10,24,0,83,0,6,3,0,3,12,6,7,3,41,14,48,20,19,26,17,10,15,25,184,379,1878,1050,1062,1443,1323,619,582,185,8515,3,3,3,0,0,0,0,3,35,52,6,6,3,0,0,3,0,3,18,41,4,18,11,4,0,0,0,4,33,75,11,17,7,6,0,0,0,0,28,75,8,6,4,11,4,3,0,3,23,69,10,7,11,10,10,5,3,6,22,78,8,4,0,5,20,19,9,13,24,97,3,3,5,7,23,32,15,10,18,114,11,3,7,6,22,28,6,22,18,120,7,0,0,0,15,14,9,13,8,65,3,0,3,6,11,12,9,14,9,67,0,0,0,0,8,12,5,6,4,39
205,39,42,51,67,217,252,134,135,15,967,20,4,15,32,75,106,69,95,6,421,8,9,10,12,68,66,64,70,8,302,9,10,3,6,27,55,46,64,0,227,20,8,9,6,31,36,46,107,3,264,7,6,5,4,10,8,11,53,3,111,9,54,23,28,26,16,10,19,28,204,524,2926,1536,1523,1669,1369,713,950,251,11464,11,9,4,3,0,0,0,10,45,84,7,30,5,0,0,0,0,3,29,78,12,21,11,3,3,0,0,5,42,93,6,15,16,0,3,5,3,8,52,107,18,9,11,7,3,4,0,6,59,119,13,11,17,16,8,10,3,4,36,126,10,3,7,12,32,15,4,8,54,146,7,6,9,18,41,21,11,16,42,161,8,10,3,15,40,24,17,13,34,164,7,0,0,7,21,21,19,19,10,103,4,0,4,3,19,20,10,5,11,76,3,3,0,4,3,13,12,3,7,44
206,69,69,123,195,720,666,303,314,52,2514,34,41,52,79,317,407,207,195,28,1360,42,27,25,49,189,252,167,201,14,970,21,14,20,27,103,170,119,232,12,714,58,12,25,29,81,166,164,396,11,942,9,25,13,17,16,19,26,84,10,218,19,103,86,56,79,69,26,29,97,562,885,6543,7063,3986,5512,3835,1679,2092,926,32530,43,40,13,13,18,30,8,48,229,451,22,142,21,0,6,8,0,18,127,339,11,128,46,17,3,10,6,8,188,414,29,74,94,31,14,16,3,13,210,480,21,51,96,58,26,21,0,19,243,539,32,64,106,100,80,69,12,27,234,711,35,27,57,123,198,124,27,41,277,918,34,23,48,77,304,249,51,70,298,1166,42,29,45,81,406,337,84,113,247,1391,36,13,29,52,262,294,100,99,135,1026,40,15,19,58,232,279,76,107,92,921,21,13,14,27,125,183,83,100,70,631
