SA4_CODE_2016,Emp_15_19_HW_0,Emp_15_19_HW_1_15,Emp_15_19_HW_16_24,Emp_15_19_HW_25_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40,Emp_15_19_HW_41_48,Emp_15_19_HW_49mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_15,Emp_20_24_HW_16_24,Emp_20_24_HW_25_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40,Emp_20_24_HW_41_48,Emp_20_24_HW_49mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_15,Emp_25_29_HW_16_24,Emp_25_29_HW_25_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40,Emp_25_29_HW_41_48,Emp_25_29_HW_49mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_15,Emp_30_34_HW_16_24,Emp_30_34_HW_25_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40,Emp_30_34_HW_41_48,Emp_30_34_HW_49mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_15,Emp_35_39_HW_16_24,Emp_35_39_HW_25_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40,Emp_35_39_HW_41_48,Emp_35_39_HW_49mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_15,Emp_40_44_HW_16_24,Emp_40_44_HW_25_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40,Emp_40_44_HW_41_48,Emp_40_44_HW_49mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_15,Emp_45_49_HW_16_24,Emp_45_49_HW_25_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40,Emp_45_49_HW_41_48,Emp_45_49_HW_49mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_15,Emp_50_54_HW_16_24,Emp_50_54_HW_25_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40,Emp_50_54_HW_41_48,Emp_50_54_HW_49mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_15,Emp_55_59_HW_16_24,Emp_55_59_HW_25_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40,Emp_55_59_HW_41_48,Emp_55_59_HW_49mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_15,Emp_60_64_HW_16_24,Emp_60_64_HW_25_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40,Emp_60_64_HW_41_48,Emp_60_64_HW_49mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_15,Emp_65_69_HW_16_24,Emp_65_69_HW_25_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40,Emp_65_69_HW_41_48,Emp_65_69_HW_49mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_15,Emp_70_74_HW_16_24,Emp_70_74_HW_25_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40,Emp_70_74_HW_41_48,Emp_70_74_HW_49mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_15,Emp_75ov_HW_16_24,Emp_75ov_HW_25_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40,Emp_75ov_HW_41_48,Emp_75ov_HW_49mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_15,Emp_Tot_HW_16_24,Emp_Tot_HW_25_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40,Emp_Tot_HW_41_48,Emp_Tot_HW_49mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_15,OM_IEs_15_19_HW_16_24,OM_IEs_15_19_HW_25_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40,OM_IEs_15_19_HW_41_48,OM_IEs_15_19_HW_49mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_15,OM_IEs_20_24_HW_16_24,OM_IEs_20_24_HW_25_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40,OM_IEs_20_24_HW_41_48,OM_IEs_20_24_HW_49mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_15,OM_IEs_25_29_HW_16_24,OM_IEs_25_29_HW_25_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40,OM_IEs_25_29_HW_41_48,OM_IEs_25_29_HW_49mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_15,OM_IEs_30_34_HW_16_24,OM_IEs_30_34_HW_25_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40,OM_IEs_30_34_HW_41_48,OM_IEs_30_34_HW_49mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_15,OM_IEs_35_39_HW_16_24,OM_IEs_35_39_HW_25_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40,OM_IEs_35_39_HW_41_48,OM_IEs_35_39_HW_49mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_15,OM_IEs_40_44_HW_16_24,OM_IEs_40_44_HW_25_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40,OM_IEs_40_44_HW_41_48,OM_IEs_40_44_HW_49mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
111,323,4934,1094,675,839,628,182,98,186,8953,540,2987,2165,2092,3308,2472,1004,687,324,15577,716,1168,1366,1667,3899,3374,1600,1501,257,15539,875,1057,1693,1606,3237,3069,1596,1661,192,14988,560,998,1798,1678,2770,2760,1390,1713,175,13831,386,886,1784,1900,3096,3062,1541,1873,174,14705,370,859,1511,2052,3460,2909,1600,1904,165,14823,459,757,1425,1989,3508,2812,1472,1732,159,14311,562,776,1367,1715,3005,2512,1170,1450,110,12664,358,804,1024,1068,1564,1231,591,714,87,7443,141,510,420,306,355,296,101,194,24,2346,30,247,124,65,46,49,21,31,5,614,15,118,34,16,24,18,12,14,8,256,5340,16090,15798,16824,29111,25183,12277,13566,1872,136059,0,18,7,4,0,3,3,4,0,33,4,13,7,4,10,14,3,21,3,76,0,19,24,32,50,76,17,96,3,313,11,25,38,65,68,134,57,230,8,644,15,53,68,74,89,209,88,371,9,975,10,50,82,113,106,248,115,467,17,1203
112,169,2649,555,423,471,243,101,85,144,4833,169,843,801,981,1348,747,381,299,129,5708,214,545,604,830,1319,985,492,510,129,5629,277,560,708,874,1277,957,493,608,123,5877,184,617,821,927,1255,1000,472,629,107,6014,183,609,871,1192,1484,1148,551,723,120,6875,158,555,876,1316,1703,1233,638,790,98,7370,214,551,893,1361,1905,1162,613,755,100,7539,283,657,974,1373,1768,1129,563,674,100,7521,262,576,794,984,1057,630,272,357,61,4986,95,453,322,261,267,164,62,100,24,1745,16,174,78,62,50,38,17,13,3,444,9,69,32,15,15,16,7,11,6,171,2241,8849,8331,10589,13911,9437,4666,5543,1151,64713,0,3,0,0,0,0,0,0,0,3,0,0,4,0,6,13,3,3,0,38,4,12,6,15,17,35,19,51,0,162,11,29,21,39,28,70,28,136,9,362,12,39,52,63,79,123,48,203,13,629,8,46,51,91,69,186,57,308,18,831
113,149,1795,380,272,607,449,158,285,142,4226,175,755,539,685,1481,1195,621,744,167,6356,271,457,441,542,1624,1310,731,800,122,6297,291,372,558,605,1326,1085,581,766,103,5683,180,368,557,635,1149,964,538,669,86,5128,139,321,546,701,1265,1115,616,793,67,5564,121,294,512,730,1378,1105,644,830,78,5694,179,329,498,715,1438,1013,556,790,85,5605,232,318,494,664,1279,1008,481,656,67,5198,172,351,375,446,808,517,241,358,53,3318,72,252,199,135,210,130,66,100,22,1187,15,126,57,36,32,33,13,23,7,341,7,57,22,10,8,11,5,12,8,140,2010,5793,5171,6165,12615,9927,5251,6816,1000,54750,0,0,3,0,0,7,0,4,0,13,0,3,0,5,3,4,3,13,4,38,5,9,6,11,7,19,12,59,0,127,14,15,15,14,27,48,27,150,4,311,11,18,21,25,28,71,33,203,3,417,10,37,24,37,55,80,54,238,3,535
114,154,1869,351,294,332,211,102,77,94,3474,118,557,523,565,969,687,407,265,108,4201,178,305,418,487,875,735,497,423,88,4009,187,371,430,444,734,665,407,411,50,3702,130,319,452,481,703,619,353,412,41,3519,88,377,523,581,836,708,386,483,54,4031,120,362,517,675,954,735,434,520,73,4381,139,349,544,688,1088,708,443,519,59,4535,170,376,587,702,965,655,325,491,61,4327,125,369,428,446,540,343,168,230,34,2698,68,284,230,148,134,93,38,73,14,1081,10,130,60,43,21,21,9,8,5,313,4,40,22,9,8,7,6,10,4,110,1499,5702,5092,5559,8163,6192,3571,3920,696,40387,0,0,0,0,0,0,0,0,0,5,0,0,3,4,4,6,13,10,0,46,4,7,7,6,13,25,11,47,0,118,7,17,13,12,21,63,19,85,3,237,5,22,30,21,31,72,27,137,10,357,11,23,35,44,43,118,46,200,0,526
115,224,3293,756,333,434,415,139,94,102,5789,201,1672,1358,864,1386,1474,591,572,181,8306,220,483,709,573,1659,1974,866,1003,157,7640,292,461,692,697,1556,1887,761,1124,145,7609,229,514,777,735,1376,1786,657,1090,104,7270,124,516,847,880,1347,1729,731,1188,118,7480,119,509,735,859,1392,1506,713,1125,103,7064,112,413,696,767,1314,1323,630,997,95,6340,146,402,573,686,1144,1010,500,821,72,5348,116,376,473,447,743,570,243,412,49,3427,71,305,259,177,233,220,90,129,14,1504,13,130,106,46,55,44,12,21,8,440,7,63,41,21,15,9,3,9,5,156,1863,9147,8017,7088,12658,13937,5948,8583,1134,68380,0,3,0,5,0,0,0,5,0,13,0,3,5,3,11,26,7,30,4,97,0,19,11,19,32,66,29,109,4,291,13,35,41,50,55,133,54,190,15,598,8,55,73,77,91,236,73,337,14,959,21,83,113,106,100,336,89,448,19,1313
116,237,2960,811,449,560,454,136,124,180,5907,217,1507,1488,1097,2044,1706,734,660,278,9735,344,516,934,919,2767,2451,1152,1353,285,10715,433,584,920,966,2761,2459,1205,1539,219,11073,294,537,887,982,2580,2335,1028,1596,237,10478,185,521,814,1059,2622,2465,1109,1661,161,10585,188,508,695,1069,2465,2264,1071,1618,171,10046,196,411,598,976,2681,1990,1019,1486,154,9511,214,437,578,815,2239,1748,785,1127,115,8050,185,386,477,545,1327,993,413,619,63,5000,89,239,236,211,391,314,139,187,41,1854,15,121,89,41,82,63,17,31,9,457,8,38,23,15,12,11,5,8,5,121,2599,8765,8538,9146,22524,19258,8810,12003,1906,93544,0,8,0,0,0,4,0,3,0,28,3,4,14,11,13,13,11,23,6,98,7,13,18,36,57,100,23,94,9,354,8,47,50,56,99,177,55,233,24,748,4,49,60,74,117,241,54,256,12,866,8,47,57,69,105,238,74,354,8,962
117,342,3984,1913,839,954,863,321,260,393,9872,1122,7315,9305,4672,9580,10258,4312,4359,1275,52196,2038,3516,7857,4724,19558,23897,10739,13033,1474,86836,3938,2395,6098,4852,19869,26272,10850,14663,1281,90213,3108,2047,5006,5137,15736,20511,8831,12935,878,74190,1522,1736,3895,4732,11780,16479,7852,12417,647,61058,954,1487,2776,3980,9963,12774,6528,11051,587,50100,1018,1250,2184,3247,8927,10048,5230,8383,519,40815,940,1258,1895,2520,7357,7160,3831,5633,389,30986,697,1271,1735,1772,4325,3793,1716,2565,242,18103,349,992,1026,788,1536,1344,574,823,103,7524,116,519,415,252,315,315,121,192,38,2289,44,239,142,90,90,100,38,56,24,809,16197,28009,44249,37590,109990,133808,60952,86356,7848,524989,3,4,6,0,3,0,3,3,3,27,4,41,46,25,36,38,11,63,8,274,21,56,75,93,159,306,125,430,27,1309,56,88,142,193,258,759,249,1095,54,2903,41,132,163,252,326,979,349,1470,60,3773,42,129,161,266,330,1101,432,1813,65,4347
118,144,1971,496,241,204,201,67,51,119,3488,240,2384,2068,1058,1277,1278,642,503,251,9708,265,1001,1689,1006,2387,2460,1166,1322,196,11480,425,627,1224,813,2212,2260,1028,1424,170,10175,278,558,952,767,1632,1658,813,1120,126,7915,177,507,811,794,1354,1486,667,1072,109,6975,111,459,637,771,1241,1353,611,991,84,6261,114,391,560,722,1216,1205,591,923,87,5814,148,405,536,622,1132,972,458,704,58,5031,118,410,483,474,697,639,246,420,35,3520,65,406,305,222,294,228,101,149,29,1804,30,212,129,69,85,69,37,34,15,674,14,121,48,24,16,30,14,20,12,294,2139,9450,9942,7604,13745,13827,6443,8726,1271,73146,0,9,0,0,0,0,0,0,0,13,3,16,4,3,3,19,5,12,3,71,6,19,25,33,33,85,41,123,8,369,21,42,45,73,63,226,70,263,15,816,15,60,100,109,87,250,79,372,18,1091,16,81,85,135,80,308,102,460,25,1292
119,311,3516,926,457,489,513,129,119,174,6631,279,2413,2271,1439,2377,2277,828,643,391,12918,427,925,1707,1306,3499,3371,1373,1370,375,14350,611,943,1652,1215,3360,3212,1261,1478,342,14066,387,1002,1456,1321,2833,2667,1074,1383,226,12354,265,946,1478,1460,3012,2805,1165,1488,221,12846,228,867,1379,1549,3177,2668,1205,1568,235,12876,270,877,1228,1537,3237,2520,1139,1457,229,12496,331,780,1123,1288,2832,2145,967,1205,173,10848,267,711,908,855,1722,1222,526,636,101,6940,111,489,499,327,580,447,157,216,40,2875,35,230,177,75,115,88,24,34,14,796,17,100,62,40,31,35,3,14,6,311,3544,13798,14868,12873,27261,23966,9845,11617,2528,120308,3,14,3,4,6,3,0,0,0,40,4,22,15,20,28,36,13,33,14,191,17,53,48,83,108,197,49,178,19,746,20,85,98,118,205,346,115,331,20,1352,19,93,130,132,190,462,137,443,32,1640,28,119,121,181,195,427,175,592,38,1869
120,166,2313,586,274,237,230,88,45,93,4041,227,2003,1876,1043,1599,1530,568,511,276,9642,337,777,1542,984,2788,2844,1106,1181,261,11830,447,619,1167,911,2836,2815,1113,1306,214,11420,364,630,865,893,2303,2363,949,1303,160,9823,193,581,965,1002,1962,2322,952,1290,125,9384,190,497,763,964,1897,2119,863,1270,131,8691,197,491,764,913,2048,1912,839,1211,124,8503,226,461,654,846,1691,1621,688,957,92,7231,172,419,608,564,1029,892,366,481,75,4615,87,364,294,217,352,334,117,177,20,1961,20,179,113,67,82,78,20,30,5,590,11,85,40,24,21,23,7,17,11,241,2644,9415,10244,8699,18848,19077,7685,9770,1585,87976,0,9,3,4,0,0,0,0,0,15,0,8,8,9,14,16,6,16,4,84,10,15,49,22,69,115,32,124,16,445,11,44,54,67,106,222,67,236,14,817,9,49,85,120,117,289,87,352,17,1121,18,65,85,124,138,290,112,438,17,1293
121,322,4457,967,419,384,417,142,81,169,7363,464,3745,3373,1713,2907,3218,1349,1082,416,18264,597,1115,2269,1480,5436,6849,2872,2965,394,23974,1152,928,1991,1595,5494,7668,2893,3612,396,25726,795,987,1764,1533,4305,6439,2431,3452,287,21997,385,1013,1732,1783,3450,5425,2333,3561,233,19901,275,900,1544,1746,3085,4343,2138,3469,192,17695,292,822,1378,1576,2817,3654,1745,3021,166,15468,278,770,1161,1366,2365,2658,1321,2171,114,12214,235,784,1123,917,1473,1489,652,1039,86,7797,127,734,751,432,574,558,207,356,40,3777,61,392,297,149,127,116,54,58,8,1261,19,247,98,55,38,30,18,23,13,548,4998,16901,18458,14748,32455,42866,18154,24886,2513,175980,3,9,3,0,0,3,4,3,0,25,3,15,18,6,11,20,12,27,10,127,9,18,38,32,52,126,51,199,15,532,32,67,83,87,102,282,101,405,32,1177,25,96,127,167,150,415,141,669,26,1822,22,152,138,235,158,597,208,894,19,2428
122,209,3307,555,316,308,318,97,59,76,5253,208,1494,1459,925,1216,1384,537,379,151,7755,206,449,990,663,1703,1884,875,855,131,7759,335,402,938,606,1608,1779,835,854,108,7465,200,483,862,659,1275,1483,687,830,105,6580,120,580,823,804,1237,1419,714,935,85,6716,120,563,834,907,1261,1285,641,904,80,6577,125,409,745,886,1342,1215,610,848,81,6255,144,439,662,743,1121,929,520,677,63,5291,116,469,599,517,680,591,280,396,41,3693,75,406,375,256,271,213,96,112,22,1820,35,230,136,75,73,54,24,25,9,648,10,109,51,33,19,16,3,5,6,260,1897,9339,9024,7394,12112,12568,5916,6879,935,66066,0,9,0,0,3,0,0,4,0,15,6,6,9,8,8,14,7,23,0,72,3,22,17,28,29,88,24,105,3,315,21,54,50,46,53,159,53,278,11,729,17,72,75,96,83,242,110,421,7,1120,21,87,118,177,118,354,119,538,21,1553
123,183,2863,734,410,564,470,155,141,114,5630,170,1242,983,899,1652,1377,609,535,207,7671,255,491,607,656,1719,1590,790,951,163,7212,315,475,708,715,1650,1378,729,943,124,7047,206,503,665,710,1581,1263,673,913,126,6646,139,489,696,847,1768,1423,746,1020,131,7259,150,406,593,836,1706,1347,689,945,116,6790,159,376,581,810,1790,1248,694,876,104,6642,210,380,527,682,1527,1097,584,719,61,5777,167,341,419,445,886,617,291,378,59,3598,74,220,181,168,242,200,87,132,25,1332,8,97,62,40,46,38,11,15,3,315,6,32,25,9,10,4,3,4,5,98,2051,7912,6781,7238,15120,12049,6056,7565,1241,66011,0,7,0,0,0,0,0,3,0,15,0,3,3,12,7,15,8,19,0,65,8,18,19,24,34,72,31,102,3,306,8,25,34,39,66,121,50,210,3,552,9,30,43,58,68,168,66,249,7,706,12,57,53,68,97,212,74,329,9,907
124,244,3753,969,560,663,547,213,149,140,7240,247,1537,1422,1219,1843,1739,761,626,250,9648,343,660,866,912,2118,1980,916,1083,198,9063,426,632,963,869,1961,1774,945,1114,193,8872,272,642,920,936,1923,1611,806,1085,141,8338,204,671,946,1105,1989,1750,902,1165,128,8862,210,524,827,1212,2113,1797,931,1253,131,8998,218,541,837,1110,2151,1654,885,1072,114,8562,302,547,863,1015,1992,1414,752,967,81,7940,210,524,701,694,1183,844,342,475,66,5027,100,392,347,264,344,277,109,141,22,1997,27,172,93,53,72,39,26,32,5,516,4,74,29,28,16,19,9,11,4,191,2808,10663,9786,9975,18361,15437,7588,9162,1468,85258,0,7,3,7,4,0,0,3,0,20,0,7,3,12,7,27,9,27,0,99,5,19,17,16,33,61,33,102,7,298,4,43,39,43,59,136,41,204,8,579,9,49,60,56,67,163,68,288,11,766,3,61,66,90,74,218,76,407,9,996
125,285,3492,1033,554,701,567,185,130,246,7197,429,2835,2843,1831,4110,3365,1247,1114,553,18333,717,1240,2140,1737,6772,5914,2345,2470,579,23922,1109,1174,2119,1916,7108,6239,2330,2768,515,25273,771,1154,1918,1965,6398,5608,2233,2813,406,23267,468,1071,1651,2010,5803,5270,2228,2937,306,21762,370,961,1436,1879,5643,5063,2140,2949,333,20766,450,901,1275,1648,5927,4677,1991,2783,285,19941,471,849,1160,1512,4966,3763,1731,2171,179,16795,389,752,1019,990,3152,2315,908,1150,157,10830,181,520,549,395,1029,697,272,335,52,4028,56,270,171,113,199,172,55,65,21,1115,14,113,44,29,40,39,11,17,6,321,5708,15332,17354,16574,51854,43686,17687,21702,3637,193537,3,10,8,0,3,3,0,0,3,32,4,20,24,22,27,43,16,57,10,226,17,41,58,61,109,201,57,177,24,741,27,93,83,115,181,446,109,420,41,1511,15,103,105,152,194,444,116,460,48,1638,16,108,99,170,197,504,171,534,33,1836
126,134,1953,501,194,194,195,56,40,95,3357,213,1941,1520,819,1393,1321,476,407,191,8268,260,581,987,633,2685,2728,1046,1098,206,10240,550,503,823,733,3291,3420,1255,1508,178,12266,408,504,855,755,2937,3284,1220,1674,141,11782,230,415,762,830,2424,3079,1339,1953,116,11144,137,417,710,727,2018,2544,1181,1901,104,9744,136,356,600,740,1865,2050,966,1666,87,8473,151,386,604,645,1531,1468,755,1182,81,6801,132,372,525,432,907,802,366,537,54,4130,74,277,296,170,356,280,113,145,14,1729,24,124,92,46,84,61,27,33,5,496,6,99,27,20,9,18,3,13,13,210,2461,7930,8300,6748,19694,21240,8809,12160,1292,88638,0,3,0,0,0,0,0,0,3,7,0,6,9,4,4,11,3,7,3,54,0,19,16,12,25,60,22,65,10,225,8,28,23,38,38,134,45,118,15,444,8,34,47,36,58,157,56,171,16,589,7,42,51,63,70,223,59,199,17,741
127,217,2797,879,470,552,466,187,133,170,5863,245,1856,1624,1256,2202,1987,759,772,328,11030,356,653,1073,936,2997,2825,1297,1570,291,11999,493,724,1078,979,2826,2569,1166,1628,274,11747,293,761,1071,954,2604,2232,1015,1454,234,10614,193,849,1071,1249,2684,2360,989,1566,190,11147,168,745,889,1128,2763,2298,1032,1447,215,10684,232,689,774,1100,2839,2104,944,1373,205,10258,208,616,761,924,2402,1785,829,1127,145,8805,176,490,603,555,1442,1031,414,557,86,5350,91,288,283,207,469,357,141,170,32,2037,22,119,99,57,69,60,23,42,12,496,12,60,35,16,29,20,9,8,6,189,2706,10645,10236,9830,23886,20091,8809,11853,2174,100227,0,15,3,7,3,3,0,0,4,37,3,14,14,17,25,42,16,49,11,192,13,28,31,40,64,144,40,134,19,512,17,57,40,88,119,233,58,277,26,914,20,77,60,91,142,268,95,348,23,1134,16,77,82,114,153,346,119,426,35,1375
128,191,3113,647,307,365,289,101,62,85,5158,182,1606,1249,802,1131,1144,415,335,149,7026,187,414,715,589,1368,1445,649,684,146,6191,258,396,692,538,1083,1059,553,678,85,5341,173,411,708,569,926,969,515,574,75,4907,93,501,758,736,1021,1051,465,663,66,5363,97,389,662,764,1021,968,510,723,70,5202,120,383,680,743,1101,930,472,656,81,5162,161,409,638,681,1010,845,419,508,59,4726,128,360,483,463,669,431,207,213,23,2973,56,300,250,156,186,156,54,83,23,1262,23,144,81,63,30,39,11,16,3,413,4,47,24,10,16,3,0,4,0,110,1665,8475,7590,6429,9922,9336,4362,5197,866,53843,0,0,3,0,0,0,0,0,0,3,0,8,0,5,9,9,4,25,3,54,6,5,13,19,36,68,22,108,9,284,3,20,40,35,54,134,47,216,12,565,6,47,54,82,73,169,62,281,10,783,15,60,69,85,70,188,66,354,14,918
197,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,3,0,0,0,11,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,3,9,3,21,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
199,215,1445,408,439,984,1331,362,280,220,5692,462,1604,1122,1047,1960,2919,971,1046,394,11517,431,818,1042,956,1646,2749,1026,1338,315,10313,433,798,839,732,1406,2112,857,1416,253,8853,315,703,703,703,1077,1811,721,1156,187,7371,272,867,832,763,1066,1737,691,1103,175,7514,287,886,841,876,1098,1596,643,1142,209,7582,369,914,914,931,1029,1393,618,1000,181,7353,339,911,926,937,885,1216,434,737,149,6535,287,761,713,588,513,650,235,388,81,4221,138,521,293,220,166,224,86,145,49,1837,47,259,121,68,40,40,15,37,16,643,29,81,36,15,5,20,3,11,11,209,3615,10578,8786,8277,11896,17798,6658,9790,2240,79641,0,7,3,8,5,0,3,6,0,32,5,30,17,28,32,87,33,82,4,321,27,48,52,78,107,336,118,363,26,1149,43,74,81,151,185,500,178,647,39,1908,50,112,113,170,163,630,212,753,33,2236,60,138,155,185,222,699,249,900,48,2661
201,127,2113,342,209,295,191,70,48,106,3510,190,1149,776,708,1118,839,393,249,155,5570,220,468,502,623,1260,1045,565,506,85,5277,299,469,547,562,916,857,574,521,72,4831,208,463,653,615,907,836,495,524,58,4765,168,449,654,775,1018,881,579,609,61,5186,156,381,637,874,1155,928,506,589,72,5296,197,379,600,879,1245,886,527,593,71,5384,222,360,608,781,1064,730,410,509,42,4713,194,380,430,515,645,451,221,233,43,3119,71,262,184,157,150,121,43,68,23,1087,17,92,42,27,20,13,14,15,0,233,9,42,21,13,5,16,6,7,3,120,2072,7015,6000,6739,9811,7796,4410,4464,778,49088,0,3,0,0,0,0,0,0,0,3,0,13,0,7,3,6,0,10,0,42,0,9,8,7,11,25,17,49,4,132,9,16,11,23,22,63,30,111,4,294,6,22,20,30,34,70,40,148,0,368,8,32,21,48,45,111,49,199,3,512
202,142,2213,352,224,281,202,80,44,103,3639,183,1113,699,741,1210,862,431,320,121,5676,232,393,457,557,1340,1126,596,584,73,5366,294,456,554,582,1084,871,560,589,72,5058,225,420,566,645,901,759,490,531,67,4602,163,417,624,757,1048,894,540,601,52,5096,162,402,624,884,1069,1011,572,628,65,5420,207,352,611,868,1211,886,565,612,60,5379,231,395,659,837,1045,806,450,508,74,4996,211,433,501,536,664,436,240,257,36,3306,97,263,180,145,126,109,55,68,4,1049,21,95,48,26,21,14,5,19,7,256,3,51,19,11,20,16,3,5,11,141,2160,7001,5913,6804,10014,7987,4579,4767,752,49977,0,10,3,0,0,3,0,0,0,12,0,4,0,5,6,8,3,8,0,32,7,3,7,7,13,30,12,44,3,120,10,25,20,23,27,41,23,112,7,266,5,23,31,36,43,59,26,161,0,391,3,15,27,54,39,94,47,188,12,477
203,262,4126,662,334,390,322,95,64,160,6415,304,2333,1489,1339,1928,1520,662,418,250,10250,395,795,872,1059,2431,2222,1118,974,170,10032,577,812,1017,970,2046,2045,1121,1098,158,9839,404,871,1205,1006,1703,1676,958,1079,116,9014,279,835,1299,1423,1818,1941,953,1171,99,9818,263,726,1168,1475,1910,1932,960,1139,122,9705,299,647,1100,1453,2038,1734,816,1183,96,9375,346,732,1088,1322,1677,1409,696,926,104,8297,267,664,874,893,1011,794,344,435,66,5352,109,482,349,246,240,176,93,108,18,1822,30,208,86,53,50,36,15,34,17,517,12,86,22,16,11,19,5,11,5,191,3553,13318,11218,11601,17249,15835,7842,8647,1376,90633,0,3,3,0,0,0,0,0,0,13,0,5,4,8,3,9,10,14,0,47,5,11,12,22,19,54,27,96,4,252,20,40,27,42,43,113,67,214,10,583,11,61,57,66,65,139,85,318,9,806,19,72,60,105,84,210,91,387,12,1032
204,161,2141,351,290,410,347,175,125,93,4094,196,674,531,700,1200,1055,618,510,138,5621,208,319,445,575,1159,1071,666,627,102,5170,263,368,532,544,922,942,576,696,85,4930,181,373,596,599,887,832,503,664,77,4712,152,393,635,779,1011,1002,583,692,92,5337,166,395,642,867,1118,1118,607,715,73,5699,214,386,605,887,1277,1034,594,734,95,5828,267,458,650,871,1152,895,492,614,66,5464,231,474,572,586,712,520,291,329,50,3762,90,325,251,196,187,137,51,98,26,1367,12,109,84,46,33,20,15,14,8,336,12,45,33,16,18,10,3,8,8,151,2156,6447,5935,6957,10087,8976,5174,5815,913,52460,0,5,0,0,0,3,0,0,0,17,3,0,5,3,5,16,5,7,0,38,3,3,3,3,16,23,9,50,11,121,8,18,11,21,18,40,27,114,7,267,9,31,24,28,25,78,40,179,9,417,18,30,28,52,42,96,39,262,4,574
