SA4_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
111,0,11,38,0,0,36,33,3,88,5,9,3,11,70,8,0,77,3,0,89,0,29,0,31,333,36,4,368,9,22,432,9,19,0,32,77,54,0,131,7,12,185,11,59,0,79,72,126,0,196,48,96,413,41,131,6,175,579,227,4,814,281,144,1405,27,44,0,69,0,0,0,0,1252,29,1350,45,106,0,149,14,0,0,9,1266,26,1452,64,254,4,321,418,33,0,449,540,21,1332,92,325,3,420,892,112,0,1005,45,17,1484,248,914,6,1172,3820,929,13,4758,198,111,6232,130,511,3,646,1020,1015,0,2036,169,76,2928,206,1544,11,1752,772,2638,18,3428,727,797,6711,807,3700,26,4526,6936,4725,31,11689,4195,1065,21478
112,0,3,5,0,0,5,40,4,57,3,11,0,12,10,3,0,17,0,0,34,3,20,0,25,53,15,0,69,5,10,102,0,7,0,12,18,19,0,39,5,4,61,16,40,0,57,27,55,0,77,28,78,235,27,82,3,111,120,93,0,207,194,99,618,16,24,0,42,0,0,0,0,793,23,851,24,64,0,85,4,0,0,4,837,24,952,21,113,0,130,106,23,0,126,392,19,667,30,147,3,178,200,39,0,238,17,21,456,102,395,3,507,779,320,4,1102,67,54,1737,70,225,3,292,253,322,3,577,81,61,1008,162,915,11,1090,398,1333,10,1738,440,730,4001,420,1877,23,2317,1743,2029,21,3791,2631,931,9677
113,0,4,18,0,0,18,21,4,46,4,3,0,3,38,0,0,43,0,0,47,3,11,0,15,95,16,0,103,0,10,134,4,12,0,21,25,15,0,39,4,3,65,3,34,0,37,18,43,0,52,18,67,174,14,65,0,81,186,71,0,255,135,88,557,12,35,0,45,0,0,0,0,536,22,603,17,70,0,92,3,0,0,3,563,20,679,24,151,0,175,82,11,0,90,248,19,536,42,158,4,196,189,25,0,209,36,15,458,128,413,0,541,778,284,6,1062,101,52,1760,62,259,0,322,196,333,0,527,77,48,980,90,715,15,813,172,875,0,1051,250,588,2704,373,1794,20,2193,1412,1518,13,2944,1813,774,7721
114,0,6,7,0,0,7,25,3,36,7,8,0,13,13,0,0,16,0,3,32,3,23,0,23,43,11,0,50,6,7,90,0,12,0,17,10,9,0,20,0,4,38,7,21,0,31,8,32,0,42,19,51,142,19,71,0,90,78,51,0,130,145,75,438,8,22,0,28,0,0,0,3,521,18,564,13,53,3,67,3,0,0,3,523,26,625,25,97,0,122,87,14,0,106,216,16,462,23,110,3,136,165,21,0,190,26,14,365,63,332,9,405,467,177,0,647,76,54,1184,40,167,0,205,123,167,5,293,58,37,596,76,510,5,585,158,719,7,887,258,484,2217,247,1288,18,1557,1010,1101,7,2119,1687,643,6012
115,0,11,14,0,0,20,39,0,70,3,7,0,6,37,4,0,40,0,3,60,12,17,0,28,114,20,0,137,10,5,188,5,8,0,14,24,11,0,37,0,8,64,7,21,0,31,22,36,0,63,20,49,161,37,64,0,98,219,74,0,293,209,70,678,14,45,0,62,0,0,0,0,793,14,875,22,86,0,108,10,0,0,7,847,19,986,36,142,0,177,493,45,0,541,332,10,1061,63,179,0,251,817,74,3,899,46,17,1210,188,453,0,645,2423,546,9,2973,192,45,3853,90,243,0,334,440,387,0,829,148,42,1353,150,678,7,835,376,1031,12,1421,483,406,3149,567,1837,11,2413,4559,2085,29,6672,2842,554,12487
116,0,16,28,0,0,28,32,0,74,0,11,0,14,39,4,0,38,4,0,56,7,18,0,30,132,22,0,156,12,11,203,7,19,0,26,23,20,0,44,8,20,104,8,36,3,55,19,34,0,55,29,68,210,36,98,4,138,242,85,5,329,247,113,828,16,26,0,47,0,0,0,0,840,25,913,17,70,0,90,9,0,0,9,763,21,885,65,147,3,215,475,39,0,512,237,8,973,55,164,4,230,624,68,3,699,49,17,988,174,498,4,675,2054,513,5,2573,202,84,3532,102,282,3,392,425,435,3,866,174,75,1498,222,866,28,1112,432,1137,18,1588,658,594,3948,655,2056,44,2751,4023,2190,33,6253,2919,817,12735
117,0,13,87,4,0,93,33,3,142,16,23,0,39,171,18,0,195,15,8,250,55,70,7,129,924,145,8,1076,73,67,1343,54,67,0,126,290,157,3,457,89,77,747,67,155,4,219,183,434,4,629,213,290,1346,211,320,6,540,1669,765,13,2446,563,452,4001,14,42,0,58,9,0,0,12,590,11,674,22,94,0,120,25,4,0,30,577,20,747,123,216,4,343,1156,105,3,1266,261,18,1887,233,338,3,575,2600,283,4,2888,189,53,3697,1243,1568,17,2830,13930,3834,57,17819,1646,371,22658,1167,1734,11,2909,5113,4763,37,9914,2421,482,15719,1406,3499,51,4959,3906,10596,108,14607,4428,2210,26200,4209,7486,84,11779,26735,19592,205,46534,10102,3164,71583
118,0,6,28,0,0,33,21,0,65,0,3,0,3,61,4,0,62,0,0,71,9,15,0,23,246,19,0,265,9,8,315,3,13,0,18,51,22,3,71,15,10,122,12,33,4,45,43,81,0,123,39,59,272,17,75,4,97,433,126,6,561,162,85,914,4,9,0,12,0,0,0,3,354,9,385,3,28,0,31,11,0,0,10,317,6,365,32,70,0,100,449,23,3,473,130,4,707,55,76,0,133,875,61,4,938,36,15,1122,246,408,0,651,3822,603,8,4428,315,79,5474,256,388,3,651,1290,678,10,1977,470,81,3182,300,751,13,1058,904,1712,19,2640,828,491,5012,882,1728,15,2635,7351,3077,43,10469,2452,687,16241
119,0,18,29,4,0,37,35,3,92,4,7,0,9,59,6,0,61,0,3,81,20,30,0,46,223,38,0,258,18,17,344,16,16,0,32,51,27,0,76,20,11,142,24,48,0,73,64,69,0,134,71,89,370,70,115,3,188,427,138,0,565,340,134,1227,13,30,0,44,3,0,0,3,853,14,914,14,84,3,99,16,3,0,18,846,16,971,78,213,3,292,737,38,0,772,271,24,1362,92,237,3,335,1059,79,3,1138,52,18,1540,302,739,5,1047,3602,740,11,4352,331,100,5833,210,387,4,606,970,682,5,1654,382,98,2747,461,1131,15,1600,1000,1690,25,2715,1199,809,6328,1174,2823,34,4026,7383,3227,39,10652,3937,1087,19698
120,0,3,29,4,0,34,16,0,59,6,8,0,14,46,0,0,51,0,3,61,14,13,0,22,208,35,0,250,15,16,301,8,17,0,22,53,36,0,90,11,17,147,13,32,7,55,39,69,0,103,44,65,268,38,74,5,117,380,148,0,530,197,99,939,6,10,0,16,0,0,0,0,491,14,523,15,22,0,37,11,0,0,11,452,9,508,40,65,0,109,530,22,0,551,170,14,839,63,110,0,171,886,70,0,952,44,17,1182,244,415,7,661,3145,668,8,3817,275,74,4831,195,333,8,530,974,686,3,1660,367,83,2646,354,845,15,1208,796,1652,19,2467,829,477,4983,908,1799,28,2737,6336,3094,35,9459,2619,686,15506
121,0,16,51,3,0,57,48,3,118,8,3,0,8,87,4,0,97,5,3,110,24,28,3,51,427,55,3,487,23,21,584,10,19,0,33,104,47,0,149,21,18,219,27,69,0,97,61,145,5,210,76,116,497,72,136,3,211,723,265,10,995,333,163,1698,4,20,0,29,0,0,0,3,927,9,972,10,46,0,53,12,0,0,17,843,5,919,58,136,3,198,971,57,0,1019,297,17,1530,101,169,3,275,1722,122,3,1842,61,18,2201,345,750,6,1098,6217,1395,12,7625,473,118,9309,301,599,5,907,1556,1379,10,2950,590,135,4582,500,1624,17,2136,1291,3728,32,5053,1570,752,9511,1324,3342,34,4703,11771,6681,62,18507,4756,1049,29012
122,0,3,14,0,0,14,37,3,61,0,3,0,7,33,3,0,35,0,0,44,12,24,0,33,129,24,0,158,5,7,197,7,13,0,15,31,13,0,48,3,4,71,10,19,0,32,25,36,3,63,25,44,160,32,65,0,96,229,77,3,316,193,66,662,13,22,0,30,0,0,0,3,864,17,915,3,42,0,47,0,0,0,3,848,23,920,40,116,0,153,385,45,0,430,331,18,931,40,160,3,205,688,66,4,760,42,9,1017,174,570,0,742,2283,514,3,2800,232,44,3827,129,343,0,472,560,404,4,961,221,50,1708,205,832,5,1040,484,1097,12,1597,645,425,3704,597,2087,11,2699,4396,2125,21,6547,3185,586,13016
123,0,5,18,0,0,18,23,0,51,4,4,0,11,35,0,0,35,0,0,50,11,19,0,27,84,10,0,100,4,14,142,4,6,0,10,12,11,0,27,3,8,46,11,20,0,25,14,36,0,49,20,68,165,32,58,0,91,168,56,0,228,152,94,567,18,50,0,70,4,0,0,4,784,27,880,27,112,0,138,5,0,0,5,716,20,880,46,184,0,232,376,30,0,407,256,14,901,49,192,0,239,509,52,0,567,43,10,865,120,460,3,583,1568,339,7,1921,125,69,2697,35,200,3,243,277,299,3,580,97,54,963,114,566,9,694,325,833,8,1167,415,522,2796,412,1765,19,2192,3075,1558,19,4648,2440,711,9992
124,0,11,15,0,0,15,37,6,70,5,9,0,8,20,4,0,21,0,0,41,10,24,0,40,115,21,0,142,4,4,187,5,18,0,21,16,22,0,37,3,6,70,9,34,0,47,17,69,3,89,26,51,213,40,99,5,142,186,113,3,303,237,73,754,14,67,0,89,4,0,0,4,1062,12,1167,43,121,3,164,6,0,0,6,1007,31,1205,52,223,7,280,427,32,0,461,363,25,1132,68,225,0,291,700,73,3,774,43,25,1134,163,579,3,748,1957,566,7,2530,146,67,3489,101,266,7,373,395,463,0,856,128,54,1411,171,897,10,1079,469,1559,11,2039,531,515,4166,606,2376,28,3015,3964,2690,19,6668,3282,731,13694
125,0,20,49,0,0,54,40,4,112,7,12,0,16,72,3,0,82,4,9,112,21,31,0,58,328,70,0,397,22,28,508,8,26,0,30,64,60,0,123,23,28,206,31,84,3,122,63,143,4,205,84,145,550,88,162,3,251,579,279,4,870,339,212,1675,21,40,0,61,3,0,0,3,733,15,805,19,78,0,96,13,3,0,15,805,16,930,118,168,0,283,804,63,0,869,231,19,1407,95,235,0,331,1234,108,5,1350,69,31,1779,371,834,9,1216,4507,1294,26,5826,412,173,7629,254,533,5,799,1302,1134,9,2445,444,165,3846,564,1625,26,2216,1268,3031,33,4333,1547,1131,9222,1443,3513,49,5001,9136,5628,70,14835,4235,1546,25621
126,0,7,23,0,0,25,23,0,48,3,4,0,3,57,0,0,57,0,0,67,11,13,0,18,194,21,0,217,10,3,251,7,9,0,19,55,18,0,73,15,8,108,8,14,0,22,32,59,0,88,28,44,189,28,48,0,74,359,99,0,459,156,62,754,6,10,0,15,3,0,0,3,394,8,420,9,28,0,38,13,4,0,12,351,5,410,36,60,0,97,475,23,0,500,119,3,715,40,70,4,111,843,61,0,907,26,10,1061,166,274,3,443,3114,622,4,3738,165,50,4395,126,246,0,366,802,621,3,1425,223,51,2070,220,711,9,937,805,1812,11,2637,629,388,4589,594,1396,20,2015,6052,3146,24,9226,1902,517,13657
127,0,7,31,0,0,36,19,3,67,5,9,0,18,41,0,0,41,0,3,66,13,27,3,38,161,39,3,195,12,20,264,14,12,0,27,24,23,0,45,3,12,91,18,45,0,58,40,54,0,91,45,105,294,52,106,5,163,292,112,4,411,228,140,949,13,37,0,56,0,0,0,0,704,16,777,22,82,0,100,9,0,0,7,696,14,819,72,171,5,248,655,37,0,694,197,17,1159,85,211,4,297,846,69,0,915,48,15,1276,195,555,4,758,2675,607,9,3294,216,117,4386,117,279,0,395,478,533,6,1012,191,83,1681,310,892,22,1228,515,1285,10,1807,760,716,4512,820,2224,31,3078,5169,2536,29,7732,2816,978,14608
128,0,7,20,0,0,15,17,0,47,3,3,0,6,36,6,0,36,0,3,43,13,15,0,25,122,12,0,133,4,8,174,3,9,0,12,25,18,0,41,0,6,61,8,20,0,25,16,38,3,52,16,52,144,25,50,0,78,213,71,4,286,146,69,581,14,25,0,34,0,0,0,0,758,17,808,21,56,0,83,10,0,0,10,811,20,915,41,119,0,163,471,28,0,499,295,9,964,40,165,0,211,742,64,3,808,32,12,1064,131,447,3,587,2157,428,6,2598,124,58,3364,75,245,0,321,418,314,4,738,126,42,1232,117,460,5,583,352,806,10,1167,361,308,2424,446,1517,11,1980,4147,1646,22,5823,2503,462,10763
