SA4_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
101,0,0,5,26,0,41,0,32,4,102,10,22,44,344,49,855,17,363,18,1715,5,19,21,117,18,232,6,114,6,542,5,8,18,71,23,57,5,27,0,211,4,7,19,40,6,42,0,17,3,147,6,6,17,45,21,29,5,7,3,135,3,3,6,14,6,11,0,6,0,58,3,7,4,11,5,0,5,0,0,38,0,4,0,7,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,0,35,0,14,6,74,36,74,133,681,129,1304,39,593,45,3038,0,0,3,4,0,4,0,4,0,8,0,3,9,14,5,14,0,8,0,51,3,3,9,23,7,24,4,18,3,93,0,5,49,30,8,24,0,11,0,127
102,0,0,3,25,3,56,0,44,6,134,24,44,41,588,78,1681,73,874,30,3426,21,38,27,298,52,650,62,273,4,1436,8,34,18,180,45,227,10,85,8,620,10,20,22,104,27,132,6,34,0,369,8,17,22,98,20,84,7,16,5,277,3,10,13,40,12,21,10,10,0,120,3,9,11,18,5,6,0,0,0,55,3,7,4,5,3,3,0,0,0,22,0,3,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,21,0,48,0,19,12,110,78,194,171,1379,249,2902,176,1362,68,6576,0,0,3,0,0,0,0,0,0,5,3,6,8,31,9,60,8,20,3,147,5,16,26,57,13,80,7,41,3,244,3,3,91,47,11,62,4,25,0,253
103,4,3,6,28,3,34,0,41,10,127,20,30,30,327,33,867,23,459,26,1826,3,26,17,175,15,246,12,127,11,627,5,12,13,99,15,80,3,29,0,260,11,14,23,88,9,54,3,25,0,223,3,10,25,59,13,35,0,7,0,157,5,7,17,31,9,17,0,3,0,89,3,0,14,18,8,10,0,3,0,49,0,3,3,6,3,0,0,0,0,18,0,7,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,13,0,43,0,15,17,89,57,121,151,832,107,1392,46,713,72,3484,0,0,0,9,0,0,0,0,0,10,0,3,3,14,3,24,3,19,3,73,0,3,13,23,5,31,0,22,0,96,0,5,61,31,5,33,4,15,0,158
104,3,0,3,10,0,31,3,19,8,73,4,12,18,219,27,686,14,374,15,1361,3,12,7,54,3,188,4,79,4,355,0,3,3,40,3,37,0,16,3,101,7,4,5,27,5,29,5,10,0,93,3,7,11,31,4,10,0,12,0,80,5,3,3,15,3,11,0,3,0,42,0,4,0,8,5,0,0,0,0,26,0,3,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,0,10,6,44,30,45,60,413,59,1004,31,513,40,2192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,12,0,27,0,3,11,19,3,21,0,20,0,68,3,3,42,16,12,24,0,12,0,114
105,0,0,0,6,0,14,0,24,4,53,4,12,11,136,15,425,11,170,8,793,3,9,9,47,4,114,3,37,6,235,0,0,0,11,3,16,3,8,0,47,5,0,11,16,3,11,3,7,0,51,0,3,11,23,3,5,0,4,0,56,0,3,10,10,5,5,0,6,0,37,3,0,7,11,0,0,0,0,0,28,0,3,3,3,0,0,0,0,0,12,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,8,0,38,12,42,75,272,38,615,26,264,25,1360,3,0,0,0,0,3,0,0,0,4,0,0,3,7,0,8,3,4,0,18,0,4,0,17,0,13,0,11,0,43,0,3,26,10,5,16,0,9,0,69
106,0,4,6,14,3,43,6,35,8,120,14,45,44,372,67,1276,61,766,33,2676,4,27,23,217,23,367,30,190,8,881,6,11,18,114,23,161,11,60,3,405,8,14,25,71,20,72,6,35,3,257,5,11,29,73,21,54,0,16,0,210,4,6,9,62,7,14,0,10,0,120,9,8,10,22,5,5,0,4,0,67,0,0,6,12,0,0,0,0,0,26,0,7,3,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,50,0,26,6,100,70,136,170,968,170,2042,118,1133,65,4880,0,0,0,3,0,0,0,0,0,5,0,0,7,18,5,38,4,31,0,100,3,6,26,43,5,72,6,29,0,182,0,8,71,41,17,44,4,33,3,214
107,4,5,0,33,7,62,6,30,14,159,17,125,45,618,98,1481,87,737,35,3242,14,92,54,454,106,623,54,263,11,1672,18,66,26,269,70,279,38,122,12,906,15,40,38,171,52,174,11,73,5,581,17,52,36,139,48,107,14,44,4,458,11,32,20,56,26,32,3,11,0,197,8,18,5,29,12,10,0,10,0,96,0,11,3,12,10,0,0,0,0,33,0,3,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,4,3,22,4,55,3,7,11,111,105,466,230,1809,428,2821,223,1306,84,7469,0,3,0,0,0,3,0,0,0,10,3,10,4,36,9,49,3,11,0,122,0,6,28,56,10,60,6,28,7,208,4,9,58,58,9,31,0,22,8,196
108,0,0,0,17,0,43,0,34,12,112,17,15,37,318,44,1023,29,483,27,1983,8,5,19,70,10,217,16,84,0,423,8,7,4,57,9,55,0,22,0,152,0,5,14,26,4,23,4,14,0,94,3,3,25,25,15,15,0,3,0,87,0,7,6,17,9,7,0,3,0,52,0,4,6,4,0,3,0,0,0,19,0,3,0,3,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,43,0,17,3,88,36,62,109,555,97,1429,46,663,47,3030,0,0,0,0,0,0,0,0,0,10,3,0,4,11,0,21,0,14,0,51,0,3,17,35,6,22,0,19,0,101,3,8,40,26,3,14,0,12,3,115
109,7,0,0,17,0,16,3,20,11,73,9,25,19,208,32,649,12,277,14,1257,8,12,5,106,12,193,5,71,9,415,4,8,11,75,6,47,3,32,0,186,0,4,19,35,12,41,0,13,0,120,4,7,18,36,3,15,0,6,3,95,0,3,4,16,10,0,0,0,0,42,0,5,0,7,3,0,0,0,0,18,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,18,0,6,8,53,41,65,82,511,79,994,24,434,43,2277,0,0,0,0,0,0,0,3,0,3,0,0,6,6,0,8,3,8,0,36,5,0,12,21,3,19,0,12,0,66,0,3,26,13,4,17,0,3,0,73
110,5,3,5,9,4,36,3,30,8,102,17,36,57,237,32,838,19,374,32,1638,6,16,16,107,17,235,12,112,10,535,3,14,12,58,21,65,13,40,4,223,0,15,16,41,14,40,0,14,0,136,3,9,25,37,5,33,7,18,0,135,0,6,12,13,13,12,3,5,0,60,0,8,3,12,9,4,0,7,0,40,0,3,5,5,0,3,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,5,9,0,24,0,20,11,78,40,113,153,529,126,1286,58,621,61,2990,0,0,4,0,0,0,0,0,0,4,0,4,7,12,7,7,0,11,0,38,3,0,15,30,0,37,3,14,0,107,3,0,43,20,4,23,7,16,0,114
