SA4_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
101,16,56,38,29,11,33,14,63,8,262,263,1126,711,972,581,1285,584,2259,141,7921,0,33,6,3,0,0,0,0,6,49,0,9,6,0,5,0,0,4,4,31,0,18,10,5,6,3,0,6,0,52,3,22,13,5,11,7,5,18,3,74,5,43,7,11,5,15,4,37,8,126,3,44,17,10,4,17,10,40,10,166,9,39,19,25,5,23,10,42,3,172,3,39,14,22,11,20,13,87,5,224,12,40,26,30,20,35,13,97,13,288,16,69,37,32,11,32,10,98,12,328,19,71,45,49,14,27,9,91,11,325,16,67,40,30,16,33,18,63,12,283,15,39,24,40,16,32,5,37,14,215,100,533,272,264,120,244,98,624,96,2343,3,32,3,4,7,5,0,0,6,67,7,3,5,9,12,3,0,0,8,48,0,4,4,7,11,6,6,4,16,50,4,9,6,6,4,7,4,4,16,57
102,6,37,20,13,3,6,3,10,6,102,226,1678,1069,1229,716,1410,610,1741,133,8816,0,18,3,0,3,0,0,0,3,30,0,18,7,4,0,0,0,5,3,45,7,25,4,6,0,9,3,5,4,53,0,36,12,6,3,4,3,20,9,96,6,56,18,14,5,12,7,25,5,142,3,37,30,20,9,17,8,26,12,156,3,46,24,32,13,20,7,21,14,180,7,36,24,18,4,27,13,44,5,174,13,46,25,24,14,28,6,35,4,207,11,57,24,10,10,18,0,30,3,170,5,46,22,6,7,8,5,10,7,116,8,33,23,11,3,3,0,8,13,104,3,20,9,6,9,9,3,8,5,64,61,473,221,150,85,154,45,243,84,1517,3,38,14,10,10,3,0,0,15,95,8,13,8,7,14,14,0,3,26,102,6,16,12,7,14,9,3,6,10,83,3,6,5,14,10,13,0,4,14,69
103,14,54,46,58,20,43,17,106,18,378,243,928,752,897,565,1305,661,2968,131,8456,7,43,0,8,0,5,0,0,10,82,0,11,3,3,4,3,4,9,0,36,4,20,6,8,4,6,4,17,4,76,4,37,18,13,14,14,4,35,11,143,9,36,13,12,8,14,6,51,5,147,5,34,16,13,10,25,7,73,9,191,6,26,16,22,14,26,3,82,3,204,3,36,27,19,16,36,16,119,9,280,13,42,18,24,8,40,11,137,10,311,12,65,37,48,21,50,25,148,10,412,15,64,40,43,22,50,25,151,22,437,13,64,39,35,12,34,24,82,22,333,19,71,45,53,15,38,12,60,52,361,107,556,279,309,146,339,134,966,169,3012,11,24,5,5,10,4,3,8,21,87,7,5,7,11,15,12,10,6,25,95,3,3,5,7,12,12,3,10,7,71,9,10,4,11,7,13,3,10,13,91
104,0,20,18,14,5,7,3,22,7,106,167,835,550,662,414,785,378,1239,103,5141,0,21,3,0,0,4,0,0,4,32,3,8,0,0,0,5,3,3,0,25,3,17,5,3,7,4,0,4,3,44,10,10,5,4,8,3,0,18,3,55,3,13,5,10,3,11,8,27,9,90,5,16,10,18,3,15,5,32,7,103,5,32,15,18,4,13,4,27,5,122,3,30,17,14,10,12,6,43,4,134,4,33,18,21,13,19,5,61,10,178,5,45,20,18,8,19,9,50,8,180,7,54,18,15,3,14,9,26,8,152,7,17,11,14,0,7,3,16,8,79,5,22,10,7,4,10,0,12,3,85,58,307,154,143,58,129,53,317,69,1280,3,21,0,4,4,3,0,0,13,47,3,4,0,4,12,8,0,0,13,50,3,3,3,11,10,3,3,0,15,49,3,4,3,3,4,3,0,4,5,28
105,13,26,22,36,5,42,9,58,3,212,136,421,310,409,257,727,345,2013,72,4692,0,19,5,0,3,0,0,3,4,39,3,9,5,3,0,3,0,14,3,44,0,10,3,3,0,0,0,22,0,49,3,23,4,7,0,6,0,35,4,83,0,14,8,9,3,3,0,40,5,94,3,13,10,9,3,10,4,62,11,127,3,18,10,15,7,16,11,100,8,180,3,20,7,10,7,25,12,113,13,211,8,22,7,20,12,37,16,136,10,262,12,30,15,16,5,18,10,113,11,237,4,34,22,14,7,22,12,80,17,211,8,30,16,21,6,18,5,57,12,179,7,36,17,21,4,28,12,50,28,199,58,265,128,157,64,191,95,837,111,1914,5,8,3,3,3,0,0,3,10,34,9,4,7,3,6,4,4,3,11,45,3,4,0,6,5,9,9,3,14,56,6,3,3,0,9,4,0,12,4,50
106,6,37,32,22,8,12,5,28,9,161,181,1101,681,867,481,969,400,1596,110,6383,4,21,3,3,0,0,0,3,10,45,0,17,0,7,0,3,0,6,6,37,9,18,9,10,0,9,3,8,3,72,0,34,12,8,3,14,0,18,3,89,5,29,8,16,0,15,3,32,3,103,5,35,14,13,11,11,0,44,10,147,4,41,19,8,11,19,8,38,3,154,8,35,22,17,12,19,11,51,13,188,8,42,23,21,3,36,12,66,11,215,6,46,38,29,9,22,7,56,11,218,4,61,35,21,13,17,13,52,9,225,6,46,32,22,3,20,3,41,6,174,6,26,35,26,0,24,14,23,14,162,69,456,259,195,71,195,77,424,90,1828,8,31,5,3,8,4,0,8,12,83,3,11,11,6,12,12,4,13,24,88,4,3,4,8,12,3,3,10,22,64,6,4,4,7,8,4,7,7,12,62
107,6,23,10,5,0,9,0,9,3,73,187,1281,892,1002,638,1181,476,1469,95,7223,0,35,3,3,0,0,0,0,0,46,3,19,6,4,3,3,0,3,0,38,4,10,6,5,8,6,0,4,6,54,0,30,13,9,8,12,5,8,3,79,8,25,13,7,12,6,7,23,10,106,0,29,13,22,9,9,8,23,8,120,0,22,16,14,8,19,8,30,5,124,9,40,22,15,3,18,0,40,4,150,3,35,13,12,7,24,3,32,10,131,12,42,17,13,3,18,4,19,9,133,3,30,16,11,3,10,3,15,5,104,3,34,10,7,3,4,0,10,6,69,9,19,10,7,0,4,0,11,6,71,45,385,155,119,64,131,46,211,77,1236,5,33,7,0,8,6,0,0,18,88,11,21,9,9,11,9,0,5,17,80,7,10,7,6,8,9,3,10,14,81,3,3,5,12,9,10,3,11,23,79
108,11,50,10,18,11,26,9,38,7,176,254,1167,764,965,598,1212,532,1858,133,7478,8,19,0,0,0,0,0,0,7,32,3,17,3,0,3,0,0,0,3,28,3,19,4,6,0,3,0,13,3,59,3,37,5,4,0,3,3,17,8,82,3,22,13,8,4,9,0,18,3,88,0,27,17,8,6,21,12,40,0,136,10,36,15,17,10,14,9,46,8,160,13,29,23,18,6,28,8,68,11,200,5,51,16,32,13,23,7,62,9,218,4,69,32,24,10,35,13,72,14,284,10,64,31,35,13,24,4,63,14,266,6,47,28,16,14,12,7,29,15,172,14,40,18,19,9,12,5,33,22,171,95,487,215,188,90,185,73,460,110,1898,3,46,10,6,12,3,3,0,26,109,7,9,5,9,4,7,7,3,11,66,3,0,4,3,8,6,11,8,18,65,5,3,0,6,10,3,3,5,19,63
109,3,25,15,16,10,13,9,29,10,130,158,468,362,471,325,695,341,1582,76,4476,4,36,0,8,0,0,0,0,6,55,0,13,4,3,3,10,0,6,7,39,0,10,3,3,3,0,0,11,3,31,3,22,6,5,7,8,0,28,3,77,3,36,3,18,3,11,3,45,4,116,3,18,10,13,7,15,6,50,5,121,3,21,11,16,6,18,10,72,11,160,5,19,3,11,3,29,7,89,7,175,11,28,18,20,6,20,10,97,7,223,11,48,28,20,10,20,7,92,9,240,10,28,14,16,6,14,8,70,9,183,7,34,16,11,7,16,13,49,10,157,21,28,23,22,8,10,4,44,16,179,87,330,153,158,71,173,64,643,91,1765,3,23,3,0,3,3,0,0,11,43,3,4,3,5,7,7,0,3,14,45,0,3,0,3,7,10,4,10,8,39,8,3,3,0,7,8,4,7,14,47
110,20,47,36,42,19,37,20,96,10,318,228,834,614,806,519,1127,605,3097,140,7957,9,29,10,4,0,5,0,5,3,69,0,10,3,3,0,4,3,15,3,45,4,10,9,8,4,7,3,20,3,56,0,26,10,7,3,7,0,48,7,112,3,32,6,13,14,21,8,44,5,143,3,38,17,12,6,24,6,96,7,214,7,27,7,16,3,22,15,122,13,244,3,35,20,21,11,43,17,160,15,325,8,44,27,41,10,54,12,182,28,410,15,49,34,38,16,51,22,199,21,452,21,66,50,43,19,53,26,146,19,442,9,62,40,44,17,34,10,115,26,354,34,64,38,42,18,45,11,94,44,389,124,500,276,301,117,371,144,1233,197,3264,3,29,14,3,4,3,3,0,29,86,7,11,10,9,10,14,3,3,20,75,3,3,3,12,13,17,7,13,15,79,9,3,5,4,7,7,0,14,19,70
111,3,45,16,13,3,5,7,9,0,99,203,1701,1142,1311,741,1394,594,1775,129,8985,7,16,3,0,0,0,0,0,8,37,3,11,4,4,0,0,0,4,3,35,0,12,8,0,6,12,3,0,0,43,7,38,18,11,7,7,0,15,3,111,3,39,12,20,5,7,7,23,3,120,3,38,18,22,14,20,0,32,0,152,3,42,25,17,3,18,13,33,10,162,3,52,24,23,8,21,8,38,3,178,8,37,17,21,7,21,14,37,6,159,5,38,18,14,8,22,7,17,7,144,4,53,21,21,7,7,0,8,12,148,9,42,14,6,4,5,0,13,3,94,9,40,10,4,4,3,0,8,11,86,64,486,193,171,75,145,50,222,70,1469,3,29,6,8,5,3,3,3,18,85,6,14,10,20,12,24,3,0,27,121,4,9,8,14,6,14,7,10,17,96,8,11,9,12,12,17,13,7,16,99
112,3,68,29,30,18,30,22,54,9,264,277,1846,1308,1547,793,1684,706,2530,152,10845,5,24,8,4,4,3,0,0,15,50,0,12,8,10,0,6,0,3,5,39,3,20,8,9,3,3,4,7,9,66,0,54,6,11,5,3,3,16,0,99,0,33,18,22,7,10,3,25,7,133,4,45,21,23,16,26,3,45,12,206,5,30,14,31,6,32,12,48,9,195,7,49,18,27,10,27,14,55,14,216,5,65,31,35,12,25,19,65,15,270,11,55,37,25,19,30,9,65,9,262,8,68,27,49,8,29,10,67,13,278,5,38,29,26,6,19,5,32,10,154,12,39,27,21,7,17,15,35,30,201,75,539,257,278,103,222,94,454,147,2173,3,34,13,9,7,0,3,0,23,84,3,5,11,11,15,7,3,3,15,78,0,6,3,3,15,7,0,3,10,45,11,12,3,12,9,12,3,7,18,80
113,12,34,29,34,15,24,18,60,9,228,178,607,474,627,423,947,528,2196,117,6105,7,37,3,0,0,3,0,0,16,72,3,9,9,5,4,3,4,6,7,43,4,14,4,0,5,3,0,14,3,50,5,34,13,8,3,9,3,30,8,104,3,26,10,14,3,13,8,40,3,119,3,27,25,17,3,14,4,43,9,141,4,26,15,17,6,24,9,63,11,169,10,26,21,20,12,39,13,109,9,259,4,35,19,30,14,39,19,124,11,285,8,39,19,22,8,29,10,110,9,255,22,49,29,25,12,31,15,86,12,284,10,33,26,25,7,23,6,55,22,207,13,62,40,28,8,20,21,35,38,251,98,404,225,205,80,253,105,727,150,2241,8,24,4,8,6,8,3,5,10,67,0,11,0,3,14,12,0,5,16,64,7,0,7,6,17,12,5,10,16,69,6,6,4,0,13,10,3,9,17,68
114,3,41,17,22,5,9,7,9,6,126,154,1105,650,743,463,858,407,1254,81,5708,0,16,3,0,0,0,0,3,3,30,0,16,0,0,3,0,0,0,0,23,3,23,3,4,3,4,0,6,0,43,4,20,3,3,0,3,0,14,6,54,3,15,8,13,3,8,7,13,6,75,3,22,15,10,7,13,5,27,3,107,7,25,11,10,5,15,12,28,9,120,3,35,9,15,4,12,3,34,3,120,3,43,21,17,3,11,10,29,7,141,4,47,18,22,9,18,9,25,5,154,3,45,23,17,0,11,7,23,3,135,4,35,17,14,4,7,4,19,0,113,3,27,17,7,3,3,3,16,5,86,48,355,144,129,60,115,49,238,49,1188,0,26,8,3,3,3,0,0,18,65,3,4,5,3,9,6,4,0,8,46,3,6,8,3,15,13,4,4,10,67,8,0,0,10,8,13,0,3,12,53
115,4,40,16,13,3,18,0,18,6,120,121,1166,800,953,473,1015,406,1328,117,6389,4,21,9,3,0,0,0,3,3,35,4,6,6,3,0,0,0,8,3,31,0,12,4,10,0,3,0,9,3,42,5,24,23,17,4,10,3,11,3,97,9,42,23,16,9,15,3,15,3,128,7,64,21,15,10,22,10,18,15,184,3,34,29,20,7,12,4,22,7,146,11,30,29,21,3,23,3,43,7,168,7,40,30,16,5,34,5,28,7,170,7,55,16,17,4,13,0,18,4,139,6,48,16,11,6,9,0,11,4,115,8,36,11,16,3,4,0,8,5,90,13,28,11,15,0,8,0,14,8,99,83,453,212,178,57,148,33,219,69,1453,0,11,0,3,3,7,0,0,12,39,3,13,5,9,8,6,0,7,16,64,5,3,5,7,8,8,3,3,11,59,4,3,4,8,11,12,8,6,23,70
116,0,16,9,7,3,8,0,8,0,47,118,896,721,753,552,1007,387,1235,144,5825,4,27,0,0,0,0,0,0,7,36,0,23,10,3,0,3,0,0,3,48,3,10,10,7,3,3,0,3,9,46,3,34,22,15,11,6,3,12,5,117,3,43,25,15,8,17,0,8,6,128,3,26,17,16,9,15,9,15,5,123,3,34,14,12,7,14,6,17,7,121,8,15,18,17,9,13,5,29,3,114,4,17,17,8,11,8,3,25,8,106,5,19,17,3,8,12,3,12,5,86,0,22,14,9,3,4,3,11,4,63,0,8,3,3,0,3,0,4,4,29,0,9,10,6,3,4,0,0,4,32,37,283,173,111,74,102,45,146,76,1056,3,24,6,3,9,11,3,0,18,68,9,7,10,8,16,12,4,9,35,112,6,6,9,8,22,18,3,4,32,117,7,7,10,6,17,5,4,12,27,89
117,11,67,38,39,14,33,13,33,5,247,395,2331,2235,2337,1611,3454,1561,5992,435,20352,6,35,9,0,0,0,0,0,19,66,6,40,25,8,9,14,3,6,17,134,9,27,35,24,18,25,10,25,23,201,8,52,46,33,26,44,9,40,15,275,9,59,42,33,25,30,15,43,32,298,7,39,37,27,13,33,5,49,38,255,6,35,26,28,16,34,7,71,21,246,4,37,40,26,19,38,10,77,13,265,17,37,33,18,12,19,0,35,23,205,14,51,36,20,15,13,9,30,18,211,10,52,35,23,9,13,5,22,13,179,9,21,14,9,4,5,3,7,14,91,10,41,14,13,7,10,5,13,16,120,112,528,400,265,167,278,76,433,267,2528,4,32,16,14,8,13,0,4,44,120,14,48,86,33,49,53,17,26,123,441,18,16,67,30,65,92,30,52,125,513,26,21,44,19,70,88,30,59,109,474
118,9,59,31,21,12,16,0,24,7,175,184,1690,1146,1319,646,1448,593,1568,139,8739,0,8,0,0,0,0,0,0,3,16,4,20,9,4,3,3,0,0,0,52,0,19,9,11,3,9,3,8,3,56,4,27,17,11,3,14,5,21,6,106,0,42,12,16,13,20,3,15,4,131,3,35,18,30,10,23,0,23,12,152,4,34,26,22,4,28,4,39,8,163,6,30,24,16,10,24,7,27,5,141,7,23,29,19,7,15,6,29,3,132,10,43,27,16,5,10,6,12,3,128,4,54,17,18,6,12,3,11,0,118,7,29,14,18,3,3,0,4,7,84,7,52,21,7,3,0,0,9,11,105,44,414,223,174,68,160,41,197,60,1376,3,15,5,3,0,0,0,0,8,34,3,16,14,9,7,14,3,4,14,79,3,3,8,9,13,17,0,5,17,71,0,3,3,9,5,9,5,14,23,72
119,3,58,5,24,4,17,3,12,4,129,229,1893,1486,1656,1173,2145,882,2392,264,12116,3,45,9,6,0,0,0,0,11,67,6,35,14,6,3,12,3,6,13,103,8,38,25,13,12,10,10,11,8,137,11,59,30,21,18,24,5,23,12,203,7,79,38,26,14,32,4,29,9,237,9,77,36,28,12,28,7,39,10,247,14,62,39,25,15,25,11,44,19,247,4,53,20,36,19,47,12,53,17,261,7,51,35,24,27,21,11,37,8,231,10,44,28,22,10,18,3,20,7,157,9,62,22,11,6,19,8,22,7,159,8,29,15,8,5,12,0,8,4,78,5,34,14,6,8,6,4,8,4,89,105,671,317,239,148,254,70,291,121,2218,5,25,10,8,4,6,0,6,18,74,5,22,18,9,29,21,3,6,47,163,13,10,11,19,32,28,7,7,51,168,8,14,18,9,16,23,4,17,44,153
120,4,44,28,17,5,11,3,18,3,131,188,1496,1123,1201,711,1389,562,1522,164,8354,0,24,3,0,0,0,0,0,4,35,0,11,4,5,3,0,0,3,7,41,3,38,14,4,6,6,7,7,4,82,3,39,22,16,10,25,5,10,9,138,5,34,20,16,17,14,0,21,12,140,7,46,24,18,7,20,9,19,5,161,3,48,31,19,6,17,3,32,3,161,4,28,19,23,12,19,6,31,9,165,4,29,12,16,5,29,8,26,11,142,5,31,20,16,10,13,0,16,0,108,4,26,13,11,0,10,0,3,3,72,0,15,3,5,3,7,0,9,8,49,3,26,12,3,5,4,0,8,6,59,44,391,200,159,88,157,37,191,83,1352,0,12,8,0,5,3,0,0,15,38,7,13,16,6,11,14,4,0,30,90,3,6,8,9,13,9,3,10,20,90,4,3,12,6,18,20,3,5,26,103
121,10,144,53,36,14,25,8,25,7,305,295,2771,1705,1780,979,1983,869,2225,205,12810,7,23,6,0,3,0,0,0,7,44,0,17,17,3,0,3,3,0,7,54,0,24,17,14,8,12,0,14,4,80,9,43,20,20,15,24,3,23,14,159,5,51,23,13,15,25,5,22,6,169,3,75,52,30,13,37,11,37,14,268,7,74,44,38,9,41,13,60,19,303,11,67,41,28,12,33,14,56,11,278,3,87,46,20,4,30,6,43,6,249,3,91,31,25,3,16,7,27,15,222,11,108,48,16,11,16,0,19,10,234,3,89,23,17,5,9,3,17,4,172,14,66,25,18,3,17,3,13,10,165,76,814,389,244,96,260,63,343,123,2407,0,26,4,3,3,9,0,3,17,66,9,16,14,18,16,16,5,4,30,124,3,9,27,7,21,30,8,12,23,133,20,7,16,10,28,26,15,14,38,160
122,3,72,25,21,5,7,3,16,0,148,178,1837,1237,1325,688,1536,586,1529,138,9053,0,24,0,3,0,0,0,0,4,34,0,10,4,3,4,0,0,0,3,29,0,10,8,4,0,4,0,7,0,41,3,26,14,3,8,7,0,12,0,77,0,43,28,10,7,8,3,16,3,118,0,65,33,19,3,17,6,33,3,186,4,33,20,29,7,17,5,42,3,154,4,50,20,24,4,25,5,36,10,180,4,41,19,21,0,10,5,21,8,134,5,46,27,11,6,15,3,16,8,144,10,69,14,9,4,10,4,10,3,131,0,42,24,5,0,3,0,3,3,91,7,49,22,17,3,4,0,6,6,104,44,514,236,162,46,124,33,208,51,1424,0,16,10,3,3,4,0,0,13,45,0,0,10,4,9,8,4,0,9,47,0,0,3,6,3,6,0,9,13,39,3,4,11,4,8,14,4,6,11,60
123,0,25,9,3,3,7,3,7,0,49,103,795,552,636,421,851,374,1177,111,5018,3,10,0,3,0,0,0,0,3,25,4,9,3,3,0,4,0,0,3,33,4,21,11,5,3,0,0,3,0,54,3,35,12,14,11,9,0,13,3,101,3,21,7,15,3,10,0,3,3,75,7,23,14,9,5,13,0,23,10,107,3,29,13,19,7,6,7,14,8,97,0,38,19,7,7,11,5,22,3,115,5,32,10,10,8,8,4,20,0,99,4,27,11,9,3,9,3,15,7,92,3,23,10,10,3,3,6,11,3,71,3,11,8,4,3,4,0,0,4,34,7,14,0,3,0,0,0,3,8,37,52,295,122,112,52,76,28,137,60,938,7,20,0,5,11,6,0,3,17,67,6,19,11,9,16,12,3,6,15,98,0,4,5,11,12,23,6,17,18,92,3,5,7,13,11,7,0,8,13,66
124,3,28,15,16,3,13,4,14,0,90,167,1381,876,1063,630,1241,558,1819,136,7862,0,28,3,0,0,0,0,0,0,38,0,15,13,3,3,3,0,3,0,42,4,26,7,11,4,0,0,7,0,60,3,26,10,9,7,9,3,11,4,79,0,43,26,6,6,11,3,17,7,115,0,57,13,20,3,17,7,31,5,156,0,25,17,19,10,12,6,22,10,122,3,36,21,21,9,8,3,41,10,143,5,36,19,3,3,25,3,26,0,125,4,34,17,17,0,14,7,17,10,121,7,36,12,16,3,7,4,12,7,117,3,17,18,5,3,5,0,6,5,68,4,20,11,3,0,3,0,0,3,48,43,402,178,132,57,127,44,200,51,1234,3,16,8,0,4,6,3,4,11,60,7,3,12,5,9,24,5,3,21,75,7,6,6,6,17,12,8,3,19,85,7,6,9,6,12,17,3,3,23,82
125,0,31,19,8,4,7,0,8,0,88,209,1499,1197,1252,944,1721,709,2075,283,9890,7,31,10,3,0,4,0,0,12,67,8,37,16,14,8,7,0,7,9,105,8,29,15,17,8,15,4,10,7,117,5,61,30,29,14,26,4,18,7,200,11,61,32,22,22,29,3,20,20,218,9,72,22,32,12,30,8,22,22,227,3,63,24,20,20,24,7,33,16,205,4,36,24,26,17,23,10,36,11,202,5,35,16,24,12,25,3,18,19,169,4,31,24,14,10,21,5,27,10,136,10,34,10,13,4,6,0,17,4,100,3,19,15,6,0,0,7,10,6,62,3,25,3,9,5,3,0,4,3,64,68,536,246,228,145,219,53,234,139,1869,3,28,11,6,9,9,0,0,29,94,6,17,20,19,28,13,11,9,67,199,16,12,17,17,46,35,5,20,58,219,16,11,12,6,32,36,14,16,61,218
126,0,38,17,12,3,7,4,9,4,102,80,902,591,668,388,781,292,730,99,4520,0,9,0,0,0,0,0,0,8,17,3,13,4,0,0,0,0,0,7,28,0,10,8,5,0,4,3,3,10,40,3,11,7,12,9,14,3,9,9,76,0,18,13,8,8,5,3,13,3,79,0,22,8,13,7,20,4,8,8,90,3,23,15,14,3,11,0,19,10,95,4,14,9,21,8,17,3,17,4,93,4,27,9,10,10,17,3,19,4,115,3,30,13,8,5,7,0,10,5,85,0,18,8,5,0,3,0,9,4,53,0,17,6,3,0,0,0,3,7,39,3,19,0,3,0,0,0,6,8,36,28,232,111,104,51,105,19,109,75,846,4,12,3,3,3,3,0,0,9,40,3,7,12,4,5,9,0,3,17,55,0,0,3,4,17,10,3,3,10,54,8,3,3,0,7,10,0,12,10,58
127,3,15,9,15,3,0,3,5,0,54,135,1089,758,955,727,1435,600,1768,200,7664,7,48,8,3,0,0,0,3,3,74,5,45,9,6,3,6,3,5,3,89,3,28,12,0,9,9,0,10,8,85,5,48,21,17,6,13,8,14,17,149,3,44,30,12,12,7,9,21,8,146,6,53,20,23,12,18,11,25,8,170,5,57,24,24,14,27,6,35,10,196,3,41,23,23,7,25,3,34,17,179,15,42,9,25,9,19,10,21,6,158,3,32,15,12,10,13,4,17,4,118,4,27,22,8,3,8,0,12,3,87,4,16,8,5,4,0,3,3,9,59,11,14,8,3,5,3,0,0,5,47,67,496,214,157,92,163,55,196,105,1553,0,26,16,5,9,3,0,3,26,91,8,12,22,11,21,11,3,7,43,146,7,12,3,12,15,24,3,19,40,139,5,7,5,15,22,17,4,17,38,138
