SA4_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
101,804,699,311,60,129,108,184,56,23,2383,572,478,89,25,72,66,34,35,27,1403,188,88,152,88,84,139,46,150,41,974,9651,6974,9273,6967,6283,7108,4117,7232,603,58220,3,3,0,0,0,4,0,4,20,44,4,0,4,11,3,3,3,6,23,49,0,3,8,7,7,3,3,7,26,59,3,0,7,0,0,0,0,13,37,61,9,6,5,5,0,4,7,3,24,62,0,0,9,6,4,3,5,17,35,81,3,3,20,10,0,3,3,12,27,82,8,0,9,6,3,0,11,7,30,78,0,11,5,9,6,0,9,3,27,72,0,10,3,0,3,0,3,5,19,44,3,6,0,3,3,0,0,0,8,24,5,3,0,0,0,0,0,0,5,15,0,7,0,0,0,0,0,0,4,16,6,4,0,0,0,0,0,0,12,20,5,8,19,3,9,3,8,3,117,173,54,52,92,64,46,27,42,79,425,879
102,1192,1365,461,53,306,198,162,77,38,3851,697,868,126,38,127,126,38,44,38,2111,158,144,205,173,137,188,90,125,54,1270,10109,13250,13145,11140,11377,12656,5667,9913,912,88172,0,0,0,7,3,0,0,3,31,47,0,8,7,5,0,12,0,9,29,67,3,3,3,7,3,5,0,10,29,61,0,3,6,4,4,3,4,16,50,92,0,3,8,9,4,5,0,12,49,84,3,3,11,11,10,3,3,15,46,97,5,7,11,5,3,4,7,23,46,110,0,8,4,7,8,0,6,7,44,93,6,10,16,3,7,3,5,8,49,113,3,3,9,3,0,0,3,6,11,36,3,4,0,0,0,3,0,0,26,35,3,0,0,0,0,4,0,0,9,18,3,3,0,3,0,0,0,0,9,22,0,0,0,0,0,0,0,0,12,14,6,18,23,11,11,15,11,15,164,270,43,63,104,72,52,60,47,109,603,1153
103,992,1048,939,45,213,116,1011,125,61,4550,759,638,351,20,88,67,187,60,24,2213,235,89,181,90,108,118,125,143,47,1146,11674,8496,10711,6841,7216,7452,6505,8554,706,68163,8,0,0,3,3,0,0,3,39,59,3,0,3,0,3,3,0,3,45,57,0,3,3,10,0,4,0,7,39,72,14,4,3,8,0,0,3,14,43,93,9,0,6,4,0,3,3,4,47,88,0,3,8,0,3,4,4,11,44,88,3,4,7,7,4,0,3,15,49,98,3,5,12,4,0,0,12,5,42,80,6,3,6,0,0,0,0,0,28,54,8,4,7,0,0,0,0,3,13,39,4,3,0,0,0,0,4,0,13,23,7,0,0,0,0,0,3,0,5,17,0,4,0,0,0,0,3,0,10,14,4,0,0,0,0,0,0,5,8,18,12,12,19,16,3,5,10,14,132,222,79,50,84,60,29,27,37,90,567,1020
104,394,514,121,21,99,56,51,35,15,1310,232,359,51,17,44,26,15,22,11,780,72,61,79,57,63,82,41,84,29,581,5417,5565,5659,5266,4730,5322,2583,5363,402,40300,3,6,0,0,0,3,0,3,22,36,4,0,0,0,0,6,0,0,14,28,4,0,3,3,0,3,0,3,12,32,3,0,3,6,3,3,0,9,43,71,4,4,4,6,3,3,7,14,41,78,3,0,0,7,5,3,0,15,32,66,5,4,9,9,0,0,3,10,20,58,0,3,7,3,0,0,3,4,20,42,3,3,7,0,0,0,3,6,20,42,0,0,0,0,3,0,0,0,12,21,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,9,0,0,5,4,9,0,3,5,82,109,37,25,41,40,28,18,18,66,331,608
105,519,525,463,31,81,69,302,40,21,2041,461,279,83,14,39,43,72,27,9,1036,224,56,117,69,59,75,62,124,30,822,7052,4237,5323,3818,3640,3931,3148,4594,380,36124,4,0,0,0,3,0,3,0,17,27,0,0,0,0,0,3,0,0,17,31,3,3,3,0,3,4,3,8,22,52,0,0,5,5,0,3,0,5,29,51,0,0,0,0,3,5,0,10,21,45,0,3,11,3,0,0,3,4,26,56,0,3,9,9,3,0,8,11,31,79,4,0,6,8,3,3,5,9,39,80,5,6,3,3,0,0,4,3,18,44,3,0,0,0,0,0,4,0,8,21,3,0,0,0,0,0,4,3,7,22,0,0,0,0,0,0,0,0,6,8,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,5,8,9,3,15,0,3,3,7,5,104,143,42,23,54,36,22,28,36,65,362,663
106,1188,1403,2043,53,342,117,2269,140,104,7651,1024,847,680,34,143,92,313,50,36,3223,162,111,252,111,108,163,158,201,54,1321,9877,9734,15798,8510,8766,9720,10484,10201,898,83980,6,0,3,6,3,0,3,0,32,58,0,0,3,3,0,3,0,4,24,40,0,3,0,9,3,5,0,3,24,50,0,0,8,3,7,5,4,3,44,76,4,6,4,5,7,3,0,15,46,96,0,3,13,6,4,12,3,20,49,103,9,5,11,6,0,0,6,22,42,98,4,4,7,8,7,0,4,9,39,85,4,10,15,0,8,3,9,6,42,98,0,3,9,0,4,0,4,0,20,40,0,6,5,3,0,0,0,3,18,39,0,0,0,0,0,0,3,0,8,18,0,3,0,0,3,0,6,0,12,22,0,3,3,3,0,0,0,0,16,25,5,9,12,5,5,9,12,15,129,204,45,54,83,67,46,40,56,109,553,1055
107,1218,1567,818,70,266,133,649,119,44,4892,736,996,181,36,140,86,74,34,28,2314,118,127,175,134,122,161,91,133,58,1120,8846,12859,12743,10538,10313,10588,5946,8343,822,81006,0,0,0,3,0,3,0,0,34,47,0,3,0,6,5,3,0,3,30,51,0,4,4,7,3,10,3,7,34,82,0,0,11,7,9,3,4,4,48,80,0,4,3,12,3,0,5,9,57,89,3,4,18,6,3,0,7,10,36,95,3,11,14,3,8,10,7,17,48,119,4,11,9,4,6,6,7,11,44,106,0,18,16,3,7,3,4,11,38,99,0,4,3,3,6,4,4,0,21,43,3,0,4,0,0,0,6,0,15,40,3,5,0,0,0,0,0,0,13,22,0,0,0,3,0,0,0,0,6,14,4,0,0,0,0,0,0,3,11,14,6,15,19,14,15,10,8,10,144,239,29,82,108,72,71,50,63,90,572,1140
108,551,716,187,39,93,95,146,38,14,1890,296,579,75,24,61,56,27,32,10,1148,143,90,141,124,81,159,58,144,34,978,7495,8225,8272,7575,6494,7747,3597,7526,560,57483,0,0,3,0,0,0,0,4,28,40,3,3,0,4,0,7,0,3,37,60,4,0,4,4,3,7,0,10,30,62,4,0,9,14,0,9,0,5,60,101,5,5,9,6,3,0,7,11,60,101,0,0,10,13,4,8,3,15,42,97,6,9,16,8,8,3,0,8,47,96,3,5,17,4,3,3,3,8,31,73,0,0,9,0,0,0,8,0,26,48,4,0,0,3,0,0,0,0,7,16,5,0,0,0,0,0,3,0,8,18,0,0,0,0,0,0,0,0,5,9,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,8,11,4,7,5,15,8,3,12,15,114,186,34,28,82,66,40,47,31,81,511,918
109,630,501,166,20,107,67,79,41,23,1634,394,302,38,16,55,52,28,37,11,929,154,52,102,84,66,86,63,107,30,747,7527,4962,5970,4645,4485,4655,3174,5625,404,41452,0,0,0,0,0,0,0,0,27,37,0,0,0,3,0,4,0,6,13,30,0,0,0,3,0,4,0,8,24,42,0,0,0,4,0,0,0,9,25,41,4,0,0,3,3,0,3,6,18,41,9,0,5,3,3,3,0,12,41,78,3,0,7,0,3,0,3,7,19,45,7,0,7,5,0,0,5,7,25,64,0,3,6,0,0,0,0,3,19,36,0,11,0,0,3,0,0,4,11,29,0,3,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,6,4,4,10,3,0,8,6,18,89,136,34,38,44,27,24,27,24,71,325,612
110,824,732,353,27,148,82,426,57,31,2671,640,477,145,13,100,71,86,58,21,1609,287,94,145,96,107,104,97,191,68,1189,11685,7264,8089,5823,6411,6633,4934,9001,659,60488,17,0,5,0,3,8,0,3,33,68,8,0,5,4,0,6,0,6,26,50,6,0,6,3,0,3,0,9,41,72,5,0,5,10,9,0,0,9,38,78,7,0,6,5,0,6,5,7,37,82,8,3,14,3,6,3,3,22,54,118,8,3,15,9,3,3,12,17,46,112,5,3,11,4,0,0,0,14,44,82,5,3,4,3,0,3,7,3,32,63,3,3,5,0,0,0,3,0,8,23,0,0,0,3,0,0,0,0,6,13,5,3,0,0,0,0,0,0,7,17,4,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,5,11,3,5,20,6,7,10,9,16,139,217,91,29,101,48,28,51,40,107,517,1015
