SA3_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
12403,9,31,0,0,41,5,31,4,3,45,11,20,0,3,27,15,21,0,0,40,8,18,0,0,31,20,39,8,0,63,16,32,0,0,52,23,22,4,0,50,21,31,3,3,58,17,20,4,0,39,10,17,0,0,26,0,8,0,0,7,5,3,0,3,11,168,289,25,17,502,815,2786,119,77,3794,2686,2052,135,137,5012,3344,1290,193,111,4940,3203,1442,272,111,5032,3104,1503,157,79,4845,3331,1549,109,63,5050,3421,1399,97,77,4992,3186,1302,115,81,4680,2853,1299,149,51,4355,1687,1067,112,38,2901,548,597,59,24,1229,133,214,10,9,362,36,87,6,7,137,28353,16579,1532,858,47330,7,30,0,0,30,20,23,0,0,49,25,12,3,3,44,35,17,3,0,55,34,22,3,3,59,58,25,0,4,85,35,10,0,3,51,47,11,0,4,65,31,16,0,3,53,19,10,3,0,34,13,8,0,0,17,8,3,0,0,11
12404,7,3,0,0,12,7,13,0,0,21,8,12,0,0,20,6,5,0,0,14,3,5,0,0,15,7,9,0,0,21,6,10,0,0,20,11,10,3,0,24,10,10,5,0,26,7,12,0,0,14,3,6,0,0,9,0,0,0,0,0,3,0,0,0,4,85,97,10,8,202,284,835,40,28,1184,945,658,41,45,1696,1174,398,64,44,1679,1115,415,57,36,1630,1124,428,45,39,1638,1224,494,39,32,1788,1293,545,43,32,1909,1267,522,37,20,1850,1124,455,54,24,1660,595,350,31,23,997,216,213,21,5,454,55,95,6,3,154,26,40,0,0,74,10450,5454,471,342,16720,4,8,0,0,10,11,4,0,0,13,6,5,0,3,14,7,8,0,0,11,11,3,0,0,17,19,7,0,3,30,18,10,0,0,28,26,7,0,0,34,13,6,0,0,20,12,3,0,4,16,4,3,0,0,8,0,0,0,0,3
12405,7,4,0,0,10,3,7,0,0,13,9,3,0,0,11,4,13,0,0,22,4,7,3,0,13,3,10,0,0,10,13,6,0,3,20,9,10,0,0,19,5,10,0,0,18,8,12,0,0,25,0,8,0,0,4,0,5,3,0,11,0,5,0,0,5,69,93,9,5,183,215,626,39,16,889,883,612,40,41,1577,1321,447,54,49,1870,1514,479,71,57,2119,1473,446,56,36,2009,1541,451,38,51,2083,1602,391,44,39,2078,1499,377,41,32,1950,1229,378,52,20,1682,737,293,42,12,1087,243,146,19,10,414,66,54,4,3,125,19,32,0,3,59,12348,4727,486,376,17946,3,4,0,0,9,6,10,0,0,14,17,9,0,0,20,17,4,0,0,25,11,9,4,0,25,19,0,0,0,20,16,3,0,3,22,17,3,0,0,18,20,9,0,5,28,8,0,0,4,8,3,0,0,0,3,0,0,0,0,0
12501,3,3,0,0,14,9,19,0,0,25,8,23,3,0,37,15,15,7,0,33,14,15,0,0,33,29,22,0,0,51,28,26,5,0,51,21,19,3,3,44,23,21,3,0,55,12,15,3,0,27,8,9,4,0,20,0,3,0,0,3,3,4,0,0,11,171,198,27,12,409,347,1161,85,62,1660,2617,1881,118,130,4747,5007,1417,166,149,6738,5816,1378,250,155,7597,5285,1281,161,141,6870,4907,1264,116,101,6381,4707,1128,93,95,6024,4497,994,106,98,5691,3385,909,128,58,4481,1995,708,93,44,2839,655,363,44,22,1082,174,151,11,8,349,51,63,8,6,126,39445,12696,1372,1067,54584,7,13,0,0,20,22,21,3,4,43,46,10,0,0,61,33,20,3,0,57,65,13,0,9,82,53,7,0,3,64,55,6,0,8,70,53,14,0,4,70,33,9,0,0,43,20,5,0,3,31,6,0,3,0,8,3,0,0,0,8
12502,0,0,0,0,3,6,6,0,0,15,3,8,0,0,11,6,13,0,0,21,3,10,0,0,11,5,13,3,0,21,11,13,4,0,26,13,14,0,0,27,9,10,0,0,25,3,10,0,0,16,0,0,0,0,7,0,3,0,0,3,3,5,0,0,5,66,99,6,7,180,171,541,28,28,767,760,715,43,33,1544,1369,443,56,68,1930,1573,457,81,58,2162,1603,525,67,49,2236,1557,563,31,24,2168,1586,526,32,44,2185,1691,558,40,41,2329,1318,494,42,24,1876,879,398,32,14,1321,293,237,11,0,546,69,91,10,7,174,30,58,9,8,94,12882,5601,472,393,19349,0,3,0,0,3,4,6,0,3,11,11,0,0,0,14,19,3,0,3,26,24,4,0,0,29,8,5,0,7,22,20,6,0,0,29,22,3,0,3,35,17,5,0,0,19,15,4,0,0,21,3,4,0,0,7,0,0,0,0,3
12503,3,5,0,0,13,9,15,0,0,21,11,16,0,0,23,9,14,0,3,24,15,21,0,0,32,32,26,3,3,63,21,28,3,5,58,17,24,3,7,59,24,35,3,0,55,15,18,7,0,42,4,12,3,0,16,3,7,0,0,15,3,4,0,3,11,152,228,26,23,428,485,1170,57,79,1782,2348,1641,69,172,4229,3834,1351,134,196,5515,4193,1396,191,174,5954,4141,1363,127,142,5775,4208,1302,97,107,5713,4325,1229,74,127,5758,4286,1111,115,111,5625,3648,1049,92,81,4864,2278,795,91,60,3229,766,446,45,28,1275,178,180,19,8,383,48,69,5,5,134,34746,13101,1109,1292,50252,4,14,0,6,27,25,21,0,6,48,38,16,3,8,60,44,13,0,7,70,52,11,4,8,71,44,17,0,9,66,50,14,0,3,63,57,9,3,3,70,40,12,0,7,62,41,10,0,4,53,10,12,0,0,22,3,3,0,0,11
12504,4,16,0,0,20,12,36,0,3,50,24,38,3,0,60,19,41,13,3,74,29,33,4,0,69,54,41,12,3,113,47,48,7,0,99,53,32,4,0,91,39,28,0,3,76,36,25,12,3,75,13,21,0,4,36,0,6,3,0,12,0,9,0,4,11,329,370,64,30,799,596,2277,124,116,3118,4384,3477,208,290,8365,8190,2304,404,266,11164,8567,2668,653,246,12136,7814,2739,466,198,11218,7545,2498,264,189,10497,7223,2190,195,176,9786,7039,1919,232,134,9327,5863,1762,250,102,7977,3394,1419,194,93,5094,1168,839,119,32,2160,264,374,29,17,686,59,146,16,10,233,62117,24620,3153,1868,91761,9,14,0,0,17,43,19,0,12,76,56,26,3,11,98,80,35,3,13,131,80,29,7,12,124,98,27,0,6,134,96,34,3,9,139,81,24,0,6,106,83,11,0,5,98,43,25,8,4,79,15,10,0,0,33,5,3,0,0,13
12601,0,7,0,0,7,0,7,0,0,6,0,3,0,0,5,3,4,0,0,8,0,5,0,0,5,0,0,0,0,5,0,8,0,0,9,3,0,0,0,3,4,4,0,0,9,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,4,0,0,5,18,36,6,0,60,69,464,16,10,561,370,594,20,16,999,621,307,22,25,981,745,289,50,23,1103,661,342,32,13,1047,637,358,13,27,1037,702,380,10,16,1102,654,379,24,13,1060,605,371,22,18,1020,360,340,28,8,740,137,224,20,3,377,45,106,5,3,159,18,63,5,3,90,5621,4213,265,171,10274,0,0,0,0,0,0,4,0,0,8,4,0,0,0,4,4,0,0,0,3,6,3,0,0,12,11,0,0,0,7,0,4,0,0,7,10,5,0,0,14,8,3,0,0,15,9,0,0,0,9,3,0,0,0,8,0,0,0,0,0
12602,3,8,0,0,19,8,35,3,0,44,10,22,4,0,37,18,28,3,0,51,17,18,3,0,34,30,29,4,0,69,29,30,3,3,60,35,32,4,3,73,31,27,4,4,67,13,18,3,3,42,8,20,4,3,36,0,3,0,0,11,0,12,0,9,25,202,287,44,29,568,416,2222,120,104,2863,3283,3751,190,188,7416,7215,2054,243,208,9714,9232,2035,512,190,11968,9049,2109,389,158,11704,8948,2070,229,133,11386,7888,1915,146,134,10079,6884,1743,124,118,8863,5115,1692,146,95,7053,2693,1397,124,68,4285,992,846,61,33,1931,252,317,27,14,611,81,210,14,22,321,62037,22357,2327,1471,88197,0,12,0,3,21,19,23,0,8,51,56,20,3,8,84,82,30,3,5,119,75,29,6,3,110,86,26,0,7,119,74,17,0,3,94,71,17,11,8,100,61,33,3,0,91,46,17,0,5,68,15,14,3,0,33,3,4,0,0,9
12701,5,6,0,0,9,4,3,0,0,10,0,6,0,0,9,7,8,4,0,18,5,6,0,0,14,6,10,3,0,19,7,17,0,0,26,6,10,0,0,17,6,8,0,0,20,6,19,0,0,24,4,9,0,0,15,0,4,0,0,6,0,0,0,0,3,59,107,17,8,193,186,612,42,25,872,813,608,31,35,1493,1160,401,65,44,1679,1107,525,77,61,1767,1054,549,48,52,1694,1178,608,42,29,1856,1194,544,27,34,1792,1093,474,31,37,1636,817,399,42,32,1287,501,366,23,19,913,182,155,18,11,373,45,94,3,4,145,22,39,4,0,64,9349,5369,454,390,15569,3,3,0,0,6,9,4,0,3,21,10,3,0,0,21,11,3,3,0,17,8,10,0,0,22,13,8,0,3,23,19,12,0,3,30,13,3,0,3,24,18,9,0,4,29,13,5,0,0,15,7,4,0,0,6,3,0,0,0,3
12702,3,15,0,0,21,10,20,0,0,40,10,17,3,0,28,13,13,0,4,29,11,34,0,0,48,29,24,0,3,54,19,42,0,4,66,24,53,3,0,84,18,38,6,0,65,12,28,5,3,43,12,17,3,3,37,5,7,3,3,20,0,7,4,0,10,169,321,38,23,548,547,1789,92,84,2514,2492,2209,103,179,4985,3917,1359,145,168,5595,3943,1455,185,167,5749,3632,1468,121,133,5352,3899,1633,87,130,5750,3982,1592,76,141,5792,4013,1550,115,156,5829,3389,1332,111,99,4930,1991,975,101,67,3132,706,527,36,27,1303,179,169,13,8,368,61,76,3,11,154,32749,16122,1192,1373,51440,4,14,0,3,26,19,15,0,11,42,27,13,0,11,49,39,15,3,8,71,45,14,0,9,66,55,18,0,4,80,51,24,0,3,74,57,13,0,3,75,42,13,0,0,57,20,16,0,3,45,12,8,0,0,24,0,4,0,0,5
12703,3,14,0,0,13,11,29,3,0,47,14,22,0,0,37,19,27,7,0,48,19,23,3,0,48,26,24,7,0,58,29,21,3,0,51,29,32,4,4,68,22,42,4,0,66,10,26,3,7,40,3,8,0,0,19,0,6,0,0,11,0,9,4,3,14,188,277,40,14,519,627,1829,94,83,2627,2670,2077,116,151,5015,4294,1167,176,139,5769,4240,1313,259,137,5945,3938,1355,164,130,5587,4183,1549,98,109,5935,4049,1292,80,114,5543,3795,1137,112,109,5153,3313,1043,102,86,4545,1869,738,71,45,2724,640,417,47,27,1134,126,179,13,8,327,59,80,18,10,171,33798,14186,1347,1141,50483,6,23,0,0,29,22,23,3,9,57,39,16,0,9,61,47,18,4,4,69,54,17,0,5,72,54,23,0,3,84,53,19,0,4,84,51,7,0,3,63,47,23,3,0,73,26,16,0,4,47,4,4,0,0,9,0,6,0,0,3
12801,3,29,0,0,35,9,29,0,0,39,11,30,0,0,49,10,18,3,0,29,10,19,0,0,31,10,23,4,0,39,14,23,3,0,37,7,23,0,0,34,19,20,0,0,43,3,16,0,3,23,0,13,0,0,11,3,5,0,0,11,0,9,0,0,14,102,255,22,9,390,456,2484,115,61,3111,1993,2480,125,100,4701,2892,1182,120,108,4309,2594,1245,174,77,4091,2450,1301,113,70,3930,2600,1505,73,59,4229,2591,1382,60,64,4101,2468,1317,81,62,3927,2165,1271,110,46,3596,1237,1078,105,31,2445,489,667,60,24,1233,134,310,13,7,462,56,152,11,15,225,22111,16366,1168,721,40365,3,23,0,3,31,10,21,0,3,39,31,14,0,3,48,17,10,3,3,34,20,7,0,0,26,31,6,0,4,46,44,20,0,4,72,30,14,0,4,47,36,20,3,3,60,19,6,0,0,25,5,10,0,0,17,0,6,0,0,11
12802,5,5,3,0,14,5,15,0,0,15,3,14,0,3,21,9,5,5,0,10,7,7,0,0,9,12,5,0,0,25,14,17,3,0,27,3,16,0,0,22,5,12,0,0,25,4,7,4,0,18,3,11,0,0,18,0,3,3,0,10,0,3,0,0,5,60,128,22,3,218,353,1590,83,35,2058,1135,1214,61,68,2477,1640,663,77,59,2437,1489,706,98,34,2334,1446,902,76,41,2459,1649,1043,44,43,2778,1782,923,48,28,2784,1812,919,56,50,2846,1552,933,80,26,2593,865,760,71,17,1717,347,457,34,9,849,73,211,12,3,298,27,66,7,3,105,14167,10387,746,422,25729,6,11,0,0,19,16,5,0,0,22,19,5,0,0,19,14,5,0,0,20,13,9,3,0,27,24,7,0,3,34,18,15,0,8,41,28,7,3,0,40,21,16,0,0,36,6,5,0,0,16,0,11,0,0,14,0,4,0,0,8
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,12,0,0,0,8,9,0,0,0,9,3,0,0,0,4,10,0,3,0,9,3,0,3,0,9,5,4,3,0,14,3,0,3,0,10,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,51,17,9,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,23,39,4,3,59,26,47,3,3,82,18,39,3,5,67,17,43,10,3,70,24,43,11,0,70,35,68,13,9,128,33,86,24,12,148,39,76,13,4,139,37,94,21,6,159,24,72,25,3,126,10,37,10,7,58,4,26,0,7,36,4,13,3,15,39,278,684,147,73,1179,3005,2590,224,253,6075,7839,4662,550,473,13528,9481,4106,569,412,14565,9627,4209,619,387,14841,9169,4331,534,314,14344,9692,5171,494,323,15677,9402,5467,535,373,15772,8979,5890,647,344,15865,7077,5779,666,281,13798,4094,4596,529,186,9400,1474,2426,295,105,4296,350,932,115,49,1444,117,370,67,79,626,80302,50513,5839,3579,140231,36,29,8,5,73,82,49,7,21,155,94,46,8,18,163,122,57,15,18,209,142,61,9,10,230,130,63,5,16,210,132,74,5,10,222,127,79,7,9,218,103,92,7,9,205,46,76,9,8,146,18,32,3,3,63,6,18,0,5,31
20101,4,21,0,5,36,3,32,3,3,47,5,37,0,0,40,3,24,4,0,29,16,24,3,3,41,21,31,6,0,57,18,27,3,0,48,25,31,4,0,62,20,24,4,0,53,6,23,3,0,34,0,13,3,0,15,0,4,0,3,4,0,6,0,6,10,124,294,42,24,470,469,2143,102,81,2792,2176,2201,157,134,4665,3011,1359,188,66,4626,2694,1388,262,72,4419,2647,1553,174,57,4429,2943,1654,131,56,4783,3096,1573,122,74,4857,3097,1527,161,70,4855,2641,1467,182,57,4337,1496,1174,157,49,2874,433,608,72,29,1141,91,210,20,10,333,51,96,12,22,179,24840,16944,1743,771,44308,9,26,0,0,33,22,23,4,9,53,32,16,3,3,57,27,25,4,0,59,31,18,5,3,59,43,30,0,3,78,41,23,4,4,70,49,27,3,6,85,39,23,3,0,60,25,23,8,0,54,8,21,0,4,32,4,5,0,0,9
20102,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,5,0,0,3,0,5,0,0,5,3,5,0,0,6,0,3,0,0,3,3,8,0,0,15,4,4,0,0,6,5,3,0,0,6,3,6,0,0,11,0,3,0,0,3,3,5,0,0,11,21,50,9,4,86,68,270,12,17,375,242,270,23,12,541,311,161,19,19,513,331,177,32,11,556,327,251,28,11,613,436,303,24,14,777,421,340,24,11,795,471,360,37,19,881,457,344,40,13,848,272,333,45,15,665,135,179,20,7,347,93,72,10,3,177,43,49,10,3,102,3602,3101,321,155,7181,0,5,0,0,3,5,0,0,0,5,3,5,0,0,6,5,5,0,0,11,3,3,0,0,8,9,0,0,0,10,10,5,0,0,13,8,9,0,0,24,3,7,0,0,11,3,7,0,0,7,0,0,0,0,3,0,0,0,0,3
20103,0,6,0,0,3,3,5,0,0,7,0,3,0,0,9,5,5,0,0,8,0,5,0,0,10,3,8,0,0,12,3,10,0,0,10,0,12,4,0,14,5,10,0,0,15,4,0,0,0,11,3,3,0,0,6,0,3,0,0,3,3,4,3,0,12,25,62,18,6,111,64,284,9,15,381,258,199,14,17,483,306,133,23,10,474,253,184,21,9,472,314,182,24,13,529,415,229,21,13,674,471,278,21,9,780,515,277,22,24,830,438,305,46,11,796,325,267,34,14,640,149,147,25,3,326,49,62,9,8,124,29,39,10,8,90,3584,2580,280,144,6592,0,3,0,0,3,0,0,0,0,3,12,4,0,0,12,6,0,0,0,6,3,0,0,0,7,9,7,0,0,12,7,6,0,0,16,3,3,0,0,3,3,3,0,0,9,3,7,0,0,7,3,0,0,0,7,0,0,0,0,3
20201,7,24,0,0,35,4,38,0,3,46,15,38,3,0,63,9,30,3,0,42,9,20,3,0,40,10,17,13,0,37,11,34,0,0,49,13,26,9,3,44,14,29,8,0,47,10,24,11,0,39,0,15,4,0,16,0,3,0,0,6,0,3,0,3,7,104,303,50,12,469,428,2089,104,78,2695,2003,1930,137,100,4172,2748,1113,187,51,4099,2469,1313,236,51,4065,2269,1350,185,56,3857,2606,1421,114,58,4201,2765,1423,130,44,4361,2758,1344,155,50,4308,2300,1481,172,71,4017,1345,1143,144,30,2666,381,551,80,24,1037,77,192,19,14,293,50,85,4,11,153,22192,15428,1676,632,39932,5,27,0,0,40,31,22,0,4,55,32,16,0,3,55,45,19,7,0,64,37,15,4,4,58,36,20,6,0,60,34,23,0,0,60,48,25,0,0,74,48,20,0,5,69,17,19,3,0,39,10,11,0,0,14,0,0,0,0,3
20202,0,4,0,0,9,0,3,0,0,10,0,4,0,0,7,6,5,0,0,10,3,5,0,0,8,3,10,0,0,10,4,18,3,0,21,9,4,0,0,11,6,4,0,0,10,3,11,3,0,16,4,4,0,0,6,0,3,0,0,6,0,6,3,0,16,40,83,15,4,140,146,619,30,40,828,724,570,43,23,1367,896,333,41,28,1299,786,416,58,30,1289,745,475,53,19,1292,916,593,44,16,1572,1054,697,49,33,1824,1085,676,75,36,1869,982,658,64,22,1726,627,612,75,23,1336,222,319,49,15,602,75,155,20,5,250,64,95,9,12,173,8322,6214,596,296,15432,0,3,0,0,9,7,3,0,0,17,13,8,0,5,16,9,8,0,4,27,11,9,0,0,25,12,13,0,3,22,11,15,0,0,31,25,10,3,0,37,20,9,0,0,30,6,6,3,0,21,4,7,0,0,6,0,0,0,0,3
20203,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,3,3,0,0,6,4,7,0,0,7,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,4,14,31,0,4,46,37,97,12,4,151,145,65,6,4,217,226,38,11,4,274,210,51,14,12,289,240,88,7,10,334,239,100,12,6,354,311,123,15,9,452,287,114,23,9,440,323,124,22,3,477,237,114,33,16,404,107,67,9,9,199,61,38,3,4,105,35,39,5,6,86,2461,1063,165,103,3788,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,8,0,0,0,8,8,0,0,0,9,3,0,0,0,8,4,3,0,0,5,0,3,0,0,5,4,0,0,0,4,4,0,0,0,3,0,0,0,0,3
20301,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,3,0,6,11,28,10,0,45,47,134,16,6,207,154,138,10,13,308,196,95,18,5,306,219,109,21,6,349,208,131,3,5,344,230,154,16,7,404,256,168,7,10,438,252,152,14,14,430,220,125,16,11,370,150,138,4,5,296,95,106,11,3,218,42,53,3,3,101,22,32,3,9,64,2089,1529,135,94,3848,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,7,4,0,0,0,8,3,3,0,0,8,4,4,0,3,8,4,0,0,0,5,4,0,0,0,4,3,4,0,0,7,3,0,0,0,3,0,3,0,0,3
20302,8,39,0,0,51,17,41,4,3,65,14,39,0,0,60,23,53,3,4,78,13,37,10,0,63,32,51,9,0,90,38,65,15,3,121,33,47,5,3,93,21,48,10,0,76,20,46,13,6,81,5,12,0,0,20,3,9,3,0,18,6,13,0,0,17,226,511,75,22,834,663,3856,195,139,4851,3853,4153,249,216,8465,6183,2356,346,182,9066,5933,2558,500,148,9144,5366,2863,358,109,8700,5902,3268,262,126,9559,5998,3031,226,140,9396,5846,2887,252,103,9101,4850,2851,320,111,8141,2730,2294,288,62,5369,815,1110,116,28,2057,186,405,35,24,650,86,180,14,27,302,48406,31832,3166,1413,84817,6,43,0,3,54,50,38,3,4,92,56,23,3,3,92,78,38,7,8,129,62,45,9,4,115,70,35,7,3,117,86,31,3,6,131,73,48,4,3,125,85,39,0,9,137,42,43,0,3,96,12,18,0,3,35,4,10,0,0,12
20303,0,10,0,0,10,0,11,0,0,17,0,7,0,0,10,0,8,0,0,10,0,9,0,0,12,4,7,0,0,8,3,6,3,0,18,5,12,0,0,20,7,11,0,0,15,0,4,0,0,5,0,0,0,0,6,0,8,0,0,8,0,3,0,0,5,25,97,12,0,138,159,1103,74,37,1364,627,917,64,34,1645,877,478,48,27,1423,962,521,91,27,1601,869,680,59,35,1643,1009,800,39,21,1868,1040,792,53,33,1916,992,717,63,35,1803,838,786,68,28,1723,488,667,57,27,1236,161,433,47,15,648,56,163,17,15,252,33,72,12,5,120,8104,8124,687,328,17243,0,18,0,0,18,11,9,0,0,17,16,3,0,0,18,17,15,0,0,32,18,11,4,0,32,18,3,0,0,19,22,12,0,3,38,12,9,3,0,29,16,11,0,0,21,3,9,0,0,17,0,3,0,0,8,0,5,0,0,7
