SA3_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
12601,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,666,1231,1346,1424,1080,254,28,6014,135,88,44,53,43,10,8,380,3,12,13,8,9,11,0,56,5,11,4,4,4,0,0,30,5,8,3,8,3,0,0,24,0,7,8,11,14,9,0,49,127,49,57,65,67,18,3,396,1132,1720,1655,1704,1335,330,34,7905,45,56,33,29,14,8,0,182,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,16,22,18,12,4,0,89,18,5,7,3,6,3,0,42,0,0,0,0,3,0,0,10,80,80,61,56,41,13,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,16,10,5,12,12,9,3,0,50,94,86,73,68,49,22,0,392
12602,0,3,4,4,3,0,0,19,7,37,46,42,22,10,0,166,4095,11954,14920,13151,7671,1526,154,53468,782,742,548,493,358,85,10,3018,16,46,56,79,64,21,6,300,71,175,227,155,83,9,0,718,34,100,166,168,60,6,0,532,26,90,100,90,65,15,0,392,585,814,527,406,278,82,17,2699,7759,18097,19492,16347,9543,1919,205,73360,427,861,564,369,198,49,0,2470,3,15,5,0,6,0,0,32,0,6,0,3,0,0,0,10,125,177,208,173,78,18,0,776,60,93,51,42,35,6,0,279,10,32,35,26,15,0,0,113,626,1188,860,611,328,71,3,3687,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,3,49,94,131,80,36,3,0,394,81,60,21,25,17,5,0,211,4,5,7,3,9,0,0,37,132,173,166,118,68,9,0,661,55,127,126,112,54,11,4,488,816,1488,1152,838,449,91,4,4831
12701,0,0,0,0,0,0,0,0,0,4,4,3,10,3,0,23,1357,2420,2535,2456,1529,300,30,10630,359,122,94,84,87,15,3,768,21,66,114,109,54,12,0,381,8,16,10,11,5,3,0,48,3,6,7,7,3,0,0,34,10,20,27,25,15,6,0,105,81,70,83,88,81,31,5,437,1913,2817,2921,2838,1808,377,41,12711,18,21,12,15,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,4,6,0,0,40,5,0,0,0,0,0,0,11,0,0,0,0,3,0,0,5,34,28,36,27,21,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,7,3,6,7,0,0,0,22,20,30,33,27,8,3,0,128,65,58,71,61,27,4,0,283
12702,0,0,3,0,0,0,0,3,10,3,8,24,12,3,0,64,4207,8651,8934,9136,6161,1210,106,38408,1229,562,353,559,451,80,13,3250,46,166,216,257,146,30,0,854,34,40,27,36,14,3,0,148,8,19,19,32,19,4,0,106,22,52,63,53,33,10,0,231,243,218,191,229,172,51,3,1113,6215,10133,10078,10599,7226,1430,123,45815,102,113,68,81,61,12,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,20,24,11,0,0,97,19,14,6,4,4,0,0,44,6,9,0,0,5,3,0,14,146,148,98,110,82,11,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,4,4,6,0,34,38,11,5,4,11,0,0,68,3,0,5,4,0,5,0,14,50,17,15,15,14,9,0,120,90,62,74,73,43,7,0,346,282,230,183,198,140,32,0,1065
12703,0,0,0,0,0,0,0,3,10,20,10,13,5,0,0,70,4232,8536,9044,8507,5686,1021,109,37133,1112,527,327,407,302,69,8,2753,32,113,152,145,97,25,4,558,35,68,53,44,23,3,0,226,26,43,46,36,10,3,0,169,36,70,62,46,30,3,0,254,378,345,256,176,134,22,4,1318,6381,10368,10355,9773,6545,1195,128,44737,131,168,91,86,72,16,4,566,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,25,56,42,30,40,3,0,191,28,20,9,16,10,0,0,83,4,12,5,5,3,0,0,38,182,264,149,141,125,24,4,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,16,9,0,0,38,44,13,15,5,8,0,0,80,0,4,0,3,0,0,0,8,47,26,17,24,11,0,0,124,54,89,60,47,26,7,0,271,285,373,223,211,160,28,4,1286
12801,0,3,0,4,0,0,0,10,10,11,13,12,6,0,0,45,3852,5571,5813,5973,4204,997,102,26508,917,308,211,258,192,49,9,1943,26,60,62,63,65,24,3,306,24,31,23,35,19,5,0,135,43,43,49,42,34,0,0,209,15,23,36,39,33,13,3,160,329,356,269,249,204,53,14,1483,6007,7125,6771,6896,4954,1187,137,33091,137,152,65,45,36,7,0,444,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,18,23,16,16,4,0,124,33,18,14,6,4,0,0,77,3,3,6,3,3,0,0,16,216,203,100,74,60,13,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,20,19,3,0,0,3,0,0,32,0,0,0,0,0,0,0,7,25,14,4,12,6,0,0,62,54,58,42,49,27,4,0,233,298,274,141,143,93,13,0,966
12802,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,12,2388,3285,3748,4231,3093,680,49,17467,593,122,125,125,119,34,4,1121,16,45,61,60,55,22,7,251,16,21,16,14,23,9,0,107,15,13,21,39,16,0,0,111,6,14,20,23,21,11,0,99,217,121,109,145,86,25,7,710,3541,3950,4262,4773,3519,794,65,20895,55,52,24,26,14,11,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,18,25,16,0,0,95,24,13,10,5,3,0,0,46,9,3,3,3,7,0,0,19,101,89,58,51,43,9,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,7,3,0,0,0,0,0,16,0,3,0,0,0,0,0,8,14,4,3,0,3,0,0,31,31,36,19,21,15,3,0,118,149,131,77,78,62,13,0,506
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,19,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,11,0,3,0,3,0,0,0,10,7,14,14,11,5,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,0,0,8
19999,5,13,7,5,3,0,0,36,15,98,96,123,108,44,4,487,11201,20336,22036,23065,16059,3441,306,96442,3032,1648,1083,1153,818,182,24,7932,489,1238,1663,2111,1777,519,42,7846,111,130,88,97,51,6,0,483,60,103,83,79,36,10,0,361,153,346,407,515,435,122,12,1985,340,332,284,325,301,89,16,1676,16535,25735,26646,28164,20050,4528,416,122073,304,368,192,133,115,36,3,1150,0,5,8,0,0,0,0,21,0,0,6,0,0,0,0,15,96,121,113,120,79,29,0,549,79,37,18,23,9,0,0,172,14,22,21,17,4,3,0,85,497,563,353,293,209,70,5,1988,0,3,6,3,3,0,0,20,3,0,0,0,0,0,0,3,21,33,21,30,16,3,0,119,15,11,8,7,8,0,0,51,5,13,8,5,3,3,0,36,45,57,41,48,35,4,0,227,280,341,329,303,183,45,4,1491,824,962,718,649,429,121,10,3708
20101,0,3,0,3,0,0,0,11,19,32,20,16,18,3,0,109,4385,6819,7324,7757,5509,969,100,32860,1171,322,219,242,190,45,0,2191,0,25,22,63,42,10,3,172,25,12,19,26,20,0,0,104,32,49,63,87,64,3,0,308,10,20,29,37,21,11,0,132,267,242,219,253,237,49,7,1271,6090,7637,7994,8555,6165,1105,124,37658,3,6,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,14,9,0,0,0,44,0,3,0,3,0,0,0,9,0,8,0,3,3,0,0,19,13,31,24,17,10,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,12,35,5,3,0,0,0,0,46,0,0,0,0,0,0,0,3,40,5,8,4,3,3,0,64,41,60,31,41,27,3,0,196,88,97,60,70,34,3,0,350
20102,3,0,0,0,0,0,0,9,3,0,3,3,0,0,0,7,460,752,926,1082,856,160,37,4272,141,40,36,37,32,5,0,288,3,5,10,25,23,7,0,82,0,0,3,4,5,0,0,16,3,4,6,5,9,0,0,27,0,4,11,16,11,15,0,59,46,33,55,92,87,36,14,364,678,860,1062,1263,1025,229,58,5172,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,6,7,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,14,4,5,0,30,4,12,8,14,8,4,0,53
20103,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,451,684,858,1172,914,193,26,4291,153,35,29,42,38,8,4,325,0,11,17,14,15,7,9,70,0,0,3,0,0,0,0,9,4,8,3,9,10,7,0,36,4,3,6,8,17,11,0,50,51,37,46,72,97,36,4,338,680,780,967,1329,1098,260,40,5151,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,8,7,11,6,0,0,40,15,6,13,11,6,0,0,47
20201,3,6,0,3,0,0,0,14,19,20,13,9,16,0,0,72,3859,6120,6297,6954,5066,841,94,29231,1121,329,205,227,200,32,4,2122,9,30,39,43,44,10,0,185,24,38,18,48,39,0,0,176,53,77,94,84,46,4,0,369,10,26,21,27,28,14,0,124,261,317,198,241,237,40,6,1304,5525,7080,6979,7713,5736,963,111,34097,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,7,10,7,10,0,0,36,3,0,3,3,0,0,0,11,0,4,6,3,0,0,0,11,14,18,23,17,14,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,0,0,0,0,11,20,4,0,7,0,0,0,27,3,3,3,0,3,0,0,16,31,14,9,6,0,3,0,65,55,52,36,49,25,5,0,229,99,83,65,69,40,9,0,367
20202,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,3,1149,1846,2030,2656,2000,376,47,10101,326,175,77,75,74,15,8,752,5,8,23,28,30,15,5,112,3,10,3,6,6,3,0,34,15,15,18,27,22,0,0,113,8,12,18,15,17,11,3,83,112,77,90,145,128,61,7,628,1679,2183,2299,2994,2301,485,70,12011,4,7,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7,5,3,7,0,0,30,11,4,0,0,0,0,0,16,0,0,0,6,0,0,0,11,25,16,6,7,11,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,7,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,3,7,0,0,0,17,18,18,15,20,15,3,0,88,42,43,26,31,26,4,0,174
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,421,477,552,448,92,19,2209,42,18,18,23,22,6,0,131,0,7,13,12,14,4,3,52,0,3,0,6,4,0,0,17,4,0,8,0,3,0,0,10,0,0,8,5,12,11,4,40,35,14,39,59,86,39,9,281,291,472,560,664,587,153,42,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,4,4,0,0,22,7,13,5,3,4,0,0,28
20301,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,284,443,528,549,363,112,9,2293,53,16,12,16,8,3,0,109,0,6,7,18,15,7,0,56,0,0,5,0,0,0,0,8,3,4,0,5,0,0,0,17,0,9,9,5,12,8,0,35,20,26,20,38,45,34,6,190,383,514,590,638,445,162,23,2756,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,0,3,0,24,6,10,5,4,0,3,0,38
20302,7,12,3,6,0,0,0,27,23,53,30,29,23,3,0,159,7360,13601,14179,14905,10294,1809,164,62319,2106,687,431,514,387,69,11,4209,16,54,66,66,94,39,4,332,38,54,53,56,33,4,0,245,90,162,217,189,112,11,0,785,19,63,65,51,63,11,0,273,505,543,372,385,362,81,14,2252,10642,15709,15700,16491,11575,2065,198,72379,21,31,18,24,5,0,0,100,0,0,0,0,0,0,0,0,3,10,8,8,4,0,0,30,13,58,50,45,20,6,0,197,15,14,8,4,6,0,0,42,0,15,7,5,5,0,0,34,51,126,84,85,41,10,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,24,23,20,0,0,95,60,20,5,3,3,0,0,88,9,10,6,4,3,0,0,24,74,46,31,33,28,4,0,219,92,115,89,93,57,9,0,446,219,284,204,207,130,25,0,1074
20303,8,15,6,5,0,3,0,34,0,5,0,3,0,0,0,14,1520,2221,2432,2592,1894,408,29,11095,463,104,52,67,47,16,3,756,3,14,20,15,31,10,3,92,8,7,3,6,6,4,3,42,47,20,29,30,19,4,0,149,3,18,19,19,26,13,0,106,157,79,86,139,136,35,3,633,2290,2514,2682,2909,2173,493,50,13111,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,8,11,3,0,0,25,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,4,13,12,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,13,3,4,0,0,0,0,18,0,0,0,0,0,0,0,3,14,3,3,3,0,0,0,31,23,19,22,16,9,3,0,94,52,34,36,33,12,8,0,168
20401,4,0,0,0,0,0,0,9,4,0,0,3,3,0,0,8,1204,2069,2455,3044,2512,569,73,11924,390,156,94,99,79,25,5,848,9,10,24,37,41,15,9,152,8,6,9,12,11,11,3,51,23,24,25,36,26,4,0,133,55,44,23,27,45,24,4,212,546,319,195,243,255,104,30,1690,2308,2670,2849,3515,2983,759,121,15204,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,0,0,0,13,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,8,8,6,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,9,3,3,0,3,0,0,18,19,25,13,23,19,3,3,102,39,35,26,26,25,4,3,157
20402,4,13,4,6,0,0,0,31,10,3,4,4,0,0,0,25,1343,2062,2515,3096,2401,481,53,11946,399,113,77,87,73,12,3,765,4,23,22,43,30,11,7,138,8,10,10,24,20,0,0,70,17,16,37,44,34,5,0,165,11,12,12,12,17,6,6,75,131,126,93,158,202,75,24,815,1975,2416,2798,3496,2813,602,91,14195,3,9,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,13,6,5,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,5,4,3,4,3,0,0,16,25,16,18,17,16,3,0,101,33,29,29,29,23,3,0,153
20403,8,5,3,4,0,0,0,23,8,5,7,0,6,0,0,26,2149,3710,4295,4892,3672,649,67,19438,656,181,130,126,107,29,3,1231,7,26,49,42,54,14,11,207,22,25,23,44,30,9,0,156,38,54,50,49,44,8,0,243,120,74,46,61,51,25,3,376,649,345,221,231,274,103,10,1830,3777,4490,4858,5498,4261,850,95,23817,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,9,4,5,0,0,0,12,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,11,15,5,9,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,8,0,0,0,0,0,0,11,8,0,0,0,0,0,0,7,10,3,3,5,4,0,0,28,33,24,23,32,25,5,0,152,61,46,36,39,33,15,0,223
20501,22,49,15,13,6,0,0,98,3,5,3,4,3,3,0,14,1424,2111,2231,2526,1787,353,55,10491,425,121,54,73,58,21,3,753,9,21,15,28,30,13,0,120,7,13,13,9,4,3,0,60,10,27,17,25,5,0,0,96,3,8,22,13,20,10,3,84,119,109,86,122,122,52,13,620,2112,2582,2534,2866,2082,463,78,12724,9,4,13,5,3,0,0,49,0,0,0,0,0,0,0,0,4,11,9,4,0,0,0,29,3,19,16,21,10,0,0,68,15,0,3,4,0,0,0,27,0,3,3,0,0,0,0,8,37,44,47,39,15,0,0,178,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,5,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,11,3,3,5,3,0,0,25,25,19,21,16,8,3,3,88,71,66,62,57,24,0,3,285
20502,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,15,1058,1737,2044,2706,2279,497,62,10385,358,105,78,80,88,13,8,726,0,11,22,32,36,18,4,129,3,4,4,10,8,7,3,43,29,15,23,23,27,4,0,117,10,19,17,16,22,22,3,108,94,124,93,152,163,53,9,694,1583,2026,2294,3030,2636,622,104,12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,13,16,22,25,26,12,0,105,19,15,22,24,26,10,0,117
20503,5,0,0,0,0,0,0,14,3,6,0,0,0,0,3,17,1319,2285,2640,3314,2719,580,77,12932,414,101,81,96,88,24,4,806,12,19,24,33,44,10,4,139,6,12,23,18,21,9,0,94,29,27,13,24,14,3,0,112,20,17,25,36,30,26,5,153,226,143,174,235,231,90,22,1118,2070,2629,3006,3768,3155,746,115,15492,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,11,10,18,9,25,22,9,0,95,23,26,13,27,23,10,3,123
20504,13,7,3,0,3,0,0,27,11,5,7,10,13,0,0,44,2403,4417,4409,5013,3642,649,61,20599,704,168,127,123,99,30,8,1259,3,14,30,45,32,10,3,140,12,16,13,9,10,0,0,68,23,15,24,20,15,3,0,101,14,13,16,18,25,4,0,99,112,87,98,120,121,41,13,588,3377,4821,4790,5414,3999,744,82,23233,4,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,6,7,7,5,3,3,0,32,4,3,0,0,0,0,0,13,3,0,0,4,0,0,0,12,24,20,13,12,9,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,4,0,0,0,0,0,13,0,0,0,3,0,0,0,10,13,6,7,3,3,0,0,35,28,13,29,37,19,0,0,126,63,40,52,46,32,6,0,242
