SA3_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
10304,321,409,326,14,81,48,194,40,19,1453,226,278,80,7,34,15,27,13,18,696,51,27,45,45,43,33,31,40,13,322,2942,3034,3235,2040,2332,2197,1699,2420,217,20114,0,0,0,3,0,0,0,0,12,15,0,0,0,0,0,0,0,0,6,12,0,3,0,0,0,3,0,0,12,14,4,0,0,0,0,0,0,3,17,24,3,0,3,4,0,0,0,0,19,26,0,3,3,0,0,3,0,4,14,27,0,0,0,0,0,0,0,3,12,23,0,3,0,0,0,0,3,4,10,20,0,0,3,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,0,0,13,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,4,12,0,5,3,3,0,3,8,27,57,21,14,17,21,11,13,20,21,138,273
10401,117,138,39,12,40,11,21,8,6,393,85,90,26,7,26,12,7,10,4,256,27,14,21,22,29,32,15,27,5,188,1756,1601,1903,1760,1488,1791,974,1672,119,13066,0,0,0,0,0,3,0,0,12,13,0,0,0,0,0,0,0,0,9,9,0,0,0,4,0,0,0,3,7,15,0,0,3,3,0,0,0,3,15,23,0,0,3,3,0,0,3,8,15,29,0,0,0,3,0,0,0,3,12,18,0,3,3,0,0,0,0,0,6,21,0,3,4,0,0,0,3,0,9,14,3,0,3,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,0,0,0,26,38,9,4,20,16,3,11,6,24,130,221
10402,274,375,80,9,65,45,26,27,7,916,151,270,29,11,20,22,10,16,6,519,49,42,65,34,40,52,26,58,22,385,3655,3957,3751,3502,3236,3534,1611,3689,287,27227,0,6,0,0,0,0,0,3,14,19,3,0,0,0,0,5,0,0,3,16,3,0,0,3,0,3,0,0,7,12,3,0,0,4,3,0,0,7,27,45,4,4,0,0,4,0,3,7,24,51,3,0,0,10,5,3,0,8,22,49,3,3,6,5,0,0,0,9,14,40,0,0,3,3,0,0,0,4,12,27,0,3,0,0,0,0,3,3,15,31,0,0,0,0,3,0,0,0,6,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,6,0,0,3,0,5,0,3,5,54,72,24,18,23,26,19,13,12,44,202,390
10501,120,108,199,7,20,10,143,7,6,627,154,57,45,0,13,4,36,7,10,331,84,15,20,9,11,13,21,26,4,198,1988,734,1071,644,604,473,923,951,105,7491,4,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,12,18,0,0,0,0,0,3,0,0,6,9,0,0,0,0,0,0,0,3,5,11,3,0,0,0,0,0,3,3,3,11,0,0,3,3,0,0,0,4,7,21,3,0,0,3,0,0,0,4,12,23,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,3,0,0,0,20,36,19,7,8,10,9,8,11,23,82,173
10502,93,94,145,3,11,0,109,11,3,468,71,40,5,0,3,3,18,8,0,159,35,12,21,15,10,19,19,31,9,166,924,708,949,785,544,703,678,849,68,6213,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,5,9,0,0,0,3,0,0,3,0,4,14,0,0,0,3,3,0,5,0,4,13,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,25,3,0,5,8,3,3,13,3,77,118
10503,305,316,112,18,56,54,50,24,6,946,228,175,26,13,27,35,17,16,3,542,108,29,77,41,38,49,25,68,15,460,4131,2791,3303,2394,2496,2760,1545,2793,205,22418,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,3,0,0,12,19,3,3,0,3,0,3,0,3,13,29,0,0,4,4,0,0,0,5,14,27,0,0,0,0,3,0,0,0,10,23,0,3,11,3,0,0,0,3,20,32,0,3,5,0,5,0,3,8,22,46,3,0,3,6,0,3,0,4,24,46,5,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,3,0,10,16,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,3,4,7,0,3,4,3,3,57,87,19,15,37,20,12,13,16,37,208,377
10601,332,439,1089,29,109,35,1626,65,49,3766,404,323,389,6,53,18,227,22,23,1460,57,26,82,40,38,42,78,69,13,451,3254,2760,5360,2678,2503,2838,5103,3345,320,28163,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,4,3,12,3,0,0,4,0,3,0,3,12,23,0,0,5,3,0,4,3,0,16,31,3,3,3,0,0,0,0,3,17,23,0,0,3,0,0,3,0,4,14,34,3,3,4,5,0,0,0,13,18,37,3,3,0,3,4,0,3,0,13,32,4,6,4,0,0,0,4,0,10,32,0,0,0,0,0,0,4,0,11,16,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,7,7,0,0,0,0,3,0,3,0,10,16,0,0,0,0,0,0,0,3,4,7,0,0,3,6,3,4,0,6,47,74,19,23,30,25,15,10,22,40,197,376
10602,344,389,210,11,76,38,80,23,22,1187,237,212,62,11,28,31,19,9,3,617,26,35,61,38,27,50,25,54,13,314,2407,3313,3695,2585,2866,3137,1701,2489,206,22400,3,0,0,4,0,0,0,0,10,13,0,0,0,4,0,0,0,0,3,9,0,0,0,0,3,3,0,0,3,14,0,0,0,0,0,0,0,0,14,15,0,0,3,0,3,4,0,3,15,29,0,0,4,0,0,3,0,3,12,31,0,0,3,3,0,0,0,0,8,19,0,0,4,3,0,0,0,3,7,19,3,0,4,0,4,0,0,6,11,25,0,0,0,0,0,0,0,0,3,9,0,3,3,3,0,0,0,0,8,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,3,7,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,0,5,7,26,45,8,13,20,20,12,9,12,25,129,256
10603,362,408,324,10,117,21,77,26,27,1369,227,197,58,10,50,24,12,10,6,590,35,40,63,27,24,47,17,46,24,322,2528,2492,4376,2354,2300,2707,2112,2574,254,21702,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,3,0,0,5,12,0,0,0,0,0,0,0,0,14,25,0,0,0,4,3,0,0,3,7,24,0,0,0,3,3,3,0,8,13,30,0,0,7,0,0,0,4,8,8,28,0,0,0,0,0,0,0,0,15,21,0,0,0,0,3,0,3,0,16,26,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,3,5,3,0,4,0,3,41,60,5,10,26,15,13,13,12,30,159,281
10604,153,170,415,7,40,17,482,24,11,1329,154,116,173,8,17,21,63,12,5,553,46,11,41,5,26,25,33,39,8,238,1688,1172,2360,890,1092,1042,1563,1788,115,11716,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,4,15,0,0,0,0,0,3,0,0,7,12,0,0,0,0,0,0,3,0,6,14,3,0,0,0,0,0,0,3,3,8,0,0,3,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,4,0,21,28,9,8,8,5,6,4,6,17,66,137
10701,459,369,485,9,99,29,431,76,21,1980,256,190,79,10,41,9,38,8,3,642,33,30,52,30,27,39,46,40,25,320,2397,2682,4487,2371,2608,2378,3194,2674,272,23068,0,0,0,0,0,0,0,0,13,18,0,0,0,3,0,0,0,3,12,13,0,0,0,0,0,0,0,3,5,15,0,0,5,3,0,0,0,3,5,21,0,0,0,0,0,0,0,0,20,20,0,0,5,3,0,0,0,3,10,26,0,0,4,0,7,0,4,0,11,27,0,5,3,3,5,0,0,3,4,24,0,3,4,0,0,0,0,0,15,29,0,0,0,0,4,0,0,0,3,9,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,6,3,8,9,8,3,3,0,0,37,69,7,22,26,20,22,11,18,18,147,294
