SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,10,10,6,13,0,58
10703,21,144,90,68,54,56,23,57,15,529,14,76,23,25,14,18,10,16,13,203,9,31,10,13,3,13,0,9,10,108,817,3778,3010,3097,3751,3438,1664,2567,354,22483
10704,66,277,226,149,159,128,53,127,25,1217,21,126,63,44,41,54,9,39,22,411,12,72,30,13,13,14,3,18,26,191,1879,7604,6716,6460,10561,8593,3885,5663,902,52270
10801,23,104,68,63,46,27,15,45,8,397,4,53,22,17,3,11,6,20,5,138,3,19,6,7,3,11,0,16,14,91,370,1387,1188,1379,1536,1218,595,1105,205,8988
10802,38,131,95,83,69,75,30,104,20,641,11,37,43,21,10,26,11,37,16,223,15,23,19,18,16,16,6,29,18,158,611,1957,1839,2153,2752,1924,1078,2017,418,14753
10803,3,6,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,24,27,21,27,19,44,17,31,9,214
10804,40,211,155,121,85,115,41,116,22,898,26,109,67,57,22,29,10,34,23,364,9,62,24,22,15,15,11,17,17,192,1003,3645,3043,4020,5253,4344,2110,3595,528,27531
10805,33,175,110,99,61,77,34,84,17,700,21,81,43,33,24,26,12,49,15,299,11,44,20,17,9,16,3,27,23,175,788,2327,2011,2458,3094,2503,1188,2049,406,16815
10901,54,209,130,114,106,102,40,138,24,912,25,89,40,28,12,25,18,52,11,299,19,49,24,28,15,9,5,21,17,190,1113,3513,2908,3746,5340,4422,2674,3849,507,28063
10902,22,35,26,37,21,27,10,51,11,235,6,16,14,9,6,13,5,12,5,84,3,12,7,11,5,4,10,15,5,74,198,494,426,560,864,824,392,1214,153,5125
10903,39,137,111,73,56,91,36,156,36,726,32,80,42,38,14,34,16,90,20,354,22,53,36,23,22,20,11,52,16,245,706,1945,1522,1822,2590,2629,1287,3004,389,15892
11001,27,129,76,65,58,64,28,167,13,632,10,68,40,35,24,39,21,79,15,317,14,40,31,23,6,28,9,44,10,215,566,2072,1580,1862,3059,2194,1230,2571,313,15451
11002,31,118,94,46,67,78,40,176,23,667,8,91,46,47,18,49,17,116,23,404,18,52,31,39,13,36,9,77,40,319,514,1619,1325,1705,2405,1861,940,2595,372,13346
11003,27,74,47,46,60,76,23,111,11,478,9,38,21,22,15,23,3,48,15,203,25,20,11,16,12,27,4,34,8,153,452,954,833,1128,1920,1899,951,2592,292,11027
11004,57,185,177,137,159,126,82,238,24,1188,23,114,77,65,29,51,22,105,24,511,19,78,39,44,30,36,18,78,29,361,1210,3476,3004,3883,6448,5847,3168,6037,716,33799
11101,48,248,169,124,104,94,28,79,11,898,15,138,51,36,20,18,9,22,7,324,12,51,20,15,9,13,12,7,14,153,1450,6128,5126,5261,7585,6708,3228,4209,617,40300
11102,32,139,104,81,47,49,31,74,13,563,10,78,49,16,11,11,9,18,4,204,4,36,19,3,3,4,3,3,6,81,677,2304,2073,2365,3240,2906,1537,2176,301,17577
11103,106,411,331,252,266,289,89,229,41,2004,35,204,112,69,46,63,34,48,18,615,20,141,51,23,25,21,10,22,44,355,3705,10614,10655,11603,20039,18890,8964,12205,1537,98220
11201,60,299,203,167,95,102,39,131,24,1119,18,134,63,42,29,36,15,50,16,404,5,71,35,21,11,32,12,31,26,249,925,4480,3887,4729,4870,4094,1945,3495,621,29042
11202,60,230,171,156,133,140,46,196,30,1154,17,115,51,61,36,37,18,74,14,415,17,53,42,28,19,24,25,56,49,308,955,3559,3260,4340,5782,4458,2027,3605,590,28582
11203,48,261,151,127,118,94,48,118,14,974,12,87,55,48,27,41,18,38,9,331,12,77,25,25,13,17,10,32,16,221,913,3804,3311,4092,4765,4021,1958,3521,608,26997
11301,64,96,93,82,101,88,42,164,22,758,23,72,36,36,26,30,15,48,8,299,17,55,36,24,13,27,13,31,25,242,801,2055,1847,2183,4283,3954,2006,3575,511,21213
11302,21,42,32,32,26,24,17,67,11,264,10,28,14,6,7,19,3,26,6,123,4,15,14,11,10,10,6,18,6,97,226,636,563,625,992,817,577,1285,153,5889
11303,63,263,196,130,151,158,71,214,43,1293,31,116,73,59,30,59,27,118,23,535,14,93,46,49,16,26,25,70,46,390,1419,4428,3736,4511,8285,7126,3690,6811,835,40838
11401,68,310,214,145,92,91,48,126,34,1125,20,133,53,57,23,32,12,49,14,403,12,64,32,29,11,19,3,14,27,206,1304,4952,4051,4545,6120,5158,2931,4237,760,34050
11402,38,226,144,119,85,81,46,109,7,862,9,147,83,69,23,35,11,34,10,419,11,74,50,24,12,21,15,35,10,253,525,2671,2209,2316,2978,2820,1468,2627,296,17922
11501,68,384,259,227,228,249,86,229,30,1756,16,159,112,70,52,65,20,45,20,564,8,96,44,36,12,19,10,24,20,258,1591,7677,6741,6208,10449,12691,5071,8761,1129,60322
11502,24,83,71,43,40,57,29,69,3,425,10,62,34,27,13,21,7,28,3,204,10,36,18,15,6,14,0,10,6,124,268,1610,1259,1160,1385,1763,852,1659,180,10139
11503,13,54,36,24,10,31,5,30,6,206,4,20,20,7,5,12,8,11,0,89,0,11,11,10,7,11,3,11,4,65,119,585,485,486,520,736,267,832,90,4114
11504,13,50,52,29,21,37,21,40,4,257,6,39,19,14,8,15,3,7,3,116,0,17,12,10,5,4,0,6,3,51,269,1671,1338,1232,1645,1948,877,1837,212,11035
11601,38,184,191,147,218,171,99,146,28,1218,7,85,67,42,45,47,12,42,19,360,14,47,25,12,10,18,4,12,16,149,1319,4945,4777,4804,10709,9895,4322,6403,1062,48225
11602,10,56,61,45,46,60,19,50,15,351,0,44,21,12,18,18,3,15,6,134,0,12,10,8,0,7,0,3,4,46,418,2085,1734,1678,2464,2703,1180,2421,315,14999
11603,57,109,90,96,182,175,71,121,28,931,8,55,38,27,44,31,12,27,7,242,3,17,13,8,5,3,0,7,12,68,1168,3407,3476,4190,10903,9475,4330,6894,1153,44987
11701,50,129,144,137,222,269,103,140,28,1222,18,64,54,36,53,60,28,22,6,339,4,34,28,21,11,15,3,15,11,148,2204,3493,5243,6124,12406,13592,6466,8584,1261,59366
11702,18,133,106,63,142,108,47,82,9,706,11,48,35,34,16,39,16,26,6,228,3,32,17,15,13,16,0,5,3,105,569,2441,2914,2457,4660,4879,2189,3476,488,24081
11703,347,1152,1147,877,1368,1361,593,1170,147,8161,133,601,492,340,317,393,141,359,96,2870,73,336,211,162,115,153,53,123,96,1325,14469,26382,40608,33943,97480,126204,56723,92000,8227,496038
11801,57,437,301,265,193,218,96,210,26,1806,27,259,146,115,60,102,38,77,20,846,17,198,93,73,32,40,17,48,27,551,1248,6769,6932,5637,7182,9238,4558,7944,947,50448
11802,53,270,194,131,179,173,67,152,15,1232,25,154,92,52,58,50,25,46,14,512,10,84,55,20,15,26,8,27,18,243,1280,5646,5197,4515,8060,8294,3251,5508,829,42583
11901,51,235,251,198,312,263,91,191,25,1616,23,124,107,68,72,84,25,49,19,556,18,78,29,21,26,28,8,25,18,246,1592,6353,6170,5919,13639,12256,5235,7815,1462,60435
11902,32,150,124,84,117,124,47,87,14,778,12,56,49,26,30,32,5,24,4,237,13,34,19,24,13,29,0,15,5,144,765,3358,3484,3167,5497,5832,2240,3450,720,28506
11903,33,200,159,107,89,98,42,75,16,827,10,112,72,36,26,21,7,26,17,329,6,59,34,28,3,20,5,11,3,166,804,4175,3855,3282,4928,4835,2017,2986,638,27520
11904,54,185,176,116,172,150,51,126,20,1062,16,90,55,38,47,36,12,27,4,330,8,62,30,20,16,12,4,6,4,168,1006,3609,4359,3812,6315,6879,2476,3992,737,33180
12001,29,186,144,90,112,124,45,91,12,842,10,90,58,30,28,34,18,38,12,321,10,51,20,15,5,17,3,21,11,141,955,3333,3682,3149,6350,7860,2897,4536,659,33410
12002,28,156,126,82,73,81,50,93,17,698,12,73,57,45,21,28,17,33,7,285,6,46,26,18,10,12,7,11,4,133,576,2581,2524,2266,3543,4194,1912,3319,410,21324
12003,55,260,221,197,236,264,82,173,21,1510,11,151,95,63,70,77,21,47,13,540,13,93,53,26,23,30,3,30,18,290,1498,6115,6218,5679,10824,10789,4310,6587,1137,53154
12101,64,387,410,253,318,344,122,257,33,2198,52,222,176,102,64,90,32,66,16,810,20,154,73,40,23,37,13,24,13,402,2145,7382,8310,6871,14251,19310,7951,12280,1302,79807
12102,34,161,159,85,96,98,27,85,13,762,8,88,49,33,33,31,19,34,3,300,3,54,28,17,7,15,3,15,7,161,709,3444,2915,2591,4108,4487,1935,3237,445,23876
12103,48,391,295,183,116,155,58,154,21,1421,32,261,145,90,29,45,21,38,4,655,14,191,73,62,11,21,10,15,16,413,882,5511,4340,3619,4102,4962,2176,4148,472,30213
12104,51,438,341,226,192,278,101,286,23,1936,23,262,151,105,70,70,33,61,20,804,21,159,71,48,21,34,24,37,24,439,1988,5855,6697,5589,12482,20408,8603,13972,1173,76772
12201,23,131,106,52,45,49,23,47,10,488,12,82,42,29,11,22,4,25,3,230,9,62,21,11,9,12,5,12,11,144,404,2132,2204,1662,1819,2433,1096,1723,226,13686
12202,45,234,161,135,61,101,47,83,16,876,9,144,99,40,29,40,10,32,3,414,5,64,31,43,4,18,3,24,13,205,602,3429,2841,2630,2852,3863,1618,2935,337,21101
12203,47,385,338,244,230,214,79,199,23,1760,34,235,144,95,64,67,21,45,15,725,15,163,75,42,29,25,4,22,19,391,1345,7155,6467,5857,9032,10300,4682,7739,841,53428
12301,29,84,67,50,53,72,30,68,6,458,3,25,23,17,13,14,3,14,5,116,4,17,7,6,6,3,0,4,10,53,568,2627,2139,2308,3665,3665,1822,3203,411,20406
12302,44,192,176,152,197,168,71,140,31,1181,9,87,72,46,48,49,10,36,11,367,8,43,19,20,4,3,7,9,7,130,1423,5647,4843,5249,10703,8989,4177,6070,1031,48132
12303,16,58,38,38,27,31,14,64,7,293,3,29,19,6,6,13,3,20,0,100,5,16,10,4,3,5,0,13,3,67,344,1181,954,991,1914,1660,1009,1779,207,10027
12401,39,249,155,127,65,77,35,91,13,849,15,121,62,37,22,19,9,18,4,290,7,56,31,16,3,12,3,11,6,145,598,3369,2694,2703,2649,2560,1260,2241,284,18361
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16
12403,61,246,203,164,195,176,75,123,21,1269,14,116,63,49,40,41,16,44,10,386,8,38,23,28,8,18,11,10,16,151,1578,6075,5404,5574,9594,8798,4112,6342,901,48388
12404,27,78,77,64,68,70,32,50,5,473,6,50,31,14,21,9,5,14,4,157,0,24,12,14,10,13,3,4,3,77,490,1987,1740,1880,3322,3154,1757,2423,367,17121
12405,19,60,51,33,76,88,29,60,10,422,3,23,18,19,22,19,9,19,6,130,0,19,13,3,6,7,7,7,8,62,501,1625,1578,1661,4203,3881,1695,2764,400,18318
12501,53,141,117,111,236,196,77,153,21,1109,11,63,63,30,69,66,13,28,9,358,6,33,18,19,10,16,7,19,5,136,1411,4283,4429,4311,13256,13427,5441,7894,1117,55559
12502,11,107,85,53,108,97,39,61,3,557,10,46,27,17,22,24,6,18,9,176,9,34,16,10,13,6,4,9,8,101,478,2084,1924,1751,4285,4310,1824,2661,421,19749
12503,44,176,154,134,302,211,97,174,26,1319,20,94,59,38,67,53,22,42,12,402,3,47,21,14,18,26,7,8,9,143,1143,4515,4434,4530,12719,10778,4731,7082,1383,51310
12504,124,295,333,242,472,384,120,223,35,2234,32,178,111,94,76,91,42,72,15,714,14,90,37,23,20,22,11,19,14,249,3249,7481,9022,8753,24493,20678,7637,10326,1973,93612
12601,17,108,69,52,46,34,12,42,3,392,5,53,40,19,12,16,3,10,3,162,5,43,14,13,5,11,0,3,4,101,280,1742,1392,1149,1679,1858,818,1349,178,10433
12602,70,321,336,215,362,318,128,207,36,1995,27,164,97,68,97,72,27,57,15,621,16,134,52,40,22,20,7,29,30,357,2399,7826,8123,6937,19043,21678,8794,13308,1553,89659
12701,18,63,61,50,50,68,21,53,10,393,6,47,29,21,12,14,0,16,5,155,7,21,13,3,12,3,0,3,4,66,477,1934,1739,1873,2827,3098,1210,2397,420,15974
12702,41,197,185,166,265,222,92,158,31,1358,16,74,62,45,53,63,23,46,11,392,13,42,23,22,26,22,6,5,18,166,1234,5947,5404,5266,11417,10206,4508,7164,1448,52594
12703,52,177,157,96,219,221,77,134,30,1164,14,82,62,42,43,40,18,29,6,340,21,41,30,18,15,18,6,19,16,184,1406,5106,4851,4705,11787,10860,4567,7167,1200,51662
12801,60,290,238,154,152,161,64,115,21,1254,13,172,81,71,27,59,11,36,13,484,13,89,41,29,12,14,6,19,15,247,1202,6333,5596,4861,6612,7265,3246,5327,762,41211
12802,36,223,148,98,99,118,39,103,12,870,16,104,63,49,22,24,11,19,4,315,9,43,18,11,11,8,5,7,8,114,771,4031,3434,3157,4413,4525,2058,3407,448,26249
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,5,5,3,9,7,34,0,90
19999,310,1197,707,587,318,530,191,460,117,4419,117,536,260,177,71,114,44,130,58,1508,76,220,112,60,23,40,20,44,91,688,6077,19722,15762,16389,17452,30717,11319,22127,3790,143362
20101,82,281,179,181,135,131,61,112,32,1198,18,112,67,47,28,22,12,26,15,348,12,55,24,20,13,16,8,9,26,195,1818,6331,5156,6005,8662,7289,4181,5167,831,45430
20102,20,100,50,35,21,41,23,63,7,359,10,43,15,15,9,26,7,53,3,183,11,29,20,15,10,15,3,15,3,118,334,1227,966,1009,867,1091,520,1198,161,7376
20103,28,66,38,49,26,43,12,75,4,336,9,21,22,23,3,14,4,30,7,133,13,13,14,20,5,14,5,11,8,97,300,949,831,905,1053,1006,514,1078,162,6801
20201,89,264,161,145,113,107,60,107,24,1071,19,98,56,38,24,23,10,27,16,299,8,42,26,19,20,8,3,17,17,170,1744,5848,4591,5493,8003,6378,3682,4580,677,40993
20202,48,155,94,80,44,70,28,87,15,624,17,80,44,35,18,18,6,40,6,261,7,57,24,27,10,22,15,21,12,196,622,2247,1972,2185,2436,2630,1315,2110,314,15823
20203,8,33,21,27,11,30,15,56,9,207,3,17,5,18,7,21,5,25,3,107,4,11,10,18,0,12,4,17,6,91,168,427,303,385,447,571,365,1119,107,3890
20301,11,45,33,35,6,35,15,51,3,227,3,25,18,11,7,17,3,19,3,110,7,12,14,14,8,4,0,10,9,72,145,614,444,518,478,624,305,723,96,3958
20302,116,478,366,293,269,250,109,199,29,2118,37,232,101,91,55,55,25,60,24,680,17,123,39,32,26,33,9,27,35,334,3271,11768,10107,10875,15796,15521,7632,10319,1494,86786
20303,48,217,128,95,31,49,21,66,15,666,17,106,40,29,13,13,3,28,15,263,11,44,20,19,3,14,9,6,7,127,705,3565,2437,2341,2413,2602,1167,2073,337,17636
20401,64,193,132,144,88,116,39,172,18,971,22,79,68,61,24,37,20,84,15,411,23,60,43,48,15,33,22,49,24,318,820,2577,2171,2536,2899,3202,1806,3271,470,19755
20402,56,145,115,111,65,97,38,126,20,775,11,67,48,29,22,29,13,63,13,295,27,42,36,29,20,21,15,44,15,244,795,2249,1970,2321,2967,3088,1599,2599,392,17974
20403,69,204,139,122,106,126,53,181,28,1036,22,95,51,55,31,38,26,70,20,396,14,45,38,29,18,27,10,49,26,251,1172,3365,3009,3699,5147,4969,2821,4551,584,29310
20501,30,118,89,67,60,55,30,97,16,571,21,81,37,23,11,36,6,57,5,282,7,70,20,18,11,24,8,33,12,197,611,2572,1916,1975,2503,2613,1415,2479,357,16436
20502,56,194,116,97,69,75,22,124,26,768,33,77,45,35,19,25,10,54,12,306,19,43,32,33,16,17,10,40,22,228,805,2177,1917,2266,2510,2286,1219,2192,353,15725
20503,75,230,140,122,68,93,53,150,25,956,29,110,65,59,19,35,22,62,20,415,29,73,38,38,21,27,7,43,30,302,1041,3304,2534,2833,2863,3005,1616,3131,436,20763
20504,54,192,104,89,105,84,50,100,18,801,17,89,34,26,23,10,9,25,19,262,10,58,20,24,9,14,3,17,16,165,1251,3777,2952,3319,5631,4491,2512,3476,561,27973
20505,52,129,73,68,73,75,36,146,9,657,9,71,33,35,6,32,10,48,13,255,5,37,17,23,17,13,12,34,17,182,727,2194,1672,1830,2525,2710,1511,3363,360,16891
20601,27,117,112,88,101,73,33,80,20,650,3,59,32,26,27,20,9,21,10,208,5,33,16,20,12,13,4,16,6,127,677,3458,3214,3301,4532,3907,1819,2798,531,24227
20602,18,78,59,42,47,51,17,41,5,359,4,43,18,11,11,11,6,21,0,126,3,19,8,0,3,8,0,17,4,72,386,2081,1776,1788,2555,2493,1188,1858,270,14387
20603,27,138,85,80,63,68,26,51,13,554,16,59,25,24,16,16,10,17,4,181,6,37,18,8,11,13,3,15,4,119,638,3364,2650,2688,3714,3565,1594,2532,427,21178
20604,352,956,939,966,1163,1111,497,888,147,7019,107,538,352,295,248,262,109,247,69,2225,53,287,145,123,117,111,43,108,122,1115,14308,27749,35351,35225,87786,106199,45178,62810,7008,421617
20605,67,326,263,263,236,292,128,293,31,1900,37,156,91,92,68,82,31,75,20,639,24,100,46,40,31,23,10,41,30,336,2406,6661,7503,7523,16524,22238,10522,16045,1504,90934
20606,23,220,145,136,105,118,54,109,22,942,16,123,65,76,29,42,16,40,12,416,15,87,44,34,17,18,11,21,14,256,855,4411,4063,3796,5316,6286,3244,5108,577,33646
20607,58,290,272,264,252,238,104,188,31,1698,33,147,101,93,75,71,30,64,20,635,12,87,39,30,27,24,7,21,21,278,2302,7281,8138,8596,15594,17349,8555,12211,1405,81417
20701,97,606,427,392,247,294,130,266,47,2506,47,345,164,136,73,98,44,89,23,1010,25,223,70,60,29,35,15,22,21,510,2088,10495,8504,8008,11314,13886,6353,10303,1156,72106
20702,36,218,129,118,67,88,37,64,11,769,17,106,69,55,25,23,8,28,3,328,12,91,31,19,7,15,3,13,7,203,717,4866,3484,3162,3713,3720,1906,2718,448,24724
20703,56,293,197,169,159,148,60,126,22,1237,14,182,84,70,42,37,14,32,14,483,8,105,27,15,5,12,7,7,18,215,1543,6272,5514,5788,9575,8585,4044,5182,797,47301
20801,48,306,217,221,113,119,60,108,20,1202,21,178,84,89,25,26,20,35,12,486,10,106,45,35,12,12,8,11,15,247,824,5040,3891,3860,4274,4839,2360,3929,520,29534
20802,69,375,230,218,148,157,49,153,19,1416,31,189,109,72,41,45,30,37,15,554,13,119,42,41,13,25,9,23,24,293,1132,6498,5320,5196,6183,6452,3079,4863,709,39434
20803,62,347,276,281,300,273,116,188,30,1873,25,205,115,74,72,65,23,61,14,656,17,102,57,26,26,34,14,17,16,307,1631,8009,6390,6509,13209,12346,5930,7898,1099,63030
20804,20,138,136,116,76,62,28,66,9,640,14,83,45,33,10,21,12,26,9,253,6,50,26,10,8,16,13,5,10,143,658,3786,3067,2860,3650,3154,1601,2275,362,21411
20901,72,307,207,191,138,159,65,127,22,1287,16,142,78,52,35,45,16,32,11,431,15,62,40,32,16,8,4,11,16,206,1484,6076,5240,5627,6649,7220,3218,4552,696,40759
20902,36,142,119,116,153,112,52,80,18,831,7,87,30,31,30,31,9,20,14,263,8,44,18,14,14,11,3,6,5,123,1105,4946,4087,4130,7316,6159,2805,3703,785,35028
20903,31,136,90,85,45,54,23,63,10,544,11,75,51,38,10,15,0,15,3,223,0,37,11,13,8,0,3,11,6,92,423,2935,1899,1891,1778,2177,917,1720,262,14000
20904,56,270,161,147,206,145,81,128,33,1233,21,119,60,44,42,42,24,32,14,399,21,71,28,18,10,15,7,19,14,202,1800,8071,6420,6661,11288,10308,4703,6799,1258,57303
21001,25,109,114,106,105,107,57,85,13,713,11,69,38,28,31,21,12,23,15,258,3,25,16,11,6,11,0,16,11,111,876,3382,2929,3127,6911,7121,3218,4728,691,32979
21002,16,73,42,41,20,39,19,36,11,293,4,31,20,19,4,13,11,12,7,131,3,16,4,10,0,4,4,0,3,57,248,1356,876,883,994,1052,518,884,138,6946
21003,17,78,54,46,64,47,11,37,7,365,4,35,21,10,19,13,4,10,4,127,4,21,9,5,4,6,3,7,6,65,445,1924,1737,1961,2870,2752,1174,1807,329,15002
21004,10,48,42,23,27,23,5,16,4,211,7,25,17,4,5,6,0,7,3,70,0,11,7,10,0,3,0,8,3,34,258,1580,1098,1039,1284,1134,573,919,165,8039
21005,53,186,183,180,294,215,91,155,42,1401,22,84,51,49,63,50,19,29,16,386,9,40,19,23,27,24,7,22,24,191,2321,6489,6789,8080,17954,15726,7954,9642,1740,76693
21101,90,371,297,256,322,223,110,199,28,1884,33,182,80,73,48,68,18,63,25,585,14,109,38,32,18,26,8,18,22,288,1982,8562,6908,7196,14074,12568,6153,8208,1203,66860
21102,13,57,36,38,21,22,7,28,4,221,3,37,14,8,3,8,5,17,8,105,4,28,9,10,4,3,0,4,3,71,156,934,604,713,529,662,324,616,88,4622
21103,67,267,170,214,161,168,74,117,24,1266,26,152,68,59,50,39,24,35,18,470,9,77,24,18,11,16,6,12,20,195,1264,5989,4855,5107,7944,7726,3925,5175,773,42764
21104,26,186,134,136,93,92,38,74,7,786,15,104,56,32,24,18,14,18,3,285,15,39,24,14,8,6,4,5,11,128,618,3495,2798,2712,4130,4095,1784,2658,374,22671
21105,85,375,234,168,147,132,72,159,29,1397,36,190,74,65,43,32,14,49,15,522,21,102,28,38,21,13,12,28,21,280,1460,7212,4831,4913,6319,5853,3212,4984,749,39531
21201,36,158,88,82,74,61,38,78,12,625,11,78,43,37,14,32,14,41,12,274,9,39,34,15,8,18,10,40,13,177,722,3755,2819,2820,3789,3949,2011,3208,523,23603
