SA3_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
12502,50,25,236,48,77,29,48,36,15,565,52,26,233,17,47,22,28,20,3,438,65,20,162,12,24,14,15,13,4,334,51,21,111,6,17,10,7,3,3,223,72,21,130,4,22,13,5,4,8,272,38,6,18,0,3,3,0,0,0,65,3,3,27,0,0,3,3,0,9,51,402,169,1354,305,357,199,200,193,65,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,3,0,0,0,0,10,0,3,0,3,0,0,0,0,0,5,0,0,4,3,4,0,0,5,0,17,0,0,3,0,7,3,0,3,0,19,0,0,4,3,4,3,3,3,0,21,0,0,3,0,5,8,3,3,0,29,0,0,3,9,15,0,5,4,0,32,3,0,0,0,7,0,3,0,0,14,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
12503,144,58,766,117,231,85,292,97,22,1824,132,55,515,72,134,65,154,55,14,1193,152,57,345,44,79,43,90,55,20,889,129,49,218,30,45,22,58,23,7,591,192,53,191,19,30,24,62,19,16,604,71,21,29,3,14,10,9,4,3,160,24,13,56,10,5,10,22,12,23,179,1046,471,3423,936,1068,498,1268,680,194,9582,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,6,0,6,0,0,3,6,4,5,0,0,0,20,0,0,3,5,6,6,5,0,4,32,0,3,8,8,5,3,0,8,0,29,4,3,3,10,21,4,0,14,0,66,3,7,4,5,22,13,15,7,0,74,4,5,10,17,24,14,27,10,3,116,4,3,7,7,23,4,18,7,0,78,4,4,3,5,19,11,4,3,0,53,3,0,0,3,7,6,6,0,0,27,4,0,0,0,10,0,3,3,0,14
12504,171,151,537,213,632,127,130,91,36,2090,201,127,401,94,390,71,78,67,26,1443,160,123,302,70,227,51,55,45,23,1059,140,103,194,30,116,28,47,26,10,683,192,124,221,37,85,40,37,22,16,769,109,24,38,8,18,16,3,6,8,233,16,13,61,24,26,12,12,14,28,196,1239,927,2905,1483,2666,742,649,739,239,11582,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,5,0,5,0,15,0,3,0,6,7,11,0,4,0,31,0,0,3,6,7,5,0,9,0,34,3,0,0,12,15,16,0,7,0,59,3,4,6,16,40,15,3,13,0,105,10,9,12,18,45,12,11,22,0,140,16,9,11,18,83,17,10,21,0,182,14,14,3,13,101,11,9,6,0,177,7,11,3,6,56,4,3,4,0,103,13,9,3,0,19,3,5,3,0,55,4,4,3,0,7,3,0,0,0,26
12601,20,21,70,14,42,11,4,6,0,184,18,12,51,11,25,3,0,10,0,131,12,11,33,6,16,6,0,7,0,93,13,4,11,3,6,3,8,0,3,47,29,10,27,7,3,6,3,5,3,92,14,5,13,0,4,0,0,0,0,37,3,0,6,4,4,0,0,0,3,20,145,87,400,184,166,71,29,62,21,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,3,0,12,0,0,0,0,4,0,0,0,0,10,0,0,0,3,5,0,0,0,0,12,3,0,0,0,6,0,0,0,0,12,0,5,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4
12602,127,98,562,135,268,71,72,92,25,1457,121,118,384,53,167,48,45,44,18,1000,143,153,311,43,107,26,32,31,13,860,122,122,222,21,50,20,24,20,13,616,283,211,245,14,60,44,20,11,8,901,161,76,41,3,20,24,8,0,8,340,20,14,65,11,21,11,3,6,13,152,1193,980,2823,994,1281,560,350,526,166,8873,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,9,0,0,0,5,3,9,0,3,0,22,3,0,0,14,6,7,0,6,0,35,5,0,5,7,11,13,0,4,0,44,5,5,0,12,13,18,3,3,0,55,4,11,9,8,30,11,7,12,3,80,8,10,12,12,29,8,3,7,3,89,9,8,9,18,35,6,5,6,3,99,7,11,9,8,28,4,0,3,0,66,15,10,7,4,20,5,0,0,0,61,6,6,3,0,4,3,0,0,0,29
12701,51,26,201,53,43,14,65,60,5,525,36,15,130,25,28,8,52,27,0,331,35,13,110,13,20,3,38,13,5,256,23,8,61,17,4,3,27,7,0,155,27,4,67,6,12,5,19,9,3,149,17,3,11,0,0,3,3,4,0,47,7,0,15,7,7,3,3,0,6,41,312,133,1102,469,273,160,327,283,46,3101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,3,0,6,0,0,0,0,4,6,0,4,0,17,3,0,0,3,7,0,0,0,0,22,0,0,4,3,8,4,0,4,0,27,3,0,3,0,5,0,0,0,0,17,7,0,0,4,7,3,0,8,0,26,3,4,4,3,12,6,3,3,0,28,3,0,0,0,3,0,4,3,0,16,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3
12702,143,68,720,124,188,88,236,113,26,1704,144,63,489,33,112,65,139,62,26,1139,160,47,332,21,84,47,89,43,19,828,103,35,179,10,31,30,48,31,7,478,187,42,181,6,27,24,41,12,9,538,72,11,33,0,3,9,5,5,4,142,15,3,65,16,20,7,14,12,25,161,1053,432,3589,984,1054,638,1068,730,193,9744,3,0,0,0,0,0,0,0,0,4,0,0,0,0,7,9,0,6,0,19,3,3,0,10,11,9,5,10,0,47,0,4,6,10,4,11,0,12,0,50,0,3,7,5,14,14,5,10,0,61,3,0,6,11,17,11,3,9,0,64,6,5,8,11,16,13,8,15,0,93,9,9,8,15,49,14,23,19,3,142,10,10,0,6,17,6,18,10,0,78,11,4,3,0,12,9,10,0,0,43,5,0,3,0,6,0,3,0,0,20,3,0,0,0,4,4,0,0,0,15
12703,153,65,699,152,244,85,240,127,33,1800,141,68,579,87,185,67,135,66,30,1360,145,66,413,74,107,54,91,37,10,1004,106,26,213,39,39,38,57,23,17,550,179,49,192,44,49,32,29,18,6,598,84,15,37,4,4,18,4,0,6,182,15,0,64,6,18,12,9,3,15,143,1042,466,3507,1144,1291,687,1064,724,190,10115,0,0,0,0,3,0,0,0,0,8,0,0,0,4,4,4,0,3,0,17,0,0,0,5,3,10,0,3,3,28,0,0,3,6,6,12,5,6,0,39,4,0,3,9,13,4,0,10,0,48,3,0,4,15,21,11,8,16,0,76,10,7,3,15,23,10,12,12,0,100,9,8,7,13,41,17,21,17,3,126,5,0,7,6,32,0,13,8,0,77,10,8,3,9,15,5,8,4,0,58,13,5,0,0,15,0,3,3,0,41,7,3,5,3,5,0,0,0,0,17
12801,183,59,564,103,143,78,78,85,22,1317,150,54,378,42,84,34,41,36,8,825,135,46,292,36,43,33,41,31,13,655,112,34,170,13,25,20,29,22,3,438,148,22,170,17,25,30,33,11,11,470,70,14,42,7,18,7,8,6,4,179,21,4,39,19,17,12,10,12,4,134,1107,401,2792,912,815,652,418,545,115,7760,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,0,0,0,16,0,0,0,7,8,10,0,3,0,35,3,0,0,8,3,4,0,3,0,23,3,0,4,6,14,17,0,3,0,46,5,6,6,17,20,15,3,14,0,78,7,0,0,14,22,20,9,7,0,81,3,3,3,8,25,12,5,12,0,73,9,4,5,6,28,3,0,3,0,53,6,11,3,3,15,0,0,0,0,34,4,3,0,3,11,3,0,3,0,28,4,0,0,0,3,0,0,3,0,19
12802,106,44,455,72,85,23,64,73,10,930,90,31,278,15,51,28,36,27,3,561,99,28,226,25,49,31,30,24,7,515,62,13,125,9,23,11,20,13,3,277,108,25,116,10,18,18,24,11,3,327,36,5,28,3,4,12,3,3,0,101,10,4,23,14,16,3,3,6,7,92,667,318,2168,747,629,313,296,395,74,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,4,0,3,3,3,0,3,0,16,0,0,3,11,3,8,0,3,0,27,0,0,4,0,6,7,0,0,0,17,0,3,3,11,9,5,0,0,0,31,3,8,4,5,12,3,0,6,0,45,4,3,3,0,26,4,3,4,0,45,3,3,4,4,14,3,3,5,0,37,4,0,4,0,3,4,3,0,0,21,0,5,0,3,4,0,0,0,0,23,0,4,3,0,0,0,0,0,0,8
19797,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,655,173,6196,257,132,148,568,1176,91,9387,551,121,4390,122,90,131,383,651,69,6507,493,112,3428,70,89,88,271,439,47,5033,321,68,1858,34,40,40,154,229,26,2767,396,110,1776,30,37,43,201,228,34,2859,125,44,391,16,9,16,43,60,4,705,73,14,587,41,22,12,66,103,65,989,3897,1309,31277,3500,1014,1011,3143,7003,664,52816,3,0,3,3,0,0,3,3,0,21,3,11,3,16,5,3,3,26,0,60,0,10,11,26,3,7,7,39,0,93,3,12,14,37,13,7,9,63,0,172,3,3,25,27,6,12,19,51,3,148,7,14,33,37,12,16,13,74,3,214,13,7,34,39,13,11,18,56,0,189,12,7,42,23,8,8,15,54,3,172,12,12,39,19,10,13,17,42,0,161,14,3,24,8,11,12,12,22,4,102,9,5,5,5,0,7,6,21,0,56,3,3,18,0,0,0,5,3,0,32
20101,178,82,692,167,211,78,137,102,22,1669,102,60,413,61,101,38,71,55,15,917,92,41,250,25,58,24,54,44,8,597,57,22,150,18,37,19,35,18,7,350,86,15,176,9,16,20,27,17,4,367,38,6,29,3,3,8,6,4,3,102,12,8,64,16,13,7,4,18,9,145,916,445,3587,1482,1223,803,653,845,130,10071,0,0,0,0,0,4,0,0,0,3,0,7,3,5,5,6,0,8,0,35,0,3,3,13,3,20,0,7,3,53,0,0,3,7,20,15,0,13,0,59,0,4,3,12,13,19,0,15,0,64,6,0,13,18,23,18,3,15,0,89,4,4,20,21,23,19,9,16,0,105,8,3,15,16,29,11,3,9,0,94,8,0,3,10,24,8,5,11,0,73,3,5,8,5,11,4,4,4,0,39,0,0,0,0,4,3,3,0,0,16,3,0,0,3,3,0,0,3,0,9
20102,55,6,83,13,12,8,32,18,4,228,25,8,43,4,6,0,11,12,0,108,25,0,20,0,3,0,11,3,4,66,14,0,6,0,4,0,11,4,0,35,14,3,16,0,0,0,7,0,0,35,11,0,6,0,0,0,0,0,0,26,11,0,7,0,0,0,0,3,3,24,356,55,473,204,110,79,131,200,28,1639,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,3,8,3,0,0,0,10,0,0,0,3,0,0,0,7,0,11,0,0,0,7,5,0,0,7,0,24,8,0,0,0,3,5,3,4,0,16,4,0,0,0,3,4,0,3,0,9,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
20103,43,8,87,41,17,8,25,16,8,256,25,3,26,25,11,3,13,5,0,120,19,3,21,8,6,3,12,9,3,80,4,3,16,5,0,0,10,0,0,43,20,0,15,4,0,3,5,0,0,50,10,0,3,0,0,0,3,0,0,20,4,0,15,0,0,0,3,5,0,21,324,49,518,275,128,105,140,198,28,1763,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,5,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,0,8,0,0,0,3,0,0,0,3,0,8,0,0,0,3,3,0,0,7,0,14,0,0,0,0,3,0,0,3,0,16,3,0,4,4,3,3,5,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201,149,74,640,136,216,72,97,71,16,1478,128,76,405,54,89,44,65,42,6,911,108,50,232,31,58,19,33,29,10,570,59,32,116,16,27,16,25,10,6,307,83,26,160,23,24,7,22,13,0,357,53,5,33,3,11,9,3,3,4,116,11,6,63,27,15,5,11,11,11,171,953,473,3350,1468,1129,746,578,738,104,9539,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,12,0,3,0,24,0,0,5,9,6,9,0,10,0,45,3,5,3,5,7,14,5,11,0,47,0,3,3,10,7,17,3,10,0,54,3,4,6,9,15,20,8,14,0,91,5,5,7,12,20,23,12,11,0,102,14,6,5,10,25,6,8,10,0,84,3,3,10,7,11,4,0,3,0,49,4,3,3,4,16,0,3,0,0,46,4,0,0,3,3,3,0,0,0,17,3,0,3,0,0,0,0,0,0,10
20202,70,19,211,80,32,17,69,82,0,581,45,10,114,62,17,13,33,27,3,333,48,10,84,24,12,7,25,5,0,220,23,3,51,22,4,5,14,5,5,133,22,4,53,6,3,0,13,0,3,115,6,3,8,0,0,3,7,3,0,36,5,3,26,10,4,3,8,10,0,60,434,114,1161,572,224,190,292,587,46,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,15,0,0,0,10,3,0,0,3,0,24,0,3,0,3,0,4,0,7,0,18,3,0,0,7,3,0,3,9,0,24,5,0,3,5,6,3,0,17,0,38,5,5,3,4,14,0,6,13,0,50,5,0,0,4,9,0,5,9,0,28,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
20203,37,0,38,6,5,3,37,28,3,158,18,0,16,0,6,0,24,12,0,84,18,0,15,0,3,0,24,9,0,77,17,6,15,0,0,0,13,3,0,50,16,0,59,3,3,0,30,0,0,110,9,0,5,0,0,0,3,0,0,19,10,0,4,0,0,0,3,3,0,27,317,22,268,55,54,24,180,169,17,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,4,0,14,0,0,0,0,0,4,0,3,0,8,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20301,28,4,55,13,14,4,5,17,0,141,20,3,28,5,9,0,15,9,3,92,20,3,11,0,3,4,6,7,0,56,9,0,12,0,0,0,0,5,0,34,3,0,18,0,3,5,3,0,0,30,12,0,3,0,0,0,0,0,0,13,3,0,4,3,0,0,3,0,0,16,205,26,291,99,84,50,65,138,18,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,3,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20302,281,154,1236,346,391,150,261,277,33,3131,214,121,807,186,197,86,171,127,10,1919,199,85,599,111,89,47,89,63,23,1301,127,45,339,59,38,28,48,40,16,742,171,46,381,36,31,32,48,35,10,794,82,19,117,16,6,21,13,3,10,286,28,16,98,31,24,15,24,35,47,314,1669,856,6341,2977,2027,1441,1301,1695,270,18573,0,0,0,0,0,0,0,0,0,5,3,0,0,11,0,24,0,20,0,65,3,0,5,20,3,30,3,19,0,93,8,4,6,19,13,22,7,9,0,83,3,4,4,24,25,10,6,28,0,102,0,7,10,40,22,23,7,29,0,128,11,5,16,25,27,18,7,23,0,139,8,10,16,19,43,25,16,21,0,158,17,11,6,14,35,10,10,14,0,117,5,4,0,7,17,4,10,4,0,51,4,0,6,3,10,3,0,3,0,34,7,3,4,0,0,6,0,3,0,21
20303,77,15,308,56,37,36,22,28,6,578,52,15,194,15,18,20,11,16,6,343,47,7,119,14,11,7,11,13,3,238,25,8,61,12,6,7,3,5,0,124,40,10,51,4,6,3,3,3,0,126,17,5,16,0,3,7,0,0,3,52,6,5,29,3,3,6,6,9,7,78,465,132,1545,607,294,318,136,329,48,3879,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,18,0,0,0,0,3,6,0,4,0,15,3,0,0,4,7,6,0,0,0,18,0,0,3,5,6,5,0,3,0,21,3,0,3,11,11,4,0,4,0,35,3,4,5,12,3,0,3,5,0,29,8,4,8,3,6,6,3,5,0,38,0,0,0,0,6,3,4,0,0,14,3,0,0,3,5,3,0,0,0,10,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
20401,116,32,257,63,64,32,67,76,9,723,69,17,166,39,47,17,61,32,0,455,65,14,102,22,16,6,29,15,11,287,38,3,40,17,7,7,13,9,0,133,32,0,54,7,0,3,15,8,0,130,18,0,20,8,0,0,0,3,0,50,11,0,37,8,7,3,6,12,7,85,706,149,1498,700,407,260,377,562,56,4720,3,0,0,0,0,0,0,0,0,5,3,0,4,4,0,3,0,7,0,16,3,0,0,8,0,4,0,8,0,25,3,0,3,3,7,9,0,3,0,30,0,0,0,8,3,4,0,3,0,29,0,3,4,9,13,9,3,10,0,56,3,3,3,7,4,8,3,14,0,49,3,0,3,3,4,10,8,5,0,43,3,0,0,3,5,0,8,7,0,25,4,0,0,3,0,0,0,6,0,18,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
20402,101,26,249,54,67,19,47,50,0,631,59,20,145,23,32,14,34,32,3,376,61,16,91,19,21,8,24,16,8,257,31,8,39,13,11,8,9,15,7,134,40,8,47,7,5,0,9,8,0,115,13,3,14,3,0,0,3,0,4,49,12,0,26,12,3,4,3,8,3,68,661,156,1416,558,408,292,310,466,62,4329,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,5,0,19,3,0,3,3,3,6,0,3,0,22,0,0,0,0,0,6,0,7,0,17,0,0,6,0,0,9,0,3,0,24,3,0,5,3,3,6,3,3,0,30,0,0,3,7,15,6,0,4,0,42,4,4,3,7,7,4,4,4,0,35,7,0,0,3,7,3,0,7,0,29,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
20403,149,48,511,107,103,56,179,135,24,1318,101,44,344,59,60,29,111,75,5,824,108,36,190,34,20,16,72,38,6,520,66,16,133,16,10,12,35,34,3,324,72,13,102,9,14,10,23,12,3,260,16,3,25,6,0,4,6,3,4,67,15,3,56,10,3,4,18,11,11,127,963,294,2625,991,641,486,736,802,106,7645,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,8,0,3,0,20,9,3,7,3,3,6,0,3,0,30,3,3,4,8,9,3,0,12,0,42,0,0,9,13,14,11,0,12,0,46,5,0,5,16,10,4,0,18,0,66,3,0,5,19,9,7,6,20,0,71,8,3,10,5,20,3,11,4,0,75,5,3,3,7,21,8,4,5,0,55,5,3,3,0,3,0,8,0,0,20,3,0,0,0,0,0,3,0,0,9,3,0,0,3,0,0,0,0,0,6
20501,97,23,240,37,50,30,53,46,5,584,64,18,121,16,21,18,30,31,3,318,53,13,88,8,15,7,23,21,6,235,36,3,59,4,5,4,19,6,0,134,36,6,49,0,7,0,16,21,0,130,12,0,13,0,3,8,0,3,0,47,18,3,24,7,3,6,3,3,3,75,596,141,1268,486,376,260,281,458,39,3907,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,3,0,10,0,0,0,3,3,3,0,4,0,19,0,0,0,3,0,4,0,4,0,19,0,0,3,8,4,3,3,3,0,25,6,0,0,13,7,8,0,7,0,43,7,0,5,7,6,0,0,0,0,30,3,3,5,3,6,3,5,6,0,35,12,0,3,3,5,3,4,3,0,24,5,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
20502,87,26,227,42,60,30,72,58,5,612,69,14,108,26,29,12,37,19,4,317,56,19,81,7,13,10,22,14,0,217,18,7,33,5,4,5,15,7,0,98,19,3,31,3,13,3,3,0,0,79,10,0,11,3,0,7,4,0,3,42,9,0,19,15,5,7,7,7,3,69,579,165,1261,591,384,306,294,474,55,4110,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,12,0,0,0,5,3,3,0,3,0,13,3,3,0,11,5,5,0,3,0,25,0,3,0,12,4,5,0,9,0,34,0,0,3,11,4,8,0,7,0,37,8,3,5,11,5,10,0,3,0,51,5,3,10,4,8,3,3,6,0,46,0,0,0,4,7,3,0,3,0,29,0,0,0,3,4,0,0,0,0,13,3,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3
