SA3_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
12103,18,7,5,877,675,22,28,3,0,732,533,47,30,0,3,609,634,94,41,4,3,781,813,123,86,13,4,1043,829,144,60,9,3,1051,733,83,66,6,5,900,398,43,39,3,8,486,147,23,18,4,0,195,21,5,6,0,0,39,7,0,3,3,0,13,6162,599,409,61,39,7263,849,3,20,5,0,878,880,3,42,3,5,938,433,7,30,4,0,470,476,40,49,13,6,588,544,71,116,17,3,745,725,89,150,31,3,1000,872,114,180,26,9,1196,841,99,124,22,5,1081,658,76,114,31,5,884,544,70,89,15,0,726,339,52,71,25,4,499,144,44,44,24,3,252,61,25,31,6,0,130,7361,685,1061,229,46,9386,530,32,41,10,4,618,175,13,14,14,22,240,14235,1335,1520,315,119,17513,136,0,5,0,0,143,849,14,16,0,6,881,1541,57,61,15,8,1683,1436,113,90,13,8,1650,1176,195,88,12
12104,40,0,10,3985,3727,81,68,16,11,3902,2698,108,78,5,12,2906,2339,134,77,11,10,2573,2039,178,94,9,4,2332,1595,182,100,15,10,1896,1137,132,86,13,8,1378,604,83,42,4,4,741,191,42,21,3,3,261,46,10,8,4,0,71,18,4,3,6,0,31,20137,1009,631,89,80,21950,730,4,11,4,3,754,1385,3,30,4,4,1429,961,13,35,3,7,1025,1097,47,80,11,5,1238,1124,81,125,23,9,1357,1086,93,142,24,7,1347,910,112,130,18,10,1176,743,93,105,25,6,973,587,102,101,29,4,826,504,88,92,22,0,713,345,74,87,29,6,539,149,39,27,12,7,233,54,10,20,12,0,98,9675,762,980,222,67,11705,1215,46,51,9,18,1337,367,32,20,15,51,487,31400,1849,1679,339,212,35481,272,3,3,3,4,284,3269,27,40,0,8,3343,7731,168,132,3,20,8055,8979,353,205,22,31,9587,7715,541,225,21
12201,15,0,0,486,339,24,24,0,0,396,236,29,37,3,0,304,218,44,38,7,0,306,239,67,45,7,3,352,256,47,48,8,0,361,191,40,30,3,0,263,128,21,15,4,0,165,46,8,11,0,0,65,15,6,3,0,0,22,3,0,0,0,0,7,2449,299,255,29,17,3051,342,0,3,0,0,350,422,0,10,0,3,433,274,6,14,8,0,298,281,18,32,4,3,345,295,22,74,14,4,412,272,43,80,21,0,417,311,51,85,9,3,459,294,46,57,12,3,411,255,32,34,13,0,339,187,32,37,6,0,265,116,23,19,11,0,167,44,16,6,6,0,70,12,9,9,8,0,35,3107,297,460,110,27,4004,223,15,20,4,4,264,76,8,12,4,8,111,5862,618,747,148,61,7429,95,0,0,0,0,99,534,6,6,0,3,554,862,48,54,0,0,971,781,105,77,5,0,970,537,154,89,10
12202,21,0,3,547,332,23,29,3,0,386,300,42,39,0,0,386,336,68,61,11,0,474,407,98,85,8,3,605,428,110,62,12,8,617,335,60,47,3,0,450,194,45,24,8,0,276,61,16,8,0,3,89,15,3,6,4,0,29,6,0,4,3,0,10,3349,476,390,63,25,4295,635,0,7,3,0,655,509,0,10,0,3,517,251,6,25,4,0,290,309,30,73,9,3,421,390,50,122,27,0,591,488,83,133,30,3,735,495,97,106,18,0,712,414,94,103,26,6,634,399,83,87,23,0,591,291,74,78,24,3,469,170,44,43,28,4,290,63,29,24,11,0,138,19,12,13,11,0,51,4430,600,822,208,29,6091,279,28,27,9,5,352,103,6,9,10,19,154,8165,1114,1249,283,85,10895,221,0,0,0,0,225,862,12,19,4,3,907,1138,71,80,7,8,1302,917,122,111,12,10,1169,824,210,139,3
12203,39,0,3,1489,1227,48,70,5,5,1362,1013,104,87,7,4,1211,1113,141,106,14,4,1378,1243,200,146,22,11,1618,1222,154,109,21,10,1513,968,111,71,9,6,1168,569,41,36,3,4,653,186,24,17,3,3,232,44,8,4,3,0,56,10,0,0,3,0,10,10037,859,707,89,66,11758,1349,3,28,6,12,1399,1137,7,37,3,3,1185,699,18,54,6,4,785,819,62,101,19,0,1003,923,97,209,29,0,1264,1135,155,235,41,13,1576,1189,124,217,39,6,1580,1006,104,177,32,13,1334,872,96,126,27,10,1129,737,71,97,12,4,928,406,49,53,12,3,528,154,26,29,12,3,220,59,14,20,16,3,107,10488,824,1379,261,76,13037,688,35,51,16,6,795,264,20,33,17,40,381,21483,1741,2170,378,199,25968,465,3,0,0,7,475,2117,26,40,0,15,2202,3317,126,155,3,7,3609,3378,320,223,14,22,3959,2914,495,276,17
12301,28,0,9,552,338,25,20,3,0,384,308,42,29,6,3,381,432,61,32,7,3,542,482,54,29,0,6,576,389,45,32,3,0,473,303,30,19,4,3,353,136,20,21,7,3,182,42,3,3,0,0,56,0,0,0,0,0,0,6,0,0,0,0,8,3551,292,221,35,31,4133,763,0,3,3,3,769,494,4,16,3,5,522,282,7,30,3,4,324,372,21,57,16,0,471,439,37,54,13,3,549,479,48,45,6,4,591,434,22,58,9,3,532,389,32,25,15,3,465,348,23,35,3,3,410,210,18,35,3,3,268,63,14,7,4,3,96,16,3,3,0,0,32,7,0,0,0,0,11,4300,237,379,84,34,5030,302,18,16,5,9,350,133,3,17,8,10,170,8284,551,631,134,89,9685,495,5,0,0,6,505,1266,18,26,0,16,1318,1358,81,73,3,18,1537,1150,169,92,10,9,1425,1020,193,94,10
12302,29,0,9,1443,1149,32,53,6,3,1239,1121,43,65,3,8,1246,1350,65,56,9,11,1497,1316,61,64,9,11,1467,1346,82,64,5,15,1510,1158,50,45,6,14,1276,583,26,27,3,8,644,129,17,6,0,0,154,28,3,5,3,0,42,3,0,0,0,0,3,10963,402,417,51,94,11927,1405,5,0,6,4,1419,1206,0,20,5,8,1240,759,11,29,18,5,826,952,21,60,28,8,1078,944,39,65,14,10,1076,1034,41,61,14,6,1155,925,36,81,20,9,1076,916,38,62,14,7,1042,794,38,48,15,9,909,544,32,49,12,3,633,257,16,16,9,3,297,71,4,4,6,0,91,20,4,8,3,3,31,9825,300,505,161,76,10875,844,18,19,13,7,900,319,15,14,14,54,421,21952,728,962,243,234,24121,646,0,7,0,5,665,2404,18,32,4,23,2476,3111,123,107,3,30,3367,3009,206,148,16,13,3396,2793,265,199,8
12303,8,0,0,192,106,13,12,3,0,129,128,26,20,0,0,176,167,22,22,3,5,224,178,27,30,0,0,242,162,36,36,4,4,244,135,15,28,8,4,191,79,12,15,4,3,110,15,9,4,9,0,36,0,4,3,0,0,5,0,0,3,0,0,0,1380,165,189,37,24,1792,275,0,0,0,3,279,149,0,5,0,4,160,109,5,9,10,0,136,158,11,30,11,3,218,156,18,28,6,0,213,198,24,31,15,4,274,179,30,27,11,0,250,181,19,29,18,3,247,136,20,18,11,3,187,77,16,21,11,3,119,29,9,9,3,3,56,7,5,3,3,0,22,3,3,0,5,0,8,1661,158,212,106,20,2165,128,14,13,8,3,169,60,0,8,6,8,89,3232,341,418,156,58,4207,184,3,5,0,3,197,502,13,12,0,7,532,577,33,45,7,4,666,553,70,53,6,3,685,615,98,51,3
12401,26,3,3,340,228,9,22,0,3,263,260,15,45,7,3,330,343,45,82,11,3,483,442,40,54,8,6,550,428,60,67,8,4,563,391,45,57,5,3,506,199,28,46,5,4,280,79,5,20,3,0,101,5,4,4,6,0,24,5,0,3,0,0,9,3069,261,433,50,34,3846,639,3,6,3,0,651,533,3,9,6,0,546,336,3,26,7,3,371,317,13,65,4,3,405,377,35,85,14,4,514,487,31,94,14,7,630,517,31,134,6,3,688,499,39,82,18,3,642,489,32,102,10,3,630,386,34,81,13,0,516,185,24,55,16,4,282,51,13,33,11,3,111,23,8,13,5,0,43,4847,262,772,123,40,6035,325,7,25,4,9,375,97,4,11,6,14,135,8341,535,1237,189,89,10393,256,0,0,0,0,258,598,3,27,3,5,634,634,44,65,3,5,743,590,58,96,3,6,752,575,83,137,14
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,42,5,8,1495,1149,34,49,3,5,1245,1095,63,53,10,3,1219,1275,102,73,3,3,1460,1452,97,87,8,10,1649,1332,85,63,8,3,1499,1175,52,57,15,10,1321,623,44,40,10,3,726,156,13,14,0,0,188,25,9,0,0,0,35,3,0,5,0,0,9,11153,531,506,64,67,12321,1696,0,9,4,12,1719,1228,3,16,0,6,1254,811,22,44,16,3,904,997,43,104,15,6,1165,1100,60,111,30,3,1307,1130,63,77,29,4,1311,1030,65,78,20,4,1201,933,43,62,21,4,1064,928,36,69,14,4,1057,646,45,54,14,3,761,283,21,29,4,4,344,62,14,10,3,0,87,17,4,7,0,3,30,10862,421,672,183,59,12201,1002,13,40,7,17,1071,319,17,12,11,56,411,23326,981,1230,268,195,25998,813,3,3,0,11,830,2601,41,48,0,25,2713,3105,120,138,9,19,3379,2829,230,169,11,14,3254,2616,301,203,11
12404,10,0,3,422,332,10,16,6,3,364,320,24,23,9,0,372,426,28,38,7,0,496,419,40,37,3,3,499,426,45,44,11,9,527,398,25,32,4,3,468,170,21,9,0,3,203,45,15,6,4,0,70,8,0,0,0,0,18,3,0,4,0,0,5,3401,210,235,45,27,3915,525,0,3,0,3,535,413,0,10,3,0,426,259,7,23,3,0,287,292,10,27,8,0,339,313,10,35,13,3,373,343,23,33,16,0,411,372,27,39,7,5,451,389,11,30,13,0,443,308,11,19,4,6,350,205,17,28,8,3,257,96,10,8,12,0,131,22,0,7,0,0,34,10,0,3,3,0,17,3554,129,252,90,25,4055,274,11,9,3,4,297,123,8,11,8,14,160,7351,356,505,144,69,8423,292,0,0,0,3,301,915,14,31,3,9,965,1092,39,50,3,4,1185,981,69,59,8,8,1133,947,96,86,6
12405,8,0,3,481,429,14,10,0,0,451,430,16,21,0,3,469,478,20,23,3,8,532,494,29,28,3,0,554,443,26,26,0,4,503,363,28,13,0,3,403,182,9,4,0,0,201,42,12,5,0,0,63,15,3,0,0,0,17,3,0,0,0,0,7,3732,157,145,16,22,4072,345,0,0,3,3,352,322,0,11,3,3,339,241,7,11,3,5,261,289,8,20,3,3,324,288,19,27,8,0,338,271,19,22,4,0,319,249,10,22,3,3,286,229,14,21,9,0,269,230,13,13,11,3,269,141,8,18,9,0,177,51,13,3,0,0,68,13,0,4,0,0,16,4,5,0,0,0,13,2674,112,173,53,20,3032,258,3,8,3,7,272,118,5,13,3,19,158,6777,276,335,74,69,7536,213,0,4,0,0,222,864,15,16,0,3,898,1257,34,32,3,6,1339,1381,83,63,5,6,1531,1289,111,86,4
12501,22,4,3,1890,1738,56,37,4,7,1845,1385,53,43,4,5,1488,1408,76,46,3,9,1541,1392,86,51,9,14,1548,1341,88,62,10,6,1500,914,44,30,3,9,995,507,23,16,8,3,554,149,20,9,0,0,172,37,4,3,0,0,47,3,3,0,3,0,9,11841,466,332,50,61,12739,613,0,0,5,4,631,919,7,15,9,10,962,642,17,26,10,3,692,776,21,42,18,6,862,764,42,46,20,3,882,773,51,46,20,10,905,680,34,48,17,9,787,559,28,48,12,4,644,488,35,32,3,0,557,355,22,22,11,7,407,160,16,11,4,0,185,50,4,0,4,0,57,17,7,0,4,0,26,6785,280,339,135,60,7603,703,21,20,0,17,758,356,12,11,18,42,446,19685,779,698,205,179,21544,348,3,3,3,3,360,2545,41,29,6,16,2645,4773,149,109,13,21,5064,5384,310,138,14,24,5870,4866,316,145,12
12502,11,0,0,565,531,22,18,0,5,569,507,18,18,5,3,556,459,27,20,0,0,513,481,39,30,3,3,556,508,42,40,7,0,605,417,31,13,0,3,469,261,9,16,0,0,287,75,4,8,0,0,86,5,9,0,0,0,12,0,0,0,0,0,7,4155,220,182,19,15,4582,295,0,3,0,0,298,338,4,9,0,0,355,204,0,16,5,0,228,253,14,22,13,0,300,290,20,52,18,4,379,298,26,64,12,0,408,294,27,49,13,0,386,313,24,41,7,0,383,260,19,40,3,0,324,169,32,23,7,6,238,96,11,11,6,3,125,25,3,11,3,0,45,12,4,4,3,0,16,2836,189,343,97,16,3490,260,10,11,5,3,288,106,9,12,9,16,147,7359,424,547,124,55,8512,165,0,4,0,0,172,743,10,13,0,3,762,1271,50,43,3,7,1380,1418,105,65,3,5,1596,1423,121,65,13
12503,43,0,13,1420,1205,49,57,8,14,1333,1066,59,61,8,14,1207,1141,56,64,9,14,1288,1207,93,74,7,4,1385,1199,66,54,7,9,1339,927,65,43,4,16,1053,554,27,25,5,0,619,153,8,16,0,0,177,41,4,0,6,0,48,3,3,0,0,0,4,9751,478,471,60,100,10861,642,3,3,4,11,660,761,9,21,4,13,810,639,12,40,10,8,708,713,35,59,24,3,838,720,43,66,23,14,870,751,46,64,25,11,892,689,49,44,20,9,808,589,51,55,11,6,714,566,40,49,13,8,677,403,23,29,5,3,461,187,18,18,3,3,226,53,5,10,3,0,70,18,0,7,7,0,30,6745,335,459,148,74,7760,532,16,20,10,14,587,379,12,23,23,60,497,17401,838,967,239,250,19707,475,0,5,3,11,493,2214,52,74,9,21,2373,3521,173,131,15,38,3878,3657,339,204,20,42,4254,3566,350,224,27
12504,44,3,12,4225,3775,67,64,18,15,3933,3229,67,70,5,18,3390,3321,81,69,16,19,3509,3325,95,68,12,12,3508,3233,86,82,9,15,3425,2663,65,69,11,16,2824,1478,33,32,7,4,1557,435,16,9,7,0,471,71,5,4,0,4,82,21,0,0,0,0,23,28322,569,512,84,130,29622,1366,7,7,4,12,1396,1986,8,19,7,7,2029,1396,25,41,11,5,1479,1931,54,86,27,7,2113,2049,69,96,24,15,2252,1914,67,87,27,7,2112,1637,50,86,18,11,1811,1394,59,83,23,14,1561,1242,26,49,16,9,1344,922,30,39,14,0,1010,446,33,38,8,5,527,138,13,15,3,4,174,52,4,0,0,0,60,16478,443,643,191,101,17858,2213,27,30,12,26,2308,708,20,30,26,85,869,47721,1061,1220,313,343,50654,602,3,0,0,6,607,4337,36,34,8,23,4441,7937,168,127,12,36,8275,7991,395,211,34,31,8668,7199,429,230,24
12601,4,0,0,300,258,16,16,0,0,292,210,16,11,0,0,234,235,31,25,3,0,288,248,48,27,0,0,325,242,28,34,5,0,314,230,38,21,3,0,294,124,16,8,3,4,158,35,9,4,0,0,47,11,4,0,0,0,18,3,0,0,0,0,8,2090,201,155,23,11,2486,270,0,8,3,0,281,310,0,9,3,0,319,158,4,9,0,0,178,168,6,29,5,0,210,212,25,34,3,3,274,205,24,42,4,0,282,263,18,42,5,0,331,224,26,33,7,0,295,217,26,33,5,0,284,178,25,29,11,0,238,98,14,15,3,0,132,30,10,7,3,4,51,16,0,6,0,0,26,2341,181,300,66,14,2901,170,7,18,3,0,200,68,3,7,3,0,88,4670,398,477,95,26,5671,72,0,0,0,0,69,353,3,7,0,4,369,587,22,16,0,3,632,650,48,43,4,3,749,552,77,32,0
12602,38,0,11,3460,3677,66,47,7,8,3809,3069,72,52,5,3,3205,3156,123,76,20,5,3378,2850,136,92,13,9,3090,2412,137,82,11,16,2658,1892,85,79,8,13,2082,947,37,30,10,3,1024,335,16,7,5,3,364,74,6,3,0,0,83,9,0,0,0,0,16,23571,711,516,79,85,24957,1304,3,13,8,13,1335,2056,3,29,4,15,2106,1144,17,42,9,4,1215,1284,39,79,12,3,1424,1462,50,118,25,13,1666,1419,71,126,24,3,1642,1319,78,116,25,8,1547,1149,75,90,19,7,1340,1049,47,91,23,11,1220,794,56,76,21,4,949,383,43,36,16,7,482,116,12,17,12,3,161,56,7,14,5,0,88,13525,506,852,202,87,15169,1469,25,34,17,12,1549,501,25,25,37,58,650,39058,1264,1418,342,251,42332,412,0,4,0,3,416,3240,25,37,3,12,3311,6972,151,112,12,30,7278,8829,286,168,23,30,9325,8568,372,158,25
12701,20,0,3,544,379,18,28,0,0,431,340,24,37,4,0,403,392,42,53,4,4,495,413,33,55,8,4,509,394,31,47,0,0,480,289,20,31,3,0,348,143,21,21,7,3,196,38,7,13,0,0,53,4,3,3,0,0,9,3,0,0,0,0,3,3336,220,320,28,30,3928,352,0,0,3,3,367,307,3,13,0,5,329,226,19,27,3,3,271,295,34,50,20,0,395,327,22,51,13,6,425,391,40,33,18,3,486,308,38,41,22,4,416,272,27,36,12,3,350,217,26,34,6,3,290,158,24,34,8,3,232,62,9,8,9,3,91,26,11,6,4,0,46,8,0,3,3,0,11,2956,242,342,133,42,3716,272,9,9,11,4,306,110,7,21,14,18,172,6676,477,693,183,94,8123,184,3,7,0,0,196,758,24,30,3,8,826,1031,71,64,4,3,1172,905,120,74,9,10,1115,797,146,104,12
12702,57,7,15,1573,1193,54,69,12,6,1332,1025,63,76,12,9,1190,1128,100,108,14,10,1366,1230,86,102,17,10,1441,1186,110,104,20,12,1420,896,87,78,10,9,1088,505,61,38,8,8,620,143,25,17,6,7,197,25,8,7,3,0,40,10,0,0,0,0,10,9930,631,681,102,104,11456,1026,4,6,12,13,1063,1186,5,21,16,11,1236,682,10,37,13,5,755,874,36,54,25,7,1000,937,55,64,18,8,1088,1048,58,62,21,7,1206,939,60,93,31,7,1125,914,62,87,19,5,1083,768,56,50,14,9,899,508,41,33,18,6,604,206,22,23,9,3,259,51,3,6,7,0,71,14,4,3,0,0,26,9152,422,550,208,76,10403,652,18,33,16,18,728,431,26,25,20,72,575,20165,1091,1288,346,272,23168,540,4,7,4,3,557,2375,59,63,8,20,2524,3581,177,137,17,39,3953,3418,324,199,26,32,3996,3040,378,229,24
12703,41,5,4,1729,1304,40,35,7,3,1383,1159,55,44,4,9,1269,1388,83,67,8,11,1559,1480,65,52,6,10,1610,1321,68,45,11,9,1465,1143,52,55,4,10,1266,558,26,22,7,3,622,160,15,9,3,3,184,22,8,0,0,0,32,3,0,0,0,0,3,11407,436,391,61,82,12379,1030,0,8,4,8,1057,1106,3,16,6,9,1146,629,14,23,9,0,669,846,27,68,17,6,958,872,43,73,29,9,1024,1081,60,56,28,3,1229,837,40,65,16,7,970,747,35,35,18,6,843,698,25,35,16,3,778,410,29,32,9,0,482,179,30,23,5,0,233,52,8,11,3,0,78,17,10,3,4,0,29,8505,321,448,167,62,9502,742,20,17,12,16,807,370,14,19,10,62,483,21026,797,880,248,222,23173,617,0,3,0,8,635,2587,50,44,12,13,2706,4082,132,104,4,27,4344,3872,243,149,17,26,4304,3466,334,181,15
12801,33,5,3,1302,859,59,54,8,3,982,673,79,55,7,3,819,801,77,72,9,5,971,910,110,75,17,8,1116,865,102,67,9,3,1044,825,92,48,8,5,982,372,45,44,3,3,468,104,28,8,4,0,140,24,13,6,0,0,41,3,3,3,3,0,10,7827,636,487,69,45,9057,1574,0,10,3,11,1595,1413,0,8,3,13,1433,680,11,34,6,4,734,796,45,85,21,3,951,866,81,107,23,9,1091,1048,101,127,25,7,1306,960,90,123,23,3,1201,917,57,84,20,6,1085,836,68,84,25,7,1014,596,66,67,21,10,762,285,38,33,18,0,381,93,32,18,10,3,155,26,10,9,16,0,59,10089,607,778,211,77,11770,674,24,34,20,20,769,254,18,16,15,34,343,18850,1282,1318,311,178,21937,455,0,3,0,3,461,1942,23,35,0,7,2013,2661,134,108,8,12,2931,2160,282,159,10,15,2625,1892,343,218,19
12802,25,0,3,690,401,31,38,0,9,475,379,44,28,4,0,452,526,55,50,4,4,637,594,69,74,13,3,753,605,64,64,10,9,752,511,33,41,8,3,603,258,25,18,5,3,301,63,17,14,7,0,103,8,0,6,4,0,18,3,0,0,4,0,9,4548,368,354,45,37,5353,869,0,4,3,0,879,651,3,22,4,6,679,388,10,27,9,4,438,454,20,53,11,4,540,580,45,121,20,6,771,720,57,112,15,5,903,654,48,88,15,3,803,624,37,74,10,0,759,606,58,67,11,7,745,394,37,61,15,4,505,193,24,34,7,7,262,61,8,4,4,0,91,9,5,4,3,0,23,6204,353,676,127,49,7402,428,23,20,3,0,480,163,10,12,3,19,205,11335,745,1063,189,106,13443,362,0,3,0,0,365,1092,19,33,0,7,1150,1479,98,72,3,8,1662,1216,167,117,5,4,1506,1084,246,122,4
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,9,5,0,0,0,0,9,3,0,0,0
