SA3_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
10304,8812,852,1118,298,160,11237,10,0,0,0,0,13,26,3,5,3,0,43,7,0,0,0,0,3,4,0,0,0,0,4,19,0,0,0,0,15,10,0,0,0,0,10,12,3,9,3,0,19,5,0,3,0,0,3,11,0,6,0,0,12,129,11,3,0,0,147,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,16,0,4,0,0,22,12,4,5,0,3,23,0,0,0,0,0,0,16,0,4,0,0,26,4,0,0,0,0,5,9,3,0,0,0,14,0,0,0,0,0,3,6,4,3,0,0,18,134,12,13,7,0,169,10,0,3,0,0,18,47,0,0,0,0,49,3,0,0,0,0,3,6,0,0,0,0,6,39,6,8,0,0,51,17,3,0,0,0,20,11,0,0,0,0,15,8,0,0,0,0,6,226,15,32,7,3,289,28,0,0,0,0,27,10,0
10401,5430,498,912,229,129,7198,10,0,0,0,0,10,10,0,6,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,15,0,3,0,0,14,0,0,0,0,0,0,5,5,3,0,0,11,30,7,8,3,0,43,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,11,3,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,10,3,0,0,0,0,3,10,3,0,3,0,19,74,11,22,4,0,108,5,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,4,0,34,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,150,20,33,6,3,209,11,3,0,0,0,20,0,0
10402,9975,1036,1578,302,158,13043,24,4,7,0,0,38,20,3,5,0,0,36,3,0,0,0,0,3,3,3,4,0,0,6,19,4,0,0,0,20,0,0,0,0,0,3,23,10,21,4,4,61,4,0,0,0,0,4,12,0,4,0,0,22,233,28,48,40,8,357,0,0,0,0,0,5,3,0,0,0,0,6,3,0,0,0,0,4,28,8,3,0,0,40,16,0,7,0,0,19,16,0,0,0,0,16,16,0,0,0,0,20,0,0,0,0,0,4,15,5,3,0,0,19,0,0,0,0,0,0,22,3,4,0,0,32,203,31,47,7,5,289,11,3,0,0,0,11,27,0,0,0,0,32,8,0,0,0,0,9,3,3,3,0,0,8,73,18,16,0,0,118,3,0,0,0,0,8,11,0,0,0,0,16,3,0,0,0,0,8,480,64,97,28,7,680,46,4,11,0,0,58,12,0
10501,3097,321,718,366,113,4606,3,0,0,0,0,3,6,0,4,0,0,11,0,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,7,0,0,0,0,0,0,6,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,26,3,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,7,67,3,6,0,0,76,12,3,0,0,0,12,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,8,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45,4,3,3,0,56,4,0,0,0,0,4,0,0
10502,3032,192,328,94,72,3720,4,0,0,0,0,4,8,0,5,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,19,0,3,0,0,19,0,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,5,6,3,68,0,0,0,0,0,5,0,0
10503,9048,961,1712,532,207,12458,10,0,0,0,0,10,43,10,9,3,0,65,3,0,0,0,0,5,12,5,3,0,0,20,22,0,4,0,0,26,7,0,0,0,0,6,15,3,13,0,0,26,3,0,0,0,0,3,10,0,3,0,0,9,167,11,5,0,10,189,5,0,0,0,0,5,11,3,0,0,0,15,3,0,0,0,0,5,13,0,0,0,0,13,3,3,0,0,0,10,0,0,0,0,0,0,30,3,3,0,0,31,4,4,4,0,0,15,7,3,3,0,0,13,3,0,0,0,0,7,7,0,3,3,0,15,133,14,11,0,0,160,29,0,3,0,0,32,60,0,4,0,0,61,7,0,0,0,0,7,3,0,0,0,0,0,30,4,4,0,0,38,40,3,0,0,0,48,7,0,0,0,0,12,4,0,0,0,0,3,145,10,19,9,0,191,14,0,7,0,0,18,9,5
10601,14158,884,946,272,185,16450,15,6,0,3,0,25,24,9,10,0,3,47,11,0,0,0,0,10,4,3,0,0,0,4,22,3,0,0,0,24,0,0,0,0,0,5,18,0,3,0,0,28,3,0,3,0,0,3,5,0,3,0,0,10,46,11,0,0,3,63,6,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,4,22,4,0,0,0,25,9,3,0,0,0,15,0,0,0,0,0,3,4,0,3,0,0,10,0,0,0,0,0,5,19,0,3,0,0,21,0,0,0,0,0,4,16,6,9,0,0,30,327,21,21,10,3,371,12,4,0,0,0,13,39,5,3,0,0,49,0,0,0,0,0,5,3,0,0,0,0,4,65,3,0,5,0,75,15,3,0,0,0,18,10,0,3,0,0,13,3,0,0,0,0,7,332,48,39,11,4,441,32,3,0,0,0,39,16,3
10602,9226,898,681,109,94,11009,18,0,0,0,0,19,31,3,7,8,0,51,3,0,0,0,0,5,3,4,0,0,0,9,11,0,0,0,0,11,3,0,0,0,0,4,27,4,3,3,0,34,3,0,0,0,0,3,9,6,3,0,0,14,68,21,12,0,0,100,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,4,15,0,0,0,0,24,7,0,3,0,0,8,0,0,0,0,0,0,10,4,4,0,0,15,0,0,0,0,0,3,9,3,0,3,0,19,3,0,0,0,0,0,13,3,0,0,0,15,122,18,12,4,3,155,6,8,3,0,0,14,41,0,0,0,0,41,4,0,0,0,0,10,0,3,3,0,0,5,59,6,3,0,0,64,18,0,4,0,0,23,3,0,0,0,0,5,0,0,0,0,0,0,312,35,25,11,0,379,35,0,4,0,0,32,8,0
10603,11413,871,839,154,134,13405,28,3,5,0,0,39,26,8,5,0,0,40,5,0,0,0,0,4,0,3,0,0,0,3,17,0,0,0,0,15,3,0,0,3,0,8,34,4,4,0,0,49,8,3,4,0,0,11,9,0,5,0,0,17,62,7,3,0,0,67,9,0,0,0,0,5,11,0,0,0,0,11,0,0,0,0,0,0,21,3,0,0,0,21,12,0,5,0,0,18,4,0,0,0,0,8,17,3,0,0,0,17,3,0,4,0,0,3,30,4,3,0,0,35,4,3,0,0,0,10,10,7,3,0,0,22,221,25,20,7,0,272,10,3,5,0,0,14,36,0,0,0,3,37,5,0,3,0,0,11,11,0,0,0,0,11,66,14,10,0,0,89,11,0,0,0,0,17,9,0,0,0,0,12,3,3,4,0,0,9,535,57,58,9,5,666,36,4,0,0,0,39,8,0
10604,5210,323,505,169,72,6275,6,0,0,0,0,9,31,9,12,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,3,0,0,0,0,3,10,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,51,5,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,48,4,5,3,3,60,4,0,4,0,0,9,0,0,0,0,0,3,7,0,0,0,0,14,3,0,0,0,0,3,6,0,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,127,15,4,3,0,151,6,3,0,0,0,7,50,0,0,0,0,50,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,29,21,0,0,0,0,21,4,0,0,0,0,4,0,0,3,0,0,3,130,11,15,6,3,166,14,3,0,0,0,15,25,0
10701,10464,751,617,74,89,11994,23,0,0,0,0,22,89,11,18,3,0,126,33,4,3,0,0,40,15,6,5,0,0,24,17,0,3,0,0,22,186,24,20,0,3,237,45,3,3,0,0,52,16,0,5,0,0,22,10,3,3,0,0,20,108,10,4,3,0,128,9,3,0,0,0,17,15,0,3,0,0,17,9,4,0,0,0,12,28,3,3,0,0,29,66,16,11,0,0,90,3,0,0,0,0,3,24,4,4,3,0,39,36,16,11,0,0,59,19,0,3,0,0,24,24,4,3,0,0,32,19,5,3,3,0,25,211,8,8,0,3,234,25,3,3,0,0,33,59,0,0,0,0,63,10,0,3,0,0,15,3,0,0,0,0,3,47,7,7,0,0,60,28,0,3,0,3,35,23,0,3,0,0,25,21,4,4,0,0,27,614,38,53,3,6,713,28,3,0,0,0,31,43,3
10702,31,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,6338,817,945,133,96,8328,10,0,5,0,0,16,34,8,5,3,3,55,11,5,0,0,0,20,11,3,0,0,0,16,10,0,0,0,0,10,48,15,7,0,0,72,24,7,18,3,0,53,12,0,3,0,0,14,6,3,0,4,0,14,55,27,0,3,0,85,3,0,0,0,0,4,3,3,0,0,0,10,5,0,0,0,0,8,15,4,4,0,0,28,16,13,3,3,3,42,3,0,0,0,0,3,13,0,3,0,0,16,4,0,6,0,0,11,9,3,4,0,0,14,13,0,3,0,0,12,6,0,3,3,0,9,95,23,19,0,3,142,9,7,0,0,0,20,25,3,0,0,0,31,9,0,3,0,0,5,0,0,0,0,0,0,39,12,10,0,0,57,11,5,0,0,0,14,10,3,3,0,0,20,10,0,10,0,0,18,310,60,66,13,7,460,20,3,6,0,0,24,15,7
