SA3_CODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
12404,68,33,4,0,179,0,0,4,10,6,5,3,0,34,5,6,12,13,12,7,0,0,57,194,364,743,565,569,386,64,4,2895,6,3,0,3,0,3,0,0,17,86,24,9,8,3,0,4,0,138,46,38,16,13,17,9,11,0,155,20,39,21,18,23,18,3,0,139,24,39,36,25,32,19,3,0,176,11,50,55,46,49,34,11,3,256,5,66,86,46,61,42,9,0,316,7,55,56,54,53,43,3,0,263,0,46,77,49,45,44,6,0,276,0,8,69,41,37,30,0,0,197,0,8,28,51,49,29,3,0,159,0,0,22,40,48,23,0,0,130,0,0,14,38,52,18,0,0,118,0,0,0,3,3,8,0,0,14,6,0,10,8,3,8,0,0,38,215,368,510,436,474,329,56,6,2390,0,0,7,9,5,3,3,0,17,17,3,7,12,3,0,3,0,43,7,8,15,9,17,14
12405,30,25,0,0,110,0,0,4,8,5,5,0,0,19,0,4,11,8,4,4,0,0,41,105,233,502,442,467,333,65,13,2162,0,0,3,0,0,0,0,0,14,40,17,5,7,0,3,0,0,71,28,26,13,21,23,8,0,0,104,19,37,20,22,12,3,0,0,113,14,30,25,29,25,9,0,0,132,12,43,52,41,30,34,5,0,215,5,37,48,53,45,28,0,0,218,5,26,45,51,43,30,4,0,213,0,8,44,39,38,20,3,0,145,0,6,20,26,21,11,0,0,79,0,4,29,14,15,14,0,0,73,0,0,17,20,13,0,0,0,48,0,0,4,11,14,0,0,0,35,0,0,0,0,6,0,0,0,11,3,3,4,0,6,3,0,0,20,127,240,322,324,280,169,21,5,1483,3,3,4,0,0,0,3,0,18,13,10,5,4,8,8,0,0,38,6,7,6,12,20,14
12501,151,77,9,0,544,0,3,13,34,33,11,3,0,97,3,9,24,20,21,10,4,0,88,204,750,1871,1682,1578,994,175,6,7266,4,4,8,6,3,3,0,0,34,137,58,15,17,10,8,3,0,253,55,101,47,42,38,28,3,0,312,31,100,70,50,38,34,3,0,325,21,77,98,49,48,24,10,0,322,18,69,121,83,82,57,15,0,439,3,61,138,104,94,57,11,0,471,3,62,150,113,121,70,15,0,527,3,43,121,112,109,71,18,0,473,3,23,86,88,97,51,4,0,348,4,9,96,75,80,40,14,3,324,0,3,68,79,84,43,5,0,272,0,3,37,75,83,43,3,0,239,0,16,20,7,9,7,0,0,64,3,11,13,11,14,3,3,0,50,289,645,1066,917,892,540,104,3,4461,5,3,11,8,5,10,3,0,47,27,25,11,19,6,6,0,0,93,19,46,22,27,28,11
12502,62,27,0,0,208,0,0,3,8,12,5,3,0,36,0,4,12,6,13,8,3,0,46,125,273,671,660,685,408,83,4,2906,3,4,0,3,0,0,0,0,12,41,21,14,8,12,3,0,0,94,38,37,17,14,20,12,5,0,140,12,28,12,22,31,8,0,0,113,3,19,26,27,28,25,0,0,123,7,26,52,23,46,37,0,0,200,3,32,50,39,40,17,8,0,192,0,21,50,46,48,32,10,0,208,0,9,45,47,48,39,9,0,195,0,0,16,19,23,14,0,0,76,0,3,7,18,11,6,3,0,54,0,0,6,5,10,7,3,0,32,0,0,5,12,7,3,3,0,26,0,0,0,0,0,0,0,0,0,5,3,3,0,5,0,0,0,19,113,201,311,281,338,199,43,3,1486,0,0,3,0,0,0,0,0,9,6,4,9,9,3,7,4,0,41,8,16,20,16,13,11
12503,86,56,3,0,312,0,3,5,22,19,7,3,0,62,3,14,26,30,25,13,3,0,117,317,712,1703,1670,1587,1094,213,17,7320,0,4,3,10,3,0,0,0,32,62,33,15,17,9,3,0,0,140,48,58,63,45,37,24,7,0,283,31,53,89,68,63,30,5,0,345,33,63,92,81,71,52,15,0,403,14,105,135,123,102,70,10,3,568,6,98,168,144,131,75,11,0,642,6,74,164,129,143,87,16,0,618,3,25,137,131,120,71,19,0,509,0,22,83,66,63,34,6,3,271,0,17,65,65,42,27,11,0,221,0,0,56,55,33,11,4,0,165,0,5,30,51,36,18,0,0,131,0,0,0,4,0,0,0,0,8,5,14,15,13,10,6,4,0,67,204,571,1118,1010,861,524,109,8,4399,0,5,5,10,12,0,0,0,38,24,25,19,19,15,6,3,0,112,25,33,50,36,31,22
12504,152,112,13,0,512,0,0,14,22,32,13,3,0,95,8,18,42,25,23,16,5,0,130,286,780,1929,1598,1527,979,201,12,7316,12,15,12,11,0,12,0,0,61,197,91,40,36,10,12,3,0,391,99,176,121,76,48,46,3,0,569,70,181,165,83,77,46,22,0,637,49,165,166,108,93,86,14,3,674,26,167,250,199,183,121,31,3,984,29,165,310,234,219,132,33,3,1118,11,124,351,288,278,193,37,0,1285,0,76,280,238,223,142,25,3,986,0,29,162,165,123,69,18,0,566,0,12,155,128,115,54,9,0,481,0,3,130,181,93,52,7,0,467,0,0,82,259,228,47,4,0,619,0,3,9,22,43,25,0,0,104,6,22,29,18,19,15,0,0,114,491,1220,2259,2047,1763,1046,203,15,9052,10,13,27,29,18,11,3,0,113,52,49,15,20,7,16,8,0,176,83,112,57,58,43,42
12601,18,16,4,0,71,0,0,5,4,6,0,0,0,23,0,0,4,8,4,3,0,0,15,50,111,270,225,195,126,53,4,1036,8,3,0,0,0,0,0,0,10,98,26,6,10,3,5,0,0,148,32,65,18,17,18,5,4,0,153,9,41,15,16,21,7,0,0,107,10,46,28,23,20,19,0,0,146,12,44,38,26,33,24,8,0,179,3,36,50,30,29,21,14,0,181,0,21,54,35,37,27,0,0,170,0,6,26,27,19,16,4,0,97,0,3,11,7,8,19,0,0,45,0,0,5,7,0,7,0,0,23,0,0,0,7,11,6,0,0,19,0,0,0,4,11,5,0,0,16,0,0,0,0,3,0,0,0,8,0,3,7,0,0,4,0,0,12,173,284,256,204,209,167,38,3,1322,0,0,0,0,8,0,0,0,10,21,15,0,9,9,9,0,0,63,7,24,3,4,16,8
12602,253,121,19,0,771,0,0,26,51,52,28,4,0,159,9,17,35,20,30,19,5,3,136,250,830,2208,2005,1805,1069,212,27,8404,14,4,15,11,9,3,0,0,55,269,146,37,33,13,9,4,0,520,172,269,100,68,44,35,9,0,700,69,206,140,72,56,50,5,0,595,35,183,130,82,88,65,10,6,601,33,180,236,132,134,88,25,3,824,16,165,276,153,157,105,21,0,895,10,112,272,192,183,115,27,3,920,3,51,230,162,161,128,24,0,756,0,26,112,80,71,51,11,0,357,0,8,66,56,57,44,12,0,236,0,3,30,41,32,16,6,0,128,0,0,15,37,38,14,3,0,117,0,0,3,10,7,3,0,0,28,14,16,15,11,23,11,0,0,93,636,1372,1675,1135,1081,744,166,20,6825,5,6,9,5,6,9,0,0,49,54,61,23,27,12,16,8,0,200,45,104,35,42,39,37
12701,24,7,3,0,102,0,0,0,6,8,3,0,0,20,5,3,9,9,3,3,0,0,28,117,253,525,456,392,253,61,3,2067,0,0,0,0,0,0,0,0,6,42,12,4,8,8,3,0,0,82,28,26,24,30,26,12,3,0,148,17,30,30,32,26,23,0,0,157,11,44,34,39,38,18,5,0,188,15,48,63,61,69,31,10,0,288,3,46,79,53,57,48,6,0,294,4,28,58,67,66,44,9,0,277,3,21,62,49,55,19,0,0,215,3,6,32,36,23,14,0,0,115,0,5,34,21,26,7,0,0,86,0,0,19,25,7,3,0,0,54,0,0,17,22,18,8,3,0,64,0,0,0,5,3,0,0,0,11,0,5,3,8,4,0,0,0,26,132,285,454,446,421,235,35,0,2006,0,0,9,7,7,0,0,0,20,8,6,3,7,7,7,0,0,37,5,14,10,30,10,14
12702,75,47,11,0,273,0,4,5,15,17,14,4,0,63,3,17,32,34,38,14,3,0,146,324,792,1698,1556,1665,1121,220,18,7388,12,14,8,11,8,3,0,0,56,116,59,20,17,20,7,3,0,244,95,126,87,68,55,33,7,0,473,43,86,96,73,82,65,11,0,453,31,113,108,104,115,59,6,0,542,33,100,153,169,168,88,13,0,735,20,106,176,177,197,99,20,3,795,9,80,183,150,179,123,13,3,746,4,46,142,131,101,100,11,3,538,0,20,62,55,50,18,5,0,210,0,7,75,26,19,14,7,0,157,0,4,32,35,21,11,0,0,114,0,0,20,39,32,8,0,0,104,0,0,3,0,3,4,3,0,20,3,20,20,19,13,7,3,0,85,367,787,1182,1086,1075,651,100,10,5268,0,6,12,6,6,9,0,0,36,39,21,11,18,18,11,3,0,131,27,42,40,58,41,32
12703,78,51,7,0,346,3,0,12,32,19,10,4,0,77,7,8,33,34,22,25,3,0,137,327,770,1739,1553,1333,942,198,19,6884,11,8,5,3,11,0,0,0,37,153,53,16,20,6,9,0,0,258,76,106,49,56,36,19,3,0,345,48,91,72,66,58,32,7,0,372,35,85,80,77,66,40,3,0,391,38,105,136,127,139,68,29,0,642,28,144,173,124,146,70,17,0,708,19,92,152,134,131,84,11,0,624,9,64,189,117,121,55,13,0,572,0,39,151,74,49,33,3,0,360,0,20,135,84,54,24,3,0,322,0,6,88,78,32,14,0,0,216,0,8,118,100,56,15,0,0,293,0,0,18,7,12,3,0,0,49,5,12,19,19,7,5,0,0,64,423,834,1395,1102,920,483,92,9,5255,8,5,7,7,6,8,3,0,49,35,14,17,19,18,8,3,0,109,27,49,25,35,28,28
12801,59,30,11,0,220,0,0,11,23,17,12,4,0,72,3,8,22,13,21,0,4,0,74,280,673,1300,1018,945,607,144,13,4987,12,7,7,4,7,3,0,0,30,337,77,20,11,10,16,0,0,478,140,160,64,50,34,14,3,0,475,71,171,91,49,61,33,4,0,488,53,142,110,55,83,60,14,0,510,36,152,166,125,109,65,11,3,679,32,163,185,129,109,76,25,0,715,12,93,212,123,119,82,14,0,656,3,49,143,109,97,53,11,3,472,0,11,63,40,37,27,8,0,188,0,5,38,43,39,19,3,0,145,0,3,18,23,16,16,0,0,75,0,0,11,24,29,13,3,0,77,0,3,7,4,4,7,0,0,31,17,17,9,15,5,10,3,0,73,715,1056,1148,810,768,484,107,6,5101,0,0,6,5,5,3,3,3,32,44,27,4,17,15,11,0,0,119,22,19,13,57,39,31
12802,42,28,0,0,183,0,0,6,18,16,10,3,0,49,4,13,11,0,11,5,3,0,49,267,489,877,774,773,532,128,10,3850,5,0,0,3,3,0,0,0,16,211,50,18,16,11,5,9,0,320,91,103,36,56,39,27,9,0,364,57,88,52,52,54,43,3,0,344,39,80,73,63,73,49,13,0,387,16,88,107,72,112,65,9,3,470,17,110,134,87,119,74,16,0,552,4,65,114,92,101,62,20,0,459,0,21,78,68,73,42,13,0,288,0,8,45,24,35,13,6,0,133,0,3,38,38,30,15,3,0,131,0,0,15,23,29,8,0,0,83,0,3,18,30,27,9,0,0,89,0,0,0,7,13,0,0,0,24,4,10,8,9,11,6,3,0,56,450,629,727,631,747,428,106,3,3715,0,3,3,6,3,9,4,0,22,42,8,12,19,18,3,3,0,99,21,15,24,41,41,28
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,562,248,40,3,2321,4,13,143,174,155,68,13,0,566,48,99,173,208,190,154,25,3,899,2920,5894,11875,11049,10229,6695,1322,94,50067,31,19,22,16,13,6,3,0,104,470,174,74,52,73,56,14,0,917,101,261,178,178,215,171,38,3,1149,59,175,193,204,297,270,80,4,1283,38,184,231,259,400,378,85,4,1588,37,178,304,358,560,545,134,10,2126,23,180,314,323,488,359,79,10,1777,8,107,313,232,399,302,60,3,1422,12,68,262,186,202,182,41,3,958,0,25,110,101,106,93,15,0,454,0,21,79,64,74,39,12,0,286,0,10,39,54,54,30,0,0,183,0,11,22,51,51,21,4,0,155,0,3,25,25,24,6,0,0,78,11,19,34,33,50,38,7,0,185,794,1425,2192,2143,3000,2489,581,41,12664,0,8,25,29,21,26,3,0,116,28,40,23,34,30,21,11,0,182,14,59,58,57,48,60
20101,53,39,4,0,227,4,3,7,18,17,6,0,0,54,3,13,18,20,21,17,0,0,97,327,874,1580,1272,1138,793,159,20,6157,7,11,3,4,5,0,0,0,30,237,68,30,26,6,9,3,0,379,109,164,86,44,43,25,8,0,482,48,151,79,77,65,48,8,0,468,34,141,116,123,99,67,16,0,605,25,166,173,143,189,146,27,0,859,16,121,197,154,194,140,28,0,839,9,86,181,138,187,137,23,0,770,3,32,117,116,155,118,9,0,551,0,11,86,73,74,56,12,0,314,0,8,53,53,52,31,8,0,201,3,0,21,35,33,17,3,0,106,0,0,13,22,45,21,4,0,106,0,3,4,5,5,9,0,0,25,8,12,4,14,20,9,3,0,71,497,983,1160,1022,1181,829,136,10,5812,0,6,7,12,10,8,0,0,38,22,12,13,18,13,14,6,0,106,10,28,31,34,36,39
20102,0,3,0,0,16,0,0,0,3,0,3,0,0,12,5,3,3,4,6,3,0,0,15,41,83,199,214,199,172,33,4,941,0,3,4,0,0,5,0,0,12,44,12,3,8,3,3,0,0,67,16,25,5,12,14,9,3,0,77,9,19,10,16,11,15,3,0,81,8,24,17,18,29,19,3,0,114,7,32,24,29,38,22,5,0,158,0,21,30,19,42,26,3,0,152,0,19,23,20,27,26,3,0,120,0,3,13,9,11,14,3,0,47,0,0,6,5,9,8,3,0,29,0,0,0,5,7,0,0,0,12,0,0,0,4,12,3,0,0,22,0,0,4,4,4,4,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,94,154,143,148,215,149,26,3,923,0,0,3,3,5,5,0,0,13,0,0,3,7,3,5,0,4,27,0,4,5,12,6,12
20103,5,3,0,0,23,0,0,0,0,3,0,0,0,7,0,0,6,4,3,7,0,0,30,45,106,159,170,187,189,30,3,883,0,0,0,0,0,0,0,0,6,17,3,0,3,4,6,0,0,40,9,15,6,6,9,10,0,0,58,0,9,11,5,10,10,3,0,45,4,5,9,15,18,10,9,0,67,0,21,26,26,46,26,4,0,149,0,12,24,26,38,28,5,0,122,0,10,14,16,45,14,3,0,98,0,0,19,23,42,25,3,0,110,0,0,9,15,27,8,0,0,57,0,0,7,16,23,5,0,0,52,0,0,3,14,14,8,0,0,42,0,0,3,6,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,39,73,131,168,274,143,28,5,860,0,0,0,3,0,3,0,0,4,3,0,0,7,3,3,0,0,19,0,3,0,10,11,8
20201,61,33,8,0,234,0,3,17,7,14,6,0,0,42,7,11,22,9,29,19,4,3,109,274,809,1484,998,1012,693,116,21,5410,11,5,3,0,0,3,0,0,19,206,51,15,16,14,11,3,0,321,89,111,54,39,39,26,5,0,355,35,125,38,44,59,38,10,3,347,42,126,83,73,100,80,8,0,514,36,142,177,148,168,130,32,3,832,11,147,193,180,191,152,16,0,899,4,79,172,125,159,134,19,0,693,0,36,101,76,121,96,9,0,448,0,17,61,61,65,50,6,0,261,0,9,40,55,50,27,0,0,190,0,0,12,36,46,20,0,0,116,0,3,9,34,39,26,3,0,118,0,3,0,11,0,3,3,0,17,7,7,12,6,16,19,6,0,80,439,861,978,912,1074,819,122,7,5206,3,0,8,9,6,8,0,3,36,27,10,8,14,10,10,8,0,95,10,25,16,18,40,37
20202,17,9,0,3,67,0,0,0,3,10,3,0,0,18,5,3,7,10,8,9,4,0,48,94,258,446,391,422,343,82,11,2054,5,0,0,0,4,0,0,0,10,72,15,9,7,6,6,4,0,124,22,36,22,14,22,22,0,0,137,12,33,22,22,35,25,12,4,160,10,26,25,31,45,32,4,3,164,9,44,36,35,73,57,16,0,277,6,34,47,46,77,52,8,3,263,0,18,54,51,75,54,10,0,264,0,8,33,59,69,47,10,0,234,0,0,33,40,69,33,5,0,186,0,3,15,26,35,22,0,0,102,0,0,0,21,35,14,0,0,72,0,0,3,8,19,8,0,0,42,0,0,0,0,0,0,0,0,3,3,3,7,0,7,3,0,0,30,140,213,299,366,565,391,73,13,2061,0,0,3,5,3,4,0,0,24,4,5,0,7,4,8,0,0,31,0,4,6,14,12,25
20203,21,7,0,0,66,0,0,0,3,0,0,0,0,4,0,0,0,3,3,3,0,0,14,16,47,102,78,105,69,9,7,424,0,0,0,0,0,0,0,0,0,6,0,0,3,5,3,0,0,17,0,3,3,3,8,4,0,0,17,3,0,0,5,3,3,3,0,17,0,0,5,4,9,3,0,0,17,0,4,4,5,14,9,0,0,39,0,0,3,6,11,10,0,0,29,0,7,0,3,3,6,0,0,24,0,0,3,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,22,33,63,42,5,0,198,0,0,0,0,0,3,0,0,7,0,0,3,0,3,0,0,0,3,0,0,4,8,6,0
20301,7,3,0,0,26,0,0,3,0,3,0,0,0,7,0,0,5,0,0,0,0,0,5,36,69,115,107,94,57,27,0,508,3,0,3,0,0,0,0,0,5,10,6,4,3,3,0,0,0,27,8,5,12,3,8,0,0,0,40,3,12,9,10,8,3,0,0,42,0,10,9,5,12,4,0,0,47,3,9,13,17,23,9,3,0,73,6,3,14,12,8,12,0,0,57,0,3,11,9,15,4,3,0,40,0,0,14,8,10,6,0,0,40,0,0,3,3,3,3,0,0,11,0,0,3,0,4,0,0,0,9,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,34,56,87,63,101,50,16,0,408,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,4,0,12,0,3,3,8,7,6
20302,187,123,3,4,601,0,4,36,58,72,41,3,0,208,10,34,41,41,31,26,3,0,182,492,1420,3041,2336,2225,1571,227,27,11343,12,11,8,5,11,6,4,0,51,399,137,35,43,23,19,0,0,659,152,234,120,93,113,69,9,0,802,85,239,144,132,142,98,20,0,862,49,231,201,171,212,168,27,0,1062,43,279,309,318,356,263,65,0,1630,19,271,341,279,341,235,45,0,1537,7,170,343,281,341,214,35,0,1398,4,75,299,261,293,188,25,0,1146,0,42,180,156,190,94,20,0,681,3,11,101,101,123,75,15,0,432,3,3,39,70,95,37,6,0,251,0,3,33,65,87,52,0,0,238,0,13,18,8,17,10,0,0,67,16,23,28,25,41,28,9,0,159,802,1736,2205,2002,2386,1554,279,8,10962,7,9,3,14,10,15,0,0,58,64,28,22,33,20,15,6,0,203,24,52,59,80,60,63
20303,22,8,0,0,81,0,0,7,9,8,3,0,0,24,3,3,18,11,9,12,0,0,58,134,330,683,579,512,366,79,11,2695,10,0,0,3,0,3,0,0,19,162,46,19,21,5,8,0,0,257,79,77,26,32,31,22,6,0,266,31,69,37,36,34,30,8,0,244,21,63,43,35,43,42,9,0,258,12,76,98,81,96,67,12,5,441,6,60,99,65,94,57,4,0,386,0,31,67,44,56,40,4,0,248,0,21,46,45,64,32,6,0,207,0,3,22,31,25,11,0,0,84,0,0,16,20,17,11,3,0,68,0,0,8,16,23,9,0,0,60,0,0,3,11,17,7,0,0,35,0,0,3,3,0,0,0,0,12,10,4,0,8,7,9,5,0,40,332,443,491,445,510,350,63,3,2633,0,0,0,3,7,7,0,0,24,14,4,3,6,8,3,0,0,44,7,9,13,33,18,27
20401,23,12,3,0,73,0,0,7,5,14,4,0,0,31,6,7,12,15,13,19,0,0,59,146,281,552,500,523,463,101,16,2586,3,0,3,0,3,0,0,0,22,107,27,6,15,13,9,4,0,174,43,32,26,11,32,23,9,0,172,9,46,26,28,30,30,3,3,178,18,57,51,46,58,31,10,0,276,14,56,72,79,84,63,16,0,380,33,89,113,55,65,55,15,0,423,23,63,58,50,68,51,15,0,332,8,36,68,56,61,32,7,0,274,0,17,66,44,31,26,0,0,188,0,10,46,34,26,19,4,0,145,0,4,10,37,45,18,0,0,119,0,0,8,15,40,17,0,0,91,0,0,0,3,8,3,3,0,18,6,10,7,8,3,4,0,0,42,265,455,569,486,566,387,87,11,2815,3,0,3,9,3,6,0,0,20,11,4,3,11,3,13,0,0,40,6,3,8,20,12,22
20402,22,13,0,0,68,0,3,3,3,3,6,0,0,22,8,3,12,9,10,10,6,0,47,151,300,533,425,507,347,69,6,2339,4,0,5,0,0,0,0,0,8,94,13,10,10,11,15,0,0,145,19,33,22,13,26,13,3,0,130,16,31,23,31,33,25,6,0,173,14,33,27,30,43,32,7,3,188,12,44,34,57,63,46,12,0,265,3,46,60,57,77,55,7,0,306,3,30,48,53,76,46,8,3,273,0,9,33,37,59,38,9,0,191,0,4,26,13,36,28,4,0,104,0,0,16,30,28,21,0,0,97,0,0,4,13,33,14,3,0,69,0,0,3,14,23,15,0,0,62,0,3,3,3,0,3,0,0,13,12,3,3,12,8,7,0,0,42,178,258,313,368,508,362,62,7,2062,0,0,4,5,3,0,0,0,16,3,6,8,8,9,3,5,0,42,5,9,8,20,8,15
