SA3_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
10102,5,0,0,25,15,0,0,0,0,12,280,38,39,9,4,362,64,12,13,4,5,101,6554,1011,808,194,92,8662,4078,271,418,155,33,4953,11,0,0,0,0,14,42,3,6,0,0,54,7,0,0,0,0,7,0,0,0,0,0,0,19,0,0,0,3,28,24,3,0,0,0,29,21,4,3,0,0,30,0,0,0,0,0,6,5,0,0,0,0,8,136,4,0,3,3,150,14,0,0,0,0,14,8,0,0,0,0,9,0,0,0,0,0,4,9,3,0,0,0,9,13,0,5,0,0,15,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,23,3,0,0,0,23,3,0,0,0,0,3,8,0,0,0,0,9,76,9,12,3,0,93,9,0,0,0,0,11,75,3,0,5,0,88,3,0,0,0,0,4,5,0,0,0,0,6,26,3,3,0,0,31,12,0,0,0
10103,0,0,0,5,6,0,3,0,0,9,80,10,12,5,0,114,86,13,20,11,4,132,3686,387,648,201,65,4986,3157,221,303,143,44,3864,17,0,3,0,0,25,9,0,0,4,0,14,4,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,21,0,0,0,0,0,0,14,0,0,0,0,16,10,0,0,0,0,10,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,3,0,9,6,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,17,0,0,0,0,15,77,4,4,6,0,88,0,0,0,0,0,0,13,0,0,0,0,16,6,0,5,3,0,14,5,0,0,0,0,6,14,3,5,0,0,13,3,0,0,0
10104,10,3,0,17,3,0,3,0,0,6,105,25,31,4,0,160,187,23,48,9,14,285,7975,1150,1895,269,204,11487,8855,492,959,299,129,10738,26,0,3,0,0,26,14,0,6,0,0,24,3,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,14,0,0,0,0,0,0,46,3,10,5,0,61,4,0,0,0,0,3,8,0,3,0,0,10,30,0,3,0,0,39,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,20,0,3,0,0,24,5,0,0,0,0,10,5,0,0,0,0,7,3,0,3,0,0,7,3,0,0,0,0,3,16,0,3,3,0,22,3,0,0,0,0,7,21,3,3,0,3,33,155,5,18,5,0,196,0,0,0,0,0,0,77,3,4,0,0,80,7,0,0,0,3,15,4,0,0,0,0,4,22,8,7,0,0,38,0,0,0,0
10105,8,0,3,38,3,0,0,0,0,3,176,8,17,3,4,205,80,5,15,5,3,103,4617,530,751,226,87,6210,4424,170,309,139,47,5083,3,0,0,0,0,4,57,3,6,3,0,75,3,0,3,0,0,9,12,0,0,0,0,7,24,0,0,0,0,27,6,0,0,0,0,6,16,0,0,0,0,15,4,0,0,0,0,4,11,0,0,0,0,12,58,0,0,0,0,66,11,0,3,0,0,12,6,0,0,0,0,6,15,0,0,0,0,16,10,0,0,0,0,15,9,3,0,0,0,15,7,0,0,0,0,8,34,0,3,0,0,36,10,0,0,0,0,13,19,0,0,0,0,20,4,0,0,0,0,3,8,0,0,0,0,6,78,3,8,0,0,94,6,0,0,0,0,6,60,0,4,3,0,68,7,0,0,0,0,7,9,0,0,0,0,9,13,0,3,3,0,24,9,0,0,0
10106,4,0,0,32,4,0,0,0,0,4,125,6,17,3,3,157,68,7,18,4,3,97,2960,508,787,271,76,4597,2642,199,451,227,38,3554,0,4,0,0,0,3,30,7,3,3,0,43,7,0,0,0,0,3,7,0,0,0,0,9,8,0,0,0,0,12,8,0,0,0,0,5,7,0,0,3,0,18,3,0,0,0,0,3,6,0,0,0,0,6,36,0,0,0,0,37,9,0,0,0,0,16,5,0,0,0,0,5,6,0,0,0,0,10,12,0,6,0,0,13,3,0,0,3,0,5,0,0,0,0,0,0,11,0,3,0,0,15,5,0,0,0,0,11,3,0,0,0,0,11,0,0,0,3,0,9,3,0,3,0,0,7,54,4,4,6,3,69,0,0,0,0,0,0,19,0,0,0,0,25,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,18,0,0,0
10201,8,4,0,56,28,3,0,0,0,33,448,84,81,6,3,629,274,33,43,11,19,381,19994,2827,2966,370,317,26478,22749,1054,1693,353,228,26067,79,6,7,0,0,96,145,33,34,3,3,217,15,3,0,0,0,13,23,3,0,0,0,25,44,3,5,3,0,55,7,0,0,0,0,7,58,13,21,4,0,88,4,0,4,0,0,14,36,5,3,0,0,47,171,15,6,7,8,204,46,3,3,0,0,52,8,0,3,0,0,13,10,0,0,0,0,7,88,3,4,0,3,104,21,7,8,4,0,38,50,3,5,0,0,53,68,14,15,9,0,104,17,0,3,0,0,19,51,4,11,0,0,69,11,0,3,3,0,18,40,7,7,0,0,58,613,51,60,17,3,747,10,0,0,0,0,9,239,15,9,3,6,272,24,3,5,0,0,36,19,3,5,0,0,23,181,11,42,3,0,236,27,0,3,0
10202,11,4,3,41,23,4,0,0,0,32,299,60,52,16,10,429,257,31,54,7,18,370,17023,2040,2158,275,256,21755,18164,795,1123,277,196,20551,32,0,0,0,0,35,103,18,23,4,0,144,16,0,0,0,0,16,3,0,0,0,0,8,36,0,0,0,0,35,9,0,0,0,0,13,38,0,8,3,0,50,9,0,0,0,0,12,15,3,0,3,0,18,116,15,13,0,0,145,24,0,0,0,0,29,12,3,3,0,0,17,4,0,0,0,0,3,59,0,3,0,0,70,14,0,0,3,0,16,19,0,0,0,0,20,31,6,0,0,0,38,17,0,5,3,0,23,36,0,4,0,3,42,14,0,3,0,0,20,35,3,5,0,0,40,422,28,36,7,8,496,8,0,0,0,0,14,228,9,7,4,3,255,9,0,0,0,0,13,8,0,0,0,0,16,80,5,17,3,0,102,19,3,3,0
10301,3,0,0,16,7,0,0,0,0,8,115,3,9,6,0,139,106,15,19,9,7,161,7663,729,953,263,127,9733,7572,316,513,200,98,8699,19,0,0,0,0,15,24,0,3,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,14,0,5,0,0,26,0,0,0,0,0,4,4,0,0,0,0,4,47,3,3,3,0,53,3,0,3,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,25,7,0,0,0,0,8,7,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,3,15,0,0,0,0,16,7,0,0,0,0,7,9,0,3,3,0,14,120,6,11,3,0,142,3,0,0,0,0,3,61,0,0,3,0,65,3,0,0,0,0,4,4,0,3,0,0,7,25,0,3,0,0,29,8,0,3,0
10302,0,3,0,9,4,0,0,0,0,7,52,12,10,3,3,74,152,25,61,39,19,297,7279,835,2087,713,248,11164,7155,312,1001,481,131,9083,11,0,0,0,0,13,14,3,8,8,0,33,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,4,29,3,4,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,13,0,0,0,0,13,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,5,6,0,0,0,0,6,59,3,13,6,3,76,3,4,0,0,0,3,55,0,3,3,3,65,3,0,0,0,0,5,0,0,0,0,0,0,23,4,3,3,0,34,6,0,0,0
10303,3,0,0,16,10,0,0,0,0,12,63,11,9,5,0,92,162,13,29,9,15,223,7411,601,921,317,136,9388,5863,294,561,235,96,7047,11,3,0,0,0,11,12,0,6,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,12,3,3,0,0,22,0,0,0,0,0,5,3,0,0,0,0,8,21,3,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,6,9,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,6,0,4,0,0,11,86,5,12,4,0,110,0,0,0,0,0,0,55,7,3,0,0,62,3,0,0,0,0,3,0,0,0,0,0,4,14,0,3,0,0,23,5,0,0,0
