SA3_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
10102,0,0,0,7,0,4,0,3,3,24,3,9,8,105,13,204,8,92,4,450,0,3,0,45,12,67,3,35,0,169,3,0,3,26,9,26,0,7,0,74,3,3,3,17,6,18,0,11,0,60,0,0,11,12,12,13,4,4,0,49,0,0,0,5,0,9,0,3,0,16,0,3,4,6,5,0,0,0,0,20,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,14,0,6,0,23,10,26,31,228,65,342,18,158,12,899,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,11,0,0,5,7,3,3,3,4,0,22,0,0,11,9,0,8,0,3,0,31
10103,0,0,0,3,0,7,0,3,0,14,0,0,11,41,4,80,4,36,3,185,0,5,3,12,3,10,0,12,0,45,0,0,0,6,3,5,3,9,0,22,0,3,0,3,0,0,0,4,3,14,0,0,0,4,0,0,0,3,3,16,0,0,0,4,0,7,0,0,0,15,0,0,4,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,11,8,10,20,82,10,116,11,68,9,331,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,6,0,7,0,11,0,0,7,3,3,0,0,0,0,14
10104,0,0,3,3,0,17,0,13,3,40,0,0,14,114,8,344,5,135,9,634,0,0,8,28,3,76,0,24,3,138,0,3,7,7,0,7,0,4,0,24,0,0,7,6,3,9,0,7,0,28,0,0,9,12,0,4,0,4,0,19,0,0,3,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7,0,27,3,11,52,178,19,467,5,193,16,944,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,4,0,21,0,0,0,10,0,12,3,0,0,25,0,0,11,11,0,3,0,3,0,31
10105,0,0,0,3,0,11,0,4,0,13,0,8,3,47,8,170,0,61,4,310,3,7,3,19,0,58,6,19,3,108,0,0,0,9,6,17,3,10,0,46,0,3,0,13,0,14,0,3,0,31,0,3,3,9,3,11,0,0,0,35,0,0,3,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,10,16,14,109,16,282,6,102,6,568,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,6,0,6,0,0,0,21,0,5,4,11,0,10,0,0,0,30
10106,0,0,0,3,0,0,0,6,0,8,0,6,0,34,7,58,0,34,3,138,3,8,3,12,3,23,0,24,0,73,0,3,5,20,6,7,0,5,0,43,3,0,3,6,0,3,0,0,0,12,3,0,3,3,0,3,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,13,14,78,12,97,0,70,5,307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,11,0,0,3,8,0,3,0,0,0,14
10201,0,0,0,17,3,31,0,20,3,70,10,29,18,367,56,866,38,463,14,1868,14,30,15,179,33,353,37,150,0,816,5,27,13,107,24,129,9,47,4,370,11,10,19,65,14,74,3,19,0,222,4,11,9,65,13,48,3,5,3,170,3,11,3,25,5,8,4,5,0,62,3,3,4,9,3,0,0,0,0,29,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,25,0,9,5,71,51,126,98,848,159,1550,85,728,41,3689,0,0,3,0,0,0,0,0,0,4,0,4,4,12,4,31,7,23,0,86,7,4,20,34,8,39,3,17,0,131,0,3,50,31,8,30,3,16,0,143
10202,0,0,0,10,0,25,0,26,0,63,8,20,24,220,22,813,42,413,13,1558,3,10,14,117,25,293,29,119,4,617,3,13,4,76,14,99,3,35,0,252,0,7,7,43,11,56,9,12,0,147,3,4,16,31,8,29,0,13,0,105,0,4,3,14,3,11,5,7,0,55,4,0,3,13,0,0,0,0,0,26,0,3,0,4,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,18,0,4,3,45,30,64,77,532,87,1347,88,628,26,2886,0,0,0,0,0,0,0,0,0,3,0,4,3,17,3,28,3,5,4,61,0,10,6,30,3,43,5,25,3,121,3,0,41,15,9,31,0,11,0,107
10301,5,0,0,9,0,3,0,13,3,26,8,9,7,109,10,239,3,126,8,524,5,13,5,97,11,89,5,36,3,267,0,3,3,55,3,45,6,10,0,131,5,7,7,50,6,30,3,11,0,109,8,6,5,31,5,22,0,7,0,85,3,3,6,15,3,7,0,0,0,35,0,0,7,6,0,7,0,3,0,25,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,3,9,26,30,59,39,373,44,459,10,211,21,1247,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,6,0,3,0,20,0,0,3,7,0,9,0,9,0,25,0,3,8,11,3,17,0,3,0,42
10302,0,0,0,4,0,14,0,13,3,34,9,4,10,58,9,217,11,86,4,404,0,5,3,13,4,45,3,29,0,105,0,0,4,8,0,0,0,9,3,27,3,0,6,8,3,7,0,3,0,29,0,4,8,3,3,0,0,0,0,21,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,3,3,16,13,20,32,109,20,297,19,140,14,661,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,3,3,14,0,0,0,11,3,10,0,7,0,21,0,0,11,10,0,5,0,4,0,33
10303,0,0,0,3,0,8,0,9,3,28,3,5,7,60,6,148,3,92,5,325,0,3,7,15,4,40,0,22,0,82,0,0,3,3,3,5,0,3,0,20,0,3,4,7,3,3,0,4,0,24,0,0,0,3,0,0,0,0,0,7,3,0,8,10,0,3,0,0,0,18,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,16,3,16,28,105,17,220,3,126,8,531,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,0,15,0,0,0,5,0,5,0,5,0,23,3,4,17,6,0,3,0,5,0,36
