SA3_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
10102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,11,0,0,3,14,6,12,0,9,0,33,3,21,14,165,40,259,12,117,6,641,0,3,9,36,13,63,4,36,0,165,6,4,3,30,8,25,0,4,0,92,0,4,48,19,16,3,0,6,0,98,0,3,78,5,16,0,0,4,0,110,0,0,40,3,0,0,0,3,0,47,0,7,9,0,0,3,0,3,0,27,0,3,3,3,0,10,0,3,8,33,19,37,213,278,99,375,24,186,18,1246
10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,0,4,3,23,0,0,3,0,3,4,0,7,0,17,5,3,11,56,4,85,4,49,5,224,0,0,0,24,4,23,0,9,0,62,0,0,6,17,4,13,0,7,0,44,0,3,18,11,5,8,13,7,3,66,0,0,13,4,0,3,0,0,3,32,0,0,11,4,3,4,3,7,0,28,0,4,12,8,0,3,0,4,0,29,0,0,3,3,0,3,0,0,5,17,14,17,66,128,23,141,21,90,14,518
10104,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,6,3,3,0,25,0,0,4,12,0,30,0,12,0,67,0,3,22,151,10,404,6,162,8,764,3,0,8,23,5,43,0,15,4,102,0,7,13,21,5,13,0,11,0,67,0,11,74,10,21,5,0,4,0,128,3,0,48,3,3,3,0,3,0,62,3,0,21,3,3,0,0,3,0,39,0,0,10,0,0,0,0,3,0,21,0,0,7,4,3,15,0,10,5,41,11,25,198,230,52,515,12,221,16,1288
10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,3,13,0,0,0,6,0,15,0,4,0,32,3,10,11,76,13,222,8,78,3,417,0,11,4,28,4,43,5,18,0,110,0,4,3,21,4,15,3,8,0,60,0,3,26,11,5,8,0,4,3,70,0,12,35,3,0,0,0,3,0,61,0,0,24,0,0,3,0,0,0,27,0,0,7,3,3,0,0,0,0,19,0,0,0,4,0,3,0,0,5,18,11,37,109,158,35,314,14,119,16,813
10106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,8,0,11,0,0,3,10,0,8,0,0,0,14,6,13,3,51,6,79,0,60,0,218,3,0,7,23,4,19,0,11,0,74,0,0,3,12,3,10,0,3,0,31,3,10,20,5,9,9,0,3,0,59,3,3,23,10,3,0,0,0,0,34,0,0,7,0,0,3,0,3,0,16,0,0,4,3,3,0,0,0,0,9,0,0,3,3,0,3,0,4,6,22,19,31,79,111,28,122,0,86,11,482
10201,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,4,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,3,5,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,9,0,0,16,9,3,15,0,8,4,65,5,6,20,47,5,83,0,41,0,211,19,79,45,597,98,1226,70,592,20,2742,15,36,33,197,44,295,22,125,3,772,9,17,29,119,18,85,8,34,0,317,10,26,145,64,26,19,3,15,5,306,4,14,158,38,18,11,3,6,0,262,6,3,59,6,5,0,3,3,0,93,10,5,36,5,8,0,0,0,0,59,0,0,9,13,7,27,0,6,32,90,87,190,532,1084,235,1750,106,825,58,4853
10202,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,13,4,0,11,0,3,4,47,3,3,5,35,6,91,3,30,0,181,10,36,37,364,53,1079,54,507,15,2171,11,24,21,144,35,207,29,96,0,570,11,16,42,70,16,82,6,28,4,279,6,19,140,44,20,30,3,19,0,282,3,11,120,17,7,12,8,3,0,187,3,6,46,8,0,5,0,0,0,72,0,4,27,4,0,6,0,0,0,40,0,5,13,12,3,24,0,13,13,85,50,125,453,700,151,1535,109,704,39,3868
10301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,3,0,5,0,22,0,4,3,33,0,31,0,10,4,91,12,33,15,251,32,336,5,169,6,868,3,7,8,74,5,77,4,30,0,207,3,13,9,45,6,31,0,10,0,118,4,12,53,24,8,15,0,8,0,120,0,11,60,16,8,7,3,6,0,110,3,0,30,6,4,0,0,0,0,46,5,3,14,4,0,0,0,0,0,32,0,3,3,21,4,10,0,5,12,56,38,91,190,459,71,515,20,243,20,1641
10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,9,0,0,10,0,0,3,0,3,8,36,0,3,3,19,3,28,0,11,3,66,10,10,8,75,18,237,13,115,3,488,0,5,11,20,0,39,4,15,0,94,0,8,6,19,3,12,3,6,3,60,0,11,67,30,14,15,4,5,0,143,5,9,46,8,3,3,0,5,0,80,0,3,29,8,3,0,0,3,0,49,3,3,12,0,0,3,0,6,0,24,0,3,3,3,0,12,0,13,16,52,21,54,184,180,47,344,25,177,25,1054
10303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,3,6,0,3,12,0,3,5,0,8,3,34,0,0,0,12,0,21,0,11,0,44,3,10,6,83,13,181,4,107,3,403,0,6,7,22,4,22,0,14,0,80,0,4,4,14,0,10,0,11,0,46,4,6,41,8,9,5,0,7,0,89,5,3,54,4,4,3,0,3,0,75,0,0,34,0,5,0,0,3,0,46,0,3,13,6,0,5,3,3,0,31,0,0,12,0,0,8,0,5,12,37,20,29,171,159,43,259,13,166,15,861
