SA3_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
12501,4,3,6,14,7,3,3,5,0,39,3,5,4,17,26,10,10,13,3,92,7,0,16,12,34,16,22,10,0,117,12,11,12,23,65,19,24,21,0,190,23,8,17,21,56,21,25,17,0,195,15,11,16,13,39,9,3,3,0,114,22,3,7,8,21,12,9,9,0,83,13,12,5,4,11,3,5,3,0,66,36,18,7,7,8,12,4,0,0,93,27,5,0,0,0,5,0,0,0,45,0,0,3,0,0,0,0,0,3,12,167,82,105,148,290,122,124,94,19,1153,6,3,14,3,8,5,5,7,3,47,3,0,5,9,15,8,0,12,0,52,6,4,34,37,13,19,11,20,0,144,10,4,44,35,28,20,11,24,3,189,13,5,81,46,26,39,19,29,3,273,25,17,153,68,77,47,25,66,7,485,38,26,225,102,112,69,102,85,10,777,84,58,430,75,214,72,168,110,18,1229
12502,3,0,3,7,8,3,4,6,0,33,3,0,4,9,17,3,3,10,0,53,6,0,6,5,14,6,8,7,0,52,11,0,10,3,24,6,7,9,0,69,7,6,9,4,28,5,0,6,0,66,6,4,3,0,12,4,3,3,0,41,4,3,3,0,8,3,7,0,0,26,8,6,0,3,0,0,0,3,0,16,8,3,8,0,4,0,3,0,0,27,11,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,66,26,42,41,125,41,37,53,3,445,3,3,5,0,0,0,0,4,0,17,0,0,3,9,0,3,0,3,0,21,3,4,9,20,7,9,0,3,3,60,6,3,31,14,7,12,3,12,3,92,6,4,30,16,9,14,8,11,3,99,13,5,75,53,29,16,16,20,3,222,14,8,104,58,38,20,29,30,4,310,35,14,176,54,82,30,43,34,3,472
12503,0,6,6,12,12,9,3,5,0,58,5,0,7,34,34,12,7,17,3,127,9,4,15,28,27,17,26,16,0,152,14,10,17,24,51,14,60,15,10,213,21,4,13,21,42,22,25,24,3,174,9,5,17,7,31,15,20,9,5,114,19,10,3,8,13,6,22,5,0,84,11,8,0,3,3,7,4,0,0,37,23,4,3,3,5,3,10,3,0,51,12,3,0,0,0,3,0,0,0,24,0,0,5,4,3,0,4,0,0,19,121,54,101,166,261,123,193,122,29,1173,6,3,15,7,9,0,3,3,6,59,3,3,14,5,12,7,5,4,3,54,5,0,43,38,21,20,9,15,8,157,15,14,66,52,34,21,13,35,3,261,9,12,124,89,39,41,27,27,7,380,30,20,196,113,81,38,67,72,10,620,47,49,313,181,122,54,192,121,23,1096,81,51,524,153,201,66,268,141,25,1513
12504,8,8,9,26,40,13,3,15,0,116,7,10,10,46,33,30,4,16,0,150,13,18,13,51,86,24,15,13,3,229,23,15,20,49,119,20,28,35,5,318,33,24,26,28,177,20,17,17,10,352,21,22,12,21,121,10,11,10,7,240,20,27,16,7,71,22,3,0,5,166,29,18,9,8,23,7,5,3,0,107,43,33,6,5,19,7,7,0,0,126,11,10,0,3,17,8,3,0,0,47,4,3,0,4,11,3,4,0,3,30,218,199,133,300,744,191,99,120,31,2031,9,5,7,8,18,0,0,3,11,61,0,9,13,19,9,17,4,11,0,89,5,15,28,57,36,40,11,24,4,211,11,9,60,89,45,41,12,40,9,313,18,20,72,104,74,46,20,50,7,417,40,38,187,193,162,77,27,87,9,820,57,81,292,256,316,85,79,106,21,1287,109,84,487,281,515,101,135,148,40,1912
12601,0,0,0,3,3,3,0,0,0,18,3,3,0,11,6,0,0,0,0,22,4,0,3,6,6,3,0,0,0,25,3,0,4,5,17,7,0,0,3,36,6,0,8,7,11,6,0,0,0,34,3,3,3,0,3,5,0,0,0,20,4,0,3,0,3,0,0,0,0,14,6,0,3,0,0,3,0,0,0,9,7,0,3,0,0,0,0,0,0,17,8,0,0,0,3,0,0,0,0,14,0,0,0,4,0,0,0,0,0,5,42,20,24,43,65,34,6,7,4,249,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,15,4,5,13,12,3,4,0,7,0,43,0,5,15,8,3,5,0,0,0,42,0,5,21,24,3,3,0,4,0,53,5,5,27,27,19,6,7,4,3,107,11,7,55,35,21,8,5,10,0,149,16,5,56,29,22,9,0,13,3,158
12602,0,6,4,15,26,16,4,11,0,86,10,9,10,31,28,11,9,15,7,134,9,12,17,29,58,24,13,14,0,171,28,24,20,29,71,10,13,15,0,211,27,28,20,25,89,18,9,9,5,219,21,25,13,18,70,4,0,9,5,168,31,36,22,6,50,15,3,5,5,168,26,36,8,3,19,11,0,0,3,102,67,80,12,0,22,17,0,0,0,194,52,24,0,0,5,12,0,0,0,104,3,4,3,3,9,0,0,0,3,33,278,290,142,204,484,151,48,95,28,1722,10,4,12,4,0,5,0,6,3,41,3,5,12,18,10,16,0,15,0,73,6,11,35,50,21,32,3,15,5,176,15,11,48,63,25,25,8,32,5,239,14,9,83,86,53,41,13,35,12,338,31,35,155,139,88,61,24,61,13,607,38,52,262,176,169,75,38,71,13,889,90,70,393,181,216,67,62,93,16,1185
12701,3,3,0,8,9,4,4,4,0,37,0,6,3,17,9,5,3,5,0,48,11,3,3,19,13,6,0,5,0,56,3,0,7,10,11,4,11,6,0,58,4,3,3,6,16,3,7,5,0,46,0,5,3,9,15,0,0,3,0,31,6,3,3,5,4,0,0,0,0,27,3,0,0,0,3,0,0,0,0,11,3,3,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,47,23,26,82,102,39,24,45,6,395,4,0,4,0,0,0,3,0,3,12,0,0,9,6,7,3,0,0,0,27,4,4,20,18,11,10,5,11,0,85,9,4,32,41,10,9,3,6,0,117,8,10,45,43,12,7,8,29,0,163,19,11,86,93,28,28,17,32,3,321,31,10,119,93,33,32,27,39,3,381,36,17,194,69,53,31,46,44,4,491
12702,7,3,9,19,14,12,6,9,0,85,6,11,9,33,30,22,9,19,3,136,9,7,15,38,42,15,24,31,7,174,15,4,9,34,60,19,39,13,4,199,19,5,22,18,47,6,23,14,5,164,20,15,3,3,27,10,15,4,0,103,16,3,3,5,14,9,10,3,5,64,13,5,3,3,0,0,3,0,0,29,13,6,8,3,7,0,3,3,0,39,3,0,0,0,0,0,3,0,0,8,0,0,0,4,9,0,0,0,0,17,132,62,90,200,281,120,129,111,27,1146,4,0,21,11,9,6,5,7,5,65,4,3,19,16,7,10,3,13,6,79,9,8,65,59,19,33,13,28,7,235,11,13,92,56,38,45,14,45,3,314,17,12,131,95,44,43,23,46,9,421,37,23,248,157,103,68,48,75,9,762,61,42,380,192,154,85,150,121,19,1202,95,55,625,195,217,87,238,134,25,1672
12703,5,7,3,20,19,14,0,9,0,70,3,7,6,26,38,15,10,18,0,133,8,3,6,24,35,17,27,23,4,147,18,6,19,24,63,25,24,19,0,197,25,16,26,15,85,15,24,5,4,206,15,7,10,12,41,6,17,12,7,132,9,11,4,8,24,7,7,0,0,71,18,6,7,4,5,3,4,0,0,54,19,0,8,9,5,4,3,7,0,58,13,3,4,0,6,7,0,0,0,31,0,0,4,0,3,0,0,0,0,9,142,71,109,166,349,132,122,92,15,1204,9,4,15,0,6,0,8,10,3,53,5,4,17,17,11,18,3,9,5,83,5,19,54,52,20,39,9,32,3,224,10,17,63,71,43,36,16,43,8,303,17,11,99,64,46,35,20,33,8,333,38,33,174,156,94,56,49,65,3,669,60,38,327,197,170,82,138,124,16,1161,84,56,561,167,253,118,247,132,26,1647
12801,3,3,6,24,21,20,3,9,0,91,7,12,9,24,36,34,9,12,0,145,8,5,6,29,49,33,8,19,3,153,18,12,14,22,29,32,7,20,3,150,16,13,9,15,50,20,12,11,3,143,19,5,5,12,32,9,10,3,3,95,17,11,11,3,16,7,3,0,0,64,9,3,0,0,7,6,0,0,0,29,16,4,3,3,9,7,3,0,3,39,12,6,0,0,0,3,0,0,0,27,0,0,0,3,0,0,4,0,0,17,127,88,78,170,278,203,53,83,17,1105,8,5,10,5,4,3,0,4,0,41,9,9,12,24,8,22,0,13,0,89,3,11,41,44,26,38,6,23,3,196,18,13,58,67,35,54,9,29,3,289,17,19,84,90,35,53,14,36,7,348,34,26,185,149,92,96,24,59,12,668,74,33,289,179,131,84,45,90,17,942,120,51,456,129,140,78,86,89,15,1170
12802,4,3,0,19,14,5,0,3,0,49,0,5,11,30,23,4,0,4,0,80,5,4,11,33,36,11,0,10,0,109,8,8,6,27,38,11,9,8,0,109,11,7,6,6,32,7,4,9,0,78,10,4,9,4,11,4,4,4,0,51,9,7,8,3,13,0,3,4,0,53,4,4,4,3,3,4,3,5,0,30,12,7,0,3,4,3,9,0,0,33,5,0,0,0,3,0,0,0,0,13,0,0,0,3,0,3,0,0,0,11,74,57,61,157,211,70,42,49,9,734,9,3,0,4,3,0,3,0,0,26,3,4,10,20,7,4,0,8,0,53,3,9,31,38,36,19,3,17,0,159,9,19,48,61,26,21,7,26,7,220,11,14,90,79,47,16,5,29,7,300,18,30,152,107,70,35,15,47,8,483,47,34,232,176,81,36,31,50,8,697,66,42,353,113,112,45,38,62,10,850
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5
19999,4,16,40,98,14,13,23,74,3,290,12,38,46,122,20,31,29,106,7,404,7,28,74,96,20,16,39,96,8,386,19,37,70,91,23,21,50,131,9,454,25,27,85,48,25,23,71,124,7,443,24,26,55,24,6,18,27,63,0,239,14,12,29,12,9,20,23,37,0,163,17,12,20,3,3,9,17,24,0,109,20,23,37,9,0,12,13,15,4,138,11,11,6,0,0,3,3,8,0,40,4,5,6,8,4,3,4,16,4,59,181,274,537,639,176,208,335,867,51,3260,35,0,134,12,13,3,24,46,20,302,20,24,135,71,23,27,20,114,12,447,50,53,376,240,48,39,83,322,20,1236,73,79,714,332,67,65,131,429,21,1914,107,88,1103,486,66,79,175,491,24,2624,197,133,2141,746,111,82,245,756,58,4462,302,147,3141,591,125,107,337,884,59,5689,503,133,4918,452,141,137,440,1081,101,7899
20101,0,0,8,6,14,10,3,8,0,55,3,7,6,32,22,7,5,18,3,102,15,10,3,42,29,15,0,18,0,136,5,0,16,23,34,13,6,15,0,111,10,5,14,19,12,13,10,4,0,91,4,3,5,11,9,9,0,3,3,51,3,3,3,10,5,6,8,3,0,38,3,3,4,3,0,3,0,0,0,27,3,9,0,3,6,6,4,4,0,30,3,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,58,46,64,192,140,99,51,83,6,747,13,0,12,7,9,4,0,3,0,51,6,3,30,25,13,28,3,20,3,129,20,9,56,89,22,68,6,40,4,317,15,23,80,115,50,66,13,63,4,431,33,21,156,163,73,80,25,67,0,622,50,32,300,274,129,91,41,110,12,1044,75,44,465,288,217,132,87,138,21,1458,139,80,712,225,262,142,138,156,19,1868
20102,5,0,4,3,3,3,0,3,0,20,0,0,5,4,0,3,0,4,0,18,5,0,3,8,7,3,0,0,0,23,4,0,0,6,3,0,0,5,0,25,3,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,4,0,17,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,14,24,36,21,18,9,26,5,177,19,0,6,6,3,0,0,4,0,30,4,3,3,3,0,3,0,10,0,23,17,0,16,14,10,4,3,16,3,82,14,3,20,14,10,9,3,20,0,105,31,0,34,27,12,11,5,21,0,136,30,7,56,40,10,13,9,25,3,196,46,12,60,41,17,20,12,26,4,241,47,11,101,37,19,9,27,39,0,291
20103,0,0,0,5,4,0,0,0,0,10,4,0,0,7,3,0,0,3,0,24,3,0,3,15,3,0,0,3,0,27,3,0,0,3,3,3,0,3,0,21,0,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,9,14,39,22,7,9,14,0,134,17,0,0,0,0,0,0,0,0,24,5,0,3,0,3,8,0,9,0,33,17,0,20,9,3,6,0,15,3,83,19,0,28,9,10,9,3,19,0,96,22,3,25,23,9,19,6,13,0,128,33,13,49,66,12,17,10,27,0,226,40,4,95,47,24,19,21,41,0,298,49,5,103,39,23,15,26,35,3,298
20201,0,3,7,19,13,15,0,10,4,77,7,3,13,39,17,25,3,24,0,129,20,0,13,46,30,19,12,20,0,155,12,8,10,25,31,8,9,8,0,112,5,7,5,15,29,7,5,9,4,83,3,3,9,5,15,6,3,0,3,58,7,9,3,0,3,0,4,3,0,36,0,4,4,0,3,4,0,0,0,12,4,6,3,0,5,3,0,0,0,19,4,3,0,0,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,15,74,48,68,190,162,114,50,95,12,820,14,0,12,0,10,3,0,9,3,49,4,7,16,21,12,22,7,14,3,99,9,9,45,65,16,65,16,48,8,279,24,17,69,87,33,56,17,72,5,387,20,16,124,159,61,87,22,75,7,564,57,40,256,274,124,95,54,103,9,997,91,51,494,327,183,127,83,127,16,1498,132,74,680,239,259,113,123,115,6,1745
20202,3,0,4,8,3,4,0,3,0,30,0,6,3,18,8,4,0,11,0,57,3,0,0,11,10,6,3,16,0,50,6,4,8,8,7,3,0,12,0,53,3,3,4,3,0,0,3,3,0,21,3,0,0,9,7,0,3,3,0,25,3,0,3,5,3,0,4,0,0,16,3,0,3,0,0,0,3,0,0,12,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,38,17,31,82,46,31,16,61,4,331,10,0,10,3,0,0,0,3,0,25,9,4,6,11,3,8,0,14,0,51,16,11,22,34,19,15,3,19,3,138,20,3,40,29,5,16,7,27,4,150,21,6,52,57,18,15,7,38,3,221,39,18,101,79,26,34,9,77,5,386,41,11,158,79,40,28,24,139,4,523,68,6,218,85,42,14,61,143,7,642
20203,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,3,0,15,3,0,0,0,8,0,0,0,0,8,3,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,3,7,6,5,11,6,0,77,16,0,0,0,0,0,0,0,0,18,7,0,0,0,3,0,0,4,0,19,22,0,0,7,3,0,5,3,0,41,18,0,6,4,7,0,3,7,0,49,24,0,12,8,3,5,3,7,0,52,33,5,21,11,8,3,4,23,0,105,40,3,23,11,10,6,7,32,0,134,37,3,45,9,9,3,14,30,0,150
20301,3,0,0,5,3,0,0,0,0,11,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,3,3,0,8,0,0,3,3,0,3,0,3,0,16,3,0,0,0,0,3,3,0,0,12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,11,14,5,13,4,9,0,77,6,0,3,0,0,0,0,3,3,15,3,0,0,3,0,3,0,6,0,23,11,0,11,3,0,3,0,9,0,37,17,3,10,12,6,4,3,12,0,62,10,0,14,6,11,8,0,12,3,71,16,0,32,23,12,7,3,11,0,111,23,3,41,18,11,3,6,27,0,133,30,3,46,12,10,3,11,33,3,149
20302,4,7,9,51,18,21,9,8,0,130,11,10,14,68,42,24,3,28,0,203,9,8,22,60,47,26,20,23,0,205,25,15,25,55,55,29,18,25,6,259,23,8,19,40,55,14,25,16,3,201,18,12,3,12,32,11,10,3,3,109,15,15,15,8,13,3,6,6,0,74,7,9,3,3,3,5,10,3,0,40,14,12,12,4,5,14,8,3,3,82,8,8,6,3,3,5,0,0,0,33,0,0,3,9,6,7,3,3,3,30,149,111,146,368,312,197,117,154,24,1567,19,3,27,8,8,5,3,14,5,89,12,17,45,60,25,70,7,53,8,304,16,23,102,173,58,116,18,86,13,600,34,32,155,190,85,150,38,95,13,793,39,34,220,286,128,136,37,117,11,1015,78,57,423,536,242,183,80,194,18,1813,142,93,717,510,320,200,198,274,31,2468,221,114,1083,426,391,200,256,275,33,3001
20303,4,4,3,4,4,13,0,6,0,38,3,4,0,17,11,9,0,6,0,49,9,0,6,16,10,8,3,3,0,56,9,0,3,3,6,4,0,0,0,41,4,0,6,11,4,10,3,5,0,43,3,3,3,0,7,4,0,0,0,20,0,3,3,0,7,3,0,0,0,21,5,0,0,0,0,4,0,0,0,10,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,42,29,30,79,59,65,8,35,3,361,5,0,11,3,0,5,0,3,5,27,0,3,16,12,5,22,0,15,0,76,3,8,35,50,12,29,9,23,0,165,7,7,65,51,25,38,9,28,0,232,13,4,64,70,28,35,3,42,0,258,41,13,129,137,50,34,12,48,3,471,48,15,193,100,43,38,20,42,3,494,74,20,264,84,41,37,21,57,6,613
20401,0,3,3,18,6,9,0,10,0,46,12,3,4,10,6,5,0,15,0,53,3,5,7,17,11,4,4,6,0,65,9,4,0,12,9,8,3,5,0,53,7,3,7,12,11,0,6,5,0,56,9,3,3,10,5,3,3,3,0,37,5,0,0,4,3,0,3,3,0,23,3,3,3,3,0,0,3,0,0,16,0,0,3,3,0,3,0,0,0,9,4,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,3,64,26,34,110,63,49,22,68,9,447,18,0,9,3,3,4,3,5,0,51,10,3,17,19,7,7,0,12,0,83,31,8,36,29,13,14,6,37,9,185,40,6,55,49,20,21,10,33,3,240,34,6,74,71,27,26,20,37,0,293,54,16,138,126,54,32,26,76,5,522,71,25,195,141,64,45,54,92,7,693,99,22,290,90,75,40,61,114,9,798
20402,0,0,3,13,4,5,0,4,0,33,9,0,4,18,6,8,3,10,0,57,4,0,7,20,13,5,8,4,0,67,10,0,13,10,9,7,6,5,0,64,8,4,11,9,4,4,7,3,0,55,11,5,0,3,3,0,0,3,0,22,0,0,0,0,5,3,4,0,0,20,3,3,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,61,23,52,80,59,47,32,42,6,396,19,0,6,4,7,0,3,7,3,46,9,0,12,26,7,17,0,13,0,84,27,11,28,26,19,20,3,17,0,159,31,6,45,43,23,26,3,36,0,227,28,4,66,57,27,29,14,37,7,268,49,9,117,92,42,40,23,52,3,442,70,23,225,99,63,58,45,99,4,691,96,24,289,78,84,52,78,80,7,777
20403,7,3,3,12,9,12,0,7,0,55,10,0,0,36,22,17,6,20,0,108,12,0,7,28,17,9,3,12,0,89,8,3,11,16,20,12,10,9,3,92,5,4,0,12,21,15,15,7,3,75,8,4,3,6,10,3,7,9,0,44,9,7,3,6,4,4,0,0,0,29,0,0,0,3,0,3,4,3,0,22,7,0,3,0,3,4,3,0,0,26,3,0,0,0,0,0,0,0,0,9,3,0,0,5,0,0,0,0,0,12,87,26,48,134,123,83,50,80,4,630,18,4,9,3,3,3,3,3,3,48,11,0,14,18,4,10,3,16,3,92,20,7,44,33,12,30,3,54,5,209,44,16,68,67,24,44,9,46,0,316,45,12,101,95,43,43,10,49,9,416,76,21,172,193,81,67,38,83,8,750,94,32,287,190,125,91,88,104,6,1018,135,38,560,155,132,67,140,125,12,1362
20501,4,0,3,5,3,3,0,6,0,25,4,0,8,23,5,3,0,8,0,54,6,0,6,18,16,3,0,5,0,52,0,0,7,7,7,8,8,3,0,42,5,0,3,6,5,0,3,3,0,34,4,4,0,0,4,0,0,0,0,11,0,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,10,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,42,13,30,75,52,27,18,34,0,300,24,0,6,3,3,0,0,0,0,37,6,3,15,15,9,12,0,17,0,76,20,9,33,40,19,17,3,32,0,170,16,6,46,55,20,28,13,17,4,206,31,6,66,48,38,21,11,33,8,262,54,15,92,95,60,25,18,56,0,422,64,13,190,90,76,37,33,79,3,586,70,26,236,61,53,45,51,78,3,629
