SA3_CODE_2016,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000mo_Mng,Tot_3000mo_Pro,Tot_3000mo_TecTW,Tot_3000mo_CoPSW,Tot_3000mo_ClAW,Tot_3000mo_SWks,Tot_3000mo_MaOpDv,Tot_3000mo_Lab,Tot_3000mo_IDNS,Tot_3000mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
10304,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,15,0,4,4,34,24,60,241,325,60,482,18,277,24,1510
10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,4,37,126,132,24,351,5,179,9,873
10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,0,4,17,47,52,61,231,424,98,783,31,414,36,2124
10501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,13,12,17,58,58,22,73,7,33,3,270
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,4,14,3,26,44,61,9,110,9,53,13,326
10503,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,6,3,0,9,0,8,3,34,27,68,264,298,78,523,21,225,22,1527
10601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,11,3,46,45,65,271,460,82,647,38,381,27,2015
10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,13,0,9,4,41,32,102,284,374,120,823,60,428,25,2254
10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,3,3,29,31,52,251,334,66,625,29,336,29,1751
10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,3,3,17,19,26,148,98,37,230,16,171,13,764
10701,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,5,0,14,0,0,4,29,40,111,269,343,86,586,80,303,22,1843
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
10703,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,9,3,0,0,24,28,86,275,520,75,922,67,398,23,2398
10704,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,5,8,14,9,33,0,7,7,102,104,478,466,1366,444,1585,110,735,61,5352
10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,23,3,11,70,93,11,236,8,84,13,539
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,16,13,19,98,137,29,271,7,197,17,795
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,15,0,5,7,40,23,49,223,360,91,648,41,291,17,1741
10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16,0,7,0,39,22,26,113,159,38,401,7,191,12,970
10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,17,0,5,6,43,33,105,258,419,99,799,29,322,29,2086
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,41,40,3,45,4,34,11,185
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,3,20,23,19,139,196,27,250,13,152,12,835
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,0,26,35,92,124,303,97,452,30,217,16,1363
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,16,14,42,91,91,33,222,10,139,12,654
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,21,18,85,65,34,166,12,62,13,461
11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,9,0,18,4,12,5,45,35,76,263,301,77,649,41,323,27,1792
11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,4,37,0,9,9,77,74,174,421,899,168,1792,101,691,43,4364
11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,8,0,3,0,28,19,46,153,263,51,358,42,279,10,1225
11103,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,3,17,18,7,29,0,17,16,105,123,635,773,1830,544,2072,153,1034,81,7243
11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,21,0,9,5,45,19,35,205,340,74,656,31,337,21,1727
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,5,0,12,6,39,39,81,197,280,93,618,31,354,22,1710
11203,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,9,3,11,0,3,4,46,26,59,197,361,89,622,27,339,28,1747
11301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,11,23,21,42,167,130,46,379,17,187,25,1011
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,11,58,48,11,77,5,59,0,268
11303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,7,7,0,12,3,10,8,49,66,151,508,765,138,1023,33,422,41,3155
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,24,3,6,6,61,37,73,327,446,93,832,33,381,29,2254
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,4,0,3,3,23,22,54,162,323,41,464,14,293,14,1381
11501,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,4,7,18,3,24,4,6,9,76,120,519,499,1331,444,1962,114,703,75,5755
11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,16,25,45,172,245,61,286,19,234,15,1099
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,7,92,60,10,44,4,49,8,284
11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,18,24,55,159,279,49,616,18,261,7,1476
11601,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,3,7,11,7,22,0,9,8,61,67,208,442,575,250,1472,122,562,59,3760
11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,12,44,92,120,291,81,572,29,272,24,1533
11603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,4,3,18,3,7,13,60,57,93,269,354,169,989,171,448,64,2618
11701,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,15,0,3,16,55,67,165,349,372,281,1127,190,436,71,3059
11702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,3,5,0,0,7,28,37,138,226,375,148,403,79,254,27,1685
11703,3,28,3,5,13,6,0,4,3,64,3,8,0,8,7,3,0,0,0,34,9,47,41,55,44,71,6,26,82,379,766,4325,2036,4777,4583,5583,346,2315,706,25441
11801,0,0,0,7,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,7,0,9,5,22,6,13,0,7,3,66,122,385,362,1405,385,1527,41,448,44,4724
11802,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,14,9,0,6,3,14,9,59,64,629,321,997,302,776,59,423,47,3621
11901,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,15,10,3,29,0,9,15,88,88,242,553,794,384,1353,117,631,91,4263
11902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,14,0,6,3,46,56,151,250,335,172,680,43,260,40,1985
11903,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,7,16,3,20,0,4,12,69,52,276,213,636,229,958,54,359,53,2830
11904,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,12,0,4,5,35,42,179,246,491,210,600,50,329,38,2169
12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,7,3,6,0,4,7,34,56,198,144,576,251,813,39,260,54,2391
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,4,0,0,4,25,40,100,205,475,145,435,20,125,29,1579
12003,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,6,6,8,14,4,19,3,4,14,77,109,438,369,789,377,1524,85,500,85,4276
12101,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,15,7,19,0,3,15,67,171,694,473,1192,642,1892,93,525,104,5785
12102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,3,3,5,25,67,168,243,611,130,738,62,348,27,2396
12103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,22,8,11,0,3,3,51,62,391,174,1204,242,620,72,356,36,3153
12104,0,7,0,3,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,8,0,0,12,17,7,19,0,3,14,71,139,570,328,1273,577,868,68,369,89,4291
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,5,0,0,3,22,27,64,146,490,83,405,14,195,17,1440
12202,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,5,0,7,0,4,0,33,38,93,311,516,104,630,61,309,23,2087
12203,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,5,5,8,6,23,0,7,10,69,103,275,512,1225,314,1458,134,649,44,4713
12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,14,4,5,3,42,30,92,343,413,122,667,42,391,21,2132
12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,8,8,9,3,29,3,9,9,80,81,220,377,746,225,1492,96,675,67,3970
12303,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,3,13,19,30,147,141,22,176,23,173,9,741
12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,10,8,30,27,69,166,538,79,446,40,312,12,1702
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
12403,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,5,0,0,8,17,6,26,0,8,10,80,82,234,588,879,292,1696,92,750,56,4654
12404,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,10,0,0,0,20,32,72,189,295,81,457,36,255,12,1419
12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,5,0,3,0,21,26,68,125,207,76,328,55,226,25,1132
12501,0,0,3,0,0,0,0,0,0,6,0,0,0,9,0,3,0,0,0,16,3,4,9,9,7,8,0,5,14,66,97,218,386,582,336,892,124,423,90,3139
12502,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,18,32,139,196,211,116,404,46,168,22,1337
12503,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,10,4,12,0,9,16,66,70,149,382,376,249,877,150,401,83,2731
12504,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,3,12,3,18,15,28,6,7,25,120,150,543,431,1070,1094,1749,104,592,143,5880
12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,21,200,79,341,121,190,20,89,12,1075
12602,0,3,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,5,8,11,19,10,28,0,11,13,99,171,565,476,1476,692,1934,82,693,103,6193
12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,3,0,17,32,79,142,212,65,433,27,173,20,1182
12702,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,25,0,15,13,72,83,268,450,690,301,1288,143,569,84,3872
12703,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,0,5,0,9,0,4,6,4,0,16,4,9,9,51,91,234,402,682,336,1310,144,554,87,3835
12801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,22,4,35,0,8,5,82,105,196,416,1154,231,1974,97,598,63,4830
12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,9,0,3,5,44,50,160,346,711,150,865,45,463,26,2829
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
19999,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,11,49,12,5,18,0,14,25,141,157,1043,3482,1392,250,559,188,964,154,8180
20101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,9,9,0,31,0,16,12,71,68,175,375,897,185,1393,44,580,68,3782
20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,20,8,49,136,14,102,4,118,8,454
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,5,35,64,12,156,0,87,6,380
20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,5,11,4,27,0,14,10,70,56,140,342,694,157,1374,56,632,38,3491
20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,0,10,3,30,15,25,113,186,24,302,13,245,16,935
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,8,16,9,0,56,5,46,3,144
20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,7,10,35,58,12,68,0,73,0,258
20302,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,7,0,7,18,21,0,48,3,23,14,127,140,317,728,1520,404,2728,151,1271,91,7371
20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,12,0,7,3,43,26,23,161,500,44,672,16,377,19,1847
20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,13,0,3,3,35,19,42,171,286,52,385,30,244,22,1241
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,12,0,11,3,41,28,27,141,216,37,423,4,233,21,1143
20403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,5,0,11,0,17,10,49,46,56,385,413,88,600,40,372,25,2024
20501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,0,12,3,30,27,37,137,248,66,477,12,302,17,1328
20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,3,10,17,19,107,145,25,318,9,165,18,815
20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,20,0,3,4,43,39,28,174,259,47,510,11,244,19,1329
20504,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,8,7,0,13,0,10,4,39,31,61,272,358,104,753,33,306,37,1956
20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,6,8,29,26,35,130,170,34,376,11,176,19,971
20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,5,6,0,0,7,25,49,122,147,491,146,639,37,263,26,1921
20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,14,26,59,131,364,65,275,32,161,8,1127
20603,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,3,16,0,9,0,38,30,115,127,553,168,745,36,262,25,2061
20604,3,6,4,8,5,3,0,4,5,41,0,5,3,17,6,4,0,3,0,37,5,37,32,74,43,108,3,43,84,422,555,2691,1339,4612,3145,6022,180,2887,536,21975
20605,4,3,3,0,3,3,0,0,0,10,0,0,0,3,3,0,0,0,4,16,3,8,9,22,10,17,0,9,14,91,125,483,453,1092,624,947,122,558,81,4489
20606,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,13,8,14,0,3,7,53,82,211,247,842,292,1008,43,345,40,3111
20607,0,0,0,3,0,0,0,0,0,9,0,3,0,6,0,0,0,0,3,19,5,11,8,15,7,17,0,7,12,78,144,540,432,1166,567,1318,151,572,90,4982
20701,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,14,0,4,3,38,18,37,0,7,13,123,136,562,381,1938,612,1780,88,702,88,6286
20702,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,6,3,11,0,41,0,4,11,73,72,138,202,616,174,1656,42,442,45,3376
20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,19,0,7,11,64,80,355,264,834,357,1103,47,482,53,3563
20801,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,6,4,3,3,15,3,11,0,3,3,42,60,150,202,1067,233,797,48,318,21,2895
20802,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,7,26,8,29,0,5,5,83,87,232,234,969,295,1088,58,524,45,3530
20803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,3,3,15,14,4,44,0,20,17,108,111,198,470,1004,255,2415,150,860,60,5518
20804,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,3,0,10,7,29,0,5,7,52,61,94,139,558,230,1512,30,334,32,2986
20901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,23,4,31,0,7,3,82,71,198,306,827,232,1349,45,474,37,3538
20902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,24,0,9,8,58,38,165,214,457,223,1516,68,482,42,3210
20903,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,10,0,9,0,6,3,34,35,68,181,516,87,509,24,322,14,1768
20904,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,4,10,17,0,53,0,13,7,104,86,180,430,835,218,2468,118,937,59,5330
21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,6,3,23,0,3,5,49,43,90,312,401,168,935,75,353,38,2420
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,0,14,8,14,82,161,35,281,19,155,8,770
21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,5,3,28,16,50,123,189,57,355,31,160,19,1003
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,4,3,20,15,25,96,210,26,462,8,183,3,1034
21005,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,6,11,4,47,7,8,17,98,101,148,433,635,247,1643,212,767,107,4288
21101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,4,16,14,6,38,0,11,6,88,131,220,536,1037,259,2299,141,957,74,5649
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,4,19,63,180,17,62,4,69,5,416
21103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,9,3,29,4,11,5,75,92,158,411,803,223,1540,62,606,41,3926
21104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,6,0,15,0,9,7,45,45,101,168,437,110,910,53,366,24,2215
21105,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,5,0,0,12,21,3,39,0,24,16,112,88,86,463,947,107,1353,46,842,51,3971
21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,20,0,6,3,53,46,60,254,402,106,933,57,456,27,2342
21202,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,14,3,28,0,6,12,72,73,116,344,704,196,1362,68,565,38,3466
21203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,7,10,0,15,3,8,4,47,56,82,210,430,100,1050,47,465,29,2463
21204,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,10,3,10,12,12,6,20,3,10,28,108,106,281,619,713,428,1863,298,978,129,5411
21205,3,0,0,3,3,0,0,0,0,10,0,3,0,7,0,3,0,0,0,17,3,16,17,19,9,30,7,15,21,134,123,753,617,1518,665,1924,185,822,123,6723
21301,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,0,9,7,0,54,3,17,13,96,118,200,342,618,224,1820,153,732,73,4280
21302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,14,0,0,9,45,35,65,220,402,119,759,66,353,31,2051
21303,0,0,0,4,3,3,0,0,0,12,0,0,0,8,0,0,0,0,0,8,0,0,0,7,3,23,0,6,12,63,62,151,195,651,214,1659,89,427,50,3510
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,4,35,0,14,3,62,50,69,270,475,130,1067,58,447,33,2597
21305,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,13,14,3,37,5,14,11,99,92,184,408,772,279,1995,192,801,93,4827
21401,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,6,8,7,3,23,0,11,5,67,69,112,351,610,162,1190,65,579,54,3194
21402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,11,27,8,45,0,18,10,117,108,89,584,1076,166,1739,56,752,55,4639
21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,5,0,15,0,6,3,34,36,35,158,211,51,469,15,361,19,1355
