SA3_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
12401,9,6,3,7,0,21,0,0,6,0,6,3,3,3,28,0,4,3,4,4,6,3,0,24,0,7,6,7,5,3,0,0,30,0,0,4,3,5,3,0,0,12,0,0,3,3,7,3,0,0,14,0,0,0,0,3,3,0,0,9,0,0,0,3,3,5,0,0,12,0,0,0,0,0,3,0,0,8,10,8,4,4,4,3,0,0,31,17,21,48,43,50,52,18,8,248,23,8,17,39,33,28,9,0,149,629,100,61,59,77,54,22,0,1006,255,184,135,149,167,163,59,6,1123,124,178,156,187,228,184,112,11,1189,124,216,199,219,259,274,109,17,1428,126,259,334,351,432,415,157,20,2093,43,265,389,399,515,461,135,28,2235,32,203,433,439,563,451,132,20,2268,9,119,383,458,509,430,133,11,2050,3,40,222,321,345,295,81,10,1318,0,12,164,247,343,264,51,7,1086,0,4,98,192,270
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,9,13,10,3,3,65,3,16,27,5,20,12,0,0,81,0,10,25,17,17,11,3,0,96,3,10,18,18,15,15,0,0,87,0,3,11,16,20,3,0,0,54,0,0,20,16,10,13,0,0,56,0,0,3,11,8,3,3,0,28,0,0,5,9,12,6,0,0,35,0,0,0,5,3,3,3,3,25,16,9,24,29,29,12,3,0,119,50,79,176,169,160,111,36,13,796,95,27,53,65,55,29,12,0,333,1575,192,100,100,81,66,21,0,2136,748,403,249,254,190,201,53,8,2119,408,435,378,368,336,316,92,18,2340,371,515,467,468,418,379,125,21,2755,318,794,879,727,763,680,208,19,4384,163,899,1183,999,1044,801,204,10,5291,64,793,1646,1343,1299,1061,205,17,6432,35,587,1745,1464,1416,1058,187,15,6497,0,215,1284,1106,1082,708,126,7,4541,0,73,885,1022,992,632,115,11,3731,0,33,502,788,766
12404,5,3,7,0,3,29,0,3,12,6,3,4,0,0,30,0,5,4,9,4,4,0,0,29,0,0,12,13,9,0,0,0,38,0,0,15,8,5,5,0,0,28,0,0,5,11,4,5,0,0,29,0,0,0,12,3,0,0,0,20,0,0,3,4,4,3,0,0,17,0,0,0,0,3,0,0,0,3,0,4,13,4,12,3,0,0,46,14,27,73,87,58,44,10,3,316,21,6,19,28,20,22,7,0,124,478,68,34,30,24,13,14,3,674,224,140,71,72,93,74,32,3,709,126,148,103,105,127,100,45,5,758,143,159,160,133,175,123,43,5,940,110,236,266,284,340,230,73,14,1549,48,275,392,328,415,303,82,5,1848,22,276,450,451,461,367,55,10,2088,11,225,575,464,495,367,84,7,2215,4,100,496,393,363,298,47,3,1702,3,38,348,393,391,247,50,0,1484,0,13,167,305,309
12405,6,10,3,0,0,31,0,9,9,8,9,0,3,0,42,0,6,18,11,15,4,3,0,57,0,0,18,16,7,15,0,0,60,0,0,11,6,11,5,0,0,28,0,0,3,5,5,5,0,0,19,0,0,0,3,0,0,0,0,7,0,0,0,7,0,3,0,0,9,0,0,0,0,3,3,0,0,7,3,0,14,12,7,4,0,0,38,10,29,89,86,82,52,12,7,369,26,8,29,20,23,13,3,4,121,343,65,28,27,21,30,3,0,524,171,108,78,74,86,64,20,5,607,94,131,105,124,76,78,34,5,640,85,133,177,144,136,106,31,3,819,84,218,294,251,272,204,47,7,1363,48,314,490,443,453,330,63,3,2147,28,293,791,656,676,435,79,6,2963,10,205,759,705,692,493,79,12,2955,6,65,480,513,459,280,45,3,1851,0,28,360,377,359,249,41,3,1425,0,5,191,307,317
12501,13,14,16,3,0,90,0,18,40,23,21,11,9,0,113,3,10,46,41,29,13,5,3,146,0,10,52,40,34,13,0,0,161,0,4,33,18,16,9,0,0,85,0,3,12,16,23,13,0,0,67,0,0,16,22,17,9,0,0,68,0,0,7,21,16,9,0,0,60,3,3,4,9,9,5,0,0,37,13,20,41,21,34,12,3,0,137,63,125,336,270,243,135,31,8,1212,55,33,81,69,58,48,10,3,353,616,234,87,82,67,45,14,3,1139,301,409,253,214,201,164,35,5,1592,181,449,412,287,272,214,55,9,1879,162,435,560,384,389,256,75,16,2278,164,587,935,739,700,481,117,16,3731,91,748,1614,1150,1059,727,153,12,5561,50,828,2335,1572,1483,928,197,12,7402,13,542,2647,1955,1657,1155,193,7,8179,10,252,1872,1538,1306,700,137,8,5828,3,88,1373,1431,1162,726,135,3,4928,0,53,915,1177,961
12502,9,5,6,0,0,36,0,4,16,6,7,6,3,0,44,0,6,11,8,13,7,3,0,48,0,0,22,23,15,3,0,0,68,0,0,8,14,6,3,3,0,40,0,0,3,12,6,4,0,0,23,0,0,0,3,9,0,0,0,11,0,0,3,4,6,5,0,0,22,0,0,4,0,0,0,0,0,11,0,6,9,6,12,4,0,0,39,20,40,107,94,91,52,20,7,432,19,13,28,33,24,17,3,0,131,302,93,49,41,55,36,11,0,592,147,183,107,86,97,92,21,0,741,70,137,148,148,138,112,48,12,820,74,130,167,150,179,159,52,15,932,67,212,294,268,298,220,57,11,1431,35,246,453,377,413,301,80,8,1920,23,224,632,569,548,385,71,7,2463,18,165,783,633,692,502,98,11,2899,3,78,497,481,483,345,68,6,1962,3,27,380,432,420,268,55,12,1596,0,16,217,356,327
12503,18,18,11,4,3,96,0,18,51,31,38,20,3,0,149,0,20,52,26,35,25,0,0,160,3,8,57,40,35,14,7,0,161,0,0,24,23,22,14,3,3,89,0,0,22,14,11,9,4,0,57,0,0,6,17,16,9,3,0,44,0,0,11,16,15,9,3,0,53,0,0,6,4,4,0,0,0,16,8,22,50,22,43,21,6,3,170,60,146,360,250,269,146,47,13,1288,57,50,70,82,56,43,19,3,378,562,164,94,76,66,48,16,3,1033,340,309,296,241,244,198,58,5,1687,228,375,450,394,370,276,88,14,2193,231,389,554,502,441,350,104,11,2586,158,570,936,861,857,631,160,26,4196,114,770,1636,1347,1417,1005,193,20,6501,52,748,2097,1725,1806,1300,250,18,8000,22,475,2066,1926,1871,1366,266,12,8001,3,224,1323,1263,1250,873,163,13,5107,5,91,849,1037,976,707,128,11,3797,0,25,492,738,690
12504,28,18,16,0,0,135,8,32,51,38,30,12,14,0,178,4,28,80,48,33,24,7,3,228,0,21,82,60,56,29,10,0,256,0,7,65,43,39,27,0,0,182,0,3,47,43,35,23,4,0,159,0,0,28,30,40,9,3,0,108,0,0,18,39,34,27,0,0,122,0,0,6,10,21,9,3,0,47,20,31,64,52,32,28,3,0,230,95,215,548,470,380,242,59,14,2028,70,58,114,120,79,56,19,0,513,1187,357,148,127,86,79,33,6,2011,631,734,448,340,265,230,74,15,2737,340,752,621,478,388,349,134,16,3078,268,826,809,583,557,446,150,20,3659,262,1019,1446,1178,1027,820,243,30,6024,191,1225,2300,1741,1574,1081,306,31,8452,101,1406,3466,2562,2161,1564,383,18,11653,29,1189,4332,3160,2808,1965,390,27,13902,10,512,3372,2624,2226,1443,278,13,10475,3,141,2520,2418,2097,1381,256,14,8835,3,64,1599,2015,1717
12601,3,0,3,0,0,13,0,3,4,4,11,3,0,0,18,0,5,7,4,6,0,0,0,26,0,0,8,5,3,3,0,3,16,0,4,4,8,0,0,0,0,16,0,0,3,4,0,0,0,0,14,0,0,3,4,3,0,0,0,11,0,0,7,6,3,0,0,0,18,0,0,0,0,4,3,0,0,9,0,4,3,3,8,3,0,0,14,7,20,45,39,38,13,12,7,181,17,10,12,20,18,11,3,0,91,293,104,31,39,29,26,11,3,544,115,185,65,66,92,55,28,5,608,37,108,80,66,90,75,38,8,503,34,101,107,96,87,110,35,13,580,34,118,160,142,152,120,65,7,812,12,117,221,189,191,144,61,13,938,5,122,286,217,243,190,47,11,1129,4,84,334,249,240,208,60,11,1192,0,38,250,204,210,175,39,5,920,0,16,202,219,194,165,36,8,840,0,3,121,164,174
12602,19,20,12,4,0,110,3,18,44,21,20,11,3,0,119,0,21,52,31,28,16,3,3,164,0,14,71,44,38,11,3,0,184,0,11,47,42,31,10,8,0,144,0,3,30,36,29,9,4,5,109,0,0,10,32,20,8,0,0,78,0,0,26,48,34,10,0,0,116,0,0,7,26,26,13,9,3,83,13,20,64,49,39,29,6,7,227,72,165,442,383,327,160,53,36,1640,65,45,103,80,91,60,10,10,466,1196,487,162,157,107,78,34,0,2230,660,948,410,306,274,227,57,16,2894,293,775,557,376,373,363,110,23,2870,210,819,711,498,517,414,137,32,3343,184,860,1180,844,832,700,233,44,4877,113,955,1750,1158,1140,819,257,41,6227,58,1004,2573,1605,1480,1100,287,32,8146,26,840,3477,2370,2013,1380,332,19,10459,10,399,2827,2188,1691,1029,255,27,8430,0,139,2558,2380,1743,1064,201,15,8105,3,61,1776,2359,1605
12701,8,6,4,3,0,28,0,3,7,14,3,8,3,0,38,0,3,6,10,11,0,0,0,34,0,5,9,6,3,3,5,0,31,0,0,8,8,4,0,3,0,17,0,0,3,0,5,3,0,0,15,0,0,0,3,0,0,0,0,7,0,0,4,3,4,5,0,0,14,0,0,0,0,4,0,0,0,5,0,3,11,10,11,10,0,3,39,13,27,63,71,67,35,16,3,295,25,13,33,24,29,12,8,0,149,335,60,26,24,36,27,6,0,519,179,128,94,127,111,79,24,3,734,109,141,154,154,165,123,33,9,883,82,148,161,198,201,133,60,6,992,71,229,278,317,336,211,68,9,1521,30,205,388,374,399,281,68,9,1758,21,222,476,446,494,319,69,10,2054,10,204,569,485,467,297,79,6,2117,7,91,469,346,287,209,36,4,1445,0,25,380,338,297,161,28,5,1234,0,17,205,311,238
12702,18,23,17,7,0,103,0,17,40,37,22,19,0,3,142,0,21,50,36,33,30,8,0,169,0,8,49,37,36,14,3,0,145,0,3,30,14,15,15,0,0,81,0,4,20,13,16,9,4,0,74,0,0,7,10,13,7,3,0,37,0,0,8,9,12,4,0,0,33,0,0,7,3,8,3,0,0,14,8,29,39,36,24,17,4,3,164,64,141,328,275,243,167,39,19,1274,86,45,92,83,77,51,15,0,456,858,248,107,95,97,60,21,4,1482,579,506,322,368,390,318,46,10,2533,305,488,441,453,573,400,98,7,2761,232,465,558,547,632,479,115,22,3048,221,693,922,1008,1040,720,182,18,4808,143,834,1531,1315,1458,1013,220,22,6539,62,778,2043,1660,1739,1258,216,12,7771,22,529,2053,1691,1679,1155,252,20,7398,7,215,1336,1204,1151,738,141,10,4797,3,82,926,929,938,628,122,14,3635,0,31,470,740,722
12703,14,16,9,4,4,82,5,11,25,26,11,15,3,5,101,0,21,47,38,27,26,3,0,167,0,10,47,36,43,22,3,0,158,0,6,42,28,31,20,0,0,131,0,0,25,14,27,11,0,3,76,0,0,14,13,16,9,3,0,53,0,0,18,15,9,8,0,0,53,0,0,3,8,9,8,0,3,29,3,14,30,29,28,12,3,6,138,49,119,305,271,240,153,44,23,1217,76,51,60,72,56,35,13,4,369,932,223,101,99,58,43,9,3,1465,518,523,235,258,235,192,45,11,2014,275,447,370,378,339,243,63,13,2125,245,461,449,448,411,339,100,18,2475,249,668,817,800,804,596,162,20,4118,170,806,1400,1195,1250,867,181,19,5880,87,798,1836,1657,1611,1168,192,12,7365,38,622,2061,1686,1688,1159,211,21,7487,12,257,1637,1390,1177,806,139,15,5432,7,111,1194,1164,1005,603,104,10,4192,0,31,669,880,699
12801,9,3,6,6,0,56,0,9,22,7,11,4,3,3,65,0,8,23,25,17,8,3,0,84,0,4,18,17,18,7,0,5,75,0,7,7,11,9,3,0,0,35,0,0,11,12,13,9,3,0,44,0,0,11,8,3,4,0,0,24,0,0,3,11,9,4,0,0,28,0,0,0,6,6,10,3,0,27,3,7,13,15,14,9,3,7,73,35,79,139,134,126,80,28,23,649,68,24,40,50,52,31,22,3,291,1485,319,84,82,71,66,19,6,2148,632,611,239,252,201,163,65,14,2183,281,554,355,307,325,266,90,15,2192,240,544,466,374,440,343,107,26,2544,214,654,708,658,690,592,193,32,3743,121,710,964,907,860,718,229,28,4535,56,634,1392,1021,1032,793,218,22,5178,13,415,1477,1129,1165,861,192,22,5278,4,147,1023,831,768,549,131,18,3462,4,53,728,788,728,467,111,7,2891,0,24,390,581,520
12802,6,4,4,10,0,37,0,6,8,8,0,3,3,0,36,0,0,6,8,8,6,0,0,29,0,3,4,10,11,7,4,0,35,0,0,10,4,11,3,3,0,37,0,0,3,5,7,5,0,0,28,0,0,3,3,0,3,0,0,12,0,0,0,0,4,0,0,0,12,0,0,0,0,3,3,0,0,4,0,14,11,15,5,8,6,0,58,26,38,68,74,79,57,27,5,381,35,9,26,29,37,24,9,0,175,1050,145,62,79,71,46,16,0,1480,379,300,130,197,176,129,44,7,1349,168,262,213,214,221,196,74,12,1361,185,278,248,265,263,261,112,13,1619,127,365,388,414,487,383,132,18,2318,68,409,536,520,605,503,143,10,2793,22,312,712,616,708,544,137,12,3067,9,217,763,694,771,607,133,3,3195,3,97,595,501,519,368,95,8,2193,0,38,506,554,530,403,68,4,2101,0,20,288,380,459
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,12,0,3,0,3,0,0,0,0,10,0,0,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,9,0,0,0,0,0
19999,42,76,44,18,7,306,6,33,56,59,51,42,8,7,267,3,42,93,73,68,55,16,0,339,0,22,89,69,64,47,8,7,318,0,10,56,57,55,29,10,0,219,0,9,32,46,32,22,6,0,155,0,0,23,27,27,11,0,0,85,0,3,33,28,39,21,8,3,136,0,0,14,25,17,18,9,3,91,23,45,94,72,82,52,20,18,403,134,297,676,630,657,432,164,93,3083,153,131,249,256,280,174,53,14,1318,1327,715,361,445,504,374,111,16,3849,654,1088,931,1061,1292,1194,328,35,6583,681,981,1250,1370,1851,1746,556,84,8520,1257,1230,1502,1650,2284,2100,674,99,10803,1126,1968,2446,2596,3321,2999,909,103,15476,464,2370,3340,3120,3516,2779,708,84,16387,255,2073,4596,4018,4236,3155,684,63,19077,111,1514,5278,4658,4614,3151,586,42,19961,26,706,3449,3407,3099,1983,371,27,13076,10,405,2590,2750,2549,1464,289,22,10075,6,154,1407,1730,1478
20101,8,8,7,3,0,50,0,15,14,13,13,12,3,0,67,0,11,24,16,23,8,0,0,80,0,3,11,21,23,12,0,4,76,0,0,11,17,14,9,0,0,59,0,0,3,10,14,4,0,0,37,0,0,3,11,6,3,0,0,24,0,0,0,5,4,3,0,0,24,0,0,0,3,5,3,4,0,21,9,8,18,16,16,9,6,3,93,52,78,107,142,160,93,43,25,701,70,24,37,67,66,43,6,3,313,1398,198,118,110,72,71,27,8,1995,522,510,295,233,234,241,73,10,2129,223,506,366,348,349,327,94,22,2226,265,541,469,514,503,415,152,15,2877,192,764,837,773,876,720,231,30,4428,75,828,1242,1100,1150,890,244,27,5560,23,695,1615,1369,1434,1057,191,15,6395,15,405,1567,1405,1463,1105,156,16,6130,7,142,1073,970,1065,676,99,18,4049,0,38,702,895,868,573,76,7,3173,3,10,367,588,636
20102,0,3,0,4,0,9,0,4,0,3,0,0,3,0,16,0,0,0,0,4,3,0,0,9,0,0,3,3,5,0,0,0,10,0,0,0,0,4,0,0,0,5,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,15,7,5,16,25,31,25,8,3,122,11,4,13,17,26,30,27,3,146,196,27,12,37,41,44,20,8,391,66,61,50,75,89,97,38,5,484,29,59,62,102,112,121,65,19,571,32,69,70,111,153,127,59,13,640,22,100,119,154,208,186,53,14,855,13,89,166,175,235,195,67,12,955,4,66,177,207,230,223,60,8,975,0,39,181,162,205,155,36,5,791,0,9,95,115,131,94,36,8,487,0,0,52,89,103,73,23,4,343,0,0,32,56,62
20103,0,0,3,0,0,9,0,0,0,0,0,4,0,0,10,0,0,0,3,3,3,0,0,16,0,0,0,4,0,6,3,0,13,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,21,3,8,14,21,24,30,19,10,118,16,3,7,17,22,37,19,0,116,197,21,9,23,26,39,12,0,328,67,50,34,47,74,104,34,6,426,19,49,58,62,94,100,58,6,449,32,45,60,90,103,122,44,20,515,24,80,109,147,199,191,65,5,815,7,92,154,162,241,211,61,20,960,9,79,157,176,243,202,49,7,920,4,48,169,163,219,184,45,3,841,0,16,88,110,141,83,14,3,449,0,7,48,93,110,79,19,0,358,0,0,23,55,61
20201,3,13,6,7,0,42,0,5,16,19,16,13,3,0,66,0,3,9,14,19,18,3,0,65,0,4,6,15,9,16,11,0,59,0,0,9,12,16,9,0,0,50,0,0,3,12,10,5,0,0,27,0,0,3,6,4,3,0,0,24,0,0,4,6,3,3,0,0,22,0,0,0,0,3,0,0,0,6,4,15,8,16,16,5,10,3,75,41,59,92,120,126,106,46,17,601,54,20,35,48,29,43,7,3,242,1405,181,98,84,84,77,21,3,1959,475,431,213,190,223,199,62,5,1801,249,430,297,314,306,281,99,15,1992,223,473,425,369,441,434,125,23,2510,167,664,803,756,789,691,198,16,4096,81,766,1181,1025,1062,931,161,19,5225,33,607,1446,1170,1264,1021,174,22,5731,13,375,1418,1138,1258,959,137,15,5310,7,150,1021,906,971,640,98,7,3800,0,45,613,788,811,540,80,10,2879,0,14,330,510,544
20202,0,4,3,0,0,13,0,4,10,3,4,3,3,0,25,0,3,3,0,10,9,0,0,26,0,0,3,7,4,3,0,0,15,0,0,4,3,3,7,0,0,18,0,0,0,3,3,0,0,0,15,0,0,4,0,3,5,0,0,9,0,0,5,4,3,3,0,0,15,0,0,3,0,0,0,0,0,7,3,0,5,3,4,3,0,0,23,16,21,48,37,54,46,20,7,245,26,13,13,31,32,44,14,4,177,411,57,27,66,53,60,17,4,693,120,119,84,100,130,150,52,22,773,56,121,112,129,200,197,86,27,922,72,110,138,167,240,226,89,27,1079,64,230,265,286,393,332,125,27,1721,43,311,437,378,541,413,104,22,2245,18,209,510,445,546,494,114,9,2346,7,116,449,429,523,379,90,12,1994,0,48,224,262,349,259,64,13,1222,0,17,165,224,263,220,35,3,924,0,10,81,127,173
20203,3,3,0,0,0,8,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,14,5,3,11,18,8,19,3,3,73,9,4,5,16,18,33,10,3,108,76,8,12,14,17,21,7,5,150,20,12,14,35,34,53,19,11,193,15,19,22,33,38,54,33,12,224,10,14,16,24,54,67,35,9,245,13,33,42,76,110,108,44,14,430,11,38,68,82,104,112,40,11,462,7,38,90,100,127,102,40,7,514,0,31,91,94,113,124,30,5,490,0,12,60,44,61,65,7,9,259,0,11,43,49,63,65,16,0,244,0,5,32,32,42
20301,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,3,0,8,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,6,11,12,16,10,9,8,64,8,0,8,13,8,13,11,0,58,81,15,8,20,21,15,17,3,170,39,39,29,30,47,37,32,3,253,16,27,34,41,60,43,21,3,259,17,44,31,52,68,62,45,4,321,25,56,73,75,95,86,36,9,455,10,48,74,104,106,72,40,9,461,0,35,86,102,109,88,39,10,478,0,25,125,110,119,81,34,3,494,0,11,73,72,74,54,19,0,293,0,5,54,64,71,39,13,3,248,0,0,28,32,41
